"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","infraspecificEpithet","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"46","2020-10-14 10:02:40-03","FURB","FURB","61002","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Schwirkowski, P.","2018","07","01","Schwirkowski, P.","2018","07","01","Brasil","Santa Catarina","São Bento do Sul","Bairro Rio Vermelho. Linha férrea, próximo à entrada da URVE. APA Rio Vermelho/Humboldt","-49.3133333","-26.3069444","-49.3133333","-26.3069444","650","650","FURB61002","FURB61002",NA,NA,NA,"2858",NA,NA,"FOD estágio médio, heliófita, cálice avermelhado, corola vermelha Habitat: Borda de mata Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-10-14 10:02:40-03","FURB","FURB","65130","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Bones, F.L.V.","2019","10","07","Bones, F.L.V.","2019","07","04","Brasil","Santa Catarina","Indaial","Encano Norte. Beira do Rio Itajaí açu.","-49.1969444","-26.8863889","-49.1969444","-26.8863889",NA,NA,"FURB65130","FURB65130",NA,NA,NA,"212",NA,NA,"Flor vermelha Habitat: Beira de rio. Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-10-14 10:02:40-03","FURB","FURB","66312","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Kassner-Filho, A.","2019","07","16","Kassner-Filho, A.","2019","07","16","Brasil","Santa Catarina","Angelina","Rodovia SC-108.","-49.0044444","-27.5344444","-49.0044444","-27.5344444","357","357","FURB66312","FURB66312",NA,NA,NA,"5503",NA,NA,"flor vermelha Habitat: beira de rio Habito: hemi-epífita",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-09 14:46:48-03","FURB","FURB","66561","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Kassner-Filho, A.","2020","08","23","Kassner-Filho, A.","2020","08","23","Brasil","Santa Catarina","Taió","Caçador.","-49.8863889","-26.9975","-49.8863889","-26.9975000","680","680","FURB66561","FURB66561",NA,NA,NA,"5785",NA,NA,"flor vermelha Habitat: interior do fragmento Habito: hemi-epífita",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-10-14 10:02:40-03","FURB","FURB","2261","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides","(Cuatrec.) P.E.Gibbs & W.S.Alverson","Uhlmann, A","2005","12","15","Uhlmann, A.; et al.","2004","08","19","Brasil","Santa Catarina","Apiúna",NA,"-49.3897018432617","-27.0356006622314",NA,NA,NA,NA,"FURB03902","FURB03902",NA,NA,"passifloroides",NA,NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA
"51","2019-06-27 10:25:34-03","UFES","VIES","30828","S","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.",NA,NA,NA,NA,"Lage, C.; Silva, A.E.","2012","08",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650","VIES030828","VIES030828",NA,NA,NA,"135",NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA,NA
"52","2020-04-27 16:10:27-03","UFES","VIES","42050","S","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Zorzanelli, J.P.F.","2012","03","06","Zorzanelli, J.P.F.; Silva, A.E.","2012","01","11","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"VIES042050","VIES042050",NA,NA,NA,"292",NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA
"53","2013-04-01 09:16:04-03","IPT","BCTW","19349","S","Plantae",NA,"Ceiba","rivieri","Ceiba rivieri","(Decne.) K.Schum.",NA,NA,NA,NA,NA,"1992","07","20","Brasil","São Paulo","Iporanga","Trilha da Lage Branca","-48.59","-24.58",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Flores com sépalas vermelho-vivo; altura 20 metros; dap 50 cm","38740","auto","Magnoliopsida",NA,NA,NA,NA,NA
"54","2020-12-21 16:33:40-03","MBM","MBM","395155","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides","(Cuatrec.) P.E. Gibbs & W.S. Alverson","Barboza, E.","2015","04","14","Engels, M.E.; Ariati, V.; Bonaldi, R.A.; Silva, R.; Ariati, V.; Bonaldi, R.A.; Silva, R.","2013","06","18","Brazil","Paraná","Paranaguá","Parque Nacional Saint-Hilaire/Lange, Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM395155","MBM395155",NA,NA,"passifloroides","972","Southern America",NA,"Arbórea hemiepífita (mata-pau). Caule castanho, com espinhos. Folhas verdes. Flores vermelhas.","24916","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:33:40-03","MBM","MBM","404816","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Völtz, R.R.","2013","06","07","Völtz, R.R.","2013","06","07","Brazil","Paraná","Morretes","Rodovia BR 277","-48.875833","-25.579167","-48.875833","-25.579167","465","465","MBM404816","MBM404816",NA,NA,NA,"249","Southern America",NA,"Árvore 8m alt., armada, tronco perfilhado. Flores com pétalas vermelho-alaranjadas. Beira de barranco, sobre cascalheira de estrada. Caducifólia.; Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:33:40-03","MBM","MBM","425131","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Barboza, E.","2019","11","06","Brotto, M.L.; Barboza, E.; Barboza, E.","2019","07","07","Brazil","Santa Catarina","Palhoça","Parque Estadual da Serra do Tabuleiro, Morro Cambirela","-48.663889","-27.719167","-48.663889","-27.719167","162","162","MBM425131",NA,NA,NA,NA,"3702","Southern America",NA,"Liana com 18 m de altura, armada com espinhos; flores vermelho escarlate.; Floresta Ombrófila Densa Submontana, estágio avançado.",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:33:40-03","MBM","MBM","429912","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Brotto, M.L.","2020","07","11","Brotto, M.L.; Antoniuk-Bonato, R.G.; Antoniuk-Bonato, R.G.","2020","07","11","Brazil","Paraná","Morretes","Serra do Marumbi, encosta voltada para América de Cima","-48.884444","-25.477778","-48.884444","-25.477778","240","240","MBM429912",NA,NA,NA,NA,"3887","Southern America",NA,"Hemiepífita com 20 m de altura, sobre forófito; com flores vermelhas, sem folhas.; Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-09-04 19:25:19-03","MNHN","RECOLNAT_MNHN_P","P06737715","PreservedSpecimen",NA,"Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Carvalho-Sobrinho",NA,NA,NA,"Glaziou",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06737715","P06737715_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06737715' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"20207",NA,NA
"59","2015-09-04 19:25:19-03","MNHN","RECOLNAT_MNHN_P","P06737717","PreservedSpecimen",NA,"Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Carvalho-Sobrinho",NA,NA,NA,"Glaziou","1873","6","22","Brasil","Rio de Janeiro",NA,"Serra da Estrela, pres de la fabrique papier.",NA,NA,NA,NA,NA,NA,"P06737717","P06737717_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06737717' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"6479",NA,NA
"60","2015-09-04 19:25:19-03","MNHN","RECOLNAT_MNHN_P","P06737718","PreservedSpecimen",NA,"Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Carvalho-Sobrinho",NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P06737718","P06737718_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06737718' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"20207",NA,NA
"61","2015-09-04 19:25:19-03","MNHN","RECOLNAT_MNHN_P","P06737693","PreservedSpecimen",NA,"Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Carvalho-Sobrinho",NA,NA,NA,"Riedel","1832","5","1","Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"P06737693","P06737693_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06737693' target='other'> <mi>dwc_moreinfo</mi></a>","47209","auto",NA,NA,NA,"523",NA,NA
"62","2015-09-04 19:25:19-03","MNHN","RECOLNAT_MNHN_P","P06737716","PreservedSpecimen",NA,"Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Carvalho-Sobrinho",NA,NA,NA,"Glaziou, A.","1892","12","4","Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"P06737716","P06737716_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06737716' target='other'> <mi>dwc_moreinfo</mi></a>","33190","auto",NA,NA,NA,NA,NA,NA
"63","2015-09-04 19:25:19-03","MNHN","RECOLNAT_MNHN_P","P06737694","PreservedSpecimen",NA,"Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Carvalho-Sobrinho",NA,NA,NA,"Riedel","1832","6","5","Brasil","Rio de Janeiro","Macaé","Macah.","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"P06737694","P06737694_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06737694' target='other'> <mi>dwc_moreinfo</mi></a>","47209","auto",NA,NA,NA,"523",NA,NA
"64","2015-09-04 19:25:19-03","MNHN","RECOLNAT_MNHN_P","P06737695","PreservedSpecimen",NA,"Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Carvalho-Sobrinho",NA,NA,NA,"Ducke, A.","1930","6","27","Brasil","Rio de Janeiro","Petrópolis","Meio da Serra infra Petrópolis.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"P06737695","P06737695_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06737695' target='other'> <mi>dwc_moreinfo</mi></a>","36524","auto",NA,NA,NA,"23481",NA,NA
"65","2015-09-04 19:25:19-03","MNHN","RECOLNAT_MNHN_P","P06737714","PreservedSpecimen",NA,"Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Carvalho-Sobrinho",NA,NA,NA,"Glaziou","1873","9","23","Brasil","Rio de Janeiro","Petrópolis","Serra d´Estrella.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"P06737714","P06737714_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06737714' target='other'> <mi>dwc_moreinfo</mi></a>","36524","auto",NA,NA,NA,"6479",NA,NA
"66","2015-09-04 19:25:19-03","MNHN","RECOLNAT_MNHN_P","P06737696","PreservedSpecimen",NA,"Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","Carvalho-Sobrinho",NA,NA,NA,"Hatschbach, G.|Koczicki, C.","1967","7","5","Brasil","Paraná","Guaraqueçaba","Serrinha.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"P06737696","P06737696_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06737696' target='other'> <mi>dwc_moreinfo</mi></a>","37295","auto",NA,NA,NA,"16663",NA,NA
"67","2020-12-11 11:37:56-03","UFMG","BHCB","28645","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.",NA,"2018",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","São Mateus",NA,"-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"BHCB046303",NA,"Dicotyledon",NA,NA,"s.n.","Southern America",NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:37:56-03","UFMG","BHCB","41395","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.",NA,"2018",NA,NA,"Toledo, FRN","1997","06","16","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"BHCB046305",NA,"Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Flores caídas, laranja/salmão; Mata Atlântica","28215","auto",NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:37:56-03","UFMG","BHCB","31126","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.",NA,"2018",NA,NA,"Hatschbach, G","1995","07","06","Brasil","Paraná","Guaraqueçaba","Rodovia Antonina-Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"BHCB046304",NA,"Dicotyledon",NA,NA,"62875","Southern America",NA,"Parasita de árvores, flor vermelha; mata pluvial","37295","auto",NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:37:56-03","UFMG","BHCB","75361","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.",NA,"2018",NA,NA,"Mota, RC da","2002","07","04","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Próximo ao Cruzeiro.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"BHCB002493","BHCB002493","Dicotyledon",NA,NA,"1629","Southern America",NA,"Planta coletada em campo rupestre; árvore; flores vermelhas.","11966","auto",NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:18:18-03","UFPR","UPCB","3341","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri","Ulbrich","Reitz, P.R.","1961","01","01","Reitz, P.R.","1959","03","20","Brasil","Santa Catarina","Lauro Müller","Vargem Grande","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8695",NA,NA,"Estéril. Mata. Alt. 350 m.s.n.m..","15992","auto",NA,NA,NA,NA,NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","3055249","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri","(Decne.) Ulbr.","W.S. Alverson",NA,NA,NA,"KURTZ","1989",NA,NA,"Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KURTZ 88","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","3054227","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides","(Cuatrec.) P.E. Gibbs & W.S. Alverson","fide Gibbs & Alverson",NA,NA,NA,"Per Dusén","1909",NA,NA,"Brazil","Paraná",NA,"Alexandra, in silva primaeva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"passifloroides","Dusén 8092","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","3054360","PreservedSpecimen","Plantae","Malvaceae","Spirotheca","rivieri","Spirotheca rivieri passifloroides","(Cuatrec.) P.E. Gibbs & W.S. Alverson","fide Gibbs & Alverson",NA,NA,NA,"Gert G. Hatschbach","1970","6","19","Brazil","Paraná",NA,"Rio Cachoeirinha (mun. Paranaguá).",NA,NA,NA,NA,"10.00000000","20.00000000",NA,NA,NA,NA,"passifloroides","Hatschbach 24408","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-07-10 09:44:15-03","MBML","MBML-HERBARIO","11134",NA,"Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri var. passifloroides","(Cuatrec.) P.E.Gibbs & W.S.Alverson","Carlos D.M. Ferreira/16-05-2017",NA,NA,NA,"Cintia C. Chamas; et al","1995","01","27","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML011134","MBML011134",NA,NA,"var. passifloroides","382",NA,NA,"Arvore muito florífera, altura aproximada 15m, flor vermelho alaranjado. Trilha da divisa da margem direita di rio Timbui, sol.",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-07-10 09:44:15-03","MBML","MBML-HERBARIO","15753",NA,"Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri var. passifloroides","(Cuatrec.) P.E.Gibbs & W.S.Alverson","Carlos D.M. Ferreira/16-05-2017",NA,NA,NA,"L. Kollmann; et al","2001","12","04","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML015753","MBML015753",NA,NA,"var. passifloroides","5123",NA,NA,"Árvore 20m. DAP 40cm. Fuste 10m. Flores laranjas.",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-07-10 09:44:15-03","MBML","MBML-HERBARIO","18517",NA,"Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri var. passifloroides","(Cuatrec.) P.E.Gibbs & W.S.Alverson","Carlos D.M. Ferreira/16-05-2017",NA,NA,NA,"R.R. Vervloet; et al","2002","12","18","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML018517","MBML018517",NA,NA,"var. passifloroides","1564",NA,NA,"Árvore com 12m, flores com sépalas verdes, pétalas e estames laranja, fundo de vale, beira de córrego, dossel 12m.",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-07-10 09:44:15-03","MBML","MBML-HERBARIO","13225",NA,"Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri var. rivieri",NA,"Carlos D.M. Ferreira/16-05-2017",NA,NA,NA,"V. Demuner; et al","2000","07","27","Brasil","Espírito Santo","Santa Teresa","Várzea Alegre","-40.795833","-19.887222","40W47'45","19S53'14",NA,NA,"MBML013225","MBML013225",NA,NA,"var. rivieri","1323",NA,NA,"Arvoreta 7m, botões florais e flores com cálice verde, corola e órgão reprodutores vermelho (Presença de acúleos). Sobre a rocha.",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-09-14 16:46:05-03","MBML","MBML-HERBARIO","21773",NA,"Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri var. rivieri",NA,"Carlos D.M. Ferreira/16-05-2017",NA,NA,NA,"A. M. Assis; et al","2003","07","16","Brasil","Espírito Santo","Santa Teresa","Margens do Rio Sta. Maria, Rio Doce","-40.732167","-19.93975","40W43'55,8","19S56'23,1",NA,NA,"MBML021773","MBML021773",NA,NA,"var. rivieri","958",NA,NA,"Arbusto 4m alt. Flores vermelhas, acúleos no caule. Rupícula, na base da cachoeira. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-07-10 09:44:15-03","MBML","MBML-HERBARIO","13225",NA,"Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri var. rivieri",NA,"Carlos D.M. Ferreira/16-05-2017",NA,NA,NA,"V. Demuner; et al","2000","07","27","Brasil","Espírito Santo","Santa Teresa","Várzea Alegre","-40.795833","-19.887222","40W47'45","19S53'14",NA,NA,"MBML013225","MBML013225",NA,NA,"var. rivieri","1323",NA,NA,"Arvoreta 7m, botões florais e flores com cálice verde, corola e órgão reprodutores vermelho (Presença de acúleos). Sobre a rocha.",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-09-14 16:46:05-03","MBML","MBML-HERBARIO","21773",NA,"Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri var. rivieri",NA,"Carlos D.M. Ferreira/16-05-2017",NA,NA,NA,"A. M. Assis; et al","2003","07","16","Brasil","Espírito Santo","Santa Teresa","Margens do Rio Sta. Maria, Rio Doce","-40.732167","-19.93975","40W43'55,8","19S56'23,1",NA,NA,"MBML021773","MBML021773",NA,NA,"var. rivieri","958",NA,NA,"Arbusto 4m alt. Flores vermelhas, acúleos no caule. Rupícula, na base da cachoeira. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US","USw15045","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malvales",NA,"4030","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US","2706971","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"G. Hatschbach","1970","6","19","Brazil","Paraná","Paranaguá","Rio Cachoeirinha","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"US01220414","US01220414_01",NA,"Malvales",NA,"24408","South America",NA,NA,"24916","auto","Dicotyledonae",NA,NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","2251261","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1956","11","3","Brazil","Santa Catarina","Itajai","Morro da Fazenda, Itajai","-48.6618995666504","-26.9078006744385",NA,NA,"5","100","US01220418","US01220418_01",NA,"Malvales",NA,"7280","South America",NA,NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","1518244","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"A. Ducke","1930","6","27","Brazil","Rio de Janeiro",NA,"Meio da Serra, infra Petropolis (civ. Rio de Janeiro)",NA,NA,NA,NA,NA,NA,"US01220419","US01220419_01",NA,"Malvales",NA,"23481","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","2321280","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"R. M. Klein","1954","8","12","Brazil","Santa Catarina","Itajai","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"100",NA,"US01220410","US01220410_01",NA,"Malvales",NA,"801","South America",NA,NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","2027702","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"R. M. Klein","1950","7","28","Brazil","Santa Catarina",NA,"Mata da Azambuja, Brusque, Sta. Cta.",NA,NA,NA,NA,NA,NA,"US01220412","US01220412_01",NA,"Malvales",NA,"97","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","1484011","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"Glaziou, --","1873","9","23","Brazil","Mato Grosso",NA,"Serra d'Estrella",NA,NA,NA,NA,NA,NA,"US01220420","US01220420_01",NA,"Malvales",NA,"6479","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","2403227","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","1958","8","2","Brazil","Santa Catarina",NA,"Serra do Matador, Rio do Sul",NA,NA,NA,NA,"500",NA,"US01220421","US01220421_01",NA,"Malvales",NA,"6926","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","2536628","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"G. Hatschbach & C. Koczicki","1967","7","5","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"US01220415","US01220415_01",NA,"Malvales",NA,"16663","South America",NA,NA,"37295","auto","Dicotyledonae",NA,NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","2321104","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","1954","7","19","Brazil","Santa Catarina","Itajai","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"20","40","US01220411","US01220411_01",NA,"Malvales",NA,"1999","South America",NA,NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","2830246","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","1957","6","22","Brazil","Santa Catarina",NA,"Tres Barras, Garuva, Sao Francisco do Sul",NA,NA,NA,NA,"100",NA,"US01220417","US01220417_01",NA,"Malvales",NA,"4030","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"93","2020-09-12 05:00:02-03","US","US","1954445","PreservedSpecimen","Plantae","Bombacaceae","Spirotheca","rivieri","Spirotheca rivieri",NA,NA,NA,NA,NA,"R. Reitz","1948","7","9","Brazil","Santa Catarina",NA,"Azambuja - Brusque",NA,NA,NA,NA,"35",NA,"US01220413","US01220413_01",NA,"Malvales",NA,"2191","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
