"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","individualCount"
"265","2020-12-21 16:15:41-03","MBM","MBM","192362","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Dombrowski, L.T.","4976","1973","10","12","Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM192362","MBM192362",NA,NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:15:41-03","MBM","MBM","266198","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Motta, J.T.","43A","1988","09","27","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM266198","MBM266198","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:15:41-03","MBM","MBM","277197","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Motta, J.T.","314","1988","09","27","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM277197","MBM277197","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:15:41-03","MBM","MBM","53339","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Curial, O.","30","1946","08","31","Brazil","Paraná","Morretes","Morro Leão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM053339","MBM053339","Stutts, J.G.",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:15:41-03","MBM","MBM","192365","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Curial, O.; Hatschbach, G.; Hatschbach, G.","365","1946","08","31","Brazil","Paraná","Morretes","Morro Leão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM192365","MBM192365","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:15:41-03","MBM","MBM","192356","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Dombrowski, L.T.","12655","1981","09","02","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM192356","MBM192356","Dombrowski, L.T.",NA,NA,NA,NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:15:41-03","MBM","MBM","168809","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Imaguire, N.","2645","1971","09","28","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM168809","MBM168809","Imaguire, N.",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:15:41-03","MBM","MBM","168837","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Imaguire, N.","2226","1969","09","02","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM168837","MBM168837","Imaguire, N.",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:15:41-03","MBM","MBM","192351","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Imaguire, N.","2645","1971","09","28","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM192351","MBM192351","Imaguire, N.",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:15:41-03","MBM","MBM","229010","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Dittrich, VA de O","444","1998","07","25","Brazil","Paraná","Piraquara","Manciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM229010","MBM229010","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:15:41-03","MBM","MBM","192368","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Dombrowski, L.T.; et al.; et al.","7530","1977","08","09","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM192368","MBM192368","Dombrowski, L.T.",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:15:41-03","MBM","MBM","192357","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Imaguire, N.","2220","1968","09","27","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM192357","MBM192357","Imaguire, N.",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:15:41-03","MBM","MBM","192353","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Dombrowski, L.T.","12852","1984","10",NA,"Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM192353","MBM192353","Dombrowski, L.T.",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:15:41-03","MBM","MBM","192352","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Imaguire, N.","2645","1971","09","28","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM192352","MBM192352","Imaguire, N.",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:15:41-03","MBM","MBM","192349","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Imaguire, N.","2226","1969","11","02","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM192349","MBM192349","Imaguire, N.",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:15:41-03","MBM","MBM","76187","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Kummrow, R.","1960","1982","07","17","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM076187","MBM076187","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:15:41-03","MBM","MBM","70786","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Kummrow, R.","1559","1981","09","11","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM070786","MBM070786","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:15:41-03","MBM","MBM","119709","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Roderjan, C.V.","553","1986","09","16","Brazil","Paraná","Quatro Barras","Fazenda Canguiri","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM119709","MBM119709","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:15:41-03","MBM","MBM","123658","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Kummrow, R.; Ribas, O.S.; Ribas, O.S.","3041","1988","08","03","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM123658","MBM123658","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:15:41-03","MBM","MBM","277196","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Imaguire, N.","571",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM277196","MBM277196","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:15:41-03","MBM","MBM","3187","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Hatschbach, G.","16487","1967","05","25","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM003187","MBM003187","Cabrera, A.L.",NA,NA,NA,NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:15:41-03","MBM","MBM","153494","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.","138","1992","08","17","Brazil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM153494","MBM153494","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:15:41-03","MBM","MBM","19083","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Hatschbach, G.","27043","1971","09","19","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM019083","MBM019083","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:15:41-03","MBM","MBM","66203","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Hatschbach, G.; et al.; et al.","42998","1980","05","21","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM066203","MBM066203","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:15:41-03","MBM","MBM","289825","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Mochinski, A.Y.; et al.; et al.","38","2002","09","08","Brazil","Paraná","São José dos Pinhais","Morro dos Padres","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM289825","MBM289825","Scheer, M.B.",NA,NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:15:41-03","MBM","MBM","226678","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Zakrzewski, D.F.; et al.; et al.","s.n.","1997","07","14","Brazil","Paraná","São José dos Pinhais","Papanduva da Serra, bacia do Rio Miringuava","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM226678","MBM226678","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:15:41-03","MBM","MBM","44746","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Hatschbach, G.","2456","1951","07","15","Brazil","Paraná","São José dos Pinhais","Vossoroca","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM044746","MBM044746","Barroso, G.M.",NA,NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:15:41-03","MBM","MBM","75700","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Oliveira, P.I.","539","1982","06","02","Brazil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM075700","MBM075700","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:15:41-03","MBM","MBM","44747","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Reitz, R.","4095","1951","07","21","Brazil","Santa Catarina","Biguaçu","Faxinal","-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,NA,"MBM044747","MBM044747","Cabrera, A.L.",NA,NA,NA,NA,NA,"Southern America",NA,"20442","auto",NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:15:41-03","MBM","MBM","192364","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Reitz, R.; Klein, R.M.; Klein, R.M.","3641","1956","09","08","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM192364","MBM192364","Cabrera, A.L.",NA,NA,NA,NA,NA,"Southern America",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:15:41-03","MBM","MBM","202746","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Falkenberg, D.B.","6731","1994","07","16","Brazil","Santa Catarina","Rancho Queimado","Sítio Trisâmia","-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,NA,"MBM202746","MBM202746","Falkenberg, D.B.",NA,NA,NA,NA,NA,"Southern America",NA,"17361","auto",NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:15:41-03","MBM","MBM","49318","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Gibbs, P.E.; et al.; et al.","3260","1976","10","26","Brazil","São Paulo","Itapetininga","50km S de Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,"MBM049318","MBM049318","Hatschbach, G.",NA,NA,NA,NA,NA,"Southern America",NA,"40712","auto",NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:15:41-03","MBM","MBM","203761","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Barreto, K.D.; et al.; et al.","2980","1994","08","17","Brazil","São Paulo","Itararé","Pedreira Cobastalco","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"MBM203761","MBM203761","Leitão Filho, H.F.; Semir",NA,NA,NA,NA,NA,"Southern America",NA,"27729","auto",NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:15:41-03","MBM","MBM","234196","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Kersten, R.A.; et al.; et al.","200","1997","09","30","Brazil","São Paulo","Ribeirão Grande","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"MBM234196","MBM234196","Silva, S.M.",NA,NA,NA,NA,NA,"Southern America",NA,"25028","auto",NA,NA,NA,NA,NA,NA
"299","2020-12-21 16:15:41-03","MBM","MBM","123674","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Custódio Filho, A.","2695","1986","06","01","Brazil","São Paulo","Salesópolis","Casa Grande, Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"MBM123674","MBM123674","Custódio Filho, A.",NA,NA,NA,NA,NA,"Southern America",NA,"18032","auto",NA,NA,NA,NA,NA,NA
"300","2015-09-04 05:37:50-03","MNHN","RECOLNAT_MNHN_P","P02717185","PreservedSpecimen",NA,"Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Glaziou, A.",NA,"1887","1","22","Brasil","Rio de Janeiro",NA,"Brésil, Rio Janeiro, Serra dos Orgãos par Caxambú de Petropolis.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717185' target='other'> <mi>dwc_moreinfo</mi></a>","P02717185","P02717185_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"16210",NA,NA
"301","2015-09-04 05:37:50-03","MNHN","RECOLNAT_MNHN_P","P02717186","PreservedSpecimen",NA,"Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Glaziou, A.",NA,"1887","1","22","Brasil","Rio de Janeiro",NA,"Brésil, Rio Janeiro, Serra dos Orgãos par Caxambú de Petropolis.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717186' target='other'> <mi>dwc_moreinfo</mi></a>","P02717186","P02717186_01","Nakajima",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"16210",NA,NA
"302","2015-09-04 05:37:50-03","MNHN","RECOLNAT_MNHN_P","P02717189","PreservedSpecimen",NA,"Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Dusén, P.",NA,"1914","7","6","Brasil","Paraná",NA,"Serra do Mar, Banhado.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717189' target='other'> <mi>dwc_moreinfo</mi></a>","P02717189","P02717189_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"646 a",NA,NA
"303","2013-08-27 11:12:04-03","MNHN","RECOLNAT_MNHN_P","P00682906","PreservedSpecimen",NA,"Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682906' target='other'> <mi>dwc_moreinfo</mi></a>","P00682906","P00682906_01","Keeley",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"type",NA
"304","2015-09-04 05:37:50-03","MNHN","RECOLNAT_MNHN_P","P02717190","PreservedSpecimen",NA,"Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Glaziou, A.",NA,"1877","6","7","Brasil","Rio de Janeiro",NA,"Brésil, Rio Janeiro, Haut du Tinguá.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717190' target='other'> <mi>dwc_moreinfo</mi></a>","P02717190","P02717190_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"8782",NA,NA
"305","2015-09-04 05:37:50-03","MNHN","RECOLNAT_MNHN_P","P02717194","PreservedSpecimen",NA,"Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Puiggari",NA,"1885","8","1","Brasil","São Paulo","Apiaí","Brésil, Prov. São Paulo, Apiahy, Chacara del Oro.","-48.8400001525879","-24.5",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717194' target='other'> <mi>dwc_moreinfo</mi></a>","P02717194","P02717194_01",NA,NA,NA,NA,NA,NA,NA,"hb","37738","auto",NA,NA,NA,"3207",NA,NA
"306","2015-09-04 05:37:50-03","MNHN","RECOLNAT_MNHN_P","P02717188","PreservedSpecimen",NA,"Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Kleitz, R.|Klein, R.",NA,"1957","9","5","Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim.","-49.2655982971191","-26.1924991607666",NA,NA,"900",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717188' target='other'> <mi>dwc_moreinfo</mi></a>","P02717188","P02717188_01",NA,NA,NA,NA,NA,NA,NA,"hb","37493","auto",NA,NA,NA,"4813",NA,NA
"307","2015-09-04 05:37:50-03","MNHN","RECOLNAT_MNHN_P","P02717187","PreservedSpecimen",NA,"Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Hatschbach, G.",NA,"1967","5","25","Brasil","Paraná","Quatro Barras","Morro Mãe Catira.","-49.0769004821777","-25.3656005859375",NA,NA,"1200",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717187' target='other'> <mi>dwc_moreinfo</mi></a>","P02717187","P02717187_01",NA,NA,NA,NA,NA,NA,NA,"hb","17116","auto",NA,NA,NA,"16487",NA,NA
"308","2020-10-01 14:15:24-03","JBB","HEPH","29130","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Dreveck, S","949","2009","05","25","Brasil","Santa Catarina","São Bonifácio","São Bonifácio, Parque Serra do Tabuleiro-SC, entorno do fragmento","-49.8575","-27.089444","-49.8575","-27.089444","401","401","IFFSC225",NA,NA,"Sobral, M",NA,NA,NA,"Dicotyledon","Asterales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-12-11 11:32:44-03","UFMG","BHCB","76238","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Barbosa, E; Ribas, OS; Costa, EF","682","2001","10","23","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Matinha nebular. Arbustivo, 1,5m. Capítulo alvo.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"310","2020-12-11 11:33:45-03","UFMG","BHCB","70246","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC de; Tamashiro, JY; Gandolfi, S","2190","2001","04","13","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar. Núcleo Curucutu.","-46.775556","-23.989167","-46.775556","-23.989167","750","750","Floresta ribeirinha ao longo do rio. Arbustivo, ca. 3m. Flores verdes.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-12-11 11:33:45-03","UFMG","BHCB","27298","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Kummorow, R; Ribas, OS","3041","1988","08","03","Brasil","Paraná","Quatro Barras","Morro Mãe Catira.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Mata de encosta de morro. Arbóreo, 5m. Capítulos alvescentes. Estiletes vinosos.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"312","2021-02-11 17:18:03-03","UFPR","UPCB","88745","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Ribas, O.S | Silva, J.M.","7054","2005","10","26","Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo, Berneck","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Arbusto, 1,5 m, capítulo lilás. Margem da estrada. Floresta Ombrófila Densa..",NA,NA,"Dematteis, M.","2006",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"313","2021-02-11 17:18:03-03","UFPR","UPCB","73098","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","Souza, F.M.","1156","2009","09","05","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Núcleo Areado, Trilha da Serra do Facão.","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Arvoreta 6m, botões florais brancos. Floresta ombrófila densa montana..",NA,NA,"Franco, G.A.D.C.","2010","01","29",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"314","2021-02-11 17:18:03-03","UFPR","UPCB","49487","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","Scheer, M.B.","408","2002","09","08","Brasil","Paraná","Morretes","Serra da Igreja, Morro dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbustiva ereta. Floresta ombrófila densa altomontana..",NA,NA,"Scheer, M.B.","2004","05",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"315","2021-02-11 17:18:03-03","UFPR","UPCB","47644","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Robinson","Mocochinski, A.Y.","38","2002","09","08","Brasil","Paraná","São José dos Pinhais","Serra da Igreja, Morro dos Padres","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arbustiva ereta, 3m. Alt.: 1230m s.n.m...",NA,NA,"Scheer, M.B.","2003","10",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"316","2021-02-11 17:18:13-03","UFPR","UPCB","21662","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Zanette, V.C.","1428","1990","07","27","Brasil","Santa Catarina","Quatro Barras","Rio Novo",NA,NA,NA,NA,NA,NA,"Árvore, flor branca. Beira do rio..",NA,NA,"Zanette, V.C. & Sobral, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
