"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","minimumDepthInMeters","maximumDepthInMeters","typeStatus","fieldNumber"
"195","2020-12-21 16:32:14-03","MBM","MBM","16418","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Hatschbach, G.","23068",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM016418",NA,NA,"Cham. & Schltdl.","Lourteig, A.","Paraná","Imbituva","Rod. BR-277","-50.6044006347656","-25.2299995422363","MBM016418",NA,NA,NA,"24222","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:32:14-03","MBM","MBM","228554","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Cervi, A.C.; et al.; et al.","6397",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM228554",NA,NA,"Cham. & Schltdl.","Uhlmann, A.","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611","MBM228554",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:32:14-03","MBM","MBM","221331","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Dombrowski, L.T.","6751",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM221331",NA,NA,"Cham. & Schltdl.","Lourteig, A.","Paraná","Lapa","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:32:14-03","MBM","MBM","221333","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Dombrowski, L.T.","6748",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM221333",NA,NA,"Cham. & Schltdl.","Lourteig, A.","Paraná","Lapa","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:32:14-03","MBM","MBM","221334","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Dombrowski, L.T.","6672",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM221334",NA,NA,"Cham. & Schltdl.","Lourteig, A.","Paraná","Lapa","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:32:14-03","MBM","MBM","20645","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Hatschbach, G.","28491",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM020645",NA,NA,"Cham. & Schltdl.","Lourteig, A.","Paraná","Piraquara","Maria Antonieta","-49.0633010864258","-25.4416999816895","MBM020645",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:32:14-03","MBM","MBM","86978","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Oliveira, P.I.","768",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086978",NA,NA,"Cham. & Schltdl.",NA,"Paraná","Piraquara","Piraquara, arredores","-49.0633010864258","-25.4416999816895","MBM086978",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:32:14-03","MBM","MBM","221363","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Dombrowski, L.T.; et al.; et al.","9222",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM221363",NA,NA,"Cham. & Schltdl.","Dombrowski, L.T.","Paraná","Ponta Grossa","Furnas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:32:14-03","MBM","MBM","198","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Hatschbach, G.","13098",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM000198",NA,NA,"Cham. & Schltdl.","Lourteig, A.","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:32:14-03","MBM","MBM","133691","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Cervi, A.C.; et al.; et al.","2874",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM133691",NA,NA,"Cham. & Schltdl.","Hatschbach, G.","Paraná","Ponta Grossa","Parque Vila Velha, Fortaleza","-50.1618995666504","-25.0949993133545","MBM133691",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:32:14-03","MBM","MBM","8509","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Hatschbach, G.","17105",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM008509",NA,NA,"Cham. & Schltdl.","Lourteig, A.","Paraná","Ponta Grossa","Rod. BR-277, Rio Tibagi","-50.1618995666504","-25.0949993133545","MBM008509",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:32:14-03","MBM","MBM","9909","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Hatschbach, G.; Fontella, J.; Fontella, J.","20806",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM009909",NA,NA,"Cham. & Schltdl.","Lourteig, A.","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768","MBM009909",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:32:14-03","MBM","MBM","25206","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Hatschbach, G.","31074",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM025206",NA,NA,"Cham. & Schltdl.","Lourteig, A.","Paraná","São José dos Pinhais","Rod. BR-277, Rio Itaqui","-49.2064018249512","-25.5347003936768","MBM025206",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:32:14-03","MBM","MBM","129893","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Ribas, O.S.; Silva, J.M.; Silva, J.M.","80",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM129893",NA,NA,"Cham. & Schltdl.","Hatschbach, G.","Paraná","Tijucas do Sul","Rio Taboado","-49.1988983154297","-25.9281005859375","MBM129893",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:32:14-03","MBM","MBM","48301","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides minutifolia","Hatschbach, G.","38977",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM048301",NA,NA,"A. St.-Hil.","Lourteig, A.","Goiás","Cristalina","Serra dos Cristais","-47.6136016845703","-16.7686004638672","MBM048301",NA,NA,NA,"85457","auto",NA,NA,"minutifolia",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:32:14-03","MBM","MBM","48301","PreservedSpecimen","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides minutifolia","Hatschbach, G.","38977",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM048301",NA,NA,"A. St.-Hil.","Lourteig, A.","Goiás","Cristalina","Serra dos Cristais","-47.6136016845703","-16.7686004638672","MBM048301",NA,NA,NA,"85457","auto",NA,NA,"minutifolia",NA,NA,NA,NA,NA,NA,NA,NA
"211","2015-11-07 05:40:02-02","MNHN","RECOLNAT_MNHN_P","P01901764","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides crassiuscula","Saint-Hilaire, A. de",NA,NA,"2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901764' target='other'> <mi>dwc_moreinfo</mi></a>","P01901764",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages sablonneux près Registro Velho au midi des Campos Geraes. Province de Saint-Paul ; en février",NA,NA,"P01901764_01",NA,NA,NA,NA,NA,NA,NA,"crassiuscula",NA,NA,NA,NA,NA,NA,"type","C2 1320 bis"
"212","2015-02-16 16:56:16-02","MNHN","RECOLNAT_MNHN_P","P01901765","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides crassiuscula","Saint-Hilaire, A. de",NA,NA,"2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901765' target='other'> <mi>dwc_moreinfo</mi></a>","P01901765",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages sablonneux près Registro Velho au midi des Campos Geraes. Province de Saint-Paul ; en février",NA,NA,"P01901765_01",NA,NA,NA,NA,NA,NA,NA,"crassiuscula",NA,NA,NA,NA,NA,NA,"isotype","C2 1320 bis"
"213","2015-02-11 18:11:03-02","MNHN","RECOLNAT_MNHN_P","P01901761","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides","Sellow, F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901761' target='other'> <mi>dwc_moreinfo</mi></a>","P01901761",NA,NA,"Cham. & Schltdl.",NA,NA,NA,"Brasilia",NA,NA,"P01901761_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA
"214","2015-11-07 05:40:21-02","MNHN","RECOLNAT_MNHN_P","P01901768","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides communis","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Bresil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901768' target='other'> <mi>dwc_moreinfo</mi></a>","P01901768",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages près la fazenda d'Olho d'Agua, Sertao des Mines. Prov. des Mines",NA,NA,"P01901768_01",NA,NA,NA,NA,NA,NA,NA,"communis",NA,NA,NA,NA,NA,NA,"type",NA
"215","2015-11-07 05:40:26-02","MNHN","RECOLNAT_MNHN_P","P01901769","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides communis","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Bresil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901769' target='other'> <mi>dwc_moreinfo</mi></a>","P01901769",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages près la fazenda d'Olho d'Agua, Sertao des Mines. Prov. des Mines",NA,NA,"P01901769_01",NA,NA,NA,NA,NA,NA,NA,"communis",NA,NA,NA,NA,NA,NA,"isotype",NA
"216","2015-11-07 05:40:11-02","MNHN","RECOLNAT_MNHN_P","P01901766","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides minutifolia","Duarte, A.N.",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901766' target='other'> <mi>dwc_moreinfo</mi></a>","P01901766",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages près Contendas dans le Sertao de Minas. Province des Mines.",NA,NA,"P01901766_01",NA,NA,NA,NA,NA,NA,NA,"minutifolia",NA,NA,NA,NA,NA,NA,"type",NA
"217","2015-11-07 05:40:17-02","MNHN","RECOLNAT_MNHN_P","P01901767","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides minutifolia","Duarte, A.N.",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901767' target='other'> <mi>dwc_moreinfo</mi></a>","P01901767",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages près Contendas dans le Sertao de Minas. Province des Mines.",NA,NA,"P01901767_01",NA,NA,NA,NA,NA,NA,NA,"minutifolia",NA,NA,NA,NA,NA,NA,"isotype",NA
"218","2015-11-07 05:39:55-02","MNHN","RECOLNAT_MNHN_P","P01901762","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides nana","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901762' target='other'> <mi>dwc_moreinfo</mi></a>","P01901762",NA,NA,"A.St.-Hil.",NA,NA,NA,"Un paturage récemment brulé près Taroba dans le Sertao de Minas.",NA,NA,"P01901762_01",NA,NA,NA,NA,NA,NA,NA,"nana",NA,NA,NA,NA,NA,NA,"type","B1 1733 bis"
"219","2015-11-07 05:39:59-02","MNHN","RECOLNAT_MNHN_P","P01901763","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides nana","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901763' target='other'> <mi>dwc_moreinfo</mi></a>","P01901763",NA,NA,"A.St.-Hil.",NA,NA,NA,"Un paturage récemment brulé près Taroba dans le Sertao de Minas.",NA,NA,"P01901763_01",NA,NA,NA,NA,NA,NA,NA,"nana",NA,NA,NA,NA,NA,NA,"isotype","B1 1733 bis"
"220","2015-11-07 05:40:21-02","MNHN","RECOLNAT_MNHN_P","P01901768","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides communis","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Bresil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901768' target='other'> <mi>dwc_moreinfo</mi></a>","P01901768",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages près la fazenda d'Olho d'Agua, Sertao des Mines. Prov. des Mines",NA,NA,"P01901768_01",NA,NA,NA,NA,NA,NA,NA,"communis",NA,NA,NA,NA,NA,NA,"type",NA
"221","2015-11-07 05:40:26-02","MNHN","RECOLNAT_MNHN_P","P01901769","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides communis","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Bresil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901769' target='other'> <mi>dwc_moreinfo</mi></a>","P01901769",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages près la fazenda d'Olho d'Agua, Sertao des Mines. Prov. des Mines",NA,NA,"P01901769_01",NA,NA,NA,NA,NA,NA,NA,"communis",NA,NA,NA,NA,NA,NA,"isotype",NA
"222","2015-11-07 05:40:02-02","MNHN","RECOLNAT_MNHN_P","P01901764","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides crassiuscula","Saint-Hilaire, A. de",NA,NA,"2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901764' target='other'> <mi>dwc_moreinfo</mi></a>","P01901764",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages sablonneux près Registro Velho au midi des Campos Geraes. Province de Saint-Paul ; en février",NA,NA,"P01901764_01",NA,NA,NA,NA,NA,NA,NA,"crassiuscula",NA,NA,NA,NA,NA,NA,"type","C2 1320 bis"
"223","2015-02-16 16:56:16-02","MNHN","RECOLNAT_MNHN_P","P01901765","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides crassiuscula","Saint-Hilaire, A. de",NA,NA,"2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901765' target='other'> <mi>dwc_moreinfo</mi></a>","P01901765",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages sablonneux près Registro Velho au midi des Campos Geraes. Province de Saint-Paul ; en février",NA,NA,"P01901765_01",NA,NA,NA,NA,NA,NA,NA,"crassiuscula",NA,NA,NA,NA,NA,NA,"isotype","C2 1320 bis"
"224","2015-11-07 05:40:11-02","MNHN","RECOLNAT_MNHN_P","P01901766","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides minutifolia","Duarte, A.N.",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901766' target='other'> <mi>dwc_moreinfo</mi></a>","P01901766",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages près Contendas dans le Sertao de Minas. Province des Mines.",NA,NA,"P01901766_01",NA,NA,NA,NA,NA,NA,NA,"minutifolia",NA,NA,NA,NA,NA,NA,"type",NA
"225","2015-11-07 05:40:17-02","MNHN","RECOLNAT_MNHN_P","P01901767","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides minutifolia","Duarte, A.N.",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901767' target='other'> <mi>dwc_moreinfo</mi></a>","P01901767",NA,NA,"A.St.-Hil.",NA,NA,NA,"Paturages près Contendas dans le Sertao de Minas. Province des Mines.",NA,NA,"P01901767_01",NA,NA,NA,NA,NA,NA,NA,"minutifolia",NA,NA,NA,NA,NA,NA,"isotype",NA
"226","2015-11-07 05:39:55-02","MNHN","RECOLNAT_MNHN_P","P01901762","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides nana","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901762' target='other'> <mi>dwc_moreinfo</mi></a>","P01901762",NA,NA,"A.St.-Hil.",NA,NA,NA,"Un paturage récemment brulé près Taroba dans le Sertao de Minas.",NA,NA,"P01901762_01",NA,NA,NA,NA,NA,NA,NA,"nana",NA,NA,NA,NA,NA,NA,"type","B1 1733 bis"
"227","2015-11-07 05:39:59-02","MNHN","RECOLNAT_MNHN_P","P01901763","PreservedSpecimen",NA,"Lythraceae","Cuphea","linarioides","Cuphea linarioides nana","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901763' target='other'> <mi>dwc_moreinfo</mi></a>","P01901763",NA,NA,"A.St.-Hil.",NA,NA,NA,"Un paturage récemment brulé près Taroba dans le Sertao de Minas.",NA,NA,"P01901763_01",NA,NA,NA,NA,NA,NA,NA,"nana",NA,NA,NA,NA,NA,NA,"isotype","B1 1733 bis"
"228","2020-10-01 14:23:27-03","JBB","HEPH","15299","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Nóbrega, MGG; Ramos, AE","1028","1999","10","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Cavalcanti, TB","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo ao Mirante","-47.85","-15.866667",NA,"1025","1025","2001",NA,NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"229","2020-10-01 14:23:27-03","JBB","HEPH","18576","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Rodrigues Silva, R; Melo, APPG","709","2002","11","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Rodrigues Silva, R","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor","-47.833333","-15.880556",NA,"101","101","2003",NA,NA,NA,NA,NA,"-47.833333","-15.880556",NA,NA,NA,NA,NA,NA
"230","2020-10-01 14:23:27-03","JBB","HEPH","17991","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Ramos, AE","1521","2000","11","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Facco, MG","Distrito Federal","Riacho Fundo","próximo ao Córrego Cana do Reino-DF","-48.017322","-15.883536",NA,NA,NA,"2019",NA,NA,"04","05",NA,"-48.017322","-15.883536",NA,NA,NA,NA,NA,NA
"231","2020-10-01 14:23:27-03","JBB","HEPH","20943","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Azevedo, INC de; et al.","255","2004","10","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Castro, TB","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,"110","110","2004",NA,NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"232","2020-10-01 14:23:27-03","JBB","HEPH","22007","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Aguiar, SNF; Oliveira, MS","137","2005","07","06","Southern America","Brasil",NA,NA,"Muito frequente",NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Facco, MG","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, próximo a QI 17","-47.85","-15.866667",NA,"1025","1150","2019",NA,NA,"04","05",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"233","2020-10-01 14:23:27-03","JBB","HEPH","22031","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Aguiar, SNF; Oliveira, MS; Paiva, VF; Veloso, L","161","2005","07","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Facco, MG","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, próximo a Rodovia a 2km da Cidade","-47.85","-15.866667",NA,"1025","1150","2019",NA,NA,"04","05",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"234","2020-10-01 14:23:27-03","JBB","HEPH","24147","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Sousa-Silva, S","465","2007","11","17","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Fonseca, ML","Goiás","Caiapônia","Bacia do Rio Caiapó ,ponto72","-51.690556","-16.913889",NA,"834","834","2007",NA,NA,NA,NA,NA,"-51.690556","-16.913889",NA,NA,NA,NA,NA,NA
"235","2020-10-01 14:23:27-03","JBB","HEPH","30252","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Martins, RC; Chacon, RG","1203","2013","10","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Chacon, RG","Distrito Federal","Guará","Rebio do Guará","-47.980556","-15.810278",NA,"1090","1090","2013",NA,NA,"10","20",NA,"-47.980556","-15.810278",NA,NA,NA,NA,NA,NA
"236","2020-10-01 14:23:27-03","JBB","HEPH","27435","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Carvalho, FJ de; Moreira, HJC","167","2010","10","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Oliveira, MS","Distrito Federal","Paranoá","Área da Rajadinha",NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-10-01 14:23:27-03","JBB","HEPH","27559","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Carvalho, FJ de; Moreira, HJC","289","2010","11","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Oliveira, MS","Distrito Federal","Gama","Ponte Alta",NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-10-01 14:23:27-03","JBB","HEPH","30304","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Martins, RC; Chacon, RG","1255","2013","12","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Chacon, RG","Distrito Federal","Guará","Rebio do Guará","-47.978333","-15.807778",NA,"1090","1090","2013",NA,NA,"12","11",NA,"-47.978333","-15.807778",NA,NA,NA,NA,NA,NA
"239","2020-10-01 14:23:27-03","JBB","HEPH","27721","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Carvalho, FJ de; Moreira, HJC","386","2010","12","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Facco, MG","Distrito Federal","Planaltina","Nùcleo Rural Pipiripau",NA,NA,NA,NA,NA,"2019",NA,NA,"04","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-10-01 14:23:27-03","JBB","HEPH","31638","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Gouvêa, APML; Chacon, RG; Oliveira, RC; Sosin, J; Correia, LG","11","2016","01","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Chacon, RG","Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão, Altura do conjunto 4-5 da QI 27, Lago Sul, à esquerda da DF-027 (EPJK - pista que dá acesso a ponte JK)","-47.816944","-15.8425",NA,"1087","1087","2016",NA,NA,"01","13",NA,"-47.816944","-15.8425",NA,NA,NA,NA,NA,NA
"241","2020-10-01 14:23:27-03","JBB","HEPH","34278","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Soares, ACA; Rosa, PO","456","2018","07","23","Southern America","Brasil",NA,NA,"Experimento para retirada de <em>Baccharis </em>sp.",NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Chacon, RG","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor na parte superior da estrada que divide a mata do Taquara do campo limpo","-47.903889","-15.918333",NA,"1051","1051","2018",NA,NA,"10",NA,NA,"-47.903889","-15.918333",NA,NA,NA,NA,NA,NA
"242","2020-10-01 14:23:27-03","JBB","HEPH","34281","S","Plantae","Lythraceae","Cuphea","linarioides","Cuphea linarioides","Soares, ACA; Rosa, PO","446","2018","07","23","Southern America","Brasil",NA,NA,"Experimento para retirada de <em>Baccharis </em>sp.",NA,"Dicotyledon","Myrtales","Cham. & Schltdl.","Chacon, RG","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor na parte superior da estrada que divide a mata do Taquara do campo limpo","-47.903889","-15.918333",NA,"1051","1051","2018",NA,NA,"10",NA,NA,"-47.903889","-15.918333",NA,NA,NA,NA,NA,NA
