"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","year","month","day","locality","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"544","2019-10-09 11:16:05-03","UFBA","ALCB","107767","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Guedes, ML; Silveira, ER; et al.","20458","Southern America","Brasil","Ceará",NA,"Folhas com folíolos coriáceos, base falcadas. Inflorescência com botões esverdeados. Flores passadas com ovário glabro.","ALCB026985","ALCB026985",NA,"2013","03","03","Serra Grande.","-41.016667","-3.716667","Guedes, ML","Tianguá",NA,NA,NA,NA,"-41.016667","-3.716667","2013","09",NA,NA,NA,NA,NA,NA,NA
"545","2019-10-09 11:16:05-03","UFBA","ALCB","111033","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Miranda, AM; et al.","4987","Southern America","Brasil","Piauí",NA,"ca 12 m alt.; caule enegrecido; folhas crassas, flores brancas; frutos imaturos verdes.","ALCB026992","ALCB026992",NA,"2005","03","03","Araras.",NA,NA,"Pinto, RB","Amarantes",NA,NA,NA,NA,NA,NA,"2014","10","23",NA,NA,NA,NA,NA,NA
"546","2019-10-09 11:16:05-03","UFBA","ALCB","113414","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Queiroz, EP","3398","Southern America","Brasil","Bahia",NA,"20 metros. Folíolos coriáceos, glabros, brilhantes, glandulíferos. Botões marrons-esverdeados, viloso. Frutos negros. Resinífera perfumada.","ALCB027018","ALCB027018",NA,"2008","11","13","Fazendas Reunidas S e F; margem do rio Água Branca.","-40.768889","-11.966667","Pinto, RB","Tapiramutá",NA,NA,NA,NA,"-40.768889","-11.966667","2014","10","23",NA,NA,NA,NA,NA,NA
"547","2019-10-09 11:16:05-03","UFBA","ALCB","128342","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Roque, AA","1680","Southern America","Brasil","Rio Grande do Norte",NA,"ca. de 2,5 de alt. Folhas verde-claras. Fruto marrom.; Restinga.","ALCB045984","ALCB045984",NA,"2016","01","19","Parque da Cidade Dom Nivaldo Monte.","-35.226111","-55.102778",NA,"Natal","68","68",NA,NA,"-35.226111","-55.102778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-10-09 11:16:05-03","UFBA","ALCB","128657","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Guedes, ML; Alunos de Botânica BIOC05","25898","Southern America","Brasil","Bahia",NA,"Folhas bifoliolada com folíolos coriáceos, discolores, falciforme. Fruto bacáceo, lenhoso, fusco.","ALCB045844","ALCB045844",NA,"2017","08","12","Caminho para Pintadas.","-43.15","-11.816667","Guedes, ML","Ipupiara",NA,NA,NA,NA,"-43.15","-11.816667","2017","09",NA,NA,NA,NA,NA,NA,NA
"549","2019-10-09 11:16:05-03","UFBA","ALCB","52297","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","45","Southern America","Brasil","Bahia",NA,"Folhas cartáceas, levemente discolores.; Predominância de indivíduos arbustivos.",NA,NA,NA,"2001","04","29","Chapada Diamantina, Margem do rio Paraguaçu, assoreando","-41.16","-12.81","Guedes, ML","Andaraí",NA,NA,NA,NA,"-41.16","-12.81","2001","05",NA,NA,NA,NA,NA,NA,NA
"550","2019-10-09 11:16:05-03","UFBA","ALCB","135438","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Lopes, EB; Guedes, ML","02","Southern America","Brasil","Bahia",NA,"Folhas pecioladas, bifoliadas e com disposição altena; folíolos subsésseis, com disposição oposta e formato oblongo-lanceolado e falciforme; base desigual, margem inteira, coriácea; nervura central proeminente e as secundárias são pla","ALCB064160",NA,NA,"2018","11","16","Mata ciliar do Rio Paraguaçú.","-40.576667","-13.002778","Lopes, EB","Boa Vista do Tupim",NA,NA,NA,NA,"-40.576667","-13.002778","2019","04",NA,NA,NA,NA,NA,NA,NA
"551","2019-11-25 16:50:44-03","UFBA","ALCB","135470","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Lopes, EB; Guedes, ML","34","Southern America","Brasil","Bahia",NA,"Folhas compostas, bifolioladas, levemente discolores, glabra; frutos jovens.","ALCB064192","ALCB064192",NA,"2018","11","16","Mata Ciliar do Rio Paraguaçu.","-41.256944","-12.225833","Lopes, EB","Wagner",NA,NA,NA,NA,"-41.256944","-12.225833","2019","04",NA,NA,NA,NA,NA,NA,NA
"552","2019-10-09 11:16:05-03","UFBA","ALCB","47767","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Miranda Silva, EB; Harley, RM; França, F; Rios, L","323","Southern America","Brasil","Bahia",NA,"ca 12m de alt., DAP ca. 50cm, casca lisa, amarronzada,estrias esbranquiçadas largas horizontais nos ramos superiores. folíolo cartáceo, levemente discolor, face abaxial verde-claro. Fruto imaturo verde com manchas marrons.","ALCB027020","ALCB027020",NA,"2000","03","30","Oeste, Segundo Posto de Gasolina, entrando na cidade - Direção Riachão das Neves/Formosa do Rio Preto","-45.1925","-11.056111","Souza, IM","Formosa do Rio Preto","505","505",NA,NA,"-45.1925","-11.056111","2012","07","27",NA,NA,NA,NA,NA,NA
"553","2019-10-09 11:16:05-03","UFBA","ALCB","48151","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Amaral Júnior, A; Amaral Júnior, A; Mendonça, JO; Barbosa, SB; Campos, CJ","391","Southern America","Brasil","Mato Grosso do Sul",NA,"15,0 m, 1,0 m de circunferência. Frutos verdes.; na margem do rio.","ALCB027023","ALCB027023",NA,"1999","04","08","Margem direita do Rio Paran . Margem direita do Rio Verde","-51.889722","-21.183611","Pinto, RB","Brasilândia",NA,NA,NA,NA,"-51.889722","-21.183611","2014","10","23",NA,NA,NA,NA,NA,NA
"554","2019-10-09 11:16:05-03","UFBA","ALCB","50586","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Guedes, ML; Saar, E; Paulo Filho, D","7954","Southern America","Brasil","Bahia",NA,NA,"ALCB027026","ALCB027026",NA,"2001","01","26","Chapada Diamantina, 15 k de Ipupiara para Mussambê.","-42.6","-11.816667","Souza, IM","Ipupiara",NA,NA,NA,NA,"-42.6","-11.816667","2014","02",NA,NA,NA,NA,NA,NA,NA
"555","2019-10-09 11:16:05-03","UFBA","ALCB","55492","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","462","Southern America","Brasil","Bahia",NA,"15,0m. Folíolos cartáceos, discolores. Frutos lignificados vinho. Frequente.","ALCB026981","ALCB026981 ALCB026981_1",NA,"2001","07","01","Oeste, Assentamento Thainá","-44.85","-12.6","Souza, IM","São Desidério",NA,NA,NA,NA,"-44.85","-12.6","2012","07","17",NA,NA,NA,NA,NA,NA
"556","2019-10-09 11:16:05-03","UFBA","ALCB","55525","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","251","Southern America","Brasil","Bahia",NA,"15,0 m. Folíolos cartáceos, discolores. Frutos imaturos verdes. Frequente.","ALCB026984","ALCB026984",NA,"2001","07","01","Oeste, Assentamento Thainá","-44.85","-12.6","Souza, IM","São Desidério",NA,NA,NA,NA,"-44.85","-12.6","2012","07","17",NA,NA,NA,NA,NA,NA
"557","2019-10-09 11:16:05-03","UFBA","ALCB","129193","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Almeida, SV","56","Southern America","Brasil","Bahia",NA,"ca 4 m; Área de transição caatinga e cerrado","ALCB046668","ALCB046668",NA,"2010","01","19","Comunidade Baixa dos Quelés, 351 km de Salvador.","-44.392778","-10.258056",NA,"Jeremoabo",NA,NA,NA,NA,"-44.392778","-10.258056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-10-09 11:16:05-03","UFBA","ALCB","73556","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Roque, N; Alunos de Botânica III","1375","Southern America","Brasil","Bahia",NA,"10-12m alt; folhas discolores. Frutos maduros castanhos.","ALCB026979","ALCB026979",NA,"2006","07","07","Chapada Diamantina, 44 km de Mucugê, em afloramento rochoso.","-41.345278","-13.001389","Pinto, RB","Mucugê","915","915",NA,NA,"-41.345278","-13.001389","2014","10","23",NA,NA,NA,NA,NA,NA
"559","2019-10-09 11:16:05-03","UFBA","ALCB","74372","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Sousa, DC de; Nogueira, T; Guedes, ML; Valadão, RM; Santos, JS","55","Southern America","Brasil","Bahia",NA,"de ca 8m. Folhas com folíolos coriáceos, discolores. Frutos imaturos verdes. Ocasional.","ALCB027024","ALCB027024",NA,"2006","08","01","Piemonte da Diamantina, Trilha para a grota de Dona Antônia. Ponto 200","-40.516667","-11.333333","Souza, IM","Miguel Calmon",NA,NA,NA,NA,"-40.516667","-11.333333","2012","07","17",NA,NA,NA,NA,NA,NA
"560","2019-10-09 11:16:05-03","UFBA","ALCB","74652","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Nogueira, TF","15","Southern America","Brasil","Bahia",NA,"ca. 18m. Folhas discolores. Fruto maduro.","ALCB026988","ALCB026988",NA,"2006","09","27","Oeste, APA-Bacia do Rio de Janeiro, Povoado Vau do Teiú","-44.983333","-12.15","Guedes, ML","Barreiras",NA,NA,NA,NA,"-44.983333","-12.15","2006","11",NA,NA,NA,NA,NA,NA,NA
"561","2019-11-25 16:50:44-03","UFBA","ALCB","81051","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Guedes, ML; Oliveira, MAJ de; Santana, FA","13922","Southern America","Brasil","Bahia",NA,"de ca 6 m de altura. Folhas com folíolos coriáceos, discolores. Inflorescência terminal, botões com pêlos vináceos. Freqüente.","ALCB027025","ALCB027025",NA,"2007","11","16","Médio São Francisco, Fazenda do Brejo","-43.133333","-11.083333","Souza, IM","Barra",NA,NA,NA,NA,"-43.133333","-11.083333","2012","07","17",NA,NA,NA,NA,NA,NA
"562","2019-10-09 11:16:05-03","UFBA","ALCB","92345","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Guedes, ML; Gomes, FS; Melo, E; Silva, BM da","16220","Southern America","Brasil","Bahia",NA,"de ca 6 m de altura. Folhas com folíolos cartáceos, glabros. Fruto lenhoso.","ALCB026990","ALCB026990",NA,"2009","10","25","Irecê, Caminho para Ipupiara","-42.136667","-11.8275","Pinto, RB","Barra do Mendes","722","722",NA,NA,"-42.136667","-11.8275","2014","10","23",NA,NA,NA,NA,NA,NA
"563","2019-10-09 11:16:05-03","UFBA","ALCB","92992","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Guedes, ML; Xavier, AB","s/n","Southern America","Brasil","Bahia",NA,"ca de 20 m de altura. Folhas com folíolos cartáceos. Frutos lenhosos.","ALCB026993","ALCB026993 ALCB026993_1",NA,"2005","10","09","Oeste","-45.005556","-10.993056","Souza, IM","Formosa do Rio Preto",NA,NA,NA,NA,"-45.005556","-10.993056","2012","07","16",NA,NA,NA,NA,NA,NA
"564","2019-10-09 11:16:05-03","UFBA","ALCB","98014","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Guedes, ML; Gomes, FS; Alunos de Botânica Econômica","17904","Southern America","Brasil","Bahia",NA,"Folhas com foliólos coriáceos, discolores. Inflorescência em botões.","ALCB026983","ALCB026983",NA,"2010","11","21","Oeste, Caminho para a Cachoeira Acaba Vida","-45.816667","-12.216667","Souza, IM","Luis Eduardo Magalhães",NA,NA,NA,NA,"-45.816667","-12.216667","2012","07","17",NA,NA,NA,NA,NA,NA
"565","2021-02-24 18:13:32-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Harley, RM; Bautista, HP; Hind, DJN; Smith, S","PCD3702","Southern America","Brasil","Bahia",NA,"2,50 m.",NA,NA,NA,"1996","07","16","Chapada Diamantina, Estrada MucugÆ-Guiné","-41.433333","-13.1","Souza, IM","Mucugê",NA,NA,NA,NA,"-41.433333","-13.1","2012","07","17",NA,NA,NA,NA,NA,NA
"566","2021-02-24 18:13:32-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Harley, RM; Bautista, HP; Hind, DJN; Smith, S","PCD3702","Southern America","Brasil","Bahia",NA,"2,50 m.","ALCB027016","ALCB027016",NA,"1996","07","16","Chapada Diamantina, Estrada Mucugê-Guiné","-41.473611","-12.963889","Souza, I M","Mucugê",NA,NA,NA,NA,"-41.473611","-12.963889","2012","07","17",NA,NA,NA,NA,NA,NA
"567","2019-10-09 11:16:05-03","UFBA","ALCB","118983","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Souza, IM","80","Southern America","Brasil","Bahia",NA,"ca. 8m alt. Folhas verdes, levemente discolores,cartáceas. Botões florais verdes, bracteólas castanhas, pubescentes.","ALCB027019","ALCB027019",NA,"2011","12","17","Estrada Palmeira, Vale do Capão.","-41.5588989257812","-12.5289001464844",NA,"Palmeiras",NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-10-09 11:16:05-03","UFBA","ALCB","118855","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Souza, I M","106","Southern America","Brasil","Bahia",NA,"em torno de 30-40 m alt. Folhas verdes levemente discolores. Frutos marrons.","ALCB026989","ALCB026989",NA,"2012","04","04","Fazenda Rio Preto.","-41.5588989257812","-12.5289001464844",NA,"Palmeiras",NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-10-09 11:16:05-03","UFBA","ALCB","50548","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Guedes, ML; Paulo Filho, D","7928","Southern America","Brasil","Bahia",NA,NA,"ALCB026991","ALCB026991",NA,"2001","01","25","Nordeste","-43.166667","-11.8","Souza, IM","Quixaba",NA,NA,NA,NA,"-43.166667","-11.8","2012","07","27",NA,NA,NA,NA,NA,NA
"570","2019-10-09 11:16:05-03","UFBA","ALCB","62946","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Guedes, ML; Xavier, AB; Queiroz, EP","10551","Southern America","Brasil","Bahia",NA,"de ca 15 m. Folhas com folíolos coriáceos, face abaxial com tomentos ferrugíneos. Frutos imaturos verdes.","ALCB026987","ALCB026987",NA,"2003","08","18","Noroeste","-39.383333","-10.6","Guedes, ML","Cícero Dantas",NA,NA,NA,NA,"-39.383333","-10.6","2003","09",NA,NA,NA,NA,NA,NA,NA
"571","2019-10-09 11:16:05-03","UFBA","ALCB","69322","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Xavier, AB; Guedes, ML","312","Southern America","Brasil","Bahia",NA,"de ca. 10m. Folhas com folíolos coriáceos, discolores. Frutos imaturos verdes.; Arbórea","ALCB026982","ALCB026982",NA,"2005","02","24","Oeste, Caminho para a Varzea do Anil","-44.95","-10.966667","Souza, IM","Formosa do Rio Preto",NA,NA,NA,NA,"-44.95","-10.966667","2012","07","17",NA,NA,NA,NA,NA,NA
"572","2019-10-09 11:16:05-03","UFBA","ALCB","131462","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Lima, CH; Cardoso, DBS; Oliveira, AS de; Santos, QC dos","8554","Southern America","Brasil","Bahia",NA,"com ca 9 m de altura, tronco com casca lisa e pardo-claro, DAP carca de 30 cm. Frutos castanho-escuro. Frutos castanho-escuro, sementes para viveiro para produção de mudas para coleção viva.; Caatinga (degradada)","ALCB048172","ALCB048172",NA,"2017","11","01","Igatú, próximo ás ruínas.","-41.3314018249512","-12.8072004318237","Lima, HC de","Andarai",NA,NA,"58558","auto",NA,NA,"2017","11",NA,NA,NA,NA,NA,NA,NA
"573","2019-10-09 11:16:05-03","UFBA","ALCB","106476","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Oliveira, GR de; Roque, N; Stadnik, A; Borges, RL; Santana, FA","31","Southern America","Brasil","Bahia",NA,"Ca. 20m, folíolos discolores, com gemas castanhas, fruto glabro castanho.","ALCB026994","ALCB026994",NA,"2012","07","19","Serra Geral","-42.5074996948242","-14.6822004318237","Oliveira, GR de","Licínio de Almeida",NA,NA,"31339","auto",NA,NA,"2012","11",NA,NA,NA,NA,NA,NA,NA
"574","2019-10-09 11:16:05-03","UFBA","ALCB","125123","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Campos, L; Coelho, J","272","Southern America","Brasil","Bahia",NA,"ca. 10 m. Folhas dicolores.; Área antropizada","ALCB019762","ALCB019762",NA,"2016","04","27","Campus de Ondina - UFBA, jardim em frente a EDUFBA.","-38.510799407959","-12.9710998535156",NA,"Salvador",NA,NA,"26018","auto",NA,NA,"2016","05",NA,NA,NA,NA,NA,NA,NA
"575","2019-10-09 11:16:05-03","UFBA","ALCB","133492","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Martins, K; Figueredo, A","106","Southern America","Brasil","Bahia",NA,"ca. 5 m alt.; caule cinza, fendado; folhas coriáceas; botões floral, verde amarronzado. Frequente.; Cerrado.","ALCB054104","ALCB054104",NA,"2017","11","12","Cerrado próximo a veredas.","-44.9733009338379","-12.3633003234863","Miranda, AM","São Desidério",NA,NA,"175149","auto",NA,NA,"2018","02",NA,NA,NA,NA,NA,NA,NA
"576","2019-10-09 11:16:05-03","UFBA","ALCB","8677","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","Lordêlo, RP; Pinto, GCP","s/n","Southern America","Brasil","Distrito Federal",NA,NA,"ALCB027017","ALCB027017",NA,NA,NA,NA,"Parque Zoobotânico","-47.9296989440918","-15.7797002792358","Souza, IM","Brasília",NA,NA,"70570","auto",NA,NA,"2012","07","17",NA,NA,NA,NA,NA,NA
"577","2020-02-08 09:07:28-03","NBC","NL-BOTANY","U.1247518","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Unknown",NA,"Southern America","French Guiana","Bassin du Maroni",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247518 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1247518","NL-U1247518",NA,"1954","09","18","route Saint Laurent à Cayenne, au km 16, côte droit et à 50 m de la route.","-54.036","5.486833","Pinto RB",NA,NA,NA,NA,NA,"-54.036","5.486833","2014","12","01","Magnoliopsidae","U 0189114",NA,NA,NA,NA
"578","2020-02-08 09:07:28-03","NBC","NL-BOTANY","U.1247479","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Boschwezen",NA,"Southern America","Surinam","Pará",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247479 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1247479","NL-U1247479",NA,"1917","05","31","Onverwacht.","-55.189833","5.6025","Pinto RB",NA,NA,NA,NA,NA,"-55.189833","5.6025","2014","12","01","Magnoliopsidae","U 0189149",NA,NA,NA,NA
"579","2020-02-08 09:07:27-03","NBC","NL-BOTANY","L.1954867","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Splitgerber FL",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1954867 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1954867","NL-L1954867",NA,"1838","04","02","In sylvis Suriname.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0594671",NA,NA,NA,NA
"580","2020-02-08 09:07:27-03","NBC","NL-BOTANY","U 0270512","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Williams L",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270512 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0270512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw35849",NA,NA,NA,NA
"581","2020-02-08 09:07:28-03","NBC","NL-BOTANY","U 0270929","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Bosbeheer Suriname (BBS)",NA,"Southern America","Surinam",NA,NA,"Onbekend.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270929 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0270929",NA,NA,"1952","02","22",NA,NA,NA,"Pinto RB",NA,NA,NA,NA,NA,NA,NA,"2014","12","01","Magnoliopsidae","Uw2169",NA,NA,NA,NA
"582","2020-02-08 09:07:28-03","NBC","NL-BOTANY","U.1247472","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Fróes RL",NA,"Southern America","Brazil","Maranhão",NA,"Terra firma, highland, rocky soil, old clearing.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247472 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1247472","NL-U1247472",NA,"1939","02","01","Island of Sao Luiz. Estrado do Tirical.",NA,NA,"Pinto RB",NA,NA,NA,NA,NA,NA,NA,"2014","12","01","Magnoliopsidae","U 0189143",NA,NA,NA,NA
"583","2020-02-08 09:07:28-03","NBC","NL-BOTANY","U.1247473","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Bena P",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247473 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1247473","NL-U1247473",NA,"1955","12","08","Cayenne.",NA,NA,"Pinto RB",NA,NA,NA,NA,NA,NA,NA,"2014","12","01","Magnoliopsidae","U 0189144",NA,NA,NA,NA
"584","2020-02-08 09:07:28-03","NBC","NL-BOTANY","U.1247478","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Stahel G",NA,"Southern America","Surinam","Saramacca",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247478 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1247478","NL-U1247478",NA,"1945","06","01","Saramacca.",NA,NA,"Pinto RB",NA,NA,NA,NA,NA,NA,NA,"2014","12","01","Magnoliopsidae","U 0189148",NA,NA,NA,NA
"585","2020-02-08 09:07:28-03","NBC","NL-BOTANY","U.1247487","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Gerling AH",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247487 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1247487","NL-U1247487",NA,"1922","07","07","Boschreserve (Forest Reserve) Kaboerie. Boomnummer (Tree Number) 502.",NA,NA,"Pinto RB",NA,NA,NA,NA,NA,NA,NA,"2014","12","01","Magnoliopsidae","U 0189125",NA,NA,NA,NA
"586","2020-02-08 09:07:28-03","NBC","NL-BOTANY","U.1247488","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Gerling AH",NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247488 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1247488","NL-U1247488",NA,"1922","08","03","Boschreserve (Forest Reserve) Kaboerie. Boomnummer (Tree Number) 556.",NA,NA,"Pinto RB",NA,NA,NA,NA,NA,NA,NA,"2014","12","01","Magnoliopsidae","U 0189126",NA,NA,NA,NA
"587","2020-02-08 09:07:28-03","NBC","NL-BOTANY","U.1247489","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Feuillet CPGA",NA,"Southern America","French Guiana",NA,NA,"Au dessus de la mer.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247489 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1247489","NL-U1247489",NA,"1985","04","13","Cayenne.",NA,NA,"Pinto RB",NA,NA,NA,NA,NA,NA,NA,"2014","12","01","Magnoliopsidae","U 0189127",NA,NA,NA,NA
"588","2020-02-08 09:07:28-03","NBC","NL-BOTANY","U.1247504","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Hymenaea","courbaril","Hymenaea courbaril","L.","Polak M",NA,"Southern America","Guyana",NA,NA,"Mixed forest on brown sand, with Ocotea rodiaei (Greenheart). Under parent tree.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1247504 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1247504","NL-U1247504",NA,"1991","03","25","along 2nd E-W trail in W part of Tropenbos Reserve, ca. 15 km S of Mabura.",NA,NA,"Pinto RB",NA,NA,NA,NA,NA,NA,NA,"2014","12","01","Magnoliopsidae","U 0189142",NA,NA,NA,NA
