"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","sex"
"100","2015-12-09 08:34:02-02","F","FMNH-PTERIDOPHYTES","C0665677F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"C0665677F","C0665677F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-12-09 08:34:02-02","F","FMNH-PTERIDOPHYTES","C0665678F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Venezuela","Distrito Federal",NA,"Caracas",NA,NA,NA,NA,NA,NA,"C0665678F","C0665678F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-12-09 08:34:02-02","F","FMNH-PTERIDOPHYTES","C0665679F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Ecuador","Imbabura",NA,NA,"-78.4167","0.3667",NA,NA,NA,NA,"C0665679F","C0665679F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-01-14 13:38:55-02","F","FMNH-PTERIDOPHYTES","C0665681F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"C0665681F","C0665681F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2015-12-09 08:34:03-02","F","FMNH-PTERIDOPHYTES","C0665682F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Bolivia","La Paz",NA,NA,"-68","-15.5",NA,NA,NA,NA,"C0665682F","C0665682F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-12-09 08:34:04-02","F","FMNH-PTERIDOPHYTES","C0665683F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Argentina","Chaco",NA,NA,"-60.5","-26.4167",NA,NA,NA,NA,"C0665683F","C0665683F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-12-09 08:34:04-02","F","FMNH-PTERIDOPHYTES","C0665684F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Junín",NA,NA,"-75","-11.5",NA,NA,NA,NA,"C0665684F","C0665684F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2015-12-09 08:34:04-02","F","FMNH-PTERIDOPHYTES","C0665685F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Cajamarca",NA,NA,"-78.8333","-6.25",NA,NA,NA,NA,"C0665685F","C0665685F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-12-09 08:34:06-02","F","FMNH-PTERIDOPHYTES","C0665691F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Junín",NA,NA,"-75","-11.5",NA,NA,NA,NA,"C0665691F","C0665691F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-12-09 08:34:07-02","F","FMNH-PTERIDOPHYTES","C0665694F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Lambayeque",NA,NA,"-80","-6.3333",NA,NA,NA,NA,"C0665694F","C0665694F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-12-09 08:34:07-02","F","FMNH-PTERIDOPHYTES","C0665695F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Huánuco",NA,NA,"-75.8333","-9.5",NA,NA,NA,NA,"C0665695F","C0665695F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-12-09 08:34:08-02","F","FMNH-PTERIDOPHYTES","C0665696F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Junín",NA,NA,"-75","-11.5",NA,NA,NA,NA,"C0665696F","C0665696F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2015-12-09 08:34:08-02","F","FMNH-PTERIDOPHYTES","C0665697F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Cajamarca",NA,NA,"-78.8333","-6.25",NA,NA,NA,NA,"C0665697F","C0665697F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2015-12-09 08:34:06-02","F","FMNH-PTERIDOPHYTES","C0665690F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Pasco",NA,NA,"-75.25","-10.5",NA,NA,NA,NA,"C0665690F","C0665690F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2015-12-09 08:34:07-02","F","FMNH-PTERIDOPHYTES","C0665693F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,"C0665693F","C0665693F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2015-12-09 08:34:07-02","F","FMNH-PTERIDOPHYTES","C0665692F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,"C0665692F","C0665692F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","2587675A","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","L. Uribe","3252","1959","3","28","South America - Neotropics","Colombia","Tolima",NA,"Monte del Quindío, Anaime, quebrada de Letras",NA,NA,"1950",NA,NA,NA,"US01540021","US01540021_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"117","2020-09-12 05:00:02-03","US","US","3477462","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","T. B. Croat & L. Hannon","88389","2003","5","1","South America - Neotropics","Ecuador","Imbabura",NA,"Along road between Apuela and Selva Alegre, 8.3 Km S of Apuela, along cut-off-road to Vacas Galindo just after bridge over Río Cristo, along small stream near bridge","-78.565","0.3161","1318",NA,NA,NA,"US01540026",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"118","2020-09-12 05:00:02-03","US","US","1096312","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","O. Buchtien","s.n.","1912","10",NA,"South America - Neotropics","Bolivia",NA,NA,"Polo-Polo bei Coroico, Nordyungas",NA,NA,"1100",NA,NA,NA,"US01540032",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","2255977","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","P. Coronado","72","1953","12","12","South America - Neotropics","Peru","Huanuco",NA,"Departamento: Huanico-Carpish",NA,NA,"2800",NA,NA,NA,"US01540039",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","1706680","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","Y. Mexia","8148","1936","9","14","South America - Neotropics","Peru","Huanuco",NA,"Departamento Huanuco. Distrito Churumba; Hacienda Exito; slope to rio Ysabel; trail to river",NA,NA,"1100",NA,NA,NA,"US01540043","US01540043_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"121","2020-09-12 05:00:02-03","US","US","3188602","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","F. Zuloaga, A. M. Cialdella, C. Ezcurra, M. Ponce & M. D. Vázquez A.","2761","1986","12","12","South America","Argentina","Salta",NA,"Dpto San Martín, de Coronel Cornejo hacia Altos de San Antonio bordeando el gasoducto, 50 km de Cornejo",NA,NA,NA,NA,NA,NA,"US01540012",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"122","2020-09-12 05:00:02-03","US","US","1067392","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","H. F. Pittier","9373","1921","3","24","South America - Neotropics","Venezuela",NA,NA,"In stones along road Colonia Tovar",NA,NA,"1900",NA,NA,NA,"US01540019",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"123","2020-09-12 05:00:02-03","US","US","2080008","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","W. H. Camp","E-1017",NA,NA,NA,"South America - Neotropics","Ecuador",NA,NA,"Lower plain of río Upano, near Chupiantza, Prov. Santiago-Zamora (''Oriente''): Near Mendez",NA,NA,"533","762",NA,NA,"US01540008",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US","1196900","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","Sodiro, --","s.n.",NA,NA,NA,"South America - Neotropics","Ecuador",NA,NA,"In m. Ataca [interpreted]",NA,NA,NA,NA,NA,NA,"US01540024","US01540024_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","3252752","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","A. Fay & L. Fay","2398","1989","7","15","South America - Neotropics","Bolivia","Cochabamba",NA,"Chapare Provincia 131 km W of El Sacta, (Projecto Valle del Sacta) 88 km E of Cochabamba","-65.58","-17.17","1380",NA,NA,NA,"US01540045",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","3252976","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","K. von Sneidern","5526","1946","1","1","South America - Neotropics","Colombia","Caldas",NA,"Dep. Caldas: Pueblo Rico, La Selva",NA,NA,"1500",NA,NA,NA,"US01540007",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","1708713","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","O. L. Haught","3976","1944","6","23","South America - Neotropics","Colombia","Magdalena",NA,"Dept. Magdalena. Along stream through coffee grove above Manaure",NA,NA,"800",NA,NA,NA,"US01540023",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","1464416","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","E. P. Killip & A. C. Smith","23540","1929","5","29","South America - Neotropics","Peru","Junín",NA,"Dept. Junín: La Merced",NA,NA,"700",NA,NA,NA,"US01540038",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","3188603","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","F. Zuloaga, A. M. Cialdella, C. Ezcurra, M. Ponce & M. D. Vázquez A.","2761","1986","12","12","South America","Argentina","Salta",NA,"Dpto San Martín, de Coronel Cornejo hacia Altos de San Antonio bordeando el gasoducto, 50 km de Cornejo",NA,NA,NA,NA,NA,NA,"US01540013",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","2425654","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","E. R. de la Sota","4485","1966","3","16","South America","Argentina","Jujuy",NA,"Convenio INTA-Museo de la Plata, Ledesma: Camino a Valle Grande, Mesa da de las Colmenas",NA,NA,"1000",NA,NA,NA,"US01540016",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","2361640","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","F. Woytkowski","6199","1961","1","16","South America - Neotropics","Peru","San Martin",NA,"Rio Negro, Dept San Martin",NA,NA,"1000",NA,NA,NA,"US01540040","US01540040_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","2722079","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","R. M. Tryon & A. F. Tryon","5386","1956","10","7","South America - Neotropics","Peru","Cusco",NA,"Dept. Cuzco, prov. Convecion, Potrero, 8 km. w. of Quillabamba",NA,NA,"1200",NA,NA,NA,"US01540029",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US","1464341","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","E. P. Killip & A. C. Smith","22807","1929","5","7","South America - Neotropics","Peru","Ayacucho",NA,"Dept. Ayacucho: Aina, between Huanta and Río Apurimac",NA,NA,"750","1000",NA,NA,"US01540037",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US","2427367","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","Schunke","7","1908",NA,NA,"South America - Neotropics","Peru",NA,NA,"La Merced, Chanchamayo",NA,NA,NA,NA,NA,NA,"US02715554","US02715554_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2020-09-12 05:00:02-03","US","US","1222774","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","J. F. Macbride","3945","1923","5","23","South America - Neotropics","Peru",NA,NA,"In tough clumps on sunny brook banks, Muña",NA,NA,"2134",NA,NA,NA,"US01540044","US01540044_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"136","2020-09-12 05:00:02-03","US","US","1491876","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","G. Woronow","7129","1926","8","21","South America - Neotropics","Colombia","Huila",NA,"Dep. Huila, Circa San Luis, in Sylva",NA,NA,NA,NA,NA,NA,"US01540022","US01540022_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","2136091","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","W. J. Eyerdam & A. A. Beetle","22714","1938","10","28","South America","Argentina","Salta",NA,"30 km. west of Manuela Pedraza, on Río Tartagal, Dept. Oran",NA,NA,"1000",NA,NA,NA,"US01540017",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","3188550","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","A. Cabrera, S. Botta, M. Múlgura, F. Zuloaga & O. N. Morrone","3443",NA,NA,NA,"South America","Argentina","Salta",NA,"Dpto. Gral José de San Martin, sierra del Alto del Rio Seco",NA,NA,"1000",NA,NA,NA,"US01540014",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"139","2020-09-12 05:00:02-03","US","US","1122026","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","E. Pittier","155","1921","11","18","South America - Neotropics","Venezuela",NA,NA,"Federal District, Near Las Ajuntas: along river banks near water edge",NA,NA,NA,NA,NA,NA,"US01540010",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"140","2020-09-12 05:00:02-03","US","US","1193501","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","J. F. Macbride","5031","1923","7","19","South America - Neotropics","Peru",NA,NA,"Pampayacu, Hacienda at mouth of Chinchao Rio",NA,NA,"1067",NA,NA,NA,"US01540034","US01540034_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"141","2020-09-12 05:00:02-03","US","US","1097774","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","O. Buchtien","5022","1917","12",NA,"South America - Neotropics","Bolivia",NA,NA,"Milluguojoia, Nord-Yungas",NA,NA,"1300",NA,NA,NA,"US01540036",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"142","2020-09-12 05:00:02-03","US","US","1464595","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","E. P. Killip & A. C. Smith","24563","1929","6","8","South America - Neotropics","Peru","Junín",NA,"Dept. Junín: Schunke Hacienda, above San Ramón",NA,NA,"1400","1700",NA,NA,"US01540028",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"143","2020-09-12 05:00:02-03","US","US","2587621A","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","Tschudi","34","1953","11",NA,"South America - Neotropics","Venezuela","Aragua",NA,"Rancho Grande",NA,NA,NA,NA,NA,NA,"US01540005","US01540005_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","2359448","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","Bro. Gines","5304",NA,NA,NA,"South America - Neotropics","Venezuela","Miranda",NA,"Agua Fúe",NA,NA,"1600",NA,NA,NA,"US01540006",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"145","2020-09-12 05:00:02-03","US","US","1694552","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","C. Bues","1707","1931","10",NA,"South America - Neotropics","Peru",NA,NA,"Empalizada",NA,NA,"1300",NA,NA,NA,"US01540042",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"146","2020-09-12 05:00:02-03","US","US","1619591","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","E. Reed","705",NA,NA,NA,"South America - Neotropics","Venezuela","Merida",NA,"La Asulita",NA,NA,"1135",NA,NA,NA,"US01540020",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"147","2020-09-12 05:00:02-03","US","US","1069684","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","H. H. Rusby","373","1921","7","28","South America - Neotropics","Bolivia",NA,NA,"Cañamina, Edge of ditch",NA,NA,"1372",NA,NA,NA,"US01540027",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"148","2020-09-12 05:00:02-03","US","US","1619589","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","E. Reed","654",NA,NA,NA,"South America - Neotropics","Venezuela","Merida",NA,"Brecenio Hacienda",NA,NA,"1140",NA,NA,NA,"US01540011","US01540011_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"149","2020-09-12 05:00:02-03","US","US","1464418","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","E. P. Killip & A. C. Smith","23552","1929","5","29","South America - Neotropics","Peru","Junín",NA,"Dept. Junín: La Merced",NA,NA,"700",NA,NA,NA,"US01540035",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2020-09-12 05:00:02-03","US","US","1096294","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","O. Buchtien","3400","1912","10",NA,"South America - Neotropics","Bolivia",NA,NA,"Polo-Polo bei Coroico, Nordyungas",NA,NA,"1100",NA,NA,NA,"US01540046",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"151","2020-09-12 05:00:02-03","US","US","2722078","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","R. M. Tryon & A. F. Tryon","5266","1956","9","4","South America - Neotropics","Peru","San Martin",NA,"Dept. San Martin, Prov. Mariscal Caceres, 60 km. ne. of Tingo Maria, ''Divisoria'', pass through Cerro Azul on Tingo Maria-Pucallpa road",NA,NA,"1500",NA,NA,NA,"US01540030","US01540030_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"152","2020-09-12 05:00:02-03","US","US","1010686","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","A. Fendler","176","1854",NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Prope coloniam Tovar",NA,NA,NA,NA,NA,NA,"US01540018",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"153","2020-09-12 05:00:02-03","US","US","2080122","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","W. H. Camp","E-3156","1945","5","7","South America - Neotropics","Ecuador","Chimborazo",NA,"In moist areas. Cañon of the río Chanchan near Huigra",NA,NA,"1219","1372",NA,NA,"US01540025",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"154","2020-09-12 05:00:02-03","US","US","1772593","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","E. P. Killip","34770","1939","4","2","South America - Neotropics","Colombia","Valle del Cauca",NA,"Dept. Dept. El Valle: Río Digua Valley, between La Elsa and Río Blanco",NA,NA,"900",NA,NA,NA,"US01540004","US01540004_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"155","2020-09-12 05:00:02-03","US","US","1144675","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","F. W. Pennell, E. P. Killip & T. E. Hazen","8506","1922","7","22","South America - Neotropics","Colombia","Cauca",NA,"Department of El Valle Cuchilla, East of Zarzal, Cauca Valley",NA,NA,"1100","1300",NA,NA,"US01540009",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
"156","2020-09-12 05:00:02-03","US","US","1694394","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Amauropelta","concinna","Amauropelta concinna","(Willd.) Pic. Serm.","S. Venturi","3515","1923","6","22","South America","Argentina","Tucuman",NA,"Departamento Tafi, Rio de los Chamicos",NA,NA,"750",NA,NA,NA,"US01540015","US01540015_01",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA,NA
