"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","class","order","recordNumber","individualCount","continentOcean","preparationType","relationshipType","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","sex"
"205","2021-02-11 17:21:00-03","UFPR","UPCB","3432","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Singer, R.B.","1995","09","04","Hatschbach, G.","1961","06","02","Brasil","Paraná","Caiobá",NA,NA,NA,NA,NA,"2","5",NA,NA,"Rupícola, flor verde, com estrias vinosas..",NA,NA,NA,NA,NA,"8151",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-02-11 17:21:00-03","UFPR","UPCB","44675","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Borgo, M.","2001","04","19","Borgo, M.","2001","04","19","Brasil","Paraná","Curitiba","Bosque João Paulo II","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Epífita com flores vináceas, a 3m do solo, sobre branquilho (Sebastinia commersoniana), em floresta ombrófila mista..","25180","auto",NA,NA,NA,"1148",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-11 17:21:00-03","UFPR","UPCB","5568","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Singer, R.B.","1995","09","04","Hatschbach, G.","1966","09","13","Brasil","Paraná","Morretes","Estrada Itupava - Rio São João","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Epífita, flor creme com estrias vinosas. Mata pluvial..","30514","auto",NA,NA,NA,"14707",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-11 17:21:00-03","UFPR","UPCB","24788","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Guimarães, O.A.","1995","07",NA,"Feldman, A.R.","1995","07","27","Brasil","Paraná","Morretes","Fazenda do IAPAR","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Epífita sobre palmeira em local aberto. Flor vinosa..","30514","auto",NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-11 17:21:00-03","UFPR","UPCB","31277","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Souza, W.S.","1986","03",NA,"Souza, W.S.","1986","02","22","Brasil","Paraná","Paranaguá","Ilha do Mel - Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Epífita coletada sobre tronco caído, flor amarela com listras vinosas. Floresta da planície costeira próxima a Morro da Baleia..","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-02-11 17:21:00-03","UFPR","UPCB","30451","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Kersten, R.","1997","04",NA,"Silva, S.M.","1995","07","18","Brasil","Paraná","Paranaguá","Ilha do Mel - Planície da Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Epífita, flor amarela, labelo com estrias vinosas, com frutos. Vegetação arbustiva da planície litorânea..","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-02-11 17:21:00-03","UFPR","UPCB","44689","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Borgo, M.","2001","06","06","Borgo, M.","2001","06","06","Brasil","Paraná","Curitiba","Parque Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Epífita a 3,5m do solo, sobre leiteiro (Sapium glandulatum), flores esverdeadas com labelo vinho..","25180","auto",NA,NA,NA,"1080",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-02-11 17:21:00-03","UFPR","UPCB","49396","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Stancik, J.F. & Massuqueto, S.C.","1997","10",NA,"Kaehler, M.","1997","09","18","Brasil","Paraná","Morretes","Parque Estadual do Parque do Marumbi, trilha do Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Epífita com flor vinosa, sobre árvore caída, floresta ombrófila densa montana..","30514","auto",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-11 17:21:00-03","UFPR","UPCB","45027","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Barros, F. de","2001","12",NA,"Petean, M.P.","2001","02","19","Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi, Pico do Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Epífita ca. 3m do solo. Coletada em floresta ombrófila densa altomontana..","30514","auto",NA,NA,NA,"168",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-02-11 17:21:00-03","UFPR","UPCB","8765","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Singer, R.B.","1995","09","04","Hatschbach, G.","1970","11","19","Brasil","Paraná","São José da Boa Vista","Rio Jaguariaíva, Corredeira Paulista","-49.6521987915039","-23.9158000946045",NA,NA,NA,NA,NA,NA,"Epífita, flor creme, máculas vinosas. Mata galeria..","21399","auto",NA,NA,NA,"25563",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-02-11 17:21:00-03","UFPR","UPCB","39589","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Borgo, M.","1999","10","13","Borgo, M.","1999","08","28","Brasil","Santa Catarina","Garuva","Rio Palmital","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,"Epífita a 1,8m do solo, tépalas esverdeadas com linhas vinosas, em vegetação arbórea baixa de anteduna..","22441","auto",NA,NA,NA,"441",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-11 17:21:00-03","UFPR","UPCB","8147","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","Singer, R.B.","1995","09","04","Hatschbach, G.","1968","04","13","Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"100","100",NA,NA,"Epífita, flor vinosa. Mata pluvial, encosta de morro..","37295","auto",NA,NA,NA,"17188",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2018-06-22 05:25:00-03","MO","MOBOT","2483466","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein",NA,NA,NA,"Brazil","Santa Catarina",NA,"Palhoça",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 597",NA,"South America",NA,NA,NA,NA,NA,NA,NA
"218","2009-07-09 17:05:00-03","MO","MOBOT","2483189","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis","Hoehne & Schltr.",NA,NA,NA,NA,"Gert G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,"Lapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 4939",NA,"South America",NA,NA,NA,NA,NA,NA,NA
"219","2013-08-23 04:12:00-03","MO","MOBOT","1746674","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb. f.",NA,NA,NA,NA,"Roberto Vásquez","1978","6","12","Bolivia","Cochabamba","Carrasco",NA,NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vásquez C. 36","1","South America",NA,NA,NA,NA,NA,NA,NA
"220","2013-08-23 04:12:00-03","MO","MOBOT","1746682","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb. f.",NA,NA,NA,NA,"Roberto Vásquez|et al.","1997","9","7","Bolivia","Santa Cruz","Ichilo",NA,NA,NA,NA,NA,"250.00000000","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Vásquez C. 2819",NA,"South America",NA,NA,NA,NA,NA,NA,NA
"221","2011-03-24 15:21:00-03","MO","MOBOT","2091455","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb. f.","fide Luer",NA,NA,NA,"K. Tokach","1993",NA,NA,"Peru","Amazonas",NA,"near Chachapoyas, cultivated in Tacoma, WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tokach 17","1","South America",NA,NA,NA,NA,NA,NA,NA
"222","2013-01-28 05:13:00-02","MO","MOBOT","2293908","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb. f.",NA,NA,NA,NA,"Andres E. Johnson","1993","4","16","Argentina","Misiones","Iguazú","Parque Nacional Iguazú, Sendero Yacaratiá Chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnson 372",NA,"South America",NA,NA,NA,NA,NA,NA,NA
"223","2015-10-22 10:03:08-02","UNIOESTE","UNOP","1212","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Ferneda Rocha, L.C.","2013","07",NA,"Ferneda Rocha, L.C.; Imig, D.C.; Pereira, S.F.; Engels, M.E.; Imig, D.C.; Pereira, S.F.; Engels, M.E.","2013","07","05","Brasil","Paraná","Paranaguá","BR-407 sentido Praia de Leste.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Epífita. Flores arroxeadas.","24916","auto",NA,NA,NA,"229",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2015-10-22 10:03:08-02","UNIOESTE","UNOP","1184","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Engels, M.E.","2013","05",NA,"Ferneda Rocha, L.C.; Engels, M.E.; Imig, D.C.; Engels, M.E.; Imig, D.C.","2013","04","25","Brasil","Santa Catarina","Laguna","Praia do Gravatá","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,NA,"Epífita, flores vináceas.","21199","auto",NA,NA,NA,"165",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","23520",NA,"Plantae","Orchidaceae","Acianthera","aff. saundersiana","Acianthera aff. saundersiana","Rchb.f.","Chiron/11-X-2010",NA,NA,NA,"L. Kollmann; et al","2004","12","13","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"MBML023520",NA,"Epífita na sombra. Sépalas dorsal translúcido, 7 nervuras vináceas, ápice vináceo. Pétalas translúcidas, 3 nervuras vináceas, margens vináceas. Pétalas laterais vináceas, labelo vináceo, coluna branca, pé vináceo, verrucoso.",NA,NA,NA,NA,NA,"7270",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","13300",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"L. Kollmann","2000","08","09","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML013300","MBML013300","Mata de encosta. Epífita na luz forte. Pétalas transparente. Labelo marrons escuro. Sépala dorsal, transparente com listras marrons, laterais marrons com listras verde por fora.",NA,NA,NA,NA,NA,"3042",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","13379",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"L. Kollmann; et al","2000","08","15","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML013379","MBML013379","Epífita na sombra frutos verdes. Sépalas laranjas.",NA,NA,NA,NA,NA,"3059",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","13424",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"R.R. Vervloet; et al","2000","07","21","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML013424","MBML013424","Epífita, sépalas e pétalas amarela esverdeadas. Com sépala dorsal estriada, labelo amarelo esverdeado com base vinho escuro.",NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","13432",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"R.R. Vervloet; et al","2000","07","21","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML013432","MBML013432","Epífita, sépalas e pétalas amarelas, coluna branca esverdeada, sépala dorsal estriada, labelo seco enegrecido.",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","13495",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"H. Q. Boudet Fernandes; et al","1997","09","09","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"MBML013495","MBML013495","Flor amarela, labelo com ápice amarelo e base vináceo, listras vináceas nas sépalas. Sultivada no orquidário. Herborizada em 20/09/2000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","14111",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,NA,"2001","05","04","Brasil","Espírito Santo","Santa Teresa","Córrego Espanhol","-40.624722","-19.910833","40W37'29","19S54'39",NA,NA,"MBML014111","MBML014111","Epífita em cima de um jequitiba caído. Sépalas dorsal marrom escuro, ápice claro base e meio 5 linhas mas escuras. Sépalas laterais verdes amarronzadas. Pétalas verdes com 3 listras mas escuras. Labelo marrom escuro com a base e lobúlo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","14479",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"L. Kollmann; et al","2001","06","12","Brasil","Espírito Santo","Santa Teresa","Cabeceira do Rio Bonito","-40.583333","-19.984167","40W34'60","19S59'3",NA,NA,"MBML014479","MBML014479","Epífita na sombra. Flores amareladas com listras vináceas. Pétalas amarelas. Labelo vináceo.",NA,NA,NA,NA,NA,"3884",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","16366",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"C. N. de Fraga","1999","09","28","Brasil","Espírito Santo","Vila Velha","Barra do Jucu","-40.327778","-20.426944","40W19'40","20S25'37",NA,NA,"MBML016366","MBML016366","Formação de restinga floresta arenosa litorânea. Epífita volúvel, flores com sépalas avermelhadas e nervuras castanhas, pétalas translúcidas e labelo vinho, frutos verdes com cálice e corola persistentes.",NA,NA,NA,NA,NA,"493",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","16367",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"C. N. de Fraga","1999","09","30","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"MBML016367","MBML016367","Formação de restinga floresta arenosa litorânea. Epífita volúvel, flores com sépalas avermelhadas e nervuras castanhas, pétalas translúcidas e labelo vinho.",NA,NA,NA,NA,NA,"504",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","16368",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"C. N. de Fraga","1994","12","03","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"MBML016368","MBML016368","Formação de restinga floresta arenosa litorânea. Epífita volúvel, frutos verdes com cálice e corola persistentes.",NA,NA,NA,NA,NA,"76",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","16369",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"C. N. de Fraga","1994","12","03","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"MBML016369","MBML016369","Formação de restinga floresta arenosa litorânea. Epífita volúvel, flores com sépalas avermelhadas e nervuras castanhas, pétalas translúcidas e labelo vinho, frutos verdes com cálice e corola persistentes.",NA,NA,NA,NA,NA,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","16370",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"C. N. de Fraga","1995","03","16","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"MBML016370","MBML016370","Formação de restinga aberta de Clusia. Epífita volúvel, flores com sépalas avermelhadas e nervuras castanhas, pétalas translúcidas e labelo vinho.",NA,NA,NA,NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","16372",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"C. N. de Fraga","1994","08","26","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"MBML016372","MBML016372","Formação de restinga floresta arenosa litorânea. Epífita volúvel, flores com sépalas avermelhadas e nervuras castanhas, pétalas translúcidas e labelo vinho.",NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","16575",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"A. P. Fontana; et al","2001","06","23","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha","-40.617778","-19.931111","40W37'4","19S55'52",NA,NA,"MBML016575","MBML016575","Caída na mata, flores verdes amareladas com sépalas com raque marron. Frutos verdes, brácteas secas com pintas marron.",NA,NA,NA,NA,NA,"135",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","17675",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"R.R. Vervloet; et al","2002","07","10","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML017675","MBML017675","Epífita a 2m do solo, dossel aproximado 15m, topo de morro, flores amarelas esverdeadas, sépalas dorsal com listas vinho, labelo com a base e o centro vinho.",NA,NA,NA,NA,NA,"438",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","18294",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"C. N. de Fraga","2001","06","16","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML018294","MBML018294","Epífita em arbusto, enrolado no caule, flores verde acastanhado.",NA,NA,NA,NA,NA,"771",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","20922",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"A. P. Fontana; et al","2003","06","28","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"MBML020922","MBML020922","Epífita, flores únicas com sépalas dorsal amarela com linhas longitudinais marrons, laterias amarelas esverdeadas com ápice amarronzado, pétalas amarelas e labelo marrom.",NA,NA,NA,NA,NA,"603",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","22461",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"L. Kollmann; et al","2004","06","29","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML022461","MBML022461","Epífita na sombra. Tépalas alaranjadas, labelo vináceo.",NA,NA,NA,NA,NA,"6776",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","25888",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","L.Kollmann/02-01-2013",NA,NA,NA,"L. Kollmann; et al","2005","06","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML025888","MBML025888","Epífita na sombra. Flores marrons claras.",NA,NA,NA,NA,NA,"7852",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","30646",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.L. Silva/17-01-2020",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz, J. Rosini.","2007","07","19","Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba.","-40.470639","-20.058611","40W28'14,3","20S3'31","250","250","MBML030646","MBML030646","Epífita, flores de cor amarela, sépala dorsal com estrias vinácea. Base do labelo vinho.",NA,NA,NA,NA,NA,"2968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","33415",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","L. Kollmann/22-01-2013",NA,NA,NA,"R. Goldenberg; et al","2007","07","11","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML033415","MBML033415","Epífita. Flores com sépalas e pétalas amarelas, com ápice avermelhado; labelo avermelhado com o centro vináceo; coluna verde.",NA,NA,NA,NA,NA,"899",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","25464",NA,"Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","L. Kollmann/22-01-2013",NA,NA,NA,"A. P. Fontana; et al","2005","07","05","Brasil","Espírito Santo","Santa Teresa","Avenida da Penha","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"MBML025464","MBML025464","Epífita, sobre árvore caída, meia sombra, flores amarelas.","23813","auto",NA,NA,NA,"1501",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-07 11:44:40-03","FUVATES","HVAT","1147","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2003","05","16","E. Freitas","2003","05","16","Brasil","Rio Grande do Sul","Barão do Triunfo","PCH Morrinhos.","-51.733611","-30.388333","-51º44'1''W","-30º23'18''S",NA,NA,"HVAT00001147",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-07 11:44:40-03","FUVATES","HVAT","639","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2001","04","26","E. Freitas","2001","04","06","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,NA,"HVAT00000639",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-07 11:44:40-03","FUVATES","HVAT","2402","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2008","05","22","E. Freitas","2008","05","22","Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,NA,"HVAT00002402",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
