"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","verbatimLongitude","verbatimLatitude","individualCount"
"97","2019-12-19 16:19:39-03","UFMG","BHCB-SL","180780","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Moura, LC; Salino, A; Moura, IO","60","2016","01","América","Brasil","Minas Gerais","Parque Nacional do Caparaó, Vale Verde.",NA,"Rupícola, a beira de rio. Dried in alcohol 70%.",NA,NA,"17","Alto Caparaó","-41.850278","-20.42","Salino, A",NA,NA,NA,NA,NA,"1285","1285",NA,"-41.850278","-20.42",NA
"98","2019-11-07 11:21:13-03","UFMG","BHCB-SL","31552","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A","2520","1996","02","América","Brasil","São Paulo","Estrada para Taubaté, no início da Serra, área do Parque Estadual da Serra do Mar",NA,"Epífita, na base do tronco de árvore, margem do rio, interior de floresta de encosta",NA,NA,"03","Ubatuba","-45.036389","-23.461111","Paixão, LC","2012","06",NA,NA,NA,NA,NA,NA,"-45.036389","-23.461111",NA
"99","2019-11-07 11:21:13-03","UFMG","BHCB-SL","126434","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14158","2008","12","América","Brasil","Espírito Santo","São Paulo do Aracê, Entorno do Parque Estadual da Pedra Azul",NA,"Rupicola no interior de floresta, margem de riacho.",NA,NA,"06","Domingos Martins","-41.022222","-20.435222","Salino, A","2008","12","06",NA,NA,"1085","1085",NA,"-41.022222","-20.435222",NA
"100","2019-11-07 11:21:13-03","UFMG","BHCB-SL","141625","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; Almeida, TE; Gasper, AL de","14797","2010","04","América","Brasil","Santa Catarina","Parque Nacional da Serra do Itajaí, Trilha da Chuva, Floresta Ombrófila Densa",NA,"erva rupícola, à margem de rio, no interior da floresta",NA,NA,"10","Blumenau","-49.0825","27.063333","Salino, A","2010","04","10",NA,NA,"400","400",NA,"-49.0825","27.063333",NA
"101","2019-11-07 11:21:13-03","UFMG","BHCB-SL","91687","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; et al.","10279","2005","03","América","Brasil","São Paulo","Parque Estadual de Jacupiranga, Floresta Ombrófila Densa Baixo Montana",NA,"Rupícola em pedras na margem de rio",NA,NA,"28","Eldorado","-48.384167","-24.618611","Paixão, LC","2012","06",NA,NA,NA,NA,NA,NA,"-48.384167","-24.618611",NA
"102","2019-11-07 11:21:09-03","UFMG","BHCB-SL","111610","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","12732","2007","07","América","Brasil","São Paulo","Fragmento florestal ao Pico do Gavião, na estrada de acesso ao Pico pela BR-146.",NA,"Rupícola, margem de riacho, interior de floresta",NA,NA,"16","Águas da Prata","-46.626028","-21.999167","Paixão, LC","2012","06",NA,NA,NA,"1320","1320",NA,"-46.626028","-21.999167",NA
"103","2019-11-07 11:21:13-03","UFMG","BHCB-SL","161614","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Paixão, LC; Salino, A; Dittrich, VAO; Souza, JF; Oliveira; Vale, AA; Góes-Neto, LAA","37","2012","06","América","Brasil","Minas Gerais","RPPN Mata do Sossego, Próximo ao córrego da casa dos pesquisadores.",NA,NA,NA,NA,"13","Simonésia","-42.07","-20.0725","Paixão, LC","2012","06",NA,NA,NA,"1168","1168",NA,"-42.07","-20.0725",NA
"104","2019-11-07 11:21:09-03","UFMG","BHCB-SL","101298","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Souza, DT","33","2006","05","América","Brasil","Minas Gerais","Mina de Cuiabá da Anglogold Ashanti, Floresta Estacional Semidecidual",NA,"Rupícola, beira do córrego Cuiabá",NA,NA,"04","Sabará","-43.733583","-19.852972","Paixão, LC","2012","06",NA,NA,NA,"776","776",NA,"-43.733583","-19.852972",NA
"105","2019-11-07 11:21:13-03","UFMG","BHCB-SL","127656","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Rezende, SG","3064","2008","11","América","Brasil","Minas Gerais","Próximo a Mina de Fábrica, Floresta Estacional Semidecidual Baixo-Montana",NA,"Herbáceo",NA,NA,"06","Ouro Preto","-43.844722","-20.421667","Paixão, LC","2012","06",NA,NA,NA,NA,NA,NA,"-43.844722","-20.421667",NA
"106","2019-11-07 11:21:13-03","UFMG","BHCB-SL","160678","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; et al.;","15543","2012","10","América","Brasil","Rio de Janeiro","Distrito de Macaé de Cima",NA,"Rocha densa",NA,NA,"28","Nova Friburgo","-42.494444","-22.390278","Salino, A","2012","10","28",NA,NA,"950","950",NA,"-42.494444","-22.390278",NA
"107","2021-01-12 15:25:04-03","UFMG","BHCB-SL","141438","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; Almeida, TE; Heringer, G; Souza, FF; Ramalho, AJ","14948","2010","06","América","Brasil","Espírito Santo","Reserva Biológica de Duas Bocas; Porteira Preta, Floresta Ombrófila Densa",NA,"Rupícola, à margem de riacho, no interior de floresta",NA,NA,"13","Cariacica","-40.499944","-20.2515","Salino, A","2010","06","13",NA,NA,"236","236",NA,"-40.499944","-20.2515",NA
"108","2019-11-07 11:21:09-03","UFMG","BHCB-SL","108756","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; Almeida, TE; Heringer, G; Souza, DT","12192","2007","06","América","Brasil","Minas Gerais","Parque Florestal Quedas do Rio Bonito, Mata de Galeria",NA,"Barranco de riacho. Estolonífera",NA,NA,"17","Lavras","-44.982778","-21.329833","Paixão, LC","2012","06",NA,NA,NA,"1000","1000",NA,"-44.982778","-21.329833",NA
"109","2021-01-12 15:25:04-03","UFMG","BHCB-SL","149827","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Almeida, TE; Souza, DT; Mota, NFO; Giacomin, LL","2743","2011","03","América","Brasil","Mato Grosso","Parque Estadual Serra de Ricardo Franco, Mata de Galeria",NA,"Erva rupícola no paredão úmido da Cascatinha",NA,NA,"06","Vila Bela da Sant. Trindade","-60.024722","-14.931389","Almeida, TE","2011","04","26",NA,NA,"265","265",NA,"-60.024722","-14.931389",NA
"110","2019-11-07 11:21:13-03","UFMG","BHCB-SL","85583","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Figueiredo, JB; Salino, A; Mota, NFO; Almeida, TE","136","2003","09","América","Brasil","Minas Gerais","RPPN Capitão do Mato, Floresta Estacional Semidecidual",NA,"Terrestre, margem do córrego",NA,NA,"19","Nova Lima","-43.886278","-20.133556","Paixão, LC","2012","06",NA,NA,NA,NA,NA,NA,"-43.886278","-20.133556",NA
"111","2019-11-07 11:21:13-03","UFMG","BHCB-SL","75678","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Dittrich, VAO; Breier, TB","1218","2002","09","América","Brasil","São Paulo","Parque Estadual Carlos Botelho, Floresta Ombrófila Densa",NA,"Rupícola em matacão do rio na floresta",NA,NA,"27","Sete Barras","-47.916667","-24.2","Paixão, LC","2012","06",NA,NA,NA,"120","120",NA,"-47.916667","-24.2",NA
"112","2019-11-07 11:21:13-03","UFMG","BHCB-SL","124423","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; Heringer, G; Megale, ME","13869","2008","09","América","Brasil","Espírito Santo","Parque Nacional do Caparaó, /RPPN Águas do Caparaó-Cachoeira Alta. Floresta ombrófila Densa Montana ao longo do córrego do Veadinho",NA,"Rupícola em rocha de rio",NA,NA,"12","Divino de São Lourenço","-41.78125","-20.597","Salino, A","2011","12",NA,NA,NA,"1000","1050",NA,"-41.78125","-20.597",NA
"113","2019-12-19 16:21:03-03","UFMG","BHCB-SL","136158","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Salino, A","215","2010","03","América","Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha para Vale Verde.",NA,"Rupícola, beira de rio.","BHCB001690","BHCB001690","02","Alto Caparaó","-41.842611","-20.419361","Salino, A",NA,NA,NA,NA,NA,"1251","1251",NA,"-41.842611","-20.419361",NA
"114","2019-11-07 11:21:13-03","UFMG","BHCB-SL","124323","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; Heringer, G; Megale, ME","13769","2008","09","América","Brasil","Espírito Santo","Parque Nacional do Caparaó, base de Santa Marta. Floresta Ombrófila Densa Montana ao longo do rio Santa Marta",NA,"Rupícola em rocha de rio",NA,NA,"11","Ibitirama","-41.732167","-20.495972","Salino, A","2011","12",NA,NA,NA,"960","960",NA,"-41.732167","-20.495972",NA
"115","2019-11-07 11:21:13-03","UFMG","BHCB-SL","171018","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Schimitt, JL; Caglioni, E; Andrade, S; Cristofolini, C","2173","2010","04","América","Brasil","Santa Catarina","Interior do Cânion Fortaleza (Tigre Preto), Floresta Ombrófila Densa.",NA,"Erva terrícola em mata ciliar.",NA,NA,"30","Jacinto Machado","-49.945278","-29.045278","Gasper, AL de","2010","05","24",NA,NA,"295","295",NA,"-49.945278","-29.045278",NA
"116","2021-01-12 15:25:04-03","UFMG","BHCB-SL","57664","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6246","2001","03","América","Brasil","São Paulo","Estação Ecológica de Bananal; nas trilhas da Estaç, Floresta Ombrófila Densa Montana",NA,"Rupícola na margem de córrego",NA,NA,"08","Bananal","-44.366111","-22.819444","Paixão, LC","2001","06",NA,NA,NA,"1130","1350",NA,"-44.366111","-22.819444",NA
"117","2021-01-12 15:25:04-03","UFMG","BHCB-SL","103458","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; et al.","11380","2006","11","América","Brasil","Minas Gerais","Parque Nacional do Caparaó; Vale Verde;, Floresta Ombrófila Densa Montana",NA,"Rupícola a margem do rio Caparaó",NA,NA,"22","Alto Caparaó","-41.8425","-20.419083","Salino, A","2011","12",NA,NA,NA,"1200","1390",NA,"-41.8425","-20.419083",NA
"118","2019-11-07 11:21:13-03","UFMG","BHCB-SL","163157","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; Almeida, TE","15679","2013","04","América","Brasil","São Paulo","Reserva Votorantim, Floresta Ombrófila Densa",NA,"Erva rupícola em pedras no rio, interior de floresta",NA,NA,"01","Juquiá","-47.510556","-24.100833","Almeida, TE","2012","04","22",NA,NA,"266","266",NA,"-47.510556","-24.100833",NA
"119","2019-11-07 11:21:09-03","UFMG","BHCB-SL","108539","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Kollmann, RL; Fontana, AP; Brahim, KA","9712","2007","04","América","Brasil","Espírito Santo","Moitão",NA,"Rupícola, na sombra",NA,NA,"26","Atílio Vivacqua","-41.198299407959","-20.9141998291016","Paixão, LC","2012","06",NA,NA,"17154","700","700","auto",NA,NA,NA
"120","2019-11-07 11:21:13-03","UFMG","BHCB-SL","43951","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Krieger, L","13391","1974","11","América","Brasil","Espírito Santo",NA,NA,"Na beira de córrego, na mata, sobre pedras",NA,NA,"02","Venda Nova do Imigrante","-41.1347007751465","-20.3397006988525","Paixão, LC","2012","06",NA,NA,"15909",NA,NA,"auto",NA,NA,NA
"121","2019-11-07 11:21:13-03","UFMG","BHCB-SL","36009","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A","385","1988","02","América","Brasil","Mato Grosso","Veu da Noiva",NA,"Epífita/rocha, ao lado da queda d'água",NA,NA,"16","Chapada dos Guimarães","-55.749698638916","-15.460599899292","Paixão, LC","2012","06",NA,NA,"107042","480","480","auto",NA,NA,NA
"122","2021-01-12 15:25:04-03","UFMG","BHCB-SL","30867","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A","2271","1995","09","América","Brasil","Minas Gerais","Parque Nacional do Caparaó; Vale Verde;, Floresta de Altitude.",NA,"Erva terrestre, crescendo a margem de rio.",NA,NA,"29","Alto Caparaó","-41.8683013916016","-20.4333000183105","Salino, A","2011","12",NA,NA,"21645","1400","1400","auto",NA,NA,NA
"123","2019-11-07 11:21:13-03","UFMG","BHCB-SL","69220","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Duarte, AP","3222","1950","09","América","Brasil","Minas Gerais","Zona da mata, entre Viamão e Ferros.",NA,"Planta remanescente de formação primária em rochas imersas dentro do rio.",NA,NA,"17","Carmésia","-43.1417007446289","-19.0888996124268","Paixão, LC","2012","06",NA,NA,"15443","250","250","auto",NA,NA,NA
"124","2019-11-07 11:21:13-03","UFMG","BHCB-SL","87927","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Figueiredo, JB; Sliva, AJ","351","2004","04","América","Brasil","Minas Gerais","RPPN de Tumbá, Floresta Estacional Semidecidual",NA,"Rupícola, margem do Córrego Curral dos Bois",NA,NA,"16","Nova Lima","-43.8466987609863","-19.9855995178223","Paixão, LC","2012","06",NA,NA,"29211",NA,NA,"auto",NA,NA,NA
"125","2019-11-07 11:21:13-03","UFMG","BHCB-SL","12873","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Lima, IV; et al.","s.n.","1988","05","América","Brasil","Minas Gerais","Serra de Ouro Branco",NA,NA,NA,NA,"14","Ouro Branco","-43.6918983459473","-20.5207996368408","Paixão, LC","2012","06",NA,NA,"13809",NA,NA,"auto",NA,NA,NA
"126","2019-11-07 11:21:13-03","UFMG","BHCB-SL","127149","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Mota, RC","3528","2008","05","América","Brasil","Minas Gerais","Mata de Galeria",NA,"Erva terrestre",NA,NA,"24","Ouro Preto","-43.5080986022949","-20.2875003814697","Paixão, LC","2012","06",NA,NA,"44599",NA,NA,"auto",NA,NA,NA
"127","2019-11-07 11:21:13-03","UFMG","BHCB-SL","87880","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Figueiredo, JB","304","2004","03","América","Brasil","Minas Gerais","RPPN de Andaime, Floresta Estacional Semidecidual",NA,"Rupícola, margem do Córrego Andaime",NA,NA,"29","Rio Acima","-43.7893981933594","-20.0874996185303","Paixão, LC","2012","06",NA,NA,"13827",NA,NA,"auto",NA,NA,NA
"128","2019-12-19 16:19:39-03","UFMG","BHCB-SL","196427","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Krieger, L","s.n.","1987","03","América","Brasil","Minas Gerais","Às margens encachoeiradas do Rio Bananal.",NA,"Sobre pedras da gnais.",NA,NA,"03","Santa Rita de Jacutinga","-44.0950012207031","-22.1494007110596","Salino, A",NA,NA,NA,NA,"20148",NA,NA,"auto",NA,NA,NA
"129","2019-11-07 11:21:13-03","UFMG","BHCB-SL","161887","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Krieger, L","21389","1987","03","América","Brasil","Minas Gerais","Rio Bananal",NA,"Sobre pedras de gnaiss, ás margem encachoeiradas de rio",NA,NA,"03","Santa Rita de Jacutinga","-44.0950012207031","-22.1494007110596","Paixão, LC","2011","12",NA,NA,"20148",NA,NA,"auto",NA,NA,NA
"130","2019-11-07 11:21:13-03","UFMG","BHCB-SL","51562","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A","513","1988","07","América","Brasil","Minas Gerais","Serra de Campestre",NA,"Terrestre, beira de riacho em mata ciliar",NA,NA,"30","Sapucaí-Mirim","-45.7425003051758","-22.7478008270264","Paixão, LC","2012","06",NA,NA,"23877",NA,NA,"auto",NA,NA,NA
"131","2019-11-07 11:21:13-03","UFMG","BHCB-SL","33983","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Silva, JM; Cruz, JM","1484","1995","08","América","Brasil","Paraná","Rio dos Padres",NA,"Sobre rochas ao longo do rio encachoeirado",NA,NA,"03","Morretes","-48.834400177002","-25.476900100708","Paixão, LC","2012","06",NA,NA,"30514",NA,NA,"auto",NA,NA,NA
"132","2019-11-07 11:21:13-03","UFMG","BHCB-SL","47365","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Silva, JM; Poliquesi, CB; Ferreira, LA","2701","1998","12","América","Brasil","Paraná","Serra da Prata, Floresta Atlântica",NA,"Sobre pedra à beira de rio encachoeirado",NA,NA,"15","Morretes","-48.834400177002","-25.476900100708","Paixão, LC","2012","06",NA,NA,"30514",NA,NA,"auto",NA,NA,NA
"133","2019-11-07 11:21:13-03","UFMG","BHCB-SL","44305","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Bovini, MG; Braga, JMA; Lira Neto, JA","1042","1996","09","América","Brasil","Rio de Janeiro","Reserva Ecológica do Rio das Pedras",NA,"Rupícola em margem de rio, semi-heliófila.",NA,NA,"14","Mangaratiba","-44.040599822998","-22.9596996307373","Paixão, LC","2012","06",NA,NA,"17272","200","300","auto",NA,NA,NA
"134","2019-11-07 11:21:13-03","UFMG","BHCB-SL","44304","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Bovini, MG; Braga, JMA; Lira Neto, JA; Vieira, C M","1077","1996","10","América","Brasil","Rio de Janeiro","Reserva Ecológica Rio das Pedras",NA,"Rupícola heliófila em margem de rio",NA,NA,"19","Mangaratiba","-44.040599822998","-22.9596996307373","Paixão, LC","2012","06",NA,NA,"17272","200","300","auto",NA,NA,NA
"135","2019-11-07 11:21:13-03","UFMG","BHCB-SL","44309","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Sylvestre, LS; et al.;","1236","1996","11","América","Brasil","Rio de Janeiro","Reserva Ecológica Rio das Pedras",NA,"Erva, rupícola, às margens do Poço do Cambucá",NA,NA,"30","Mangaratiba","-44.040599822998","-22.9596996307373","Paixão, LC","2012","06",NA,NA,"17272",NA,NA,"auto",NA,NA,NA
"136","2019-11-07 11:21:13-03","UFMG","BHCB-SL","160685","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A; et al.;","15550","2012","10","América","Brasil","Rio de Janeiro","Distrito de Macaé de Cima",NA,NA,NA,NA,"28","Nova Friburgo","-42.5311012268066","-22.2819004058838","Salino, A","2012","10","28",NA,"33190",NA,NA,"auto",NA,NA,NA
"137","2019-11-07 11:21:13-03","UFMG","BHCB-SL","114537","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Gasper, AL de","847","2007","10","América","Brasil","Santa Catarina","Parque Nacional da Serra de Itajaí",NA,"Terrícola em margem de rio",NA,NA,"28","Blumenau","-49.0661010742188","-26.9193992614746","Paixão, LC","2012","06",NA,NA,"34291",NA,NA,"auto",NA,NA,NA
"138","2019-11-07 11:21:13-03","UFMG","BHCB-SL","33076","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Gottsberger, G","14470","1970","04","América","Brasil","São Paulo","Rubião Junior, Na mata secundária da Fazenda do Sr. Butignolli, próximo do riacho, em pedras.",NA,"Próximo do riacho, em pedras",NA,NA,"14","Botucatu","-48.439998626709","-22.8799991607666","Paixão, LC","2012","06",NA,NA,"40412",NA,NA,"auto",NA,NA,NA
"139","2019-11-07 11:21:13-03","UFMG","BHCB-SL","168778","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Cordeiro, I; Mamede, MCH; Sugiyama, M; Zappi, DC","575","1989","10","América","Brasil","São Paulo","Ilha do Cardoso, Mata da beira do rio Cachoeira Grande.",NA,"Erva crescendo sobre rochas na beira do rio.",NA,NA,"25","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"37574",NA,NA,"auto",NA,NA,NA
"140","2019-11-07 11:21:13-03","UFMG","BHCB-SL","29632","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Ferrarezi, H","s.n.","1987",NA,"América","Brasil","São Paulo","próximo ao Cedaval, Floresta Atlântica.",NA,"Rupícola a beira de riacho, interior de floresta",NA,NA,NA,"Jacupiranga","-48","-24.6900005340576","Paixão, LC","2012","06",NA,NA,"35797",NA,NA,"auto",NA,NA,NA
"141","2019-11-07 11:21:13-03","UFMG","BHCB-SL","64511","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Dittrich, VAO","833","2000","12","América","Brasil","São Paulo","Parque Estadual de Intervales, Floresta Ombrófila Densa das Terras Baixas",NA,"Terrícola em barranco de rio",NA,NA,"15","Sete Barras","-47.9199981689453","-24.3799991607666","Paixão, LC","2012","06",NA,NA,"34059","70","70","auto",NA,NA,NA
"142","2019-11-07 11:21:13-03","UFMG","BHCB-SL","51553","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Oliveira, RC; et al.","s.n.","1993","10","América","Brasil","São Paulo","Instituto Agromômico, Floresta Atlântica de encosta",NA,"Rupícola, proximo a curso de água",NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758","Paixão, LC","2012","06",NA,NA,"34265",NA,NA,"auto",NA,NA,NA
"143","2019-11-07 11:21:13-03","UFMG","BHCB-SL","29713","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Salino, A","1651","1993","01","América","Brasil","São Paulo","Parque Estadual da Ilha Anchieta, Floresta Atlântica de encosta.",NA,"Rupícola a margem de rio, interior de floresta",NA,NA,"11","Ubatuba","-45.0699996948242","-23.4300003051758","Paixão, LC","2012","06",NA,NA,"34265",NA,NA,"auto",NA,NA,NA
"144","2021-01-12 15:25:04-03","UFMG","BHCB-SL","30642","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Amauropelta","saxicola","Amauropelta saxicola","(Sw.) Salino & T.E.Almeida",NA,"Furlan, A; et al.;","1058","1989","12","América","Brasil","São Paulo","Picinguaba; Estação da Serra do Mar, Mata Atlântica",NA,"Erva sobre pedras",NA,NA,"09","Ubatuba","-45.0699996948242","-23.4300003051758","Paixão, LC","2012","06",NA,NA,"34265",NA,NA,"auto",NA,NA,NA
"145","2019-11-01 15:18:20-03","UnB","UB","137669","PreservedSpecimen","Plantae","Pteridophyta",NA,"Thelypteridaceae","Thelypteris","gymnosora","Thelypteris gymnosora","Ponce",NA,"Irwin, HS; Harley, RM; Onishi, E","29545","1971","02","Southern America","Brasil","Minas Gerais","Serra do Espinhaço. Cut-over gallery forest in deep valley at base of Pico de Itacolomí, ca. 3 km S of Ouro Preto",NA,"Leaves erect and arching; Crevices, periodically flooded rocks","UB0035941","UB0035941","01",NA,NA,NA,"Paixão, LC","2012","05","24",NA,NA,"1600","1600",NA,NA,NA,NA
