"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","infraspecificEpithet","individualCount","fieldNumber"
"83","2019-06-17 14:19:00-03","MO","MOBOT","101136527","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Fernando B. Matos|C. Matos","Matos 2031","2012","2","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.","F. B. Matos & J. T. Mickel","Rio de Janeiro","Parati","APA Cairuçu. Morro do Corisco. Floresta Ombrófila Densa.","-44.7847222","-23.2816667","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"84","2019-06-18 14:36:00-03","MO","MOBOT","101136796","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Fernando B. Matos|et al.","Matos 2253","2013","2","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.","F. B. Matos","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha Trhilha do Rio Paraibuna Floresta Ombrófila Densa.","-45.0238889","-23.2336111","1060.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"85","2018-06-22 05:25:00-03","MO","MOBOT","2453711","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Pe. Raulino Reitz","Reitz 107","1941",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.",NA,"Rio Grande do Sul",NA,"São Leopoldo. Morro das Pedras, nas pedras de arenito no mato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2012-10-19 08:58:00-03","MO","MOBOT","3315016","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Alexander C. Brade","Brade 14934","1935","6","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.","M.A. Kieling-Rubio","Rio de Janeiro",NA,"Augra dos Reis-Serra do Mar.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"87","2012-10-19 08:58:00-03","MO","MOBOT","3315458","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","William R. Anderson|Mary T. Kalin Arroyo|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 7522","1973","3","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.","M.A. Kieling-Rubio","Goiás",NA,"Serra Geral do Paraná. 15 km by road S of São João da Aliança; gallery forest along stream and adjacent cerrado.",NA,NA,"1120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"88","2010-12-21 13:37:00-02","MO","MOBOT","3318913","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Bernie Peyton|S.Tilney Peyton","Peyton 1285","1982","9","21","South America","Peru",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.","R. Tyron","Cusco","Urubamba","Machu Picchu', on a hillside above the Rio Mandor, 3 km from Km 114 of the Urubamba railroad. Aspect W, slope 100 %.Very humid low Mt. Subtropical Forest, on a mid-slope.",NA,NA,"2450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2012-11-29 09:31:00-02","MO","MOBOT","3375128","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Ghillean T. Prance","Prance 16153","1971","11","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.","M.A. Kieling-Rubio","Amazonas",NA,"Basin of Rio Negro. Foothills of Serra Curicuriari. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2011-07-25 10:49:00-03","MO","MOBOT","810578","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Philip J. Barbour","Barbour 2528","1978","6","28","South America","Peru",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.","A. Rojas (JVR)","Amazonas","Bagua","12 km. (by trail) east of Le Peca. Humid cloud forest and elfinwood.","-78.34444","-5.61472","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","7"
"91","2013-02-14 05:40:00-02","MO","MOBOT","977909","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","L. Sodiro","Sodiro s.n.",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-10 04:40:00-03","MO","MOBOT","100869070","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4220","2014","11","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.","Alan R. Smith","Bahia","Camacan","RPPN Serra Bonita.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,"1",NA
"93","2020-08-31 09:22:55-03","INPA","INPA","130487","S","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Sehnem, A","4216","1950","11","12","Southern America","Brasil",NA,NA,NA,"INPA0130487","Polypodiopsida","Polypodiales","(Raddi) J.Sm.","Sehnem, A","Rio Grande do Sul",NA,"Itacolomí, Gravataí. In silva rala.",NA,NA,NA,NA,"INPA0130487 INPA0130487_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-09-12 05:00:02-03","US","US","3701753","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","F. Matos & C. Matos","2031","2012","2","3","South America - Neotropics","Brazil",NA,NA,NA,"US01912581",NA,"Polypodiales","(Raddi) J. Sm.",NA,"Rio de Janeiro",NA,"Paraty, APA Cairucu. Morro do Corisco.","-44.7847","-23.2817","450",NA,"US01912581_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"95","2020-09-12 05:00:02-03","US","US","1498069","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","A. C. Smith & A. C. Brade","2258","1929","4","7","South America - Neotropics","Brazil",NA,NA,NA,"US01570978",NA,"Polypodiales","(Raddi) J. Sm.",NA,"Rio de Janeiro",NA,"Vicinity of Meio da Serra","-43.18","-22.55","500",NA,"US01570978_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"96","2020-09-12 05:00:02-03","US","US","2422226","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","O. Handro","673","1956","11","8","South America - Neotropics","Brazil",NA,NA,NA,"US01570980",NA,"Polypodiales","(Raddi) J. Sm.",NA,"Rio de Janeiro",NA,"Rio Funil (perto do Estado de São Paulo)",NA,NA,NA,NA,"US01570980_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"97","2020-09-12 05:00:02-03","US","US","3701755","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","F. Matos & C. Matos","2253","2013","2","20","South America - Neotropics","Brazil",NA,NA,NA,"US01912583",NA,"Polypodiales","(Raddi) J. Sm.",NA,"São Paulo",NA,"Cunha, Parque Estadual da Serra do Mar, Nucleo Cunha, Trilha do Rio Paraibuna.","-45.0244","-23.2336","1060",NA,"US01912583_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","71056","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01570981",NA,"Polypodiales","(Raddi) J. Sm.",NA,"Rio de Janeiro",NA,"Near Rio Janeiro",NA,NA,NA,NA,"US01570981_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","2675275","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","ex herb. de A. Glaziou","12281","1880","3","24","South America - Neotropics","Brazil",NA,NA,NA,"US01570979",NA,"Polypodiales","(Raddi) J. Sm.",NA,"Rio de Janeiro",NA,"Sorles arbos de bons du Rio Socerbo, a la Barriere de orgues. Bresil. R. J. [interpreted]",NA,NA,NA,NA,"US01570979_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"100","2019-10-07 09:38:43-03","UEFS","HUEFS","68861","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Stannard, B.","H52136","1992","02","21",NA,"Brasil",NA,NA,"Mata de encosta.","HUEFS0068861","Pteridophyta","Polypodiales","(Raddi) J.Sm.","M.A.Kieling-Rubio","Bahia","Abaíra","Tijuquinho.","-41.9","-13.266667","1760","1760","HUEFS0068861","2012",NA,NA,"41W54'","13S16'","Polypodiopsida",NA,NA,NA,NA,NA
"101","2021-01-12 15:24:05-03","UFMG","BHCB-SL","62078","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7409","2001","08","09","América","Brasil",NA,NA,"Epífita na mata.",NA,NA,NA,"(Raddi) Sm.","Melo, LCN","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo de Santa Virgínia, trilha para a nascente do Rio Itamambuca.","-45.088667","-23.324222","800","900",NA,"2008","09",NA,"-45.088667","-23.324222",NA,NA,NA,NA,NA,NA
"102","2021-01-12 15:24:05-03","UFMG","BHCB-SL","33251","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A","2892","1996","12","16","América","Brasil",NA,NA,"Epífita no interior de floresta, crescendo a 2,0m do solo.",NA,NA,NA,"(Raddi) Sm.","Melo, LCN","São Paulo","Cunha","Parque Estadual da Serra do Mar; Núcleo de Cunha, Trilha da Casa de Pedra ao Indaiá.","-44.993333","-23.245833","1070","1070",NA,"2008","09",NA,"-44.993333","-23.245833",NA,NA,NA,NA,NA,NA
"103","2021-01-12 15:24:05-03","UFMG","BHCB-SL","57503","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6105","2001","03","04","América","Brasil",NA,NA,"Epífita, interior de mata",NA,NA,NA,"(Raddi) Sm.","Melo, LCN","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Trilha da Pirapitinga. Floresta ombrófila Densa Montana.","-45.146667","-23.341389","900","950",NA,"2008","09",NA,"-45.146667","-23.341389",NA,NA,NA,NA,NA,NA
"104","2021-01-12 15:24:05-03","UFMG","BHCB-SL","315334","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A","2502","1996","02","03","América","Brasil",NA,NA,"Epífita, a ca. 4m de altura, sobre um rio, interior de floresta.",NA,NA,NA,"(Raddi) Sm.","Mickel, JT; Matos, FB","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, estrada para Taubaté, no início da Serra.","45.036389","23.461111",NA,NA,NA,"2014",NA,NA,"45.036389","23.461111",NA,NA,NA,NA,NA,NA
"105","2021-01-12 15:24:05-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A","2502","1996","02","03","América","Brasil",NA,NA,"Epífita, a ca. 4m de altura, sobre um rio, interior de floresta.",NA,NA,NA,"(Raddi) Sm.","Mickel, JT; Matos, FB","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, estrada para Taubaté, no início da Serra.","45.036389","23.461111",NA,NA,NA,"2014",NA,NA,"45.036389","23.461111",NA,NA,NA,NA,NA,NA
"106","2021-01-12 15:24:05-03","UFMG","BHCB-SL","189154","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Matos, FB; Matos, C","2031","2012","02","03","América","Brasil",NA,NA,"Rupícola (raramente epífita) em local sombreado e úmido no interior da mata. Frondes pendentes com até ca. 1 m de comprimento.","BHCB189154",NA,NA,"(Raddi) Sm.","Mickel, JT; Matos, FB","Rio de Janeiro","Paraty","APA Cairuçu; Morro do Corisco, Floresta Ombrófila Densa.","-44.784722","-23.281667","450","450",NA,"2014",NA,NA,"-44.784722","-23.281667",NA,NA,NA,NA,NA,NA
"107","2021-01-12 15:24:05-03","UFMG","BHCB-SL","59149","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, AC; Teixeira, LCRS","6757","2001","05","05","América","Brasil",NA,NA,"Sobre rocha na margem de rio. Floresta Ombrófila Densa.","BHCB049416",NA,NA,"(Raddi) Sm.","Salino, A","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo de Picinguaba, Sertão do Ubatumirim. Encosta da Serra do Mar.","-44.89","-23.295333","30","30",NA,NA,NA,NA,"-44.89","-23.295333",NA,NA,NA,NA,NA,NA
"108","2021-01-12 15:24:05-03","UFMG","BHCB-SL","65099","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A; et al.","7846","2001","11","03","América","Brasil",NA,NA,"Epífita à 30 cm de altura na margem de rio.",NA,NA,NA,"(Raddi) Sm.","Melo, LCN","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Trilha do Poço do Pito.","-45.119833","-23.311667","800","850",NA,"2008","09",NA,"-45.119833","-23.311667",NA,NA,NA,NA,NA,NA
"109","2021-01-12 15:24:05-03","UFMG","BHCB-SL","64958","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7707","2001","10","29","América","Brasil",NA,NA,"Epífita; de 1,5m a 3m de altura","BHCB000901",NA,NA,"(Raddi) Sm.",NA,"São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Nucleo Santa Virgínia. Trilha da Pirapitinga. Floresta Ombrófila Densa Montana.","-45.15","-23.337722","900","950","BHCB000901",NA,NA,NA,"-45.15","-23.337722",NA,NA,NA,NA,NA,NA
"110","2021-01-12 15:24:05-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7328",NA,NA,NA,"América","Brasil",NA,NA,"Rupícola, interior de mata, folhas pendentes, a 550m de altitude.",NA,NA,NA,"(Raddi) Sm.","Mickel, JT; Matos, FB","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaína, Serra do mar. Trilha para o Cuscuzeiro. Floresta Ombrófila Densa Montana.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"2014",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA
"111","2021-01-12 15:24:05-03","UFMG","BHCB-SL","61997","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7328",NA,NA,NA,"América","Brasil",NA,NA,"Rupícola, interior de mata, folhas pendentes, a 550m de altitude.",NA,NA,NA,"(Raddi) Sm.","Mickel, JT; Matos, FB","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaína, Serra do mar. Trilha para o Cuscuzeiro. Floresta Ombrófila Densa Montana.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"2014",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA
"112","2021-01-12 15:24:05-03","UFMG","BHCB-SL","58866","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A","6502","2001","05","12","América","Brasil",NA,NA,"Epífita a 1,5m de altura, no interior de floresta.",NA,NA,NA,"(Raddi) Sm.","Mickel, JT; Matos, FB","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo de Curucutu. Trilha para o Rio Branco. Floresta Nebular e Campo de Altitude.","-46.6300010681152","-23.5400009155273","800","800",NA,"2014",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"113","2021-01-12 15:24:05-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A","6502","2001","05","12","América","Brasil",NA,NA,"Epífita a 1,5m de altura, no interior de floresta.",NA,NA,NA,"(Raddi) Sm.","Mickel, JT; Matos, FB","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo de Curucutu. Trilha para o Rio Branco. Floresta Nebular e Campo de Altitude.","-46.6300010681152","-23.5400009155273","800","800",NA,"2014",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"114","2021-01-12 15:24:05-03","UFMG","BHCB-SL","58866","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A","s.n.","2001","05","12","América","Brasil",NA,NA,"Epífita a 1,5m de altura, no interior de floresta.",NA,NA,NA,"(Raddi) Sm.","Mickel, JT","São Paulo","São Paulo","Parque Nacional da Serra do Mar, Núcleo de Curucutu.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2004","06",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"115","2021-01-12 15:24:05-03","UFMG","BHCB-SL","74627","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Rodrigues Jr., CE; Coral, DJ","1300",NA,NA,NA,"América","Brasil",NA,NA,NA,NA,NA,NA,"(Raddi) Sm.",NA,"São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"116","2021-01-12 15:24:05-03","UFMG","BHCB-SL","31534","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A","2502","1996","02","03","América","Brasil",NA,NA,"Epífita, a ca. 4m de altura, sobre um rio, interior de floresta.",NA,NA,NA,"(Raddi) Sm.","Mickel, JT; Matos, FB","São Paulo","Ubatuba","Estrada para Taubaté, no início da Serra, área do Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,"2014",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"117","2021-01-12 15:24:05-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, FA; Teixeira, LCRS","6632","2001","05","02","América","Brasil",NA,NA,"Epífita a 3m, perto do rio.",NA,NA,NA,"(Raddi) Sm.","Mickel, JT; Matos, FB","São Paulo","Ubatuba","Núcleo Picinguaba, Parque Estadual da Serra do Mar. Floresta Ombrófila Densa","-45.0699996948242","-23.4300003051758","40","40",NA,"2014",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"118","2021-01-12 15:24:05-03","UFMG","BHCB-SL","590224","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, FA; Teixeira, LCRS","6632","2001","05","02","América","Brasil",NA,NA,"Epífita a 3m, perto do rio.",NA,NA,NA,"(Raddi) Sm.","Mickel, JT; Matos, FB","São Paulo","Ubatuba","Núcleo Picinguaba, Parque Estadual da Serra do Mar. Floresta Ombrófila Densa","-45.0699996948242","-23.4300003051758","40","40",NA,"2014",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"119","2020-03-06 11:04:31-03","UNIRIO","HUNI","5835","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","E.R. Damasceno; A.G.O. Silva","814","2014","02","27",NA,"Brasil",NA,NA,"Habitat: Rupícola","HUNI00005835",NA,NA,"(Raddi) J.Sm.","E.R. Damasceno","Rio de Janeiro","Nova Friburgo","Três Picos, trilha para Mariana, após cachoeira","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA
"120","2019-11-01 15:17:56-03","UnB","UB","103768","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Anderson, WR; et al.","7522","1973","03","21","Southern America","Brasil",NA,NA,"Terrestrial; Gallery forest along stream and adjacent cerrado. On bank above stream in forest.","UB0033635","Pteridophyta",NA,"(Raddi) J. Sm.","Kieling-Rubio, MA","Goiás",NA,"Serra Geral do Paranã, 15 km by road S of São João da Alianca",NA,NA,"1120","1120","UB0033635","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-01 15:17:56-03","UnB","UB","103769","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Heringer, EP","7423","1960","01","31","Southern America","Brasil",NA,NA,".","UB0033634","Pteridophyta",NA,"(Raddi) J. Sm.","Kieling-Rubio, MA","Minas Gerais","Imbiruçu",NA,NA,NA,NA,NA,"UB0033634","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-04 15:47:00-03","IF","SPSF","31907","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","amplissimum","Elaphoglossum amplissimum","A.Salino","6757","2001","05","05","América do Sul","Brasil",NA,NA,"GEOGRAFIA: Sertão do Ubatumirim. Floresta Ombrófila Densa da Encosta da Serra do Mar. Encontrado sobre rocha, na margem de rio.;",NA,"Pteridophyta","Polypodiales","((Fée) Christ)","A.Salino","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.869167","-23.295278","30","30",NA,NA,NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA
"123","2021-03-04 15:47:00-03","IF","SPSF","31995","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","amplissimum","Elaphoglossum amplissimum","A.Salino","6632","2001","05","02","América do Sul","Brasil",NA,NA,"COLETA: Epífita a 3m, perto do rio.; GEOGRAFIA: Trilha do Jatobá. Floresta Ombrófila Densa.;",NA,"Pteridophyta","Polypodiales","((Fée) Christ)","A.Salino","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.836944","-23.340556","40","40",NA,NA,NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA
"124","2021-03-04 15:47:00-03","IF","SPSF","32032","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","amplissimum","Elaphoglossum amplissimum","A.Salino","7328","2001","08","07","América do Sul","Brasil",NA,NA,"COLETA: Planta Rupícola, no interior da mata. Folhas pendentes.; GEOGRAFIA: Serra do Mar. Trilha do Pico do Cuscuzeiro. Floresta Ombrófila Densa Montana.;",NA,"Pteridophyta","Polypodiales","((Fée) Christ)","A.Salino","RJ","Parati","Parque Nacional Serra da Bocaina","-44.787778","-23.303889","550","550",NA,NA,NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA
"125","2021-02-08 12:46:32-03","UFRGS","ICN","173700","S","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Brade, AC","15516",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Doação RB 32825",NA,"Fern",NA,"(Raddi) J. Sm.","Kieling-Rubio, MA","RJ","Itatiaia","Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459","2400","2400",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA
"126","2021-02-08 12:46:32-03","UFRGS","ICN","017745","S","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Augusto, I","s.n.","1933","01","29","América do Sul","Brasil",NA,NA,NA,NA,"Fern",NA,"(Raddi) J. Sm.","Augusto, I","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA
"127","2021-02-08 12:46:32-03","UFRGS","ICN","172987","S","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Kieling-Rubio, MA","776","2009","01","19","América do Sul","Brasil",NA,NA,"Floresta Ombrófila Densa; rupícola",NA,"Fern",NA,"(Raddi) J. Sm.","Kieling-Rubio; M. A.","SC","Treviso","Pousada Santo Antônio, Trilhas das Sete Cachoeiras, 28°29#?#22.1 S 49°31#?#14,3W","-49.4575004577637","-28.5156002044678","338","338",NA,NA,NA,NA,NA,NA,NA,"11745","auto",NA,NA,NA
"128","2021-02-08 12:46:32-03","UFRGS","ICN","173705","S","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Damasio, L","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Ex. Herbário L. Damazio",NA,"Fern",NA,"(Raddi) J. Sm.","Kieling-Rubio, MA","MG","Serra do Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:46:32-03","UFRGS","ICN","190333","S","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Damazio, L","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Doação RB 36800; Lugar sombrio e úmido.",NA,"Fern",NA,"(Raddi) J. Sm.","Kieling-Rubio, MA","MG","Ouro Preto","Rochedos das Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA
