"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","individualCount","continentOcean","preparationType","previousCatalogNumber","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","infraspecificEpithet","typeStatus"
"180","2019-11-21 14:51:29-03","UFJF","CESJ","70031","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","V.A.O. Dittrich","2017","01",NA,"V.A.O. Dittrich; D.R. Gonzaga; L. Menini Neto; S.G. Furtado","2157","2017","01","28","Brasil","Minas Gerais","Bom Jardim de MInas","Serra da Bandeira","-44.005444","-22.013194",NA,"Epífita baixa em angiosperma ignorada em floresta nebular",NA,NA,"América do Sul",NA,NA,"CESJ070031","1500","1500",NA,"-44.005444","-22.013194",NA,NA,NA,NA
"181","2019-11-21 14:51:29-03","UFJF","CESJ","72503","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","F. Gonzatti","2018","11",NA,"F. Gonzatti; L. Nogueira; G. Coelho","3896","2017","11","13","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.837111","-20.409917",NA,"Erva rosetada em rochas sombreadas e expostas, bordo de mata de encosta",NA,NA,"América do Sul",NA,NA,"CESJ072503","1350","1350",NA,"-41.837111","-20.409917",NA,NA,NA,NA
"182","2019-11-21 14:51:29-03","UFJF","CESJ","69128","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","V.A.O. Dittrich","2017","07",NA,"V.C. Souza; J. Paula-Souza; W. Forster; F.F. Mazine","23708","2000","02","22","Brasil","Espirito Santo","Alegre","Parque Nacional do Caparaó, Núcleo Pedra Roxa.","-41.735528","-20.39675",NA,"Mata ciliar do Rio Pedra Roxa. Entre rochas.",NA,NA,"América do Sul",NA,NA,"CESJ069128","970","970",NA,"-41.735528","-20.39675",NA,NA,NA,NA
"183","2019-11-21 14:51:29-03","UFJF","CESJ","69127","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","V.A.O. Dittrich","2017","07",NA,"V.C. Souza; L.S. Leoni; J. Paula-Souza; F.F. Mazine","12121","1996","07","01","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, estrada entre o alojamento e Vale Verde.","-41.8683013916016","-20.4333000183105","21645","Mata de altitude. Erva, sobre barranco","auto",NA,"América do Sul",NA,NA,"CESJ069127",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 14:51:29-03","UFJF","CESJ","52783","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","F.S. Souza","2009","10",NA,"M.G. Rezende; D. Monteiro; R.C.L. Elias","315","2009","01","16","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Serra da Pedra Branca.","-46.386100769043","-21.9235992431641","25710","Erva ca. 25cm, epífita, interior de mata, local sombreado, caule ereto. Mata da cerquinha.","auto",NA,"América do Sul",NA,NA,"CESJ052783",NA,NA,"CESJ052783",NA,NA,NA,NA,NA,NA
"185","2019-11-21 14:51:29-03","UFJF","CESJ","2765","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","L. Krieger","1979","11","05","L. Krieger","CESJ2765","1979","11","01","Brasil","Minas Gerais","Entre Rios de Minas","Sobre muro antigo.","-44.065601348877","-20.6707992553711","20620",NA,"auto",NA,"América do Sul",NA,NA,"CESJ002765",NA,NA,"CESJ002765",NA,NA,NA,NA,NA,NA
"186","2019-11-21 14:51:29-03","UFJF","CESJ","24787","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","R.F. Novelino","1991","11","14","L. Krieger; et al.","CESJ24787","1989","05","09","Brasil","Minas Gerais","Lima Duarte","São Francisco do Prata, Serra das Flores. Na mata rala, sobre blocos de arenito e húmus.","-43.793098449707","-21.8425006866455","30417","Ráquis e soros castanho-escuros.","auto",NA,"América do Sul",NA,NA,"CESJ024787",NA,NA,"CESJ024787",NA,NA,NA,NA,NA,NA
"187","2019-11-21 14:51:29-03","UFJF","CESJ","24333","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","R.F. Novelino","1991","11","14","L. Krieger; M.C. Brügger","CESJ24333","1989","03","27","Brasil","Minas Gerais","Olaria","km171. Na sombra, sobre serrapilheira, em mata rala.","-43.937198638916","-21.8607997894287","15222",NA,"auto",NA,"América do Sul",NA,NA,"CESJ024333",NA,NA,"CESJ024333",NA,NA,NA,NA,NA,NA
"188","2019-11-21 14:51:29-03","UFJF","CESJ","25930","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","R.F. Novelino","1998","02","08","R.F. Novelino; A. Chautems; M.C. Brügger; M.Peixoto","835","1992","02","08","Brasil","Minas Gerais","Olaria","Serra das Flores, Faz. da Cachoeirinha. km 183,5 - BR 267. Na mata, epífita, local úmido, 1400msm.","-43.937198638916","-21.8607997894287","15222",NA,"auto",NA,"América do Sul",NA,NA,"CESJ025930",NA,NA,"CESJ025930",NA,NA,NA,NA,NA,NA
"189","2019-11-21 14:51:29-03","UFJF","CESJ","24087","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","R.F. Novelino","1989","09","26","R.F. Novelino; L. Krieger; Jorge","s.n.","1989","09","18","Brasil","Minas Gerais","Ouro Preto","Camarinhas, Rupícola, na mata, sobre itabirito.","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,"América do Sul",NA,NA,"CESJ024087",NA,NA,"CESJ024087",NA,NA,NA,NA,NA,NA
"190","2020-10-15 19:26:20-03","UFJF","CESJ","27425","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","L. Krieger",NA,NA,NA,"L. Roth","CESJ27425","1964","07","31","Brasil","Minas Gerais","Ouro Preto","Morro de São Sebastião","-43.5080986022949","-20.2875003814697","44599","Rupícola, na mata rala, úmida.","auto",NA,"América do Sul",NA,NA,"CESJ027425",NA,NA,"CESJ027425",NA,NA,NA,NA,NA,NA
"191","2019-11-21 14:51:29-03","UFJF","CESJ","7532","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"L. Krieger","CESJ7532",NA,NA,NA,"Brasil","Minas Gerais","São João Del Rei","Na mata sobre pedras.","-44.2616996765137","-21.1355991363525","39093",NA,"auto",NA,"América do Sul",NA,NA,"CESJ007532",NA,NA,"CESJ007532",NA,NA,NA,NA,NA,NA
"192","2019-11-21 14:51:29-03","UFJF","CESJ","27487","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","S.M.S. Verardo","1994","07",NA,"L. Krieger","CESJ27487","1983","05","31","Brasil","Minas Gerais","São João Del Rei","Saxícola em muros divisórios, lado de sombra, voltado para o sul.","-44.2616996765137","-21.1355991363525","39093",NA,"auto",NA,"América do Sul",NA,NA,"CESJ027487",NA,NA,"CESJ027487",NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:43:31-03","UNICAMP","UEC","57653","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Sylvestre, L","2000",NA,NA,"Salino, A","25795","1989","04","29","Brazil","Minas Gerais",NA,"Parque Nacional do Capararó, Caminho para Macieira.",NA,NA,NA,"Terrestre.; Em barranco ao lado de caminho.",NA,NA,NA,NA,NA,"UEC060568","1750","1750","UEC060568",NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:43:31-03","UNICAMP","UEC","62890","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Krieger, L",NA,NA,NA,"Krieger, L","s.n.","1979","11","01","Brazil","Minas Gerais",NA,"Entre rios de Minas.",NA,NA,NA,"Herbáceo.; Sobre muro antigo.",NA,NA,NA,NA,NA,"UEC060563",NA,NA,"UEC060563",NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:43:31-03","UNICAMP","UEC","56573","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Salino, A","1989","05",NA,"Salino, A","794","1989","05","28","Brazil","Minas Gerais","Carangola","Serra do Brigadeiro - Fazenda Neblina","-42.0293998718262","-20.7331008911133","21913","Rupícola.; Na mata. Gnaisse.","auto",NA,NA,NA,NA,"UEC060565","1300","1300","UEC060565",NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:43:31-03","UNICAMP","UEC","59008","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Salino, A","1992",NA,NA,"Salino, A","1293","1992","03",NA,"Brazil","Minas Gerais","Sapucaí-Mirim","Serra da Mantiqueira","-45.7425003051758","-22.7478008270264","23877","Sobre rocha, junto a rio. Em mata úmida.","auto",NA,NA,NA,NA,"UEC060564","1000","1000","UEC060564",NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:43:31-03","UNICAMP","UEC","56592","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Salino, A","1989",NA,NA,"Salino, A","719","1989","05","28","Brazil","São Paulo","Agudos","Fazenda Santa Rita","-48.9799995422363","-22.4599990844727","52219","Rupícola.; Em mata mesófila semidecídua.","auto",NA,NA,NA,NA,"UEC060566","670","670","UEC060566",NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:43:31-03","UNICAMP","UEC","47737","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Windisch, PG","1988","01",NA,"Bernacci, LC; Grombone-Guaratini, MT; Leitão Filho, HF; Meira Neto, JAA; Tamashiro, JY","19673","1987","05","23","Brazil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516","21675","Herbáceea, formando touceira.; Sobre rocha onde se acumulam solo e material em decomposição.","auto",NA,NA,NA,NA,"UEC060562",NA,NA,"UEC060562",NA,NA,NA,NA,NA,NA
"199","2019-11-19 14:04:48-03","UFRPE","PEUFR","14820","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","I.C.L. Barros & K.M.R. Santos","1993",NA,NA,"K.M.R. Santos",NA,"1992","03","28","Brasil","Pernambuco","Brejo da Madre de Deus","Mata da Pontaria","-36.3711013793945","-8.14583015441895","34231","Saxícola, locais úmidos, a ca. de 1100m de altitude","auto",NA,NA,NA,NA,"PEUFR014820",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-19 14:04:48-03","UFRPE","PEUFR","14821","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","I.C.L. Barros & K.M.R. Santos","1993",NA,NA,"K.M.R. Santos",NA,"1992","10","21","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Biturizinho","-36.3711013793945","-8.14583015441895","34231","Terrestre, interior da mata, a ca. de 1100m de altitude","auto",NA,NA,NA,NA,"PEUFR014821",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-05 16:43:30-03","UFOP","OUPR","10079","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Sylvestre, L.S.","1999","12",NA,"Godoy, J.B.","s.n.",NA,NA,NA,"Indisponível",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-05 16:43:30-03","UFOP","OUPR","25152","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Ferreira, M.T.M.",NA,NA,NA,"Salino, A.","s.n.","2010","11",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Natural Municipal das Andorinhas, Serra da Brígida","-43.503056","-20.359722",NA,"Epífita. Floresta Estacional Semidecidual Altimontana, cercada por campo rupestre, acentuada declividade, árvores com altura máxima de 8m, episódios frequentes de neblina no período da manhã.",NA,NA,NA,NA,NA,NA,"1490","1490",NA,"-43.503056","-20.359722",NA,NA,NA,NA
"203","2019-11-05 16:43:30-03","UFOP","OUPR","4027","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Sylvestre, L.S.","1999",NA,NA,"Zurlo, M.A.; Silva, J.L.","s.n.","1986","05","13","Brasil","Minas Gerais","Belo Horizonte","Serra da Moeda, Área da MBR","-43.937801361084","-19.9207992553711","17082","Fendas de rochas de canga","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-05 16:43:30-03","UFOP","OUPR","10080","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Sylvestre, L.S.","1999","12",NA,"Damazio, L.B.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Mariana","Bento Rodrigues","-43.4160995483398","-20.377799987793","33524",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-05 16:43:30-03","UFOP","OUPR","10076","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Sylvestre, L.S.","1999","12",NA,"Badini, J.","s.n.","1934",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697","44599","Erva. Arrente as rochas","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-05 16:43:30-03","UFOP","OUPR","4027","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Sylvestre, L.S.","1999",NA,NA,"Novelino, R.F.; Krieger, L. & Silva, J.L.","s.n.","1989","09","18","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697","44599","Rupícula, na mata, sobre itabirito","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-05 16:43:30-03","UFOP","OUPR","10081","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Sylvestre, L.S.","1999","12",NA,"s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro São Sebastião","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-05 16:43:30-03","UFOP","OUPR","17187","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Salino, A.",NA,NA,NA,"Rolim, L.B.","s.n.","2003","10","29","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Fazenda do Manso","-43.5080986022949","-20.2875003814697","44599","Saxícola. Sobre canga","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-05 16:43:30-03","UFOP","OUPR","10077","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Sylvestre, L.S.","1999","12",NA,"Badini, J.","s.n.","1976","08","27","Brasil","Minas Gerais","Ouro Preto","Santo Antônio do Salto","-43.5080986022949","-20.2875003814697","44599","Erva. Sobre árvores em beira de rio na mata","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-05 16:43:30-03","UFOP","OUPR","10075","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Badini, J.","1973","12","28","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Piedade","-43.5080986022949","-20.2875003814697","44599","Erva. Sobre canga","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-05 16:43:30-03","UFOP","OUPR","10082","PreservedSpecimen","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Sylvestre, L.S.","1999","12",NA,"s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Pomba",NA,"-43.17919921875","-21.2747001647949","18289",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-16 17:56:33-03","UCS","HUCS","48879","PreservedSpecimen","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Gonzatti, F.","2018","11",NA,"Gonzatti, F.","3896","2017","11","13","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde","-41.837111","-20.409917",NA,"Erva rosetada em rochas sombreadas e expostas, bordo de mata de encosta",NA,NA,NA,NA,NA,"HUCS000456","1350","1350","HUCS000456","-41.837111","-20.409917",NA,NA,NA,NA
"213","2021-03-16 17:56:33-03","UCS","HUCS","51514","PreservedSpecimen","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Gonzatti, F.","2021","01",NA,"Gonzatti, F.","5417","2019","12","12","Brasil","Minas Gerais","Rio Preto","Serra do Funil, Complexo Cachoeira Água Vermelha e Cachoeira Ninho da Égua.","-43.886667","-21.990278",NA,"Entre 1000 e 1200m; Epífita e rupestre em mata de altitude.",NA,NA,NA,NA,NA,"HUCS007650","1000","1000",NA,"-43.886667","-21.990278",NA,NA,NA,NA
"214","2021-03-31 19:17:48-03","UCS","HUCS","51603","PreservedSpecimen","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Gonzatti, F.","2021","02",NA,"Gonzatti, F.","4884","2018","12","18","Brasil","Bahia","Mucugê","Capão dos Corrêa, alto do morro.","-41.368889","-13.123333",NA,"Rupícola em rochas com húmus. Interior da mata.",NA,NA,NA,NA,NA,"HUCS007502","1200","1200",NA,"-41.368889","-13.123333",NA,NA,NA,NA
"215","2021-03-16 17:56:33-03","UCS","HUCS","45451","PreservedSpecimen","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Gonzatti, F.","2016","10",NA,"Gonzatti, F.","2762","2016","09","30","Brasil","Espírito Santo","Domingos Martins","Parque Estadual da Pedra Azul, Pousada","-40.6591987609863","-20.3633003234863","48150","rupícola em rochas na mata de encosta.","auto",NA,NA,NA,NA,"HUCS000455",NA,NA,"HUCS000455",NA,NA,NA,NA,NA,NA
"216","2020-11-03 16:40:26-03","UFES","VIES","31877","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","A. Reis","2020","09","22","Zorzanelli, J.P.F.","820","2013","09","14","Brasil","Espírito Santo","Ibitirama","Santa Marta.","-41.6671981811523","-20.5414009094238","22282",NA,"auto",NA,NA,NA,NA,"VIES031877","1006","1006","VIES031877",NA,NA,NA,NA,NA,NA
"217","2020-04-27 16:08:46-03","UFES","VIES","27868","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Sylvestre, L.","2010","03","19","Lorencini, T.S.; Siqueira, V.B.; Braun, A. & Dutra, S.S.","264","2009","04","19","Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão.","-40.7461013793945","-20.040599822998","31867",NA,"auto",NA,NA,NA,NA,"VIES027868",NA,NA,"VIES027868",NA,NA,NA,NA,NA,NA
"218","2020-04-27 16:08:46-03","UFES","VIES","19063","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.","Condack, J.P.","2015","01",NA,"Lorencini, T.S.; Siqueira, V.B. & Braun, A.","286","2009","06","06","Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão.","-40.7461013793945","-20.040599822998","31867",NA,"auto",NA,NA,NA,NA,"VIES019063",NA,NA,"VIES019063",NA,NA,NA,NA,NA,NA
"219","2020-06-29 09:29:19-03","UFRRJ","RBR","27142","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"P.L. Krieger","7532","1969","09","10","Brasil","Minas Gerais","Minas Gerais","S. J. Del Rey.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00027142",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-06-29 09:29:19-03","UFRRJ","RBR","27149","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"P.L. Krieger","24787","1989","05","09","Brasil","Minas Gerais","Serra das Flres","Lima Duarte, S. Fco. do Prata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00027149",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-06-29 09:29:19-03","UFRRJ","RBR","27177","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"P.L. Krieger","20639","1984","05","06","Brasil","Minas Gerais","Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00027177",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-06-29 09:29:19-03","UFRRJ","RBR","27178","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"P.L. Krieger","10919","1971","11","01","Brasil","Minas Gerais","Minas Gerais","Entre Rios de Minas, Fazenda de Pedrs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00027178",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-06-29 09:29:19-03","UFRRJ","RBR","18674","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"R.S. Bianchini","229","1989","10","24","Brasil","Minas Gerais","Caparaó",NA,"-41.9043998718262","-20.523099899292","15056",NA,"auto",NA,NA,NA,NA,"RBR00018674","1000","1000",NA,NA,NA,NA,NA,NA,NA
"224","2020-06-29 09:29:20-03","UFRRJ","RBR","28375","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"L.S. Sylvestre","1410","2000","09","00","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,"RBR00028375",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-06-29 09:29:19-03","UFRRJ","RBR","27150","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"R.F. Novelino","24087","1989","09","18","Brasil","Minas Gerais","Ouro Preto","Camarinhas.","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,"RBR00027150",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-06-29 09:29:19-03","UFRRJ","RBR","27151","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"P.L. Krieger; M. Brugger","24333","1989","03","27","Brasil","Minas Gerais","Olaria","Km 171.","-43.937198638916","-21.8607997894287","15222",NA,"auto",NA,NA,NA,NA,"RBR00027151",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-06-29 09:29:19-03","UFRRJ","RBR","27187","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"P.L. Krieger","22643","1988","04","30","Brasil","Minas Gerais","Caparaó","Parque Nacional do Caparaó.","-41.9043998718262","-20.523099899292","15056",NA,"auto",NA,NA,NA,NA,"RBR00027187","1300","1300",NA,NA,NA,NA,NA,NA,NA
"228","2020-06-29 09:29:19-03","UFRRJ","RBR","27185","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"P.L. Krieger","24217","1989","04","29","Brasil","Minas Gerais","Caparaó","Parque Nacional do Caparaó, caminho para macieira.","-41.9043998718262","-20.523099899292","15056",NA,"auto",NA,NA,NA,NA,"RBR00027185","1730","1730",NA,NA,NA,NA,NA,NA,NA
"229","2020-06-29 09:29:19-03","UFRRJ","RBR","18672","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"A. Salino","3110","1997","06","07","Brasil","Minas Gerais","Caeté","Serra da Piedade.","-43.6697006225586","-19.8799991607666","22051",NA,"auto",NA,NA,NA,NA,"RBR00018672","945","945",NA,NA,NA,NA,NA,NA,NA
"230","2020-06-29 09:29:19-03","UFRRJ","RBR","18673","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"J. Celso","5839","1985","04","28","Brasil","Minas Gerais","Caeté","Serra da Piedade. Estação 3.","-43.6697006225586","-19.8799991607666","22051",NA,"auto",NA,NA,NA,NA,"RBR00018673","1670","1670",NA,NA,NA,NA,NA,NA,NA
"231","2020-06-18 10:55:37-03","UFRRJ","RBR","27186","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"Patricia","15053","1977","09","27","Brasil","Minas Gerais","Caparaó","Serra do Caparaó, Vale Verde.","-41.9043998718262","-20.523099899292","15056",NA,"auto",NA,NA,NA,NA,"RBR00027186",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-06-29 09:29:19-03","UFRRJ","RBR","27188","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","praemorsum","Asplenium praemorsum","Sw.",NA,NA,NA,NA,"P.L. Krieger","24140","1989","04","02","Brasil","Minas Gerais","Caparaó","Vale Verde.","-41.9043998718262","-20.523099899292","15056",NA,"auto",NA,NA,NA,NA,"RBR00027188",NA,NA,NA,NA,NA,NA,NA,NA,NA
