"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"121","2020-11-04 11:08:24-03","ESALQ","ESA","101876","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Mecenas, V.V.","223.0","1996","09","26",NA,"Brasil",NA,NA,NA,"ESA101876","Distrito Federal","Magnoliophyta",NA,NA,NA,NA,"ESA101876","Brasilia","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-11-04 11:08:24-03","ESALQ","ESA","101743","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Santos, D.S.","1.0","2003","09","03",NA,"Brasil",NA,NA,NA,"ESA101743","Distrito Federal","Magnoliophyta",NA,NA,"Proença, C.",NA,"ESA101743","Brasilia","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-11-04 11:08:24-03","ESALQ","ESA","10044","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Mello-Silva, R.",NA,"1986","09","06",NA,"Brasil",NA,NA,NA,"ESA010044","Minas Gerais","Magnoliophyta",NA,"Mart. ex Benth.","Sakuragui, C.M. & Souza, V.C.",NA,"ESA010044","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-11-04 10:55:32-03","ESALQ","ESA","143457","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Souza, V.C.","42392.0","2017","11","03",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m alt.; frutos imaturos verdes.","ESA143457","Minas Gerais",NA,NA,"(Mart.) Benth.","Souza, V.C.","18 km de Tupaciguara em direção a Itumbiara. Cerradão.",NA,"Tupaciguara","-48.7050018310547","-18.5921993255615","890","890","41604","auto","-48,841,361","-18,560,750","2017","11",NA,"07",NA,NA,NA,NA,NA
"125","2020-11-04 10:55:32-03","ESALQ","ESA","143421","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Souza, V.C.","42356.0","2017","11","03",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m alt.; frutos imaturos verdes. Com formigas caminhando internamente no caule.","ESA143421","Minas Gerais",NA,NA,"(Mart.) Benth.","Souza, V.C.","42 km de Uberlândia em direção a Tupaciguara. Cerrado.",NA,"Tupaciguara","-48.7050018310547","-18.5921993255615","650","650","41604","auto","-48,574,500","-18,814,361","2017","11",NA,"07",NA,NA,NA,NA,NA
"126","2021-01-14 15:28:22-03","MN","R","131323","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Martins, H.F.","s.n.","1958","08","21",NA,"Brasil",NA,NA,NA,NA,"Góias",NA,NA,"Mart. ex Benth.","Pennington, T.","Vargem Grande",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,"1991","07",NA,"22",NA,NA,NA,NA,NA
"127","2021-01-14 15:28:22-03","MN","R","138207","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Irwin, H.S.; Grear, J.W.; Souza, R. & Santos, R.R.","15191","1966","04","21",NA,"Brasil",NA,NA,NA,NA,"Góias",NA,NA,"Mart. ex Benth.","Pennington, T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","07",NA,"22",NA,NA,NA,NA,NA
"128","2021-01-14 15:28:22-03","MN","R","65860","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Lucinda","s.n.","1862","07",NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais",NA,NA,"Mart. ex Benth.","Arroyo, M.K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-01-14 15:28:22-03","MN","R","2581","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Hoehne, F.C.","4725","1911","09",NA,NA,"Brasil",NA,NA,"Comissão Rondon.",NA,"Mato Grosso",NA,NA,"Mart. ex Benth.","Arroyo, M.K.",NA,NA,"Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,"172193","auto",NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-01-14 15:28:22-03","MN","R","121196","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Lutz, A.","1122","1916","09",NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais",NA,NA,"Mart. ex Benth.","Pennington, T.",NA,NA,"Lassance","-44.5774993896484","-17.8866996765137",NA,NA,"55983","auto",NA,NA,"1991","07",NA,"22",NA,NA,NA,NA,NA
"131","2021-01-14 15:28:22-03","MN","R","27575","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","?","s.n.","1932","10",NA,NA,"Brasil",NA,NA,"Estrada de Ferro Central do Brasil - Inspectoria Florestal espécie n°260 - C.S.",NA,"Rio de Janeiro",NA,NA,"Mart. ex Benth.","Arroyo, M.K.","Avellar",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-01-14 15:28:22-03","MN","R","21654","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Malme, G.O.A.","2371","1902","09","23",NA,"Brasil",NA,NA,"Herb. Brasil.Regnell.Musei bot. Stockholm. Plantae Itineris Regnelliani ild.",NA,"Mato Grosso",NA,NA,"Mart. ex Benth.","Arroyo, M.K.","Santa Ana da Chapada",NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"107042","auto",NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-06-12 12:04:42-03","UFPI","TEPB","3942","PreservedSpecimen","Plantae","Fabaceae","Andira","kuhlmannii","Andira kuhlmannii","F.R.Martins","9991","1978","09","14",NA,"Brasil",NA,NA,"Árvore de 8m, flores lilás em solo arenoso <ll>dwc_commonname:</ll> pau-de-carne",NA,"São Paulo",NA,NA,"N. Matos",NA,"Estrada do mamonal",NA,"Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-04-06 14:38:34-03","UFPI","TEPB","3812","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","EMPERAIRE, L.",NA,"1982","07","22",NA,"Brasil",NA,NA,"Árvore de 7-8m, flor roxa Ambiente: Caatinga arbórea <ll>dwc_commonname:</ll> pau d'arco dema",NA,"Piauí",NA,NA,"Mart.",NA,"Parque Nacional Serra da Capivara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-04-06 14:38:34-03","UFPI","TEPB","3359","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","A. Castro",NA,"1981","08","21",NA,"Brasil",NA,NA,"Árvore de 5 a 6m, flor rosa Ambiente: Cerrado <ll>dwc_commonname:</ll> Miolo-roxo",NA,"Piauí",NA,NA,"Mart. Ex Benth.",NA,"Perto da divisa José de Freitas com Barras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-04-06 14:38:34-03","UFPI","TEPB","4213","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","FREIRE, F. M. T.",NA,"1985","08","09",NA,"Brasil",NA,NA,"Árvore, flor lilás Ambiente: Cerrado Sujo <ll>dwc_commonname:</ll> Piqui",NA,"Piauí",NA,NA,"Mart. Ex Benth.",NA,"PI-135 a 5Km de Monte Alegre",NA,"Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-04-06 14:38:34-03","UFPI","TEPB","1193","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","RODRIGUES, V.",NA,"1980","06","17",NA,"Brasil",NA,NA,"flor roxa <ll>dwc_commonname:</ll> Canela - branca",NA,"Piauí",NA,NA,"Mart. Ex Benth.",NA,"Vão Onça",NA,"Antônio Almeida","-44.1974983215332","-7.21917009353638",NA,NA,"21176","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-04-06 14:38:34-03","UFPI","TEPB","27479","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","João Sammy Nery",NA,"2011","04","10",NA,"Brasil",NA,NA,"árvore, fruto verde <ll>dwc_commonname:</ll> angelim",NA,"Piauí",NA,NA,"Mart. Ex Benth.",NA,"Fazenda Pedestal de São Francisco",NA,"Bom Jesus","-44.3586006164551","-9.07444000244141",NA,NA,"107707","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-04-06 14:38:34-03","UFPI","TEPB","2121","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","J. R. Vasconcelos",NA,"1981","10","21",NA,"Brasil",NA,NA,"Árvore de 10m Ambiente: Cerrado",NA,"Piauí",NA,NA,"Mart. Ex Benth.","Correia, C","10ª Parcela do Inventário Florestal dos Cerrados",NA,"Elesbão Veloso","-42.1403007507324","-6.20194005966187",NA,NA,"39582","auto",NA,NA,"2008","04",NA,"14",NA,NA,NA,NA,NA
"140","2021-04-06 14:38:34-03","UFPI","TEPB","9540","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","L.Ribeiro",NA,"1995","04","30",NA,"Brasil",NA,NA,"Árvore + ou - 3m, flor lilás",NA,"Piauí",NA,NA,"Mart. Ex Benth.","G. Hatschbach","Fazenda Palmares",NA,"Monsenhor Gil","-42.6077995300293","-5.56416988372803",NA,NA,"20710","auto",NA,NA,"1983","06",NA,"01",NA,NA,NA,NA,NA
"141","2020-06-12 12:04:42-03","UFPI","TEPB","22545","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","L. Santos","317","2006","08","28",NA,"Brasil",NA,NA,"árvore 15m, frutos verdes, muito freqüente, solo arenoso. Ambiente: Cerrado",NA,"Piauí",NA,NA,NA,"G.P.Silva","Fazenda Saquinho, Chapada Alta.",NA,"Monsenhor Gil","-42.6077995300293","-5.56416988372803",NA,NA,"20710","auto",NA,NA,"1994","09",NA,"01",NA,NA,NA,NA,NA
"142","2021-04-02 11:40:20-03","UFPI","TEPB","5396","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","EMPERAIRE, L.",NA,"1995","06","07",NA,"Brasil",NA,NA,"Árvore de 8m, flor lilás",NA,"Piauí",NA,NA,NA,NA,"Baixão Grande",NA,"São Raimundo Nonato","-42.6994018554688","-9.01527976989746",NA,NA,"45407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-04-06 14:38:34-03","UFPI","TEPB","27595","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Miranda, A.M","5931","2009","05","13",NA,"Brasil",NA,NA,"Árvore ca 6m alt; caule marrom; folíolos quebradiços; frutos imaturos verdes Ambiente: Cerrado",NA,"Piauí",NA,NA,"Mart. ex Benth.","Miranda, A.M","Rodovia para Ribeiro Gonçalves",NA,"Uruçuí","-44.5560989379883","-7.22944021224976",NA,NA,"137737","auto",NA,NA,"2009","05",NA,"01",NA,NA,NA,NA,NA
"144","2020-11-19 10:23:37-03","CPAP","CPAP","1054","PreserverdSpecimen","Plantae","Fabaceae","Andira","paniculata","Andira paniculata","Pott, A.","1769","1985","02","26",NA,"Brasil",NA,NA,"Árvore. INTERESSE: Apícola. AMBIENTE: Caronal (campo de Elyonurus), pouco alagável. SUBSTRATO: solo argiloso; aluvial. RELEVO: plano. <ll>dwc_commonname:</ll> Morcego",NA,"MS",NA,NA,"Benth.",NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal",NA,"Corumbá","-56.65","-18.983333","90","90",NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-19 10:23:37-03","CPAP","CPAP","11780","PreserverdSpecimen","Plantae","Fabaceae","Andira","paniculata","Andira paniculata","Pott, A.","6587","1993","10","16",NA,"Brasil",NA,NA,"Árvore 5m de altura. FLOR: não florida. FRUTO: verde. INTERESSE: Apícola, alimento de fauna. FREQUÊNCIA: Esparsa. AMBIENTE: Cerradão. SUBSTRATO: solo arenoso. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Morcego",NA,"MS",NA,NA,"Benth.",NA,"Retiro Palmas, fazenda Cruzeiro; Pantanal",NA,"Rio Verde de Mato Grosso","-55.2","-18.933333","140","140",NA,NA,"55°12' W","18°56' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-11-19 10:23:37-03","CPAP","CPAP","2311","PreserverdSpecimen","Plantae","Fabaceae","Andira","paniculata","Andira paniculata","Pott, A.","2282","1986","08","21",NA,"Brasil",NA,NA,"Árvore ereta de copa arredondada. Folhas jovens arroxeadas. FLOR: lilás. FRUTO: não visto. INTERESSE: Apícola. FREQUÊNCIA: . AMBIENTE: Murundu (Relevo Positivo) não alagável, De Cerrado. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano. __COM",NA,"MS",NA,NA,"Benth.",NA,"Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal",NA,"Coxim","-55.333333","-17.833333","167","167",NA,NA,"55°20' W","17°50' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-19 10:23:37-03","CPAP","CPAP","15928","PreserverdSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Oliveira Filho","138","1983","07","24",NA,"Brasil",NA,NA,"Árvore, 6m de altura. FLOR: rosa forte. AMBIENTE: Cerrado.",NA,"MT",NA,NA,"(Mart.) Benth.",NA,"Chapada dos Guimarães",NA,"Chapa dos Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-02-22 11:46:13-03","IPA","IPA","40193","S","Plantae","Leguminosae-Pap.","Andira","paniculata","Andira paniculata","Gardner, G.","1538",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0040193","Ceará","Plantae",NA,"Benth.",NA,"Serra do Araripe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-02-22 11:46:13-03","IPA","IPA","24199","S","Plantae","Leguminosae-Pap.","Andira","vermifuga","Andira vermifuga","Salgado, O.A.","81","1979","08","11","Southern America","Brasil",NA,NA,"Árvore em torno de 8 a 10m de altura e 15cm de diâmetro. Caule cinza, folhas verdes, botão e cálice marron, corola roxa. Exsudato ausente","IPA0024199","Piauí","Plantae",NA,"Mart. ex Benth.","Gomes-Silva, A.",NA,NA,"Campo Maior","-41.866667","-5.1",NA,NA,NA,NA,"-41.866667","-5.1","2009","02",NA,"03",NA,NA,NA,NA,NA
"150","2020-12-20 21:17:07-03","UFV","VIC","27610","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Romero, R.; Nakajima, J.N.","3624","1996","09","22",NA,"Brasil",NA,NA,"Árvore, c.a. de 5,0 metros de altura. Cálice arroxeado. Corola com vexilo arroxeado, alas e carena róseos-escuro. Estames cremes.","VIC027610","Minas Gerais",NA,NA,"Mart. ex Benth.","Filardi, F.L.R.","Parque Nacional da Serra da Canastra, Chapadão do Diamante. Borda de mata de encosta, entre campo rupestre.","VIC027610 VIC027610_2","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-20 21:17:07-03","UFV","VIC","14490","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014490","Minas Gerais",NA,NA,"Mart. ex Benth.",NA,"Triângulo Mineiro, Mata de Cerrado Zé Costa.","VIC014490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-20 21:17:07-03","UFV","VIC","14547","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014547","Minas Gerais",NA,NA,"Mart. ex Benth.",NA,"Triângulo Mineiro, Mata de Cerrado Zé Costa.","VIC014547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-20 21:17:07-03","UFV","VIC","10708","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Heringer, E.P.; et al.","s.n.","1977","09","08",NA,"Brasil",NA,NA,"Inflorescência ampla, corola rósea, cálice marrom, ovário róseo, perfumada, folhas com indumento.","VIC010708","Distrito Federal",NA,NA,"Mart. ex Benth.","Cowan, R.S.","Margem EPTA, Cerrado seco com pequenas plantas, gramas, em ligeiro declive. Solo vermelho (latossolo). Vegetação sujeita a fogo periódico.","VIC010708","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1982","12",NA,NA,NA,NA,NA,NA,NA
"154","2020-12-20 21:17:07-03","UFV","VIC","1563","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Kuhlmann, J.G.","s.n.","1934","11","29",NA,"Brasil",NA,NA,NA,"VIC001563","Minas Gerais",NA,NA,"Mart. ex Benth.","Cowan, R.S.","Varginha","VIC001563","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"13937","auto",NA,NA,"1959",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-20 21:17:07-03","UFV","VIC","27282","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Santos, E.R. dos; et al.","s.n.","1999","09","20",NA,"Brasil",NA,NA,"Arbusto, c.a. de 2,5 metros de altura; frutos jovens verdes.","VIC027282","Tocantins",NA,NA,"Mart. ex Benth.","Garcia, F.C.P.","Parque Estadual do Lajeado, Cerrado stricto sensu.","VIC027282","Palmas","-48.3602981567383","-10.2128000259399",NA,NA,"62375","auto",NA,NA,"2000","01",NA,"24",NA,NA,NA,NA,NA
"156","2020-12-20 21:17:07-03","UFV","VIC","27281","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Santos, E.R. dos; et al.","s.n.","1999","09","01",NA,"Brasil",NA,NA,"Arbusto, c.a. de 2,0 metros de altura; flor com cálice marrom e corola violeta.","VIC027281","Tocantins",NA,NA,"Mart. ex Benth.","Garcia, F.C.P.","Parque Estadual do Lajeado, Cerrado stricto sensu.","VIC027281","Palmas","-48.3602981567383","-10.2128000259399",NA,NA,"62375","auto",NA,NA,"2000","01",NA,"24",NA,NA,NA,NA,NA
"157","2019-11-21 14:36:00-03","UFJF","CESJ","61305","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","K. Antunes; R.J.V. Alves; J.H.C. Ribeiro; N. L. Abreu","322","2012","10","19","América do Sul","Brasil",NA,NA,"Árvore, 2,5m alt., área de pastagem em beira de curso d'água. Flores cálice arroxeado e pétalas rosa","CESJ061305","Minas Gerais","Angiosperma",NA,"(Mart.) Benth.","R.J.V. Alves","Serra Negra, Trilha para Cachoeira Amarela",NA,"Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"20815","auto",NA,NA,"2012","10",NA,"19",NA,NA,NA,NA,NA
"158","2019-11-21 14:36:00-03","UFJF","CESJ","54634","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","G. Hatschbach; O.S. Ribas; F.Deodato","65911","1997","01","18","América do Sul","Brasil",NA,NA,"Árbore, 6m, flor lilás rosada. Mata junto a córrego.","CESJ054634","Bahia","Angiosperma",NA,"(Mart.) Benth.","G.Lewis","Subida para a Serra poções, estrada para Canatiba.",NA,"Macaúbas","-42.698600769043","-13.0193996429443",NA,NA,"71420","auto",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 14:36:00-03","UFJF","CESJ","9962","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","L. Krieger","CESJ9962","1971","02","06","América do Sul","Brasil",NA,NA,"Árvore, beira de rio. Frutos quase maduros.","CESJ009962","Minas Gerais","Angiosperma",NA,"(Mart.) Benth.","A. Luiz",NA,NA,"Laranjal","-42.4768981933594","-21.3743991851807",NA,NA,"14056","auto",NA,NA,"1976","12",NA,"10",NA,NA,NA,NA,NA
"160","2021-04-07 11:43:40-03","UFMS","CGMS","24809","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","M.L. Bueno","641","2008","07","21",NA,"Brasil",NA,NA,"Papilionoideae. Habitat: Mata de galeria não inundável. Habito: Árvore 5m.","CGMS1054236","Mato Grosso do Sul",NA,NA,"(Mart.) Benth.",NA,"APA do Guariroba.",NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:43:40-03","UFMS","CGMS","75747","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Josiane F. Santos; A.L.B. Sartori, A.C.M. Cristaldo & P.R. de Souza","144","2002","06","10",NA,"Brasil",NA,NA,"Papilionoideae. Doação HMS 5040. Habitat: Cerrado. Habito: Árvore.","CGMS1108701","Mato Grosso do Sul",NA,NA,"(Mart.) Benth.",NA,"Reserva da Embrapa Gado de Corte - CNPGC.",NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:29:55-03","UNICAMP","UEC","156642","S","Plantae","Fabaceae","Andira","kuhlmannii","Andira kuhlmannii","Rodrigues, A","s.n.","1968","10","28",NA,"Brazil",NA,NA,"Árvore nativa.","UEC008903","São Paulo","Magnoliopsida",NA,"N.F.Mattos","Mattos, NF","parque estadual Alberto Loefgreen","UEC008903","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,"1972","06",NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:29:55-03","UNICAMP","UEC","195109","S","Plantae","Fabaceae","Andira","paniculata","Andira paniculata","Santos, ER","1776","2008","12","26",NA,"Brazil",NA,NA,"Árvore com cerca de 7m de altura. Frutos jovens verdes.; Cerrado strictu sensu","UEC132023","Tocantins","Magnoliopsida",NA,"Benth.",NA,"Área de influência da UHE de Novo Acordo. UTM 23L 213721/8896565","UEC132023","Rio Sono","-47.9019012451172","-9.34360980987549","299","299","106047","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:29:55-03","UNICAMP","UEC","171982","S","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","9499","2009","02","23",NA,"Brazil",NA,NA,"Leaves and inflorescenses produced separately along underground woody runners. Plants 40cm tall. No flowers seen. Fruits greenis yellow.; Cerrado vegetation.","UEC045041","Goiás","Magnoliopsida",NA,"Mart. ex Benth.",NA,"Parque Estadual da Serra dos Pirineus. Right-hand off to a side toward Morro do Cabeludo (1km down the road) at about 19km from Pirinópolis en rout to Pico dos Pirineus.","UEC045041","Pirenópolis","-48.822222","-18.804167","1319","1319",NA,NA,"-48.822222","-18.804167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-08-20 10:12:07-03","UNICAMP","UEC","122983","S","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Tozzi, AMGA; Alencar, ME","2001-514","2001","11","13",NA,"Brazil",NA,NA,"flor, Campo rupestre, arbusto ca. 1,5m, frutos imaturos verdes.","UEC150911","Minas Gerais","Magnoliopsida",NA,"Mart. ex Benth.","Flores, AS",NA,"UEC150911","Itacambira","-43.333333","-17",NA,NA,NA,NA,"-43.333333","-17","2001","12",NA,NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:29:55-03","UNICAMP","UEC","159398","S","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Silva, JS; Tozzi, AMGA; Costa, MFB; Pinto, RB; Scatigna, AV; Galvão, JC","1032","2011","11","13",NA,"Brazil",NA,NA,"Arbusto com 2,5 m de altura. Flores com cálice vináceo e corola rosa.; Área de pasto.","UEC032939","Minas Gerais","Magnoliopsida",NA,"Mart. ex Benth.","Martins, MV","Estrada para a cachoeira do Quilombo.","UEC032939","São João Batista do Glória","-46.419833","-20.493611","1049","1049",NA,NA,"-46.419833","-20.493611","2011","11",NA,NA,NA,NA,NA,NA,NA
"167","2021-03-01 16:29:55-03","UNICAMP","UEC","198596","S","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Oliveira Filho, AT","362","1985","05","19",NA,"Brazil",NA,NA,"árvore ca. 4m de alt.; Cerrado.","UEC150906","Mato Grosso","Magnoliopsida",NA,"Mart. ex Benth.",NA,"Chapada dos Guimarães.","UEC150906","Salgadeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-08-20 10:12:07-03","UNICAMP","UEC","41333","S","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Queiróz, LP","1610","1987","06","20",NA,"Brazil",NA,NA,"fruto, Caatinga. Árvore copada de ca. 5m alt., com folhas semicoriáceas, discolores. Fruto com mesocarpo carnoso e endocarpo pétreo. Ocasional.","UEC150913","Bahia","Magnoliopsida",NA,"Mart. ex Benth.","Flores, AS","Arredores do Morro de Mangabeira.","UEC150913","Ituaçu","-41.311944","-13.839444",NA,NA,NA,NA,"-41.311944","-13.839444","2001",NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:29:55-03","UNICAMP","UEC","29232","S","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","7341","1981","08","24",NA,"Brazil",NA,NA,"Árvore ca. 8m de altura; folíolos pubescentes; flores róseas; madeira amarelada; casca escamosa; rara na região.; mata.","UEC150904","Distrito Federal","Magnoliopsida",NA,"Mart. ex Benth.","Flores, A","Bácia do Rio São Bastolomeu.","UEC150904","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
