"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","locality","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"46","2020-12-21 16:11:18-03","MBM","MBM","32124","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","34249","1974","02","15","Southern America","Brazil",NA,NA,NA,"MBM032124",NA,NA,"Rod. BR-354","Baker","Assis, M.C.","Goiás","Mineiros","-52.5511016845703","-17.5694007873535","MBM032124",NA,NA,NA,"100343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-21 16:11:18-03","MBM","MBM","242377","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.","64475","1999","10","21","Southern America","Brazil",NA,NA,NA,"MBM242377",NA,NA,"Serra do Cabral","Baker","Ravenna, P.","Minas Gerais","Joaquim Felício","-44.1721992492676","-17.7574996948242","MBM242377",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:11:18-03","MBM","MBM","313817","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Kozera, C.; Kozera, O.P.; Kozera, O.P.","2659","2005","11","21","Southern America","Brazil",NA,NA,"Herbácea com frutos.; Solo hidromórfico;(cone de degeção).","MBM313817",NA,NA,"Ponte dos Arcos","Baker","Cordeiro, J.","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602","MBM313817",NA,NA,NA,"27346","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:11:18-03","MBM","MBM","235269","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Roderjan, C.V.; Barddal, M.M.; Barddal, M.M.","1474","1998","01","13","Southern America","Brazil",NA,NA,NA,"MBM235269",NA,NA,"Capivari","Baker","Hatschbach, G.","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","MBM235269",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:11:18-03","MBM","MBM","259432","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Britez, R.M.; Silva, S.M.; Silva, S.M.","2142","1988","02","19","Southern America","Brazil",NA,NA,"Ereta; flor amarela.; Depressões úmidas, campo.","MBM259432",NA,NA,"Rio Cunhaporanga","Baker","Assis, M.C.","Paraná","Castro","-50.0119018554688","-24.7910995483398","MBM259432",NA,NA,NA,"50779","auto","2005","10",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:11:18-03","MBM","MBM","8523","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","20341","1968","11","13","Southern America","Brazil",NA,NA,NA,"MBM008523",NA,NA,"Atuba","Baker","Ravenna, P.","Paraná","Colombo","-49.2242012023926","-25.2917003631592","MBM008523",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:11:18-03","MBM","MBM","28785","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","32798","1973","11","01","Southern America","Brazil",NA,NA,NA,"MBM028785",NA,NA,"Rio Palmital","Baker","Ravenna, P.","Paraná","Colombo","-49.2242012023926","-25.2917003631592","MBM028785",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:11:18-03","MBM","MBM","3778","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","17552","1967","10","22","Southern America","Brazil",NA,NA,NA,"MBM003778",NA,NA,"Rodovia do Xisto","Baker","Ravenna, P.","Paraná","Contenda","-49.5346984863281","-25.6756000518799","MBM003778",NA,NA,NA,"22732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:11:18-03","MBM","MBM","17365","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","7471","1960","11","16","Southern America","Brazil",NA,NA,NA,"MBM017365",NA,NA,"Atuba","Baker","Ravenna, P.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","MBM017365",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:11:18-03","MBM","MBM","176253","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Mattos, A.","4322","1950","11","14","Southern America","Brazil",NA,NA,NA,"MBM176253",NA,NA,"Barigui","Baker","Dombrowski, L.T.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","MBM176253",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:11:18-03","MBM","MBM","118484","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Silva, J.M.","335","1987","10","08","Southern America","Brazil",NA,NA,NA,"MBM118484",NA,NA,"Boqueirão","Baker","Hatschbach, G.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","MBM118484",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:11:18-03","MBM","MBM","176258","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Dombrowski, L.T.; et al.; et al.","905","1964","11","10","Southern America","Brazil",NA,NA,NA,"MBM176258",NA,NA,"Capão da Imbuia","Baker","Smith, L.B.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","MBM176258",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:11:18-03","MBM","MBM","176257","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Dombrowski, L.T.","6084","1975","10","17","Southern America","Brazil",NA,NA,"Início de floração.; Banhado.","MBM176257",NA,NA,"Capão da Imbuia","Baker","Dombrowski, L.T.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","MBM176257",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:11:18-03","MBM","MBM","176257","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Dombrowski, L.T.","6484","1975","10","17","Southern America","Brazil",NA,NA,NA,"MBM176257",NA,NA,"Capão da Imbuia","Baker","Dombrowski, L.T.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","MBM176257",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:11:18-03","MBM","MBM","176256","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Dombrowski, L.T.","5560","1974","12","10","Southern America","Brazil",NA,NA,NA,"MBM176256",NA,NA,"Capão da Imbuia","Baker","Dombrowski, L.T.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","MBM176256",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:11:18-03","MBM","MBM","176254","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Dombrowski, L.T.; et al.; et al.","2777","1967","12",NA,"Southern America","Brazil",NA,NA,NA,"MBM176254",NA,NA,"Capão da Imbuia","Baker","Dombrowski, L.T.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","MBM176254",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:11:18-03","MBM","MBM","135148","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Budziak, C.; Cordeiro, J.; Cordeiro, J.","38","1989","11","22","Southern America","Brazil",NA,NA,NA,"MBM135148",NA,NA,"Recanto das Araucárias","Baker","Ravenna, P.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","MBM135148",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:11:18-03","MBM","MBM","339088","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Silva, J.M.","6229","2007","10","22","Southern America","Brazil",NA,NA,"Ereta, flor creme. Depressão brejosa; em terreno baldio","MBM339088",NA,NA,"Solitude","Baker","Lozano, E.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","MBM339088",NA,NA,NA,"25180","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:11:18-03","MBM","MBM","232805","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Santos, E.P.; et al.; et al.","443","1998","01","27","Southern America","Brazil",NA,NA,NA,"MBM232805",NA,NA,"Serra do Araçatuba, Morro dos Perdidos","Baker","Hatschbach, G.","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596","MBM232805",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:11:18-03","MBM","MBM","53768","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","1086","1948","09","26","Southern America","Brazil",NA,NA,NA,"MBM053768",NA,NA,"Engenheiro Bley","Baker","Traub, H.P.","Paraná","Lapa","-49.7158012390137","-25.7696990966797","MBM053768",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:11:18-03","MBM","MBM","204046","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Ribas, O.S.; Luz, M.F.; Luz, M.F.","1554","1996","10","28","Southern America","Brazil",NA,NA,NA,"MBM204046",NA,NA,"Recanto dos Papagaios","Baker","Assis, M.C.","Paraná","Palmeira","-50.0064010620117","-25.4293994903564","MBM204046",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:11:18-03","MBM","MBM","263259","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Silva, J.M.; Ribas, O.S.; Ribas, O.S.","3481","2001","10","05","Southern America","Brazil",NA,NA,"Flor alva, máculas marrons.; Campo limpo; depressão turfosa, úmida.","MBM263259",NA,NA,"Recanto dos Papagaios, Rodovia BR-277","Baker","Assis, M.C.","Paraná","Palmeira","-50.0064010620117","-25.4293994903564","MBM263259",NA,NA,NA,"35166","auto","2005","10",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:11:18-03","MBM","MBM","125586","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Shirata, M.T.","700","1987","12","05","Southern America","Brazil",NA,NA,"Flor amarelo pálido.; Campo limpo; depressões brejosas.","MBM125586",NA,NA,"Rio dos Papagaios","Baker","Assis, M.C.","Paraná","Palmeira","-50.0064010620117","-25.4293994903564","MBM125586",NA,NA,NA,"35166","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:11:18-03","MBM","MBM","125586","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Shirata","700","1987","12","05","Southern America","Brazil",NA,NA,NA,"MBM125586",NA,NA,"Rio dos Papagaios","Baker","Assis, M.C.","Paraná","Palmeira","-50.0064010620117","-25.4293994903564","MBM125586",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:11:18-03","MBM","MBM","176252","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Dombrowski, L.T.","5442","1974","11","08","Southern America","Brazil",NA,NA,NA,"MBM176252",NA,NA,"Pinhais","Baker","Dombrowski, L.T.","Paraná","Pinhais","-49.1925010681152","-25.4447002410889","MBM176252",NA,NA,NA,"10418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:11:18-03","MBM","MBM","176255","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Imaguire, N.","721","1972","12","26","Southern America","Brazil",NA,NA,NA,"MBM176255",NA,NA,"Pinhais","Baker",NA,"Paraná","Pinhais","-49.1925010681152","-25.4447002410889","MBM176255",NA,NA,NA,"10418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:11:18-03","MBM","MBM","28786","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","33578","1973","12","26","Southern America","Brazil",NA,NA,NA,"MBM028786",NA,NA,"Autódromo Pinhais","Baker","Ravenna, P.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895","MBM028786",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:11:18-03","MBM","MBM","15980","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","25733","1970","12","03","Southern America","Brazil",NA,NA,NA,"MBM015980",NA,NA,"Colônia Maria Luiza","Baker","Hatschbach, G.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895","MBM015980",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:11:18-03","MBM","MBM","32136","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","35543","1974","11","26","Southern America","Brazil",NA,NA,NA,"MBM032136",NA,NA,"Colônia Santa Maria","Baker","Hatschbach, G.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895","MBM032136",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:11:18-03","MBM","MBM","57767","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","1624","1949","11","13","Southern America","Brazil",NA,NA,NA,"MBM057767",NA,NA,"Estrada Rio Taquari-Rio Divisa","Baker","Traub, H.P.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895","MBM057767",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:11:18-03","MBM","MBM","298490","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Costa, E.F.; Barboza, E.; Barboza, E.","4","2004","09","29","Southern America","Brazil",NA,NA,"Ereta 0,60m; flor creme.; Solo turfoso e úmido.","MBM298490",NA,NA,"Medianeira","Baker","Assis, M.C.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895","MBM298490",NA,NA,NA,"12577","auto","2005","10",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:11:18-03","MBM","MBM","12942","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","23004","1969","11","21","Southern America","Brazil",NA,NA,NA,"MBM012942",NA,NA,"Pinhais","Baker","Ravenna, P.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895","MBM012942",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:11:18-03","MBM","MBM","14864","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","23978","1970","03","01","Southern America","Brazil",NA,NA,NA,"MBM014864",NA,NA,"Pinhais","Baker","Assis, M.C.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895","MBM014864",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:11:18-03","MBM","MBM","75017","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Kummrow, R.","1630","1981","12","22","Southern America","Brazil",NA,NA,NA,"MBM075017",NA,NA,"Purgatório","Baker","Hatschbach, G.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895","MBM075017",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:11:18-03","MBM","MBM","113898","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","264","1986","12","09","Southern America","Brazil",NA,NA,NA,"MBM113898",NA,NA,"São Roque","Baker","Assis, M.C.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895","MBM113898",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:11:18-03","MBM","MBM","53757","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","503","1946","10","20","Southern America","Brazil",NA,NA,NA,"MBM053757",NA,NA,"Borda do Campo, Passo do Cercado","Baker","Hatschbach, G.","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375","MBM053757",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:11:18-03","MBM","MBM","12936","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","23453","1969","12","02","Southern America","Brazil",NA,NA,NA,"MBM012936",NA,NA,"Rio Taquari","Baker","Ravenna, P.","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375","MBM012936",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:11:18-03","MBM","MBM","8532","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","20690","1969","01","09","Southern America","Brazil",NA,NA,NA,"MBM008532",NA,NA,"Rio Taquari","Baker","Ravenna, P.","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375","MBM008532",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:11:18-03","MBM","MBM","48067","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","35533","1974","10","26","Southern America","Brazil",NA,NA,NA,"MBM048067",NA,NA,"Rio Taquari, próximo à Estrada da Graciosa","Baker","Ravenna, P.","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375","MBM048067",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:11:18-03","MBM","MBM","8527","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","20627","1968","12","18","Southern America","Brazil",NA,NA,NA,"MBM008527",NA,NA,"Rio Miringuava","Baker","Ravenna, P.","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768","MBM008527",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:11:18-03","MBM","MBM","170918","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","687","1994","10","20","Southern America","Brazil",NA,NA,NA,"MBM170918",NA,NA,"Rio Pequeno","Baker","Ravenna, P.","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768","MBM170918",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:11:18-03","MBM","MBM","170917","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","689","1994","10","20","Southern America","Brazil",NA,NA,NA,"MBM170917",NA,NA,"Rio Pequeno","Baker","Assis, M.C.","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768","MBM170917",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:11:18-03","MBM","MBM","12940","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","22816","1969","11","05","Southern America","Brazil",NA,NA,NA,"MBM012940",NA,NA,"Rio Pequeno","Baker","Ravenna, P.","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768","MBM012940",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:11:18-03","MBM","MBM","85465","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Kummrow, R.","2144","1982","12","28","Southern America","Brazil",NA,NA,NA,"MBM085465",NA,NA,"Rio Pequeno, Serra Azul","Baker","Ravenna, P.","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768","MBM085465",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:11:18-03","MBM","MBM","204073","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Ribas, O.S.; Barboza, E.; Pereira, L.B.S.; Barboza, E.; Pereira, L.B.S.","1598","1996","11","07","Southern America","Brazil",NA,NA,NA,"MBM204073",NA,NA,"Rod. BR-277, Rio Pequeno","Baker","Hatschbach, G.","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768","MBM204073",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:11:18-03","MBM","MBM","3777","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","15355","1966","12","20","Southern America","Brazil",NA,NA,NA,"MBM003777",NA,NA,"Rio das Almas","Baker","Ravenna, P.","Paraná","Teixeira Soares","-50.4606018066406","-25.3682994842529","MBM003777",NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:11:18-03","MBM","MBM","85466","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Kummrow, R.","2548","1984","11","28","Southern America","Brazil",NA,NA,NA,"MBM085466",NA,NA,"Campina","Baker","Assis, M.C.","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375","MBM085466",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:11:18-03","MBM","MBM","85466","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Kummrow, R.","2153","1983","01","11","Southern America","Brazil",NA,NA,"Flor vermelha.; Brejo.","MBM085466",NA,NA,"Campina","Baker","Assis, M.C.","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375","MBM085466",NA,NA,NA,"25228","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:11:18-03","MBM","MBM","60782","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","40446","1977","10","21","Southern America","Brazil",NA,NA,NA,"MBM060782",NA,NA,"Rincão","Baker","Hatschbach, G.","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375","MBM060782",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:11:18-03","MBM","MBM","24690","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","30993","1972","12","14","Southern America","Brazil",NA,NA,NA,"MBM024690",NA,NA,"Rincão","Baker","Assis, M.C.","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375","MBM024690",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:11:18-03","MBM","MBM","60791","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","40447","1977","10","21","Southern America","Brazil",NA,NA,NA,"MBM060791",NA,NA,"Rincão","Baker","Hatschbach, G.","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375","MBM060791",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:11:18-03","MBM","MBM","60782","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Hatschbach, G.","40440","1977","10","21","Southern America","Brazil",NA,NA,"Flores amarelas, salpicos vermelhos.; Brejo.","MBM060782",NA,NA,"Rincão","Baker","Hatschbach, G.","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375","MBM060782",NA,NA,NA,"25228","auto","1979","06","01",NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:11:18-03","MBM","MBM","234013","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Silva, J.M.; Ribas, O.S.; Cordeiro, J.; Barboza, E.; Ribas, O.S.; Cordeiro, J.; Barboza, E.","2792","1998","12","29","Southern America","Brazil",NA,NA,"Ereta; flor creme, nervuras vinosas.; Campo de altitude; solo turfoso e úmido.","MBM234013",NA,NA,"Serra Quiriri","Baker","Assis, M.C.","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666","MBM234013",NA,NA,NA,"37493","auto","2005","10",NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-10-15 21:20:17-03","MNHN","RECOLNAT_MNHN_P","P01817742","PreservedSpecimen",NA,"Alstroemeriaceae","Alstroemeria","apertiflora","Alstroemeria apertiflora","Balansa, B.",NA,"1874","11","3",NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817742' target='other'> <mi>dwc_moreinfo</mi></a>","P01817742",NA,NA,"Potrero de Cosme entre Villa Rica et Caaguazu","Baker",NA,NA,NA,NA,NA,"P01817742_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isolectotype","528",NA
