"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"135","2021-03-15 16:37:00-03","NY","NYBG","1031224","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","N. A. Rosa","2118","1977","06","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144138' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031224",NA,"Mato Grosso","Picadão que da acesso do Rio Juruena a pista do garimpo do mesmo nome.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi",NA,NA,NA,"NY01031224_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","1031219","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. S. Irwin","17633","1966","06","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144100' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031219",NA,"Goiás","Ca. 70 km. S. E. of Aragarças, road to Piranhas. Drainage of the Upper Rio Araguaia.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Piranhas","-52.03","-16.4","NY01031219_01","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","03123339","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","C. Figueiredo","359","1994","03","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=849113' target='other'> <mi>dwc_moreinfo</mi></a>","NY03123339",NA,"Acre","Reserva Florestal do Humaitá-UFAC.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","D. da Silva Costa","Porto Acre","-67.63","-9.75","NY03123339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-15 16:37:00-03","NY","NYBG","869983","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","D. C. Daly","11385","2002","03","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626570' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869983",NA,"Acre","Rio Purus, Colocaçao Santa Helena.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Santa Rosa do Purus","-70.1769","-9.13","NY00869983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","00938347","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. Maguire","56753","1963","09","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490332' target='other'> <mi>dwc_moreinfo</mi></a>","NY00938347",NA,"Rondônia","between 70 and 150 km east of Porto Velho along highway","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,NA,"-63.1854147","-9.1957093","NY00938347_01 NY00938347_02","70","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","1031225","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","N. A. Rosa","2113","1977","06","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144140' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031225",NA,"Mato Grosso","Picadão que da acesso do Rio Juruena a pista do garimpo do mesmo nome.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega",NA,NA,NA,"NY01031225_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 16:37:00-03","NY","NYBG","2206659","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","M. G. Vieira","402","1979","10","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2336417' target='other'> <mi>dwc_moreinfo</mi></a>","NY02206659",NA,"Rondônia","Mineração Campo Novo BR 421 a 2 Km a Oeste da Mineração Campo Novo a 120 Km de Ariquemes WSW","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,NA,"-63.616667","-10.583333","NY02206659_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 16:37:00-03","NY","NYBG","00938330","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","L. O. A. Teixeira","633","1982","05","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00938330",NA,"Rondônia","Mineração Mibrasa, Setor Alto Candeias, Km 128, Sudoeste de Ariquemes, beirando igarapé Água Verde.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Aríquemes","-63.583333","-10.583333","NY00938330_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 16:37:00-03","NY","NYBG","02674859","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","D. Piotto","2856","2010","06","10","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3671409' target='other'> <mi>dwc_moreinfo</mi></a>","NY02674859",NA,"Bahia","Parque Est. Serra do Conduru","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","D. Piotto","Uruçuca","-39.08","-14.42","NY02674859_01","120","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-15 16:37:00-03","NY","NYBG","01405266","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. J. Wurdack","34450","1953","02","28","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2266418' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405266",NA,"Bolívar","Cerro Bolívar, between Pilot Plant and Tunnel E-4","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,NA,NA,NA,"NY01405266_01","600","675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","626410","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","L. Riedel","15",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517857' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626410",NA,NA,"Brasilia","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. C. Smith",NA,NA,NA,"NY00626410_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-02-01 14:18:00-02","NY","NYBG","626526","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. de Bruijn","1099","1966","08","22","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517830' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626526",NA,"Bolívar","150km N of Barrancabermeja. Mico-Ahumado camp.","Magnoliophyta","Celastrales",NA,"A. R. A. Görts-van Rijn",NA,"-74.07","8.25",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 16:37:00-03","NY","NYBG","2206675","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","E. de Oliveira","4477","1968","06","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2336433' target='other'> <mi>dwc_moreinfo</mi></a>","NY02206675",NA,"Pará","Rio Jarí, Monte Dourado, al lado da estrada que liga al Planalto, em frente a Serraria.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,NA,"-52.539719","-0.8678545","NY02206675_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 16:37:00-03","NY","NYBG","867873","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. U. M. dos Santos","130","1978","02","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007341' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867873",NA,"Acre","Fazenda Mococa, ramal do km 120 da Rod. Rio Branco-Porto Velho.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Plácido de Castro","-67.1856","-10.3356","NY00867873_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 16:37:00-03","NY","NYBG","00864411","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","A. M. Amorim","5308","2005","10","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=956320' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864411",NA,"Bahia","Serra do Peito-de-Moça, complexo Serra das Lontras. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha de acesso ao Peito-de-Moça, após residência do Senhor Mormaço","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Arataca","-39.4142","-15.2633","NY00864411_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 16:37:00-03","NY","NYBG","867876","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","C. A. Cid Ferreira","2836","1980","10","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517854' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867876",NA,"Acre","BR 317, km 33, 200 m from road.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Senador Guiomard","-67.7358","-10.1511","NY00867876_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","00938329","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","D. C. Daly","1212","1981","11","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490347' target='other'> <mi>dwc_moreinfo</mi></a>","NY00938329",NA,"Pará","25-35km SW of Tucurui near road which serves Fezendes. Area to be inundated by dam project. Forest on terra firme and Euterpe palm swamp.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,NA,"-49.6735668","-3.9906516","NY00938329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","00938345","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","M. B. Silva","2651","1969","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490344' target='other'> <mi>dwc_moreinfo</mi></a>","NY00938345",NA,"Pará","Km 35 da estrada do Palhão, arredores do Acampamento do Igarapé Curupira.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Santarém","-54.7083","-2.44306","NY00938345_01 NY00938345_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","1031261","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","E. P. Heringer","10790","1965","12","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144253' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031261",NA,"Distrito Federal","Parque Municipal do Gama","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Brasília","-48.05","-16.03","NY01031261_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-15 16:37:00-03","NY","NYBG","01405259","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. S. Irwin","48288","1960","09","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2266393' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405259",NA,"Amapá","Rio Ingarari, 0-3 kilometers from its confluence with Rio Oiapoque.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega",NA,"-52.633","2.292","NY01405259_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-15 16:37:00-03","NY","NYBG","01806857","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","A. M. Amorim","2332","1998","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2246548' target='other'> <mi>dwc_moreinfo</mi></a>","NY01806857",NA,"Bahia","Bahia Rod. Jussari/Palmira. Entrada ca. 7,5 Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Jussari","-39.5286","-15.1581","NY01806857_01","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 16:37:00-03","NY","NYBG","02226361","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","G. T. Prance","6066","1968","07","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490078' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226361",NA,"Rondônia","Km 0-6, Road Abunã to Rio Branco, between Abunã and Rio Madeira.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,NA,"-65.3848502","-9.6824039","NY02226361_01 NY02226361_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-15 16:37:00-03","NY","NYBG","869978","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","D. C. Daly","8148","1994","04","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869978",NA,"Acre","Basin of Rio Purus, Rio Macaua. Colocação Apuí. River descending, 3m below high water mark","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Sena Madureira","-69.03","-9.67","NY00869978_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-15 16:37:00-03","NY","NYBG","1031205","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","A. C. Smith","2012","1949","11","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143839' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031205",NA,"Minas Gerais","S. Terezinha","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. Macedo","Ituiutaba","-49.465","-18.9692","NY01031205_01 NY01031205_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-15 16:37:00-03","NY","NYBG","867879","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","C. A. Cid Ferreira","2649","1980","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517850' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867879",NA,"Acre","Estrada de Bonsucesso Km 7, mata da margem esquerda do Rio Caeté.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Sena Madureira","-68.6567","-9.0658","NY00867879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-15 16:37:00-03","NY","NYBG","1187546","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","D. C. Daly","11387","2002","03","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626571' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187546",NA,"Acre","Rio Purus, Colocaçao Santa Helena.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Santa Rosa do Purus","-70.1769","-9.13","NY01187546_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-15 16:37:00-03","NY","NYBG","00750068","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","W. W. Thomas","4022","1985","09","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911929' target='other'> <mi>dwc_moreinfo</mi></a>","NY00750068",NA,"Mato Grosso","6-9 km E of BR 163 on rd to Fazenda Londrina, 57.5 km N of junction BR163 & MT220 (rd to Pôrto dos Gaúchos)","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Sinop","-55.13","-11.3","NY00750068_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 16:37:00-03","NY","NYBG","1031239","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. S. Irwin","17287","1966","06","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144161' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031239",NA,"Mato Grosso","Ca. 78 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega",NA,"-52.23","-15.33","NY01031239_01 NY01031239_02","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-15 16:37:00-03","NY","NYBG","1031262","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","E. P. Heringer","10669","1965","10","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144259' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031262",NA,"Distrito Federal","Catetinho","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Brasília","-47.988069","-15.948311","NY01031262_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-15 16:37:00-03","NY","NYBG","02206654","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","D. F. Austin","7241","1979","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2336412' target='other'> <mi>dwc_moreinfo</mi></a>","NY02206654",NA,"Amapá","Ferreira Gomes, beira da cachoeira Ferreira Gomes, encima da vila, Rio Araguarí.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,NA,"-51.18","0.8575","NY02206654_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-15 16:37:00-03","NY","NYBG","1031270","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. S. Irwin","18282","1966","07","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144277' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031270",NA,"Distrito Federal","Fazenda Vargem Bonita, ca. 10km. S. of Brasília, road to Belo Horizonte.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Brasília","-47.78","-15.85","NY01031270_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-15 16:37:00-03","NY","NYBG","528751","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","A. M. Amorim","595","1992","08","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=527191' target='other'> <mi>dwc_moreinfo</mi></a>","NY00528751",NA,"Bahia","Estrada que liga Uruçuca ao Distrito de Serra Grande. Coletas efetuadas 23 km a partir da sede do município","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Uruçuca","-39.2842","-14.5933","NY00528751_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-15 16:37:00-03","NY","NYBG","1031242","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","R. de Lemos Fróes","1712","1932","04","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144179' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031242",NA,"Maranhão","Maracassumé River Region.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. C. Smith","Cândido Mendes","-45.7278872","-1.456347","NY01031242_01 NY01031242_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-15 16:37:00-03","NY","NYBG","1031462","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. S. Irwin","18252","1966","07","16","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154218' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031462",NA,"Distrito Federal","30 km S. of Brasília, D.F., on road to Belo Horizonte.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Brasília","-47.8","-16.05","NY01031462_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-15 16:37:00-03","NY","NYBG","02736512","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","R. Goldenberg","1381","2009","02","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1225558' target='other'> <mi>dwc_moreinfo</mi></a>","NY02736512",NA,"Acre","Rio Tarauacá, downstream Jordão, Colocação do Sebastião","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Jordão","-71.7844","-8.815","NY02736512_01","230","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-15 16:37:00-03","NY","NYBG","00748702","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. F. Ramos","6654","1966","07","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880520' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748702",NA,"Distrito Federal","30 km. south of Brasilia on road to Belo Horizonte","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Brasília","-47.9294","-15.7797","NY00748702_01 NY00748702_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-15 16:37:00-03","NY","NYBG","1031256","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","E. P. Heringer","s.n.","1962","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144234' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031256",NA,"Distrito Federal","margem do rio Vicente Pires, acima do Núcleo Bandeirante.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Brasília","-47.9294","-15.7797","NY01031256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-15 16:37:00-03","NY","NYBG","03270098","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. M. Torke","2182","2017","02","13","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3503053' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270098",NA,"Pará","FLONA do Tapajós,trailthat departs from the W side ofBr-163at ca. Km 200 (=Km 822fromCuiabá), collected along 0.1 hectare Gentry transect (but not numbered in the transect) just off trail, at ca. 2 km from its beginning","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Rurópolis","-54.87381","-3.93547","NY03270098_01","111","111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-15 16:37:00-03","NY","NYBG","1031244","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","W. L. Balée","2729","1986","11","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144182' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031244",NA,"Maranhão","Gurupiuna, Ka'apor Indian Reserve, affluent of Rio Gurupi. 6 km from village.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Carutapera","-46.43","-2.72","NY01031244_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-15 16:37:00-03","NY","NYBG","626527","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","W. A. Palacios","1304","1986","10","02","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626527",NA,"Napo","Reserva Biológica 'Jatun Sacha'. Río Napo, 8km río abajo de Misahualli, márgen derecha.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega",NA,"-77.5","-1.13",NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
