"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"196","2019-02-22 11:44:06-03","IPA","IPA","88115","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Fonseca, A.S.S.; Oliveira, R.S.; Santana, M.C.; Oliveira, R.S.; Santana, M.C.","25","2011","11","19","Southern America","Brasil","Pernambuco","Petrolina","ca. 200m da vila N2.","-40.551389","-9.360556",NA,"Arbusto ca. 1,5m de altura. Folhas compostas, opostas. Flores amarelas. Presenças de botões florais.; Bioma Caatinga. Fitofisionomia Savana Estépica. Solo Latossolo Vermelho-Amarelo Eutrófico.","IPA0088115",NA,NA,NA,"385","385","Siqueira Filho, J.A.","-40.551389","-9.360556","2011","12","19",NA,NA,NA,NA,NA
"197","2019-02-22 11:44:06-03","IPA","IPA","89322","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Guimarães, CR de A","s.n.","2014","07","14","Southern America","Brasil","Pernambuco","Cumaru","Sítio Pangará, no quintal da casa.","-35.6972007751465","-8.00611019134521",NA,"Material para fins de TCC e projeto PIBIC na UFPE - CAA- Caruaru, sob a orientação do Prof. Ricardo Sena Guimarães.; Arbusto ca. 2m de altura. Flor alaranjada. Cultivada.","IPA0089322",NA,"18332","auto",NA,NA,"Bocage, A.",NA,NA,"2014","07","21",NA,NA,NA,NA,NA
"198","2019-02-22 11:44:06-03","IPA","IPA","65836","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Brandão, D.; Mendes, F.; Marques, V.; Mendes, F.; Marques, V.","41","2002","05","19","Southern America","Brasil","Pernambuco","Gravatá","BR-232, Privê Toca do Vale.","-35.5647010803223","-8.20110988616943",NA,"Arbusto ereto com aproximadamente 2m de altura. Inflorescência vermelho-amarelado. Cultivada.","IPA0065836",NA,"19146","auto",NA,NA,"Costa e Silva, M.B.; Cavalcanti, M.F.",NA,NA,"2002","06",NA,NA,NA,NA,NA,NA
"199","2019-02-22 11:44:06-03","IPA","IPA","3956","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Pickel, B.","223","1918","01",NA,"Southern America","Brasil","Pernambuco","Olinda",NA,"-34.8553009033203","-8.00889015197754",NA,"Cultivada. Sempre florida.","IPA0003956",NA,"7110","auto",NA,NA,"Andrade-Lima",NA,NA,"1972","07","18",NA,NA,NA,NA,NA
"200","2019-07-26 11:40:07-03","IPA","IPA","301","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Vasconcellos Sobrinho","301","1936","11",NA,"Southern America","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,"Cultivado.","IPA0000301",NA,"18865","auto",NA,NA,"Andrade-Lima",NA,NA,"1972","07","18",NA,NA,NA,NA,NA
"201","2019-02-22 11:44:06-03","IPA","IPA","63383","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Cavalcanti, M.F.","14","2002","05","20","Southern America","Brasil","Pernambuco","Recife","Bongi. Sede do IPA, no canteiro do jardim próximo ao bloco de botânica.","-34.8810997009277","-8.05389022827148",NA,"Arbusto ca. 3m. Folhas pinadas. Flores vermelho-amareladas. Ornamental. Cultivada.","IPA0063383",NA,"18865","auto",NA,NA,"Cavalcanti, M.F.",NA,NA,"2002","05","24",NA,NA,NA,NA,NA
"202","2019-03-22 12:20:17-03","IPA","IPA","50670","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Coelho, P.","s.n.","1986",NA,NA,"Southern America","Brasil","Pernambuco","Recife","Dois Irmãos, em frente a ESA.","-34.8810997009277","-8.05389022827148",NA,NA,"IPA0050670",NA,"18865","auto",NA,NA,"Rita Pereira",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"203","2019-02-22 11:44:06-03","IPA","IPA","52746","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Veralúcia Ferreira","21","1989","09","21","Southern America","Brasil","Pernambuco","Recife","Dois Irmãos, UFRPE, campus prédio central - Zoologia.","-34.8810997009277","-8.05389022827148",NA,"Arbusto, flores amarelas.","IPA0052746","IPA0052746","18865","auto",NA,NA,"Veralúcia Ferreira",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"204","2019-04-01 10:17:32-03","IPA","IPA","56874","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Rita Pereira","s.n.","1994","10","11","Southern America","Brasil","Pernambuco","Recife","Mata do curado (Exército).","-34.8810997009277","-8.05389022827148",NA,NA,"IPA0056874",NA,"18865","auto",NA,NA,"Silva, J.A.R.",NA,NA,"2012","01","25",NA,NA,NA,NA,NA
"205","2019-02-22 11:44:06-03","IPA","IPA","69879","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Costa e Silva, M.B.; Alunos da UPE; Alunos da UPE","2871","2003","06","15","Southern America","Brasil","Pernambuco","Recife","Praças da cidade.","-34.8810997009277","-8.05389022827148",NA,"Arbusto com flores alaranjadas.","IPA0069879",NA,"18865","auto",NA,NA,"Costa e Silva, M.B.",NA,NA,"2005","12","14",NA,NA,NA,NA,NA
"206","2019-03-22 12:20:17-03","IPA","IPA","83064","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Alves, R.C.C.; Mercês, P.F.F. das; Mercês, P.F.F. das","2","2009","09","30","Southern America","Brasil","Pernambuco","Recife","Sede do IPA - Av. Gal. San Martin.","-34.8810997009277","-8.05389022827148",NA,"Árvore ornamental. Os costiolos produzem mucilagens capazes de ser utilizados na industria textil como auxiliar de amido. Asbusto, folhas pinadas. Flores com corola vermelha- amareladas.","IPA0083064",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-20 21:17:09-03","UFV","VIC","6721","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Ferreira, R.R.","s.n.","1980","07","20",NA,"Brasil","Minas Gerais","Belo Horizonte","Rua Dores do Indaiá 5","-43.937801361084","-19.9207992553711",NA,"Planta cultivada, com espinhos.","VIC006721","VIC006721","17082","auto",NA,NA,"Ferreira, R.R.",NA,NA,"1980","07","20",NA,NA,NA,NA,NA
"208","2020-12-20 21:17:09-03","UFV","VIC","7102","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Viollati, L.G.","s.n.","1981","06","01",NA,"Brasil","Minas Gerais","Viçosa","Morro do Cruzeiro","-42.8819007873535","-20.7539005279541",NA,"Flores vermelho alaranjado; caule acinzentado.","VIC007102","VIC007102","13937","auto",NA,NA,"Ferreira, R.R.",NA,NA,"1981","06","22",NA,NA,NA,NA,NA
"209","2020-12-20 21:17:09-03","UFV","VIC","9395","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Oliveira, R. de","s.n.","1985","05","15",NA,"Brasil","Minas Gerais","Viçosa","Rua Nossa Senhora das Graças, 250","-42.8819007873535","-20.7539005279541",NA,"Arbusto, c.a. de 2,0 metros de altura, corola vermelha e amarela, com presença de acúleos.","VIC009395","VIC009395","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-20 14:17:23-03","UFOPA","HSTM","5321","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","José, M.; Conceição, M.",NA,"1994","02","22",NA,"Brasil","Pará","Santarém","Campus universitário de Santarém.","-54.740556","-2.419722",NA,NA,"HSTM005321","HSTM005321",NA,NA,NA,NA,NA,"54º44'26''W","2º25'11''S",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-10-20 14:17:23-03","UFOPA","HSTM","2450","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Suemitsu, C.","1018","2005","03","28",NA,"Brasil","Pará","Santarém","Praça Rodrigues dos santos.","-54.708056","-2.443333",NA,NA,"HSTM002450","HSTM002450",NA,NA,"51","51","Suemitsu, C.","54º42'29''W","2º26'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-10-20 14:17:23-03","UFOPA","HSTM","5320","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Jackson, H.; Roberto, S.",NA,"2005","03","28",NA,"Brasil","Pará","Santarém","Praça Rodrigues dos Santos, Bairro Centro.","-54.708056","-2.443333",NA,NA,"HSTM005320","HSTM005320",NA,NA,NA,NA,NA,"54º42'29''W","2º26'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-20 14:17:23-03","UFOPA","HSTM","1634","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Rejane","2","2004","09","06",NA,"Brasil","Pará","Santarém","Antigo alojamento da UFPA SUDAM-CTM (atual Campus Tapajós da UFOPA).","-54.738889","-2.419444",NA,NA,"HSTM001634",NA,NA,NA,"21","21","Suemitsu, C.","54º44'20''W","2º25'10''S",NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-21 14:36:00-03","UFJF","CESJ","8410","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","L. Krieger","CESJ8410","1970","05","02","América do Sul","Brasil","Minas Gerais","Entre Rios de Minas","Fazenda da Pedra Branca","-44.065601348877","-20.6707992553711",NA,"Árvore pequena, cultivada. Flor vermelha e alaranjada.","CESJ008410",NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-21 14:36:00-03","UFJF","CESJ","61849","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M.F. Gouvea","s.n.","1989","10","27","América do Sul","Brasil","Paraná","Londrina","Campus da UEL","-51.1627998352051","-23.3103008270264",NA,"Arvoreta 3m; flores vermelhas e alaranjadas","CESJ061849",NA,"63728","auto",NA,NA,"J. Y. Tamashiro",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-21 14:36:00-03","UFJF","CESJ","2104A","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","L. Krieger","CESJ2104A","1945","03",NA,"América do Sul","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"CESJ02104A",NA,NA,NA,NA,NA,"L. Roth",NA,NA,"1952","08",NA,NA,NA,NA,NA,NA
"217","2019-11-21 14:36:00-03","UFJF","CESJ","7566","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","L. Krieger; L. Krieger","CESJ7563","1969","11",NA,"América do Sul","Brasil","Distrito Federal",NA,"Fazenda Experimental - Água Limpa",NA,NA,NA,"Árvore pequena, flor vermelho-alaranjadas. Cultivada.","CESJ007566",NA,NA,NA,NA,NA,"L. Krieger",NA,NA,"1970","06",NA,NA,NA,NA,NA,NA
"218","2019-11-21 14:36:00-03","UFJF","CESJ","20012","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","L. Krieger","CESJ20012","1983","12","02","América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"arbusto","CESJ020012",NA,"36144","auto",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 14:36:00-03","UFJF","CESJ","41759","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Duque Estrada, CHE; Junior, CR; Guimarães, DL; Elisei, To; Pessoa, JFS","CESJ41759","2003","06","06","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Campus da UFJF, Lago dos Manacás.","-43.3502998352051","-21.7642002105713",NA,"Arbórea, aprox. 2,5m, flores amarelas, laranjas e vermelhas, borda externa da mata.","CESJ041759",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 14:36:00-03","UFJF","CESJ","41756","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Barbosa, L B; Carvalho, WC; Junior, AJF; khouri, AJA; Latuf, K L","CESJ41756","2003","04","11","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata da Candeia","-43.3502998352051","-21.7642002105713",NA,"Arvoreta com 1,90m de altura, flor amarela e vermelha.","CESJ041756",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-04-07 11:43:48-03","UFMS","CGMS","8004","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Equipe do Herbário","77","1999",NA,NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande","Ruas de Campo Grande.","-54.6463889","-20.4427777",NA,"Caesalpinioideae. Flor amarela. Cultivada.","CGMS1013933",NA,NA,NA,"532","532","nome aceito, nome válido","-54,6463889","-20,4427777","2020",NA,NA,NA,NA,NA,NA,NA
"222","2021-04-07 11:43:48-03","UFMS","CGMS","4469","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","E.K.M. Burkhardt",NA,"1992","04","25",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Câmpus UFMS.","-54.6","-20.5",NA,"Caesalpinioideae.","CGMS1013936",NA,NA,NA,NA,NA,"nome aceito, nome válido","-54,6","-20,5","2020",NA,NA,NA,NA,NA,NA,NA
"223","2021-04-07 11:43:48-03","UFMS","CGMS","57890","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M. Coelho Alves","3","2016","10","17",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Av Lúdio Coleho, proximo a Base Aérea de Campo Grande.","-54.6497222","-20.4727778",NA,"Caesalpinioideae. Flor amarela. Fruto tipo legume verde imaturo e marrom maduro. Habitat: Planta de arborização urbana. Habito: Arbusto, 4-5m de altura.","CGMS1087828",NA,NA,NA,"553","553","nome aceito, nome válido","-54,6497222","-20,4727778","2020",NA,NA,NA,NA,NA,NA,NA
"224","2021-04-07 11:43:48-03","UFMS","CGMS","57893","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M. Coelho Alves","6","2016","10","17",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Av Presidente Vargas, próximo a Júlio de Castilho.","-54.6475","-20.4566667",NA,"Caesalpinioideae. Flor alaranjada com extremidades amarelas. Fruto tipo legume verde imaturo e marrom maduro. Habitat: Planta de arborização urbana. Habito: Arbusto, 4-5m de altura.","CGMS1087831",NA,NA,NA,"569","569","nome aceito, nome válido","-54,6475","-20,4566667","2020",NA,NA,NA,NA,NA,NA,NA
"225","2021-04-07 11:43:48-03","UFMS","CGMS","4286","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","D.S. Pinto",NA,"1985","08","18",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Ao lado da residência do Dr Fragelli.","-55.7872222","-20.4711111",NA,"Caesalpinioideae. Flor vermelha-amarelada","CGMS1013937",NA,NA,NA,"147","147","nome aceito, nome válido","-55,7872222","-20,4711111","2020",NA,NA,NA,NA,NA,NA,NA
"226","2021-04-07 11:43:48-03","UFMS","CGMS","57892","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M. Coelho Alves","5","2016","10","17",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Av Lúdio Coleho, proximo a Base Aérea de Campo Grande.","-54.6497222","-20.4727778",NA,"Caesalpinioideae. Flor alaranjada com extremidades amarelas. Fruto tipo legume verde imaturo e marrom maduro. Habitat: Planta de arborização urbana. Habito: Arbusto, 3-4m de altura.","CGMS1087830",NA,NA,NA,"552","552","nome aceito, nome válido","-54,6497222","-20,4727778","2020",NA,NA,NA,NA,NA,NA,NA
"227","2021-04-07 11:43:48-03","UFMS","CGMS","57889","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M. Coelho Alves","2","2016","10","17",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Av Lúdio Coleho, proximo a Base Aérea de Campo Grande.","-54.6497222","-20.4727778",NA,"Caesalpinioideae. Flor amarela. Fruto tipo legume verde imaturo e marrom maduro. Habitat: Planta de arborização urbana. Habito: Arbusto, 4-5m de altura.","CGMS1087827",NA,NA,NA,"553","553","nome aceito, nome válido","-54,6497222","-20,4727778","2020",NA,NA,NA,NA,NA,NA,NA
"228","2021-04-07 11:43:48-03","UFMS","CGMS","57896","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M. Coelho Alves","9","2016","10","17",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Av Presidente Vargas, próximo a Júlio de Castilho.","-54.6475","-20.4566667",NA,"Caesalpinioideae. Flor rósea intensa com extremidades brancas ou amarelas. Fruto tipo legume verde imaturo e marrom maduro. Habitat: Planta de paisagismo. Habito: Arbusto, 4-5m de altura.","CGMS1087834",NA,NA,NA,"569","569","nome aceito, nome válido","-54,6475","-20,4566667","2020",NA,NA,NA,NA,NA,NA,NA
"229","2021-04-07 11:43:48-03","UFMS","CGMS","57894","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M. Coelho Alves","7","2016","10","17",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Av Presidente Vargas, próximo a Júlio de Castilho.","-54.6475","-20.4566667",NA,"Caesalpinioideae. Flor rósea intensa com extremidades brancas ou amarelas. Fruto tipo legume verde imaturo e marrom maduro. Habitat: Planta de arborização urbana. Habito: Arbusto, 4-5m de altura.","CGMS1087832",NA,NA,NA,"569","569","nome aceito, nome válido","-54,6475","-20,4566667","2020",NA,NA,NA,NA,NA,NA,NA
"230","2021-04-07 11:43:48-03","UFMS","CGMS","57206","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","L.H.P. Nogueira","3","2016","08","15",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Próximo a Escola Municipal Heitor Castoldi.","-54.6336111","-20.4941666",NA,"Caesalpinoideae flores vermelhas com borda amarelada. Frutos imaturos verdes. Habitat: Área urbana. Relevo plano. Habito: Arbusto. 2,5 m de altura.","CGMS1087126",NA,NA,NA,"518","518","nome aceito, nome válido","-54,6336111","-20,4941666","2020",NA,NA,NA,NA,NA,NA,NA
"231","2021-04-07 11:43:48-03","UFMS","CGMS","57895","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M. Coelho Alves","8","2016","10","17",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Av Presidente Vargas, próximo a Júlio de Castilho.","-54.6475","-20.4566667",NA,"Caesalpinioideae. Flor rósea intensa com extremidades brancas ou amarelas. Fruto tipo legume verde imaturo e marrom maduro. Habitat: Planta de paisagismo. Habito: Arbusto, 4-5m de altura.","CGMS1087833",NA,NA,NA,"569","569","nome aceito, nome válido","-54,6475","-20,4566667","2020",NA,NA,NA,NA,NA,NA,NA
"232","2021-04-07 11:43:48-03","UFMS","CGMS","11260","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","P.R. Klaus",NA,"1999","07","23",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6463889","-20.4427777",NA,"Caesalpinioideae. Flor laranja.","CGMS1040579",NA,NA,NA,"532","532","nome aceito, nome válido","-54,6463889","-20,4427777","2020",NA,NA,NA,NA,NA,NA,NA
"233","2021-04-07 11:43:48-03","UFMS","CGMS","57891","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M. Coelho Alves","4","2016","10","17",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Rua Mike 2160, quintal, dentro da Base Aérea de Campo Grande.","-54.6555556","-20.4725",NA,"Caesalpinioideae. Flor alaranjada com extremidades amarelas. Fruto tipo legume verde imaturo e marrom maduro. Habitat: Planta de paisagismo Habito: Arbusto, 4-5m de altura.","CGMS1087829",NA,NA,NA,"554","554","nome aceito, nome válido","-54,6555556","-20,4725","2020",NA,NA,NA,NA,NA,NA,NA
"234","2021-04-07 11:43:48-03","UFMS","CGMS","6424","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Falleiros; Fernandes; Netto",NA,"1998","09","10",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Bairro Roselândia.","-54.6186111","-20.5288889",NA,"Caesalpinioideae. Flor amarela e laranja. Habitat terrestre.","CGMS1013934",NA,NA,NA,"532","532","nome aceito, nome válido","-54,6186111","-20,5288889","2020",NA,NA,NA,NA,NA,NA,NA
"235","2021-04-07 11:43:48-03","UFMS","CGMS","57888","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","M. Coelho Alves","1","2016","10","17",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Av Lúdio Coleho, proximo a Base Aérea de Campo Grande.","-54.65","-20.4727778",NA,"Caesalpinioideae. Flor amarela. Fruto tipo legume verde imaturo e marrom maduro. Habitat: Planta de arborização urbana. Habito: Arbusto, 4-5m de altura.","CGMS1087826",NA,NA,NA,"553","553","nome aceito, nome válido","-54,65","-20,4727778","2020",NA,NA,NA,NA,NA,NA,NA
"236","2021-04-07 11:43:48-03","UFMS","CGMS","6394","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","L.S. Fonseca",NA,"1998","09","18",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Câmpus UFMS.","-54.6","-20.5",NA,"Caesalpinioideae. Flor laranja e amarela","CGMS1013935",NA,NA,NA,NA,NA,"nome aceito, nome válido","-54,6","-20,5","2020",NA,NA,NA,NA,NA,NA,NA
"237","2021-04-07 11:43:48-03","UFMS","CGMS","18902","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","E.A.P. Yamashita; et al.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande","Bairro Piratininga.","-54.6464004516602","-20.4428005218506",NA,"Caesalpinioideae. Flor vermelha.","CGMS1048205",NA,"161190","auto",NA,NA,"nome aceito, nome válido",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA
"238","2021-04-07 11:43:48-03","UFMS","CGMS","29521","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Ferreira; et al","51","1998","08","19",NA,"Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda São Jorge.","-54.9613990783691","-20.9319000244141",NA,"Caesalpinioideae. Flores amarela. com vermelha. Coleta próxima a casa. Habitat: Terrestre. Habito: Arbóreo.","CGMS1058905",NA,"73119","auto",NA,NA,"nome aceito, nome válido",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA
"239","2019-11-27 13:48:37-03","UFS","ASE","10838","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Genildes; Ana Lúcia","2","1987","07","29","Southern America","Brasil","Sergipe","São Cristóvão","Na prefeitura do Campus UFS.","-37.206389","-11.014722",NA,"Arbusto. Flores cor vermelho-alaranjado.; Arbusto. Flores cor vermelho-alaranjado.","ASE0019269","ASE0019269",NA,NA,"47","47","Genildes; Ana Lúcia","-37.206389","-11.014722","1987","08","12",NA,NA,NA,NA,NA
"240","2020-05-26 14:30:41-03","UFCG","CSTR","3690","PreservedSpecimen","Plantae",NA,NA,"Fabaceae/Caesalpinioideae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) SW","Lucena, D.S.; Lucena, D.S.","267","2012","07","10",NA,"Brasil","Paraíba","Patos","Área urbanizada.","-37.2799987792969","-7.02443981170654",NA,"Árvore ca 1,5m alt; folhas membranáceas, flores amarelas; frutos imaturos de cor verde.; Praça do CEPA.",NA,NA,"26419","auto",NA,NA,"Lucena, D.S.",NA,NA,"2012","07","10",NA,NA,NA,NA,NA
"241","2019-08-20 10:12:19-03","UNICAMP","UEC","140921","S","Plantae","Magnoliopsida",NA,"Fabaceae","Caesalpinia","pulcherrima","Caesalpinia pulcherrima","(L.) Sw.","Milani, R","1","2005","03","17",NA,"Brazil","São Paulo","Jaguariúna","CEMA (Centro de educação Municipal e Ambiental)","-46.984167","-22.689167",NA,"Amostra coletada em formação florestal próxima ao rioo Jaguari em área de borda. &nf;Planta sem látex, até ca. 2,0m; corola de flores jovens: pétala diferenciada de cor avermelhada e demais pétalas de cor vermelho-alaranjada com borda","UEC144607",NA,NA,NA,NA,NA,"Milani, R","-46.984167","-22.689167",NA,NA,NA,NA,NA,NA,NA,NA
