"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"643","2020-12-21 16:27:47-03","MBM","MBM","241685","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Cloclet, F.A.",NA,NA,NA,"Francisco, E.M.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Leópolis","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,NA,"MBM241685","MBM241685","Sítio Santo Antônio","Southern America",NA,NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA
"644","2020-12-21 16:27:47-03","MBM","MBM","239669","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Sousa, L.R.M.",NA,NA,NA,"Sousa, L.R.M.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"MBM239669","MBM239669","Mata São Luís de Sá","Southern America",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"645","2020-12-21 16:27:47-03","MBM","MBM","209428","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Hatschbach, G.",NA,NA,NA,"Svolenski, A.C.; et al.; et al.","200",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM209428","MBM209428","Caverna do Bromado","Southern America",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"646","2020-12-21 16:27:47-03","MBM","MBM","42214","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Burkart, A.",NA,NA,NA,"Hatschbach, G.","18055",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM042214",NA,"Curiola","Southern America",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"647","2020-12-21 16:27:47-03","MBM","MBM","97915","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Barneby, R.",NA,NA,NA,"Hatschbach, G.","48840",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM097915","MBM097915","Ribeirinha","Southern America",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"648","2020-12-21 16:27:46-03","MBM","MBM","110387","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Lewis, G.P.",NA,NA,NA,"Carvalho, A.M. de; et al.; et al.","2358",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM110387","MBM110387","Rio Branco do Sul","Southern America",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"649","2020-12-21 16:27:47-03","MBM","MBM","58121","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","40704",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM058121",NA,"Serra do Caetê","Southern America",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"650","2020-12-21 16:27:47-03","MBM","MBM","121546","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha gonoacantha","(Mart.) Macbr.","Burkart, A.",NA,NA,NA,"Klein, R.; et al.; et al.","7415",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM121546","MBM121546","Ratones","Southern America",NA,NA,NA,NA,NA,"27000","auto",NA,NA,"gonoacantha",NA,NA
"651","2020-12-21 16:27:47-03","MBM","MBM","353734","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Cielo Filho, R.","2007","09","05","Lima, C.R.","39","2007","08","28","Brazil","São Paulo","Paranapanema","-48.7200012207031","-23.3799991607666",NA,NA,"630","630","4m, frutos verdes.","MBM353734",NA,"Estação Ecológica, Trilha 1.","Southern America",NA,NA,NA,NA,NA,"29740","auto",NA,NA,NA,NA,NA
"652","2020-12-21 16:27:46-03","MBM","MBM","164619","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Barneby, R.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60338",NA,NA,NA,"Brazil","Tocantins","Arraias","-46.9383010864258","-12.9314002990723",NA,NA,NA,NA,NA,"MBM164619",NA,"Rodovia Campos Belos a Taguatinga, 5km S de Novo Alegre","Southern America",NA,NA,NA,NA,NA,"66446","auto",NA,NA,NA,NA,NA
"653","2020-12-21 16:27:46-03","MBM","MBM","106669","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Heringer, E.P.",NA,NA,NA,"Heringer, E.P.","18085","1978","03","22","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"MBM106669",NA,"Brasília","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-12-21 16:27:46-03","MBM","MBM","127729","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Barneby, R.",NA,NA,NA,"Solomon, J.C.; et al.; et al.","13725",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM127729",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-12-21 16:27:46-03","MBM","MBM","140988","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Barneby, R.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","55216",NA,NA,NA,"Brazil","Minas Gerais","Coronel Enéas",NA,NA,NA,NA,NA,NA,NA,"MBM140988",NA,"Fazenda Bom Sucesso","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-12-21 16:27:47-03","MBM","MBM","231231","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Barneby, R.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","35040",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM231231",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-12-21 16:27:47-03","MBM","MBM","261875","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Nobrega, M.G.",NA,NA,NA,"Nobrega, M.G.","468","1996","06","20","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"MBM261875",NA,"EEJBB, Brasília","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-12-21 16:27:47-03","MBM","MBM","32499","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Tamashiro, J.",NA,NA,NA,"Occhioni, P.","6666",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"MBM032499",NA,"Serra dos Órgãos - Caneca","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-12-21 16:27:46-03","MBM","MBM","394063","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Brotto, M.L.","2014","12","10","Lima, C.B.","s.n.","2014","01","30","Brazil","Paraná","Bandeirantes","-50.343278","-23.170028","-50.343278","-23.170028","440","440","Flor branca.","MBM394063","MBM394063","fragmento florestal da microbacia da Água do Caixão","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-12-21 16:27:46-03","MBM","MBM","394063","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Brotto, M.L.","2014","12","10","Lima, C.B.","s.n.","2014","01","30","Brazil","Paraná","Bandeirantes","-50.343278","-23.170028","-50.343278","-23.170028","440","440","Flor branca.","MBM394063","MBM394063","fragmento florestal da microbacia da Água do Caixão","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-12-21 16:27:46-03","MBM","MBM","400376","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Brotto, M.L.","2015","09","23","Brotto, M.L.","1998","2015","08","26","Brazil","Paraná","Curitiba","-49.238889","-25.440833","-49.238889","-25.440833","915","915","Árvore de 11m de altura; frutos imaturos verdes. Cultivada (Ag13-56).","MBM400376",NA,"Jardim Botânico Municipal, Coleção de plantas da Floresta Ombrófila Densa","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-12-21 16:27:46-03","MBM","MBM","400377","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Brotto, M.L.","2015","09","23","Brotto, M.L.","2023","2015","09","17","Brazil","Paraná","Curitiba","-49.238889","-25.440833","-49.238889","-25.440833","915","915","Árvore de 9m de altura; frutos imaturos verdes. Cultivada (Ag13-233).","MBM400377",NA,"Jardim Botânico Municipal, Coleção de plantas da Floresta Ombrófila Densa","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-12-21 16:27:46-03","MBM","MBM","402138","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Brotto, M.L.","2015","09","03","Silva, J.M.; Mueller, A.C.; Mueller, A.C.","8919","2015","06","20","Brazil","Paraná","Mangueirinha","-52.178278","-26.047083","-52.178278","-26.047083","888","888","Frutos imaturos.; Mata de galeria.","MBM402138","MBM402138","Rio Marrecas, PCH do Tigre","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-12-21 16:27:46-03","MBM","MBM","404977","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Morim, M.P.","2015","02",NA,"Scarponi, T.M.","17","2014","06","10","Brazil","Rio de Janeiro","São Francisco de Itabapoana","-41.085","-21.453611","-41.085","-21.453611",NA,NA,"Árvore com 7,5m de altura, fuste com acúleos, base reta. Casca interna laranja claro c/ borda verde e externa marrom c/ lenticelas, fina, áspera, lenticelada. Fruto imaturo, com 8-12 cm, em forma de vagem achatada, externamente verde","MBM404977","MBM404977","Conglomerado 40-3-8-4","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2020-12-21 16:27:46-03","MBM","MBM","407557","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Cordeiro, J.; Barboza, E.","2016",NA,NA,"Siqueira, E.L.","1340","2015","01","27","Brazil","Paraná","Entre Rios do Oeste","-54.237278","-24.690833","-54.237278","-24.690833","222","222","Árvore ca. 8m, heliófita, armada com acúleos. Frutos imaturos verdes.; Relevo: suave-ondulado; Vegetação: Floresta Estacional Semidecidual Submontana.","MBM407557","MBM407557","Fecularia Caçava","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-12-21 16:27:46-03","MBM","MBM","414137","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Cordeiro, J.","2018","08","09","Cordeiro, J.; Nardin, E.; Nardin, E.","5484","2015","08","18","Brazil","São Paulo","Amparo","-46.783889","-22.843889","-46.783889","-22.843889",NA,NA,"Arbusto, 4,0m de altura. Frutos imaturos verdes.; Mata densa.","MBM414137",NA,"Sitio São João","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-12-21 16:27:47-03","MBM","MBM","5048","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride",NA,NA,NA,NA,"Lindeman, J.","2101",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"MBM005048","MBM005048","s","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-12-21 16:27:47-03","MBM","MBM","84829","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Lewis, G.P.",NA,NA,NA,"Irwin, H.S.; et al.; et al.","31732",NA,NA,NA,"Brazil","Goiás","São João da Aliança",NA,NA,NA,NA,NA,NA,NA,"MBM084829",NA,"3km S of São João da Aliança","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-12-21 16:27:46-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Barboza, E.","2013","06","10","Czornei, N.","29","2013","04","26","Brazil","Paraná","Porto Barreiro","-52.38","-25.560006","-52.38","-25.560006",NA,NA,"Árvore.","IFN000249",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-12-21 16:27:46-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Barboza, E.","2013","06","04","Czornei, N.","19","2013","04","26","Brazil","Paraná","Porto Barreiro","-52.38","-25.560006","-52.38","-25.560006",NA,NA,"Árvore.","IFN000259",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-12-21 16:27:46-03","MBM","MBM","14929","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Lindeman, J.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","3120","1966","10","18","Brazil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,"MBM014929","MBM014929","Arapoti","Southern America",NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA
"672","2020-12-21 16:27:47-03","MBM","MBM","348667","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Snak, C.","2008","02",NA,"Snak, C.; et al.; et al.","31","2007","10","19","Brazil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Árvore ca. 5m alt. Caule com lenticelas. Lâmina discolor, membranácea. Inflorescência creme. Botão floral verde","MBM348667",NA,"Parque Ecológico Paulo Gorski","Southern America",NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"673","2020-12-21 16:27:47-03","MBM","MBM","348506","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride",NA,NA,NA,NA,"Roderjan, C.V.; Kuniyoshi, Y.S.; Pizani, A.; Kuniyoshi, Y.S.; Pizani, A.","347",NA,NA,NA,"Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore frequente em matas secundárias, frutos verdes.","MBM348506",NA,"Cerro Azul","Southern America",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"674","2020-12-21 16:27:47-03","MBM","MBM","229920","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM229920",NA,"Monte Alegre","Southern America",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"675","2020-12-21 16:27:47-03","MBM","MBM","20716","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Tamashiro, J.",NA,NA,NA,"Hatschbach, G.","28545",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM020716","MBM020716","Colônia Floresta","Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"676","2020-12-21 16:27:47-03","MBM","MBM","229919","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM229919",NA,"Monte Alegre","Southern America",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"677","2020-12-21 16:27:47-03","MBM","MBM","314144","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride",NA,NA,NA,NA,"Silva, G.M.; et al.; et al.","17","1995","05","17","Brazil","Rio de Janeiro","Parati","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Árvore cerca de 13 metros. DAP com aproximadamente 35 cm, CAP com aproximadamente 1,30m, heliófila, tronco com protuberâncias com espinhos formando sulcos longitudinais; folhas membranáceas discolores verdes, fruto legume verde.","MBM314144",NA,"APA-Cairuçi, estrada para Parati-Mirim, lado direito da estrada indo para praia","Southern America",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"678","2020-12-21 16:27:47-03","MBM","MBM","223161","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Lima, M.P.M. de",NA,NA,NA,"Hoehne, W.","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM223161",NA,"Belém","Southern America",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"679","2020-12-21 16:27:47-03","MBM","MBM","258608","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Barreto, M.",NA,NA,NA,"Barbosa, T.","s.n.","1942","05","22","Brazil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"MBM258608",NA,"Estação Experimental","Southern America",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"680","2020-12-21 16:27:46-03","MBM","MBM","128787","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Barneby, R.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","52899",NA,NA,NA,"Brazil","Minas Gerais","Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344",NA,NA,"700","700","Árvore 5m, flor esverdeada, anteras vinosas. Mata","MBM128787",NA,"Ouro Fino","Southern America",NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA
"681","2020-12-21 16:27:47-03","MBM","MBM","346804","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride",NA,NA,NA,NA,"Krieger, P.L.","10839","1971","10","04","Brazil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Em mata secundária. Árvore regular com cristais corticais no caule e ramos. Fr. maduros","MBM346804",NA,NA,"Southern America",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"682","2020-12-21 16:27:47-03","MBM","MBM","90035","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Lima, H.C. de",NA,NA,NA,"Hatschbach, G.","47669",NA,NA,NA,"Brazil","Minas Gerais","Leopoldina","-42.6431007385254","-21.5319004058838",NA,NA,NA,NA,NA,"MBM090035",NA,"Rod. BR-116, km 757","Southern America",NA,NA,NA,NA,NA,"26325","auto",NA,NA,NA,NA,NA
"683","2020-12-21 16:27:47-03","MBM","MBM","57706","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Tamashiro, J.",NA,NA,NA,"Hatschbach, G.","37875",NA,NA,NA,"Brazil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,"MBM057706","MBM057706","Rio São Sebastião","Southern America",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"684","2020-12-21 16:27:46-03","MBM","MBM","321295","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F. Macbr.","Ribas, O.S.",NA,NA,NA,"Ferrari Tomé, M.V.","23","1994","06","02","Brazil","Paraná","Bandeirantes","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,"Borda da mata.","MBM321295","MBM321295","Mata São Francisco","Southern America",NA,NA,NA,NA,NA,"19645","auto",NA,NA,NA,NA,NA
"685","2020-12-21 16:27:47-03","MBM","MBM","238215","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","2874",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM238215",NA,"Passa Vinte","Southern America",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"686","2020-12-21 16:27:47-03","MBM","MBM","42213","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Burkart, A.",NA,NA,NA,"Hatschbach, G.","1800",NA,NA,NA,"Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM042213","MBM042213","Cerro Azul","Southern America",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"687","2020-12-21 16:27:47-03","MBM","MBM","54258","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","39230",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM054258",NA,"Serrinha","Southern America",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"688","2020-12-21 16:27:47-03","MBM","MBM","239670","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride",NA,NA,NA,NA,"Francisco, E.M.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,"MBM239670",NA,"Fazenda Fortuna","Southern America",NA,NA,NA,NA,NA,"11419","auto",NA,NA,NA,NA,NA
"689","2020-12-21 16:27:47-03","MBM","MBM","4152","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Burkart, A.",NA,NA,NA,"Hatschbach, G.","18055",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM004152",NA,"Curiola","Southern America",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"690","2020-12-21 16:27:47-03","MBM","MBM","297512","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Ribas, O.S.","2010","03",NA,"Braga, J.M.A.","6696","2001","06","27","Brazil","Rio de Janeiro","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,"30","30","Liana, alcançando 4m do solo, heliófila. Frutos imaturos verdes. Capoeira em planície quaternária. Área com extenso histórico de atividades apropecuárias e madeireiras.","MBM297512",NA,"Reserva Biológica União, antiga estrada do Lava Pé,","Southern America",NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA
"691","2020-12-21 16:27:47-03","MBM","MBM","229921","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Burkart, A.",NA,NA,NA,"Klein, R.","356",NA,NA,NA,"Brazil","Santa Catarina","Criciúma","-49.369701385498","-28.6774997711182",NA,NA,NA,NA,NA,"MBM229921",NA,"Criciúma","Southern America",NA,NA,NA,NA,NA,"18248","auto",NA,NA,NA,NA,NA
"692","2020-12-21 16:27:46-03","MBM","MBM","161763","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Aguiar, D.T.",NA,NA,NA,"Cavalcante, D.C.; et al.; et al.","116",NA,NA,NA,"Brazil","São Paulo","Guaratinguetá","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,NA,"MBM161763",NA,"Escola de Especialistas da Aeronáutica","Southern America",NA,NA,NA,NA,NA,"27040","auto",NA,NA,NA,NA,NA
"693","2020-12-21 16:27:46-03","MBM","MBM","162278","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Rodrigues, R.R.",NA,NA,NA,"Barreto, K.D.; et al.; et al.","175",NA,NA,NA,"Brazil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"MBM162278",NA,"Fazenda Areião","Southern America",NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"694","2020-12-21 16:27:47-03","MBM","MBM","223160","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) Macbride","Lima, M.P.M. de",NA,NA,NA,"Hoehne, W.","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM223160",NA,"Jabaquara","Southern America",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
