"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","class","coordinatePrecision","geoFlag","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"46","2020-12-04 13:19:29-03","UDESC","LUSC","8147","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Stedille, L.I.B.",NA,NA,NA,"Stedille, L.I.B.","59","2015","01","30","Brasil","Santa Catarina","Otacílio Costa","Fazenda Campo de Dentro.","-50.121898651123","-27.4831008911133",NA,NA,NA,NA,NA,"LUSC004858","LUSC004858",NA,NA,NA,NA,NA,"48988","auto",NA,NA,NA,NA,NA
"47","2020-12-04 13:19:29-03","UDESC","LUSC","7893","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Kuntz, J.","2011","02","26","Souza, R.P.M; et al.","74","2007","04","05","Brasil","Santa Catarina","Painel","Limite entre Painel e Urupema. Fazenda Farofa, trilha do Rio Caveiras.","-50.1049995422363","-27.9288997650146",NA,NA,NA,NA,NA,"LUSC004777","LUSC004777",NA,NA,NA,NA,NA,"26535","auto",NA,NA,NA,NA,NA
"48","2020-12-04 13:19:29-03","UDESC","LUSC","8188","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Stedille, L.I.B.",NA,NA,NA,"Stedille, L.I.B.",NA,"2015","01","30","Brasil","Santa Catarina","Ponte Alta","Fazenda Poço Grande.","-50.380298614502","-27.4841995239258",NA,NA,NA,NA,NA,"LUSC004769","LUSC004769",NA,NA,NA,NA,NA,"33166","auto",NA,NA,NA,NA,NA
"49","2020-12-04 13:19:29-03","UDESC","LUSC","5703","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Silva, A.C.",NA,NA,NA,"Marcon, A.K.",NA,NA,NA,NA,"Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"LUSC004865","LUSC004865",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"50","2020-12-04 13:19:29-03","UDESC","LUSC","8790","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Sobral, M.",NA,NA,NA,"Dallabrida, J. P.",NA,"2014","07","15","Brasil","Santa Catarina","Urubici","Morro da Igreja.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"LUSC004753","LUSC004753",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"51","2020-12-04 13:19:29-03","UDESC","LUSC","9043","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Silva, A.C.",NA,NA,NA,"Duarte, E.",NA,NA,NA,NA,"Brasil","Santa Catarina","Urubici","Morro da Igreja.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"LUSC005736","LUSC005736",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"52","2020-12-04 13:19:29-03","UDESC","LUSC","4054","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Martins, D.",NA,NA,NA,"Chaves,C.L.","514","2008","09","10","Brasil","Santa Catarina","Urupema","Faz. Das Nascentes.","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,NA,"LUSC004794","LUSC004794",NA,NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA
"53","2020-12-04 13:19:29-03","UDESC","LUSC","3815","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Martins, D.",NA,NA,NA,"Martins, D.","391","2008","07","13","Brasil","Santa Catarina","Urupema","Faz. Das Nascentes.","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,NA,"LUSC004793","LUSC004793",NA,NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA
"54","2020-12-04 13:19:29-03","UDESC","LUSC","6447","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Gomes, J.P.",NA,NA,NA,"Gomes, J.P.",NA,"2014","01","21","Brasil","Santa Catarina","Urupema","Fazenda das Nascentes, Farofa.","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,NA,"LUSC004867","LUSC004867",NA,NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA
"55","2021-03-26 10:43:29-03","UDESC","LUSC","7889","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Santos, M.F.",NA,NA,NA,"Loeuille, B.; et al.","151","2007","04","04","Brasil","Santa Catarina","Urupema","Fazenda Farofa.","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,NA,"LUSC004776","LUSC004776",NA,NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA
"56","2019-01-17 11:26:41-02","PUCRS","MPUC","14591","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","C.A. Mondin",NA,NA,NA,NA,NA,"2006","03","11","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"57","2019-01-17 11:26:41-02","PUCRS","MPUC","11613","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","R.S. Bergamin",NA,NA,NA,NA,NA,"2006","01","09","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"58","2019-01-17 11:26:41-02","PUCRS","MPUC","16377","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","M. Sobral","1985","01","01",NA,NA,"1985","04","27","Brasil","RS","Cambará do Sul","Parque Nacional dos Aparados da Serra","-50.1444444","-29.0477778","-50.1444444000","-29.0477778000",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"59","2019-01-17 11:26:41-02","PUCRS","MPUC","17053","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel",NA,NA,NA,NA,NA,NA,"1998","03","06","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"2",NA,NA
"60","2019-01-17 11:26:41-02","PUCRS","MPUC","18106","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","C.A. Mondin","2010","01","01",NA,NA,"2010","02","15","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"61","2019-01-17 11:26:41-02","PUCRS","MPUC","11614","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","R.S. Bergamin","2007","01","01","G. Schüssler",NA,"2007","07","19","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"62","2019-01-17 11:26:41-02","PUCRS","MPUC","19099","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","C.A. Mondin","2008","01","01",NA,NA,"2008","05","10","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"1","3224",NA
"63","2019-01-17 11:26:41-02","PUCRS","MPUC","18107","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","C.A. Mondin","2010","01","01",NA,NA,"2010","02","14","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"64","2019-01-17 11:26:41-02","PUCRS","MPUC","16378","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","N.I. Matzenbacher","1985","01","01",NA,NA,"1985","04","27","Brasil","RS","Cambará do Sul","Parque Nacional dos Aparados da Serra","-50.1444444","-29.0477778","-50.1444444000","-29.0477778000",NA,NA,"Encontrada na zona da mata",NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"65","2021-01-28 13:24:38-03","PUCRS","MPUC","8739","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","C.A. Mondin",NA,NA,NA,NA,NA,"1998","04","05","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida","76715","auto",NA,NA,"1",NA,NA
"66","2019-01-17 11:26:41-02","PUCRS","MPUC","10175","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","N.I. Matzenbacher","2013","01","01",NA,NA,"2000","10","23","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"67","2019-01-17 11:26:41-02","PUCRS","MPUC","17054","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel",NA,NA,NA,NA,NA,NA,"1999","12","01","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"2",NA,NA
"68","2019-01-17 11:26:41-02","PUCRS","MPUC","12760","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","C.A. Mondin","2005","01","01",NA,NA,"2005","03","21","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"69","2021-01-28 13:24:38-03","PUCRS","MPUC","8777","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","M. Sobral",NA,NA,NA,NA,NA,"1998","04","24","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Magnoliopsida","76715","auto",NA,NA,"1",NA,NA
"70","2020-10-14 10:03:31-03","FURB","FURB","34978","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Sobral, M","2010",NA,NA,"Verdi, M.; Klettenberg, D.H. & Klemz, G.","5917","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","-48.8702778","-28.1694445","-48.8702778","-28.1694445","604","604","Voucher estéril IFFSC 148 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB32778","FURB32778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-10-14 10:03:31-03","FURB","FURB","35291","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Sobral, M","2011","09",NA,"Korte, A.","6709","2011","04","19","Brasil","Santa Catarina","Brunópolis","Carazinho.","-50.94","-27.36","-50.9400000","-27.3600000","920","920","Florística IFFSC 405 (Arbusto) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbusto;","FURB02513","FURB02513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-10-14 10:03:31-03","FURB","FURB","45525","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Oliveira, AA de","2015","01","03","Oliveira, A.A. de","968","2015","01","03","Brasil","Santa Catarina","Urubici","Morro da Igreja - Parque Nacional São Joaquim.","-49.4983333","-28.0827778","-49.4983333","-28.0827778","1546","1546","Regeneração IFFSC 166 /L/39","FURB32777","FURB32777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-10-14 10:03:31-03","FURB","FURB","45530","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Sobral, M","2015","07","10","Oliveira, A.A. de","970","2015","01","03","Brasil","Santa Catarina","Urubici","Morro da Igreja - Parque Nacional São Joaquim.","-49.4983333","-28.0827778","-49.4983333","-28.0827778","1546","1546","Florística Entorno IFFSC 166 Habitat: Floresta Ombrófila Mista Alto Montana; Estágio médio de regeneração Habito: flor botão floral","FURB32779","FURB32779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-10-14 10:03:31-03","FURB","FURB","49404","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Vieira, F. C. S.","2020","04","21","Schwirkowski, P.","1336","2015","11","14","Brasil","Santa Catarina","São Bento do Sul","Minas de caulin.","-49.2147222","-26.2947222","-49.2147222","-26.2947222","1050","1050","Habitat: Campo de altitude. Habito: Arbusto 1 m alt. flores brancas","FURB49404","FURB49404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-10-14 10:03:31-03","FURB","FURB","49460","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Vieira, F. C. S.","2020","04","17","Schwirkowski, P.","1392","2015","12","13","Brasil","Santa Catarina","São Bento do Sul","Minas de caulin.","-49.2147222","-26.2947222","-49.2147222","-26.2947222","1050","1050","Habitat: Fragmento de FOM em Campo de Altitude Habito: Arvoreta 2 m. Flores brancas","FURB49460","FURB49460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-10-14 10:03:31-03","FURB","FURB","51807","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","M. Sobral","2017","05","02","Funez, L.A.","5744","2016","11","28","Brasil","Santa Catarina","Rio dos Cedros","Cachoeira Formosa.","-49.3711111","-26.5586111","-49.3711111","-26.5586111","747","747","Flores brancas Habitat: Borda da floresta Habito: Árvore","FURB51807","FURB51807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-10-14 10:03:31-03","FURB","FURB","53500","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Vieira, F. C. S.","2020","04","21","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","290","2017","04","27","Brasil","Santa Catarina","Vargem",NA,"-50.9408333","-27.4494444","-50.9408333","-27.4494444","941","941","fruto imaturo Habitat: interior da U.A. Habito: árvore","FURB53500","FURB53500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-10-14 10:03:31-03","FURB","FURB","55484","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Vieira, F. C. S.","2020","04","17","Schwirkowski, P.","2159","2016","11","26","Brasil","Santa Catarina","São Bento do Sul","Minas de caulin. Próximo às minas de caulim.","-49.2247223","-26.2908333","-49.2247223","-26.2908333","950","950","Campo de altitude com capões de FOM Altomontana Habitat: Interior de capão de FOM Altomontana Habito: Árvore","FURB55484","FURB55484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-05-20 17:53:18-03","FURB","FURB","57730","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Vieira, F. C. S.","2020","04","21","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2311","2018","03","08","Brasil","Santa Catarina","Urubici",NA,"-49.5911111","-28.0825","-49.5911111","-28.0825000","140","140","flor branca Habitat: interior da unidade amostral Habito: arvoreta","FURB57730","FURB57730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-10-14 10:03:31-03","FURB","FURB","58741","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Vieira, F. C. S.","2020","04","21","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2227","2018","03","06","Brasil","Santa Catarina","Bom Jardim da Serra","Santa Bárbara.","-49.59","-28.1702778","-49.5900000","-28.1702778","1560","1560","flor branca Habitat: interior da unidade amostral Habito: arvoreta","FURB58741","FURB58741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-08 08:53:54-03","FURB","FURB","62648","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Kassner-Filho, A.","2019","02","09","Kassner-Filho, A.","4585","2019","02","09","Brasil","Santa Catarina","Rio Fortuna","Canyon Espraiado / Campo dos Padres. Canyon Espraiado / Campo dos Padres.","-49.3205556","-27.9905555","-49.3205556","-27.9905555","1450","1450","Arvoreta 3m; flor branca","FURB62648","FURB62648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-10-14 10:03:31-03","FURB","FURB","62651","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Kassner-Filho, A.","2019","02","09","Kassner-Filho, A.","4687","2019","02","09","Brasil","Santa Catarina","Urubici","Floresta Ombrófila Mista; Estágio Avançado. Floresta Ombrófila Mista; Estágio Avançado.","-49.4122222","-27.9922222","-49.4122222","-27.9922222","1482","1482","Arvoreta 3m; flor branca","FURB62651","FURB62651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-09 14:47:01-03","FURB","FURB","63928","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Kassner-Filho, A","2019","03","09","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4969","2019","03","09","Brasil","Santa Catarina","Palmeira","Bairro Igaras.","-50.1302778","-27.5411111","-50.1302778","-27.5411111","840","840","Fruto imaturo Habitat: Interior da unidade amostral; Floresta Ombrófila Mista; Estágio Médio a Avançado; Habito: Arvoreta","FURB63928","FURB63928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-14 10:03:31-03","FURB","FURB","64805","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Kassner-Filho, A.","2019","09","03","Kassner-Filho, A.; Santos, D.; Uller, H.F.; Schneiders, A.","5460","2019","09","03","Brasil","Santa Catarina","Major Vieira","Rio Novo.","-50.3127778","-26.5513889","-50.3127778","-26.5513889","861","861","fruto imaturo Habitat: Borda de fragmento florestal; Ecótono entre floresta ombrófila mista/estacional decidual; estagio sucessional medio/avançado Habito: arvoreta","FURB64805","FURB64805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-10-14 10:03:31-03","FURB","FURB","6752","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Sobral, M","2009","07","17","Gasper, A.L. de; Verdi, M.","789","2007","10","03","Brasil","Santa Catarina","Caçador","Estação Experimental da Epagri.","-50.9638889","-26.8611111","-50.9638889","-26.8611111",NA,NA,NA,"FURB32774","FURB32774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-16 17:53:57-03","UCS","HUCS","36870","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel",NA,NA,NA,NA,"Rizzon, E.","82","2001","02","19","Brasil","Rio Grande do Sul","São Marcos","Linha Tuiuti, próximo á igreja","-51.026444","-28.950667","-51.026444","-28.950667","741","741","interior da mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-16 17:53:57-03","UCS","HUCS","38705","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Grings, M.",NA,NA,NA,"Mattos, J.","3480","1956","01","22","Brasil","Rio Grande do Sul","Cambará do Sul","15 Km dir. S. F. Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS - 76345",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"88","2021-03-16 17:53:57-03","UCS","HUCS","38933","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Grings, M.",NA,NA,NA,"Silveira, N.","3951","1987","02","09","Brasil","Rio Grande do Sul","Cambará do Sul","20 Km dir., S. F. Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS 76719",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"89","2021-03-16 17:53:57-03","UCS","HUCS","17873","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Molz, M.","2017","05","15","Kegler, A.","1123","2001","02","23","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"90","2021-03-16 17:53:57-03","UCS","HUCS","19842","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Sobral, M.","2003","12",NA,"Kegler, A.","1249","2002","01","29","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","mata primária",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"91","2021-03-16 17:53:57-03","UCS","HUCS","20265","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Sobral, M.","2003","07",NA,"Kegler, A.","1449","2003","02","01","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva - São Francisco","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","interior da mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"92","2021-03-16 17:53:57-03","UCS","HUCS","38720","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Grings, M.",NA,NA,NA,"Silveira, M.","4438","1987","02","11","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"3m. alt., flores brancas arom. - HAS 76646",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"93","2021-03-16 17:53:57-03","UCS","HUCS","38935","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Grings, M.",NA,NA,NA,"Mattos, J.","26320","1984","11","29","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"5m. alt. - HAS 76725",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"94","2021-03-16 17:53:57-03","UCS","HUCS","38728","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Grings, M.",NA,NA,NA,"Mattos, J.","6586","1959","01","23","Brasil","Santa Catarina","São Joaquim","Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"HAS - 76354",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA
"95","2021-03-16 17:53:57-03","UCS","HUCS","38729","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Grings, M.",NA,NA,NA,"Silveira, N.","2488","1985","07","15","Brasil","Santa Catarina","São Joaquim","Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"5m. alt. , frutos maduros roxos - HAS 76353",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA
"96","2021-03-16 17:53:57-03","UCS","HUCS","37379","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Grings, M.",NA,NA,NA,"Grings, M.","1188","2006","04",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Rio São Marcos","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"arvoreta iniciando a maturação dos frutos - ICN 167290; sub-bosque de mata com araucária",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
