"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"46","2009-09-03 16:02:00-03","MO","MOBOT","2384804","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore",NA,"W. Guerrero|Angela Herrera","Guerrero 152","2004","5","6","South America","Ecuador","Comunidad Shuar Tiguano. Al sur del Coca por la vía al Pindo, bloque 14 (ENCAN), en el km 45 vía a los pozos hormiguero. Bosque muy húmedo tropical. Bosque intervenido. Suelo arcilloso amarillento. Proyecto Etnobotanico del Herbario Nacional, financiado por Missouri Botanical Garden (MO).","-76.78194","-0.74944","300.00000000",NA,NA,NA,NA,NA,"Orellana","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"47","2018-11-22 05:27:00-02","MO","MOBOT","101083110","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","F. Matos (NY)","John L. Clark|2011 Alabama in Ecuador Program Participants","Clark 12134","2011","5","18","South America","Ecuador","Reserva Ecológica Mache-Chindul, 35 km west of Quinindé. Bilsa Biological Station. Sendero Verde to Dos Bocas and returned via the river to La Ducha Vieja. Premontane wet forest. With 2011 Alabama in Ecuador program participants.","-79.7080556","0.3563889","500.00000000","600.00000000",NA,NA,NA,NA,"Esmeraldas","Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"48","2012-05-15 05:10:00-03","MO","MOBOT","1063642","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","Alan R. Smith (UC)","John L. Clark|Claire Watt","Clark 922","1995","5","18","South America","Ecuador","Bilsa Biological Station. Montañas de Mache, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane Wet Forest. Mature forest near la casa de papaya.","-79.73333","0.35","400.00000000","600.00000000",NA,NA,NA,NA,"Esmeraldas","Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2014-11-15 05:40:00-02","MO","MOBOT","1082237","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","A.R. Smith (UC)","Margot S. Bass|Nigel Pitman","Bass 160","1994","10","14","South America","Ecuador",NA,"-79.73333","0.35","400.00000000","600.00000000",NA,NA,NA,NA,"Esmeraldas","Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2011-06-09 17:10:00-03","MO","MOBOT","17516","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore",NA,"Calaway H. Dodson|et al.","Dodson 5385",NA,NA,NA,"South America","Ecuador","Río Palenque Biological Station.","-79.36666","-0.58333","150.00000000","220.00000000",NA,NA,NA,NA,"Los Ríos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2015-01-31 15:46:00-02","MO","MOBOT","3195442","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","R.C. Moran (NY)","Gerardo Herrera Ch.|J.A.G.B. Pinho","Herrera Chacón 9925","2003","6","15","South America","Suriname","Banks of Zuid River, 10-12 km straight-line distance SSE of Keyserberg Airstrip. [E bank of river within Central Suriname Nature Reserve, W bank across from (i.e., W and outside of) reserve.]","-56.45","3","240.00000000",NA,NA,NA,NA,NA,"Sipaliwini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5063","4"
"52","2011-02-22 16:53:00-03","MO","MOBOT","3317507","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","Mickel Atehortua","Brian M. Boom|Scott A. Mori","Boom 1855","1982","10","4","South America","Guyana","Saul: Tropical Moist Forest. W of Saul on trail to Monte Galbao.",NA,NA,"200.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","3463","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore",NA,"Lars P. Kvist","Kvist 40533","1982","7","3","South America","Ecuador","Río Cayapa, Zapallo Grande. 2 km upriver Río Zapallo Grande. From the right bank a trail led into the forest. Along the trail disturbed forest and slash and burn fields was passed.","-78.91666","0.8","100.00000000",NA,NA,NA,NA,NA,"Esmeraldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-09-04 16:38:11-03","FVD","FVD","94","MachineObservation","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T.Moore","V.A.O. Dittrich",NA,NA,"2008","03","11",NA,"Brasil",NA,"-45.926667","-23.755278","18","18",NA,"Holoepífita preferencial; Domínio fitogeográfico: Floresta atlântica; Vegetação: Restinga","FVD00094","FVD00094_v1 FVD00094_v2 FVD00094_v3 FVD00094_v4","São Paulo","Bertioga",NA,"45°55'36W","23°45'19S",NA,"2008","03",NA,NA,NA,NA,NA
"55","2020-02-05 14:46:01-03","F","FMNH-PTERIDOPHYTES","C0647570F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore",NA,NA,"280",NA,NA,NA,"South America","Guyana",NA,"-58.7017","4.7364",NA,NA,NA,NA,"C0647570F","C0647570F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-09-12 05:00:02-03","US","US","3426857","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","McKee, G. S., (US), NMNH","C. Feuillet","4664","1988","2","28","South America - Neotropics","French Guiana","Montagne de Kaw","-52.15","4.55","400",NA,NA,NA,"US00705000","US00705000_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"57","2020-09-12 05:00:02-03","US","US","2723694","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore",NA,"D. B. Lellinger & E. R. de la Sota","574","1971","3","4","South America - Neotropics","Colombia","Upper Río Truando, 2 km SSW of the confluence of the Río Nercua near the MADUREX Camp",NA,NA,"100",NA,NA,NA,"US01566648",NA,"Chocó",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"58","2020-09-12 05:00:02-03","US","US","3506656","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","Boudrie, M.","J.-J. de Granville, C. S. Roesel & L. Brothers","11599","1991","4","28","South America - Neotropics","French Guiana","D.Z. de Crique Jupiter, Bassin du Sinnamary","-53.16","4.06","100",NA,NA,NA,"US00938595",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"59","2020-09-12 05:00:02-03","US","US","2419602","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore",NA,"J. A. Steyermark","89957","1961","11","23","South America - Neotropics","Venezuela","Parque Nacional de Guatopo: moist rich mixed evergreen forest on steep slopes bordering Río Santa Cruz, between Santa Teresa and Altagracia de Orituco, 14.5 kms from Los Alpes, 12 kms, from Ranchería Mi Querencia",NA,NA,"520",NA,NA,NA,"US01566646","US01566646_01","Miranda",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"60","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","McKee, G. S., (US), NMNH","H. D. Clarke","3741","1997","2","20","South America - Neotropics","Guyana","Rewa River; 0-5 km S of camp","-58.5922","2.985","150",NA,NA,NA,NA,NA,"U. Takutu-U. Essequibo",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"61","2020-09-12 05:00:02-03","US","US","1877253","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore",NA,"L. R. Holdridge","1676","1943","4","13","South America - Neotropics","Ecuador","Vicinity of Quininde",NA,NA,"100",NA,NA,NA,"US01566645","US01566645_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"62","2020-09-12 05:00:02-03","US","US","3297919","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","Cremers, G.","J.-J. de Granville, P. Acevedo-Rodriguez, A. Boyer & L. Hollenberg","12428","1993","8","23","South America - Neotropics","Brazil","Rivière Haut Jari","-54.76","2.46","580",NA,NA,NA,"US00719246","US00719246_01","Amapá",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"63","2020-09-12 05:00:02-03","US","US","2427662","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore",NA,"A. Sodiro","s.n.","1904","8",NA,"South America - Neotropics","Ecuador","Equateur",NA,NA,NA,NA,NA,NA,"US01332814","US01332814_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"64","2020-09-12 05:00:02-03","US","US","2361034","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore",NA,"J. A. Steyermark & G. Agostini","91013","1962","7","18","South America - Neotropics","Colombia","Peninsula de Paria, Cerro Patao, Norte de Puerto de Hierro, Noreste de Güiria: Vecindades del Campamento selva siempre verde a lo largo de la fila, debajo de la cumbre",NA,NA,"850",NA,NA,NA,"US01566647","US01566647_01","Sucre",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"65","2020-09-12 05:00:02-03","US","US","2019802","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","Cremers, G.","Collector illegible","6547","1924","7","4","South America - Neotropics","Suriname","Brownsberg, Wakibasse Creek","-55.21","4.88",NA,NA,NA,NA,"US00710367","US00710367_01","Brokopondo",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"66","2020-09-12 05:00:02-03","US","US","3434426","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","McKee, G. S., (US), NMNH","C. Feuillet","4555","1988","2","18","South America - Neotropics","French Guiana","RN 2, pk 81; Piste de Bélizon, pk 17","-52.33","4.41","100","150",NA,NA,"US00696700","US00696700_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"67","2020-09-12 05:00:02-03","US","US","2994619","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore","Cremers, G.","B. M. Boom & S. A. Mori","1855","1982","10","4","South America - Neotropics","French Guiana","Saül, W of, on trail to Monts Galbao","-53.2","3.61","200","400",NA,NA,"US00710366","US00710366_01","Saül",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"68","2020-09-12 05:00:02-03","US","US","2674474","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée) T. Moore",NA,"C. H. Dodson & K. Tan","5402","1973","9","20","South America - Neotropics","Ecuador","Rio Palenque Biological Station Km 56 Quevedo - Santo Domingo",NA,NA,"220",NA,NA,NA,"US01566643","US01566643_01","Los Ríos",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"69","2019-12-19 16:20:38-03","UFMG","BHCB-SL","58956","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory ex Fée) T.Moore","Melo, LCN; Salino, A","Salino, A","6590","2001","04","17","América","Brasil","Parque Estadual da Serra do Mar, Núcleo de Curucutu. Floresta ombrófila Densa Baixo-montana.","-46.828611","-24.166389","100","120",NA,"Epífita a 2m de altura, no interior de floresta","BHCB000822","BHCB000822","São Paulo","Itanhaém",NA,"-46.828611","-24.166389",NA,"2001","11",NA,NA,NA,NA,NA
"70","2019-11-07 11:16:23-03","UFMG","BHCB-SL","173684","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory ex Fée) T.Moore","Salino, A","Salino, A; López, CA","15973","2014","10","03","América","Panamá","Parque Nacional Darién, Estación de Rancho Frio, Rio Peresenico.","77.725","8.015278","200","200",NA,"Epiphyte in tropical rain florest. Rhizome scales orangish. Dried in alcohol 70%.",NA,NA,"Darién","El Real de Santa María",NA,"77.725","8.015278",NA,"2015","11",NA,NA,NA,NA,NA
"71","2019-11-07 11:16:23-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory ex Fée) T.Moore","Salino, A","Salino, A; López, CA","15973","2014","10","03","América","Panamá","Parque Nacional Darién, Estación de Rancho Frio, Rio Peresenico.","77.725","8.015278","200","200",NA,"Epiphyte in tropical rain florest. Rhizome scales orangish. Dried in alcohol 70%.",NA,NA,"Darién","El Real de Santa María",NA,"77.725","8.015278",NA,"2015","11",NA,NA,NA,NA,NA
"72","2019-11-01 15:17:56-03","UnB","UB","103747","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","herminieri","Elaphoglossum herminieri","(Bory & Fée.) Moore","Kieling-Rubio, MA","Gallardo, G; Quirós, R; Rojas, A","339","1996","04","11","Southern America","Costa Rica","Limon: Cantón de Talamanca. R.I. de Talamanca. Amubri. Soki","-82.966667","9.5",NA,NA,NA,"Epífito; Con luz media y materia orgánica abundante","UB0033660",NA,NA,NA,NA,"-82.966667","9.5",NA,"2011","07",NA,NA,NA,NA,NA
