"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"47","2021-04-07 21:46:22-03","UFPI","TEPB","3238","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","R Barros","M. Sousa","12689","1983","01","25",NA,"Costa Rica","Guanacaste","Parque nacional Santa Rosa, Liano Jicacal, hacia la playa.",NA,"Arborito de flores lilás. Ambiente: Quercus-Byrsonima <ll>dwc_commonname:</ll> Maria-preta",NA,NA,"(Jacq.) Mcbride","Cuajiniquil",NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2015-07-02 14:01:59-03","JBP","HPL","3673","S","Plantae",NA,NA,"Fabaceae-Faboideae","Gliricidia","sepium","Gliricidia sepium","H. Lorenzi","H. Lorenzi","3886","2003","08","11",NA,"Brasil","SP","Coletada na Escola Superior de Agricultura Luiz de Queiroz.",NA,NA,NA,NA,"H.B. & K.","Piracicaba","-47.64","-22.72",NA,NA,"44778","auto","2003","08","11",NA,NA,NA,NA,NA,NA,NA
"49","2019-07-26 11:40:26-03","IPA","IPA","55164","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Gliricidia","sepium","Gliricidia sepium","Ataíde, M.","Ataíde, M.","55164","1994","09","12","Southern America","Brasil","Pernambuco","Granja Calliandra",NA,NA,"IPA0055164",NA,"(Jacq.) Kunth ex Walp.","Paulista","-34.8731002807617","-7.94083023071289",NA,NA,"17375","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-02-22 11:46:41-03","IPA","IPA","90606","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Gliricidia","sepium","Gliricidia sepium","Bocage, A.","Ferreira, C.","s.n.","2015","09","09","Southern America","Brasil","Pernambuco","Sede do IPA, por trás do bloco 08.",NA,"Árvore; flores liláses. Cultivada.","IPA0090606",NA,"(Jacq.) Kunth ex Walp.","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto","2015","09","22",NA,NA,NA,NA,NA,NA,NA
"51","2019-02-22 11:46:41-03","IPA","IPA","22175","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Gliricidia","sepium","Gliricidia sepium","Lewis, G.P.","Strang, H.E.","670","1965","09","16","Southern America","Brasil","Rio de Janeiro","Penha, Parque Ary Barroso",NA,NA,"IPA0022175",NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,"1988","02","10",NA,NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:36:33-03","UFJF","CESJ","28008","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J.E.T.Mendes","CESJ28008","1939","01","05","América do Sul","Brasil","São Paulo","Fazenda Santa Elisa",NA,"Árvore.","CESJ028008",NA,"(Jacq.) Walp.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:36:33-03","UFJF","CESJ","27941","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","D.M.Dedecca","J.Santoro","CESJ27941",NA,NA,NA,"América do Sul","Brasil","São Paulo",NA,NA,"Árvore no parque do instituto. Agronômico.","CESJ027941",NA,"(Jacq.) Walp.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","1949","11","12",NA,NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:36:33-03","UFJF","CESJ","28244","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","D.M.Dedecca","J.Santoro","CESJ28244",NA,NA,NA,"América do Sul","Brasil","São Paulo",NA,NA,"Árvore, no parque do instituto Agronômico.","CESJ028244",NA,"(Jacq.) Walp.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","1949","11","12",NA,NA,NA,NA,NA,NA,NA
"55","2019-11-27 13:48:49-03","UFS","ASE","38002","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Déda, RM","Déda, RM; Santos, E","393","2016","09","21","Southern America","Brasil","Sergipe","Área de Compensação Ambiental da fábrica CIMESA",NA,"Árvore com cerca de 7 m. Flores róseas.; Mata Atlântica. Solo Argiloso.","ASE0039201",NA,"(Jacq.) Kunth ex Walp.","Laranjeiras","-37.0926","-10.4914",NA,NA,NA,NA,"2016","10","04","-37.0926","-10.4914",NA,NA,NA,NA,NA
"56","2019-11-27 13:48:49-03","UFS","ASE","35021","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Mota, AC","Almeida, ES","334","2014","05","19","Southern America","Brasil","Sergipe",NA,NA,"Árvore com cerca de 5 m, casca externa cinza e fina e interna verde, áspera, com placas lenhosas. N° do conglomerado: 81, N° da subunidade: 2, N° da subparcela: 7 e número da árvore: 4-F6. Coordenadas UTM do ponto central: E (0631267m","ASE0035755","ASE0035755","(Jacq.) Kunth ex Walp.","Simão Dias","-37.484","-10.4418",NA,NA,NA,NA,"2015","07","15","-37.484","-10.4418",NA,NA,NA,NA,NA
"57","2021-03-01 16:30:38-03","UNICAMP","UEC","196723","S","Plantae","Magnoliopsida",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Biral","Biral","1109","2015","09","05",NA,"Brazil","São Paulo","Campus UNESP Bela Vista, próximo ao departamento de Microbiologia.",NA,"Árvore, folíolos membranáceos, cálice verde, corola esbranquiçada na base, rosa em todo o resto, estandarte com mácula amarela na base.","UEC137601","UEC137601","(Jacq.) Steub.","Rio Claro","-47.913189","-22.661272","626","626",NA,NA,"2015","09",NA,"-47.913189","-22.661272",NA,NA,NA,NA,NA
"58","2021-03-01 16:30:38-03","UNICAMP","UEC","166282","S","Plantae","Magnoliopsida",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Guarino, ESG; Pereira, JB","264","2000","03","04",NA,"Brazil","Distrito Federal","Fazenda Sucupira, próximo à S.P.S.B.",NA,"Flor branca e rosa.&nf;Árvore, com 4 m de altura.&nf;Frutos imaturos verdes.&nf;Flor branca e rosa, estandarte branco, como centro amarelo-claro.&nf;Planta introduzina da área.; Ambiente antropizado. Solo argiloso.","UEC036276","UEC036276","(Jacq.) Steub.","Brasília","-48","-15.866667","1100","1100",NA,NA,NA,NA,NA,"-48","-15.866667",NA,NA,NA,NA,NA
"59","2020-02-10 17:52:40-03","UNICAMP","UEC","116679","S","Plantae","Magnoliopsida",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Folli, DA","3670","2000","08","11",NA,"Brazil","Espírito Santo","Reserva Florestal de Linhares, Estrada Flamengo. Km 0,4. Área do arboreto L.1 Par. 1. Indivíduo plantado.",NA,"Forma do fuste cilíndrico; casca áspera; botão verde; flor rosa; exsudação incolor; exsudação seiva; diâmetro da copa 3m; CAP do 29cm; altura do fuste 4m; altura total 9m; porte arbóreo; terrestre.",NA,NA,"(Jacq.) Steub.","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-10 17:52:40-03","UNICAMP","UEC","124292","S","Plantae","Magnoliopsida",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Flores, AS; Rodrigues, RS; Mansano, VF","625","2001","09","27",NA,"Brazil","São Paulo","Cultivada no jardim do CATI.",NA,"flor, Árvore ca. 3m alt., flores róseas.",NA,NA,"(Jacq.) Steub.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:30:38-03","UNICAMP","UEC","109001","S","Plantae","Magnoliopsida",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Constâncio, SS; Spinelli, T; Ahn, YJ","147","1999","09","13",NA,"Brazil","São Paulo","EMEF Padre Francisco Silva.",NA,"Árvore, 10 m, flor violeta claro, botão verde.","UEC007462","UEC007462","(Jacq.) Steub.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:30:38-03","UNICAMP","UEC","107024","S","Plantae","Magnoliopsida",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Constâncio, SS; Spinelli, T; Ahn, YJ","080","1999","05","21",NA,"Brazil","São Paulo","EMEF Padre Francisco Silva.",NA,"Árvore, 10 m, corola branca com ápice rosado.","UEC007461","UEC007461","(Jacq.) Steub.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-10 17:52:40-03","UNICAMP","UEC","102498","S","Plantae","Magnoliopsida",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Tozzi, AMGA","98-08","1998","07","14",NA,"Brazil","São Paulo","UNICAMP.",NA,"folha, Árvore cultivada no Parque Ecológico, próximo à represa. Material testemunho de estudos fitoquímicos. Estéril.",NA,NA,"(Jacq.) Steub.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-10 17:52:40-03","UNICAMP","UEC","102497","S","Plantae","Magnoliopsida",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Tozzi, AMGA","98-07","1998","07","14",NA,"Brazil","São Paulo","UNICAMP.",NA,"flor, Árvore de ca. 10m altura, cultivada no Parque Ecológico, próximo à represa. Material testemunho de estudos fitoquímicos, cálice púrpura, pétalas magenta a lavanda, androceu creme a branco, ovário púrpura.",NA,NA,"(Jacq.) Steub.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-15 12:32:23-03","UFPB","JPB","5712","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Gliricidia","sepium","Gliricidia sepium","Lima, HC","Silva, AL da","JPB5712","1983","09","11","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"(Jacq.) Walp.","Areia","-35.691389","-6.963333","618","618",NA,NA,"2002","12",NA,"-35.691389","-6.963333",NA,NA,NA,NA,NA
"66","2020-06-15 12:31:55-03","UFPB","JPB","64739","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Gadelha Neto, PC","4279","2018","10","19","Southern America","Brasil","Paraíba","UFPB, Centro de Ciências Agrárias",NA,"; HABITAT: Cultivada; DESC: Árvore decídua com cerca de 8m. Copa arredondada de ramagem longa e aberta. Folhas compostas imparipinadas de folíolos opostos. Flores rosadas reunidas em racemos curtos, axilares. Fruto legume, plano, lenh","JPB0064739",NA,"(Jacq.) Walp.","Areia","-35.714167","-6.967778","514","514",NA,NA,NA,NA,NA,"-35.714167","-6.967778",NA,NA,NA,NA,NA
"67","2019-12-06 19:29:43-03","UFES","VIES","41219","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Araújo, J. B. S.","Pereira, A.C.H.","1","2017","09","15",NA,"Brasil","Espírito Santo","Fazenda Experimental Bananal do Norte Incaper.",NA,NA,"VIES041219","VIES041219","(Jacq.) Kunth ex Walp.","Cachoeiro de Itapemirim","-41.263333","-20.760278",NA,NA,NA,NA,NA,NA,NA,"41º15'48''W","20º45'37''S",NA,NA,NA,NA,NA
"68","2021-04-05 11:06:03-03","UNESP-IBB","BOTUW","1849","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Gliricidia","sepium","Gliricidia sepium",NA,"Curtis",NA,"2001",NA,NA,NA,"México",NA,NA,NA,"YP, Mex. 45 cm dbh, 15 m tall.","BOTUW001849",NA,"(Jacq.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 09:30:26-03","UFRRJ","RBR","7169","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"L.F.T. Menezes","1098","2003","08","10",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Campo de Provas do Exército.",NA,NA,"RBR00007169",NA,"(Jacq.) Kunth ex Walp.","Barra de Guaratiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2013-04-01 09:17:30-03","IPT","BCTW","9532","S","Plantae","Magnoliophyta",NA,NA,"Gliricidia","sepium","Gliricidia sepium",NA,NA,NA,NA,NA,NA,NA,"El Salvador",NA,NA,NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"71","2021-03-21 19:35:21-03","UFC","EAC","16995","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Lima, J.R.","Cavalcanti, F.S.","s.n.","1990","09","09","Southern America","Brasil","Ceará","Sítio São Roque.",NA,"Árvore, rara; for róseo-alaranjado.","EAC0016995","EAC0016995","(Jacq.) Kunth ex Walp.","Mulungu","-38.9963989257812","-4.30556011199951",NA,NA,"10506","auto","2007","07","17",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-21 19:35:21-03","UFC","EAC","15650","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Lima, H.C.","Fernandes, A.","EAC15650","1988","09","18","Southern America","Brasil","Ceará",".",NA,"Arvoreta.. Flor Amarela-violácea.","EAC0015650","EAC0015650","(Jacq.) Kunth ex Walp.","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,"84289","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-21 19:35:21-03","UFC","EAC","16953B","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Lima, H.C.","Fernandes, A.","EAC16953B","1990","10","12","Southern America","Brasil","Ceará","Parque do Cocó.",NA,"Árvore; flor lilás","EAC016953B",NA,"(Jacq.) Kunth ex Walp.","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,"19924","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:26:35-03","MBM","MBM","200434","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Téllez-Valdes O.","7302",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,"MBM200434","MBM200434","Kunth ex Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:26:35-03","MBM","MBM","240467","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Flores, G.F.","Flores, G.F.","1",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,"MBM240467","MBM240467","Kunth ex Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:26:35-03","MBM","MBM","240468","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Flores, G.F.","Flores, G.F.","376",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,"MBM240468","MBM240468","Kunth ex Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:26:35-03","MBM","MBM","302949","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Nee, M.","Nee, M.","52389","2003","07","27","Southern America","Bolivia",NA,NA,NA,NA,"MBM302949","MBM302949","Kunth ex Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:26:35-03","MBM","MBM","88338","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Sousa, M.","Martínez, E.M.; et al.; et al.","3394",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,"MBM088338","MBM088338","Kunth ex Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:26:35-03","MBM","MBM","321388","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Sousa, S.","Soto, J.C.","23589","2002","05","12","Northern America","Mexico","Campeche","A 4,7 km al N de Bel-Ha",NA,"Arbusto 1 m flor rosa.; Selva mediana perennifolia.","MBM321388","MBM321388","Kunth ex Steud.","Calakmul","-89.310833","18.218056","158","158",NA,NA,"2002",NA,NA,"-89.310833","18.218056",NA,NA,NA,NA,NA
"80","2019-08-15 09:02:58-03","UESC","UESC","904","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"L.A.Mattos Silva","3442","1996","06","25",NA,"Brasil","Bahia",NA,NA,"Arvorezinha, 2,5 m de altura X 12 cm de diâmetro.; Introduzida na região. Utilizada na alimentação animal e como sombreadora de cultivos. Crescimento rápido. Nomes vulgares: Gliricidia, Mãe-do-cacu.","UESC0000904",NA,"(Jacq.) Steud.","Ilhéus","-39.166667","-14.8",NA,NA,NA,NA,NA,NA,NA,"39W10'","14S48'",NA,NA,NA,NA,NA
"81","2019-07-22 10:55:22-03","MNHN","RECOLNAT_MNHN_P","P00782122","PreservedSpecimen",NA,NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Bacchus, G.",NA,"1987","4","19",NA,"Guyanne",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00782122' target='other'> <mi>dwc_moreinfo</mi></a>","P00782122","P00782122_01","(Jacq.) Walp.",NA,"-57.51667","5.81667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11697",NA,NA
"82","2020-03-11 09:00:57-03","URCA","HCDAL","7282","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Miranda, A. .M.","Silva, L. .R.","HCDAL7282","2010","06","17",NA,"Brasil","Pernambuco","Hotel fazenda portal de Gravatá, Área verde por trás das piscinas",NA,"Árvore; inflorescência com flores rosa-esbranquiçado; folhas verdes.",NA,NA,"(Jacq.) Walp.","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,"19146","auto","2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","1846569","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Alwyn H. Gentry|Douglas C. Daly|Henry León","Gentry 18201","1977","3","7","South America","Colombia","Caldas","Stream crossing 13 km N of La Dorada on road to San Miguel. Disturbed gallery forest along stream, tropical moist forest.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-74.628","5.541","330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4173",NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","91960","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","R.M. Harley (K)","Josefina Espina Z.|F. García Cossio|et al.","Espina Z. 2813","1989","4","21","South America","Colombia","Chocó","Corregimiento El Valle, en el río Valle, sitio El Brazo, cerca quebrada Poza Mansa.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Bahia Solano","-76.43333","6.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","4",NA
"85","2011-07-26 18:14:00-03","MO","MOBOT","100395598","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Julio C. Betancur B.","Betancur B. 1630","1990","1","29","South America","Colombia","Caquetá","Sabanas del Yarí, Vereda El Recreo, Hato Varsovia, finca Ucrania, Quebrada La Sal, bosque selvático que dirige sus aguas al Róo Losada, bosque bien conservado y selva que limita con la sabana.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","San Vicente de Caguan","-74.15","1","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"86","2014-04-08 13:36:00-03","MO","MOBOT","100699174","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","F. Alzate (HUA)","Fernando Alzate|Felipe Cardona|José A. Posada|Carlos A. Monsalve","Alzate Guarin 314","1997","9","5","South America","Colombia","Antioquia","Carretera a Bolombolo. Vereda Pena Lisa",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Venecia","-75.75","5.8333333","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","100911","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Galo A. Tipaz|Daniel Rubio","Tipaz 342","1991","10","3","South America","Ecuador","Imbabura","Carretera Lita-Ibarra. Entre San Juan de Lachas y Cuajara. Bosque húmedo Premontano.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Ibarra","-78.16666","0.66666","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-9","5",NA
"88","2015-06-18 06:28:00-03","MO","MOBOT","1085362","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","D. Neill","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","Holm-Nielsen 27735","1980","10","24","South America","Ecuador","Guayas","Road Babahoyo - Guayaquil, near Yaguachi Nuevo. Forest remnants in swamp. ",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-79.71666","-2.1","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","110146","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Levin (MONTN)","Alwyn H. Gentry|Elsa M. Zardini","Gentry 54072","1986","4","5","South America","Colombia","Valle del Cauca","Cauca Valley, Near Yotoco, N of Cali. Dry hillside overlooking PanAmerican Highway.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-76.5","3.75","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-45","1",NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","1130802","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","D.A. Neill","Alicia A. de Delgado","Delgado 67","1964",NA,NA,"South America","Ecuador","Guayas","Guayaquil",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Guayaquil","-79.88333","-2.16666","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2013-06-02 05:37:00-03","MO","MOBOT","1352172","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Efraín Freire","Freire Mayorga 3804","1999","1","28","South America","Ecuador","Esmeraldas","Parroquia Cupa. Oleoducto Transecuatoriano. Colecciones a 500 m nororeste de Cupa. Potreros, suelo plano.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Quinindé","-79.5","0.38333","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","1427588","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","D.A. Neill (MO)","Edwin Narváez|H. Clark","Narváez 420","1999","10","13","South America","Ecuador","Morona-Santiago","Parroquia Sucúa, Río Tutanangoza, colecciones en el margen derecho, dirección norte-sur. Bosque húmedo premontano, vegetación secundaria, suelo aluvial.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Sucúa","-78.2","-2.53333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2011-06-13 14:51:00-03","MO","MOBOT","1441418","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. Lavin","Alwyn H. Gentry|Enrique Rentería A.","Gentry 23688","1979","1","6","South America","Colombia","Antioquia","2 km W of Bolombolo, Cauca Valley.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1635","4",NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","1443215","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"James A. Duke","Duke 11645","1967","5","25","South America","Colombia","Chocó","Punta Ardita, 0-50 m. (902-918)",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,"-77.8166667","7.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2011-06-09 16:53:00-03","MO","MOBOT","1751299","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","C. Cerón (QAP)","Carlos E. Cerón","Cerón Martínez 20306","1992","8","17","South America","Ecuador","Guayas","Reserva Ecológica Manglares - Churute. Cumbre del Cerro Perequetre Grande. Topografíca Colinado. Suelo Pedregoso Bosque Alterado. Aspecto Seco. Transecto de 50 x 2 m x 5 (0.05 Ha.).",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Naranjal","-79.6","-2.4","340.00000000","370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","4",NA
"96","2013-08-23 04:12:00-03","MO","MOBOT","1787593","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","R. Liesner (MO)","Wilson Devia A.","Devia Alvarez 126","1983","2","17","South America","Colombia","Valle del Cauca","Jardin Botánico JMC, alrededor casa Administracio4n.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Tuluá",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","1792306","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Alwyn H. Gentry","Gentry 10314","1974","3","10","South America","Venezuela","Guárico","4 km E of Ortiz on road to El Sombrero.",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3421",NA,NA
