"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","typeStatus"
"294","2020-12-11 11:31:36-03","UFMG","BHCB","4767","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Sano, PT; et al.","s.n.","1993","02","17","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. UCAT.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo;botões mais desenvolvidos c/ pétalas amareladas;frutos verdes;",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-11 11:31:36-03","UFMG","BHCB","70022","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Alves, M","2125",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santana do Riacho","Usina Coronel Américo Teixeira (UCAT).","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-11 11:31:36-03","UFMG","BHCB","61157","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santana do Riacho","Usina Coronel Américo Teixeira (UCAT).","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-05-06 14:24:24-03","UFMA","MAR","644","S","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Paulo Eugênio A. M de Oliveira","173","1983","07","31",NA,"Brasil","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas","-47.929444","-15.779722",NA,NA,NA,"Mata alagada. Árvore ca de 15m, emergente. Flores com pétalas camosas, amarelas, estames avermelhados",NA,NA,NA,NA,NA,NA,NA,"47º55'46W","15º46'47S",NA,NA,NA,NA,NA,NA,NA
"298","2021-02-11 17:17:50-03","UFPR","UPCB","41358","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Rodrigues, W.A.","Hatschbach, G.","69659","1999","10","24",NA,"Brasil","Minas Gerais","Diamantina","Barão do Guaçuí","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Árvore 4m, cerrado, margem de córrego..",NA,NA,"101169","auto","2000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-11 17:17:50-03","UFPR","UPCB","16400","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Záchia, R.A.","Hatschbach, G.","52939","1989","05","19",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Pito Aceso","-43.4249992370605","-19.0372009277344",NA,NA,NA,"Árvore 6m. Botões alvos. Mata de galeria de solo úmido. Zona de transição campo cerrado - rupestre. Alt. 700m..",NA,NA,"60318","auto","1992","05","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2017-10-05 11:18:00-03","MO","MOBOT","1117221","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","A. F. Pontes Pires","Luzmila Arroyo P.|Timothy J. Killeen|K. Quevedo|Estela Gutiérrez|Antony Jardim","Arroyo Padilla 384","1993","11","24","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado; campamento La Torre; isla de bosque inundado estacionalmente, manchas de Maranthaceae, el estrato herbáceo con abundante Lindsaea, regeneración de Euterpe precatoria y palmeras de Geonoma. Parcela permanente de estudio.","-60.8188889","-13.6555556","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"301","2008-05-27 22:02:00-03","MO","MOBOT","1205171","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"James L. Zarucchi","Zarucchi 1232","1975","4","20","South America","Colombia","Vaupés",NA,"Mitú and vicinity; lower Río Kubiyú, along bank of river.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","1215927","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","G.Aymard (PORT)","Paul E. Berry|et al.","Berry 6704","1998","2","22","South America","Venezuela","Amazonas",NA,"Tall caatinga forest on white-sand spodosols, 9.3 km from Yavita along Yavita-Maroa Road (bearing 230º), and 1.5 km due south of intersection with old road to Pimichin. GPS unit used. Field work supported by World Wildlife Fund.","-67.49","2.86111","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"255",NA,"2",NA
"303","2012-04-09 11:25:00-03","MO","MOBOT","1323035","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","P.J.M.& H.Maas","Lupita Sánchez A.","Sánchez Acebo 500","1998","8","14","South America","Bolivia","Santa Cruz","Velasco","Vegetación de pantano inundado con predominancia de acuáticas graminoides y palmeras marfil.","-61.0333333","-14.4666667","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"304","2011-08-12 13:45:00-03","MO","MOBOT","1340686","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","FVG(Steyerm.,Maas,Berry,Johnson,Murray,Rainer)","Ronald L. Liesner|Kate Clark","Liesner 9011","1980","2","3","South America","Colombia","Guainía",NA,"Ca. 30 km S of San Carlos de Río Negro (Ven.) and San Felipe (Col.), adjacent to Isla Cigarrón. Primary seasonally flooded forest along Río Negro in area in which worms climb trees.","-67.0333333","1.7333333","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116",NA,"1",NA
"305","2011-11-08 05:06:00-02","MO","MOBOT","1743173","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","P.J.M. Maas & H. Maas (WAG)","Ricardo Callejas|Julio C. Betancur B.|Francisco J. Roldán","Callejas Posada 8100","1989","7","4","South America","Colombia","Antioquia","Remedios","Vereda Santa Lucia, 9-18 km SO de Remedios en la via a puerto berrio","-74.75","7.01666","530.00000000","640.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2013-10-05 06:33:00-03","MO","MOBOT","1826419","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R. Liesner","Gerrit Davidse|Ángel C. González","Davidse 12604","1977","5","3","South America","Venezuela","Apure",NA,"Distrito Pedro Camejo; 7.5 km WNW of Paso de Cinaruco chalana along the south bank of the Río Cinaruco. Narrow strip of gallery forest below a very high river bank.","-67.58333","6.55","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1262",NA,NA,NA
"307","2011-08-12 13:40:00-03","MO","MOBOT","1849600","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Alwyn H. Gentry|Enrique Rentería A.","Gentry 19963","1977","9","28","South America","Colombia","Santander",NA,"Magadalena Valley, Campo Capote, 30 km E of Carare; mature forest. (With Curso Nacional Taxonomia Avanzado).","-73.91444","6.61888","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4180",NA,"1",NA
"308","2014-09-18 12:14:00-03","MO","MOBOT","1850391","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R. Liesner","Gerrit Davidse|Ángel C. González","Davidse 15468","1979","2","21","South America","Venezuela","Apure","Pedro Camejo","E side of the Galeras de Cinaruco, 6 km N of the southern-most tip, along Quebrada El Porvenir; ca. 53 airline km NE of Puerto Páez.","-67.2833333","6.65","60.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1330",NA,"1",NA
"309","2013-10-05 06:34:00-03","MO","MOBOT","1871189","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R. Liesner","Gerrit Davidse|Ángel C. González","Davidse 15666","1979","2","24","South America","Venezuela","Apure","Pedro Camejo","Laguna La Guacharaca ca. 14 km due W of the northern end of the Galeras de Cinaruco.","-67.45","6.7","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1336",NA,"1",NA
"310","2017-09-14 13:25:00-03","MO","MOBOT","1872352","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R. Liesner","Gerrit Davidse|Ángel C. González","Davidse 15778","1979","2","27","South America","Venezuela","Apure",NA,"Distrito Pedro Camejo; Río Juriepe, ca. 25 airline km NW of Mata de Guanábana, tributary of the Río Cinaruco. Gallery forest along the southern bank.","-68.4","6.3166667","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1340",NA,"1",NA
"311","2017-08-25 05:21:00-03","MO","MOBOT","1905553","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","P. Maas & H. Maas (WAG)","Abel Monteagudo|Carlos Mateo|Gregorio Ortiz","Monteagudo Mendoza 4157","2002","10","19","South America","Peru","Pasco","Oxapampa","Distrito Palcazu. Parque Nacional Yanachaga Chemillén. Estación Biológica Paujil. Bosque primario.","-75.25","-10.31666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA
"312","2012-03-31 05:13:00-03","MO","MOBOT","2952894","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","R. Vásquez","Gary S. Hartshorn|Juan Quijano|E. Mariño","Hartshorn 2984","1986","6","13","South America","Peru","Pasco","Oxapampa","Central Selva, Cerro de Pasco Department. Trees of the Palcazu Valley. Between Shiringamazú & Río Carachama.","-75","-9.8333333","300.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127",NA,"1",NA
"313","2018-06-15 05:26:00-03","MO","MOBOT","3333639","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Abel Monteagudo|Antonio Peña|Samuel Vilca C.|Rolando Francis|R. Rivera|D. Salcedo|S. Chuña|O. Crispín","Monteagudo Mendoza 11287","2005","11","10","South America","Peru","Pasco","Oxapampa","Dist. Palcazú. Reserva Comunal Yanesha. Comunidad Nativa 7 de Junio. Sector Pampa Hermosa. Evaluación de los Recursos del Bosque 0.50 ha.","-75.32166","-10.19416","350.00000000","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"314","2018-06-15 05:26:00-03","MO","MOBOT","3333822","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Abel Monteagudo|Antonio Peña|Rolando Francis|Samuel Vilca C.|R. Rivera|O. Crispín|S. Chuña|D. Salcedo","Monteagudo Mendoza 11453","2005","11","13","South America","Peru","Pasco","Oxapampa","Dist. Palcazú. Reserva Comunal Yanesha. Comunidad Nativa 7 de Junio. Sector Pampa Hermosa. Evaluación de los Recursos del Bosque 0.50 ha.","-75.32888","-10.19472","410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"315","2012-05-01 05:07:00-03","MO","MOBOT","3392392","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","P. J. M. Maas","H. David Clarke|R. Williams|C. Perry|Erin A. Tripp|J. Kelly|D. Gittens|S. Stern","Clarke 10858","2003","7","14","South America","Guyana",NA,NA,"Potaro-Siparuni Region. Mt. Wokomung, plateau above first of four escarpments. Dense, single-tiered canopy forest on gray sandy clay, peat and sandstone, with Clusia, Moronobea and Euterpe.","-59.8205556","5.11","1135.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"316","2011-06-08 11:54:00-03","MO","MOBOT","3393159","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"José Schunke V.","Schunke Vigo 8129","1974","11","25","South America","Peru","San Martín","Mariscal Cáceres","Quebrada Paraiso, 5 km. abajo de Tocache. Tocache Nuenvo. En bosque alto, terreno arenoso humedo",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2008-05-27 22:02:00-03","MO","MOBOT","3393306","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias","W. Anderson","Anderson 8668","1973","4","11","South America","Brazil","Minas Gerais",NA,"10 km. by road N. of Gouveia, cerrado sloping down to gallery forest, through grassy brejo, the brejo wet and seeping in places, dry in others.",NA,NA,"1320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2009-12-11 11:11:00-02","MO","MOBOT","1743174","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"J.D. Shepherd","Shepherd 917","1977","8","6","South America","Colombia","Antioquia","Anorí","Rio Anori valley, near Planta providencia","-75.83333","7.5","350.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2014-01-07 05:45:00-02","MO","MOBOT","3393305","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Douglas C. Daly|C. Farney de Sá|J. Ramos","Daly 5584","1987","11","4","South America","Brazil","Amazonas",NA,"Upper Rio Negro. Mun. São Gabriel da Cachoeira, Rio Negro, Rio Cubate, tributary of Rio Içana, 10 min. by motorboat from mouth. High caatinga.","-67.38333","0.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2011-02-28 15:07:00-03","MO","MOBOT","3393534","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Aristeguieta","Bassett Maguire|Geraldo M. Magalhães|Celia K. Maguire","Maguire 49044","1960","8","6","South America","Brazil","Minas Gerais",NA,"Km. 111-120, road fron Hotel Chapeu do Sol.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2014-08-23 05:36:00-03","MO","MOBOT","3393590","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27855","1970","3","18","South America","Brazil","Minas Gerais",NA,"Cerrado and brejo at creek margin, ca. 18 km. E. of Diamantina.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2009-12-05 05:17:00-02","MO","MOBOT","3393665","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Silva","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 73642","2002","8","19","South America","Brazil","Minas Gerais",NA,"Curimataí, Rio Preto (mun. Buenópolis)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2011-08-12 13:59:00-03","MO","MOBOT","3393705","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Anibal Castillo","Anibal Castillo","Castillo 4764","1997","4","14","South America","Venezuela","Amazonas",NA,"Río Sipapo. entre Raudal Caldero y Sta Teresita. Mun. Autana.","-67.5666667","4.9","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"324","2011-10-27 17:27:00-02","MO","MOBOT","3393725","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","A. Castillo & A. Mugallanes","Anibal Castillo","Castillo 3893","1996","9","20","South America","Venezuela","Amazonas",NA,"Rios Sipapo - Cuao via Isla Raton. Municipio Autana. Bosque inundable (ámina de agua 2m de alto)","-67.56666","4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2011-08-12 13:59:00-03","MO","MOBOT","3394344","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Aníbal Castillo","Anibal Castillo","Castillo 4600","1997","1","30","South America","Venezuela","Amazonas",NA,"Río Cuao entre Piedra Coroncho y Raudal Murciélago. Mun: Autana.","-67.5666667","4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"326","2013-08-23 04:12:00-03","MO","MOBOT","3394544","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias","Apparicio P. Duarte","Duarte 8199","1964","7","23","South America","Brazil","Goiás",NA,"Brasilia, D.F. Setor Industrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2013-08-23 04:12:00-03","MO","MOBOT","3394591","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Duarte","Apparicio P. Duarte","Duarte 8781","1965","2","1","South America","Brazil","Minas Gerais",NA,"Do Serro para Diamantina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2011-08-12 13:56:00-03","MO","MOBOT","3394755","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Aníbal Castillo","Anibal Castillo","Castillo 7161","2000","2","26","South America","Venezuela","Amazonas",NA,"Río Sipapo, entre la comunidad de Pelota y laja Pendare.","-67.7361111","4.7413889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"329","2011-02-18 15:11:00-02","MO","MOBOT","3395112","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","M. C. Dias","Apparicio P. Duarte","Duarte 2275","1949","12","10","South America","Brazil","Minas Gerais",NA,"Serra do Cipó, km 129 a 134",NA,NA,"1150.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","3395185","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","C. Ferney","Cyl Farney","Farney 236234","1984","2","25","South America","Brazil","Minas Gerais",NA,"Mun: de Santana do Riacho, Estrada Lagoa Santa/Conc. do Mato Dentro, 17 Km do Córrego Chapéu de Sol, Mata de Galer.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","3395234","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas & van Setten","Otto Huber","Huber 10813","1985","7",NA,"South America","Brazil","Amazonas",NA,"Municipio Barcelos: sabana y campina parcialmente inundada sobre arena blanca, en la ribera izquierda del Río Aracá bajo, cerca del sitio Sauadáua.","-63.13333","0.21666","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2011-08-12 13:00:00-03","MO","MOBOT","3395326","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","J. van Rooden","Ghillean T. Prance|A.S. Silva|Cornelis C. Berg|Andrew J. Henderson|Bruce W. Nelson|Michael J. Balick|R.P. Bahia|M.R. dos Santos","Prance 24871","1977","11","5","South America","Brazil","Pará",NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway. Cachoeira de Curuá; north slope of Serra Cachimbo.","-55.03333","-8.71666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"333","2013-08-23 04:12:00-03","MO","MOBOT","3395345","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias","Apparicio P. Duarte","Duarte 8262","1964","7","23","South America","Brazil","Goiás",NA,"D.F. Setor Industrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2009-12-04 16:33:00-02","MO","MOBOT","3395515","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","G. Hatschbach","Gert G. Hatschbach|V. Nicolack","Hatschbach 52939","1989","5","19","South America","Brazil","Minas Gerais",NA,"Pito Aceso (mun. Conc. do Mato Dentro).",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2011-08-12 15:46:00-03","MO","MOBOT","3395564","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas","Ghillean T. Prance|William A. Rodrigues|José F. Ramos|L.G. Farias","Prance 8548","1968","11","17","South America","Brazil","Rondônia",NA,"N. bank of Rio Abuna, 10km. above Fortaleza. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2009-07-17 13:01:00-03","MO","MOBOT","3395683","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","P. Maas","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11199","1981","12",NA,"South America","Venezuela","Guárico",NA,"Dtto. Infante: Parque Nacioanl Aguaro-Guariquito: Caño Carnestolendo. 67º60'-67º64'",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","3395768","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","M. C. Dias","Gert G. Hatschbach","Hatschbach 40145","1977","7","28","South America","Brazil","Goiás",NA,"Rio Doce (mun. Jatai)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2011-08-12 13:34:00-03","MO","MOBOT","3395092","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Miralha, J. M. S. & P. J. M. Maas","Cynthia A. Sothers|P. Stumpe","Sothers 155","1994","8","30","South America","Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.","-59.96666","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2011-08-12 13:49:00-03","MO","MOBOT","3395905","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","D.M. Johnson","Stephen S. Tillett|Carolyn L. Tillett|Rufus Boyan","Tillett 43991","1960","7","4","South America","Guyana",NA,NA,"Partang River, Merumé Mountains. Southeast edge of ridge, in medium forest, saddle of Merumé Mountains.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"340","2014-12-21 14:11:00-02","MO","MOBOT","3396039","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias","Ezechias P. Heringer|José E. de Paula|Roberta C. de Mendonça|Anajúlia E. Heringer Salles","Heringer 315","1977","12","13","South America","Brazil","Distrito Federal",NA,"Coletada na picada R-8.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2009-11-16 09:35:00-02","MO","MOBOT","3396058","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","P. J. M. Maas","C.A. Cid Ferreira","Cid Ferreira 7133","1986","4","22","South America","Brazil","Amazonas",NA,"Mun. de Limoeiro, AM. Est. Ecológica Juamí Japurá. Rio Juamí afluente da margem esquer da do Rio Japurá a 40 km do Rio Japurá. Mata de igapó, solo arenoso humoso.","-67.00055","-1.00055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2015-11-10 20:33:00-02","MO","MOBOT","3396194","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","M. G. Silva","M.G. Silva|J. Maria","Silva 3282","1977",NA,NA,"South America","Brazil","Mato Grosso",NA,"Rio Juruene, beira de rio. Mata, terra firma, beira do rio, solo aronoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2013-08-23 04:12:00-03","MO","MOBOT","3396379","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias","Apparicio P. Duarte","Duarte 7624","1963","9","25","South America","Brazil","Minas Gerais",NA,"Serra do Cipó, Chapeo de Sol, kl.110.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
