"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"102","2021-04-08 17:41:42-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC; Nascimento, MP do; Takeda, PS","s.n.","2004","09","10","Southern America","Brasil","Pará","Paragominas","Área de experimento do projeto Dendrogene, convênio com Cikel Brasil Verde S.A.","-47.3527984619141","-2.99583005905151",NA,NA,NA,NA,"Ferreira, GC",NA,NA,"2004","09",NA,NA,NA,"186685","auto",NA,NA,NA,NA,NA
"103","2021-04-08 17:41:42-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC; Nascimento, MP do; Takeda, PS","s.n.","2004","09","16","Southern America","Brasil","Pará","Paragominas","Área de exploração da UPA 2004.","-47.3527984619141","-2.99583005905151",NA,NA,NA,NA,"Ferreira, GC",NA,NA,"2004","09",NA,NA,NA,"186685","auto",NA,NA,NA,NA,NA
"104","2021-04-08 17:41:42-03","EAO","IAN","6929X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","sc","s.n.",NA,NA,NA,"Southern America","Brasil","Pará","Paragominas","Fazenda Rio Capim","-47.3527984619141","-2.99583005905151",NA,NA,"IAN06929X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"186685","auto",NA,NA,NA,NA,NA
"105","2021-04-08 17:41:42-03","EAO","IAN","6929X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","sc","s.n.",NA,NA,NA,"Southern America","Brasil","Pará","Paragominas","Fazenda Rio Capim","-47.3527984619141","-2.99583005905151",NA,NA,"IAN06929X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"186685","auto",NA,NA,NA,NA,NA
"106","2021-04-08 17:41:42-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Soler, JG; Freitas, JC","s.n.","2001","07","12","Southern America","Brasil","Pará","Paragominas","Madereira Grupo CIKEL Verde S.A. UT-26, Arv.0526561.","-47.3527984619141","-2.99583005905151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"186685","auto",NA,NA,NA,NA,NA
"107","2021-04-08 17:41:42-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Soler, JG; Freitas, JC","s.n.","2001","07","12","Southern America","Brasil","Pará","Paragominas","UT-26.","-47.3527984619141","-2.99583005905151",NA,NA,NA,NA,"Cordeiro, MR",NA,NA,NA,NA,NA,NA,NA,"186685","auto",NA,NA,NA,NA,NA
"108","2021-04-08 17:41:42-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Soler, JG; Freitas, JC","s.n.","2001","07","12","Southern America","Brasil","Pará","Paragominas","UT-26.","-47.3527984619141","-2.99583005905151",NA,NA,NA,NA,"Cordeiro, MR",NA,NA,NA,NA,NA,NA,NA,"186685","auto",NA,NA,NA,NA,NA
"109","2021-04-08 17:41:42-03","EAO","IAN","172063","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Grogan, J","238","1997",NA,NA,"Southern America","Brasil","Pará","Pau D'arco","Marajoara","-50.0443992614746","-7.83305978775024",NA,"Habit: Large tree > 20m.","IAN172063",NA,"Melchor-Castro, B",NA,NA,"2018","04","18",NA,NA,"50942","auto",NA,NA,NA,NA,NA
"110","2021-04-08 17:41:42-03","EAO","IAN","86279","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Fróes, RL","31010","1954","08","20","Southern America","Brasil","Pará","Santarém","Currupirú. Mata de terra firme. Planalto de Santarém. Levantamento estatístico florestal em colaboração com SPVEA, FAO e IAN.","-54.7083015441895","-2.44305992126465",NA,NA,"IAN086279",NA,"Lima, HC de",NA,NA,"1984",NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"111","2021-04-08 17:41:42-03","EAO","IAN","155359","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Cordeiro, MR; Pinheiro, GS","1468","1979","02","16","Southern America","Brasil","Pará","Santarém","Estrada Santarém-Cuiabá, Km 67. Reserva florestal do IBDF. Mata de terra firme.","-54.7083015441895","-2.44305992126465",NA,"&nf;Árvore de 21metros.","IAN155359",NA,"Melchor-Castro, B",NA,NA,"2018","08","21",NA,NA,"205258","auto",NA,NA,NA,NA,NA
"112","2021-04-08 17:41:42-03","EAO","IAN","6792X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","794","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06792X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"113","2021-04-08 17:41:42-03","EAO","IAN","6793X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","768","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06793X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"114","2021-04-08 17:41:42-03","EAO","IAN","6792X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","794","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06792X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"115","2021-04-08 17:41:42-03","EAO","IAN","6785X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","771","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06785X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"116","2021-04-08 17:41:42-03","EAO","IAN","6785X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","771","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06785X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"117","2021-04-08 17:41:42-03","EAO","IAN","6793X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","768","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06793X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"118","2021-04-08 17:41:42-03","EAO","IAN","6788X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","780","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06788X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"119","2021-04-08 17:41:42-03","EAO","IAN","6784X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","769","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06784X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"120","2021-04-08 17:41:42-03","EAO","IAN","6789X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","787","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06789X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"121","2021-04-08 17:41:42-03","EAO","IAN","6787X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","778","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06787X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"122","2021-04-08 17:41:42-03","EAO","IAN","6787X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","778","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06787X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"123","2021-04-08 17:41:42-03","EAO","IAN","6784X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","769","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06784X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"124","2021-04-08 17:41:42-03","EAO","IAN","6794X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","773","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06794X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"125","2021-04-08 17:41:42-03","EAO","IAN","6786X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","777","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06786X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"126","2021-04-08 17:41:42-03","EAO","IAN","6783X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","767","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06783X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"127","2021-04-08 17:41:42-03","EAO","IAN","6794X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","773","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06794X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"128","2021-04-08 17:41:42-03","EAO","IAN","6786X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","777","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06786X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"129","2021-04-08 17:41:42-03","EAO","IAN","6783X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","767","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06783X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"130","2021-04-08 17:41:42-03","EAO","IAN","6789X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","787","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06789X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"131","2021-04-08 17:41:42-03","EAO","IAN","6795X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","790","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06795X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"132","2021-04-08 17:41:42-03","EAO","IAN","6795X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","790","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06795X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"133","2021-04-08 17:41:42-03","EAO","IAN","6790X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","789","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06790X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"134","2021-04-08 17:41:42-03","EAO","IAN","6790X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","789","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06790X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"135","2021-04-08 17:41:42-03","EAO","IAN","6788X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","780","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06788X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"136","2021-04-08 17:41:42-03","EAO","IAN","6791X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","793","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06791X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"137","2021-04-08 17:41:42-03","EAO","IAN","6791X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ferreira, GC","793","2002","02","26","Southern America","Brasil","Pará","Santarém","Fazenda Treviso TCA - 1","-54.7083015441895","-2.44305992126465",NA,NA,"IAN06791X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"138","2021-04-08 17:41:42-03","EAO","IAN","175674","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Feitosa, RNS","71","2001","10","10","Southern America","Brasil","Pará","Santarém","Flona do Tapajós, BR - 163, Santarém-Cuiabá, km 83. No. ITTO: 1430.","-54.7083015441895","-2.44305992126465",NA,NA,"IAN175674",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"139","2021-04-08 17:41:42-03","EAO","IAN","7371X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","sc","s.n.",NA,NA,NA,"Southern America","Brasil","Pará","Santarém","Floresta Nacional do Tapajós","-54.7083015441895","-2.44305992126465",NA,NA,"IAN07371X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"140","2021-04-08 17:41:42-03","EAO","IAN","7371X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","sc","s.n.",NA,NA,NA,"Southern America","Brasil","Pará","Santarém","Floresta Nacional do Tapajós","-54.7083015441895","-2.44305992126465",NA,NA,"IAN07371X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"141","2021-04-08 17:41:42-03","EAO","IAN","155352","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Cordeiro, MR; Pinheiro, GS","1461","1979","02","16","Southern America","Brasil","Pará","Santarém","Rodovia Santarém-Cuiabá, Km 67. Reserva Florestal do IBDF. Mata de terra firme.","-54.7083015441895","-2.44305992126465",NA,"Árvore de 24 metros.","IAN155352",NA,"Lima, HC de",NA,NA,"1984",NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"142","2020-02-08 09:13:07-03","NBC","NL-BOTANY","L.1062754","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires JM",NA,NA,NA,NA,"Southern America","Brazil","Pará",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1062754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1062754","NL-L1062754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","RBw2607",NA,NA,NA
"143","2020-02-08 09:13:07-03","NBC","NL-BOTANY","U 0270499","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Unknown",NA,NA,NA,NA,"Southern America","Brazil","Pará",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270499 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0270499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw23837",NA,NA,NA
"144","2020-02-08 09:13:07-03","NBC","NL-BOTANY","U 0270961","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Jari Timber",NA,NA,NA,NA,"Southern America","Brazil","Amapá",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270961 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0270961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw26575",NA,NA,NA
"145","2020-02-08 09:13:07-03","NBC","NL-BOTANY","U 0270962","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Forest Department Piracaciba",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270962 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0270962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw27586",NA,NA,NA
"146","2020-02-08 09:13:07-03","NBC","NL-BOTANY","U 0270963","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","IBDF/Brasilia",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270963 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0270963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw31074",NA,NA,NA
"147","2020-02-08 09:13:07-03","NBC","NL-BOTANY","U 0270964","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Sabatier D",NA,NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270964 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0270964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw31746",NA,NA,NA
"148","2020-02-08 09:13:07-03","NBC","NL-BOTANY","U.1246855","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ducke A",NA,"1916","11","01","Southern America","Brazil",NA,NA,"Procedencia. Belem do Pará.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1246855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1246855","NL-U1246855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"149","2020-02-08 09:13:07-03","NBC","NL-BOTANY","U.1246856","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ducke A",NA,"1936","01","04","Southern America","Brazil",NA,NA,"Procedencia Parintins (civ. Amazonas), silva non inundabili versus lacum Macorany.?",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1246856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1246856","NL-U1246856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"150","2020-02-08 09:13:07-03","NBC","NL-BOTANY","U.1246857","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires JM; Black GA",NA,"1947","04","18","Southern America","Brazil",NA,NA,"Amazonia, Estado do Pará. Belém, I.A.N.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1246857 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1246857","NL-U1246857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"151","2020-02-08 09:13:07-03","NBC","NL-BOTANY","U.1246858","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Unknown",NA,"1956","04","12","Southern America","French Guiana",NA,NA,"Fiche de Renseignements, Flora Guianae Gallicae. Route de Cayenne 100 metres avant la pepiniere, cote gauche et a 20 metres de la route.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1246858 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1246858","NL-U1246858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0189156",NA,NA,NA
"152","2020-02-08 09:13:07-03","NBC","NL-BOTANY","WAG.1021379","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Irwin HS; Soderstrom TR",NA,"1964","09","17","Southern America","Brazil",NA,NA,"Distrito Federal. Chapada da Contagem, ca. 20 km E. of Brasília.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1021379 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1021379","NL-WAG1021379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"153","2020-02-08 09:13:07-03","NBC","NL-BOTANY","WAG.1021381","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Irwin HS; Souza R; Grear JW; Reis dos Santos R",NA,"1966","06","29","Southern America","Brazil",NA,NA,"Estado de Goiás. Serra do Gaiapó. Ca. 50 km S. of Caiapônia, road to Jataí.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1021381 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1021381","NL-WAG1021381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"154","2021-01-14 15:29:29-03","MN","R","106675","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Pires, J.M.","3103","1951","02","23",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-01-14 15:29:29-03","MN","R","54835","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenolobium","excelsum","Hymenolobium excelsum","Ducke","Ducke, W.A.","120","1936","01","04",NA,"Brasil","Amazonas","Parintins",NA,"-56.7358016967773","-2.62832999229431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80460","auto",NA,NA,NA,NA,NA
