"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"1250","2019-11-01 14:52:37-03","UnB","UB","7849","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Proença, CEB","Proença, CEB; Ribeiro, JF; Bridgewater, S; Ratter, JA; Fonsêca Filho, J","1847","1997","11","13","Brasil","Tocantins","Aliança do Tocantins","12 km ao sul da cidade, Fazenda Odara do Tocantins","-48.883333","-11.433333","-48.883333","-11.433333","350","350",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Estéril; látex branco.; Arvoreta 3m; Cerrado s.s.",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","2019-11-01 14:52:37-03","UnB","UB","9278","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Proença, CEB","Proença, CEB; Milhomens, LC; Carvalho, JA; Mendes, VC","2255","2000","11","25","Brasil","Minas Gerais","Natalândia",NA,"-46.469444","-16.694444","-46.469444","-16.694444","555","555",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Estéril. Casca clara. Látex branco.; Árvore 2m; Cerradão.",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Faria, JEQ; Bijos, NR","Soares, AS","IFN-8202292.1","2017","07","26","Brasil","Bahia","São Desidério",NA,"-45.899722","-12.78","-45.899722","-12.78",NA,NA,"UB0038927","UB0038927","2017","08","22","Southern America",NA,NA,"Medições na subunidade completa. Conglomerado BA-820. Subunidade 2 Subparcela 1. Indivíduo 4; Árvore; 3m de altura; DAP 6,6cm. Látex branco, muito abundante. Base do caule do tipo reta. Casca externa acinzentada, interna amarelada; esp",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Mattos, GAFF; Farinasso, HC","RBS 2_69","2020","01","13","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.872417","-15.945833","-47.872417","-15.945833",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); ca. 1m. Estéril; Cerrado denso. Latossolo amarelo",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes - Ferreira W","Irwin, HS; Grear, JW; Souza, R; Santos, RR","16191","1966","03","28","Brasil","Mato Grosso","Serra do Roncador","Cerrado, Rio Turvo, ca. 210 km. N. of Xavantina, Mato Grosso",NA,NA,NA,NA,"500","500",NA,NA,"1981","04",NA,"Southern America",NA,NA,"Gnarled tree ca. 2.5 m x 12 cm. Fruit gray-green",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Faria, JEQ; Bijos, NR","Soares, AS","IFN-6361152.1","2017","07","03","Brasil","Bahia","Barreiras",NA,"-45.179736","-12.060289","-45.179736","-12.060289",NA,NA,"UB0038583","UB0038583","2017","08","22","Southern America",NA,NA,"Conglomerado BA_636. Subunidade 2. Subparcela 1. Indivíduo 2.&nf;F8 - Avaliação da regeneração natural; Arbusto 1,3. Base do tipo reta. Casca de cor externa cinza e interna marrom claro, espessura externa grossa, tipo rugosa; Campo limpo",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Projeto Barcode Cerrado; Proença, CEB; Vasconcelos, TNC; Pinheiro, JDS; Mattos, GAFF; Farinasso, HC","RBS _243","2019","10","11","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.8725","-15.950833","-47.8725","-15.950833",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Cerrado denso",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Projeto Barcode Cerrado; Faria, JEQ; Vasconcelos, TNC; Mattos, GAFF; Farinasso, HC","RBS 5_63","2019","11","02","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.875278","-15.956944","-47.875278","-15.956944",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore, ca. 3m. Estéril; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Batistella, VLC","IFN-20597393.10","2018","06","04","Brasil","Mato Grosso","Jaciara",NA,"-55.08","-16.02","-55.08","-16.02",NA,NA,NA,NA,"2019","12","15","Southern America",NA,NA,"Conglomerado IFN-2059. Subunidade 3. Subparcela 10. Indivíduo 24. F6; Árvore, 4m de altura, DAP 13cm. Látex branco, pouco abundante, líquido, ausência de odor de corte. Base reta. Casca cor externa cinza, cor interna amarelo, grossa, fendida, odor do",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Sathler, DFT","IFN-18836831.1","2018","06","07","Brasil","Mato Grosso","Barra do Garças",NA,"-53.1","-15.3","-53.1","-15.3",NA,NA,NA,NA,"2019","12","13","Southern America",NA,NA,"Conglomerado IFN-1883. Subunidade 1. Subparcela 1. Indivíduo 5. F8; Árvore. Exsudato aquoso branco, pouco abundante, pegajoso, ausência de odor de corte. Base reta. Casca cor externa cinza, cor interna verde, fina, rugosa; Cerrado denso, solo arenoso",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Faria, JEQ","Faria, JEQ","8447","2018","01","01","Brasil","Goiás","Alto Horizonte","Margem da estrada de terra de Alto Horizonte para Campinorte, entrada para a Sururuca, próximo à serrinha","-49.3025","-14.209722","-49.3025","-14.209722","409","409",NA,NA,"2018","01",NA,"Southern America",NA,NA,"Árvore ca. 7 m de altura, caule corticoso fissurado, lactescente, frutos imaturos verdes; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Faria, JEQ; Bijos, NR","Araújo, JF","IFN-5361621.1","2017","07","21","Brasil","Bahia","Riachão das Neves",NA,"-45.54","-11.7","-45.54","-11.7",NA,NA,"UB0038581","UB0038581","2017","08","23","Southern America",NA,NA,"Conglomerado BA_536. Subunidade 1. Subparcela 1. Indivíduo 1.&nf;F6 - Medições na subunidade completa; Arbusto 3,1m, DAP 7,1cm. Látex branco, abundante e pegajoso. Base reta. Fruto imaturo, 17,5cm, marrom e interior amarelo, consistência",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Ebling, M","IFN-21773822.1","2018","05","21","Brasil","Mato Grosso","Guiratinga",NA,"-53.46","-16.56","-53.46","-16.56",NA,NA,NA,NA,"2019","12","13","Southern America",NA,NA,"Conglomerado IFN-2177. Subunidade 2. Subparcela 1. Indivíduo 18. F6; Árvore, 6,1m de altura, DAP 20cm. Látex cor creme, pouco abundante, viscoso, ausência de odor de corte. Base reta. Casca cor externa cinza, cor interna creme, grossa, fissurada; Sol",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Projeto Barcode Cerrado; Faria, JEQ; Farinasso, HC; Pinheiro, JDS; Santos, KF; Andrade, RR","RBS 10_s.n.","2020","03","07","Brasil","Distrito Federal","Brasília","Área antropizada na frente do IBGE","-47.867778","-15.9625","-47.867778","-15.9625",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Sem voucher; Arbusto, ca. 1,5m; Cerrado sensu stricto. Solo vermelho sem rochas. Grau de pertubação alto",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Markgraf, F","Gottsberger, IS","410","1970","10","08","Brasil","São Paulo","Botucatu","Munícipio de Botucatu: 18 km north of BOTUCATU, (14 km east of SÃO MANUEL). Along the São Manuel-Piracicaba highway. Near ex-RR station","-48.416667","-22.75","-48.416667","-22.75","550","550",NA,NA,"1974",NA,NA,"Southern America",NA,NA,"Vegetation xeromorphic tree & scrub woodland form, on gentle slope. Tree, 2.50 m tall, 25 cm circunf. Flowers greenish-white, anthers creme; Cerrado",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Araújo, JF","IFN-11148491.1","2017","11","14","Brasil","Bahia","Jaborandi",NA,"-44.999722","-14.039722","-44.999722","-14.039722",NA,NA,NA,NA,"2019","12","16","Southern America",NA,NA,"Conglomerado BA-1114. Subunidade 1. Subparcela 1. Indivíduo 1. F8; Arbusto, altura 1,8m. Látex branco, muito abundante, pegajoso, ausência de odor. Base reta.; Cerrado stricto sensu, solo arenoso, pouquíssima presença de serrapilheira, vestígios de f",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Silva, JA","IFN-181810472.1","2018","05","28","Brasil","Mato Grosso","Cuiabá",NA,"-55.98","-15.12","-55.98","-15.12",NA,NA,NA,NA,"2019","12","13","Southern America",NA,NA,"Conglomerado IFN-1818. Subunidade 2. Subparcela 1. Indivíduo 3. F6; Árvore, 7,3m de altura, DAP 13,6cm. Base reta. Casca cor externa cinza, cor interna amarelo, grossa, fendida, desprendimento depressões, odor do corte vagem; Cerrado baixo, solo aren",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Pinto, JRR","Romão, DR; Pinto, JRR; Meinen, AA; Rodrigues, RR; Oliveira, NR","152","2018","01","10","Brasil","Goiás","Nova Roma","Área de ampliação do Parque Nacional da Chapada dos Veadeiros","-46.991317","-13.952333","-46.991317","-13.952333","618","618",NA,NA,"2018","01","10","Southern America",NA,NA,"Árvore; Floresta de encosta presente no corredor Chapada dos Veadeiros e Vão do Paranã, mata decídua",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Faria, JEQ; Bijos, NR","Moura, EO","IFN-78012091.10","2017","07","05","Brasil","Bahia","São Desidério",NA,"-44.838333","-12.599722","-44.838333","-12.599722",NA,NA,"UB0038926","UB0038926","2017","08","22","Southern America",NA,NA,"Medições na subunidade completa. Conglomerado BA-780. Subunidade 1. Subparcela 10. Indivíduo 9; Árvore; 9m de altura; DAP 14,4cm. Base do caule reta; Campo sujo",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Sathler, DFT","IFN-21756083.10","2018","05","25","Brasil","Mato Grosso","Guiratinga",NA,"-53.82","-16.56","-53.82","-16.56",NA,NA,NA,NA,"2019","12","13","Southern America",NA,NA,"Conglomerado IFN-2175. Subunidade 3. Subparcela 10. Indivíduo 10. F8; Árvore. Látex branco, pouco abundante, líquido, ausência de odor de corte. Base reta. Casca cor externa cinza, cor interna amarelo, fina, rugosa; Campo cujo, solo cascalhado.",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Projeto Barcode Cerrado; Proença, CEB; Souza, AFM; Farinasso, RC; Farinasso, HC","RBS 8_13","2019","12","18","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.865556","-15.939722","-47.865556","-15.939722",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore. ca. 2m. Estéril; Cerrado denso. Latossolo",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Faria, JEQ","Faria, JEQ","8462","2018","02","15","Brasil","Goiás","Alto Horizonte","Regiaõ da Sururuca, fazenda Cajás, proprietário sr. Jair Eustáquio","-49.291389","-14.198333","-49.291389","-14.198333","393","393",NA,NA,"2018","02",NA,"Southern America",NA,NA,"Árvore ca. 6 m de altura, frutos imaturos verdes; Cerrado sensu stricto antropizado (pastagem)",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Soares, J","IFN-1714472.4","2018","07","26","Brasil","Mato Grosso","Rosário Oeste",NA,"-56.16","-14.76","-56.16","-14.76",NA,NA,NA,NA,"2019","12","13","Southern America",NA,NA,"Conglomerado IFN-1714. Subunidade 2. Subparcela 4. Indivíduo 29. F6; Árvore, 6,8m de altura, DAP 16,5cm. Base reta. Casca cor externa marrom claro, cor interna amarelo claro, grossa, fissurada, odor do corte verdura; Floresta típica do Cerrado, solo",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Silva, G","IFN-167217413.1","2018","07","04","Brasil","Mato Grosso","Planalto da Serra",NA,"-54.54","-14.58","-54.54","-14.58",NA,NA,NA,NA,"2019","12","09","Southern America",NA,NA,"Conglomerado IFN-1672. Subunidade 3. Subparcela 1. Indivíduo 1. F8; Árvore. Látex branco, muito abundante, líquido, ausência de odor de corte. Base reta. Casca cor externa cinza, cor interna verde, grossa, fissurada, odor do corte verdura; Cerrado ra",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes - Ferreira W","Irwin, HS; Soderstrom, TR","5101","1964","08","13","Brasil","Distrito Federal",NA,"Chapada da Contagem, ca. 20 km E of Brasília","-47.666667","-15.666667","-47.666667","-15.666667",NA,NA,NA,NA,"1987","04",NA,"Southern America",NA,NA,"Tree with gnarled branches, to 3 m tall. Fruit gray-green; Cerrado and fields, limestone slopes",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Projeto Barcode Cerrado; Proença, CEB; Paiva, LT; Silva, CFS; Lima, ATF; Farinasso, HC","RBS 1_36","2020","01","22","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.878889","-15.949722","-47.878889","-15.949722",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); ca. 1,1m; Cerrado denso com árvores de até 11m e elementos de Cerradão",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Batistella, VLC","IFN-2202312.9","2018","03","19","Brasil","Mato Grosso","Rondonópolis",NA,"-54.72","-16.74","-54.72","-16.74",NA,NA,NA,NA,"2019","12","15","Southern America",NA,NA,"Conglomerado IFN-2202. Subunidade 2. Subparcela 9. Indivíduo 18. F6; Árvore, 9m de altura, DAP 11,8cm. Base reta. Casca cor externa cinza, cor interna amarela, fina, fissurada, sem odor de corte; -",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Pacheco, MACM","IFN-17238103.1","2018","11","07","Brasil","Mato Grosso","Planalto da Serra",NA,"-54.54","-14.76","-54.54","-14.76",NA,NA,NA,NA,"2019","12","15","Southern America",NA,NA,"Conglomerado IFN-1723. Subunidade 3. Subparcela 1. Indivíduo 2. F6; Árvore, 3,9m de altura, DAP 37,2cm. Exsudato aquoso branco, pouco abundante, pegajoso, ausência de odor de corte. Base reta. Casca cor externa amarelo, cor interna amarelo, grossa, f",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Castello, ACD","Heringer, EP","10656","1965","10","12","Brasil","Distrito Federal","Gama","Parque municipal do Gama",NA,NA,NA,NA,NA,NA,NA,NA,"2018","11",NA,"Southern America",NA,NA,"Árvore de 5m; Cerrado encascalhado",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Soares, J","IFN-14057722.1","2018","08","29","Brasil","Mato Grosso","Santa rita do trivelato",NA,"-55.26","-13.68","-55.26","-13.68",NA,NA,NA,NA,"2019","12","13","Southern America",NA,NA,"Conglomerado IFN-1405. Subunidade 2. Subparcela 1. Indivíduo 12. F8; Árvore. Exsudato aquoso branco, pouco abundante, líquido, ausência de odor de corte. Base reta. Casca cor externa amarelo escuro, cor interna amarelo claro, grossa, fendida, despren",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Norrana, K; Farinasso, HC","RBS 3b_20","2019","11","30","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.865556","-15.946944","-47.865556","-15.946944",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore, ca. 3m. Estéril; Cerrado típico (denso). Latossolo vermelho",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Brauner, LM","Moura, EO","IFN-73914422.2","2017","08","02","Brasil","Bahia","Brejolândia",NA,"-43.74","-12.419722","-43.74","-12.419722",NA,NA,"UB0129739","UB0129739","2018","05","02","Southern America",NA,NA,"Avaliação da regeneração natural. Conglomerado BA-739. Subunidade 2. Subparcela 2. Indivíduo 1-RN; Arbusto; 1,5m. Látex branco, pouco abundante, líquido. Fruto imaturo, seco; Pastagem",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Marcondes - Ferreira W","Heringer, EP","10559","1965","09","25","Brasil","Goiás",NA,"Ponte sobre o Rio Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,"1989","04",NA,"Southern America",NA,NA,"Árvore de cerrado com 5 m. Frutos pequenos",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Soares, J","IFN-17151764.7","2018","08","06","Brasil","Mato Grosso","Rosário Oeste",NA,"-55.98","-14.76","-55.98","-14.76",NA,NA,NA,NA,"2019","12","13","Southern America",NA,NA,"Conglomerado IFN-1715. Subunidade 4. Subparcela 7. Indivíduo 18. F6; Árvore, 4,1m de altura, DAP 35,3cm. Látex branco, pouco abundante, viscoso, ausência de odor de corte. Base reta. Casca cor externa cinza claro, cor interna amarelo, grossa, fissura",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Silva, G","IFN-181912604.4","2018","06","06","Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.799722","-15.12","-55.799722","-15.12",NA,NA,NA,NA,"2019","12","15","Southern America",NA,NA,"Conglomerado IFN-1819. Subunidade 4. Subparcela 4. Indivíduo 23. F6; Árvore, 5,4m de altura, DAP 5,9cm. Látex branco, muito abundante, líquido, ausência de odor de corte. Base reta. Casca cor externa cinza, cor interna verde, grossa, fissurada, odor",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","2019-11-01 14:52:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Morales, JF","Gottsberger, IS","2014","1970","10","16","Brasil","São Paulo","Botucatu","Munícipio de Botucatu: 18 km north of BOTUCATU, (14 km east of SÃO MANUEL). Along the São Manuel, Piracicaba highway. Near ex-RR station",NA,"-22.75",NA,"-22.75","550","550",NA,NA,"1996","10",NA,"Southern America",NA,NA,"Vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Tree; Cerrado",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","2020-07-29 09:03:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Coutinho, TS","Barbosa, RAA","IFN-8343631.3","2018","04","10","Brasil","Maranhão","Alto Parnaíba","Curupa","-45.19","-9.899996","-45.19","-9.899996",NA,NA,"UB0111068",NA,"2019","12","16","Southern America",NA,NA,"Conglomerado MA-834. Subunidade 1. Subparcela 3. indivíduo 5. F6; Árvore; DAP em cm: 14,5; altura em m: 5,10; base reta; casca acinzentada por fora, amarelada por dentro, fina, áspera, sem odor; Área de cerrado",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","2019-11-01 14:52:37-03","UnB","UB","9029","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Proença, CEB","Farias, R; Carvalho, AM; Carvalho, JA; Proença, CEB","111","2000","09","07","Brasil","Minas Gerais",NA,"BR 153 Próximo a Goiatuba. Beira de estrada","-49.253611","-17.975556","-49.253611","-17.975556",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Com cortiça fissurada, folhas membranáceas aglomeradas no ápice do galho.; Árvore 3,5m; Cerrado.",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","2019-11-01 14:52:37-03","UnB","UB","8369","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","Simon, MF","Simon, MF; Lima, JCM; Eiten, G; Carvalho, AM","246","1999","02","20","Brasil","Bahia","Caetité","Estrada Caetité-Bom Jesus da Lapa, km 23","-42.583333","-13.9075","-42.583333","-13.9075","900","900",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Estéril.; Arvoreta 2m; Cerrado s.s. sob latossolo profundo.",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
