"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","previousCatalogNumber"
"47","2020-02-08 09:34:19-03","NBC","NL-BOTANY","L.3924984","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Wasum R","1999","12","11","Brazil",NA,NA,"RS Mun de Sao Francisco de Paula RS 235.","-50.659444","-29.36","-50.659444","-29.36",NA,NA,"NL-L3924984","NL-L3924984","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3924984 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Lamiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 09:34:19-03","NBC","NL-BOTANY","U.1761300","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","03","06","Brazil",NA,NA,"Brasiliae Australis. Est. Paraná, Barigui; road side.",NA,NA,NA,NA,NA,NA,"NL-U1761300","NL-U1761300","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1761300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Lamiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 09:34:19-03","NBC","NL-BOTANY","U.1761301","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Hatschbach GG; Pereira E","1963","11","07","Brazil",NA,NA,"Est Parana. Mun Laranjeiras do Sul. Rio das Cobras.",NA,NA,NA,NA,NA,NA,"NL-U1761301","NL-U1761301","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1761301 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Lamiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 09:34:19-03","NBC","NL-BOTANY","WAG.1189417","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Ribas OS; Cordeiro J","1994","11","17","Brazil",NA,NA,"Quatro Barras, Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1189417","NL-WAG1189417","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1189417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Lamiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 09:34:19-03","NBC","NL-BOTANY","WAG.1189418","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Hatschbach GG","1975","10","25","Brazil",NA,NA,"Flora da Serra (mun. Guaraniacu) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1189418","NL-WAG1189418","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1189418 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Lamiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-11-04 11:20:28-03","ESALQ","ESA","88775","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Maschio, W.","1997","10","26","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"ESA088775","ESA088775",NA,"227.0","Magnoliophyta",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"53","2020-11-04 11:20:28-03","ESALQ","ESA","60807","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.","1998","01","01","Ribas, O.S. et al.","1998","01","17","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"ESA060807","ESA060807",NA,"2316.0","Magnoliophyta",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"54","2020-11-04 11:20:28-03","ESALQ","ESA","96640","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.",NA,NA,NA,"Silva, J.M. et al.","2005","10","17","Brasil","São Paulo","Apiaí",NA,"-48.8400001525879","-24.5",NA,NA,NA,NA,"ESA096640","ESA096640",NA,"4420.0","Magnoliophyta",NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA
"55","2020-11-04 11:20:28-03","ESALQ","ESA","52234","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Hatschbach, G.","2005","01","01","Silva, J.M. et al.","2005","10","17","Brasil","São Paulo","Apiaí",NA,"-48.8400001525879","-24.5",NA,NA,NA,NA,"ESA052234","ESA052234",NA,"4420.0","Magnoliophyta",NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA
"56","2020-11-04 11:20:28-03","ESALQ","ESA","124316","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum",NA,"Cordeiro, J. & Barbosa, E.","2012",NA,NA,"Dunaiski Jr., A.","2004","10","30","Brasil","Paraná","Curitiba","Bairro Abranches.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"ESA124316","ESA124316",NA,"2586.0","Magnoliophyta",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"57","2021-01-14 15:33:58-03","MN","R","11176","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Velloso, H.","1944","02","09","Glaziou, A.F.M.","1890","11","17","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"R000011176","R000011176_001","Plantas do Brasil Central","18393",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"58","2015-07-02 14:04:29-03","JBP","HPL","10231","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","R. Tsuji","2008","03","02","R. Tsuji","2008","03","02","Brasil","PR","São Lourenço do Oeste","Coletado nas proximidades do município de São Lourenço do Oeste, sentido Santa Catarina (lado direito antes da curva de velocidade máx. de 40km por hora).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2015-07-02 14:04:29-03","JBP","HPL","7717","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum",NA,"R. Tsuji","2007","03","06","R. Tsuji","2007","03","06","Brasil","RS","Barra do Ouro","Coletado nas proximidades do município de Barra do Ouro, na estrada para Riozinho e em borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-12-19 08:15:33-03","FPS","FPS","1533","MachineObservation","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Schwirkowski, P.","2011","02","12","Schwirkowski, P.","2011","02","12","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383623","-26.275631","-49.383623","-26.275631",NA,NA,"FPS01533","FPS01533_v01","<ll>dwc_commonname:</ll> Tarumã-grande, tarumã-preto, tarumã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-12-19 08:15:33-03","FPS","FPS","1763","MachineObservation","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Schwirkowski, P.","2011","11","19","Schwirkowski, P.","2011","11","19","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383623","-26.275631","-49.383623","-26.275631",NA,NA,"FPS01763","FPS01763_v01 FPS01763_v02","<ll>dwc_commonname:</ll> Tarumã-grande, tarumã-preto, tarumã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-12-19 08:15:33-03","FPS","FPS","3122","MachineObservation","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Schwirkowski, P.","2017","11","02","Schwirkowski, P.","2017","11","02","Brasil","Santa Catarina","São Bento do Sul","Bairro Rio Vermelho. Aterro Sanitário Municipal","-49.335572","-26.265024","-49.335572","-26.265024",NA,NA,"FPS03122","FPS03122_v01 FPS03122_v02 FPS03122_v03 FPS03122_v04 FPS03122_v05 FPS03122_v06 FPS03122_v07","<ll>dwc_commonname:</ll> Tarumã-grande, tarumã-preto, tarumã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-12-19 08:15:33-03","FPS","FPS","1112","MachineObservation","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Larocca, P.","2014","08","20","Schwirkowski, P., Bianconcini, J.","2013","11","24","Brasil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro","-49.383622","-26.27563","-49.383622","-26.27563",NA,NA,"FPS01112,MBM391774","FPS01112_v01 FPS01112_v02 MBM391774","<ll>dwc_commonname:</ll> Tarumã-grande, tarumã-preto, tarumã","16B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"voucher","MBM 391774",NA,NA
"64","2019-08-27 13:30:24-03","IAP","PACA-AGP","50922","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","H. N. Moldenke","1950",NA,NA,"Hatschbach, G.","1949","11","18","Brasil","PR","Curitiba","São Lourenço","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"PACA050922",NA,"árvore 4m, flor branca e perfumada&nf;Material analyzed for tha Project Evolution of morphological characters in Verbenaceae, V.A. Thode - 04.2013. Habitat: in silva campestri Fenofase: flor Hábito: árvore","1591","Magnoliophyta","Lamiales",NA,NA,NA,NA,"25180","auto","Magnoliatae",NA,NA,NA,NA
"65","2019-08-27 13:30:24-03","IAP","PACA-AGP","36422","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","H. N. Moldenke","1954","09","26","Rambo, B.","1948","02",NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"PACA036422",NA,"Habitat: in araucarieto Fenofase: fruto submaturo",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA
"66","2019-08-27 13:30:24-03","IAP","PACA-AGP","54255","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","K. Emrich","1954","09","26","Emrich, K.","1954","02","27","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA054255",NA,"Habitat: in silvula Fenofase: fruto submaturo",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA
"67","2019-08-27 13:30:24-03","IAP","PACA-AGP","4812","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Emrich-Rambo","1954","09","26","Rambo, B.","1941","02","10","Brasil","RS","Canela","Passo do Inferno","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA004812",NA,"Habitat: in araucarieto Fenofase: fruto maturo",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA
"68","2019-08-27 13:30:24-03","IAP","PACA-AGP","6559","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","H. N. Moldenke","1950","08",NA,"Rambo, B.","1940","11","18","Brasil","RS","Lageado","Sta. Clara","-51.9613990783691","-29.4668998718262",NA,NA,NA,NA,"PACA006559",NA,"sicher 26.09.1954&nf;árvore 8m Habitat: in silvula secundaria Fenofase: fl. nondum aperto Hábito: árvore",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"36738","auto","Magnoliatae",NA,NA,NA,NA
"69","2019-08-27 13:30:24-03","IAP","PACA-AGP","54617","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","B. Rambo","1954","09","26","Rambo, B.","1954","01","01","Brasil","RS","São Francisco de Paula","Faz. Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA054617",NA,"SEM MATERIAL Habitat: in araucarieto Fenofase: fruto semievoluto",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA
"70","2019-08-27 13:30:24-03","IAP","PACA-AGP","105722","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","J. Mahus","2009","11","27","Mauhs, J.","2009","11","27","Brasil","RS","Vacaria","P. E. Ibitiriá.","-50.744444","-28.325","50°44'40W","28°19'30S",NA,NA,"PACA105722",NA,"Habitat: Em borda de mata",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"71","2019-08-27 13:30:24-03","IAP","PACA-AGP","51106","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Emrich-Rambo","1954","09","26","Sehnem, A.","1950","12","12","Brasil","RS","Santa Cruz","Boa Vista",NA,NA,NA,NA,"200","200","PACA051106",NA,"Habitat: in silva Hábito: árvore","5071","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"72","2019-08-27 13:30:24-03","IAP","PACA-AGP","72325","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","A. Sehnem",NA,NA,NA,"Sehnem, A.","1969","10","20","Brasil","RS","Santa Cruz","Boa Vista",NA,NA,NA,NA,"200","200","PACA072325",NA,"conf. S.F. Smith em 03.1986&nf;Material analyzed for tha Project Evolution of morphological characters in Verbenaceae, V.A. Thode - 04.2013. Habitat: in pascuis Hábito: arbustum",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"73","2019-10-18 16:49:48-03","IAP","PACA-AGP","61717","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","O. Bueno","2009","09","29","O.R. Camargo","1957","11","18","Brasil","RS","Farroupilha","Linha Janssen","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA061717",NA,"Habitat: In silva, na orla do mato Fenofase: flor","2541","Magnoliophyta","Lamiales",NA,NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA
"74","2019-08-27 13:30:24-03","IAP","PACA-AGP","109150","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","M. Grings",NA,NA,NA,"M. Grings & G.B. Stahlberg","2010","01","07","Brasil","RS","Jaquirana","Parque Estadual do Tainhas, Passo do S.","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,"PACA109150",NA,"ICN 163199 Habitat: em mata com araucária próximo do arroio afluente do Rio Tainhas Fenofase: fr. Hábito: árvore","961","Magnoliophyta","Lamiales",NA,NA,NA,NA,"31282","auto","Magnoliatae",NA,NA,NA,NA
"75","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047712","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","G. Hatschbach",NA,NA,NA,"J. M. Silva; L. M. Abe","1998","11","10","Brazil","Parana",NA,"Ouro Fino (Mun. Tunas do Paraná)","-49.1","-24.9667",NA,NA,NA,NA,NA,NA,NA,"2599","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047714","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","G Hatschbach",NA,NA,NA,"G. Hatschbach","1984","11","26","Brazil","Parana",NA,"Bacacheri (mun. Curitiba)","-49.237331","-25.442591",NA,NA,"880",NA,NA,NA,NA,"48577","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047711","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","G. Hatschbach",NA,NA,NA,"O. S. Ribas; J. Cordeiro","1994","11","17","Brazil","Parana",NA,"Quatro Barras","-49.0833","-25.3667",NA,NA,NA,NA,NA,NA,NA,"726","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047713","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","G. Hatschbach",NA,NA,NA,"Hatschbach; J. Cordeiro","1986","11","26","Brazil","Parana",NA,"Col. Joao XXIII (mun. Bocaiúva do Sul)","-49.1333","-25.1833",NA,NA,NA,NA,NA,NA,NA,"50818","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:47:04-03","UFJF","CESJ","22447","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","M. Sobral","1997","01","20","L. Krieger; et al.","1988","04","30","Brasil","Minas Gerais","Serra do Caparaó",NA,NA,NA,NA,NA,NA,NA,"CESJ022447",NA,"Árvore,ca. 6m. alt.,na mata,cachos de frutos pendentes,de cor vermelha,contendo duas sementes.Duplicatas:MBM,BHCB","CESJs.n.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:47:04-03","UFJF","CESJ","63162","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","G. Hatschbach","1995",NA,NA,"O.S. Ribas; J. Cordeiro","1994","11","17","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"CESJ063162",NA,"Árvore, 5m, flores alvas, odoríferas. Orla da mata de galeria.","726","Angiosperma",NA,"América do Sul",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"81","2019-11-21 14:47:04-03","UFJF","CESJ","31771","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","G.Hatschbach","1995",NA,NA,"O.S. Ribas; J. Cordeiro","1994","11","17","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"CESJ031771",NA,"Árvore, 5m alt., flores alvas, odoríferas. Orla de mata de galeria.","726","Angiosperma",NA,"América do Sul",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"82","2021-03-01 16:42:39-03","UNICAMP","UEC","138821","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum",NA,"Franco, GADC","2005","04","20","Arzolla, FARDP","2005","04","14","Brazil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"Árvore. 5m. Frutos vermelhos.; Floresta Ombrófila Mista Montana.","783","Magnoliopsida",NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA
"83","2020-12-04 13:19:47-03","UDESC","LUSC","8488","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Felitto, G.","2014","05","23","Felitto, G.; Dutra, M.; Czelusniak, B.H.","2014","04","27","Brasil","Rio Grande do Sul","Bom Jesus","Vila Santo Inácio.","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"LUSC001325","LUSC001325",NA,"848",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA
"84","2020-12-04 13:19:47-03","UDESC","LUSC","8447","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Cordeiro, J.","2014","03","12","Fellito, G.; et al.","2014","03","14","Brasil","Santa Catarina","São Joaquim","Entre Vila Boava e Vila Luizinho.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"LUSC001328","LUSC001328",NA,"823",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA
"85","2019-01-17 11:26:02-02","PUCRS","MPUC","14271","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","M. Sobral",NA,NA,NA,NA,"2002","02","22","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"Floresta Ombrófila Mista (F: 83)",NA,NA,"Lamiales","South America",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"86","2020-10-14 10:07:00-03","FURB","FURB","11136","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Sobral, M","2009","03",NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","01","23","Brasil","Santa Catarina","Anita Garibaldi","Lajeado dos Crespos.","-51.1641667","-27.7641667","-51.1641667","-27.7641667","575","575","FURB45268","FURB45268","Florística IFFSC 1000(Arbórea) Habitat: Floresta Estacional Decidual; Habito: Fruto laranja;","1383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-10-14 10:07:00-03","FURB","FURB","13121","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Sobral, M","2009","07","17","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","04","23","Brasil","Santa Catarina","Urubici","São Pedro Parque Nacional de São Joaquim","-49.4066667","-28.0802778","-49.4066667","-28.0802778","1139","1139","FURB45264","FURB45264","Fito IFFSC 167/L/148 Habitat: Floresta nebular e campos naturais; Estágio Avançado Habito: arbórea; Fruto laranja;","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-10-14 10:07:00-03","FURB","FURB","14784","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Meyer, FS","2008","12",NA,"Meyer, F.S.","2008","11","22","Brasil","Santa Catarina","São Bento do Sul","Cepa - Rugendas, Univille.","-49.3786111","-26.2505556","-49.3786111","-26.2505556",NA,NA,"FURB45266","FURB45266",NA,"832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-14 10:07:00-03","FURB","FURB","19565","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Oliveira, AA de","2010","01","25","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","11","03","Brasil","Santa Catarina","Criciúma","Bairro Universitário (Próximo a Unesc).","-49.4091667","-28.7091667","-49.4091667","-28.7091667","50","50","FURB03704","FURB03704","Florística IFFSC 41 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arvoreta; flor branca","2896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-10-14 10:07:00-03","FURB","FURB","22215","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Verdi, M","2010","03","08","Verdi, M.; Souza, N.L. de & Klettenberg, D.H.","2010","03","08","Brasil","Santa Catarina","Urubici","RPPN Leão da Montanha.","-49.375","-28.01","-49.3750000","-28.0100000","1050","1050","FURB45262","FURB45262","Florística IFFSC mv30 (Arbórea) Habitat: Floresta Ombrófila Mista; Habito: arbórea; Fruto laranja;","3778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-08 08:56:55-03","FURB","FURB","48658","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Oliveira, AA de","2015","10","27","Oliveira, A.A. de","2015","10","27","Brasil","Santa Catarina","Campo Alegre","Bateias de Baixo.","-49.2286111","-26.0988889","-49.2286111","-26.0988889","861","861","FURB48658","FURB48658",NA,"2675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-14 10:07:00-03","FURB","FURB","50819","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Funez, L.A.","2016",NA,NA,"Funez, L.A.; Schwirkowski, P.","2015","11","16","Brasil","Santa Catarina","São Bento do Sul","Linha férrea em Serra Alta.","-49.3661111","-26.2788889","-49.3661111","-26.2788889","817","817","FURB50819","FURB50819",NA,"5065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-10-14 10:07:00-03","FURB","FURB","51682","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Farias, D.M.","2016","11",NA,"Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","2016","11","23","Brasil","Santa Catarina","Abelardo Luz","Papuâ.","-52.2005556","-26.64","-52.2005556","-26.6400000","890","890","FURB51682","FURB51682","frutos verdes Habitat: área de pastagem Habito: Árvore","897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-10-14 10:07:00-03","FURB","FURB","58521","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Kassner-Filho, A.","2018","04","06","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","04","06","Brasil","Santa Catarina","Alfredo Wagner",NA,"-49.3222223","-27.8116667","-49.3222223","-27.8116667","112","112","FURB58521","FURB58521","fruto vermelho Habitat: borda do fragmento florestal Habito: árvore","2547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-10-14 10:07:00-03","FURB","FURB","62619","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Kassner-Filho, A.","2019","02","09","Kassner-Filho, A.","2019","02","09","Brasil","Santa Catarina","Urubici","Floresta Ombrófila Mista; Estágio Avançado. Floresta Ombrófila Mista; Estágio Avançado.","-49.4122222","-27.9922222","-49.4122222","-27.9922222","1482","1482","FURB62619","FURB62619","Arvoreta 3m; Fruto imaturo","4696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
