"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","infraspecificEpithet"
"211","2019-08-20 10:19:03-03","UNICAMP","UEC","10714","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Hatschbach, G","Hatschbach, G","1977","07","12","Brazil","Paraná","Matinhos","Cambara","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"UEC083598","UEC083598","1977","07",NA,"40029","fruto, Arbusto de 3 m, frutos pretos, mata pluvial.","Magnoliopsida",NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"212","2019-08-20 10:19:04-03","UNICAMP","UEC","196861","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Britez, RM; Silva, SM; Souza, WS","1988","04","30","Brazil","Paraná","Paranaguá","Morro da Baleia","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC083595","UEC083595",NA,NA,NA,"24862","fruto, Árvore de 6 m, com frutos imaturos, em encosta alterada.","Magnoliopsida",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"213","2021-03-01 16:34:34-03","UNICAMP","UEC","154953","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Castro, AG","2000","08","09","Brazil","São Paulo","Bananal","Estação Ecológica de Bananal. Serra da Bocaina.","-44.3199996948242","-22.6800003051758",NA,NA,"1350","1350","UEC045455","UEC045455",NA,NA,NA,"339","Mata Atlântica.","Magnoliopsida",NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"214","2019-08-20 10:19:04-03","UNICAMP","UEC","65414","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Goldenberg, R","1993","06","10","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC083590","UEC083590",NA,NA,NA,"28618","flor, Arbusto de 4 m de altura, em mata de restinga. Flores brancas, com cheiro adocicado.","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"215","2019-08-20 10:19:04-03","UNICAMP","UEC","65412","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Goldenberg, R","1993","06","10","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC083589","UEC083589",NA,NA,NA,"28617","fruto, Arbusto com 2 m de altura, gfrutos atropurpúreos quando maduros. Mata de restinga.","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"216","2019-08-20 10:19:04-03","UNICAMP","UEC","96333","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R","Bernacci, LC; Falivene, SMP; Camargo, O; Cardoso, EG","1994","05","19","Brazil","São Paulo","Pariquera-Açu","Estação Ecológica de Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"UEC071950","UEC071950",NA,NA,NA,"265","fruto, Arbusto de 1,5 m; folhas discoloers, frutos imaturos e botões. Mata alta e pluriestratificada, com bromeliáceas epífitas.","Magnoliopsida",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"217","2021-03-01 16:34:37-03","UNICAMP","UEC","189024","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Silva, BG","2011","01","24","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,NA,"800","800","UEC119323","UEC119323",NA,NA,NA,"62","Floresta Ombrófila Densa","Magnoliopsida",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"218","2019-08-20 10:19:04-03","UNICAMP","UEC","65077","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Caddah, MK","Hoehne, W","1951","08","17","Brazil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC071956","UEC071956","2012",NA,NA,"s.n.","fruto, Arbusto de cerrado, frutos.","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"219","2021-03-01 16:34:37-03","UNICAMP","UEC","65078","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Hoehne, W","Hoehne, W","1944","05","02","Brazil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC083605","UEC083605",NA,NA,NA,"SPF11441","flor e fruto, Árvore do cerrado.; Árvore do cerrado.","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"220","2021-03-01 16:34:37-03","UNICAMP","UEC","178323","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R","Yamamoto, K; Tamashiro, JY","1993","04","17","Brazil","São Paulo","São Sebastião","Praia de Boracéia. Rod. Santos - Rio de Janeiro, Km 188.","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"UEC031890","UEC031890","2014","05",NA,"28216","Árvore com 7 metros de altura. Flores branco-creme.; Restinga.","Magnoliopsida",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA
"221","2019-08-20 10:19:04-03","UNICAMP","UEC","38558","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R","Taroda, N; Semir, J; Yamamoto, K","1985","06","16","Brazil","São Paulo","Ubatuba","Praia Dura","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC071947","UEC071947","1992","07",NA,"17637","flor, Arvoreta de até 4 m, flores brancas. Borda da mata.","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"222","2019-08-20 10:19:04-03","UNICAMP","UEC","46675","S","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R","Semir, J; Yamamoto, K; Taroda, N","1985","06","17","Brazil","São Paulo","Ubatuba","Praia Dura","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC071955","UEC071955","1992","07",NA,"17637","flor, Arvoreta de até 4 m, flores brancas. Borda de mata.","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"223","2019-12-18 15:50:47-03","UFOP","OUPR","21166","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Rezende, A.R.","Silva, G.P.","2003","04","10","Brasil","Goiás","Luziania",NA,"-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,NA,"2011","02","24","7559","Mata de galeria. Relevo acidentado. Solo argiloso. Árvore com 5m",NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA
"224","2019-12-18 15:50:47-03","UFOP","OUPR","21167","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Rezende, A.R.","Silva, G.P.","2003","04","10","Brasil","Goiás","Luziania",NA,"-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,NA,"2011","02","24","7554","Mata de galeria. Relevo acidentado. Solo argiloso. Árvore com 5m",NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA
"225","2019-11-06 09:56:26-03","UFOP","OUPR","5617","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Rezende, A.R.","Badini, J.","1974","02","13","Brasil","Minas Gerais","Mariana","Fazenda Macaquinhos","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"2011","02","24","s.n.",NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"226","2019-11-06 09:56:25-03","UFOP","OUPR","17822","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Rezende, A.R.","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2011","02","24","s.n.","Terreno úmido. Arbusto. Flores pálidas",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"227","2019-11-06 09:56:26-03","UFOP","OUPR","6582","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Rezende, A.R.","Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2011","02","24","s.n.",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"228","2019-12-18 15:50:47-03","UFOP","OUPR","20107","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Rezende, A.R.","Silva, G.P.","2003","06","10","Brasil","Goiás","Silvania",NA,"-48.6081008911133","-16.658899307251",NA,NA,NA,NA,NA,NA,"2011","02","24","7798","Mata de galeria. Solo suave ondulado. Solo argiloso. árvore com 4m",NA,NA,NA,NA,"46044","auto",NA,NA,NA,NA,NA,NA
"229","2020-12-04 13:19:24-03","UDESC","LUSC","7640","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Stival-Santos, A.","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.823600769043","-27.6938991546631",NA,NA,NA,NA,"LUSC004684","LUSC004684","2010","04","22","1824",NA,NA,NA,NA,NA,"26556","auto",NA,NA,NA,NA,NA,NA
"230","2020-12-04 13:19:24-03","UDESC","LUSC","6618","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Floriani, M.M.P.","Floriani, M.M.P.","2011","07","27","Brasil","Santa Catarina","Rio Rufino","Fazenda Santo Antônio.","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,"LUSC004830","LUSC004830",NA,NA,NA,"73",NA,NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA
"231","2019-11-08 08:53:23-03","FURB","FURB","1046","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Uhlmann, A","Vieira, A.O.S.","2001","07","04","Brasil","Santa Catarina","Blumenau","Parque Spitzkopf.","-49.1080556","-27.0169444","-49.1080556","-27.0169444",NA,NA,"FURB30038","FURB30038","2005","08","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-10-14 10:02:55-03","FURB","FURB","10609","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Gasper, AL de","Grippa, C.R.; Bachmann, V.","2007","10","12","Brasil","Santa Catarina","Apiúna","Jundiá.","-49.2547222","-27.1202778","-49.2547222","-27.1202778","350","350","FURB30036","FURB30036","2009",NA,NA,"606","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo VII.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-10-14 10:02:55-03","FURB","FURB","20050","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Sobral, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","06","30","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","FURB30014","FURB30014","2010","01","25","3773","Fito IFFSC 468 /O/47 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arvoreta;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-10-14 10:02:55-03","FURB","FURB","22626","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","17","Brasil","Santa Catarina","São José","Forquilhas.","-48.6894444","-27.5402777","-48.6894444","-27.5402777","135","135","FURB30015","FURB30015","2010","03","17","2169","Florística IFFSC 352 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-10-14 10:02:55-03","FURB","FURB","23416","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, AA de","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","03","15","Brasil","Santa Catarina","Orleans","Brusque do Sul.","-49.4119444","-28.2597222","-49.4119444","-28.2597222","309","309","FURB30026","FURB30026","2010","04","22","3981","Florística IFFSC 118 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-10-14 10:02:55-03","FURB","FURB","23424","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, AA de","Korte, A.; Kniess, A.","2010","03","17","Brasil","Santa Catarina","Apiúna","Faxinalzinho.","-49.3936111","-27.1802778","-49.3936111","-27.1802778","793","793","FURB30027","FURB30027","2010","04","22","2200","Florística IFFSC 516 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-10-14 10:02:55-03","FURB","FURB","23433","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","-48.8700000","-27.6300000","413","413","FURB02258","FURB02258","2010","04","22","1824","Florística IFFSC 316 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira de estrada Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-10-14 10:02:55-03","FURB","FURB","23437","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, AA de","Korte, A.; Kniess, A.","2010","02","22","Brasil","Santa Catarina","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste).","-50.2202778","-26.91","-50.2202778","-26.9100000","786","786","FURB30017","FURB30017","2010","04","22","1993","Florística IFFSC 681 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-10-14 10:02:55-03","FURB","FURB","23438","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, AA de","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","-48.8702778","-28.1694445","-48.8702778","-28.1694445","604","604","FURB30019","FURB30019","2010","04","22","4071","Florística IFFSC 148 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-10-14 10:02:55-03","FURB","FURB","23440","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, AA de","Dreveck, S.; Carneiro, F.E.","2010","03","20","Brasil","Santa Catarina","Itapoá",NA,"-48.69","-26.1","-48.6900000","-26.1000000","20","20","FURB30030","FURB30030","2010","04","22","1940","Florística IFFSC 1069 (Arbusto) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: arbustiva; flor botão floral marrom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-10-14 10:02:55-03","FURB","FURB","25348","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, AA de","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","03","Brasil","Santa Catarina","Laguna","Laranjeiras.","-48.87","-28.44","-48.8700000","-28.4400000","246","246","FURB30031","FURB30031","2010","05","27","4638","Florística IFFSC 81 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arvoreta; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-10-14 10:02:55-03","FURB","FURB","25503","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","04","08","Brasil","Santa Catarina","Angelina","Rio Fortuna.","-49.05","-27.4505556","-49.0500000","-27.4505556","841","841","FURB30013","FURB30013","2010","04","08","2624","Florística IFFSC 386 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-10-14 10:02:55-03","FURB","FURB","25546","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Gasper, AL de","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","FURB30010","FURB30010","2010","05","10","2230","Coleta Extra IFFSC (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arvoreta; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-10-14 10:02:55-03","FURB","FURB","26474","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Gasper, AL de","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2010","05","14","Brasil","Santa Catarina","Massaranduba","Serra do Jacú.","-49.05","-26.55","-49.0500000","-26.5500000","638","638","FURB30032","FURB30032","2010","06","21","2197","Florística IFFSC 909 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-10-14 10:02:55-03","FURB","FURB","54030","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, A. A.","Funez, L.A.","2017","05","01","Brasil","Santa Catarina","Apiúna","Morro Dom Bosco.","-49.3666667","-27.0502778","-49.3666667","-27.0502778","171","171","FURB54030","FURB54030","2017","08","31","6395","Flores brancas com estames amarelos Habitat: Borda da floresta Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-10-14 10:02:55-03","FURB","FURB","26852","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Stival-Santos, A","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro.","-48.78","-27.72","-48.7800000","-27.7200000","612","612","FURB30029","FURB30029","2010","06","30","2793","Florística IFFSC 286 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arvoreta; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-10-14 10:02:55-03","FURB","FURB","277","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R","Mantovani, V.","2001","07","04","Brasil","Santa Catarina","Blumenau","Parque Spitzkopf.","-49.1080556","-27.0169444","-49.1080556","-27.0169444","916","916","FURB30034","FURB30034","2009","10","03",NA,"FNMA. Florística. Nº antigo 106. Habitat: Floresta Ombrófila Densa; floresta Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-10-14 10:02:55-03","FURB","FURB","28027","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Stival-Santos, A","Stival-Santos, A.; Silveira, S.","2010","07","08","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","710","710","FURB30028","FURB30028","2010","07","08","3259","Florística IFFSC 388 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arvoreta; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-10-14 10:02:55-03","FURB","FURB","28619","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","19","Brasil","Santa Catarina","Palhoça","Maciambú.","-48.69","-27.81","-48.6900000","-27.8100000","220","220","FURB30011","FURB30011","2010","06","19","3043","Florística IFFSC 256 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-10-14 10:02:55-03","FURB","FURB","28648","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Gasper, AL de","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","05","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo.","-48.7619444","-27.8788889","-48.7619444","-27.8788889","180","180","FURB30016","FURB30016","2010","09","20","2666","Florística IFFSC e226b (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-10-14 10:02:55-03","FURB","FURB","29077","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Verdi, M","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","07","02","Brasil","Santa Catarina","São Bonifácio","Rio Poncho.","-48.8697223","-27.99","-48.8697223","-27.9900000","623","623","FURB30020","FURB30020","2010","07","02","5139","Florística IFFSC 198 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-10-14 10:02:55-03","FURB","FURB","29293","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Korte, A","Korte, A.; Kniess, A.","2010","05","27","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Área Virgem.","-49.14","-27.09","-49.1400000","-27.0900000","803","803","FURB30025","FURB30025","2010","09","30","3488","Florística IFFSC 578 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta; Fruto com fruto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-10-14 10:02:55-03","FURB","FURB","29604","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Gasper, AL de","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","-48.8700000","-28.0800000","517","517","FURB30024","FURB30024","2010","10","01","5011","Florística IFFSC 173 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-10-14 10:02:55-03","FURB","FURB","30469","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, AA de","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","08","Brasil","Santa Catarina","Paulo Lopes","Espraiado/Parque Estadual da Serra do Tabuleiro.","-48.78","-27.99","-48.7800000","-27.9900000","329","329","FURB30022","FURB30022","2010","10","14","4878","Regeneração IFFSC 199 /N/83 Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-10-14 10:02:55-03","FURB","FURB","31512","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Korte, A","Korte, A.; Kniess, A.","2010","09","29","Brasil","Santa Catarina","Nova Trento","Rio Veado.","-49.1369444","-27.3605556","-49.1369444","-27.3605556","479","479","FURB30012","FURB30012","2010","09","29","4518","Florística IFFSC 425b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-10-14 10:02:55-03","FURB","FURB","32505","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, AA de","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","27","Brasil","Paraná","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9666667","-25.8688889","-48.9666667","-25.8688889","954","954","FURB30018","FURB30018","2010","11","24","5567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-10-14 10:02:55-03","FURB","FURB","32510","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, AA de","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.4122222","-27.1788889","-49.4122222","-27.1788889","783","783","FURB30021","FURB30021","2010","11","24","5232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-10-14 10:02:55-03","FURB","FURB","37358","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Oliveira, AA de","Caetano, J.O.","2012","01","31","Brasil","Santa Catarina","Benedito Novo","Próximo a Ceesan Liberdade.","-49.425","-26.7863889","-49.4250000","-26.7863889","368","368","FURB30033","FURB30033","2015","04","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
