"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","locality","phylum","order","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","fieldNumber","individualCount"
"46","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1410955","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Aguilar R M; Castro D",NA,"1996","06","04","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410955 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410955",NA,"Madre de Dios, Tambopata Province, Santuario Nacional Pampas del Heath, Rio Heath, Bosque de rivera.",NA,"Dioscoreales","Mart.",NA,"-68.736944","-12.656389",NA,NA,"NL-U1410955",NA,NA,NA,NA,"Magnoliopsidae","-68.736944","-12.656389",NA,NA,NA,NA,NA,NA
"47","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1410956","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Plowman TC; et al.",NA,"1980","02","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410956 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410956",NA,"State of Para, Municipio Canceicao do Araguana, Range of loqw hills ca. 20km west of Redencao, near Corrego Sao Joao and Troncamento Santa Teresa.",NA,"Dioscoreales","Mart.",NA,"-50.166667","-8.05",NA,NA,"NL-U1410956",NA,NA,NA,NA,"Magnoliopsidae","-50.166667","-8.05",NA,NA,NA,NA,NA,NA
"48","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1410957","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Wurdack JJ; Monachino JV",NA,"1965","10","13","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410957 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410957",NA,"Estado Epure, in morichal west of ranch house, Hato La Vergarena, Estado Bolivar.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1410957",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1410958","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Holst BK; Werff H van der",NA,"1985","11","04","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410958 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410958",NA,"Estado Bolivar, Dist. Cedeno; Quebrada La Flore, Affluentof Cano Ore which joins the Rio Parguaza, 230kms S of Calcara del Orinoco by road.",NA,"Dioscoreales","Mart.",NA,"-67.083333","6.283333",NA,NA,"NL-U1410958",NA,NA,NA,NA,"Magnoliopsidae","-67.083333","6.283333",NA,NA,NA,NA,NA,NA
"50","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1410959","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Huber O; Alarcon C",NA,"1982","09","24","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410959 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410959",NA,"Edo. Bolivar, Distr. Piar, sabanas en los alrededores del Hato 'Terecay', aprox. 16km al N de El Manteco.",NA,"Dioscoreales","Mart.",NA,"-62.45","7.466667",NA,NA,"NL-U1410959",NA,NA,NA,NA,"Magnoliopsidae","-62.45","7.466667",NA,NA,NA,NA,NA,NA
"51","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411034","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Walter BMT; et al.",NA,"2000","04","03","Southern America","Brazil",NA,NA,"Solo raso, mal drenado, enegrecido (escuro). 'Latossolo' ao redor.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411034 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411034",NA,"Brasília, Distrito Federal, Brasil. Fazenda Sucupira. Regiao do Vale do Corrego do Riacho Fundo (margem esquerda). Proximo a estrada na entrada sul.",NA,"Dioscoreales","Mart.","Distrito Federal","-48.016667","-15.866667",NA,NA,"NL-U1411034","Maas PJM; Maas-van de Kamer H",NA,NA,NA,"Magnoliopsidae","-48.016667","-15.866667","U 0250185",NA,NA,NA,NA,NA
"52","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411035","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Aparecida da Silva M; Cardoso E; et al.",NA,"1994","05","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411035 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411035",NA,NA,NA,"Dioscoreales","Mart.","Goiás",NA,NA,NA,NA,"NL-U1411035",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0034933",NA,NA,NA,NA,NA
"53","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411039","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Prance GT; et al.",NA,"1971","07","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411039 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411039",NA,"Brazilian Amazonia, State of Amazonas, Rio Purus, Rio Ituxi, Fortaleza Savanna, Rio Puciari tributary of Rio Ituxi, 20km above Mouth.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411039",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411040","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hatschbach GG",NA,"1975","05","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411040 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411040",NA,"Chapada dos Veadeiros (mun. Cavalcante) Goias.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411040",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411041","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Silva MG; Bahia RP",NA,"1977","03","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411041 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411041",NA,NA,NA,"Dioscoreales","Mart.","Pará",NA,NA,NA,NA,"NL-U1411041","Maas PJM",NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0118936",NA,NA,NA,NA,NA
"56","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411042","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Silva MG; Bahia RP",NA,"1977","04","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411042 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411042",NA,NA,NA,"Dioscoreales","Mart.","Pará",NA,NA,NA,NA,"NL-U1411042","Maas PJM",NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0118937",NA,NA,NA,NA,NA
"57","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411043","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Cordeiro I",NA,"1982","05","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411043 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411043",NA,NA,NA,"Dioscoreales","Mart.","Minas Gerais",NA,NA,NA,NA,"NL-U1411043",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0118938",NA,NA,NA,NA,NA
"58","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411044","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Irwin HS; Harley RM; Smith GL",NA,"1971","03","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411044 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411044",NA,"Planalto do Brasil, Estado de Goias, Chapada dos Veadeiros, ca. 20km N of Alto do Paraiso.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411044",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411047","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Irwin HS; Grear JW; Souza R; Reis dos San",NA,"1966","06","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411047",NA,"Planalto do Brasil, Drainage of the Upper Rio Araguaia, Estado de Mato Grosso.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411047",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411050","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Janssen A",NA,"1980","02","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411050 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411050",NA,"E-do do Amazonas, Mun. Humaita,Igarape de Mangabal, BR230, km 4,5.",NA,"Dioscoreales","Mart.",NA,"-63.166667","-7.516667",NA,NA,"NL-U1411050",NA,NA,NA,NA,"Magnoliopsidae","-63.166667","-7.516667",NA,NA,NA,NA,NA,NA
"61","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411052","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pirani JR; Zappi DC; Simão-Bianchini R; Oliveira AA de",NA,"1990","03","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411052 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411052",NA,"Campos Rupestres, Minas Gerais, Grao-Mogol: Descida do Morro do Papo da Ema Para o Jambeiro.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411052",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411053","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Unreadable",NA,"1894","04","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411053 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411053",NA,"Mato Grosso, Santo Antonio prope Cujaba.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411053",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411054","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Brade AC",NA,"1934","06","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411054 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411054",NA,"Minas Conselheiro Matta.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411054",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411055","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Munhoz C; et al.",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411055 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411055",NA,NA,NA,"Dioscoreales","Mart.","Distrito Federal","-47.9","-15.916667",NA,NA,"NL-U1411055","Maas PJM",NA,NA,NA,"Magnoliopsidae","-47.9","-15.916667","U 0049639",NA,NA,NA,NA,NA
"65","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411056","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hatschbach GG",NA,"1978","07","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411056 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411056",NA,"Grao-Mogol, arredores, Minas Gerais.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411056",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411057","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Munhoz C; et al.",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411057 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411057",NA,NA,NA,"Dioscoreales","Mart.","Goiás","-47.5","-14.066667",NA,NA,"NL-U1411057","Maas PJM",NA,NA,NA,"Magnoliopsidae","-47.5","-14.066667","U 0049637",NA,NA,NA,NA,NA
"67","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411061","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Irwin HS; et al.",NA,"1970","03","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411061 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411061",NA,"Estado de Minas Gerais. Serra do Cabral. Ca. 2 km W. of Cantoni.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411061",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411062","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Kuhlmann JG",NA,"1913","07","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411062 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411062",NA,"Boa Vista, Rio Branco, Amazonas.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411062",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411063","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Anderson WR; et al.",NA,"1973","04","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411063 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411063",NA,"Estado de Minas Gerais, Serra do Espinhaco, 25km by road NE of Diamantia, 2km W of RIo Jequiti.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411063",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411064","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Prance GT; Steward JR; Ramos JF; Farias LG",NA,"1969","01","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411064",NA,"Brazilian Amazonas, Territory of Roraima, foothills of Serra da Lua.",NA,"Dioscoreales","Mart.",NA,"-60.208333","2.45",NA,NA,"NL-U1411064",NA,NA,NA,NA,"Magnoliopsidae","-60.208333","2.45",NA,NA,NA,NA,NA,NA
"71","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411065","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Furlan A; Hensold N; Amaral MCE do",NA,"1982","04","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411065",NA,"Serra do Cipo, Est. de Minas Gerais, Mun. Congonhas do Norte -MG Trilha em Direcao ao Retiro do Barbado, aposa fazenda do Sr. Jose Correia (Serra Talhada).",NA,"Dioscoreales","Mart.",NA,"-43.75","-18.85",NA,NA,"NL-U1411065",NA,NA,NA,NA,"Magnoliopsidae","-43.75","-18.85",NA,NA,NA,NA,NA,NA
"72","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411066","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Cordeiro I; Pirani J; Wagner HL; Hensold N",NA,"1982","03","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411066 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411066",NA,"Serra do Cipo, Estado Minas de Gerais, Santanado Pirapama.",NA,"Dioscoreales","Mart.",NA,"-43.9","-18.916667",NA,NA,"NL-U1411066",NA,NA,NA,NA,"Magnoliopsidae","-43.9","-18.916667",NA,NA,NA,NA,NA,NA
"73","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411067","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Araújo GM; et al.",NA,"1992","06","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411067 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411067",NA,"Estacao Ecologica do Panga, Unberlandia, Minas Gerais.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411067",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411068","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Irwin HS; Grear JW; JW; Souza R; Reis dos Santos R",NA,"1966","04","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411068 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411068",NA,"Planalto do Brasil, Estado de Goias, Serra do Morcego.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411068",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411069","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Pires JM; Black GA",NA,"1950","05","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411069 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411069",NA,"Estado de Goyaz, Veredai do Relampago, duas leguas de Carolina.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411069",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411070","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Irwin HS; Grear JW; JW; Souza R; Reis dos Santos R",NA,"1966","06","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411070 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411070",NA,"Planalto do Brasil, Drainage of the upper Rio Araguaia, Estado de Mato Grosso, Periodically flooded campo, ca. 75km S. of Xavantina, Mato Grosso.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411070",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411071","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Harley RM; et al.",NA,"1980","04","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411071 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411071",NA,"Chapadao Ocidental da Bahia, 37km N from Correntina, on the Inhaumas road.",NA,"Dioscoreales","Mart.",NA,"-44.783333","-13.116667",NA,NA,"NL-U1411071",NA,NA,NA,NA,"Magnoliopsidae","-44.783333","-13.116667",NA,NA,NA,NA,NA,NA
"78","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411072","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Prance GT; Steward JR; Ramos JF; Farias LG",NA,"1969","01","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411072 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411072",NA,"Brazilian Amazonas, Territory of Roraima, foothills of Serra da Lua.",NA,"Dioscoreales","Mart.",NA,"-60.208333","2.45",NA,NA,"NL-U1411072",NA,NA,NA,NA,"Magnoliopsidae","-60.208333","2.45",NA,NA,NA,NA,NA,NA
"79","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411073","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Sperling CR; et al.",NA,"1982","05","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411073 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411073",NA,"Serra dos Carajas, Para, 23 km west of AMZA camp N-5.",NA,"Dioscoreales","Mart.",NA,"-50.25","-6.05",NA,NA,"NL-U1411073",NA,NA,NA,NA,"Magnoliopsidae","-50.25","-6.05",NA,NA,NA,NA,NA,NA
"80","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411074","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Sperling CR; Secco R de Sousa; Condon M; et al.",NA,"1982","05","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411074 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411074",NA,"Serra dos Carajas, Para, 2km east of AMZa camp N-1.",NA,"Dioscoreales","Mart.",NA,"-50.283333","-6.033333",NA,NA,"NL-U1411074",NA,NA,NA,NA,"Magnoliopsidae","-50.283333","-6.033333",NA,NA,NA,NA,NA,NA
"81","2020-02-08 08:59:59-03","NBC","NL-BOTANY","U.1411075","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hoehne HC",NA,"1911","04","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411075 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411075",NA,"Rio Mauso - Chapada.",NA,"Dioscoreales","Mart.",NA,NA,NA,NA,NA,"NL-U1411075",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:03:58-03","ESALQ","ESA","42193","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Árbocz, G.F. et al.","3618.0","1997","03","26",NA,"Brasil",NA,NA,NA,"ESA042193","Barra do Garças",NA,"Magnoliophyta",NA,"Mart.","Mato Grosso","-52.2566986083984","-15.8900003433228",NA,NA,NA,"Souza, J.P.","123012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:03:58-03","ESALQ","ESA","132185","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Paula-Souza, J.; Árbocz, G.; Polisel, R.T.; Gonçalves, L.N., Leduc, R.","11517.0","2013","02","08",NA,"Brasil",NA,NA,"Erva, flores amarelas","ESA132185","Alto Araguaia","Arredores do rio Ariranha. Campo úmido","Magnoliophyta",NA,"Mart.","Mato Grosso","-53.2153015136719","-17.3146991729736",NA,NA,"ESA132185","Paula-Souza, J.","100273","auto","2013",NA,NA,NA,NA,"02","01",NA,NA,NA
"84","2021-01-14 15:26:37-03","MN","R","51074","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","s.col.","793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,"Benthem, J. van & Maas, P.J.M.",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:26:37-03","MN","R","116361","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Mello Filho, L.E. 2284; Andrade, A. 2188; De Mello, N.; Lessa, E. & Medeiros, F.",NA,"1966","07","28",NA,"Brasil",NA,NA,NA,NA,"Furnas","Ribeirão das Pacas - Cascatas",NA,NA,"Mart.","Minas Gerais",NA,NA,NA,NA,NA,"Benthem, J. van & Maas, P.J.M.",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-14 15:26:37-03","MN","R","31828","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Regnell, A.F.","5212",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Minas Gerais",NA,NA,NA,NA,NA,"Benthem, J. van & Maas, P.J.M.",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-14 15:26:37-03","MN","R","124254","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Prance, G.T. 9173; Steward, J.R.; Ramos, J.F. & Farias, L.G.",NA,"1969","01","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Roraima",NA,NA,NA,NA,NA,"Benthem, J. van & Maas, P.J.M.",NA,NA,"1977",NA,"60°11-14'W","2°25-29'N",NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:26:37-03","MN","R","129010","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Simuna, A.","868","1896","04",NA,NA,"Brasil",NA,NA,"Commissão Geographica e Geologica de Minas",NA,NA,NA,NA,NA,"Mart.","Minas Gerais",NA,NA,NA,NA,NA,"Benthem, J. van & Maas, P.J.M.",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:26:37-03","MN","R","219252","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","flava","Burmannia flava","Hoehne, F.C.","1735","1909","03",NA,NA,"Brasil",NA,NA,"Comissão Rondon",NA,NA,"Tapirapuã",NA,NA,"Mart.","Mato Grosso",NA,NA,NA,NA,NA,"Benthem, J. van & Maas, P.J.M.",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
