"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"102","2021-03-01 16:32:23-03","UNICAMP","UEC","133126","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Kollmann, L; Bausen, E; Pizziolo, W","815","1998","10","28",NA,"Brazil","Espírito Santo","São Lourenço. Terreno de Clério Loss.",NA,"Árvore 20 m. DAP 24 cm. Fuste 15 m. Frutos verdes. Folhas verdes escuras por baixo.; Mata de encosta.&nf;Mata fria.","UEC005399","UEC005399","Moraes, PLR","-40.6002998352051","-19.9356002807617","Santa Teresa","750","750","2005",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:32:23-03","UNICAMP","UEC","132524","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Kollmann, L; Bausen, E; Pizziolo, W","2013","1999","02","23",NA,"Brazil","Espírito Santo","Valão de São Lourenço. Terreno de Clerio Loss.",NA,"Árvore 21 m. DAP 25 cm. Fuste 11m. Frutos verdes.; Mata Fria.","UEC005402","UEC005402","Moraes, PLR","-40.6002998352051","-19.9356002807617","Santa Teresa","750","750","2005",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:32:23-03","UNICAMP","UEC","50231","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Leitão Filho, HF; Martins, FR; Tamashiro, JY; Bernacci, LC; Meira Neto, JAA","20900","1988","10","14",NA,"Brazil","Minas Gerais",NA,NA,"Árvore de 15m, frutos verdes imaturos","UEC058478","UEC058478",NA,"-46.3278007507324","-22.3169002532959","Inconfidentes",NA,NA,NA,NA,NA,"13133","auto",NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:32:23-03","UNICAMP","UEC","40909","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Paulino Filho, HF","10-86","1986","09","03",NA,"Brazil","Minas Gerais","Fazenda Barreiro",NA,"Árvore de altura mediana; Mata","UEC033588","UEC033588","Baitello, JB","-46.9803009033203","-21.1896991729736","Monte Santo de Minas",NA,NA,"1988","02","05","21004","auto",NA,NA,NA,NA,NA,NA
"106","2019-08-20 10:16:21-03","UNICAMP","UEC","68618","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Souza, HM","19029","1864","09","15",NA,"Brazil","São Paulo","Bosque dos Jequitibás",NA,NA,"UEC058476","UEC058476",NA,"-47.060001373291","-22.8999996185303","Campinas",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:32:23-03","UNICAMP","UEC","68568","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Leitão Filho, HF","1291","1971","10","21",NA,"Brazil","São Paulo",NA,NA,"Árvore 10 metros; frutos vermelhos; flores creme. Sementes introduzidas pela S.F.P.O.&nf;Nativo em mata primária.","UEC005413","UEC005413","Moraes, PLR","-47.6300010681152","-24.3199996948242","Juquiá",NA,NA,"1998","08",NA,"32505","auto",NA,NA,NA,NA,NA,NA
"108","2019-08-20 10:16:21-03","UNICAMP","UEC","66382","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1746","1997","05","25",NA,"Brazil","São Paulo",NA,NA,NA,"UEC029762","UEC029762","Sanchez, M","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,"1997","05","25","34265","auto",NA,NA,NA,NA,NA,NA
"109","2019-08-20 10:16:21-03","UNICAMP","UEC","174449","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1744","1997","05","25",NA,"Brazil","São Paulo",NA,NA,NA,"UEC026061","UEC026061","Sanchez, M","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"110","2019-08-20 10:16:21-03","UNICAMP","UEC","158119","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1745","1997","05","25",NA,"Brazil","São Paulo",NA,NA,NA,"UEC029761","UEC029761","Sanchez, M","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,"1997","05","25","34265","auto",NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:32:23-03","UNICAMP","UEC","26021","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Leitão Filho, HF; Yamamoto, K; Silva, AF","10251","1979","08","07",NA,"Brazil","São Paulo","Estação Experimental de Ubatuba.",NA,"Arv. com 2 m, flores jovens com botões verdes-creme.","UEC005415","UEC005415","Moraes, PLR","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,"1998","08",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:32:23-03","UNICAMP","UEC","21977","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Tamashiro, JY","10544","1979","10","16",NA,"Brazil","São Paulo","Estação experimental de Ubatuba (IAC)",NA,"Árvore com 12m de alt., com frutos cor de laranja.","UEC138507","UEC138507","Moraes, PLR","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,"1997","09",NA,"34265","auto",NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:32:23-03","UNICAMP","UEC","88172","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Sanches, M; Pedroni, F","31308","1992","10","14",NA,"Brazil","São Paulo","Núcleo Picinguaba, margens do Rio da Fazenda.",NA,"Árvore de 25 m de altura, maduros de cor alaranjada.","UEC005411","UEC005411","Moraes, PLR","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,"2002","01","20","34265","auto",NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:32:23-03","UNICAMP","UEC","171614","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Sanches, M; Pedroni, F","31310","1993","05","21",NA,"Brazil","São Paulo","Núcleo Picinguaba, margens do Rio da Fazenda.",NA,"Árvore de 20 m de altura, frutos em desenvolvimento, de cor verde.","UEC005414","UEC005414","Moraes, PLR","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,"2002","01","25","34265","auto",NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:32:23-03","UNICAMP","UEC","171615","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Sanches, M; Pedroni, F","31309","1992","07","12",NA,"Brazil","São Paulo","Núcleo Picinguaba, margens do Rio da Fazenda.",NA,"Árvore de 25 m de altura, frutos em desenvolvimento.","UEC005416","UEC005416","Moraes, PLR","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,"2002","01","25","34265","auto",NA,NA,NA,NA,NA,NA
"116","2019-11-19 14:07:26-03","UFRPE","PEUFR","9223","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"M.T. Monteiro","23556","1971","09","28",NA,"Brasil","Bahia","Mata da Fazenda Palmeira",NA,"Árvore, flores esverdeadas com pouco perfume.","PEUFR009223",NA,"P.L.R. Moraes","-39.5311012268066","-17.0391998291016","Itamaraju",NA,NA,"2014","02","11","55932","auto",NA,NA,NA,NA,NA,NA
"117","2019-11-06 09:56:00-03","UFOP","OUPR","8924","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","longistyla","Cryptocarya longistyla","Mez","Isotype","Glaziou, A.F.M.","19801","1894","02","10",NA,"Brasil","Rio de Janeiro",NA,NA,"Ex Herb. Magalhães Gomes n. 1871",NA,NA,NA,NA,NA,"Alto Macaé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-06-27 10:25:23-03","UFES","VIES","33284","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moreira, L.N.","46","2007","07","03",NA,"Brasil","Espírito Santo","Floresta Nacional Pacotuba.",NA,NA,"VIES033284","VIES033284",NA,"-41.1128005981445","-20.8488998413086","Cachoeiro de Itapemirim",NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA
"119","2020-04-27 16:10:12-03","UFES","VIES","14302","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Saiter, F.Z.","198","2004","01","07",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia.",NA,NA,"VIES014302","VIES014302","Quinet, A.","-40.6002998352051","-19.9356002807617","Santa Teresa",NA,NA,"2005","11","06","23813","auto",NA,NA,NA,NA,NA,NA
"120","2019-08-16 08:39:40-03","UTFPR","HCF","27336","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"M.L. Brotto","2564","2017","12","06",NA,"Brasil","PR","estrada da Berneck a Tatupeba",NA,"árvore com 25 m de altura. Frutos imaturos em início de desenvolvimento, cor verde claro.",NA,NA,"M.L. Brotto","-48.769444","-24.742778","Adrianópolis","478","478","2017","12","18",NA,NA,"48°46'10 W","24°44'34 S",NA,NA,NA,NA
"121","2020-06-29 09:30:36-03","UFRRJ","RBR","43900","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"T.P.P. Alverga",NA,"2013","11","11",NA,"Brasil","Rio de Janeiro","Tijuca. F8-27.",NA,NA,"RBR00043900",NA,"L.L.F. Abrahão","-43.235556","-22.936389","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"43º14'8''W","22º56'11''S",NA,NA,NA,NA
"122","2020-06-29 09:30:36-03","UFRRJ","RBR","43901","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"T.P.P. Alverga",NA,"2014","02","04",NA,"Brasil","Rio de Janeiro","PEPB (sede Camorim). F92-92.",NA,NA,"RBR00043901",NA,"L.L.F. Abrahão","-43.439167","-22.968889","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"43º26'21''W","22º58'8''S",NA,NA,NA,NA
"123","2020-06-29 09:30:36-03","UFRRJ","RBR","43902","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"T.P.P. Alverga",NA,"2014","05","22",NA,"Brasil","Rio de Janeiro","PEPB. F21-33.",NA,NA,"RBR00043902",NA,"T.P.P. Alverga","-43.444722","-22.940556","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"43º26'41''W","22º56'26''S",NA,NA,NA,NA
"124","2020-06-29 09:30:36-03","UFRRJ","RBR","43903","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"T.P.P. Alverga",NA,"2013","10","24",NA,"Brasil","Rio de Janeiro","Pedra da Gávea. F30-01.",NA,NA,"RBR00043903",NA,"T.P.P. Alverga","-43.282778","-22.991111","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"43º16'58''W","22º59'28''S",NA,NA,NA,NA
"125","2020-06-29 09:30:36-03","UFRRJ","RBR","43904","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"T.P.P. Alverga",NA,"2014","05","22",NA,"Brasil","Rio de Janeiro","PEPB. F21-11.",NA,NA,"RBR00043904",NA,"T.P.P. Alverga","-43.444722","-22.940556","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"43º26'41''W","22º56'26''S",NA,NA,NA,NA
"126","2020-06-29 09:30:36-03","UFRRJ","RBR","43905","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"T.P.P. Alverga",NA,"2014","01","27",NA,"Brasil","Rio de Janeiro","PEPB (Est. Pau da Fome). F100-01.",NA,NA,"RBR00043905",NA,"T.P.P. Alverga","-43.450833","-22.930556","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"43º27'3''W","22º55'50''S",NA,NA,NA,NA
"127","2020-06-29 09:30:36-03","UFRRJ","RBR","43906","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"L.H. Soares",NA,"2013","10","01",NA,"Brasil","Rio de Janeiro","Est. do Sumaré. F34-26.",NA,NA,"RBR00043906",NA,"L.H. Soares","-43.215556","-22.934167","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"43º12'56''W","22º56'3''S",NA,NA,NA,NA
"128","2020-06-29 09:30:36-03","UFRRJ","RBR","43907","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"L.H. Soares",NA,"2014","03","21",NA,"Brasil","Rio de Janeiro","PNM Mendanha. F95-84.",NA,NA,"RBR00043907",NA,"L.H. Soares","-43.511111","-22.828889","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"43º30'40''W","22º49'44''S",NA,NA,NA,NA
"129","2020-06-29 09:30:36-03","UFRRJ","RBR","43908","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"L.H. Soares",NA,"2014","03","14",NA,"Brasil","Rio de Janeiro","PEPB. F128-95.",NA,NA,"RBR00043908",NA,"L.H. Soares","-43.455","-22.902778","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"43º27'18''W","22º54'10''S",NA,NA,NA,NA
"130","2020-06-29 09:30:36-03","UFRRJ","RBR","43909","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"L.H. Soares",NA,"2014","07","01",NA,"Brasil","Rio de Janeiro","PEPB. F64-39.",NA,NA,"RBR00043909",NA,"L.H. Soares","-43.443056","-22.944444","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"43º26'35''W","22º56'40''S",NA,NA,NA,NA
"131","2020-12-21 16:30:46-03","MBM","MBM","154473","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.","58221",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Rod. BR-252, Rio Araguaia",NA,"Árvore 10m, mata pluvial encosta de morro.","MBM154473","MBM154473","Moraes, P.","-40.6591987609863","-20.3633003234863","Domingos Martins","700","700","2009","05","04","48150","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:30:46-03","MBM","MBM","216451","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Ivanauskas, N.M.","752",NA,NA,NA,"Southern America","Brazil","São Paulo","Pariquera-Açu",NA,NA,"MBM216451","MBM216451","Ivanauskas, N.M.","-47.8800010681152","-24.7099990844727","Pariquera-Açu",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:30:46-03","MBM","MBM","279165","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R. de","2446","2001","05","31","Southern America","Brazil","São Paulo","Estação Ecológica da Juréia - Itatins",NA,NA,"MBM279165","MBM279165","Moraes, P.L.R. de","-46.9900016784668","-24.3199996948242","Peruíbe",NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:30:46-03","MBM","MBM","279166","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R. de","2470","2001","06","12","Southern America","Brazil","Rio de Janeiro","Serra da Estrela, Magé - Petrópolis",NA,NA,"MBM279166","MBM279166","Moraes, P.L.R. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:30:46-03","MBM","MBM","409926","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2564","2017","12","06","Southern America","Brazil","Paraná","estrada da Berneck a Tatupeba",NA,"Árvore com 25 metros de altura; frutos imaturos em início de desenvolvimento, cor verde claro.; Floresta Ombrófila Densa Submontana.","MBM409926","MBM409926","Brotto, M.L.","-48.769444","-24.742778","Adrianópolis","478","478","2017","12","18",NA,NA,"-48.769444","-24.742778",NA,NA,NA,NA
"136","2020-12-21 16:30:46-03","MBM","MBM","415246","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Brotto, M.L.","2593","2018","04","04","Southern America","Brazil","Paraná","Estrada da Berneck a Tatupeba",NA,"Árvore com 25 m de altura; frutos imaturos verdes.; Floresta Ombrófila Densa Submontana.","MBM415246",NA,"Brotto, M.L.","-48.769444","-24.742778","Adrianópolis","478","478","2018","11","08",NA,NA,"-48.769444","-24.742778",NA,NA,NA,NA
"137","2020-12-21 16:30:46-03","MBM","MBM","422577","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3331","2019","03","30","Southern America","Brazil","Espírito Santo","Estrada não pavimentada entre ES-164 e São Bento de Urânia",NA,"Árvore com 17 m de altura; frutos verdes. Odor suave e agradável ao corte do ritidoma.; Floresta Ombrófila Densa Montana.","MBM422577",NA,"Brotto, M.L.","-40.958611","-20.506667","Alfredo Chaves","1088","1088","2019","07","11",NA,NA,"-40.958611","-20.506667",NA,NA,NA,NA
"138","2020-12-21 16:30:46-03","MBM","MBM","105865","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Pessoal do Horto Florestal","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Sumaré",NA,NA,"MBM105865","MBM105865","Wattimo, I. de","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:30:46-03","MBM","MBM","279161","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R. de","2302","2000","10","10","Southern America","Brazil","São Paulo","Estação Experimental do IAC",NA,NA,"MBM279161","MBM279161","Moraes, P.L.R. de","-47.8800010681152","-24.7099990844727","Pariquera-Açu",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:30:46-03","MBM","MBM","279164","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R. de","2303","2000","10","10","Southern America","Brazil","São Paulo","Pariquera-Açu",NA,NA,"MBM279164","MBM279164","Moraes, P.L.R. de","-47.8800010681152","-24.7099990844727","Pariquera-Açu",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:30:46-03","MBM","MBM","279167","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R. de","2305","2000","10","17","Southern America","Brazil","São Paulo","Parque Estadual da Cantareira",NA,NA,"MBM279167","MBM279167","Moraes, P.L.R. de","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:30:46-03","MBM","MBM","279162","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R. de","2306","2000","10","17","Southern America","Brazil","São Paulo","Parque Estadual da Cantareira",NA,NA,"MBM279162","MBM279162","Moraes, P.L.R. de","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:30:46-03","MBM","MBM","279163","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R. de","2304","2000","10","17","Southern America","Brazil","São Paulo","Parque Estadual da Cantareira",NA,NA,"MBM279163","MBM279163","Moraes, P.L.R. de","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"144","2019-11-01 15:28:19-03","PUC-RIO","FCAB","6266","PreservedSpecimen","Plantae",NA,"Angiospermae","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"R.R. Oliveira","2481","1999","12","07",NA,"Brasil","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim, próxi",NA,"Continuação procedência: Em floresta de encosta em avançado estégio sucessional.&nf;Árvore de aproximadamente 22m de altura com diâmetro a altura do peito de 0,38m. Apresenta brotações na base do caule.","006266",NA,"A. Quinet","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"2000","03",NA,"57442","auto",NA,NA,NA,NA,NA,NA
"145","2019-11-01 15:28:19-03","PUC-RIO","FCAB","6299","PreservedSpecimen","Plantae",NA,"Angiospermae","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"A. Solórzano; Dias, H.M.; Schumm, L.","41","2004","11","23",NA,"Brasil","Rio de Janeiro","Parque Estadual da Pedra Branca, Morro da Mesa",NA,"Árvore com 6m de altura. Apresenta odor primitivo. Espécie ocorrente em floresta secundária (cerca de 50 anos) à cerca de 300m de altitude, no colo entre dois morros.","006299",NA,"A. Quinet","-43.2075004577637","-22.9027996063232","Rio de Janeiro","300","300","2005","05","01","57442","auto",NA,NA,NA,NA,NA,NA
"146","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7717","PreservedSpecimen","Plantae",NA,"Angiospermae","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"J.M. Freire; R.R. Oliveira; B.L. Rosendo","444","2009","07","10",NA,"Brasil","Rio de Janeiro","Maciço da Pedra Branca 6.4",NA,"Árvore com ca. de 16 m de altura, com 24 cm de CAP.","FCAB007717",NA,"A. Quinet","-75.026194","-66.473611","Camorim","180","180",NA,NA,NA,NA,NA,"-75.026194","-66.473611",NA,NA,NA,NA
"147","2015-09-03 18:56:22-03","MNHN","RECOLNAT_MNHN_P","P02010115","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R.",NA,"2001","5","7",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Núcleo Perequê-Açu.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010115' target='other'> <mi>dwc_moreinfo</mi></a>","P02010115","P02010115_01",NA,"-47.06917","-24.37861","Peruíbe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2423",NA
"148","2016-11-17 14:38:02-02","MNHN","RECOLNAT_MNHN_P","P02010117","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Miers",NA,"1838","2","11",NA,"Brasil","Rio de Janeiro",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010117' target='other'> <mi>dwc_moreinfo</mi></a>","P02010117","P02010117_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4274",NA
"149","2018-06-19 18:27:09-03","MNHN","RECOLNAT_MNHN_P","P00221217","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Glaziou, A.",NA,"1892","1","18",NA,"Brésil",NA,"Rio Janeiro. Alto Macahé","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00221217' target='other'> <mi>dwc_moreinfo</mi></a>","P00221217","P00221217_01","Kostermans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19801",NA
"150","2015-09-03 18:57:58-03","MNHN","RECOLNAT_MNHN_P","P00221787","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez","type","Glaziou, A.",NA,"1881","12","19",NA,"Brésil",NA,"Province de Rio Janeiro. Novo Friburgo.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00221787' target='other'> <mi>dwc_moreinfo</mi></a>","P00221787","P00221787_01","Kostermann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14205",NA
"151","2015-09-29 08:12:35-03","MNHN","RECOLNAT_MNHN_P","P00745415","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Glaziou, A.",NA,"1892","1","18",NA,"Brésil",NA,"Rio Janeiro. Alto Macahé","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00745415' target='other'> <mi>dwc_moreinfo</mi></a>","P00745415","P00745415_01","Kostermans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19801",NA
"152","2015-09-29 19:32:35-03","MNHN","RECOLNAT_MNHN_P","P00745416","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Glaziou, A.",NA,"1892","1","18",NA,"Brésil",NA,"Rio Janeiro. Alto Macahé","hb","Reçu le 3 Décembre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00745416' target='other'> <mi>dwc_moreinfo</mi></a>","P00745416","P00745416_01","Kostermans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19801",NA
"153","2015-09-29 08:12:54-03","MNHN","RECOLNAT_MNHN_P","P00745417","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez","isotype","Glaziou, A.",NA,"1881","12","19",NA,"Brésil",NA,"Province de Rio Janeiro. Novo Friburgo.","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00745417' target='other'> <mi>dwc_moreinfo</mi></a>","P00745417","P00745417_01","Kostermans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14205",NA
