"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"142","2019-05-23 11:07:53-03","UFLA","ESAL","142","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Telma de S. R.","Pereira, SC","205",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA","-44.999444","-21.245278",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-05-23 11:07:53-03","UFLA","ESAL","22877","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","o mesmo","Appolinário, V","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,NA,NA,"liana; ; creme;; floresta",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-05-23 11:07:53-03","UFLA","ESAL","3643","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Martins, CPV","Guimarães, N","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"liana; ; bege e castanha;; floresta",NA,NA,NA,"2019","03",NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-05-23 11:07:53-03","UFLA","ESAL","3895","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Appolinário, V","Guimarães, N","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"liana; ; ;; floresta",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-05-23 11:07:53-03","UFLA","ESAL","3898","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Martins, CPV","Guimarães, N","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"liana; ; ;; floresta",NA,NA,NA,"2019","03",NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-05-23 11:07:53-03","UFLA","ESAL","8532","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Telma de S. R.","Gavilanes, ML","3.020",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Ponte do Funil","-44.999444","-21.245278",NA,NA,NA,"sub-arbusto; 1.30; azulada clara;; floresta",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-05-23 11:07:53-03","UFLA","ESAL","8728","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Telma de S. R.","Gavilanes, ML","3.272",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Próximo a ponte do Rio Capivari","-44.999444","-21.245278",NA,NA,NA,"liana; ; branca;; floresta",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-05-23 11:07:53-03","UFLA","ESAL","16309","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Appolinário, V","Alvarenga, MF","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva Biológica do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"liana; ; creme;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA
"150","2019-05-23 11:07:53-03","UFLA","ESAL","3148","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Appolinário, V","Alvarenga, MF","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva Florestal do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"liana; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA
"151","2019-05-23 11:07:53-03","UFLA","ESAL","24844","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Appolinário, V","Alvarenga, MF","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva Florestal do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"liana; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA
"152","2019-05-23 11:07:53-03","UFLA","ESAL","15340","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Appolinário, V","Alvarenga, MF","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva Biológica do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"liana; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA
"153","2019-05-23 11:07:53-03","UFLA","ESAL","4603","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Telma de S. R.","Renato Passos Brandão","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","São Vicente","Ilha Porchat","-46.3899993896484","-23.9599990844727",NA,NA,NA,"erva; ; branca;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA
"154","2021-02-25 10:11:42-03","CVRD","CVRD","2752","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Harold Robinson","Gibran, M.","135","1990","06","12","América do Sul","BRASIL","ES","Santa Teresa","Trepadeira em mata de galeria.","-40.6002998352051","-19.9356002807617",NA,NA,NA,"<ll>dwc_commonname:</ll> Micania","CVRD002752",NA,NA,"1994","07","25",NA,NA,"Magnoliopsida","23813","auto",NA,NA,NA,NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US","2926104","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"S. G. Beck","4679","1981","4","29","South America - Neotropics","Bolivia","La Paz",NA,"Dpto, La Paz, Prov. Murillo, Valle de Zongo",NA,NA,"1650",NA,NA,NA,"US01672812",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","3628612","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"A. M. Amorim, J. L. Paixão, P. Fiaschi, W. Nascimento & S. C. Sant' Ana","4241","2004","7","29","South America - Neotropics","Brazil","Bahia",NA,"Barro Preto: Serra da Preda Lascada. 13,7 Km de Barro Preto, na estrada que passa pela Faz. São Miguel em direção à serra","-39.2028","-14.7703","600","900",NA,NA,"US01673651","US01673651_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","3082147","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"S. G. Beck","12698","1986","8","21","South America - Neotropics","Bolivia","La Paz",NA,"Depto. La Paz, provincia Nor Yungas, Caranavi hacia Alto Beni, pasando Carrascol",NA,NA,"1650",NA,NA,NA,"US01672813",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","1197260","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"E. W. D. Holway & M. M. Holway","1755","1922","4","23","South America - Neotropics","Brazil","São Paulo",NA,"Campos do Jordao",NA,NA,"1700",NA,NA,NA,"US01673646","US01673646_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","2344333","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"J. E. Leite","3372","1945","4",NA,"South America - Neotropics","Brazil","São Paulo",NA,"Campos do Jordão",NA,NA,NA,NA,NA,NA,"US01673638","US01673638_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","3074731","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"S. G. Beck","9172","1983","6","2","South America - Neotropics","Bolivia","La Paz",NA,"Dpto. La Paz, Prov. Nor Yungas, bajando por Caranavi, de Yolosa 46 kms. y entrando por San Pedor de León",NA,NA,"950",NA,NA,NA,"US01672811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","2710756","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"T. C. Plowman & D. Sucre","2883/5183","1969","5","29","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Parque Nacional de Itatiaia: Estrada entre Maromba e Macieras",NA,NA,"1200","1400",NA,NA,"US01673641","US01673641_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","3631775","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"J. Graham","5874",NA,NA,NA,"South America - Neotropics","Peru","Ucayali",NA,"Dpto. de Ucayali. Prov: Coronel Portillo. Distr: Iparia. Cabecera de la cuenca (oeste) del Rio Ariapo, afluente del Rio Ucayali. Alturas del cerro Ariapo. Reserva Comunal el Sira","-74.5836","-9.4747","2000","2100",NA,NA,"US01672409","US01672409_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","3724919","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,"Gándara, A.","C. Baez, P. Rosa, D. Maurenza, L. Moraes & R. Overney","841","2016","8","11","South America","Brazil","Río de Janeiro","Nova Friburgo","Area de Protecao Ambiental de Macae de Cima.","-42.5308","-22.4386","1534",NA,NA,NA,"US01274907","US01274907_01",NA,NA,NA,NA,"42 31 47 W","22 26 17 S","Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","1402615","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii collina","Baker in Mart.",NA,"A. F. Regnell","III 717","1869",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,"US00146512","US00146512_01","collina",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"Isotype",NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","3411322","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"P. M. Andrade & M. Lopes","256","1984","5","22","South America","Brazil",NA,NA,"Est. Biol. Caratinga - MG",NA,NA,NA,NA,NA,NA,"US01673649","US01673649_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","3407238","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"E. F. Rodrignez R. & J. Campos","1819","1997","7","26","South America - Neotropics","Peru","Cajamarca",NA,"Cajamarca: San Ignacio Province. Distrito Huarango, Entre Centro. Poblado El Romerillo y Nuevo Mundo: Cordillera El Romerillo-Salsipuedes-El Mirador",NA,NA,"2300",NA,NA,NA,"US01672410",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","3674501","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"L. Dombrowski","3805","1971","9",NA,"South America","Brazil","Paraná",NA,"Viadutp da Santa, Rodovia do Café (Mun. Campo Largo)",NA,NA,NA,NA,NA,NA,"US01673636","US01673636_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","3433342","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"W. W. Thomas, A. M. Carvalho, S. C. Sant' Ana & J. L. Paixão","13048","2002","8","4","South America - Neotropics","Brazil","Bahia",NA,"Itacaré: 10 km W of jct. road from Ilhéus to Itacaré (BA 001) on road from Itacaré to BR 101, then 1.6 km S on fazenda road to Reserva Fazenda Capitao. Southern Bahian Wet Forest","-39.0886","-14.345","125",NA,NA,NA,"US01673645","US01673645_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","2402997","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"Reitz & Klein, --","2060","1954","8","20","South America","Brazil","Santa Catarina",NA,"Braço Joaquim, Inis Alves, Itajaí, Mata",NA,NA,"450",NA,NA,NA,"US01673637","US01673637_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","1399090","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"O. Buchtien","7557","1922","8","13","South America - Neotropics","Bolivia",NA,NA,"Tipuani-Valley: Hacienda Casana",NA,NA,"1400",NA,NA,NA,"US01672810",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","3419466","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"J. R. Grant, A. Costa & B. Rezende-Silva","99-03313","1999","4","3","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Alto do Saberbo, Morro do Elefante","-42.9858","-22.4772","1056",NA,NA,NA,"US01673647","US01673647_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","3411321","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"J. A. Lombardi","304","1993","7","15","South America - Neotropics","Brazil","Minas Gerais",NA,"Parque Estadual Florestal do Rio Doce-Marliéria-MG beira da Lagoa Dom Helvétio",NA,NA,NA,NA,NA,NA,"US01673648","US01673648_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","3254219","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"W. Ganev","054","1992","4","7","South America - Neotropics","Brazil","Bahia",NA,"Catolés, município de Abaíra, distrito de Catolés: caminho Guarda Mor-Cristais, Covuão","-41.87","-13.33","1500","1650",NA,NA,"US01673650","US01673650_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","3388141","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"A. M. Carvalho, J. G. Járdim, F. Juchum & A. Orsi","6743","1999","9","5","South America - Neotropics","Brazil","Bahia",NA,"APA de Maraú, Município de Maraú. Ca. 8 km na estrada Maraú/Ubaitaba. Campos e Mata de Restinga","-39.0161","-14.165",NA,NA,NA,NA,"US01673639","US01673639_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","2886096","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"T. C. Plowman & G. Martinelli","10134","1980","4","22","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Municipio de Petrópolis: Estrada Fazenda Inglesa - Pati do Alferes. Floresta sob Regime de Preservação Permanente do IBDF. Mata úmida",NA,NA,"1180",NA,NA,NA,"US01673642","US01673642_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","3290620","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,"M. Gibram","135",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo",NA,"Estação Biológica de Santa Lúcia - Santa Tereza-ES",NA,NA,NA,NA,NA,NA,"US01673640","US01673640_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"177","2019-11-13 11:16:27-03","USP","SPF","217130","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Oliveira, CT","Dias, HM","700","2012","06","11",NA,"Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Santa Marta.","-41.7475","-20.490556",NA,NA,NA,NA,"SPF00217130",NA,NA,"2015","05",NA,"-41.7475","-20.490556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:16:27-03","USP","SPF","217124","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Oliveira, CT","Zorzanelli, JPF","689","2013","05","30",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim, Área das torres de comunicação, no limite com a RPPN Toca da Onça em afloramento de rocha.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"SPF00217124",NA,NA,"2013","09",NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA
"179","2021-03-25 13:51:42-03","UNIVILLE","JOI","17721","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Barboza, E.","Engels, M. E.; Imig, D. C.","1457","2013","08","10",NA,"Brasil","Paraná","Carambeí","Catanduva de Fora.","-50.0971984863281","-24.9178009033203",NA,NA,NA,"Caule e folhas verdes. Capítulos com base verde e flores alvas. Habito: Liana","JOI017721",NA,NA,"2015","04","14",NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:11:43-03","UEFS","HUEFS","107518","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","A.Gandara","Barreto, V.","73","2005","07","02",NA,"Brasil","Bahia","Miguel Calmon","Trilha da Cachoeira do Sinvaldo.","-40.6","-11.416667",NA,NA,NA,"Vegetação arbustiva-herbácea.","HUEFS0107518","HUEFS0107518",NA,"2017","02",NA,"40W36'","11S25'","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-10-07 09:11:43-03","UEFS","HUEFS","236566","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","A.Gandara","Gandara, A.","103","2015","07","01",NA,"Brasil","Bahia","Abaíra","Catolés. Subida para o Pico do Barbado.","-41.903889","-13.291111","1699","1699",NA,"Campo rupestre.","HUEFS0236566","HUEFS0236566",NA,"2015","08",NA,"41W54'14''","13S17'28''","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-10-07 09:11:43-03","UEFS","HUEFS","150982","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii var. collina","Baker",NA,"Forzza, R.C.","3477","2004","07","25",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha para o Monjolinho.","-43.886667","-21.702778","1460","1460",NA,"Campo com mata de Candeias.","HUEFS0150982","HUEFS0150982","var. collina",NA,NA,NA,"43W53'12''","21S42'10''","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-09-04 19:37:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,NA,NA,NA,"1862","8","14","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"184","2020-04-29 16:29:34-03","UFVJM","HDJF","5111","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Custodio, ST","Custodio, ST; França, L; Santos, A","265","2016","12","05","Southern America","Brasil","Minas Gerais","Gouveia","Voçoroca na margem da estrada para o distrito de Cuiabá","-43.811944","-18.4175","1065","1065",NA,NA,"HDJF005111","HDJF005111_01",NA,"2017","04",NA,"-43.811944","-18.4175",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-01-25 15:33:58-02","IAC","IAC","36103","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","M.D. Moraes","J.E.L.S. Ribeiro et al.","617","1989","06","16",NA,"Brasil","São Paulo","Ubatuba","Trilha da Garita e hectare marcado, Picinguaba","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"1997","06","16","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-01-25 15:33:58-02","IAC","IAC","6412","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","H.L.M. Barreto","H.L.M. Barreto & A.P. Viégas","s/nº","1941","06","29",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5081","-20.2875",NA,NA,NA,NA,NA,NA,NA,"1941","06","29","-43.5081","-20.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-07-23 11:59:17-03","CEPLAC","CEPEC","83680","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,"R. A. X. Borges","A. M. de Carvalho","6743","2006","08","07",NA,"Brasil","Bahia","MARAÚ","Ca. 8Km na estrada Maraú/Ubaitaba.","-39.016111","-14.165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'58","14S9'54",NA,NA,NA,"23/02/2007",NA,NA,NA,NA,NA
"188","2020-07-23 11:59:17-03","CEPLAC","CEPEC","132159","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii",NA,"R. A. X. Borges","J. M. A. Braga","2170",NA,NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"189","2020-07-23 11:59:17-03","CEPLAC","CEPEC","131805","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii collina",NA,"R. A. X. Borges","M. M. Saavedra","245",NA,NA,NA,NA,"Brasil","Minas Gerais","LIMA DUARTE",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"collina",NA,NA,NA,NA,NA,NA,"30417","auto","8/2/2006",NA,NA,NA,NA,NA
"190","2019-02-27 14:01:47-03","UFSJ","HUFSJ","5346","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Borges, R","Heluey, MA; Araújo, FS","125","2001","05","19",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arbsuto com cerca de 3m, no interior do brejo, folhas discolores e flores brancas.","HUFSJ005346",NA,NA,"2007","04","25",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"191","2020-11-12 16:58:23-03","UEL","FUEL","54046","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Ritter, MR","Francisco, EM","535","2012","10","18",NA,"Brasil","Paraná","Guaraqueçaba","litoral","-48.334444","-25.308889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.334444","-25.308889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-05-06 11:53:45-03","UFU","HUFU","67816","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii","Baker","Borges, R.","Heluey, M.A.; Araújo, F.S.","125","2001","05","19",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, No interior do brejo","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arbusto com cerca de 3m, folhas discolores e flores brancas","HUFU00048341","HUFU00048341",NA,"2007","04","25",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"193","2019-05-06 11:53:45-03","UFU","HUFU","55186","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii collina","Baker","Borges, R.A.X.","Saavedra, M.M.; Forzza, R.C.; Andrade, A.C.S. & Pereira, A.R.","223","2005","05","26",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha na ponte de Pedras.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Trepadeira. Folhas discolores, flores castanhas e pappus brancos.","HUFU00048211","HUFU00048211","collina","2006","02","08",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"194","2019-05-06 11:53:45-03","UFU","HUFU","55185","S","Plantae",NA,NA,"Asteraceae","Mikania","lindbergii","Mikania lindbergii collina","Baker","Borges, R.A.X.","Forzza, R.C.; Magenta, M.; Aona, L.; Berman, E.; Saavedra, M.M. & Zappi, D.","3486","2004","07","25",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha para Monjolinho para Gruta dos Viajantes.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Trepadeira. Flores com corola castanha, papus alvo.; Campo e mata de Candeias.","HUFU00048212","HUFU00048212","collina","2006","02","07",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
