"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"47","2021-03-01 16:24:32-03","UNICAMP","UEC","96763","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Vaccarelli, VN; Borba, EL; Farinaci, JF","6a","1998","02","08",NA,"Brazil","Minas Gerais","Serra do Cipó, do lado direito do Juquinha, km 118.",NA,"Arbustos até 1,5m, flores púrpuras.; Campo rupestre.","UEC125761","UEC125761","Santana do Riacho","-43.551667","-19.258333",NA,NA,NA,NA,"-43.551667","-19.258333","2005",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:24:32-03","UNICAMP","UEC","118263","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Semir, J","25614","1989","07","04",NA,"Brazil","Minas Gerais","A 15 km da cidade.",NA,"Arbusto de cerca de 1,0m. de altura, flores púrpuras.; Em serrotes baixos.","UEC125762","UEC125762","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:24:32-03","UNICAMP","UEC","137853","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Costa, JY; Belinello, R; Forni-Martins, ER","384","2004","07","06",NA,"Brazil","Minas Gerais","Afloramento em frente á trilha dos Escravos.",NA,"Arbusto até 1,5m, flores magenta.","UEC125664","UEC125664","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:24:32-03","UNICAMP","UEC","66123","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Leitão Filho, HF; et al.","17449","1985","06","05",NA,"Brazil","Minas Gerais","Estrada Diamantina-Biri-Biri; 10 Km de Diamantina.",NA,"Arbusto até 3m; flores lilazes.","UEC125659","UEC125659","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:24:32-03","UNICAMP","UEC","66124","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Leitão Filho, HF; et al.","17562","1985","06","06",NA,"Brazil","Minas Gerais","Estrada Diamantina - Medanha, km 585.",NA,"Arbusto até 1,20 m. Capítulos com flores lilás.","UEC125763","UEC125763","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"52","2019-10-29 14:20:12-03","UNICAMP","UEC","120420","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Semir, J; Mansanares, ME; Belinello, R","01102","2001","06","20",NA,"Brazil","Minas Gerais","Estrada para Conselheiro Mata, 18°18'36.5S e 43°53'11.8W. Alt. 1305m.",NA,NA,"UEC125662","UEC125662","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:24:32-03","UNICAMP","UEC","181790","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Scatigna, AV","Scatigna, AV; Shimizu, GH","399","2013","08","03",NA,"Brazil","Minas Gerais","Estrada para Milho Verde.",NA,"Arvoreta, ca. 1,6m. Frutos vermelhos.; Afloramento rochoso em campo rupestre","UEC082467","UEC082467","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"2013","08",NA,NA,NA,NA,NA,NA
"54","2019-10-29 14:20:12-03","UNICAMP","UEC","27979","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Duarte, AP","12820","1970","08","18",NA,"Brazil","Minas Gerais","Liga de Alumínio.",NA,NA,"UEC125754","UEC125754","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:24:32-03","UNICAMP","UEC","109094","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Mansanares, ME; Aona, LYS; Belinello, R","26","1998","12","20",NA,"Brazil","Minas Gerais","Próximo a AABB.",NA,"Afloramento rochoso.","UEC125758","UEC125758","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:24:32-03","UNICAMP","UEC","45579","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J; Volet, DP","Semir, J; et al.","CFCR9562","1986","02","24",NA,"Brazil","Minas Gerais","Fazenda Contagem",NA,"Arbusto de 1,2 - 1,5m alt. Frutos.","UEC131993","UEC131993","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,"37970","auto",NA,NA,"2017","03",NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:24:32-03","UNICAMP","UEC","3133","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Semir, J; Sazima, M","2086","1972","05","01",NA,"Brazil","Minas Gerais","km 128 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.",NA,"capítulo lilás","UEC170319","UEC170319 UEC170319_02","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"31264","auto",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:24:32-03","UNICAMP","UEC","3135","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J; Volet, DP","Giulietti, AM; Menezes, NL","4024","1973","02","26",NA,"Brazil","Minas Gerais","km 128 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.",NA,"Arbusto mais ou menos 80 cm, flores lilás.","UEC131997","UEC131997","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"31264","auto",NA,NA,"2017","03",NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:24:32-03","UNICAMP","UEC","3137","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Gomes, FMB","Joly, AB; Semir, J; Ugadim, Y","365","1970","06","08",NA,"Brazil","Minas Gerais","Km 128 ao longo da rodovia Lagoa Santa - Conceição do MAto Dentro - Diamantina. Alt. 1280m.",NA,"Arbusto até 1,50m. Flores roxo-claro. Folhas pilosa-ferrugineas no dorso.","UEC131999","UEC131999 UEC131999_01","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"31264","auto",NA,NA,"2019","10",NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:24:32-03","UNICAMP","UEC","3134","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Gomes, FMB","Joly, AB; Semir, J; Ugadim, Y","365","1970","06","08",NA,"Brazil","Minas Gerais","Km 128 ao longo da rodovia Lagoa Santa - Conceição do MAto Dentro - Diamantina. Alt. 1280m.",NA,"Arbusto até 1,50m. Flores roxo-claro. Folhas pilosa-ferrugineas no dorso.","UEC125663","UEC125663","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"31264","auto",NA,NA,"2019","10",NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:24:32-03","UNICAMP","UEC","43563","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Lewinsohn, TM; Martins, RP","18112","1985","03","09",NA,"Brazil","Minas Gerais","km 132 a 133.",NA,"Subarbustiva, pilosidade ocrácea densa.","UEC125760","UEC125760","Jaboticatubas","-43.7449989318848","-19.513599395752","1300","1300","31264","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"62","2019-10-29 14:20:12-03","UNICAMP","UEC","61910","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Prado, PIKL","23816","1990","07","09",NA,"Brazil","Minas Gerais","Serra do Cipó. Km 125 - Cachoeira da Capivara.",NA,NA,"UEC125660","UEC125660","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"31264","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:24:32-03","UNICAMP","UEC","27818","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J; Volet, DP","Rossi, L; Amaral, MCE","CFSC7289","1981","04","19",NA,"Brazil","Minas Gerais","km 116 ao longo da Rodovia Belo Horizonte - Conceição Mato Dentro.. Estrada para o Saliteiro.",NA,"Arbusto 1,3m. Flores lilases.","UEC131994","UEC131994","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto",NA,NA,"2017","03",NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:24:32-03","UNICAMP","UEC","173761","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC",NA,"Menezes, NL; et al.","CFSC5620","1979","08","15",NA,"Brazil","Minas Gerais","Km 37 antigo, ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.",NA,"Arbusto até 1,20m, flores lilases.; Campos pedregosos no platô acima da mata.","UEC089635","UEC089635","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:24:32-03","UNICAMP","UEC","127890","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Souza, VC; Sakuragui, CM","3420","1993","05","02",NA,"Brazil","Minas Gerais","Serra do Cipó. Alto do Palácio. Próximo a Estátua do Juquinha.",NA,"Arbusto, ca. 1m alt.; flores lilases.; Campo rupestre.","UEC125658","UEC125658","Santana Do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:24:32-03","UNICAMP","UEC","86373","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Marcondes-Ferreira, W; Simões, AO; Belinello, R","1351","1996","10","11",NA,"Brazil","Minas Gerais","Estrada para Gouvea.",NA,"Arbusto ca. 1,5m; flores lilás.; Campo rupestre.","UEC125755","UEC125755","Serro","-43.3793983459473","-18.604700088501",NA,NA,"37754","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:24:32-03","UNICAMP","UEC","86350","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Marcondes-Ferreira, W; Simões, AO; Belinello, R","1358","1996","10","11",NA,"Brazil","Minas Gerais","Estrada para Gouvea.",NA,"Subarbusto ca. 1m; flores lilás.; Campo rupestre.","UEC125756","UEC125756","Serro","-43.3793983459473","-18.604700088501",NA,NA,"37754","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:24:38-03","UNICAMP","UEC","196413","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex A.DC.) Sch.Bip.","Monge, M","Monge, M; Semir, J; Lopes, NP; Ernst, M; Pavarini, DP; Cota, M","1421","2013","02","19",NA,"Brazil","Minas Gerais",". Estrada Diamantina - Conselheiro Mata, km 182",NA,"Arbusto,1 m de altura. Flores lilases e alvas.&nf; Duas amostras: híbrido maior e híbrido menor.; Campo rupestre","UEC166910","UEC166910","Diamantina","-43.712222","-18.609444","1415","1415",NA,NA,"-43.712222","-18.609444",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-02-10 17:50:31-03","UNICAMP","UEC","24523","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex A.DC.) Sch.Bip.","Semir, J; Volet, DP","Cordeiro, I; Pirani, JR; Furlan, A; Menezes, NL","CFCR568","1980","12","12",NA,"Brazil","Minas Gerais","Entre os municípios Diamantina e Medanha",NA,NA,"UEC131995","UEC131995",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","03",NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:24:38-03","UNICAMP","UEC","181790","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex A.DC.) Sch.Bip.","Scatigna, AV","Scatigna, AV; Shimizu, GH","399","2013","08","03",NA,"Brazil","Minas Gerais","Estrada para Milho Verde.",NA,"Arvoreta, ca. 1,6m. Frutos vermelhos.; Afloramento rochoso em campo rupestre","UEC082467","UEC082467","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"2013","08",NA,NA,NA,NA,NA,NA
"71","2014-10-14 15:56:23-03","BS","M","M-0029487","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat in campis sterilibus altis ad Tejuco, Serro Frio; Provinciae M. G.",NA,NA,"M0029487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"72","2013-04-01 09:18:14-03","IPT","BCTW","186","S","Plantae","Magnoliophyta",NA,NA,"Lychnophora","tomentosa","Lychnophora tomentosa","(Martius ex de Candolle) Sch.Bip.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Itambé",NA,"Arbusto de 2 metros - Flores violáceas",NA,NA,"Serro","-43.3794","-18.6047",NA,NA,"37754","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"73","2013-04-01 09:18:14-03","IPT","BCTW","187","S","Plantae","Magnoliophyta",NA,NA,"Lychnophora","tomentosa","Lychnophora tomentosa","(Martius ex de Candolle) Sch.Bip.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Itambé",NA,"Arbusto de 2 metros - Flores violáceas",NA,NA,"Serro","-43.3794","-18.6047",NA,NA,"37754","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"74","2020-12-21 16:16:31-03","MBM","MBM","240972","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch. Bip.",NA,"Hatschbach, G.","69584","1999","10","23","Southern America","Brazil","Minas Gerais","Rod. BR-367, Córrego Soberbo",NA,NA,"MBM240972","MBM240972","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:16:31-03","MBM","MBM","131936","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch. Bip.","Semir, J.","Kameyama, C.; et al.; et al.","s.n.","1987","09","10","Southern America","Brazil","Minas Gerais","Parque Nacional da Serra do Cipó",NA,NA,"MBM131936","MBM131936","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:16:31-03","MBM","MBM","397606","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch. Bip.","Leville","Zappi, D.C.; Hind, D.J.N.; Klitgaard, B.B.; Ferreira Junior, C.A.; Hind, D.J.N.; Klitgaard, B.B.; Ferreira Junior, C.A.","2352","2009","11","13","Southern America","Brazil","Minas Gerais","Serra do Cipó, Inhame, estrada velha para a mina de manguanês, subida da serra",NA,"Arvoreta de 2,3m alt. Folhas jovens panosas em ambas as faces, apenas abaxialmente quando adultas. Capítulos velhos pendentes, corola lilás-arroxeada; Campo com Vellozia.","MBM397606","MBM397606","Santana de Pirapama","-43.789167","-18.908333","1212","1212",NA,NA,"-43.789167","-18.908333","2014",NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:16:31-03","MBM","MBM","352062","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch. Bip.","Loeuille, B.","Loeuille, B.","93","2007","01","22","Southern America","Brazil","Minas Gerais","Estrada Diamantina-Conselheiro Mata, km 190.",NA,"Arbusto candelabriforme. Capítulos velhos. Afloramentos rochosos (inselbergs) e campos rupestre","MBM352062","MBM352062","Diamantina","-43.6002998352051","-18.2493991851807","1280","1280","101169","auto",NA,NA,"2007","06",NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:16:31-03","MBM","MBM","18729","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch. Bip.","Barroso, G.M.","Hatschbach, G.","27422","1971","09","07","Southern America","Brazil","Minas Gerais","Estrada para Salto da Divisa",NA,NA,"MBM018729","MBM018729","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:16:31-03","MBM","MBM","121923","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch. Bip.","Coile, N.C.","Stutts, J.G.; et al.; et al.","920","1980","10","04","Southern America","Brazil","Minas Gerais","Serra do Espinhaço",NA,NA,"MBM121923","MBM121923","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:16:31-03","MBM","MBM","103326","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch. Bip.","Robinson, H.","Hatschbach, G.; et al.; et al.","49700","1985","09","14","Southern America","Brazil","Minas Gerais","Barro Preto, Torre Telemig",NA,NA,"MBM103326","MBM103326","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:16:31-03","MBM","MBM","252003","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch. Bip.","Semir, J.","Stehmann, J.R.; et al.; et al.","2657","2000","09","21","Southern America","Brazil","Minas Gerais","REserva do Pau-de-Fruta",NA,NA,"MBM252003","MBM252003","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:16:31-03","MBM","MBM","227239","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch. Bip.","Robinson, H.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68233","1998","07","25","Southern America","Brazil","Minas Gerais","Cascata do Moinho de Esteira",NA,NA,"MBM227239","MBM227239","Serro","-43.3793983459473","-18.604700088501",NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-09-04 05:18:58-03","MNHN","RECOLNAT_MNHN_P","P02513382","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513382' target='other'> <mi>dwc_moreinfo</mi></a>","P02513382","P02513382_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19471",NA,NA
"84","2015-09-04 05:18:58-03","MNHN","RECOLNAT_MNHN_P","P02513383","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais","Brésil. Province de Minas Geraes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513383' target='other'> <mi>dwc_moreinfo</mi></a>","P02513383","P02513383_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 2059",NA,NA
"85","2015-09-04 05:18:58-03","MNHN","RECOLNAT_MNHN_P","P02513384","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais","Brésil. Province de Minas Geraes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513384' target='other'> <mi>dwc_moreinfo</mi></a>","P02513384","P02513384_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 2059",NA,NA
"86","2015-09-04 05:08:11-03","MNHN","RECOLNAT_MNHN_P","P02513402","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Glaziou, A.",NA,"1892","4","6",NA,"Brasil","Minas Gerais","Brésil. Tombador prés de Diamantina.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513402' target='other'> <mi>dwc_moreinfo</mi></a>","P02513402","P02513402_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19471",NA,NA
"87","2015-09-04 05:08:11-03","MNHN","RECOLNAT_MNHN_P","P02513403","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Glaziou, A.",NA,"1892","4","6",NA,"Brasil","Minas Gerais","Brésil. Tombador prés de Diamantina.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513403' target='other'> <mi>dwc_moreinfo</mi></a>","P02513403","P02513403_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947",NA,NA
"88","2015-09-04 05:08:11-03","MNHN","RECOLNAT_MNHN_P","P02513404","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Glaziou, A.",NA,"1892","4","11",NA,"Brasil","Minas Gerais","Brésil. Perpetua prés Diamantina.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513404' target='other'> <mi>dwc_moreinfo</mi></a>","P02513404","P02513404_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19473",NA,NA
"89","2015-09-04 05:08:11-03","MNHN","RECOLNAT_MNHN_P","P02513405","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513405' target='other'> <mi>dwc_moreinfo</mi></a>","P02513405","P02513405_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19473",NA,NA
"90","2015-09-04 05:08:11-03","MNHN","RECOLNAT_MNHN_P","P02513408","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Glaziou, A.",NA,"1892","4","4",NA,"Brasil","Minas Gerais","Brésil (Minas) Serra dos Cristaes près Diamantina.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513408' target='other'> <mi>dwc_moreinfo</mi></a>","P02513408","P02513408_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19472",NA,NA
"91","2016-03-17 12:22:27-03","MNHN","RECOLNAT_MNHN_P","P02513409","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Glaziou, A.",NA,"1892","4","26",NA,"Brasil","Minas Gerais","Brésil; Rio das Pedras.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513409' target='other'> <mi>dwc_moreinfo</mi></a>","P02513409","P02513409_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19474",NA,NA
"92","2015-09-04 05:08:11-03","MNHN","RECOLNAT_MNHN_P","P02513411","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513411' target='other'> <mi>dwc_moreinfo</mi></a>","P02513411","P02513411_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19472",NA,NA
"93","2016-03-17 12:22:27-03","MNHN","RECOLNAT_MNHN_P","P02513412","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.",NA,"Gardner",NA,"1842","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513412' target='other'> <mi>dwc_moreinfo</mi></a>","P02513412","P02513412_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4816",NA,NA
"94","2020-12-11 11:33:10-03","UFMG","BHCB","120912","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex Candolle, AP de",NA,"Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1343","2008","06","18","Southern America","Brasil","Minas Gerais","Parque Nacional das Sempre Vivas, Caminho entre a vila de Macacos e o Campos São Domingos.",NA,"Erva terrestre. Estames e gineceu roxos.; Campos rupestres e campos limpos.","BHCB025522",NA,"Buenópolis","-43.784722","-17.959722","1220","1220",NA,NA,"-43.784722","-17.959722","2015","06",NA,NA,NA,NA,NA,NA
