"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","fieldNumber","individualCount","class"
"109","2020-12-21 16:36:34-03","MBM","MBM","1105","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","13185","1965","11","30","Southern America","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,"MBM001105","MBM001105",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:36:34-03","MBM","MBM","297027","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Cordeiro, J.; Barboza, E.","Dunaiski Jr.; A.; A.","1548","2000","05","24","Southern America","Brazil","Paraná","Campina Grande do Sul","Estrada do Taquari","-49.0553016662598","-25.3055992126465",NA,NA,"MBM297027","MBM297027",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:36:34-03","MBM","MBM","267154","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Dombrowski, L.T.","13820","1988","11","13","Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM267154","MBM267154",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:36:34-03","MBM","MBM","295076","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Hatschbach, G.","Soares, A.; et al.; et al.","92","1997","09","03","Southern America","Brazil","Paraná","Guaraqueçaba","Fazenda Morato","-48.3288993835449","-25.3066997528076",NA,NA,"MBM295076","MBM295076",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:36:34-03","MBM","MBM","148504","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","56118","1991","12","04","Southern America","Brazil","Paraná","Guaraqueçaba","Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,"MBM148504","MBM148504",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:36:34-03","MBM","MBM","159626","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","26671","1971","05","02","Southern America","Brazil","Paraná","Guaratuba","Morro do Cauvi","-48.5746994018555","-25.8827991485596",NA,NA,"MBM159626","MBM159626",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:36:34-03","MBM","MBM","47426","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","9571","1962","12","11","Southern America","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"MBM047426","MBM047426",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:36:34-03","MBM","MBM","47425","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","6656","1959","12","21","Southern America","Brazil","Paraná","Morretes","Alto da Serra, Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"MBM047425","MBM047425",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:36:34-03","MBM","MBM","47427","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","10815","1963","12","14","Southern America","Brazil","Paraná","Morretes","Boa Vista","-48.834400177002","-25.476900100708",NA,NA,"MBM047427","MBM047427",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:36:34-03","MBM","MBM","982","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","6656","1959","12","21","Southern America","Brazil","Paraná","Morretes","Estrada da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,"MBM000982","MBM000982",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:36:34-03","MBM","MBM","654","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","14477","1966","05","26","Southern America","Brazil","Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,NA,"MBM000654","MBM000654",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:36:34-03","MBM","MBM","101867","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","49515","1985","01","08","Southern America","Brazil","Paraná","Morretes","Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,"MBM101867","MBM101867",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:36:34-03","MBM","MBM","57598","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","23379","1970","01","20","Southern America","Brazil","Paraná","Piraquara","Morro Coroado","-49.0633010864258","-25.4416999816895",NA,NA,"MBM057598","MBM057598",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:36:34-03","MBM","MBM","140604","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Kummrow, R.; Silva, J.M.; Silva, J.M.","3242","1991","01","03","Southern America","Brazil","Paraná","Quatro Barras","Recanto Engenheiro Lacerda","-49.0769004821777","-25.3656005859375",NA,NA,"MBM140604","MBM140604",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:36:34-03","MBM","MBM","135998","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","309","1990","04","17","Southern America","Brazil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,"MBM135998","MBM135998",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:36:34-03","MBM","MBM","75769","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Oliveira, P.I.","542","1982","06","15","Southern America","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"MBM075769","MBM075769",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:36:34-03","MBM","MBM","297299","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Mazine, F.F.; et al.; et al.","1004","2003","11","08","Southern America","Brazil","Santa Catarina","Itapoá","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"MBM297299","MBM297299",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:36:34-03","MBM","MBM","267156","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Silva, J.M.","3570","2002","02","10","Southern America","Brazil","Santa Catarina","Itapoá","Rio Saí Guaçu, Ponte do Quinze","-48.6161003112793","-26.1168994903564",NA,NA,"MBM267156","MBM267156",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:36:34-03","MBM","MBM","311441","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Souza, V.C.","Destefani, A.C.C.; et al.; et al.","152","2005","03","28","Southern America","Brazil","São Paulo","Eldorado","Parque Estadual Jacupiranga","-48.0999984741211","-24.5200004577637",NA,NA,"MBM311441","MBM311441",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:36:34-03","MBM","MBM","119955","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Sohn, S.","103","1982","02","18","Southern America","Brazil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,"MBM119955","MBM119955",NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:36:34-03","MBM","MBM","279225","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","et al.; Mazine, F.F.","Farias, R.; et al.; et al.","718","2002","04","25","Southern America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"MBM279225","MBM279225",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:36:34-03","MBM","MBM","156170","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Aguiar, O.T.","Dias, A.C.","41","1985","01","04","Southern America","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos","-47.9199981689453","-24.3799991607666",NA,NA,"MBM156170","MBM156170",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:36:34-03","MBM","MBM","189687","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Dias, A.C.","97","1986","11","10","Southern America","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"MBM189687","MBM189687",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:39:12-03","UFMG","BHCB","43471","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:39:12-03","UFMG","BHCB","43472","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:39:12-03","UFMG","BHCB","125310","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Lucas, EJ; Mazine, FF; Brummit, NA; Caliari, CP; Flores, TB; Jennings, LVS; Souza, RPM; So","591","2006","11","20","Southern America","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha suspensa.","-43.007222","-22.458611",NA,"Árvore de c. 10m de altura, frutos verde-amarelados. Floresta ombrófila densa alto- montana, na beira da estrada.; Árvore de ca. 10 m de altura, frutos verde- amarelados.; Floresta ombrófila densa alto-montana, na beira da estrada.","BHCB003976",NA,"1131","2012",NA,NA,"03",NA,"-43.007222","-22.458611","1131",NA,NA,NA
"135","2020-12-11 11:39:12-03","UFMG","BHCB","153602","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Bünger, MO; Fraga, CN de; Rodrigues, ICM; Falcão, BF","565","2011","11","16","Southern America","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha do Cartão Postal. Floresta ombrófila.","-42.993889","-22.4575",NA,"Árvore ca. 6m. Frutos maduros amarelos, imaturos verdes.","BHCB003977","BHCB003977","129","2012",NA,NA,"03",NA,"-42.993889","-22.4575","129",NA,NA,NA
"136","2020-12-11 11:39:12-03","UFMG","BHCB","197855","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Mazine, FF; Capelo, FA; Lucas, E; Silva, JM","1004","2003","11","08","Southern America","Brasil","Paraná","Itaporá","estrada beirando o rio",NA,NA,NA,"Árvore; cerca de 4 m de altura; botões jovens verdes","BHCB197855",NA,NA,"2003",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:39:12-03","UFMG","BHCB","198160","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Pedroni, F; Sanchez, M; Belinello, R","1192","1997","01","12","Southern America","Brasil","São Paulo","Ubatuba","Picinguaba, próximo à trilha do Corisco","-44.835","-23.336667",NA,"Árvore com 13m de altura, com flores; Mata Atlântica de encosta","BHCB198160",NA,"120",NA,NA,NA,NA,NA,"-44.835","-23.336667","120",NA,NA,NA
"138","2020-12-11 11:39:12-03","UFMG","BHCB","75778","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Silva, JM","3570",NA,NA,NA,"Southern America","Brasil","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:39:12-03","UFMG","BHCB","75762","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Ribas, OS","4625",NA,NA,NA,"Southern America","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:39:12-03","UFMG","BHCB","75782","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Dombrowski, LT","13820","1988","11","14","Southern America","Brasil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,"Árvore, flor alva.; Capão.","BHCB034737",NA,NA,"2002","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:39:12-03","UFMG","BHCB","150379","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Dias, AC","97","1986","11","10","Southern America","Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,"Árvore 10m altura, 20cm de diâmetro, tronco de casca fina, sem odor, flores brancas com odor de mel.","BHCB003317","BHCB003317",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:39:12-03","UFMG","BHCB","57247","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Oliveira, PP de","680","2000","12","14","Southern America","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,"Mata atlântica, baixada. Frutos verdes",NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:39:12-03","UFMG","BHCB","128614","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Souza, MC; Siqueira, G","647",NA,NA,NA,"Southern America","Brasil","Espírito Santo","Linhares","Reserva Natural da Vale do Rio Doce., Estrada Orelha de Onça, KM 1,4. Tabuleiro.","-40.0722007751465","-19.3910999298096",NA,"Árvore de 10m de altura, frutos verdes com pilosidade ferrugínea. Habitat: Mata Atlantica. Hábito/forma de vida: arbóreo.; Árvore de 10 m de altura, frutos verdes com pilosidade ferrugínea.; Mata Atlântica.","BHCB003975",NA,NA,"2012","48094","auto","03",NA,NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:20:40-03","UFPR","UPCB","7113","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","6656","1959","12","21",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,"Arvoreta com flor alva. Mata pluvial..",NA,NA,NA,"2000","30514","auto","01","01",NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:20:40-03","UFPR","UPCB","8022","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","17968","1967","11","24",NA,"Brasil","Paraná","Paranaguá","Morro Ai Jesus","-48.5092010498047","-25.5200004577637",NA,"Arvoreta 5m, flor alva. Mata pluvial, base de morro. Alt. 10-30m s.n.m..",NA,NA,NA,"2000","24916","auto","01","01",NA,NA,NA,NA,NA,NA
"146","2021-02-11 17:20:40-03","UFPR","UPCB","4448","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","9571","1962","12","11",NA,"Brasil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,"Arvoreta 5m, flor alva, mata pluvial..",NA,NA,NA,"2000","41937","auto","01","01",NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:20:40-03","UFPR","UPCB","6260","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","13060","1965","10","29",NA,"Brasil","Paraná","Campina Grande do Sul","Rio Pardinho","-49.0553016662598","-25.3055992126465",NA,"Arvoreta de mata pluvial..",NA,NA,NA,"2000","55154","auto","01","01",NA,NA,NA,NA,NA,NA
"148","2021-02-11 17:20:40-03","UFPR","UPCB","5944","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","364","1962","11","24",NA,"Brasil","Paraná","Paranaguá","Sertão do Indaial","-48.5092010498047","-25.5200004577637",NA,"Árvore regular. Mata pluvial da planície litorânea..",NA,NA,NA,"2000","24916","auto","01","01",NA,NA,NA,NA,NA,NA
"149","2021-02-11 17:20:40-03","UFPR","UPCB","6531","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Hatschbach, G.","14477","1966","05","26",NA,"Brasil","Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,"Arvoreta 6m, fruto cinza-azulado. Mata pluvial..",NA,NA,NA,"2000","30514","auto","01","01",NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:20:40-03","UFPR","UPCB","23718","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, M.","Cervi, A.C.","3088","1990","04","26",NA,"Brasil","Paraná","Quatro Barras","Serra da Graciosa","-49.0769004821777","-25.3656005859375",NA,"Árvore, 5m, fruto verde claro. Beira da estrada..",NA,NA,NA,"1995","17116","auto","01","01",NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","2483294","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","F.F.Mazine (ESA)","Gert G. Hatschbach","Hatschbach 49515","1985","1","8","South America","Brazil","Paraná",NA,"Morretes. Rio Taquaral. Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2009-12-04 16:24:00-02","MO","MOBOT","3189823","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M. Sobral","Gert G. Hatschbach|J.M. Silva","Hatschbach 56118","1991",NA,NA,"South America","Brazil","Paraná",NA,"Salto Murato (mun. Guaraqueçaba). Mata pluvial da base do morro.",NA,NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,"30.00000000",NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","3189961","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M. Sobral","J.M. Silva","Silva 492","1988","4","12","South America","Brazil","Paraná",NA,"Rio do Corvo (mun. Quatro Barras). Mata pluvial alto da serra.",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2014-11-28 18:42:00-02","MO","MOBOT","3190122","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M. Sobral","O.S. Ribas|J. Cordeiro","Ribas 309","1990","4","17","South America","Brazil","Paraná",NA,"Rio do Corvo (mun. Quatro Barras). Mata pluvial.",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","739394","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","F. F. Mazine, May/","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58806","1987","9","2","South America","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park headquarters. Transect 1","-46.93333","-24.25",NA,NA,NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-194","2",NA
"156","2020-08-31 09:07:40-03","INPA","INPA","112964","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, MEG","Hatschbach, GG","44881","1982","04","23","Southern America","Brasil","Paraná","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793",NA,NA,"INPA0112964","INPA0112964 INPA0112964_e",NA,"2014","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-08-31 09:07:40-03","INPA","INPA","132283","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, MEG; Souza, MAD de","Hatschbach, GG","23379","1970","01","20","Southern America","Brasil","Paraná","Piraquara","Morro Coroado","-49.0633010864258","-25.4416999816895",NA,NA,"INPA0132283","INPA0132283 INPA0132283_e",NA,"2015","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-08-31 09:07:40-03","INPA","INPA","142206","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","Sobral, MEG","Hatschbach, GG","49515","1985","01","08","Southern America","Brasil","Paraná","Morretes","Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,"INPA0142206","INPA0142206 INPA0142206_e",NA,"2014","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-04 11:05:52-03","UFRB","HURB","5216","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kasusel) Sobral","M. Sobral","Cadorin, T.J.; et al.","927","2009","12","10",NA,"Brasil","Santa Catarina","Joinville","Serra Dona Francisca; interior do fragmento","-49.047789","-26.192511",NA,NA,"HURB000005216",NA,"576","2010",NA,NA,"01","25","49°02'52,04 W","26°11'33,04 S","576",NA,NA,NA
"160","2020-06-17 15:25:19-03","UNESP-RC","HRCB","20744","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral ","M. Sobral","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-03 13:56:22-03","UFF","NIT","NIT694","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","T. Fernandes","A. Lobão","1901","2012","04","14",NA,"Brasil","Rio de Janeiro","Itatiaia","Trilha dos Três Picos.","-44.5633010864258","-22.4960994720459",NA,"Habito: Árvore","NIT00000693",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-11-18 11:41:00-03","UERJ","HRJ","12397","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral","M.C. Souza","L. P. G. Rosa; S. J. Silva Neto, W. Silva, C.L. Oliveira","s.n.","2012","07","20",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012931",NA,"524",NA,"32988","auto",NA,NA,NA,NA,"524",NA,NA,NA
"163","2021-02-09 10:13:37-03","UENF","HUENF","1851","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Moreno, M.R.; Nascimento, M.T.","883","1997","10","22",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944",NA,NA,"HUENF00001853",NA,"38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S","38",NA,NA,NA
"164","2021-02-09 10:13:37-03","UENF","HUENF","1677","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mosenii","Eugenia mosenii","(Kausel) Sobral",NA,"Moreno, M.R.; Nascimento, M.T.","477","1998","07","20",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944",NA,NA,"HUENF00001679",NA,"38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S","38",NA,NA,NA
