"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"238","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424739","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Revilla J",NA,"1976","05","25","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424739",NA,"Rosales","L.f.","Vázquez Avila MD","Loreto",NA,NA,NA,"NL-U1424739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024821",NA,NA,NA
"239","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424743","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Gentry AH",NA,"1977","03","19","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424743 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424743",NA,"Rosales","L.f.","Vázquez Avila MD","Loreto",NA,NA,NA,"NL-U1424743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024826",NA,NA,NA
"240","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424744","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Díaz Santibanez C",NA,"1979","10","09","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424744 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424744",NA,"Rosales","L.f.","Vázquez Avila MD","Loreto",NA,NA,NA,"NL-U1424744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024827",NA,NA,NA
"241","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424745","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Schultes RE; Cabrera Rodriguez I",NA,"1951","07","08","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424745 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424745",NA,"Rosales","L.f.","Berg CC","Amazonas - Vaupes",NA,NA,NA,"NL-U1424745",NA,NA,NA,NA,NA,"1984","03","01",NA,NA,"Magnoliopsidae","U 0024806",NA,NA,NA
"242","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424746","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Schultes RE; Cabrera Rodriguez I",NA,"1951","06","25","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424746 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424746",NA,"Rosales","L.f.","Berg CC","Amazonas - Vaupes",NA,NA,NA,"NL-U1424746",NA,NA,NA,NA,NA,"1974","09","01",NA,NA,"Magnoliopsidae","U 0024836",NA,NA,NA
"243","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424747","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Idrobo JM; Schultes RE",NA,"1951","01","01","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424747 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424747",NA,"Rosales","L.f.","Berg CC","Meta",NA,NA,NA,"NL-U1424747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024835",NA,NA,NA
"244","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424748","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Schultes RE; Black GA",NA,"1946","09","01","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424748 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424748",NA,"Rosales","L.f.","Berg CC","Amazonas",NA,"-72.383333","-0.616667","NL-U1424748",NA,NA,NA,NA,NA,"1974","09","01","-72.383333","-0.616667","Magnoliopsidae","U 0024790",NA,NA,NA
"245","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424749","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Liesner RL",NA,"1979","04","19","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424749 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424749",NA,"Rosales","L.f.","Berg CC","Amazonas",NA,"-66.958333","5.366667","NL-U1424749",NA,NA,NA,NA,NA,"1980","04","01","-66.958333","5.366667","Magnoliopsidae","U 0024828",NA,NA,NA
"246","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424750","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Vásquez Chávez R",NA,"1980","07","16","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424750 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424750",NA,"Rosales","L.f.","Vázquez Avila MD","Loreto",NA,NA,NA,"NL-U1424750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024830",NA,NA,NA
"247","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424753","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Gentry AH",NA,"1979","10","23","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424753",NA,"Rosales","L.f.","Berg CC","Madre de Dios",NA,NA,NA,"NL-U1424753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024832",NA,NA,NA
"248","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424754","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Steyermark JA",NA,"1979","11","06","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424754",NA,"Rosales","L.f.","Berg CC","Táchira",NA,NA,NA,"NL-U1424754",NA,NA,NA,NA,NA,"1980","10","01",NA,NA,"Magnoliopsidae","U 0024833",NA,NA,NA
"249","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1424757","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Steyermark JA",NA,"1960","11","01","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424757 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424757",NA,"Rosales","L.f.","Berg CC","Delta Amacuro",NA,NA,NA,"NL-U1424757",NA,NA,NA,NA,NA,"1979","09","01",NA,NA,"Magnoliopsidae","U 0024838",NA,NA,NA
"250","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432610","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","MG; Ducke A",NA,"1906","09","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432610 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432610",NA,"Rosales","L.f.","Berg CC","Amazonas",NA,NA,NA,"NL-U1432610",NA,NA,NA,NA,NA,"1974","09","01",NA,NA,"Magnoliopsidae","U 0023782",NA,NA,NA
"251","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432616","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Clarke HD",NA,"1997","05","31","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432616 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432616",NA,"Rosales","L.f.","Berg CC","Upper Takutu-Upper Essequibo",NA,"-59.233333","2.083333","NL-U1432616",NA,NA,NA,NA,NA,NA,NA,NA,"-59.233333","2.083333","Magnoliopsidae","U 0155970",NA,NA,NA
"252","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432619","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Plowman TC",NA,"1980","02","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432619 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432619",NA,"Rosales","L.f.","Berg CC","Pará",NA,NA,NA,"NL-U1432619",NA,NA,NA,NA,NA,"1981","07","01",NA,NA,"Magnoliopsidae","U 0023780",NA,NA,NA
"253","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432620","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Prance GT",NA,"1971","04","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432620 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432620",NA,"Rosales","L.f.","Vázquez Avila MD","Acre",NA,NA,NA,"NL-U1432620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023756",NA,NA,NA
"254","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432621","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Prance GT",NA,"1971","04","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432621 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432621",NA,"Rosales","L.f.","Vázquez Avila MD","Acre",NA,NA,NA,"NL-U1432621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023774",NA,NA,NA
"255","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432622","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Krukoff BA",NA,"1933","06","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432622 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432622",NA,"Rosales","L.f.","Berg CC","Amazonas",NA,NA,NA,"NL-U1432622",NA,NA,NA,NA,NA,"1974","09","01",NA,NA,"Magnoliopsidae","U 0023783",NA,NA,NA
"256","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432623","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Evans RJ",NA,"1994","11","05","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432623 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432623",NA,"Rosales","L.f.",NA,NA,NA,NA,NA,"NL-U1432623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023784",NA,NA,NA
"257","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432624","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Evans RJ",NA,"1994","11","16","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432624 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432624",NA,"Rosales","L.f.",NA,NA,NA,NA,NA,"NL-U1432624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023785",NA,NA,NA
"258","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432625","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Krukoff BA",NA,"1933","08","07","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432625",NA,"Rosales","L.f.","Berg CC","Acre",NA,NA,NA,"NL-U1432625",NA,NA,NA,NA,NA,"1974","09","01",NA,NA,"Magnoliopsidae","U 0023786",NA,NA,NA
"259","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432626","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Donselaar J van",NA,"1964","04","15","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432626 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432626",NA,"Rosales","L.f.","Berg CC",NA,NA,NA,NA,"NL-U1432626",NA,NA,NA,NA,NA,"1984","03","01",NA,NA,"Magnoliopsidae","U 0023781",NA,NA,NA
"260","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432627","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Santos TS dos",NA,"1971","08","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432627 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432627",NA,"Rosales","L.f.","Berg CC","Bahia",NA,NA,NA,"NL-U1432627",NA,NA,NA,NA,NA,"1978","08","01",NA,NA,"Magnoliopsidae","U 0023779",NA,NA,NA
"261","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432628","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Santos TS dos",NA,"1971","06","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432628 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432628",NA,"Rosales","L.f.","Berg CC","Bahia",NA,NA,NA,"NL-U1432628",NA,NA,NA,NA,NA,"1978","08","01",NA,NA,"Magnoliopsidae","U 0023778",NA,NA,NA
"262","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432629","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Pires JM; Belém RP",NA,"1970","09","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432629 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432629",NA,"Rosales","L.f.",NA,"Pará",NA,NA,NA,"NL-U1432629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023777",NA,NA,NA
"263","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432630","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Rosa NA; Santos MR dos",NA,"1977","05","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432630",NA,"Rosales","L.f.","Berg CC","Mato Grosso",NA,NA,NA,"NL-U1432630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023776",NA,NA,NA
"264","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432631","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Pires JM; Westra LYT",NA,"1960","10","15","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432631",NA,"Rosales","L.f.","Berg CC","Amapá",NA,NA,NA,"NL-U1432631",NA,NA,NA,NA,NA,"1972","08","01",NA,NA,"Magnoliopsidae","U 0023775",NA,NA,NA
"265","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432632","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Prance GT",NA,"1968","07","04","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432632 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432632",NA,"Rosales","L.f.","Berg CC","Rondônia",NA,NA,NA,"NL-U1432632",NA,NA,NA,NA,NA,"1979","09","01",NA,NA,"Magnoliopsidae","U 0023787",NA,NA,NA
"266","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432633","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Granville J-J de",NA,"1999","11","23","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432633 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432633",NA,"Rosales","L.f.","Berg CC",NA,NA,NA,NA,"NL-U1432633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0131869",NA,NA,NA
"267","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432634","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Prance GT",NA,"1976","10","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432634 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432634",NA,"Rosales","L.f.","Berg CC","Amazonas",NA,NA,NA,"NL-U1432634",NA,NA,NA,NA,NA,"1977","04","01",NA,NA,"Magnoliopsidae","U 0023729",NA,NA,NA
"268","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432635","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Prance GT",NA,"1976","10","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432635 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432635",NA,"Rosales","L.f.","Berg CC","Amazonas",NA,NA,NA,"NL-U1432635",NA,NA,NA,NA,NA,"1977","04","01",NA,NA,"Magnoliopsidae","U 0024829",NA,NA,NA
"269","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432636","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Belém RP",NA,"1965","03","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432636 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432636",NA,"Rosales","L.f.","Berg CC","Bahia",NA,NA,NA,"NL-U1432636",NA,NA,NA,NA,NA,"1968","09","01",NA,NA,"Magnoliopsidae","U 0023755",NA,NA,NA
"270","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432637","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Irwin HS; et al.",NA,"1966","06","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432637 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432637",NA,"Rosales","L.f.","DeWolf Jr GP; GP","Mato Grosso",NA,NA,NA,"NL-U1432637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023754",NA,NA,NA
"271","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432638","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Irwin HS; et al.",NA,"1966","06","15","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432638 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432638",NA,"Rosales","L.f.","DeWolf Jr GP; GP","Mato Grosso",NA,NA,NA,"NL-U1432638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023753",NA,NA,NA
"272","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432639","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Irwin HS; et al.",NA,"1966","06","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432639",NA,"Rosales","L.f.","DeWolf Jr GP; GP","Goiás",NA,NA,NA,"NL-U1432639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023752",NA,NA,NA
"273","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432640","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Prance GT",NA,"1971","07","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432640",NA,"Rosales","L.f.","Vázquez Avila MD","Amazonas",NA,NA,NA,"NL-U1432640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023751",NA,NA,NA
"274","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432641","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Prance GT",NA,"1971","07","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432641",NA,"Rosales","L.f.","Vázquez Avila MD","Amazonas",NA,NA,NA,"NL-U1432641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023757",NA,NA,NA
"275","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432642","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Grenand P",NA,"1975","06","02","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432642 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432642",NA,"Rosales","L.f.","Grenand P",NA,NA,NA,NA,"NL-U1432642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023749",NA,NA,NA
"276","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432643","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Mori SA",NA,"1977","03","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432643 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432643",NA,"Rosales","L.f.","Vázquez Avila MD","Amazonas",NA,NA,NA,"NL-U1432643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023748",NA,NA,NA
"277","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432644","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Prance GT",NA,"1974","05","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432644 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432644",NA,"Rosales","L.f.","Berg CC","Pará",NA,NA,NA,"NL-U1432644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023747",NA,NA,NA
"278","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432645","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Duarte AP",NA,"1961","10","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432645 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432645",NA,"Rosales","L.f.","Berg CC","Minas Gerais",NA,NA,NA,"NL-U1432645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023746",NA,NA,NA
"279","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432646","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Duarte AP",NA,"1961","10","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432646 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432646",NA,"Rosales","L.f.",NA,"Minas Gerais",NA,NA,NA,"NL-U1432646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023745",NA,NA,NA
"280","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432647","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Oldeman RAA",NA,"1968","12","19","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432647 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432647",NA,"Rosales","L.f.","Berg CC",NA,NA,NA,NA,"NL-U1432647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023744",NA,NA,NA
"281","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432648","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona",NA,NA,"1915","10","25","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432648 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432648",NA,"Rosales","L.f.","Berg CC",NA,NA,NA,NA,"NL-U1432648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023743",NA,NA,NA
"282","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432649","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","McDowell T",NA,"1990","03","01","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432649 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432649",NA,"Rosales","L.f.","Berg CC",NA,NA,NA,NA,"NL-U1432649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023742",NA,NA,NA
"283","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432650","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Granville J-J de",NA,"1993","08","03","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432650 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432650",NA,"Rosales","L.f.","Berg CC",NA,NA,NA,NA,"NL-U1432650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023741",NA,NA,NA
"284","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432651","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Folli DA",NA,"1996","02","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432651 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432651",NA,"Rosales","L.f.","Berg CC","Espírito Santo",NA,NA,NA,"NL-U1432651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023740",NA,NA,NA
"285","2020-02-08 10:24:15-03","NBC","NL-BOTANY","U.1432652","PreservedSpecimen","Plantae","Moraceae","Ficus","trigona","Ficus trigona","Granville J-J de",NA,"1987","08","26","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432652 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432652",NA,"Rosales","L.f.","Berg CC",NA,NA,NA,NA,"NL-U1432652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023739",NA,NA,NA
