"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"109","2019-08-15 09:03:22-03","UESC","UESC","505","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Florêncio, C.S.","1995","08","12","Brasil","Bahia","Pau-Brasil",NA,NA,NA,NA,NA,NA,"UESC0000505",NA,NA,NA,NA,"Mundo Novo.","Herbácea, cerca de 20 cm.","5",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"110","2019-08-15 09:03:22-03","UESC","UESC","2500","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"L.C. do B. Costa,","1998","07","09","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"UESC0002500",NA,NA,NA,NA,NA,"Erva decumbente de aproximadamente 0,20 m de altura.; Planta de uso medicinal coletada para o projeto Estudo farmacobotânico de plantas medicinais da Mata Atlântica cultivada no horto medicinal.","42",NA,NA,NA,"Angiospermae","Florideophycidae","61245","auto","Dicotyledoneae",NA,NA,NA,NA
"111","2016-02-09 13:59:36-02","MNHN","RECOLNAT_MNHN_P","P05444405","PreservedSpecimen",NA,"Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Gaudichaud","1831","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P05444405","P05444405_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05444405' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1049"
"112","2017-06-23 18:14:33-03","MNHN","RECOLNAT_MNHN_P","P05348866","PreservedSpecimen",NA,"Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T.Aiton","Al-Shehbaz","Smith, L.B.|Reitz, R.","1964","10","24","Brasil","Santa Catarina","Ipumirim","-52.18333","-26.96667",NA,NA,"600",NA,"P05348866","P05348866_01",NA,NA,NA,"Bamk of small stream, Linha Bonita.","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05348866' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12912"
"113","2020-12-11 11:34:12-03","UFMG","BHCB","150804","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,"Leite, PM","2015","03","27","Brasil","Minas Gerais","Pará de Minas","-44.606389","-19.837222","-44.606389","-19.837222","790","790","BHCB025267",NA,NA,NA,NA,"Santos Dumont, Rua São José da Varginha","Flor branca","s.n.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:34:12-03","UFMG","BHCB","444","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,"1957",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA
"115","2021-02-11 17:18:20-03","UFPR","UPCB","218","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Deyrolle, E.",NA,NA,NA,"França",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:18:20-03","UFPR","UPCB","3889","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Deyrolle, E.",NA,NA,NA,"França",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europa..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:18:20-03","UFPR","UPCB","229","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Deyrolle, E.",NA,NA,NA,"França",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:18:20-03","UFPR","UPCB","71277","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Urbano","1971","08","19","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agrião. Erva asselvajada (Europa). Lugares úmidos, flores brancas..",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"119","2021-02-11 17:18:20-03","UFPR","UPCB","14622","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Cervi, A.C.","Cervi, A.C.","1987","09","25","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1987","09","25",NA,"Flor alvescente. Brejo..","2762",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"120","2021-02-11 17:18:20-03","UFPR","UPCB","26076","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Kozera, C.","Kozera, C.","1996","01","31","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1996","02",NA,"Parque Barigüi","Planta aquática, quatro pétalas brancas, frutos jovens verdes. Em área aberta, alagada..","69",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"121","2021-02-11 17:18:20-03","UFPR","UPCB","20748","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Hatschbach, G.","Marquesini, N.R.","1992","11","24","Brasil","Paraná","Tamarana","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,"1993","05","10","Posto indígena: Apucaraninha","Flor alva miúda. Local úmido..",NA,NA,NA,NA,NA,NA,"23681","auto",NA,NA,NA,NA,NA
"122","2021-02-11 17:18:20-03","UFPR","UPCB","24065","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Acra, L.A.","Bidá, A.","1984","10","03","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santa Mônica Clube de Campo",NA,"478",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"123","2021-02-11 17:18:20-03","UFPR","UPCB","10395","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Guimarães, O.A.","Busetti, E.","1978","08","18","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uberaba","Em terreno baldio, em valeta com água..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"124","2010-02-17 14:58:00-02","MO","MOBOT","100252606","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","I. Al-Shehbaz (MO)","Nur Ritter","1994","6","16","Bolivia","Cochabamba","Quillacollo",NA,NA,NA,NA,"3150.00000000",NA,NA,NA,NA,NA,NA,"Roadside between Estancia Liriani and Quillacollo.",NA,"Ritter 1181","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"125","2018-05-18 05:29:00-03","MO","MOBOT","100269874","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz","Asunción Cano E.","2007","11","2","Peru","Apurimac","Cotabambas",NA,NA,NA,NA,"4057.00000000",NA,NA,NA,NA,NA,NA,"Pamputa.",NA,"Cano Echevarría 18160","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2012-09-25 14:00:00-03","MO","MOBOT","100276070","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Otto Buchtien","1921","10","10","Bolivia","La Paz",NA,NA,NA,NA,NA,"3500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Buchtien 244","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"127","2012-09-25 13:59:00-03","MO","MOBOT","100295072","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"José Steinbach","1928","12","26","Bolivia",NA,NA,NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,"Coch.: Stadtgarten",NA,"Steinbach G. 8788","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"128","2013-06-18 10:38:00-03","MO","MOBOT","100360894","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","I. Al-Shehbaz (MO)","Alfredo F. Fuentes|M. Cornejo","2010","3","27","Bolivia","La Paz","Bautista Saavedra","-68.9844444","-15.1733334",NA,NA,"2976.00000000",NA,NA,NA,NA,NA,NA,"Área Natural de Manejo Integrado Apolobamba, Charazani, bajando al río Charazani por la carretera a Apolo.",NA,"Fuentes Claros 15728","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","10-03"
"129","2011-05-04 13:15:00-03","MO","MOBOT","100373711","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Shehbaz","Ramiro Fonnegra G.|Paula Castrillón A.","2004","3","12","Colombia","Antioquia","Santa Rosa de Osos","-75.3022222","6.2369444",NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,"Vereda Chaquiro, Sitio San Andrés de Cuérquia.",NA,"Fonnegra G. 8225","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"130","2016-08-01 16:31:00-03","MO","MOBOT","100401381","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shebaz (MO)","Rodolfo Vásquez|Rocío Rojas|R. Rivera","2009","5","25","Peru","Pasco","Oxapampa","-75.5483333","-10.385",NA,NA,"1645.00000000",NA,NA,NA,NA,NA,NA,"Distrito Huancabamba. Carretera San Daniel-Tunqui.",NA,"Vásquez Martínez 35704","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","618"
"131","2012-08-31 16:41:00-03","MO","MOBOT","100512823","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","I.A. Al-Shehbaz (MO)","D. Collot","1979","12","28","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bord Lac Hustajata.",NA,"Collot s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"132","2012-08-31 16:40:00-03","MO","MOBOT","100512824","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","I.A. Al-Shehbaz (MO)","D. Collot","1980","3","5","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lac Titicaca.",NA,"Collot s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"133","2012-09-25 10:44:00-03","MO","MOBOT","100527362","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan A. Al-Shehbaz (MO)","Otto Zöllner","1985","2","29","Chile",NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"In province Curicó in the valley of Teno.",NA,"Zöllner 12328","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"134","2012-09-25 10:47:00-03","MO","MOBOT","100527364","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan A. Al-Shehbaz (MO)","Otto Zöllner","1976","11","27","Chile","Coquimbo",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"Depto. Illapel in Chalinga.",NA,"Zöllner 9188","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"135","2012-09-25 10:49:00-03","MO","MOBOT","100527368","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan A. Al-Shehbaz (MO)","Roberto Kiesling|Iris E. Peralta|Emilio A. Ulibarri","1991","1","22","Argentina","San Juan","Calingasta","-69.5833333","-31.0833333",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,"Rio Manrique.",NA,"Kiesling 7651","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"136","2012-09-25 10:51:00-03","MO","MOBOT","100527372","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan A. Al-Shehbaz (MO)","Osvaldo Boelcke|Maevia N. Correa|Nélida M. Bacigalupo","1964","1","12","Argentina","Neuquén","Chos Malal","-70.4166667","-37.2666667",NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,"A 27 km de Chos Malal camino a Andacollo vega sobre A° Chaca y Malehue.",NA,"Boelcke 10685","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"137","2012-09-25 10:54:00-03","MO","MOBOT","100527376","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan A. Al-Shehbaz (MO)","Angel L. Cabrera|Silvia M. Botta|Roberto Kiesling|A.G. López","1978","10","14","Argentina","Córdoba","Pocho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subida W de la Sierra de Pocho.",NA,"Cabrera 29640","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2012-09-25 11:08:00-03","MO","MOBOT","100527381","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan A. Al-Shehbaz (MO)","Anonymous","1945","11","27","Argentina","Río Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lago Nahuel Huapi (S.E. of Bariloche).",NA,"Anonymous 714","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"139","2012-09-25 11:07:00-03","MO","MOBOT","100527386","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan A. Al-Shehbaz (MO)","Aurelio Schinini|Camilo L. Quarín|Maria M. Arbo|Stella M. Pire","1974","11","3","Argentina","Jujuy","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camino de Lozano a Tiraxi, Ruta 29.",NA,"Schinini Cacace 10253","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"140","2012-09-25 11:14:00-03","MO","MOBOT","100527394","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan A. Al-Shehbaz (MO)","Angel L. Cabrera|Silvia M. Botta|Ana M. Cialdella|A.D. Rotman","1980","11","15","Argentina","Jujuy","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sierra de Zapla, Mina 9 de Octubre.",NA,"Cabrera 32039","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"141","2012-09-25 11:16:00-03","MO","MOBOT","100527397","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan A. Al-Shehbaz (MO)","Victor Maruñak|O. Oliva|H.J. Pueyo","1972","3","17","Argentina","Tucumán","Tafí",NA,NA,NA,NA,"2150.00000000","2300.00000000",NA,NA,NA,NA,NA,"3 km N de Tafí del Valle.",NA,"Maruñak 312","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"142","2012-09-25 11:31:00-03","MO","MOBOT","100527411","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Julian A. Steyermark|Ronald L. Liesner","1979","7","22","Venezuela","Táchira",NA,"-72.4","7.5166667",NA,NA,"2150.00000000","2300.00000000",NA,NA,NA,NA,NA,"Wet forested slopes along Quebrada Agua Azul, over slate-shale substrate, south of El Reposo, 14 km SE of Delicias.",NA,"Steyermark 118376","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2012-09-25 11:31:00-03","MO","MOBOT","100527416","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Gerardo Aymard|Francisco J. Ortega|Trevor G. Walker|Ramón Rosales","1990","9","19","Venezuela","Portuguesa","Guanare","-69.9166667","9.4166667",NA,NA,"1200.00000000","1500.00000000",NA,NA,NA,NA,NA,"Carretera Chabasquén a Cordoba.",NA,"Aymard C. 8855","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"144","2012-09-25 11:35:00-03","MO","MOBOT","100527420","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","S. Mori","H. Mori|et al.","1991","10","11","French Guiana",NA,NA,"-53.2","3.6166667",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"Saül. Vicinity of Eaux Claires, on the Route de Bélizon 0-4 kms S of Eaux Claires.",NA,"Mori 22078","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"145","2012-09-25 11:37:00-03","MO","MOBOT","100527422","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Per Dusén","1909","8",NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roca Nova, in uliginosis.",NA,"Dusén 8443","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2012-09-25 11:46:00-03","MO","MOBOT","100527431","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"José Mostacero L.|E. Alvitez L.|Segundo Leiva G.|F. Mejía C.|F. Peláez P.","1986","8","8","Peru","Ancash","Bolognesi",NA,NA,NA,NA,"3150.00000000",NA,NA,NA,NA,NA,NA,"Alrededores de Chiquián.",NA,"Mostacero L. 1349","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"147","2015-02-11 05:53:00-02","MO","MOBOT","100527478","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Gilles Robert Brunel","1973","1","2","Peru","Cusco","Anta",NA,NA,NA,NA,"3570.00000000",NA,NA,NA,NA,NA,NA,"El Cháccán.",NA,"Brunel 215","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"148","2012-09-25 12:57:00-03","MO","MOBOT","100527481","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"R. Wagenknecht","1940","2","16","Chile","Coquimbo","Elqui",NA,NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,"El Colorada, 70 km on road from Rivadavia to Laguna, little spring, tributary dam of Laguna River.",NA,"Wagenknecht 18501","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"149","2012-09-25 13:00:00-03","MO","MOBOT","100527482","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan A. Al-Shehbaz (MO)","Thomas G. Lammers|Carlos M. Baeza|Patricio Peñailillo B.","1990","10","29","Chile",NA,NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"Prov. Limari: 6 km south of Corral Quemado on the road to Ovalle.",NA,"Lammers 7578","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"150","2012-09-25 13:14:00-03","MO","MOBOT","100527493","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Julian A. Steyermark|Ronald L. Liesner|Gerardo Aymard","1982","11","1","Venezuela","Portuguesa",NA,NA,NA,NA,NA,"1170.00000000",NA,NA,NA,NA,NA,NA,"Along rivulet from lake. Selva bordeando una laguna natural en la fila de la cubre, 17.8 kms (por carretera) de La Estación, 30 kms (por carretera) al Norte de Ospino.",NA,"Steyermark 126967","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"151","2012-09-25 13:17:00-03","MO","MOBOT","100527495","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Julian A. Steyermark","1971","2","26","Venezuela","Trujillo",NA,NA,NA,NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,"Laderas pedregosas a lo largo del río, 2 km degajo del pueblo de Niquitao, arriba de Boconó. In water of running stream.",NA,"Steyermark 104876","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2012-09-25 13:24:00-03","MO","MOBOT","100527501","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Ramiro Alvarez S.|et al.","1983","7","14","Colombia","Santander","Concepcion",NA,NA,NA,NA,"2050.00000000",NA,NA,NA,NA,NA,NA,"Ribera del río.",NA,"Alvarez S. 41","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"153","2012-09-25 13:28:00-03","MO","MOBOT","100527504","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"W.G. Herter","1926","9",NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,"Cerro Casabo.",NA,"Herter 443","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"154","2015-07-26 06:00:00-03","MO","MOBOT","100527515","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"F.J. Breteler","1964","2","12","Venezuela",NA,NA,NA,NA,NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,"35 km W of Mérida along road to La Carbonera.",NA,"Breteler 3593","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"155","2012-09-25 13:50:00-03","MO","MOBOT","100527517","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Augustus Fendler","1854",NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prope coloniam Tovar.",NA,"Fendler s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"156","2012-09-25 13:58:00-03","MO","MOBOT","100527522","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Stephan G. Beck","1979","8","11","Bolivia","La Paz","Murillo",NA,NA,NA,NA,"3700.00000000",NA,NA,NA,NA,NA,NA,"Achocalla cerca La Paz, en el cruce de los caminos, laguna completamente cubierta de lodo.",NA,"Beck 1890","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"157","2012-09-25 14:06:00-03","MO","MOBOT","100527529","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"H.J.F. Schimpff","1934","3","8","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schimpff 1761","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"158","2012-12-11 11:47:00-02","MO","MOBOT","100549357","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Rainer W. Bussmann|Narel Paniagua Zambrana|Carlos Vega Ocaña","2012","11","9","Peru","La Libertad",NA,"-77.9206389","-6.9902222",NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,"Dist. Pusac, river banks in Finca 'El Ingenio.",NA,"Bussmann 17755","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","127"
"159","2013-02-01 14:10:00-02","MO","MOBOT","100564954","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","G. Jakubowsky","Inga Skottsberg|Carl Skottsberg","1965","12","1","Chile",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"Quebrada Veradaro.",NA,"Skottsberg 9409","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"160","2020-01-17 04:33:00-03","MO","MOBOT","100612853","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shebaz (MO)","Rocío Rojas|Karol Durand|Gerry Shareva M.|R. Zehnder","2011","4","24","Peru","Pasco","Oxapampa","-75.5694445","-10.1783334",NA,NA,"898.00000000",NA,NA,NA,NA,NA,NA,"Dist. Pozuzo. Estación Biológica Huampal. Parque Nacional Yanachaga-Chemillen. Alrededores de la estación.",NA,"Rojas Gonzáles 7942","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","33"
"161","2014-02-25 15:15:00-03","MO","MOBOT","100675669","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","M. Franken","M. Franken","1988","10","17","Bolivia","La Paz","Murillo",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,"Valle de La Paz, rio Choqueyapu, puente Lipari.",NA,"Franken 304","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","1063634","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehbaz (MO)","John L. Clark","1995","9","23","Ecuador","Azuay","Cuenca","-79.13333","-2.88333",NA,NA,"3100.00000000","3200.00000000",NA,NA,NA,NA,NA,"Area Nacional de Recreación Cajas. Collections made between La Laguna Llaviucu via dirt road to main highway from Cuenca. Mostly Paramo with remnant patches of Montane Wet Forest.",NA,"Clark 1501","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","1117041","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","C. Parra (COL)","Julio C. Betancur B.|Francisco J. Roldán|et al.","1988","10","14","Colombia","Antioquia","Caramanta","-75.66666","5.56666",NA,NA,"2350.00000000","2410.00000000",NA,NA,NA,NA,NA,"Vereda Barroblanco, 5-10 km de Caramanta a Barroblanco, Cordillera Central, bosques nublados e intervenidos, bmh-MB.",NA,"Betancur B. 961","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
