"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem"
"89","2020-09-29 14:53:35-03","UFPR","UPCB","81874","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Matos, F.B.","2227","2013",NA,"Brasil","Minas Gerais","Pocinhos do Rio Verde, Pico da Pedra Branca Campo de altitude",NA,NA,"Epipetric along the trail that leads to the summit.","UPCB0007168","UPCB0007168","02","13","Caldas","-46.37","-21.975","Matos, F.B.",NA,NA,NA,"2013","02",NA,"-46.370","-21.975",NA,NA,NA,NA,NA,NA
"90","2020-09-29 14:53:35-03","UFPR","UPCB","82384","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Bonnet, A.","97","2012",NA,"Brasil","Rio de Janeiro","Pico da Coledônia. Floresta Ombrófila Densa","2200",NA,"Epífito..","UPCB0007171","UPCB0007171","09","01","Nova Friburgo","-42.584","-22.355","Labiak, P. H.","2200",NA,NA,"2013","09","01","-42.584","-22.355",NA,NA,NA,NA,NA,NA
"91","2020-09-29 14:53:35-03","UFPR","UPCB","82937","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Lehnert, M.","776","2003",NA,"Bolivia","La Paz","Mina San Francisco (encomienzo del sendero Taquesi), arriba de Choquekhota.","4260",NA,"Puna y Vegetación alto Andina. Roquedal. Em grietas de rocas, com mucha tierra y humedad. Helecho saxicola, 0.05m., pendiente, fertil.","UPCB0007164","UPCB0007164","04","17","Sud Yungas","-67.883","-16.483",NA,"4260",NA,NA,NA,NA,NA,"-67.883","-16.483",NA,NA,NA,NA,NA,NA
"92","2020-09-29 14:53:35-03","UFPR","UPCB","87760","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Pereira, J.B.S. | Becari-Viana, I.","807","2014",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Morro do Índio.","2145",NA,"Rupícola em local sombreado..","UPCB0012108","UPCB0012108","03","19","Petrópolis","-43.066667","-22.483333","Pereira, J.B.S. & Labiak, P.H.","2145",NA,NA,"2016","11","24","-43.066667","-22.483333",NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:21:24-03","UFPR","UPCB","93619","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm | R.C. Moran","Olga Martinez | Jefferson Prado",NA,"2010",NA,"Argentina","Salta","Cuesta del Lajar. RP 6","1926",NA,"Camino de tierra. Saxícola, sobre ladera Norte, com neblinas matinales","UPCB0033739","UPCB0033739","07","05","Guachipas","-65.5","-25.666667","Prado J. | Hirai R.Y","1926",NA,NA,"2011",NA,NA,"-65.500000","-25.666667",NA,NA,NA,NA,NA,NA
"94","2020-09-29 14:53:35-03","UFPR","UPCB","81175","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Dinato, D.O.","64","2012",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Trilha entre o Abrigo 04 e a Pedra do Sino.","2248",NA,"PRENSADO EM ÁLCOOL. Amostra em sílica. Erva terrestre em barranco de trilha. Área aberta..","UPCB0029923","UPCB0029923","10","25","Teresópolis","-43.019","-22.277","Grupo Verde & Salino, A.","2248",NA,NA,"2012","10",NA,"-43.019","-22.277",NA,NA,NA,NA,NA,NA
"95","2020-09-29 14:53:35-03","UFPR","UPCB","82390","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Bonnet, A.","115","2012",NA,"Brasil","Rio de Janeiro","Antena SBT, Floresta Ombrófila Densa","1600",NA,"Epífito..","UPCB0007172","UPCB0007172","05","05","Nova Friburgo",NA,"-22.355","Labiak, P. H.","1600",NA,NA,"2013","09","01",NA,"-22.355",NA,NA,NA,NA,NA,NA
"96","2020-09-29 14:53:35-03","UFPR","UPCB","56943","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Matos, F.B.","170","2005",NA,"Brasil","Paraná","Morro Araçatuba.","1600",NA,"Rupícola em fenda sombreada e úmida de afloramento rochoso no alto do morro. Associada à briófitas. Campo de altitude.","UPCB0007174","UPCB0007174","01","01","Tijucas do Sul","-49.1988983154297","-25.9281005859375","Matos, F.B.","1600","25228","auto","2005","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-09-29 14:53:35-03","UFPR","UPCB","50993","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Matos, F.B.","1","2004",NA,"Brasil","Santa Catarina","Morro da Igreja, próx. à base da Aeronáutica",NA,NA,"Rupícola. Campo de altitude. Alt.: 1800m s.n.m..","UPCB0007170","UPCB0007170","07","21","Urubici","-49.5917015075684","-28.0149993896484","Matos, F.B.",NA,"30102","auto","2004","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-09-29 14:53:35-03","UFPR","UPCB","67527","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Sylvestre, L.S.","1886","2006",NA,"Brasil","Rio de Janeiro","Parque Nacional de Itatiaia. Estrada para o Planalto.",NA,NA,"Rupícola às margens da estrada..","UPCB0007176","UPCB0007176","12",NA,"Itatiaia","-44.5633010864258","-22.4960994720459","Labiak, P.H.",NA,"19648","auto","2008","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-09-29 14:53:35-03","UFPR","UPCB","67530","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Sylvestre, L.S.","1889","2006",NA,"Brasil","Rio de Janeiro","Parque Nacional de Itatiaia. Estrada para o Planalto.",NA,NA,"Rupícola às margens da estrada..","UPCB0007175","UPCB0007175","12",NA,"Itatiaia","-44.5633010864258","-22.4960994720459","Labiak, P.H.",NA,"19648","auto","2008","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-05-22 11:42:00-03","MO","MOBOT","100818128","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Marcus Lehnert","Lehnert 777","2003","South America","Bolivia","La Paz","Mina San Francisco (encomienzo del sendero Taquesi), arriba de Choquekhota.","4260.00000000",NA,NA,NA,NA,"4","17","Sud Yungas","-67.8833333","-16.4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"101","2014-01-22 15:51:00-02","MO","MOBOT","100363030","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Alfredo F. Fuentes","Fuentes Claros 16326","2010","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Apolobamba, Paján y alrededores.","3265.00000000",NA,NA,NA,NA,"4","23","Bautista Saavedra","-68.9057778","-15.1359722","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-44","3",NA,NA,NA
"102","2014-01-22 15:54:00-02","MO","MOBOT","100366307","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Alfredo F. Fuentes|P.M. Jørgensen|I. Loza|A. Escalante","Fuentes Claros 16012","2010","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Apolobamba, Paján, sector campamento, arroyo Copollón.","2664.00000000",NA,NA,NA,NA,"4","15","Bautista Saavedra","-68.89675","-15.1311945","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-24","3",NA,NA,NA
"103","2014-11-04 09:11:00-02","MO","MOBOT","100370286","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 3239","2011","South America","Bolivia","Santa Cruz","Camino de Las Minas a la Loma.","2410.00000000",NA,NA,NA,NA,"4","8","Vallegrande","-64.0305556","-18.6055556","G. A. Parada (USZ) 2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-36","1",NA,NA,NA
"104","2018-08-14 10:40:00-03","MO","MOBOT","100404271","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","G.A. Parada|Y. Inturias","Parada-Gutierrez 3667","2011","South America","Bolivia","Santa Cruz","Camino hacia Khasa Monte, sobre la cima de la serrania.","2550.00000000",NA,NA,NA,NA,"8","4","Vallegrande","-64.0336111","-18.6358333","G. A. Parada (USZ) 2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-58","1",NA,NA,NA
"105","2014-06-03 09:56:00-03","MO","MOBOT","100591703","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Fernando B. Matos|C. Matos","Matos 2028","2012","South America","Brazil","Santa Catarina","Grão-Pará. Serra do Corvo Branco, na rodovia que liga Urubici a Grão-Pará (SC 370, antiga 439).","1300.00000000",NA,NA,NA,NA,"1","20",NA,"-49.35","-28.05","F. B. Matos (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"106","2014-06-03 09:55:00-03","MO","MOBOT","100591709","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Fernando B. Matos|C. Matos","Matos 2027","2012","South America","Brazil","Santa Catarina","Grão-Pará. Serra do Corvo Branco, na rodovia que liga Urubici a Grão-Pará (SC 370, antiga 439).","1300.00000000",NA,NA,NA,NA,"1","20",NA,"-49.35","-28.05","F. B. Matos (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"107","2015-05-22 10:58:00-03","MO","MOBOT","100818098","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Marcus Lehnert","Lehnert 275","2002","South America","Peru","Ancash","Huaraz-laguna Llaca.","4500.00000000",NA,NA,NA,NA,"8","15","Huaraz","-77.4666667","-9.4833333","A. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"108","2015-05-22 11:09:00-03","MO","MOBOT","100818105","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Marcus Lehnert","Lehnert 336","2002","South America","Peru","Ayacucho","Ayacucho-Andahuaylas, above Ocros.","4200.00000000",NA,NA,NA,NA,"8","31","Huamanga","-73.95","-13.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"109","2015-05-22 11:44:00-03","MO","MOBOT","100818130","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Marcus Lehnert","Lehnert 779","2003","South America","Bolivia","La Paz","Mina San Francisco (encomienzo del sendero Taquesi), arriba de Choquekhota.","4300.00000000",NA,NA,NA,NA,"4","17","Sud Yungas","-67.8833333","-16.4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"110","2016-09-22 12:30:00-03","MO","MOBOT","100930245","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Fernando O. Zuloaga|Lone Aagesen|F. Biganzoli|A.M. Panizza","Zuloaga 10764","2009","South America","Argentina","Salta","Arroyo Peña Negra.","3360.00000000",NA,NA,NA,NA,"2","15","Santa Victoria","-65.0775","-22.2516667","M.M. Ponce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"111","2019-04-04 14:39:00-03","MO","MOBOT","101123443","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","S.P. Sylvester","Sylvester 1869","2013","South America","Peru","Cusco","Distrito-Vilcabamba. Large prominent ledge on the South facing cliff at the end of the Totora-Purkay village, 4 km East of the Totora-Purkay village.","4542.00000000",NA,NA,NA,NA,"5","3","La Convención","-73.0521111","-13.1833889","M. Sundue (VT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"112","2019-04-04 14:43:00-03","MO","MOBOT","101123445","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","S.P. Sylvester","Sylvester 1897","2013","South America","Peru","Cusco","Distrito-Vilcabamba. Large prominent ledge on the South facing cliff at the end of the Totora-Purkay valley, 4 km East of the Totora-Purkay village.","4536.00000000",NA,NA,NA,NA,"5","3","La Convención","-73.0522222","-13.1833333","M. Sundue (VT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"113","2011-05-24 17:45:00-03","MO","MOBOT","1243413","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Harriet G. Barclay","Barclay 5240","1957","South America","Colombia",NA,"Pa|ramo del Ruiz.","4200.00000000",NA,NA,NA,NA,"8","29",NA,NA,NA,"P.H. Labiak (UPCB) & M. Sundue (NY)","4630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"114","2012-06-20 17:16:00-03","MO","MOBOT","1715128","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Carlos E. Cerón|Mery Mortesdesca","Cerón Martínez 16010","1991","South America","Ecuador","Pichincha","Parroquia Calacalí. Reserva Geobotánica del Pululahuá. Bosque húmedo Premontano. Transecto de 50 x 2 m. Cerro El Chivo. Topografía colinada.","2730.00000000",NA,NA,NA,NA,"8","7","Quito","-78.5","0.08333","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","3",NA,NA,NA
"115","2011-06-09 16:53:00-03","MO","MOBOT","1752840","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Carlos E. Cerón","Cerón Martínez 17335","1991","South America","Ecuador","Pichincha","Parroquia Calacali, Reserva Geobotánica del Pululahua. Loma Padre Rumi. Bosque húmedo montano bajo, bosque seco montano bajo y bosque húmedo premontano. Transecto de 50 x 2 m.","3000.00000000",NA,NA,NA,NA,"11","3","Quito","-78.5","0.08333","A.R. Smith (UC)","3100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"143","4",NA,NA,NA
"116","2015-12-27 05:29:00-02","MO","MOBOT","1757","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Peter J. Grubb|J.R. Lloyd|T. D. Pennington|T. C. Whitmore","Grubb 659","1952","South America","Ecuador","Napo",NA,"4100.00000000",NA,NA,NA,NA,"2","7",NA,NA,NA,"synonomy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","1766","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","F.C. Lehmann","Lehmann 5006","1876","South America","Ecuador","Azuay",NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"synonomy","3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","1775","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Erik Asplund","Asplund 14876","1939","South America","Ecuador","Tungurahua",NA,"3000.00000000",NA,NA,NA,NA,"8","20",NA,NA,NA,"synonomy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-12-27 05:29:00-02","MO","MOBOT","1784","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Peter C.D. Cazalet|T. D. Pennington","Cazalet 5750","1953","South America","Ecuador","Pichincha",NA,"4420.00000000",NA,NA,NA,NA,"9","11",NA,NA,NA,"synonomy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1867878","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","M. Kessler","Kessler 4331","1995","South America","Bolivia","La Paz","40 Km de Sorata a Quiabaya. de 5 m de altura; con Polylepis racemosa",NA,NA,NA,NA,NA,"7","29","Larecaja","-68.76666","-15.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2012-04-12 05:10:00-03","MO","MOBOT","2159419","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Alfredo F. Fuentes|C. Aldana","Fuentes Claros 6739","2004","South America","Bolivia","La Paz","Pacobamba, sobre la carretera Charazani-La Paz. Relicto de pajonal altoandino subhumedo con Festuca sp. y Deyeuxia sp, rodeado por pradera altoandina dominada por Aciachne sp. PLANTAS SIN ALCOHOLIZAR.","4200.00000000",NA,NA,NA,NA,"9","4","Camacho","-69.08194","-15.43388","I. Jimenez (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-20","5",NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","2823523","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","T. Herzog","Herzog 2373A",NA,"South America","Bolivia",NA,NA,"4000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Kessler (GOET)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","2890592","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Marcus Lehnert","Lehnert 751",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Kessler (GOET)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-05-27 04:37:00-03","MO","MOBOT","2947336","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Alfredo F. Fuentes|Moises Mendoza|M.C. López|Modesto Madriaga","Fuentes Claros 9814","2006","South America","Bolivia","La Paz","Parque Nacional Madidi, laguna Tolca Cocha, al NE de Keara Nuevo. Bosque relicto de yungas en ceja de monte superior pluvial con Polylepis pepei y Gynoxis sp. Plantas alcoholizadas. Inventario Fitosociologico Madidi 67.","3900.00000000",NA,NA,NA,NA,"4","15","Franz Tamayo","-69.0883333","-14.6869444","A. Smith, (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-09","4",NA,NA,NA
"125","2011-01-13 10:22:00-02","MO","MOBOT","3265729","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Albano Schmalz","Schmalz 163","1904","South America","Brazil","Santa Catarina","Joinville","700.00000000",NA,NA,NA,NA,"4",NA,NA,NA,NA,"M. Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"126","2015-12-27 05:33:00-02","MO","MOBOT","3265831","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Starker White|W. S. Alverson","White 520","1977","South America","Colombia","Magdalena","Area near small lake, which is source of Río Donachui. Sparse vegetation within a Tundra Pluvial Alpina zone with 500-100 mm/year rainfall.","4500.00000000",NA,NA,NA,NA,"5","21",NA,"-73.65","10.8","M. Lehnert (STU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"127","2013-11-26 05:40:00-02","MO","MOBOT","3300959","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","H. Huaylla|Reinaldo Lozano","Huaylla 602","2003","South America","Bolivia","Chuquisaca","Cajamarca 28 km de Sucre a hacia las cabañas de Cajamarca, 100 m de la acienda bajando hacia el río. Frecuente disperso, ladera empinada rocoso. Prepuna, presencia de Polylepis tomentella, Alnus acuminata, laderas rocosa en el fondo un río permanente.","3243.00000000",NA,NA,NA,NA,"10","4","Oropeza","-65.34361","-18.96388","H. Huaylla (HSB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2013-11-26 05:40:00-02","MO","MOBOT","3300965","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","H. Huaylla|Reinaldo Lozano","Huaylla 606","2003","South America","Bolivia","Chuquisaca","Cajamarca 28 km de Sucre a hacia las cabañas de Cajamarca, 25 km de la hacienda bajando hacia el río. Frecuente, ladera húmedo. Prepuna, presencia de Polylepis tomentella, Alnus acuminata, laderas rocosa en el fondo un río permanente.","3215.00000000",NA,NA,NA,NA,"10","4","Oropeza","-65.34444","-18.96416","H. Huaylla (HSB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2011-03-24 16:53:00-03","MO","MOBOT","3343668","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Calvin R. Sperling|Steven R. King","Sperling 5390","1981","South America","Bolivia","La Paz","Village of Sorata. 1.5 hours walk on the road from Sorata to San Pedro. Steep rocky slope above road. Growing on rocks.","2630.00000000",NA,NA,NA,NA,"12","7","Larecaja","-68.66666","-15.75",NA,"2750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2011-08-04 15:58:00-03","MO","MOBOT","3343761","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","José Steinbach","Steinbach G. 9859","1929","South America","Bolivia","Cochabamba","La Abra de Colomi,","3400.00000000",NA,NA,NA,NA,NA,NA,"Chapare","-65.429444","-16.9825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"131","2009-05-15 11:32:00-03","MO","MOBOT","3343812","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Pedro Jörgensen","Jörgensen 1919","1916","South America","Argentina",NA,"Commun la tronces, El Laladilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2011-06-08 17:16:00-03","MO","MOBOT","3343929","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","José Steinbach","Steinbach G. 8256","1928","South America","Bolivia","Santa Cruz","Standort El Fuerto. Samaipata.","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-03-28 15:36:00-03","MO","MOBOT","3344522","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","H. Huaylla","Huaylla 1151","2004","South America","Bolivia","Chuquisaca","Punilla Camino Sucre-Punilla. Ca 5 km de punilla hacia Ravelo. Frecuente disperso, ladera húmeda debajo de matorrales al lado del sendero. Ladera húmeda rodeado de rocas montañosas, en el fondo un río cob agua permanente; presencia de Alnus acuminata; Polylepis.","3095.00000000",NA,NA,NA,NA,"5","16","Oropeza","-65.39222","-18.94055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2011-04-01 18:03:00-03","MO","MOBOT","3346561","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Martha Serrano|Jeaneth Villalobos|Ariel Lliully","Serrano 5963","2005","South America","Bolivia","Tarija","Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquí. Cima del cerro Lorayoj. Prepuna semihúmeda. Cima rocosa, con vegetacíon predominantemente suffrutice y rosulatada, entremezlclado en pastizales densos con alta Influencia de neblina frecuente.","3340.00000000",NA,NA,NA,NA,"2","3","Arce","-64.57305","-21.90361","H. Huaylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-03-04 19:46:00-03","MO","MOBOT","3346741","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","H. Huaylla|S. P. Churchill|Martha Serrano","Huaylla 1530","2004","South America","Bolivia","Tarija","Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquí, bajando de Portreros hacia Achirales. Abundante, borde de Myrtaceae. Rupícola.","1495.00000000",NA,NA,NA,NA,"11","11","Arce","-64.5372222","-22.0433333","Huaylla H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
