"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumElevationInMeters","maximumElevationInMeters","typeStatus"
"176","2020-09-02 16:39:17-03","Cenargen","CEN","113857","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Eniel David Cruz","1363","2019","06","26",NA,"Brasil","PA","PARAGOMINAS","Fazenda Cikel, ramal Paulo Malacá.","-47.3527984619141","-2.99583005905151","Exsicatas","DAP: 79 cm; AC: 16 m; AT: 30 m. Doação do Herbário IAN - Amazônia Oriental -Belém - Pará - Brasil. Registro: 199286","CEN00113857","CEN00113857",NA,NA,NA,NA,NA,"186685","auto",NA,NA,"1",NA,NA,NA
"177","2021-03-15 18:29:46-03","USP","SPF","152630","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Anônimo","Kuhlmann, M","205","1959","09","07",NA,"Brasil","Pará",NA,"Rodova Belém-Brasília, km 95.",NA,NA,NA,"Árvore ca. 25m alt.","SPF00152630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-15 18:29:46-03","USP","SPF","217318","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","El Ottra, JHL","El Ottra, JHL","144","2011","11","16",NA,"Brasil","Amazonas","Itacoatiara","Estrada para Silves, km 22, Mil Madereira, próximo ao portão N da madereira, lado esquerdo.","-58.707056","-2.886889",NA,"Árvore ca. 30 m alt. Folhas discolores, face abaxial verde-clara; pecíolos e ramos jovens marrom-avermelhados. Muitos frutos velhos secos no chão, alguns maduros de coloração verde-clara.; Floresta de terra firme.","SPF00217318",NA,"2011","11","15","-2.886889","-58.707056",NA,NA,NA,NA,NA,"111","111",NA
"179","2021-03-15 18:29:46-03","USP","SPF","65168","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Anônimo","Kuhlmann, M","33","1959","08","17",NA,"Brasil","Pará",NA,"Rodovia Belém-Brasília, km 93.",NA,NA,NA,"Árvore com 32m de altura total; até a 1a. ramificação 18 m. Madeira muito usada para tacos.","SPF00065168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-15 18:29:46-03","USP","SPF","143662","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Pirani, JR","Anunciação, EA","815","2000","03","03",NA,"Brasil","Amazonas","Itacoatiara","Rodovia AM-010, Manaus-Itacoatiara, km 227, MIL-Madereira, área próxima ao portão para a área de preservação absoluta.","-58.4441986083984","-3.14305996894836",NA,"Árvore ca. 30m alt. Botões esverdeados. Flores creme e aromáticas.","SPF00143662",NA,"2000","12",NA,NA,NA,"120124","auto",NA,NA,NA,NA,NA,NA
"181","2021-03-15 18:29:46-03","USP","SPF","181374","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Oliveira, J","Oliveira, J","520","2003","05","27",NA,"Brasil","Pará","Santa Bárbara do Pará","Parque Ecológico de Gunma, Estrada Divisória da Reserva, próximo ao riacho que corta a estrada. Mata de terra firme.","-48.2943992614746","-1.2236100435257",NA,"Arvoreta de 25 m de alt. Botões florais branco-esverdeados; flores com corola branca. Frutos secos deiscentes, amarronzados.","SPF00181374",NA,"2003",NA,NA,NA,NA,"18096","auto",NA,NA,NA,NA,NA,NA
"182","2014-04-30 11:09:20-03","FSL","HFSL","5922","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Rodrigues, W.A.","Rodrigues, W.A.","8600","1969","10","07","Southern America","Brasil","Pará","Santarém","Reserva Florestal do Palhão, Estrada Santarém-Curuá, km 63.","-54.7083","-2.44306",NA,"Árvore com frutos amarelados, freqüente na mata de terra firme, argilosa. ; DE",NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"183","2019-10-07 09:36:58-03","UEFS","HUEFS","77825","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Jimbo, S.","205","1959","09","07",NA,"Brasil","Pará","Belém","Rodovia Belém-Brasília, km 95","-48.5043983459473","-1.4558299779892",NA,NA,"HUEFS0077825","HUEFS0077825",NA,NA,NA,NA,NA,"48462","auto","Rosanae",NA,NA,NA,NA,NA
"184","2019-09-04 19:46:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,"R. S. Rodrigues","8284","1907","7","20","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Holotype"
"185","2019-09-04 18:15:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,"A. Ducke",NA,"1923","9","27","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"186","2019-01-23 11:18:29-02","F","FMNH-SEEDPLANTS","V0071252F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,"R. S. Rodrigues","8284","1907","7","20","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0071252F","V0071252F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype"
"187","2015-03-07 09:07:28-03","F","FMNH-SEEDPLANTS","V0178578F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178578F","V0178578F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"188","2015-03-07 09:07:28-03","F","FMNH-SEEDPLANTS","V0178579F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178579F","V0178579F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"189","2015-03-07 09:07:28-03","F","FMNH-SEEDPLANTS","V0178580F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178580F","V0178580F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"190","2015-03-07 09:07:28-03","F","FMNH-SEEDPLANTS","V0178581F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178581F","V0178581F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"191","2015-03-07 09:07:28-03","F","FMNH-SEEDPLANTS","V0178582F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178582F","V0178582F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"192","2009-11-26 13:55:36-02","INPA","INPAW","1068","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA
"193","2009-11-26 13:55:36-02","INPA","INPAW","1794","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Mour&#227;o, J.",NA,"1963","04","04",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2009-11-26 13:55:37-02","INPA","INPAW","5516","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Loureiro, A.A.",NA,"1973","07","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2009-11-26 13:55:36-02","INPA","INPAW","3188","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Pires","6898",NA,NA,NA,NA,"Brasil","Par&#225;","Bel&#233;m",NA,"-48.5044","-1.45583",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"196","2009-11-26 13:55:36-02","INPA","INPAW","4745","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Loureiro, A.A.","Loureiro, A.A.",NA,"1972","02","03",NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA
"197","2020-09-22 13:49:02-03","USP","SPFW","5076","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-01 15:10:03-03","UnB","UB","214743","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Prance, GT; Silva, NT","58970","1964","08","30","Southern America","Brasil","Tocantins","Gurupi","30km south of Gurupi, Belém-Brasília","-49.0685997009277","-11.7292003631592",NA,"Tree 35m x 40cm diameter. Corolla cream; In forest",NA,NA,NA,NA,NA,NA,NA,"64605","auto",NA,NA,NA,NA,NA,NA
"199","2019-05-06 12:02:18-03","UFU","HUFU","35464","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Pirani, J.R.","Anunciação, E.A.; Souza, M.C. & Pereira, E.C.","815","2000","03","03",NA,"Brasil","Amazonas","Itacoatira","Rodovia AM-010, Rodovia Manaus-Itacoatiara, Km227, MIL-Madeireira, área próxima ao portão para a área de preservação absoluta.",NA,NA,NA,"Árvore, ca. 30 m. Botões esverdeados. Flores creme e aromáticas.","HUFU00022686",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-23 13:23:08-03","MN","R-TIPOS","71171","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"E.F. Bragança","8284",NA,NA,NA,NA,"Brasil","Pará","Peixeboi","Estrada de Ferro de Bragança","-47.312198638916","-1.19193994998932",NA,NA,"R000071171","R000071171_001",NA,NA,NA,NA,NA,"27180","auto",NA,NA,NA,NA,NA,"Isosyntypus"
"201","2020-09-17 10:41:34-03","UEPA","MFS","000458","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Cordeiro, MR","Freitas, J.C.","69",NA,NA,NA,NA,"Brasil","Pará","Paragominas","Área experimental 2002.","-48.310056","-3.749917",NA,NA,"MFS000458","MFS000458 MFS000458_e","2002","09",NA,"-3.749917","-48.310056",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-09-17 10:41:34-03","UEPA","MFS","000425","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Procópio, L.C.","403",NA,NA,NA,NA,"Brasil","Pará","Paragominas","Madeireira Grupo CIKEL Verde S.A. µrvore Ju/C-10. S 03 27'26.0 e W 048 38'46.0.","-48.633333","-3.45",NA,NA,"MFS000425","MFS000425 MFS000425_e",NA,NA,NA,"-3.45","-48.633333",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-09-17 10:41:34-03","UEPA","MFS","002897","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Silva, CAS da","Lucas, F.C.A.","730",NA,NA,NA,NA,"Brasil","Pará","Tailândia","Agropalmas Mata secundária, solo arenoso","-48.954247","-2.945972",NA,"árvore de 14 m de altura com botões florais branco - esverdeados.","MFS002897","MFS002897 MFS002897_e",NA,NA,NA,"-2.945972","-48.954247",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-09-17 10:41:34-03","UEPA","MFS","000453","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Cordeiro, MR","Carvalho, ACM","24",NA,NA,NA,NA,"Brasil","Pará","Paragominas","Estrada de acesso ao alojamento da FFT; terra firme; solo argiloso.","-48.310056","-3.749917",NA,NA,"MFS000453","MFS000453 MFS000453_e","2002","06",NA,"-3.749917","-48.310056",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:18:45-03","IBt","SP","57529","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Murça Pires, J","6898","1958","07",NA,NA,"Brasil","Pará",NA,"Mata da Cia. Pirelli. Fazenda Uriboca.",NA,NA,NA,NA,"SP048699","SP048699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:18:45-03","IBt","SP","57549","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Murça Pires, J","6941","1958","07",NA,NA,"Brasil","Pará",NA,"Mata da Cia. Pirelli. Fazenda Uriboca.",NA,NA,NA,NA,"SP048698","SP048698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:18:45-03","IBt","SP","343373","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Pirani, JR","Anunciação, EA; Souza, MC; Pereira, EC","815","2000","03","03",NA,"Brasil","Amazonas","Itacoatiara","Rodovia AM-010, Manaus-Itacoatiara, km 227, Mil-Madeireira (madeireira-Itacoatiara Ltda), área próxima ao portão para a área de preservação absoluta.","-58.4441986083984","-3.14305996894836",NA,NA,"SP048697","SP048697","2000",NA,NA,NA,NA,"120124","auto",NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:18:45-03","IBt","SP","57580","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Kuhlmann, M; Jimbo, S","33","1959","08","17",NA,"Brasil","Pará","Belém","Rodovia Belém-Brasilia, km 93.","-48.5043983459473","-1.4558299779892",NA,NA,"SP048701","SP048701",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"209","2019-11-21 10:18:45-03","IBt","SP","57533","S","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Pirani, JR","Kuhlmann, M; Jimbo, S","205","1959","09","07",NA,"Brasil","Pará","Belém","Rodovia Belém-Brasilia, km 95.","-48.5043983459473","-1.4558299779892",NA,NA,"SP048700","SP048700","2002","05","15",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"210","2020-08-07 17:12:05-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,"Rosa, NA","2227","1977","09","14",NA,"Brasil","Pará","Benevides","Benfica","-48.244701385498","-1.36138999462128",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16472","auto",NA,NA,NA,NA,NA,NA
