"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"638","2014-02-25 05:40:00-03","MO","MOBOT","3079910","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","Gerardo Aymard|Ángel Fernández","Aymard C. 7329","1988","11","5","Venezuela","Bolívar",NA,"Mpio. Raul Leoni. Bosque húmedos medios sobre peniplanicie, sotobosque dominado por Genona baculifera y Faramea caoukkuoes. A 85 km al SSE de Entre Rios.","-63.98333","5.3",NA,NA,"230.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2010-02-11 21:51:00-02","MO","MOBOT","3080051","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C.Berg","Ghillean T. Prance|Enrique Forero|Brian L. Wrigley|José F. Ramos|L.G. Farias","Prance 6701","1968","8","3","Brazil","Rondônia",NA,"Basin of Rio Madeira. Rio Laje at crossing with Guajará-Mirim to Abuna road. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2012-03-31 05:13:00-03","MO","MOBOT","3080061","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","Gary S. Hartshorn|Juan Quijano|A. Sebastián","Hartshorn 2904","1985","12",NA,"Peru","Pasco","Oxapampa","Second demonstration strip. Central Selva.",NA,NA,NA,NA,"300.00000000","600.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"641","2009-10-30 07:48:00-02","MO","MOBOT","3080203","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","Boris A. Krukoff","Krukoff 6563","1934","10","12","Brazil","Amazonas",NA,"Basin of Rio Madeira. Municipality Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2014-01-27 14:53:00-02","MO","MOBOT","3080229","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","A.G","Franklin Ayala","Ayala Flores 6440","1992","8","10","Peru","Loreto","Maynas","Manacamiri, Rio Nanay, a 30' del caserío, monte alto. Suelo arcilloso. Bosque primario.",NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"643","2012-04-03 16:35:00-03","MO","MOBOT","3080462","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","D. Restrepo","Diego L. Restrepo|Anibal Matapi","Restrepo 587A","1991","11","24","Colombia","Caquetá",NA,"Región de Araracuara El tamanco, margen izquierda del rio Caquetá, bajando",NA,NA,NA,NA,"150.00000000","200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2012-04-28 05:14:00-03","MO","MOBOT","3080521","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","Gary S. Hartshorn|Juan Quijano|Carlos Mateo","Hartshorn 2707","1985","5","3","Peru","Pasco","Oxapampa","Central Selva, Cerro de Pasco Deparment.",NA,NA,NA,NA,"300.00000000","600.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"645","2015-02-22 15:56:00-03","MO","MOBOT","3080645","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","W. Wayt Thomas|J. Guedes","Thomas 4590","1985","10","26","Brazil",NA,NA,"Mato Grosso: Mun. Poconé: Pantanal. Along Rio Cassangé at crossing of Transpantaneira (MT060), 69 km N of Porto Jofre. Gallery forest.","-56.86666","-16.9",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2009-12-03 10:54:00-02","MO","MOBOT","3080697","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","R.L. Liesner","Marlene Ramírez","Ramírez 6","1981","11","12","Peru","Loreto","Maynas","Quebrada Blanco, tributary of Río Tahuayo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2015-05-29 06:06:00-03","MO","MOBOT","3080846","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","W. Wayt Thomas|C.A. Cid Ferreira|David Ackerley|J. Ramos","Thomas 4132","1985","10","1","Brazil",NA,NA,"Mato Grosso: Mun. Alta Floresta: 16 Km W of alta Floresta on MT220. Forest on terra firma.","-56.25","-9.9",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2010-01-29 14:16:00-02","MO","MOBOT","3081533","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","Elias Meneces|Waldo Terceros","Meneces 326","1976","9","14","Bolivia","Beni","Moxos","Leche dulce. Pto Palomo. Transicion a la sabana suelo arcilloso.Vástago 20 m. DAP 30 cm.",NA,NA,NA,NA,"255.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2008-05-27 22:02:00-03","MO","MOBOT","3081536","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","Al Gentry","G. dos Santos","Santos 84","1991","11","13","Brazil","Pará",NA,"Maraba. Reserva Florestal Rio Doce S.A. a 48 km de Maraba. Castanhal Piranheira. Mata de terra firme, estsrada para colocacao Cacimba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2008-05-27 22:02:00-03","MO","MOBOT","3159751","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","G. Hatschbach","J.M. Silva","Silva 2543","1998","8","29","Brazil","Paraná",NA,"Serra da Prata, trilha para o pico Torre da Prata (Mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2014-06-10 05:49:00-03","MO","MOBOT","3281211","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","M.S. Silveira","Silveira 1157","1995","11","25","Brazil","Acre",NA,"Tarauacá: Bacia do Alto Juruá, Rio Tarauacá, margem esquerda. Reserva Indígena Praia do Carapaná, Colocaçao Morada Nova. Floresta em terraço inundável.","-71.19916","-8.34527",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2011-06-22 21:16:00-03","MO","MOBOT","3284508","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","S.M. Niño","Euler Marín","Marín 1776","1991","10",NA,"Venezuela","Amazonas",NA,"Dpto. Atabapo. En la base de Cuerpo Circular en Alto Orinoco.","-63.78333","2.28333",NA,NA,"540.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2008-05-27 22:02:00-03","MO","MOBOT","3287117","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","G. Navarro & S. Altamirano (BOLV)","Saúl Altamirano","Altamirano Azurduy 3380A","2006","6","18","Bolivia","Pando","Abuna","Rio Abuna-Montevideo: Bosque en terraza baja estacionalmente inundada por aguas fluyentes.","-67.125","-10.28972",NA,NA,"110.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2009-11-16 09:40:00-02","MO","MOBOT","3290854","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","C.A. Cid Ferreira|et al.","Cid Ferreira 10522","1991","11","1","Brazil","Acre",NA,"Mun. Cruzeiro do Sul: Rio Juruá, aprox. a 5 km atrás da vila Porto Walter. Mata de terra firme. Solo areno-argiloso.","-72.76666","-8.3",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2018-06-15 05:26:00-03","MO","MOBOT","3333537","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Abel Monteagudo|Antonio Peña|Samuel Vilca C.|Rolando Francis|R. Rivera|D. Salcedo|S. Chuña|O. Crispín","Monteagudo Mendoza 11193","2005","11","10","Peru","Pasco","Oxapampa","Dist. Palcazú. Reserva Comunal Yanesha. Comunidad Nativa 7 de Junio. Sector Pampa Hermosa. Evaluación de los Recursos del Bosque 0.50 ha.","-75.32166","-10.19416",NA,NA,"350.00000000","360.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"656","2018-06-15 05:26:00-03","MO","MOBOT","3334004","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Abel Monteagudo|Antonio Peña|Rolando Francis|Samuel Vilca C.|R. Rivera|O. Crispín|S. Chuña|D. Salcedo","Monteagudo Mendoza 11619","2005","11","16","Peru","Pasco","Oxapampa","Dist. Palcazú. Reserva Comunal Yanesha. Comunidad Nativa 7 de Junio. Sector Pampa Hermosa. Evaluación de los Recursos del Bosque 0.50 ha.","-75.33333","-10.2",NA,NA,"440.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"657","2010-01-05 17:54:00-02","MO","MOBOT","3336532","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","A. Monteagudo & R. Vasquez","Abel Monteagudo|Antonio Peña|Rolando Francis|H. Chamorro|L. Quicha|A. Pascual","Monteagudo Mendoza 10042","2005","9","21","Peru","Pasco","Oxapampa","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha. Reserva Comunal Yanesha. Comunidad Nativa San Pedro de Pichanaz, Sector Azulis","-75.10833","-10.49277",NA,NA,"520.00000000","640.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"658","2011-02-19 16:52:00-02","MO","MOBOT","3337733","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Isau Huamantupa|Nigel Smith","Huamantupa Chuquimaco 7744","2006","6","22","Peru","Loreto","Loreto","Dist. Nauta, localidad 20 Enero. Bosque de restinga","-73.82166","-4.65333",NA,NA,"150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"659","2014-11-12 05:41:00-02","MO","MOBOT","3342262","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","A. Monteagudo & R. Vasquez","Abel Monteagudo|Antonio Peña|Rolando Francis|L. Quicha|E. Camavilca|Camaña","Monteagudo Mendoza 10557","2005","10","14","Peru","Pasco","Oxapampa","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha en la Reserva Comunal Yanesha. Comunidad Nativa Lomalinda-Laguna, Sector Nueva Aldea","-75.08666","-10.39527",NA,NA,"620.00000000","680.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"660","2012-10-31 12:57:00-02","MO","MOBOT","3346976","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","Douglas C. Daly|et al.","Daly 8278","1994","9","20","Brazil","Acre","Tarauacá","Tarauacá: Rio Tarauacá, river at low water. Seringal Universo, Colocaçao Praia do Carapaná, proposed Kaxinawá Indian reserve. Recent sediments, relatively level terrain, low-lying areas flooded for severam months in winter. Primary forest.","-71.3555556","-8.4472222",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"661","2008-07-08 03:32:00-03","MO","MOBOT","3471441","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","HUA","Ramiro Fonnegra G.","Fonnegra G. 7046","1999","10","21","Colombia","Antioquia","Puerto Berrío",NA,NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2010-01-05 18:15:00-02","MO","MOBOT","3485156","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Abel Monteagudo|Antonio Peña|J.L. Mateo|G. Castillo|M. Ureta|A. Sebastián","Monteagudo Mendoza 14623","2007","7","21","Peru","Pasco","Oxapampa","Distrito Palcazú. Parque Nacional Yanachaga-Chemillén, cruzando el río Iscozacín, parcela Paujil 1 Ha. Bosque primario muy húmedo tropical.","-75.25305","-10.34055",NA,NA,"410.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"663","2008-05-27 22:02:00-03","MO","MOBOT","3294959","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg","Douglas C. Daly|H. Borges|L.A. Lima|J. Ramos|Y.S. Rivero|R.S. Saraiva","Daly 7136","1991","11","5","Brazil","Acre",NA,"Mun. Xapuri. Rio Acre. Ca. 3 hours by boat downstream from Xapuri and 1 hour walking inland from left bank. Trail through moist forest on relatively level terrain","-68.33333","-10.75",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2010-01-05 18:18:00-02","MO","MOBOT","3485862","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Abel Monteagudo|Antonio Peña|J.L. Mateo|G. Castillo|M. Ureta|Utami|A. Sebastián","Monteagudo Mendoza 14411","2007","7","19","Peru","Pasco","Oxapampa","Distrito Palcazú. Parque Nacional Yanachaga-Chemillén, estación biológica Paujil. Bosque primario muy húmedo tropical.","-75.25305","-10.34055",NA,NA,"410.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"665","2010-01-05 18:18:00-02","MO","MOBOT","3485984","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Abel Monteagudo|Antonio Peña|J.L. Mateo|G. Castillo|M. Ureta|Utami|A. Sebastián","Monteagudo Mendoza 14354","2007","7","17","Peru","Pasco","Oxapampa","Distrito Palcazú. Parque Nacional Yanachaga-Chemillén, estación biológica Paujil. Bosque primario muy húmedo tropical.","-75.25305","-10.34055",NA,NA,"410.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"666","2016-12-07 05:17:00-02","MO","MOBOT","3577843","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Jürgen Homeier|M.A. Chinchero|E. Jaramillo","Homeier 2685","2007","10","5","Ecuador","Napo",NA,"private reserve of the Hakuna Matata lodge, ca. 5km NW of Archidona, premontane tropical forest","-77.845","-0.89666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"667","2016-12-07 05:17:00-02","MO","MOBOT","3578107","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|D. Simba|M. Unger","Homeier 3853","2008","4","10","Ecuador","Napo",NA,"area of the Selva Viva reserve, tropical lowland forest","-77.51666","-1.06666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"668","2016-12-07 05:17:00-02","MO","MOBOT","3578411","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Jürgen Homeier|F. Englert|S. Moritz|S. Trogisch","Homeier 2471","2006","10","24","Ecuador","Napo",NA,"Parque Nacional Sumaco-Galeras, Cordillera Galleras, premontane rain forest","-77.56","-0.83833",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"669","2016-12-07 05:17:00-02","MO","MOBOT","3578994","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","Homeier 2999","2007","10","17","Ecuador","Napo",NA,"area of the biological station Jatun Sacha, tropical lowland forest","-77.61666","-1.06666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"670","2016-12-07 05:17:00-02","MO","MOBOT","3579090","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","Homeier 3229","2007","10","28","Ecuador","Napo",NA,"area of the Selva Viva reserve, tropical lowland forest","-77.51666","-1.06666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"671","2016-12-07 05:17:00-02","MO","MOBOT","3579324","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","Homeier 3023","2007","10","17","Ecuador","Napo",NA,"area of the biological station Jatun Sacha, tropical lowland forest","-77.61666","-1.06666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"672","2016-12-07 05:17:00-02","MO","MOBOT","3579805","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|D. Simba|M. Unger","Homeier 3748","2008","4","6","Ecuador","Napo",NA,"Parque Nacional Sumaco-Galeras, Cordillera Galleras, premontane rain forest","-77.58333","-0.81666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"673","2016-12-07 05:17:00-02","MO","MOBOT","3580702","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Jürgen Homeier","Homeier 2403","2006","10","15","Ecuador","Napo",NA,"private reserve of the Hakuna Matata lodge, ca. 5km NW of Archidona, premontane tropical forest","-77.845","-0.89666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"674","2014-07-24 12:51:00-03","MO","MOBOT","703581","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. C. Berg (BG)","Alwyn H. Gentry|Curso de Posgrado de la Universidad de San Marcos","Gentry 68625","1989","12","12","Peru","Madre de Dios","Tambopata","Cusco Amazónico, 15 km ENE of Puerto Maldonado.","-69.0833333","-12.5833333",NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"390","2",NA
"675","2008-05-27 22:02:00-03","MO","MOBOT","704124","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. C. Berg, 1989 (BG)","Walter A. Palacios","Palacios Cuenca 1850","1987","8","14","Ecuador","Napo",NA,"RESERVA BIOLOGICA JATUN SACHA, 8 km. de Puerto Misahualli, margen derecha del Río Napo. Bosque húmedo tropical. Bosque primario. Suelo rojo de colinas.","-77.61666","-1.06666",NA,NA,"450.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-13","5",NA
"676","2014-04-04 05:47:00-03","MO","MOBOT","704317","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 13716","1990","5","11","Peru","Loreto","Maynas","Indiana, Reserva Explorama. Bosque primario.","-72.83333","-3.46666",NA,NA,"106.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180","8",NA
"677","2008-05-27 22:02:00-03","MO","MOBOT","704346","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. Reynel (MO)","Alwyn H. Gentry|Percy Núñez V.","Gentry 65942","1989","2","20","Peru","Madre de Dios","Tambopata","Cusco Amazónico, Río Madre de Dios below Puerto Maldonado, mature forest on alluvial soil. TRANSECT 2","-69.15","-12.58333",NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","3",NA
"678","2016-10-13 05:57:00-03","MO","MOBOT","704349","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","D. Neill (MO)","David A. Neill|T. Ruiz de Centurión|R.C. Quevedo","Neill 9198","1990","8","5","Bolivia","Santa Cruz",NA,"Provincia de Ichilo. Río Ibabo. Reserva Forestal Choré; Bosque Experimental Elias Meneces. Bosque húmedo Subtropical. Terreno plano, ocasionalmente inundado. Líneas 3 & 4 del inventario forestal.","-64.51666","-16.58333",NA,NA,"180.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-5","5",NA
"679","2016-10-13 05:57:00-03","MO","MOBOT","704356","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. C. Berg (BG)","David A. Neill|T. Ruiz de Centurión|R.C. Quevedo","Neill 9263","1990","8","5","Bolivia","Santa Cruz",NA,"Provincia de Ichilo. Río Ibabo. Reserva Forestal Choré; Bosque Experimental Elias Meneces. Bosque húmedo Subtropical. Terreno plano, ocasionalmente inundado. Líneas 3 & 4 del inventario forestal.","-64.51666","-16.58333",NA,NA,"180.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-5","5",NA
"680","2014-04-04 05:47:00-03","MO","MOBOT","704578","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (ARBOHA)","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 46188","1984","2","25","Peru","Madre de Dios","Tambopata","Tropical moist forest on sandy Tierra firme soil. Upland Tree Plot","-69.3","-12.81666",NA,NA,"280.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-239","3",NA
"681","2014-04-04 05:47:00-03","MO","MOBOT","704616","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (ARBOHA)","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 46193","1984","2","25","Peru","Madre de Dios","Tambopata","Tropical moist forest on sandy Tierra firme soil. Upland Tree Plot","-69.3","-12.81666",NA,NA,"280.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-239","3",NA
"682","2019-06-16 04:36:00-03","MO","MOBOT","704768","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","W. Palacios (QCNE)","Walter A. Palacios|Carlos Quelal|Carlos Aulestia|Nixon Revelo|Efraín Freire","Palacios Cuenca 8065","1991","10","3","Ecuador","Sucumbíos","Lago Agrio","Reserva Faunística Cuyabeno. Río Lagarto. Frontera con Perú. Laguna Imuya. Bosque primario, inundable por aguas negras.","-75.26666","-0.55",NA,NA,"230.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-75","5",NA
"683","2008-05-27 22:02:00-03","MO","MOBOT","704795","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Alwyn H. Gentry|Carlos Reynel Rodríguez|Rosa Ortiz|Percy Núñez V.","Gentry 77092","1992","5","24","Peru","Puno",NA,"Río Candamo fila at mouth of Río Guacamayo, ridge top forest with cloud forest aspects. Transect 2","-69.83333","-13.5",NA,NA,"800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"928","5",NA
