"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","continentOcean","preparationType","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"48","2020-04-27 16:10:48-03","UFES","VIES","30116","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Sobral, M.","2013","04","01","Dias, H.M.; Silva, A.E.","2012","08","22","Brasil","Espírito Santo","Ibitirama","-41.6671981811523","-20.5414009094238",NA,NA,NA,"VIES030116","VIES030116","753","Santa Marta.","1500","1500",NA,NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA
"49","2020-04-27 16:10:48-03","UFES","VIES","21776","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Sobral, M.","2013","04","01","Dias, H.M.; Kunz, S.H.; Matheus, M.T.; Castro, K.C. & Silva, A.E.","2012","04","10","Brasil","Espírito Santo","Ibitirama","-41.6671981811523","-20.5414009094238",NA,NA,NA,"VIES021776","VIES021776","679","Santa Marta.",NA,NA,NA,NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA
"50","2020-04-27 16:10:48-03","UFES","VIES","21668","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Sobral, M.","2013","04","01","Dias, H.M.; Castro, K.C.; Caldeira, M.V.W.; Miranda, F.D. & Kunz, S.H.","2012","02","05","Brasil","Espírito Santo","Ibitirama","-41.6671981811523","-20.5414009094238",NA,NA,NA,"VIES021668","VIES021668","598","Santa Marta.",NA,NA,NA,NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA
"51","2020-06-29 09:31:32-03","UFRRJ","RBR","8726","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","A.C.S. Chagas","2016","06","02","L.F.T. Menezes","2003","07","16","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,"RBR00008726",NA,"1092","'Ilha da Marambaia, Caminho da gruta'",NA,NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"52","2020-06-29 09:31:32-03","UFRRJ","RBR","8728","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","A.C.S. Chagas","2016","06","02","L.F.T. Menezes","2001","11","20","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,"RBR00008728",NA,"808","'Ilha da Marambaia, estrada da praia da armação.'",NA,NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"53","2020-06-29 09:31:34-03","UFRRJ","RBR","5470","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","M.C. Souza","2019","07","08","B.C. Kurtz","1989","07","05","Brasil","Rio de Janeiro","Nova Friburgo","-42.486389","-22.401944","42º29'11''W","22º24'7''S",NA,"RBR00005470","RBR00005470","59","Nascente do Rio das Flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-18 10:58:11-03","UFRRJ","RBR","37722","S","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.",NA,"2019","06","18","J. Spada","1978","04","07","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"RBR00037722","RBR00037722 RBR00037722_1 RBR00037722_2","075/78","Estrada X-2, Km 8,835, cruzamento com estrada 142/221, T.203.",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"55","2013-04-01 09:18:37-03","IPT","BCTW","19130","S","Plantae",NA,"Myrcia","lineata","Myrcia lineata","(O. Berg.) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,"Reserva Florestal da Cia Vale do Rio Doce (CVRD)",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida","48094","auto",NA,NA,NA,NA,NA
"56","2020-12-21 16:37:16-03","MBM","MBM","96344","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Niedenzu","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1984","12","07","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"MBM096344","MBM096344","48701","Rancho Alto",NA,NA,NA,NA,NA,"Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"57","2016-01-22 15:43:03-02","MNHN","RECOLNAT_MNHN_P","P00161441","PreservedSpecimen",NA,"Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Amorim",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161441' target='other'> <mi>dwc_moreinfo</mi></a>","P00161441","P00161441_01",NA,"Itambe",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-01-22 15:43:03-02","MNHN","RECOLNAT_MNHN_P","P00161442","PreservedSpecimen",NA,"Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Amorim",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161442' target='other'> <mi>dwc_moreinfo</mi></a>","P00161442","P00161442_01",NA,"Itambe",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"59","2015-01-21 14:39:22-02","MNHN","RECOLNAT_MNHN_P","P00161443","PreservedSpecimen",NA,"Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Amorim",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161443' target='other'> <mi>dwc_moreinfo</mi></a>","P00161443","P00161443_01",NA,"Itambe",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-01-22 15:43:03-02","MNHN","RECOLNAT_MNHN_P","P00161444","PreservedSpecimen",NA,"Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Amorim",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161444' target='other'> <mi>dwc_moreinfo</mi></a>","P00161444","P00161444_01",NA,"Prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"389",NA,NA,NA,NA
"61","2016-01-22 15:43:03-02","MNHN","RECOLNAT_MNHN_P","P00161445","PreservedSpecimen",NA,"Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Amorim",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161445' target='other'> <mi>dwc_moreinfo</mi></a>","P00161445","P00161445_01",NA,"Prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"389",NA,NA,NA,NA
"62","1996-02-15 16:39:34-03","MNHN","RECOLNAT_MNHN_P","P00161446","PreservedSpecimen",NA,"Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Amorim",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161446' target='other'> <mi>dwc_moreinfo</mi></a>","P00161446","P00161446_01",NA,"Prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"389",NA,NA,NA,NA
"63","2015-09-04 21:29:22-03","MNHN","RECOLNAT_MNHN_P","P00547504","PreservedSpecimen",NA,"Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Amorim",NA,NA,NA,"Miers",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00547504' target='other'> <mi>dwc_moreinfo</mi></a>","P00547504","P00547504_01",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-01-22 15:43:03-02","MNHN","RECOLNAT_MNHN_P","P00547505","PreservedSpecimen",NA,"Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Amorim",NA,NA,NA,"Miers",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00547505' target='other'> <mi>dwc_moreinfo</mi></a>","P00547505","P00547505_01",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-03-09 18:11:33-03","MNHN","RECOLNAT_MNHN_P","P00547506","PreservedSpecimen",NA,"Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Amorim",NA,NA,NA,"Gardner, G.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00547506' target='other'> <mi>dwc_moreinfo</mi></a>","P00547506","P00547506_01",NA,"Serra dos Orgaos (Rio)",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"758",NA,NA,NA,NA
"66","2015-09-04 20:38:48-03","MNHN","RECOLNAT_MNHN_P","P00550510","PreservedSpecimen",NA,"Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.",NA,NA,NA,NA,"Riedel, L.","1821","11",NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550510' target='other'> <mi>dwc_moreinfo</mi></a>","P00550510","P00550510_01",NA,"Castel Novo",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"515",NA,NA,NA,NA
"67","2015-09-04 13:50:18-03","MNHN","RECOLNAT_MNHN_P","P00550511","PreservedSpecimen",NA,"Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.",NA,NA,NA,NA,"Riedel, L.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550511' target='other'> <mi>dwc_moreinfo</mi></a>","P00550511","P00550511_01",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"68","2017-08-14 11:33:40-03","JBB","HEPH","29135","S","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","Dreveck, S","2010",NA,NA,"Dreveck, S","2010","01","29","Brasil","Santa Catarina","São Bento do Sul","-49.23","-26.37","-49.23","-26.37","IFFSC 993, Interior do fragmento,",NA,NA,"1644","Ano Bom/ Braço Esquerdo.","20","20","Dicotyledon","Myrtales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:39:24-03","UFMG","BHCB","137766","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugenioides","Myrcia eugenioides","Cambess.",NA,NA,NA,NA,"Pessoa, SVA; et al.","1992","03","25","Brasil","Rio de Janeiro","Guapimirim","-42.833333","-22.433333","-42.833333","-22.433333","Indivíduo F1004. Ca. 20m/ms. Duplicatas BHCH. Coordenadas entre 22°26'S-42°50'W e 22°32'S-42°56'W. Projeto: Programa Mata Atlântica; Arbusto, 4m. Heliófilo. Folhas discolores verdes. Frutos imaturos verdes.; No brejo.","BHCB030730",NA,"613","Estação Ecológica Estadual de Paraíso, Fazenda do Curtume Carioca. Mata Pedra Ferro. Área F02",NA,"60","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:39:24-03","UFMG","BHCB","126060","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugenioides","Myrcia eugenioides","Cambess.",NA,"2019","05",NA,"Viana, PL; Mota, NFO; Giorni, VT; Novaes, RML","2008","08","29","Brasil","Minas Gerais","Felício dos Santos","-43.283333","-18.166667","-43.283333","-18.166667","Arvore 3m; Interior de mata","BHCB050578",NA,"3705","APA Felício, Mata Isidoro e arredores",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:39:24-03","UFMG","BHCB","90529","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugenioides","Myrcia eugenioides","Cambess.",NA,"2019","05",NA,"Viana, PL; Mota, NFO; Salino, A; Santos, FMG; Almeida, TE; Bispo, H","2004","10","08","Brasil","Minas Gerais","Felício dos Santos","-43.283333","-18.166667","-43.283333","-18.166667","Frutos imaturos verdes; Em mata","BHCB050577",NA,"1890","APA Felício","1000","1400","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:39:24-03","UFMG","BHCB","91245","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugenioides","Myrcia eugenioides","Cambess.",NA,"2019","04",NA,"Paixão, JL; Jardim, JG; Sant'Ana, SC de","2003","11","13","Brasil","Bahia","Cairú","-39.060278","-13.563056","-39.060278","-13.563056","Árvore, ca. 5m, folhas discolores brilhantes, flores crème, frutos imaturos.","BHCB010847","BHCB010847","309","Rodovia Nilo Peçanha - Cairú, Ca. 17,5km.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:39:26-03","UFMG","BHCB","20601","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.",NA,NA,NA,NA,"Stehmann, JR","1978","04","07","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"s.n.","C.V.R.D.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"74","2020-12-11 11:39:26-03","UFMG","BHCB","20579","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.",NA,NA,NA,NA,"Folli, DA","1990","08","30","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"s.n.","C.V.R.D.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"75","2020-12-11 11:39:26-03","UFMG","BHCB","20499","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.",NA,NA,NA,NA,"Folli, DA","1982","10","13","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"s.n.","C.V.R.D.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"76","2020-12-11 11:39:26-03","UFMG","BHCB","31238","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"s.n.","Reserva Florestal da CVRD",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"77","2012-10-19 13:17:00-03","MO","MOBOT","308286","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D. Legrand","M.F. Santos",NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","4","Brazil","São Paulo",NA,"-46.9333333","-24.25",NA,NA,NA,NA,NA,"Gentry 59002","Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 9","560.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"87-207","3",NA,NA,NA
"78","2012-10-19 13:16:00-03","MO","MOBOT","308302","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D. Legrand",NA,NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","4","Brazil","São Paulo",NA,"-46.9333333","-24.25",NA,NA,NA,NA,NA,"Gentry 59009","Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 10","560.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"87-208","3",NA,NA,NA
"79","2012-03-29 10:18:00-03","MO","MOBOT","100461920","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides ovata","(O. Berg) D. Legrand","B.K. Holst",NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow s.n.",NA,NA,NA,NA,NA,"ovata","South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"80","2017-11-13 14:05:00-02","MO","MOBOT","101009835","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides ovata","(O. Berg) D. Legrand","G.M. Barroso",NA,NA,NA,"André M. de Carvalho|W. Wayt Thomas|Talmon S. dos Santos|et al.","1994","9","19","Brazil","Bahia","Ilhéus","-39.0691667","-14.7819445",NA,NA,NA,NA,NA,"Carvalho 4796","Cidade de Ilhéus. Mata Da Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundão. Mata Higrófila Sul Baiana.",NA,NA,NA,NA,"ovata","South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","3203517","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides ovata","(O. Berg) D. Legrand","G.M. Barroso",NA,NA,NA,"W. Wayt Thomas","1992","11","15","Brazil","Bahia",NA,"-39.06666","-14.36666",NA,NA,NA,NA,NA,"Thomas 9489","Mun. Itacaré. Campo Cheiroso, 14 km north of Serra Grande off of road to Itacaré. Open restinga.",NA,NA,NA,NA,"ovata","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","18955",NA,"Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","M. Sobral/2003",NA,NA,NA,"R.R. Vervloet; et al","2002","12","19","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27","Árvore com 19m, flores de cor verde claro, topo de morro, dossel 20m, altitude 920m.","MBML018955","MBML018955","1590","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-03 13:56:22-03","UFF","NIT","NIT10699","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugenioides","Myrcia eugenioides","Cambess.","T. Fernandes",NA,NA,NA,"T. Fernandes","2019","04","17","Brasil","Rio de Janeiro","Niterói","-43.119444","-22.924167","43º7'10''W","22º55'27''S","Árvore, 8 m. Folhas verdes discolores, face abaxial mais clara. Tronco esfoliante, com casca espessa, áspera, acinzentada. Material estéril.","NIT00003437",NA,"463","Jurujuba, Praia dos Morcegos, APA dos Morcegos. Restinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-03 13:56:22-03","UFF","NIT","NIT10711","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugenioides","Myrcia eugenioides","Cambess.","T. Fernandes",NA,NA,NA,"T. Fernandes","2018","11","25","Brasil","Rio de Janeiro","Niterói","-43.1035995483398","-22.88330078125",NA,NA,"Árvore, 8 m. Tronco esfoliante com casca espessa, áspera, acinzentada. Folhas discolores, botões verdes, estames brancos.","NIT00003449",NA,"422","Jurujuba. APA dos Morcegos. Restinga.",NA,NA,NA,NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA
"85","2020-11-18 11:41:00-03","UERJ","HRJ","11745","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand",NA,NA,NA,NA,"?",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,"HRJ00011695",NA,"s.n.","Ilha Grande.",NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"86","2021-02-25 10:13:06-03","CVRD","CVRD","9322","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aff. lineata","Myrcia aff. lineata","(O.Berg) Nied.","Lucas, E. & Araujo, A.C.","2011","09","01","Folli, D.A.","2005","11","14","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Araçá ciliar","CVRD009322","CVRD009322","5130","Gávea",NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"Magnoliopsida","48094","auto",NA,NA,NA,NA,NA
"87","2021-02-25 10:13:07-03","CVRD","CVRD","11257","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Lucas, E. & Araujo, A.C.","2011","09","01","Souza, M.C.","2008","04","02","BRASIL","ES","Linhares","-40.019144","-19.160514","-40,019144","-19,160514","<ll>dwc_commonname:</ll> Araçá branco","CVRD011257",NA,"655",NA,"39","39","Magnoliophyta","Myrtales",NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"88","2021-02-25 10:13:07-03","CVRD","CVRD","946","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Graziela M. Barroso","1990","07","17","Folli, D.A.","1982","09","20","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Araçá branco","CVRD000946",NA,"397",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"Magnoliopsida","48094","auto",NA,NA,NA,NA,NA
"89","2021-02-25 10:13:07-03","CVRD","CVRD","12178","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Domingos A. Folli","2009","05","20","Folli, D.A.","2009","05","20","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Araçá branco","CVRD012178",NA,"6354",NA,"31","31","Magnoliophyta","Myrtales",NA,"América do Sul",NA,"Magnoliopsida","48094","auto",NA,NA,NA,NA,NA
"90","2021-02-25 10:13:07-03","CVRD","CVRD","957","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Graziela M. Barroso","1990","07","17","Folli, D.A.","1982","10","13","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Araçá branco","CVRD000957","CVRD000957","402","Após o Córrego do Jaó",NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"Magnoliopsida","48094","auto",NA,NA,NA,NA,NA
"91","2021-02-25 10:13:07-03","CVRD","CVRD","192","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Graziela M. Barroso","1990","07","17","Spada, J.","1978","04","07","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Araçá branco","CVRD000192","CVRD000192","75","Cruzamento com 142, 221, T.203",NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"Magnoliopsida","48094","auto",NA,NA,NA,NA,NA
"92","2021-02-25 10:13:07-03","CVRD","CVRD","3132","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Domingos A. Folli","1990","07","30","Folli, D.A.","1990","07","30","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Araçá branco","CVRD003132",NA,"1326","Local da coleta: Torre.",NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"Magnoliopsida","48094","auto",NA,NA,NA,NA,NA
"93","2021-02-25 10:13:07-03","CVRD","CVRD","11539","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lineata","Myrcia lineata","(O.Berg) Nied.","Geovane S. Siqueira","2008","07","28","Rando, J.G.","2006","04","10","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"Árvore com 12m alt. Botões esverdeados. <ll>dwc_commonname:</ll> Araçá branco","CVRD011539",NA,"233","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"Magnoliopsida","48094","auto",NA,NA,NA,NA,NA
"94","2021-03-25 13:52:56-03","UNIVILLE","JOI","7429","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugenioides","Myrcia eugenioides","Cambess.",NA,"2020","08","18","Grippa, C.R.","2007","01","10","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,"JOI007429","JOI007429",NA,"Inventário FLONA de Ibirama",NA,NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA
"95","2019-10-07 09:35:28-03","UEFS","HUEFS","100572","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand",NA,NA,NA,NA,"Fonseca, R.B.S.","2005","02","21","Brasil","Bahia","Lençóis","-41.4","-12.55","41W24'","12S33'","Mata de encosta.","HUEFS0100572",NA,"19",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"96","2019-10-07 09:35:28-03","UEFS","HUEFS","19058","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides","(Cambess.) D.Legrand","J.D.O.Melo","2019","02",NA,"Thomas, W.W.","1992","11","15","Brasil","Bahia","Itacaré","-29.066667","-14.366667","29W4'","14S22'",NA,"HUEFS0019058","HUEFS0019058","9489",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-22 16:09:16-03","UEFS","HUEFS","87134","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugenioides","Marlierea eugenioides var. ovata","(O. Berg) D. Legrand",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,"Itambé",NA,NA,NA,NA,NA,"HUEFS0087134",NA,"1596",NA,NA,NA,"Angiospermae","Myrtales","var. ovata",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
