"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"432","2020-08-31 09:11:33-03","INPA","INPA","142957","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Hahn, WJ","1983","11","01","Southern America","Paraguai",NA,NA,NA,"INPA0142957",NA,"Dicotyledon Magnoliids","Laurales","(Nees & Mart.) Mez","1718","Parque Nacional Cerro Cora","INPA0142957 INPA0142957_e","Werff, HH van der","Amambay",NA,"-56.083333","-22.666667",NA,NA,"-56.083333","-22.666667","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-08-31 09:11:33-03","INPA","INPA","212233","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Barbosa, MA","2001","06","03","Southern America","Brasil",NA,NA,NA,"INPA0212233",NA,"Dicotyledon Magnoliids","Laurales","(Nees & Mart.) Mez","54","Auphaville, próximo a divisa Distrito Federal/Minas Gerais.","INPA0212233 INPA0212233_e INPA0212233_e1",NA,"Distrito Federal",NA,"-47.6","-15.983333","890","890","-47.6","-15.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-08-31 09:11:33-03","INPA","INPA","42770","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Prance, GT","1973","10","22","Southern America","Brasil",NA,NA,NA,"INPA0042770",NA,"Dicotyledon Magnoliids","Laurales","(Nees & Mart.) Mez","19278","Buriti-Cuiabá, Road Buriti to Cuiaba; rocky escarpment of Chapada dos Guimarães. Amongst sandstone rocks.","INPA0042770 INPA0042770_e INPA0042770_e1","Moraes, PLR de","Mato Grosso",NA,"-56.0967","-15.5961","720","720","-56.0967","-15.5961","2004","01","27",NA,NA,NA,NA,NA,NA,NA
"435","2021-01-10 20:48:29-03","INPA","INPA","132285","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Hatschbach, GG","1970","10","23","Southern America","Brasil",NA,NA,NA,"INPA0132285",NA,"Dicotyledon Magnoliids","Laurales","(Nees & Mart.) Mez","25109","Rio Brilhante, Rio Anhanqui","INPA0132285 INPA0132285_e INPA0132285_e1","Werff, HH van der","Mato Grosso",NA,"-54.5464","-21.8019",NA,NA,"-54.5464","-21.8019","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-08-31 09:11:33-03","INPA","INPA","204387","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Ratter, JA","1996","09","24","Southern America","Brasil",NA,NA,NA,"INPA0204387",NA,"Dicotyledon Magnoliids","Laurales","(Nees & Mart.) Mez","7512","Jacobina, 22 km from Cipolândia on the road to Jacobina.","INPA0204387 INPA0204387_e","Werff, HH van der","Mato Grosso do Sul","Cipolândia","-55.333333","-20",NA,NA,"-55.333333","-20","1997","05",NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","15371",NA,"Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","L. Kollmann; et al","2001","09","25",NA,"Brasil",NA,NA,"Árvore 17m. DAP 32cm. Fuste 12cm. Frutos verdes.","MBML015371",NA,NA,NA,"Mez","4707","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML015371","A. Quinet/24-08-2004","Espírito Santo","Santa Teresa","-40.553056","-19.9075",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","16321",NA,"Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","L. Kollmann; et al","2002","03","12",NA,"Brasil",NA,NA,"Árvore 25m. DAP 70. fuste 15m. Flores amareladas. Árvore caída.","MBML016321",NA,NA,NA,"Mez","5638","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML016321","A. Quinet/14-09-2006","Espírito Santo","Santa Teresa","-40.553056","-19.9075",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","20232",NA,"Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","H. Q. Boudet Fernandes; et al","2003","03","18",NA,"Brasil",NA,NA,"Árvore, 28m de altura x 31cm de diâmetro. Flores amarelas. (parcela 10, individuo 434).","MBML020232",NA,NA,NA,"Mez","3303","Caramuru, Sítio Jetibá","MBML020232","A. Quinet/14-09-2006","Espírito Santo","Santa Maria de Jetibá","-40.676944","-20.096389",NA,NA,"40W40'37","20S5'47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","597",NA,"Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","H. Q. Boudet Fernandes","1986","10","21",NA,"Brasil",NA,NA,"Árvore, folha com pecíolo e nervura amarelos, frutos verdes, tronco não observado, ramos caidos no solo.","MBML000597",NA,NA,NA,"Mez","2068","(Santa Leopoldina) Rio Nove","MBML000597","H. Van der Werff/1990","Espírito Santo","Santa Maria de Jetibá","-40.644167","-19.976944",NA,NA,"40W38'39","19S58'37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-07-10 09:46:41-03","MBML","MBML-HERBARIO","7491",NA,"Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","L. D. Thomaz","1992","09","29",NA,"Brasil",NA,NA,"Altura 15m, PAP 80cm, caule interno róseo, com odor. Estéril.","MBML007491",NA,NA,NA,"Mez","1208","Estação Biológica de Santa Lúcia","MBML007491","H. van der Werff/set.1995","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-06-15 15:30:56-03","UNESP-RC","HRCB","56132","PreservedSpecimen","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","Moraes, P.L.R. de","2011","09","11",NA,"Brasil",NA,NA,"Árvore 20m, frutos verdes.",NA,NA,NA,NA,"Mez ex Taub.","3237","Mata da Prefeitura",NA,NA,"Espírito Santo","Santa Teresa","-40.615806","-19.921694","761","761","40º36'56.9W","19º55'18,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-06-15 15:30:57-03","UNESP-RC","HRCB","60846","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Bertoni, J.E.A.","1999","10","25",NA,"Brasil",NA,NA,"Arvoreta jovem ca. 3m alt, com cúpula avermelhada, frutos verdes.",NA,NA,NA,NA,"(Nees & Mart.) Mez","22","Nec, Qdra. Dr. Cione, Linha 1 Planta 64A, nascida junto à Planta 64 que está rebrotando.",NA,"Moraes, P.","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"2013","08",NA,NA,"23900","auto",NA,NA,NA,NA
"444","2020-06-15 15:30:57-03","UNESP-RC","HRCB","34412","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Pinheiro, M.H.O.","1997","05","31",NA,"Brasil",NA,NA,"Árvore de 7m de altura; flores e frutos imaturos.",NA,NA,NA,NA,"(Nees & Mart.) Mez","297","Jardim Botânico Municipal de Bauru",NA,"Pinheiro, M.H.O. & Udulutsch, R.G.","São Paulo","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"2004","05","26",NA,"29186","auto",NA,NA,NA,NA
"445","2020-06-15 15:30:57-03","UNESP-RC","HRCB","24277","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Assis, M.A.","1996","05","13",NA,"Brasil",NA,NA,"Árvore - flores esverdeadas.",NA,NA,NA,NA,"(Nees & Mart.) Mez","803","Bairro das Palmeiras",NA,"Alves, F.M.","São Paulo","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,"2009","09","18",NA,"24390","auto",NA,NA,NA,NA
"446","2020-06-15 15:30:57-03","UNESP-RC","HRCB","26269","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, J.P.","1996","04","27",NA,"Brasil",NA,NA,"Arbusto; flores creme.",NA,NA,NA,NA,"(Nees & Mart.) Mez","619","26km de Itatinga em direção a Angatuba",NA,"Alves, F.M.","São Paulo","Itatinga","-48.530972","-23.295306","610","610","48º31'51.5W","23º17'43,1S","2009","09","18",NA,NA,NA,NA,NA,NA,NA
"447","2020-06-15 15:30:57-03","UNESP-RC","HRCB","18502","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Nees) Mez",NA,"Fazenda Rocha",NA,"Baitello, J.B.","São Paulo","Pindorama","-48.8925","-21.213889",NA,NA,"48º53'33W","21º12'50S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-06-15 15:30:57-03","UNESP-RC","HRCB","20263","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Tamashiro",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Nees) Mez",NA,"Estrada de terra, Lençóis Paulista - Águas de Santa Bárbara",NA,"Baitello, J.B.","São Paulo","Lençóis Paulista","-48.8675","-22.651111",NA,NA,"48º52'03W","22º39'04S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-06-15 15:30:57-03","UNESP-RC","HRCB","27141","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Pastore, J.A.","1997","03","18",NA,"Brasil",NA,NA,"Arvoreta 3-4m de altura, flores amareladas. <ll>dwc_commonname:</ll> canela",NA,NA,NA,NA,"(Nees & Mart.) Mez","742","Ribeirão Anhumas",NA,"Baitello, J.B.","São Paulo","Barretos","-48.833333","-20.433333",NA,NA,"48º50'W","20º26'S","1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-06-15 15:30:57-03","UNESP-RC","HRCB","48658","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Lombardi","2007","10","23",NA,"Brasil",NA,NA,"Árvore ca. 15m, ramo caído, folhas cartáceas, pedúnculo amarelo, cúpula verde a amarelo-avermelhado, frutos imaturos verdes.",NA,NA,NA,NA,"(Nees & Mart.) Mez","6973","Reserva Biológica Municipal da Serra do Japi",NA,"Moraes, P.","São Paulo","Jundiaí","-46.935778","-23.230444","850","850","46º56'08.8W","23º13'49,6S","2009","06","30",NA,NA,NA,NA,NA,NA,NA
"451","2020-06-15 15:30:57-03","UNESP-RC","HRCB","56487","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Moraes, P.L.R. de","2011","11","27",NA,"Brasil",NA,NA,"Arvoreta 4 m, frutos maduros atro-purpúreos, cúpulas vermelhas.",NA,NA,NA,NA,"(Nees & Martius) Mez","3418",NA,NA,"Moraes, P.","São Paulo","Batatais","-47.745889","-20.852694","781","781","47º44'45.2W","20º51'09,7S","2011","11","27",NA,NA,NA,NA,NA,NA,NA
"452","2020-06-15 15:30:57-03","UNESP-RC","HRCB","56488","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Moraes, P.L.R. de","2011","11","27",NA,"Brasil",NA,NA,"Arvoreta 5 m, frutos maduros atro-purpúreos, cúpulas vermelhas.",NA,NA,NA,NA,"(Nees & Martius) Mez","3419",NA,NA,"Moraes, P.","São Paulo","Batatais","-47.745889","-20.852694","781","781","47º44'45.2W","20º51'09,7S","2011","11","27",NA,NA,NA,NA,NA,NA,NA
"453","2020-06-15 15:30:57-03","UNESP-RC","HRCB","3894","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Cesar",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Nees) Mez","s/n",NA,NA,"Baitello, J.B.","São Paulo","Corumbataí","-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA
"454","2018-10-09 16:31:35-03","UFLA","ESAL","23853","S","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","Kollmann, L; Bausen, E; Pizziolo, W","2002","03","12",NA,"Brasil",NA,NA,"Doação MBML 16; Árvore 25m; DAP 70cm; Fuste 15m. Flores amarelas. Árvore caida.",NA,NA,NA,NA,"Mez","5638","Nova Lombardia/Reserva Biológica Augusto Ruschi",NA,NA,"Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"455","2017-11-24 14:11:11-02","UFLA","ESAL","17730","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Oliveira Filho, AT",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 15 m; ;; floresta",NA,NA,NA,NA,"(Nees & Mart.) Mez","s.n.","Parque Estadual do Ibitipoca,",NA,"L. Cézanne","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","1","1",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"456","2018-10-09 16:31:35-03","UFLA","ESAL","17384","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Oliveira Filho, AT",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 3, m; ;; floresta",NA,NA,NA,NA,"(Nees & Mart.) Mez","s.n.","Parque Ecologico Quedas do Rio Bonito",NA,"L. C. S. Assis","Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2017-11-24 14:11:11-02","UFLA","ESAL","22217","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Amaral, AJr; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 2,5m; ; verdes, penduculos avermelhados",NA,NA,NA,NA,"(Nees & Mart.) Mez","139","Estrada Brasilândia - Bataguassu",NA,NA,"Mato Grosso","Brasilândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2017-11-24 14:11:11-02","UFLA","ESAL","22228","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Sucre, D",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5m; ;",NA,NA,NA,NA,"(Nees & Mart.) Mez","10375","Sítio do Dr. Alfredo Neder",NA,"Werff, H","Mato Grosso","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2017-11-24 14:11:11-02","UFLA","ESAL","24219","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Sciamarelli, A; et al.","2001","08","05",NA,"Brasil",NA,NA,"Doação DDMS; Árvore com frutos verdes.",NA,NA,NA,NA,"(Nees & Mart.) Mez","949","Estrada Maracaju- Itaporá",NA,"Domingos, DQ","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,"2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"460","2017-11-24 14:11:11-02","UFLA","ESAL","24253","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Bonamigo, T","2016","04","25",NA,"Brasil",NA,NA,"Doação DDMS; Arbóreo",NA,NA,NA,NA,"(Nees & Mart.) Mez","6","Itahum, Assentamento Lagoa Grande",NA,"Domingos, DQ","Mato Grosso do Sul","Dourados","-55.323611","-21.995",NA,NA,"-55.323611","-21.995","2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"461","2017-11-24 14:11:11-02","UFLA","ESAL","24272","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, JA","1968","08","03",NA,"Brasil",NA,NA,"Doação UFG; Árvore 26m.",NA,NA,NA,NA,"(Nees & Mart.) Mez","1826",NA,NA,"Domingos, DQ","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2016","04",NA,NA,"25250","auto",NA,NA,NA,NA
"462","2017-11-24 14:11:11-02","UFLA","ESAL","24277","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, JA","1968","08","03",NA,"Brasil",NA,NA,"Doação UFG; Árvore 8m.; Mata alterada.",NA,NA,NA,NA,"(Nees & Mart.) Mez","1805",NA,NA,"Domingos, DQ","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2016","04",NA,NA,"25250","auto",NA,NA,NA,NA
"463","2017-11-24 14:11:11-02","UFLA","ESAL","24273","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Lemes, HHL","1981","05","14",NA,"Brasil",NA,NA,"Doação UFG; Arbusto 5m; flores miudas branca-esverdeadas.",NA,NA,NA,NA,"(Nees & Mart.) Mez","60",NA,NA,"Domingos, DQ","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2016","04",NA,NA,"25250","auto",NA,NA,NA,NA
"464","2017-11-24 14:11:11-02","UFLA","ESAL","24274","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, JA","1968","07","04",NA,"Brasil",NA,NA,"Doação UFG; Árvore 5m.; Cerrado",NA,NA,NA,NA,"(Nees & Mart.) Mez","1695",NA,NA,"Domingos, DQ","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2016","04",NA,NA,"25250","auto",NA,NA,NA,NA
"465","2017-11-24 14:11:11-02","UFLA","ESAL","24276","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, JA",NA,NA,NA,NA,"Brasil",NA,NA,"Doação UFG; Árvore 4m.; Mata alterada e pastos.",NA,NA,NA,NA,"(Nees & Mart.) Mez","2404",NA,NA,"Domingos, DQ","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2016","04",NA,NA,"25250","auto",NA,NA,NA,NA
"466","2017-11-24 14:11:11-02","UFLA","ESAL","28341","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, LF",NA,NA,NA,NA,"Brasil",NA,NA,"; 5m; ; cor verde, carnoso, indiescente, polposo, maduro",NA,NA,NA,NA,"(Nees & Mart.) Mez","1273","RPPN Pousada das Araras, trilha/ponto Rio verdinho4",NA,NA,"Goiás","Serranopolis","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,NA,NA,NA,NA,"86936","auto",NA,NA,NA,NA
"467","2017-11-24 14:11:11-02","UFLA","ESAL","28344","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, LF",NA,NA,NA,NA,"Brasil",NA,NA,"; 4m; pétalas creme; carnoso, indeiscente, polposo e imaturo",NA,NA,NA,NA,"(Nees & Mart.) Mez","1175","RPPN Pousada das Araras, trilha/ponto Rio verdinho7",NA,NA,"Goiás","Serranopolis","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,NA,NA,NA,NA,"86936","auto",NA,NA,NA,NA
"468","2017-11-24 14:11:11-02","UFLA","ESAL","24275","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Ferreira, HD","1997","05","12",NA,"Brasil",NA,NA,"Doação UFG; Árvore 5m.; Cerradão",NA,NA,NA,NA,"(Nees & Mart.) Mez","3425","Faz. Pousada das Araras",NA,"Domingos, DQ","Goiás","Serranópolis","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,"2016","04",NA,NA,"86936","auto",NA,NA,NA,NA
"469","2017-11-24 14:11:11-02","UFLA","ESAL","24230","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Alves, FM","2005","05","09",NA,"Brasil",NA,NA,"Doação CGMS; Árvore; flor verde amareladas; fruto verde.; Lago artificial",NA,NA,NA,NA,"(Nees & Mart.) Mez","15",NA,NA,"Alves, FM","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"470","2017-11-24 14:11:11-02","UFLA","ESAL","24229","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Alves, FM","2005","06","08",NA,"Brasil",NA,NA,"Doação CGMS; Árvore; Cerrado",NA,NA,NA,NA,"(Nees & Mart.) Mez","19","Bairro Vila Carlota",NA,"Alves, FM","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"471","2017-11-24 14:11:11-02","UFLA","ESAL","23829","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Domingos, DQ; Alves, MA","2016","05","21",NA,"Brasil",NA,NA,"Árvore, 14m, tronco cascudo marrom, cálice esverdeado, verticilos de proteção e reprodução creme.",NA,NA,NA,NA,"(Nees & Mart.) Mez","789","UFMS, Ao lado do herbário CGMS - Faculdade de Biologia e Saúde",NA,"Domingos, DQ","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"2016","05","21",NA,"161190","auto",NA,NA,NA,NA
"472","2019-12-19 11:19:19-03","UFG","UFG","3178","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, J.A.; Barbosa, A.","1968","04","17",NA,"Brasil",NA,NA,"Arbusto.","UFG0003178",NA,NA,NA,"(Nees & C. Mart.) Mez","501","À direita da GOM-9, para Nerópolis, 15km de Goiânia; mata alterada e pastos.","UFG0003178","Morais, P.L.R.; Oliveira, F.M.B.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2004",NA,NA,NA,"25250","auto",NA,NA,NA,NA
"473","2019-12-19 11:19:19-03","UFG","UFG","2724","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, J.A.; Barbosa, A.","1968","08","03",NA,"Brasil",NA,NA,"Árvore 8m.","UFG0002724",NA,NA,NA,"(Nees & C. Mart.) Mez","1805","À direita da GOM-9, para Nerópolis, 15km de Goiânia; mata alterada e pastos.","UFG0002724","Morais, P.L.R.; Oliveira, F.M.B.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2004",NA,NA,NA,"25250","auto",NA,NA,NA,NA
"474","2019-12-19 11:19:19-03","UFG","UFG","19823","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Ferreira, H.D.","1997","05","12",NA,"Brasil",NA,NA,"Árvore ca. 5m de altura.","UFG0019823",NA,NA,NA,"(Nees & C. Mart.) Mez","3425","Fazenda Pousada das Araras; cerradão; mata; solo arenoso.","UFG0019823","Morais, P.L.R.; Oliveira, F.M.B.","Goiás","Serranópolis","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,"2004",NA,NA,NA,"86936","auto",NA,NA,NA,NA
"475","2019-12-19 11:19:19-03","UFG","UFG","2617","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, J.A.; Barbosa, A.","1968","07","04",NA,"Brasil",NA,NA,"Árvore 5m.","UFG0002617",NA,NA,NA,"(Nees & C. Mart.) Mez","1695","Na GOM-9, para Nerópolis, 2km da Escola de Agronomia e Veterinária; ocorre o córrego Samambaia; cerrado.","UFG0002617","Morais, P.L.R.; Oliveira, F.M.B.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2004",NA,NA,NA,"25250","auto",NA,NA,NA,NA
"476","2019-12-19 11:19:19-03","UFG","UFG","23513","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Ratter, J.A.; et al.","1993","11","12",NA,"Brasil",NA,NA,"Tree, 5m tall; cupules rose-pink (galls the same colour); pericarps green.","UFG0023513",NA,NA,NA,"(Nees & C. Mart.) Mez","7126","Fazenda Maracaná, near Caiaponia; in dense secondary forest (capoeira) with taller trees to 8m.","UFG0023513","Morais, P.L.R.; Oliveira, F.M.B.","Goiás","Caiapônia","-51.816667","-16.95",NA,NA,"-51.816667","-16.95","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-12-19 11:19:19-03","UFG","UFG","3894","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, J.A.; Barbosa, A.","1968","05","22",NA,"Brasil",NA,NA,"Arbusto.","UFG003894",NA,NA,NA,"(Nees & C. Mart.) Mez","999","À direita da GOM-9, para Nerópolis, 15km de Goiânia; mata alterada e pastos.",NA,"Morais, P.L.R.; Oliveira, F.M.B.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2004",NA,NA,NA,"25250","auto",NA,NA,NA,NA
"478","2019-12-19 11:19:19-03","UFG","UFG","3624","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, J.A.; Barbosa, A.","1968","06","12",NA,"Brasil",NA,NA,"Arbusto.","UFG0003624",NA,NA,NA,"(Nees & C. Mart.) Mez","1481","À direita da GOM-9, para Nerópolis, 15km de Goiânia; mata alterada e pastos.","UFG0003624","Morais, P.L.R.; Oliveira, F.M.B.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2004",NA,NA,NA,"25250","auto",NA,NA,NA,NA
"479","2019-12-19 11:19:19-03","UFG","UFG","3207","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Rizzo, J.A.; Barbosa, A.","1968","12","08",NA,"Brasil",NA,NA,"Árvore 5m; fruto tipo cajuzinho.","UFG0003207",NA,NA,NA,"(Nees & C. Mart.) Mez","3083","À direita da GOM-9, para Nerópolis, 15km de Goiânia; mata alterada e pastos.","UFG0003207","Morais, P.L.R.; Oliveira, F.M.B.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2004",NA,NA,NA,"25250","auto",NA,NA,NA,NA
"480","2019-12-19 11:19:19-03","UFG","UFG","13292","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Elias, S.","1981","11","05",NA,"Brasil",NA,NA,"Árvore 3m; fruto.","UFG0013292",NA,NA,NA,"(Nees & C. Mart.) Mez","7","Bosque Auguste de Saint-Hilaire, Bosque Auguste Saint-Hilaire, Campus II UFG.","UFG0013292","Morais, P.L.R.; Oliveira, F.M.B.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2004",NA,NA,NA,"25250","auto",NA,NA,NA,NA
"481","2019-12-19 11:19:19-03","UFG","UFG","11172","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Lemes, H.H.L.; et al.","1981","05","14",NA,"Brasil",NA,NA,"Arbusto ca. 5m; flores miudas branco-esverdeadas.","UFG0011172",NA,NA,NA,"(Nees & C. Mart.) Mez","60","Bosque Auguste de Saint-Hilaire, Bosque Auguste Saint-Hilaire, junto à cerca para o lado do ICB I.","UFG0011172","Morais, P.L.R.; Oliveira, F.M.B.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"2004",NA,NA,NA,"25250","auto",NA,NA,NA,NA
