"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"232","2018-06-22 05:25:00-03","MO","MOBOT","2475602","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Pe. Raulino Reitz","1953","10","29","Brazil","Santa Catarina",NA,"Barra do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 918",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2009-12-05 05:17:00-02","MO","MOBOT","3198263","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M> Sobral","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1992",NA,NA,"Brazil","Santa Catarina",NA,"Gancho do Meio.",NA,NA,NA,NA,"30.00000000","50.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 57166",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2009-12-04 16:23:00-02","MO","MOBOT","3198479","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M. Sobral","Gert G. Hatschbach|J.M. Silva","1988",NA,NA,"Brazil","Paraná",NA,"Porto das Mocas, 3 km L mun. Antonina Parana.",NA,NA,NA,NA,"30.00000000","50.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 52144",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","3198650","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M. Sobral","Gert G. Hatschbach","1986",NA,NA,"Brazil","Paraná",NA,"Porto das Mocas ( mun. Antonina) .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 50789",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2009-12-06 08:16:00-02","MO","MOBOT","3200037","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","G. Hatschbach","Gert G. Hatschbach|E.L. Barbosa","1991",NA,NA,"Brazil","Paraná",NA,"Rio Guaraquecaba, proximo a barra.",NA,NA,NA,NA,"5.00000000","10.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 56125",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2009-12-04 16:52:00-02","MO","MOBOT","3200272","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","G. Hatschbach","Gert G. Hatschbach|O. V. Guimarães","1970",NA,NA,"Brazil","Paraná",NA,"Ilha do Mel Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 25683",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","25340","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC","M. Sobral","L.R.M. Souza",NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","Beira da estrada - planície atlântica","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Arvoreta 4 m, botões florais verdes;",NA,NA,NA,NA,"Tracheophyta","Myrtales","América do Sul",NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"239","2019-03-29 10:41:33-03","UFSM","HDCF","1919","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Bulhões, F. M.","1985","02","04","Brasil","Santa Catarina","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,NA,"Litoral","1985","04","12",NA,NA,NA,"América",NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-08-31 09:07:45-03","INPA","INPA","159623","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, MEG","Hatschbach, GG","1988","06","14","Brasil","Paraná","Antonina","Porto das Moças, 3km L","-48.7118988037109","-25.4286003112793",NA,NA,"30","30","INPA0159623","INPA0159623_e",NA,"1989",NA,NA,"52144","Dicotyledon Com-Clade","Myrtales","Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"241","2021-01-09 21:48:41-03","UNICENTRO","HUCO","3684","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Aguiar, O. .T.","Honório Carlos Fachin","1997","07","02","Brasil","São Paulo","Araraquara",NA,"-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,NA,NA,"SPSF 21852","1997","09","11","s.n.",NA,NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-04 11:05:53-03","UFRB","HURB","5249","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M. Sobral","Verdi, M.; et al.","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento; entorno do fragmento","-49.59","-28.62","49°35'24,00 W","28°37'12,00 S","479","479","HURB000005249",NA,NA,"2010","01","25","2985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-09 10:13:37-03","UENF","HUENF","6587","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M.C. Souza","Kirman","1997","10",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas","-42.268056","-22.5025","42º16'5''W","22º30'9''S","28","28","HUENF00006590",NA,"4m de altura, fruto vermelho brilhante quando maduro, casca fina, fruto com cheiro de manga e pimenta","2019","03","26","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","2220149","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"R. Reitz","1953","10","29","Brazil","Santa Catarina","Araquari","Barra do Sul.","-48.7221984863281","-26.3700008392334",NA,NA,"5",NA,"US01898800","US01898800_01 US01898800_02",NA,NA,NA,NA,"791",NA,"Myrtales","South America - Neotropics",NA,"25329","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","2708034","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"G. Hatschbach","1967","7","23","Brazil","Paraná","Guaratuba","Rio São João, Porto Miranda","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"US01898793","US01898793_01 US01898793_02",NA,NA,NA,NA,"16740",NA,"Myrtales","South America - Neotropics",NA,"41937","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","2536723","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"G. Hatschbach","1967","11","25","Brazil","Paraná","Paranaguá","Pontal do Sul.","-48.5092010498047","-25.5200004577637",NA,NA,"3","5","US01898791","US01898791_01 US01898791_02",NA,NA,NA,NA,"17971",NA,"Myrtales","South America - Neotropics",NA,"24916","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","2248616","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"R. M. Klein","1955","9","29","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,"US01898798","US01898798_01 US01898798_02",NA,NA,NA,NA,"1608",NA,"Myrtales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","2248660","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"R. Reitz & Klein, --","1954","8","5","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"US01898799","US01898799_01 US01898799_02",NA,NA,NA,NA,"2023",NA,"Myrtales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","2321131","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"R. Reitz & Klein, --","1956","7","17","Brazil","Santa Catarina","Ibirama","Hôrto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"250",NA,"US01898797","US01898797_01 US01898797_02",NA,NA,NA,NA,"3444",NA,"Myrtales","South America - Neotropics",NA,"18533","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","USw25511","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15139",NA,"Myrtales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","3108798","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"G. Hatschbach & J. M. Silva","1988","6","14","Brazil","Paraná","Antonina","Porto das Moças, 3 km L.","-48.7118988037109","-25.4286003112793",NA,NA,"30","50","US01898786","US01898786_01 US01898786_02",NA,NA,NA,NA,"52144",NA,"Myrtales","South America - Neotropics",NA,"38300","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","2841569","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"R. Reitz","1968","12","2","Brazil","Santa Catarina","Itapema","Restinga litorânea","-48.611400604248","-27.0902996063232",NA,NA,"3",NA,"US01898790","US01898790_01 US01898790_02",NA,NA,NA,NA,"6893",NA,"Myrtales","South America - Neotropics",NA,"9090","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","3466462","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"G. Hatschbach & E. Barboza","1991","12","4","Brazil","Paraná","Guaraqueçaba","Rio Guaraqueçaba, próximo a barra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"US01898785","US01898785_01 US01898785_02",NA,NA,NA,NA,"56125",NA,"Myrtales","South America - Neotropics",NA,"37295","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2708035","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"G. Hatschbach","1967","7","24","Brazil","Paraná","Guaratuba","Rio Boguaçu.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"US01898792","US01898792_01 US01898792_02",NA,NA,NA,NA,"16745",NA,"Myrtales","South America - Neotropics",NA,"41937","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","3125496","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"G. Hatschbach","1986","10","2","Brazil","Paraná","Antonina","Porto das Moças","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"US01898787","US01898787_01 US01898787_02",NA,NA,NA,NA,"50789",NA,"Myrtales","South America - Neotropics",NA,"38300","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"256","2020-09-12 05:00:02-03","US","US","2840165","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"G. Hatschbach","1970","12","11","Brazil","Paraná","Guaraqueçaba","Rio Murato.","-48.3288993835449","-25.3066997528076",NA,NA,"20",NA,"US01898789","US01898789_01 US01898789_02",NA,NA,NA,NA,"25821",NA,"Myrtales","South America - Neotropics",NA,"37295","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2708036","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"G. Hatschbach","1967","5","25","Brazil","Paraná","Paranaguá","Col. Pareira.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"US01898794","US01898794_01 US01898794_02",NA,NA,NA,NA,"16789",NA,"Myrtales","South America - Neotropics",NA,"24916","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","2141748","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"R. Reitz","1905","5","4","Brazil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"US01898802","US01898802_01 US01898802_02",NA,NA,NA,NA,"4789",NA,"Myrtales","South America - Neotropics",NA,"19684","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","2403117","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"R. Reitz & Klein, --","1957","7","27","Brazil","Santa Catarina","São Francisco do Sul","Mina Velha, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"US01898796","US01898796_01 US01898796_02",NA,NA,NA,NA,"4631",NA,"Myrtales","South America - Neotropics",NA,"23627","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","2483855","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"O. A. Guimarães","1961","7","27","Brazil","Santa Catarina","Corupá",NA,"-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,"US01898795","US01898795_01 US01898795_02",NA,NA,NA,NA,"37",NA,"Myrtales","South America - Neotropics",NA,"23917","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","2220157","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"R. Reitz & Klein, --","1953","8","10","Brazil","Santa Catarina","Araquari","Barra do Sul","-48.7221984863281","-26.3700008392334",NA,NA,"5",NA,"US01898801","US01898801_01 US01898801_02",NA,NA,NA,NA,"918",NA,"Myrtales","South America - Neotropics",NA,"25329","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","2883766","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"J. Capitani","1978","7","9","Brazil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"US01898788","US01898788_01 US01898788_02",NA,NA,NA,NA,"8170",NA,"Myrtales","South America - Neotropics",NA,"30093","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"263","2019-12-09 17:30:21-03","UFPR","EFC","7694","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Kuniyoshi, Y.S.; Galvão, F.; Firkowski, C.","1997","10","29","Brasil","São Paulo","Iguape","I. Comprida","-47.6213","-24.7848","-47.6213","-24.7848",NA,NA,"EFC007694",NA,"Árvore 4 m, frutos vermelhos, Podzol hidromórfico","2015","05","08","6103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-10-15 09:53:57-03","UFPR","EFC","9549","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Souza, L.R.M.; Santana, E.","1997","07","09","Brasil","Paraná","Guaraqueçaba","Beira da estrada - Planície Atlântica","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"EFC009549",NA,"Arvoreta 4m, botões florais verdes, borda da mata.","2000","05","01","210",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"265","2020-10-15 09:53:57-03","UFPR","EFC","9357","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Silva, S.M.","Borgo, M.; Silva, S.M.; Reinert, B.L.","1999","07","31","Brasil","Santa Catarina","Garuva","Rio Palmital","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"EFC009357",NA,"Arvoreta ca. 3m, flores brancas, em estreita faixa de floresta entre brejo e pastagem.","1999","07","31","426",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"266","2019-12-09 17:30:23-03","UFPR","EFC","18562","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Souza, I.","Souza, I.","2019","08","05","Brasil","Rio de Janeiro","Silva Jardim","REBIO Poço das Antas","-42.268041","-22.567048","-42.268041","-22.567048","18","18","EFC018562",NA,"Arvoreta 2,5 m, botões verde-alvacentos, folhas com pontoações verde-escuro conspícuas, translúcidas contra a luz, subosque de floresta em estágio médio.","2019","08","08","565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-10-15 09:53:57-03","UFPR","EFC","18785","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","DALL AGNOL, R. T.","DALL AGNOL, R. T.","2019","09","21","Brasil","Paraná","Paranaguá","Ilha do Mel - Entre a Prainha e a Praia do Bananal.","-48.318446","-25.561636","-48.318446","-25.561636","12","12","EFC018785",NA,"Arvoreta, 2 m; inflorescências axilares e terminais, botões alvo-esverdeados.","2019","09","21","1046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-12-09 17:30:23-03","UFPR","EFC","17272","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Dall Agnol, R.T.","Dall Agnol, R.T.","2018","09","22","Brasil","Paraná","Paranaguá","Praia da Boia - Ilha do Mel","-48.3107","-25.5722","-48.3107","-25.5722","9","9","EFC017272",NA,"Árvore, 2 m, flores alvas dispostas em pequenos racemos axilares. Formação Pioneira com Influência Marinha arbórea __COMMOM_NAME__: Guamirim","2018","09","22","588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:26:52-03","USP","SPF","125025","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Mazine, FF","Ferreira-Neto, JP","1979","11","03","Brasil","São Paulo","Peruíbe",NA,"-47","-24.283333","-47","-24.283333",NA,NA,"SPF00125025",NA,NA,"2011","03",NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:26:52-03","USP","SPF","186637","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Stival-Santos, A","Stival-Santos, A","2007","10","19","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual Acaraí","-48.571944","-26.298056","-48.571944","-26.298056","2","2","SPF00186637",NA,NA,"2007","10","19","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:26:52-03","USP","SPF","203459","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Anônimo","Luize, BG","2007","08","16","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta","-45.033333","-23.516667","-45.033333","-23.516667",NA,NA,"SPF00203459",NA,NA,NA,NA,NA,"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-13 11:26:52-03","USP","SPF","70704","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Hatschbach, G","1988","06","14","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"SPF00070704",NA,NA,"1989",NA,NA,"52144",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"273","2019-11-13 11:26:52-03","USP","SPF","109299","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Hatschbach, G","1988","06","14","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,"30","50","SPF00109299",NA,NA,"1989",NA,NA,"52144",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:26:52-03","USP","SPF","83236","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Mazine, FF","Hoehne, FC","1943","11","15","Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"SPF00083236",NA,NA,"2003","10","08","1076",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"275","2014-04-04 18:27:58-03","PNFM","IRAI","1083","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Cordeiro, J.","Leal, M.D.","2009","09","06","Brasil","Santa Catarina","Bombinhas","Praia Quatro Ilhas","-48.486167","-27.154917","-48.486167","-27.154917",NA,NA,"IRAI00001083",NA,"Arbusto, 1 m, flor alba, restinga","2011","01","01","012","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-25 13:52:50-03","UNIVILLE","JOI","4275","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","F.C.S. Vieira","Mancinelli, W.S.","2005","08","23","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"5","5","JOI004275","JOI004275","; HABITAT: sub bosque","2005","12","21","327",NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA
"277","2021-03-25 13:52:50-03","UNIVILLE","JOI","638","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hering-Rinnert, C.","Hering-Rinnert, C.","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000638","JOI000638",NA,NA,NA,NA,"542",NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA
"278","2021-03-25 13:52:50-03","UNIVILLE","JOI","637","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hering-Rinnert, C.","Hering-Rinnert, C.","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000637","JOI000637",NA,NA,NA,NA,"541",NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA
"279","2021-03-25 13:52:50-03","UNIVILLE","JOI","14887","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Vieira, F.C.S.","Mancinelli, W.S.","2009","10","20","Brasil","Santa Catarina","Governador Celso Ramos","Palmas.","-48.5592002868652","-27.3146991729736",NA,NA,"100","100","JOI014887","JOI014887","; HABITO: arvoreta","2018","10","20","1023",NA,NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"280","2021-03-25 13:52:50-03","UNIVILLE","JOI","13838","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Grossel, S.","2010","06","08","Brasil","Santa Catarina","Joinville","Jardim Botânico da Univille.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI013838","JOI013838",NA,NA,NA,NA,"20",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"281","2021-03-25 13:52:50-03","UNIVILLE","JOI","2947","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","F.C.S. Vieira","F.C.S. Vieira","2006","07","08","Brasil","Santa Catarina","Joinville","Monte Crista.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","JOI002947","JOI002947","; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","2006","12","20","1872",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"282","2021-03-25 13:52:50-03","UNIVILLE","JOI","1739","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","F.C.S. Vieira","F.C.S. Vieira","2004","05","21","Brasil","Santa Catarina","São Francisco do Sul","Herdeiros","-48.6380996704102","-26.2432994842529",NA,NA,"3","3","JOI001739","JOI001739","Folhas coriáceas e cálice persistente Habitat: Sub-bosque Habito: Fanerófita","2004","05","21","516",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"283","2021-03-25 13:52:50-03","UNIVILLE","JOI","1738","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"F.C.S. Vieira","2004","11","23","Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","JOI001738","JOI001738","; HABITAT: litoral rochoso; HABITO: fanerófita, terrestre",NA,NA,NA,"608",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"284","2021-03-25 13:52:50-03","UNIVILLE","JOI","1740","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","E. Barbosa","G. Casas","2004","10","21","Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","JOI001740","JOI001740","; HABITAT: bosque/borda; HABITO: fanerófita, terrestre","2005","02","25","56",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-25 13:52:50-03","UNIVILLE","JOI","6306","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","F.C.S. Vieira","E.K. Ronchi","2007","09","11","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araujo de Dentro.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI006306","JOI006306","; HABITAT: borda da mata; HABITO: Árvore","2018","09","19","14",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
