"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","verbatimLongitude","verbatimLatitude","yearIdentified","typeStatus","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","individualCount","sex"
"48","2019-07-31 14:32:12-03","CPATSA","HTSA","3336","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H. Gentry","Miranda, A.M.","Miranda, A.M.","2284","1995","10","18",NA,"Brasil","Pernambuco","Buíque","Serra de Catimbau","-37.1557998657227","-8.62306022644043",NA,NA,NA,"Arbusto ca 2m alt., caule verde acinzentado, folhas coriáceas, levemente discolor, flores com cálice verde-arroxeado, corola de tubo inferior com base branca a creme, tubo superior de rosa na base a posteriormente branco no ápice, prega rosamagenta.",NA,NA,NA,NA,NA,"1997",NA,"38964","auto","01","01",NA,NA
"49","2020-03-11 09:56:12-03","CPATSA","HTSA","7586","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H. Gentry","Fontana, A.P.","Fontana, A.P.; Silva, J.R.","4105","2016","10","20",NA,"Brasil","Pernambuco","Tacaratu","Serra do Cruzeiro, Cerrado. Solo arenoso.","-38.25","-9.201944",NA,NA,NA,"Arbusto ca. 2m. Folhas buladas. Flores lilás.; Caatinga",NA,NA,NA,"-38.25","-9.201944","2016",NA,NA,NA,"10","20",NA,NA
"50","2020-03-10 11:23:13-03","CPATSA","HTSA","7500","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H. Gentry","Fontana, A.P.","Fontana, A.P.; Silva, J.R.","4105","2016","10","20",NA,"Brasil","Pernambuco","Tacaratu","Serra do Cruzeiro, Cerrado. Solo arenoso.","-38.25","-9.201944",NA,NA,NA,"Arbusto, ca. 2m. Folhas buladas. Flores lilás.; Caatinga",NA,NA,NA,"-38.25","-9.201944","2016",NA,NA,NA,"10","20",NA,NA
"51","2020-01-21 16:16:12-03","USP","SPF","119405","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry","Rodal, MJN","Rodal, MJN","429","1994","10","18",NA,"Brasil","Pernambuco","Buíque","Brejos de AltitudeSerra do Catimbau, complexo caatinga - campo","-37.166666","-8.616667","790","790",NA,NA,"SPF00119405",NA,NA,"-37.166666","-8.616667","1994",NA,NA,NA,"11",NA,NA,NA
"52","2019-11-13 11:16:52-03","USP","SPF","205227","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry","Zuntini, AR","Cotarelli, VM","945","2011","07","20",NA,"Brasil","Bahia","Sento Sé",NA,"-41.389489","-10.3124","483","483",NA,NA,"SPF00205227",NA,NA,"-41.389489","-10.3124","2011",NA,NA,NA,"11",NA,NA,NA
"53","2019-10-07 09:15:40-03","UEFS","HUEFS","53593","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry",NA,"Miranda, A.M.","1744","1994","06","18",NA,"Brasil","Pernambuco","Buíque","5 Km de estrada de barro para Catimbau.","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"HUEFS0053593","HUEFS0053593","Asteranae",NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA
"54","2019-10-07 09:15:42-03","UEFS","HUEFS","122535","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry",NA,"Santos, R.M.","1598","2007","06","27",NA,"Brasil","Pernambuco","Buíque","Trilha dos Torres. Parque Nacional Serra do Catibau. Sítio Pititi.","-37.245833","-8.575833","740","740",NA,"Caatinga. (Transição entre Agreste e Sertão).","HUEFS0122535","HUEFS0122535","Asteranae","37W14'45''","8S34'33''",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-07 09:15:42-03","UEFS","HUEFS","236862","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry",NA,"Fontana, A.P.","9748",NA,NA,NA,NA,"Brasil","Bahia","Glória","Salgado, Serra Negra. Caatinga Arbustiva Arbórea Densa. Solo areno-pedregoso.",NA,"-9.166667","563","563",NA,"Planossolo Háplico Eutrófico","HUEFS0236862",NA,"Asteranae",NA,"9S10'",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-07 09:15:42-03","UEFS","HUEFS","236897","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry",NA,"Fontana, A.P.","9791",NA,NA,NA,NA,"Brasil","Pernambuco","Tacaratu","Serra do Cruzeiro. Cerrado. Solo arenoso.",NA,"-9.116667","762","762",NA,"Planossolo Háplico Eutrófico","HUEFS0236897",NA,"Asteranae",NA,"9S7'",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-07 09:15:42-03","UEFS","HUEFS","76730","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry",NA,"Miranda, E.B.","569","2003","11","10",NA,"Brasil","Pernambuco","Buíque","Serra de Jerusalém. Topo da serra.","-37.24","-8.5825","910","910",NA,"Caatinga.","HUEFS0076730","HUEFS0076730","Asteranae","37W14'24''","8S34'57''","2004",NA,NA,NA,"03",NA,NA,NA
"58","2019-10-07 09:15:42-03","UEFS","HUEFS","53596","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry",NA,"Miranda, A.M.","2789","1997","09","19",NA,"Brasil","Pernambuco","Buíque","Serra de Catimbau.","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"HUEFS0053596","HUEFS0053596","Asteranae",NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA
"59","2019-10-07 09:15:40-03","UEFS","HUEFS","53594","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry",NA,"Miranda, A.M.","2275","1995","10","18",NA,"Brasil","Pernambuco","Buíque","Serra de Catimbau.","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"HUEFS0053594","HUEFS0053594","Asteranae",NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA
"60","2019-10-07 09:15:42-03","UEFS","HUEFS","226940","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry",NA,"Oliveira, M.","6503","2016","09","29",NA,"Brasil","Pernambuco","Buíque","Vale do Catimbau, Serra das Torres, afloramento rochoso.","-37.1557998657227","-8.62306022644043","866","866",NA,"Savana Estépica. Neossolo Quartzarênico Órtico","HUEFS0226940","HUEFS0226940","Asteranae",NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA
"61","2019-10-07 09:15:42-03","UEFS","HUEFS","143953","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry",NA,"Bocage, A.","1058","2005","11","22",NA,"Brasil","Pernambuco","Buíque","Vale do Catimbau, trilha da Pedra da Concha.","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"HUEFS0143953","HUEFS0143953","Asteranae",NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA
"62","2020-11-19 14:06:03-03","Unimontes","MCMG","2758","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry","Anne Soizig Le Stradic","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,"2011",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Pedra do Elefante","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,"2011",NA,"26557","auto",NA,NA,NA,NA
"63","2021-04-05 12:30:38-03","UNIVASF","HVASF","22828","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry","J.A. Siqueira Filho","J.A. Siqueira Filho","3503","2015","11","11","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, Vale do Catimbau, Trilha principal de descida, após a caverna","-37.237861","-8.590972","836","836",NA,"Arbusto 1,5m de alt. Folhas rugosa. Presença de frutos deiscentes, ausência de sementes. Frequente.","HVASF022828",NA,NA,"-37.237861","-8.590972","2015",NA,NA,NA,"11","11",NA,"U"
"64","2021-04-05 12:30:38-03","UNIVASF","HVASF","19969","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry","J.A. Siqueira Filho","J.A. Siqueira Filho","2913","2013","05","24","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, Trilha da Cachoeira","-37.234261","-8.59365","820","820",NA,"Arbusto ca. de 2,5 m de alt. Flores tubulosas liláses. Gineceu amarelo.","HVASF019969","HVASF019969_v01 HVASF019969_v02",NA,"-37.234261","-8.593650","2013",NA,NA,NA,"05","24",NA,"U"
"65","2021-04-05 12:30:38-03","UNIVASF","HVASF","13712","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry","J.A. Siqueira Filho","J.A. Siqueira Filho","2717","2012","01","12","América do Sul","Brasil","Pernambuco","Buíque","PARNA do Vale do Catimbau, Serra de Jerusalém","-37.248222","-8.532222","906","906",NA,"Arbusto ca. 4m de alt.. Frutos solitários com baixa produções de frutos em condições naturais.","HVASF013712",NA,NA,"-37.248222","-8.532222","2012",NA,NA,NA,"01","12",NA,"U"
"66","2021-04-05 12:30:38-03","UNIVASF","HVASF","14180","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry","E.V.R. Ferreira","C.R.S. Oliveira","84","2012","01","24","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, Vale do Catimbau.","-37.249805","-8.540416","899","899",NA,"Arbusto ca. de 1,2m alt. Flores tubulosas liláses, polistêmones. Fruto verde.","HVASF014180",NA,NA,"-37.249805","-8.540416","2012",NA,NA,NA,"03","08",NA,"U"
"67","2021-04-05 12:30:38-03","UNIVASF","HVASF","1194","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","rugosa","Jacaranda rugosa","A.H.Gentry","A.M.M. Freitas","J.A. Siqueira Filho","259","1996","10","21","América do Sul","Brasil","Pernambuco","Buíque","Catimbau, Sítio Bom Jesus","-37.122083","-8.648969","852","852",NA,"Porte arborescente, ca. 3m. Flores tubulosas, liláses, com guia de nectário branco. Estames brancos, bífidos estaminódio desenvolvido, exserto com extremidade pilosa. Estigmas na porção inferior da flor. Em meio a caatinga arbórea. Espécie coletada na localidade tipo.","HVASF001194","HVASF001194_v01 HVASF001194_v02 HVASF001194_v03",NA,"-37.122083","-8.648969","1997","Topotipo",NA,NA,"01","15",NA,"U"
"68","2021-04-05 12:30:38-03","UNIVASF","HVASF","14228","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","cf. rugosa","Jacaranda cf. rugosa","A.H.Gentry","E.V.R. Ferreira","C.R.S. Oliveira","132","2012","01","25","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, Vale do Catimbau, Serrinha, próximo a casa de farinha do Sr. Nilton","-37.237166","-8.514611","824","824",NA,"Arbusto ca. 1,5m alt. Botões florais roxos. Flores heteroclamídeas. Frutos secos, deicentes.","HVASF014228",NA,NA,"-37.237166","-8.514611","2012",NA,NA,NA,"03","17",NA,"U"
