"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","individualCount","typeStatus"
"158","2014-04-04 18:27:30-03","PNFM","IRAI","5295","S","Plantae","Magnoliophyta",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Cordeiro, J.; Santos, E.L. dos","Teixeira, T.B.","s.n.","2011","12","29",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.989611","-25.239528","965","965",NA,"Herbácea, 50 cm, frutos. Campo limpo seco","IRAI00005295",NA,NA,NA,"2012","05",NA,"-49.989611","-25.239528",NA,NA,NA,NA
"159","2020-03-13 15:43:49-03","UEFS","HUEFS","254891","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna",NA,"Romanowski, L.R.","15","2019","09","13",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrdao.","-49.999722","-24.283056",NA,NA,NA,"Formação de cerrdao.","HUEFS0254891",NA,NA,NA,NA,NA,NA,"49W59'59''","24S16'59''",NA,"Lilianae",NA,NA
"160","2019-10-07 09:19:46-03","UEFS","HUEFS","10223","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","H.Huaylla","Cordeiro, J.","644","1989","10","11",NA,"Brasil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"HUEFS0010223","HUEFS0010223","35166","auto","2013","10",NA,NA,NA,NA,"Lilianae",NA,NA
"161","2020-11-12 16:58:07-03","UEL","FUEL","6599","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr.","Chukr, NS","Vieira, AOS","309","1989","03","18",NA,"Brasil","Paraná","Serra da Graciosa","Estrada da Graciosa",NA,NA,NA,NA,NA,NA,"FUEL019460",NA,NA,NA,"2009","01","09",NA,NA,NA,NA,NA,NA
"162","2020-11-12 16:58:07-03","UEL","FUEL","39566","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr.","Meireles, LD","Estevan, DA; et al.","1005","2005","09","17",NA,"Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL019463",NA,"32424","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-11-12 16:58:07-03","UEL","FUEL","39568","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr.","Meireles, LD","Estevan, DA; et al.","1272","2005","09","17",NA,"Brasil","Paraná","Ventania","Morro do Chapéu","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL019464",NA,"32424","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-01 15:15:01-03","UnB","UB","5752","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chuckr","Dantas-Queiroz, MV","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","14182","1966","03","28","Southern America","Brasil","Goiás","Formosa","Formosa, Rio Paraná. 35 Km N de Formosa na estrada para São Gabriel","-46","-14","950","950",NA,"Erva cormosa 2m. Fruto verde-claro.; Cerrado.","UB0014148","UB0014148",NA,NA,"2011","02","25","-46","-14",NA,NA,NA,NA
"165","2019-11-01 15:15:01-03","UnB","UB","102634","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chuckr","Dias, EBA","Alvarenga, D","587","1990","01","09","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.898611","-15.965",NA,NA,NA,"Subarbusto 80cm. Flor de cor branca arroxeada; Cerrado queimado","UB0014157","UB0014157",NA,NA,"2010","10",NA,"-47.898611","-15.965",NA,NA,NA,NA
"166","2019-11-01 15:15:01-03","UnB","UB","102654","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chuckr","Dias, EBA","Irwin, HS","12119","1966","01","29","Southern America","Brasil","Distrito Federal",NA,"5km ao S de Sobradinho",NA,NA,NA,NA,NA,NA,"UB0037099","UB0037099",NA,NA,"2010","10",NA,NA,NA,NA,NA,NA,"paratype"
"167","2019-11-01 15:15:01-03","UnB","UB","5753","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chuckr","Dantas-Queiroz, MV","Irwin, HS; Maxwell, HH; Wasshausen, DC","19273","1968","01","27","Southern America","Brasil","Goiás","Corumbá  de Goiás","Pico dos Pireneus, ca. 20 Km NW de Corumbá, na estrada","-48.8086013793945","-15.9236001968384","1400","1400",NA,"Estrada para Niquelândia.; Erva cormosa 1m. Flor magenta. Fruto verde.; . Topologia: Declive acentuado arenítico.","UB0014145","UB0014145","41388","auto","2011","01","23",NA,NA,NA,NA,NA,NA
"168","2019-11-01 15:15:01-03","UnB","UB","5758","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chuckr","Dantas-Queiroz, MV","Heringer, EP","14733","1975","01","24","Southern America","Brasil","Goiás","Luziânia",NA,"-47.9502983093262","-16.2525005340576",NA,NA,NA,"Somente surgindo a haste floral anualmente.; Planta ereta subterranea. Flor alvo-azulado; Cerrado seco sujeito a fogo anual.","UB0014146","UB0014146","83221","auto","2011","02","25",NA,NA,NA,NA,NA,NA
"169","2019-11-01 15:15:01-03","UnB","UB","5750","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chuckr","Dantas-Queiroz, MV","Irwin, HS; Anderson, WR; Stieber, M; Lee, EY-T","34187","1972","02","15","Southern America","Brasil","Goiás","Pirenópolis","10 Km E de Pirenópolis","-48.9592018127441","-15.852499961853","1000","1000",NA,"Erva cormosa 0,85m. Flor branca; . Topologia: Encosta rochosa.","UB0014142","UB0014142","40887","auto","2011","02","25",NA,NA,NA,NA,NA,NA
"170","2019-11-01 15:15:01-03","UnB","UB","142352","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chuckr",NA,"Brade, AC","15168","1936","02","26","Southern America","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,"19648","auto","2010","08","03",NA,NA,NA,NA,NA,NA
"171","2019-11-01 15:15:01-03","UnB","UB","5747","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chuckr","Dantas-Queiroz, MV","Brade, AC","15168","1936","02","26","Southern America","Brasil","Rio de Janeiro","Itatiaia","Planalto","-44.5633010864258","-22.4960994720459","2200","2200",NA,"Herbário do Jardim Botânico do Rio de Janeiro Nº. 28222.; Flor azul; .","UB0014149","UB0014149","19648","auto","2010","08","03",NA,NA,NA,NA,NA,NA
"172","2020-08-20 20:37:49-03","UFSC","FLOR","43956","PreservedSpecimen","Plantae",NA,"Asparagales","Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Gomes, M.A.M.","Gomes, M.A.M.; Mota, N.F.O.; Viana, P.L. & Bittencourt, M.L.","128","2008","02","21",NA,"Brasil","Santa Catarina","Urubici","Campo dos Padres, Fazenda Campo dos Padres/ Paulino Veloso.","-49.315","-27.949167","1620","1620",NA,"herbáceo","FLOR0043956","FLOR0043956",NA,NA,"2009",NA,NA,"49º18'54''W","27º56'57''S",NA,NA,NA,NA
"173","2020-08-20 14:54:40-03","UFSC","FLOR","50437","PreservedSpecimen","Plantae",NA,"Asparagales","Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Campestrini, S.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","299","2013","01","20",NA,"Brasil","Paraná","Palmas","Refúgio de Vida Silvestre (REVIS) dos Campos de Palmas.","-51.676389","-26.522778","1252","1252",NA,"Campo natural. Baixada úmida. Erva com flores azuis.","FLOR0050437","FLOR0050437_v01 FLOR0050437_v02",NA,NA,"2013","07","30","51º40'35''W","26º31'22''S",NA,NA,NA,NA
"174","2020-08-20 14:54:40-03","UFSC","FLOR","50439","PreservedSpecimen","Plantae",NA,"Asparagales","Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Campestrini, S.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","301","2013","01","20",NA,"Brasil","Paraná","Palmas","Refúgio de Vida Silvestre (REVIS) dos Campos de Palmas.","-51.6775","-26.522778","1247","1247",NA,"Banhado turfoso em campo natural. Erva com flores azuis.","FLOR0050439",NA,NA,NA,"2013","07","30","51º40'39''W","26º31'22''S",NA,NA,NA,NA
"175","2020-08-20 20:37:49-03","UFSC","FLOR","58198","PreservedSpecimen","Plantae",NA,"Asparagales","Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Santos, E.D.","Santos, E.D.; Trevisan, R. & Campestrini, S.","111","2013","03","05",NA,"Brasil","Santa Catarina","São Joaquim","UAP25/UAL1.","-50.01","-28.241389","1215","1215",NA,"flor azul","FLOR0058198",NA,NA,NA,"2013",NA,NA,"50º0'36''W","28º14'29''S",NA,NA,NA,NA
"176","2020-08-20 20:37:49-03","UFSC","FLOR","59753","PreservedSpecimen","Plantae",NA,"Asparagales","Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Funez, L.A.","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","4008","2014","11","04",NA,"Brasil","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.953333","-26.036667",NA,NA,NA,"afloramentos rochosos","FLOR0059753","FLOR0059753",NA,NA,"2014",NA,NA,"48º57'12''W","26º2'12''S",NA,NA,NA,NA
"177","2021-03-04 15:42:02-03","IF","SPSF","40462","PreservedSpecimen","Plantae","Magnoliophyta","Liliales","Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","J.B.Baitello","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2150","2008","08","26","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.070556","-22.075",NA,NA,NA,"COLETA: Erva, flor lilás.;",NA,NA,NA,NA,"2010","03","17",NA,NA,NA,"Liliopsida",NA,NA
"178","2021-03-04 15:42:02-03","IF","SPSF","16014","PreservedSpecimen","Plantae","Magnoliophyta","Liliales","Iridaceae","Alophia","coerulea","Alophia coerulea",NA,NA,"S.Xavier","333","1993","01","15","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo&nf;;",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA
"179","2021-03-04 15:42:02-03","IF","SPSF","30873","PreservedSpecimen","Plantae","Magnoliophyta","Liliales","Iridaceae","Gelasine","coerulea","Gelasine coerulea",NA,NA,"J.B.Baitello & F.S.Peres","1404","2003","01","09","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo, 86 dias apos queimada&nf;;",NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA
"180","2021-03-04 15:42:02-03","IF","SPSF","30793","PreservedSpecimen","Plantae","Magnoliophyta","Liliales","Iridaceae","Gelasine","coerulea","Gelasine coerulea",NA,NA,"J.B.Baitello","1377","2003","01","03","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo apos queimada&nf;;",NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA
"181","2021-03-04 15:42:02-03","IF","SPSF","30738","PreservedSpecimen","Plantae","Magnoliophyta","Liliales","Iridaceae","Gelasine","coerulea","Gelasine coerulea",NA,NA,"J.B.Baitello","1323","2002","12","20","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo apos queimada&nf;;",NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA
"182","2017-09-11 17:10:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Iridaceae","Alophia","sellowiana","Alophia sellowiana","Klatt",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia australi.",NA,NA,NA,NA,NA,NA,NA,"P03P1N0065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-09-11 17:10:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Iridaceae","Alophia","sellowiana","Alophia sellowiana","Klatt",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia australi.",NA,NA,NA,NA,NA,NA,NA,"P03P1N0065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:10:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Iridaceae","Alophia","sellowiana","Alophia sellowiana","Klatt",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Caldas et Lagoa Santa.",NA,NA,NA,NA,NA,"Oreas.",NA,"P03P1N0065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-09-11 17:10:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Iridaceae","Alophia","sellowiana","Alophia sellowiana","Klatt",NA,"Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Caldas et Lagoa Santa.",NA,NA,NA,NA,NA,NA,NA,"P03P1N0065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-09-11 17:10:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Iridaceae","Alophia","sellowiana","Alophia sellowiana","Klatt",NA,"Regnell, AF","227",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Caldas et Lagoa Santa.",NA,NA,NA,NA,NA,NA,NA,"P03P1N0065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:51:53-03","UFRGS","ICN","193995","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Eggers, L","Hagelund, K","373","1957",NA,NA,"América do Sul","Brasil","RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,NA,NA,"ICN00041743",NA,"33527","auto","2017","05","29",NA,NA,NA,NA,NA,NA
"188","2021-02-08 12:51:53-03","UFRGS","ICN","165515","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Eggers, L","Mondin, CA","3157","2006","10","28","América do Sul","Brasil","RS","São Francisco de Paula","na estrada de acesso à flona","-50.5835990905762","-29.4480991363525",NA,NA,NA,"erva de flores azuis, ocorrendo em solo revolvido e pedregoso ao lado da estrada","ICN00041737",NA,"76715","auto","2016","10",NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:51:53-03","UFRGS","ICN","178285","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Eggers, L","Eggers, L; Souza-Chies, TT","335","2008","10","26","América do Sul","Brasil","PR","Jaguariaíva","PR 151, direção Jaguariaíva - Sengés","-49.6475","-24.203611","804","804",NA,NA,"ICN00041739",NA,NA,NA,"2014","07","14","-49.6475","-24.203611",NA,NA,NA,NA
"190","2021-02-08 12:51:53-03","UFRGS","ICN","180217","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Eggers, L","Eggers, L; Souza-Chies, TT","45","2004","01","06","América do Sul","Brasil","RS","São Francisco de Paula","Centro de Proteção e Conservação da Natureza Pró-Mata","-50.175278","-29.480556",NA,NA,NA,"flor roxa clara bulbosa",NA,NA,NA,NA,"2004","01","06","-50.175278","-29.480556",NA,NA,NA,NA
"191","2021-02-08 12:51:53-03","UFRGS","ICN","180219","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Eggers, L","Eggers, L; Souza-Chies, TT","676","2011","11","10","América do Sul","Brasil","RS","São Francisco de Paula","RS 020, cerca de 10 km após São Francisco (km 104)","-50.479167","-29.415833","925","925",NA,"beira estrada","ICN00041734",NA,NA,NA,"2011","11","10","-50.479167","-29.415833",NA,NA,NA,NA
"192","2021-02-08 12:51:53-03","UFRGS","ICN","197714","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Eggers, L","Eggers, L; Chauveau, O","923","2014","11","02","América do Sul","Brasil","PR","Jaguariaíva","PR 151, Km 203, antes do Rio das Mortes, em direção à Sengés","-49.650833","-24.214444","81","81",NA,"Vista somente uma flor (murcha), demais plantas somente com frutos. População grande.; Campo bem preservado, acima do rochedo","ICN00041731",NA,NA,NA,NA,NA,NA,"-49.650833","-24.214444",NA,NA,NA,NA
"193","2021-02-08 12:51:53-03","UFRGS","ICN","197715","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Eggers, L","Eggers, L; Chauveau, O; Stiehl-Alves, E; Lizarazo, MRB","1034","2017","10","30","América do Sul","Brasil","PR","Porto Amazonas","BR 277, aprox. Km 147","-49.788889","-25.469722","100","100",NA,"flor azul clara. Plantas pequenas; campo em beira de estrada (aparentemente com corte frequente)","ICN00041732",NA,NA,NA,NA,NA,NA,"-49.788889","-25.469722",NA,NA,NA,NA
"194","2021-02-08 12:51:53-03","UFRGS","ICN","197716","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Eggers, L","Eggers, L; Chauveau, O; Stiehl-Alves, E; Lizarazo, MRB","1039","2017","10","31","América do Sul","Brasil","PR","Jaguariaíva","PR 151, entre Jaguariaíva e Sengés, cerca de 8,8 km de Jaguariaíva","-49.638889","-24.205","79","79",NA,"em flor e fruto. Abundante, população grande.; remanescente de campo natural","ICN00041733",NA,NA,NA,NA,NA,NA,"-49.638889","-24.205",NA,NA,NA,NA
"195","2021-02-08 12:51:53-03","UFRGS","ICN","199828","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Pontarolo, E","Pontarolo, E","s.n.","2017","10","06","América do Sul","Brasil","PR","Ponta Grossa","Parque Estadual de Vila Velha","-49.995833","-25.239722",NA,NA,NA,"Doação Universidade Estadual do Centro-Oeste #?# UNICENTRO; flor lilás com base branca","ICN00041740",NA,NA,NA,"2017",NA,NA,"-49.995833","-25.239722",NA,NA,NA,NA
"196","2021-02-08 12:51:53-03","UFRGS","ICN","152236","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Schneider, AA","Schneider, AA","1544","2007","11","20","América do Sul","Brasil","RS","Jaquirana","estada para São Francisco de Paula","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,"ICN00041735",NA,"31282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-02-08 12:51:53-03","UFRGS","ICN","193994","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Eggers, L","Hagelund, K","371","1957",NA,NA,"América do Sul","Brasil","RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,NA,NA,"ICN00041744",NA,"33527","auto","2017","05","29",NA,NA,NA,NA,NA,NA
"198","2021-02-08 12:51:53-03","UFRGS","ICN","192523","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Alves, TLS","Alves, TLS","134","2011","11","10","América do Sul","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,"DNA extraído. Tese Doutorado Tiago L.S. Alves","ICN00041738",NA,"76715","auto","2011","11","10",NA,NA,NA,NA,NA,NA
"199","2021-02-08 12:51:53-03","UFRGS","ICN","001351","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Eggers, L","Schultz, AR","1351","1956","10","31","América do Sul","Brasil","RS","Torres","estrada a Col. São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00041742",NA,"20837","auto","2016","10",NA,NA,NA,NA,NA,NA,NA
"200","2021-02-08 12:51:53-03","UFRGS","ICN","127211","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna","Eggers, L","Pinheiro, M","563","2003","10","10","América do Sul","Brasil","RS","Viamão","Parque Estadual de Itapuã, morro do Araçá","-51.0233001708984","-30.0811004638672",NA,NA,NA,"campo rupestre","ICN00041741",NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:51:53-03","UFRGS","ICN","172571","S","Plantae","Monocotyledon",NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna",NA,"Durigon, J","741","2011","11","12","América do Sul","Brasil","SC","Lages","28º11'38''S, 50º17'21''O.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"ICN00041736",NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2018-12-04 20:27:53-02","UNIR","RON","9043","S","Plantae","Angiosperma","Asparagales","Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr",NA,"Pagadirria, LCF","33","2014","03","29","Southern America","Brasil","Rondônia","Presidente Médici","Represa Carlos Eduardo Matiazi., Solo arenoso.","-61.943697","-11.173611",NA,NA,NA,"Emergente.","RON00009043","RON00009043",NA,NA,NA,NA,NA,"-61.943697","-11.173611",NA,NA,NA,NA
"203","2019-11-21 10:07:07-03","IBt","SP","12533","S","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr","Chukr, NS","Loefgren, A; Edwall, G","CGG2428","1894","04","14",NA,"Brasil","São Paulo","Bocaina","Invernada Pinhal","-48.5099983215332","-22.1299991607666",NA,NA,NA,NA,"SP009320","SP009320","18396","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-01-07 09:34:03-03","IBt","SP","453937","S","Plantae",NA,NA,"Iridaceae","Alophia","coerulea","Alophia coerulea","(Vell.) Chukr",NA,"Souza, VC","4312","1993","09",NA,NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:07:07-03","IBt","SP","12539","S","Plantae",NA,NA,"Iridaceae","Alophia","sellowiana","Alophia sellowiana","Klatt","Chukr, NS","Brade, AC","s.n.","1915","04","04",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"17840","auto","2012","06",NA,NA,NA,NA,NA,NA,NA
"206","2021-02-18 08:31:00-03","IBt","SP","578","S","Plantae",NA,NA,"Iridaceae","Alophia","sellowiana","Alophia sellowiana","Klatt",NA,"s.col.","s.n.","1917","09","22",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-18 08:31:00-03","IBt","SP","581","S","Plantae",NA,NA,"Iridaceae","Alophia","sellowiana","Alophia sellowiana","Klatt",NA,"Hoehne, FC","s.n.","1917","09","25",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-18 08:31:00-03","IBt","SP","7278","S","Plantae",NA,NA,"Iridaceae","Alophia","sellowiana","Alophia sellowiana","Klatt",NA,"Brade, AC","5962","1912","12","22",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-10 11:27:37-03","IBt","SP","398106","S","Plantae",NA,NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna",NA,"Barbosa, E","385","1999","11","09",NA,"Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-09-10 10:17:52-03","IBt","SP","312811","S","Plantae",NA,NA,"Iridaceae","Gelasine","coerulea","Gelasine coerulea","(Vell.) Ravenna",NA,"Shepherd, GJ","97-12","1997","02","17",NA,"Brasil","São Paulo","Queluz",NA,"-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,NA,NA,"14382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
