"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","imagecode","maximumElevationInMeters","typeStatus","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"94","2020-06-30 18:33:22-03","UFJF","CESJ","46847","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","F.M. Ferreira; P.L. Viana; F.R.G. Salimena","971","2006","03","07","América do Sul","Brasil",NA,NA,"Erva no campo rupestre.","CESJ046847","Polypodiopsida",NA,"(Fée) Yesilyurt","Minas Gerais","Parque Estadual do Ibitipoca, Trilha da janela do céu para o Monjolinho.","-43.793098449707","-21.8425006866455",NA,"Lima Duarte",NA,NA,NA,NA,"N.S. Smith-Braga","30417","auto","2019","12",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 14:54:29-03","UFJF","CESJ","56807","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","L. Menini Neto; F.R.G. Salimena; P.H. Nobre","945","2010","09","25","América do Sul","Brasil",NA,NA,"Planta no campo, em solo arenoso, próximo ao curso d'água.","CESJ056807","Polypodiopsida",NA,"(Fée) Yesilyurt","Minas Gerais","Parque Estadual da Serra do Papagaio, Trilha para o Pico do Papagaio. UTM (23K), 0535216, 7564014. 1730 m.s.m.","-44.603099822998","-21.9755992889404",NA,"Aiuruoca",NA,NA,NA,NA,"A.G.S. Oliveira","27460","auto","2019","08",NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 14:54:29-03","UFJF","CESJ","72441","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","M.C.F.L.M. Leite","4","1997","06","06","América do Sul","Brasil",NA,NA,"O barranco estava bem seco e não foi enconttrada nenhuma outra da mesma espécie.","CESJ072441","Polypodiopsida",NA,"(Fée) Yesilyurt","Minas Gerais","Campus da UFJF, Instituto de Ciências Biológicas","-43.3502998352051","-21.7642002105713",NA,"Juiz de Fora",NA,NA,NA,NA,"V.A.O. Dittrich","36144","auto","2019","03",NA,NA,NA,NA,NA,NA,NA
"97","2020-05-28 17:20:29-03","UFJF","CESJ","21604","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","L.T. Souza; R.F. Novelino","s.n.","1984","04","26","América do Sul","Brasil",NA,NA,"No barranco ensolarado, voltado para o norte (não estavam férteis).","CESJ021604","Polypodiopsida",NA,"(Fée) Yesilyurt","Minas Gerais","Estrada velha da UFJF (antes do lago).","-43.3502998352051","-21.7642002105713","900","Juiz de Fora",NA,"900",NA,NA,"N.S. Smith-Braga","36144","auto","2019","12",NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 14:54:29-03","UFJF","CESJ","42107","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","J.P. Braga","173","2004","04","28","América do Sul","Brasil",NA,NA,"Erva, rupícola, cerca de 15cm, descida da Grande para o Gorila.","CESJ042107","Polypodiopsida",NA,"(Fée) Yesilyurt","Minas Gerais","Serra da Pedra Branca","-45.4658012390137","-22.2427997589111",NA,"Pedralva",NA,NA,NA,NA,"V.A.O. Dittrich","10929","auto","2017","10",NA,NA,NA,NA,NA,NA,NA
"99","2020-05-28 17:20:29-03","UFJF","CESJ","49262","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","T.E. Almeida; F.S. Souza; N.F.O. Mota; P.L. Viana; B. Norderstam; K. Antunes; N.L. Abreu","754","2007","04","10","América do Sul","Brasil",NA,NA,"Rupícola em área de campo rupestre","CESJ049262","Polypodiopsida",NA,"(Fée) Yesilyurt","Minas Gerais","Serra Negra, Burro de Ouro.","-43.8278007507324","-22.0891990661621",NA,"Rio Preto",NA,NA,NA,NA,"N.S. Smith-Braga","20815","auto","2019","12",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-21 14:54:21-03","UFJF","CESJ","27993","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","L. Krieger","CESJ27993","1987","04","19","América do Sul","Brasil",NA,NA,"Frondes durinhas. Pouco férteis. Estas, mais altas e com lâminas mais estreitas. Pecíolos brilhantes, quase negros.","CESJ027993","Polypodiopsida",NA,"(Fée) Yesilyurt","Minas Gerais","Sobre barrancos (valas de erosão) lado da somra.","-43.9146995544434","-21.5627994537354",NA,"Santa Rita de Ibitipoca",NA,NA,NA,NA,"V.A.O. Dittrich","17739","auto","2017","10",NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:43:57-03","UNICAMP","UEC","155881","S","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Prado, J; Hirai, RY; Vasconcellos-Neto, J","2082","2009","12","19",NA,"Brazil",NA,NA,"Árvore ca. 6m altura e 35 cm DAP. Folhas cartáceas discolores. Frutos imaturos cor verde. Comum.","UEC076726","Pteridophyta",NA,"(Fée) H.Christ","São Paulo","Serra do Japi, Subindo para o mirante (observatório). Terrestre.","-46.946389","-23.252972","996","Jundiaí","UEC076726","996",NA,NA,"Prado, J",NA,NA,NA,NA,"-46.946389","-23.252972",NA,NA,NA,NA,NA
"102","2021-03-01 16:43:57-03","UNICAMP","UEC","17934","S","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Shepherd, GJ; Semir, J; Andrade, JB; Leite, V","5787","1977","09","06",NA,"Brazil",NA,NA,"Erva.; Beira de mata e campo aberto com pedras. &nf;Entre as pedras.","UEC076377","Pteridophyta",NA,"(Fée) H.Christ","Minas Gerais","Pico da Bandeira, perto de Caparó.",NA,NA,"1800",NA,"UEC076377","2000",NA,NA,"Salino, A",NA,NA,"1991","02",NA,NA,NA,"21",NA,NA,NA
"103","2021-03-01 16:43:57-03","UNICAMP","UEC","57612","S","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A; et al.","25808","1989","04","30",NA,"Brazil",NA,NA,"Rupícola, entre gramineas.; Campo de altitude.&nf;Na tronqueira.","UEC076382","Pteridophyta",NA,"(Fée) H.Christ","Minas Gerais","Parque Nacional do Caparaó., Caminho para o Terreirão.","-41.9043998718262","-20.523099899292","2000","Caparaó","UEC076382","2000",NA,NA,"Salino, A","15056","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:43:57-03","UNICAMP","UEC","55847","S","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","669","1989","03","13",NA,"Brazil",NA,NA,"Crescendo junto com orquideas.; Barranco, na margem da rodovia.","UEC076376","Pteridophyta",NA,"(Fée) H.Christ","Minas Gerais","Rodovia Juiz de Fora - Caxambú","-43.3502998352051","-21.7642002105713",NA,"Juiz de Fora","UEC076376",NA,NA,NA,"Salino, A","36144","auto","1989","04",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:43:57-03","UNICAMP","UEC","58453","S","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Motta, JT","1273","1989","12","23",NA,"Brazil",NA,NA,"Erva.; Frequente em barrancos úmidos.","UEC076379","Pteridophyta",NA,"(Fée) H.Christ","Minas Gerais","Morro São Domingos","-46.5614013671875","-21.7877998352051",NA,"Poços de Caldas","UEC076379",NA,NA,NA,"Salino, A","23696","auto","1989","11",NA,NA,NA,"23",NA,NA,NA
"106","2021-03-01 16:43:57-03","UNICAMP","UEC","56979","S","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","539","1988","10","01",NA,"Brazil",NA,NA,"Terrestre.; No campo.","UEC076378","Pteridophyta",NA,"(Fée) H.Christ","São Paulo","Parque Estadual","-45.5900001525879","-22.7299995422363","1900","Campos do Jordão","UEC076378","1900",NA,NA,"Salino, A","21048","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:43:57-03","UNICAMP","UEC","17930","S","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Davis, PH; Cruz, ND; Semir, J; Felippe, GM; Kinoshita, LS; Shepherd, GJ","3077","1976","09","29",NA,"Brazil",NA,NA,"Em barrancos.","UEC076380","Pteridophyta",NA,"(Fée) H.Christ","São Paulo","Reserva do Insituto Florestal., Estrada do Moreira para São José dos Alpes, perto da colônia.","-45.5900001525879","-22.7299995422363","1700","Campos do Jordão","UEC076380","1700",NA,NA,"Salino, A","21048","auto","1989","02",NA,NA,NA,"13",NA,NA,NA
"108","2019-12-18 15:50:54-03","UFOP","OUPR","11575","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Turma 1° ano","s.n.","1910","06",NA,NA,"Brasil",NA,NA,"Campos. Ex Herbario Escola de Minas No. 1641.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Yesilyurt, J.C.","44599","auto","1999","01",NA,NA,NA,"12",NA,NA,NA
"109","2019-12-18 15:50:54-03","UFOP","OUPR","11576","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Ex Escola de Minas No. 428.",NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Serra do Caraça",NA,NA,NA,NA,NA,NA,NA,NA,"Smith-Braga, N.S.",NA,NA,"2019","12",NA,NA,NA,"02",NA,NA,NA
"110","2019-12-18 15:50:54-03","UFOP","OUPR","18922","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Mynssen, C.M.; Casarino, J.E.; Messias, M.C.T.B.; Silva, J.L.; Silva, J.C. & Ribeiro, R.S.","s.n.","2004","03","24",NA,"Brasil",NA,NA,"Rupícola, próxima a riacho, heliófila.",NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Parque Estadual do Itacolomi, Estrada para o Cibrão","-43.416667","-20.409722",NA,"Ouro Preto",NA,NA,NA,NA,"Smith-Braga, N.S.",NA,NA,"2019","12","-43.416667","-20.409722",NA,"02",NA,NA,NA
"111","2019-12-18 15:50:54-03","UFOP","OUPR","11573","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Herva. Terreno pedregoso. Ex Escola de Pharmacia Ouro Preto No. 161.",NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Caboclo","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Smith-Braga, N.S.","44599","auto","2019","12",NA,NA,NA,"02",NA,NA,NA
"112","2019-12-18 15:50:54-03","UFOP","OUPR","11574","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Badini, J.","s.n.","1972","05",NA,NA,"Brasil",NA,NA,"Campo. Ex Herbário da Escola de Farmácia e Bioquímica de Ouro Preto No. 19763.",NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Camarinhas","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Smith-Braga, N.S.","44599","auto","2019","12",NA,NA,NA,"02",NA,NA,NA
"113","2019-12-18 15:50:54-03","UFOP","OUPR","11571","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Badini, J.","s.n.","1977","10","26",NA,"Brasil",NA,NA,"Erva. Campo. Ex Herbário da Escola Federal de Farmácia e Bioquímica de Ouro Preto No. 24236.",NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Jardim Botânico","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Smith-Braga, N.S.","44599","auto","2019","12",NA,NA,NA,"02",NA,NA,NA
"114","2019-12-18 15:50:54-03","UFOP","OUPR","11578","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Ex Herbario Escola de Minas No. 1829.",NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Morro São Sebastião","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Smith-Braga, N.S.","44599","auto","2019","12",NA,NA,NA,"02",NA,NA,NA
"115","2019-12-18 15:50:54-03","UFOP","OUPR","11577","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Ex Herbario Escola de Minas No. 118.",NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Saramenha","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Smith-Braga, N.S.","44599","auto","2019","12",NA,NA,NA,"02",NA,NA,NA
"116","2019-12-18 15:50:54-03","UFOP","OUPR","8453","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Messias, M.C.T.B.","172","1999","01","22",NA,"Brasil",NA,NA,"Erva. Rupícola, entre fendas de rochas quartzíticas, local úmido. Pouco frequente.",NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Smith-Braga, N.S.","44599","auto","2019","12",NA,NA,NA,"02",NA,NA,NA
"117","2019-12-18 15:50:54-03","UFOP","OUPR","11572","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Badini, J.","s.n.","1932",NA,NA,NA,"Brasil",NA,NA,"Herva. Terreno pedregoso.",NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Smith-Braga, N.S.","44599","auto","2019","12",NA,NA,NA,"02",NA,NA,NA
"118","2020-10-14 10:05:46-03","FURB","FURB","16859","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Gasper, A.L. de","2492","2009","11","23",NA,"Brasil",NA,NA,"Florística IFFSC 578 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Primário; barranco Habito: erva terrícola;","FURB11159",NA,NA,"(Fée) Yesilyurt","Santa Catarina","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","660","Blumenau","FURB11159","660",NA,NA,"Gasper, AL de",NA,NA,"2009","11","-49.1394444","-27.0969444",NA,"23",NA,NA,NA
"119","2020-10-14 10:05:46-03","FURB","FURB","28290","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Stival-Santos, A.; Silveira, S.","3249","2010","07","08",NA,"Brasil",NA,NA,"Florística IFFSC 388 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento em local úmido Habito: erva terrícola;","FURB11158",NA,NA,"(Fée) Yesilyurt","Santa Catarina","RPPN Caraguatá.","-48.87","-27.45","710","Antônio Carlos","FURB11158","710",NA,NA,"Silveira, S",NA,NA,"2010","07","-48.8700000","-27.4500000",NA,"08",NA,NA,NA
"120","2020-10-14 10:05:46-03","FURB","FURB","30078","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Korte, A.; Kniess, A.","4309","2010","09","15",NA,"Brasil",NA,NA,"Florística IFFSC 624 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola;","FURB11157",NA,NA,"(Fée) Yesilyurt","Santa Catarina","Gramado.","-50.2205556","-27.0002778","893","Taió","FURB11157","893",NA,NA,"Gasper, AL de",NA,NA,"2010","10","-50.2205556","-27.0002778",NA,"06",NA,NA,NA
"121","2020-10-14 10:05:46-03","FURB","FURB","34377","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Korte, A.","6019","2011","02","28",NA,"Brasil",NA,NA,"Florística IFFSC 855 (Erva Terrícola) Habitat: Floresta Ombrófila Mista; Habito: erva terrícola;","FURB11156",NA,NA,"(Fée) Yesilyurt","Santa Catarina","Cerro Azul.","-49.68","-26.64","955","Rio Negrinho","FURB11156","955",NA,NA,"Gasper, AL de",NA,NA,"2011","03","-49.6800000","-26.6400000",NA,"24",NA,NA,NA
"122","2020-10-14 10:05:46-03","FURB","FURB","36103","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Gasper, A.L. de; Salino, A.; Bueno, M.L.; Leal, B.S.S. & Rezende, V.L.","2681","2011","03","17",NA,"Brasil",NA,NA,NA,"FURB11153",NA,NA,"(Fée) Yesilyurt","Minas Gerais","Trilha do Pico do Carrasco - Fazenda da Onça.","-45.3277778","-22.6127778","1900","Delfim Moreira","FURB11153","1900",NA,NA,"Salino, A",NA,NA,"2011","03","-45.3277778","-22.6127778",NA,"17",NA,NA,NA
"123","2020-10-14 10:05:46-03","FURB","FURB","45292","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Bittencourt, F.; Giasson, L.O.M.; Sieves, L.C. & Giovanella, J.","296","2014","11","08",NA,"Brasil",NA,NA,"formando touceira Habitat: Floresta Ombrófila Densa; Estágio Secundário; banhado Habito: feto terrícola;","FURB11152",NA,NA,"(Fée) Yesilyurt","Santa Catarina","Banhado em frente à Sede Administrativa do Parque Natural Municipal da Mata Atlântica.","-49.7622222","-27.4119444","531","Atalanta","FURB11152","531",NA,NA,"Bittencourt, F",NA,NA,"2014","11","-49.7622222","-27.4119444",NA,"19",NA,NA,NA
"124","2020-10-14 10:05:46-03","FURB","FURB","4868","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Gasper, A.L. de","271","2006","11","18",NA,"Brasil",NA,NA,NA,"FURB00287",NA,NA,"(Fée) Yesilyurt","Paraná","Parque Estadual do Cerrado.","-49.6966666","-24.2172223",NA,"Jaguariaíva","FURB00287",NA,NA,NA,"Gasper, AL de",NA,NA,"2012","06","-49.6966666","-24.2172223",NA,"22",NA,NA,NA
"125","2020-10-14 10:05:46-03","FURB","FURB","50198","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","3892","2014","11","04",NA,"Brasil",NA,NA,NA,"FURB50198",NA,NA,"(Fée) Yesilyurt","Santa Catarina","Alto Quiriri.","-48.9544444","-26.0391666","1200","Garuva","FURB50198","1200",NA,NA,"Funez, L.A.",NA,NA,"2015",NA,"-48.9544444","-26.0391666",NA,NA,NA,NA,NA
"126","2020-10-14 10:05:46-03","FURB","FURB","7937","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1156","2007","12","12",NA,"Brasil",NA,NA,"Florística IFFSC 793. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: terrícola;","FURB11155",NA,NA,"(Fée) Yesilyurt","Santa Catarina","Serra do Espigão - Km 103 da BR 116.","-50.31","-26.73","877","Monte Castelo","FURB11155","877",NA,NA,"Gasper, AL de",NA,NA,"2009","08","-50.3100000","-26.7300000",NA,"18",NA,NA,NA
"127","2020-10-14 10:05:46-03","FURB","FURB","7949","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Dreveck, S.; Verdi, M. & Godoy, M.B.","121","2008","01","15",NA,"Brasil",NA,NA,"Coleta Extra IFFSC.","FURB11154",NA,NA,"(Fée) Yesilyurt","Santa Catarina","Rio Vermelho.","-49.3786010742188","-26.2502994537354",NA,"São Bento do Sul","FURB11154",NA,NA,NA,"Gasper, AL de","23090","auto","2008","09",NA,NA,NA,"25",NA,NA,NA
"128","2021-03-16 17:56:55-03","UCS","HUCS","47503","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Gonzatti, F.","4156","2018","02","24",NA,"Brasil",NA,NA,"Erva ereta rupícola em margem do Cânion Pedras Brancas","HUCS004769","Pteridophyta","Polypodiales","(Fée) Yesilyurt","Rio Grande do Sul","Cânion Josafaz, Trilha da Tajuva para a Cachoeira Josafaz","-50.032764","-29.350542","925","São Francisco de Paula","HUCS004769","925",NA,NA,"Gonzatti, F.",NA,NA,"2019","04","-50.032764","-29.350542",NA,NA,NA,NA,NA
"129","2021-03-16 17:56:55-03","UCS","HUCS","46332","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Gonzatti, F.","3025","2017","11","17",NA,"Brasil",NA,NA,"erva em barranco rochoso, junto à estrada. Matriz campestre.","HUCS004763","Pteridophyta","Polypodiales","(Fée) Yesilyurt","Santa Catarina","estrada da SC 418 para a Serra do Quiriri","-49.171767","-26.182731",NA,"Campo Alegre","HUCS004763",NA,NA,NA,"Gonzatti, F.",NA,NA,"2019","04","-49.171767","-26.182731",NA,NA,NA,NA,NA
"130","2021-03-16 17:56:55-03","UCS","HUCS","46333","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Gonzatti, F.","3017","2017","11","17",NA,"Brasil",NA,NA,"erva ereta, caule ereto, em solo seco e pedregoso de recorte de barranco e campo de altitude.","HUCS004757","Pteridophyta","Polypodiales","(Fée) Yesilyurt","Santa Catarina","Alto Quiriri","-48.976778","-26.024583","1370","Garuva","HUCS004757","1370",NA,NA,"Gonzatti, F.",NA,NA,"2019","04","-48.976778","-26.024583",NA,NA,NA,NA,NA
"131","2021-03-16 17:56:55-03","UCS","HUCS","51464","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Gonzatti, F.","2895","2016","11","13",NA,"Brasil",NA,NA,"Erva ereta, rosetada em campo nativo. Campo do lado esquerdo às guaritas. Pleno sol.","HUCS007484","Pteridophyta","Polypodiales","(Fée) Yesilyurt","Paraná","Parque Estadual de Vila Velha","-49.957639","-25.189167","870","Ponta Grossa",NA,"870",NA,NA,"Gonzatti, F.",NA,NA,"2021","01","-49.957639","-25.189167",NA,NA,NA,NA,NA
"132","2021-03-31 19:17:48-03","UCS","HUCS","51591","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Gonzatti, F.","3920","2017","11","13",NA,"Brasil",NA,NA,"Erva ereta em solo úmido de área aberta em sucessão. (Lajeado). Subida para a Tronqueira.","HUCS007518","Pteridophyta","Polypodiales","(Fée) Yesilyurt","Minas Gerais","Parque Nacional do Caparaó.","-41.837111","-20.409917","350","Alto Caparaó",NA,"350",NA,NA,"Gonzatti, F.",NA,NA,"2021","02","-41.837111","-20.409917",NA,NA,NA,NA,NA
"133","2021-03-16 17:56:55-03","UCS","HUCS","4878","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Sehnem, A.","s.n.","1951","01","10",NA,"Brasil",NA,NA,"in campo ad rupes","HUCS004751","Pteridophyta","Polypodiales","(Fée) Yesilyurt","Santa Catarina",NA,"-50.326099395752","-27.8160991668701","950","Lages","HUCS004751","950",NA,NA,"Gonzatti, F.","70701","auto","2019","04",NA,NA,NA,NA,NA,NA,NA
"134","2019-08-16 08:40:47-03","UTFPR","HCF","4622","S","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","A.R. Silva","134","2006","11","18",NA,"Brasil",NA,NA,"herbácea, ereta, ciófila, entouceirada, com soros na face abaxial das folhas, ao longo da margem.",NA,NA,NA,"(Fée) Yesilyurt","PR","Mananciais da Serra","-48.981111","-25.497778","1021","Piraquara",NA,"1021",NA,NA,"J. Cordeiro & E. Barboza",NA,NA,"2007","02","48°58'52 W","25°29'52 S",NA,NA,NA,NA,NA
"135","2020-12-21 16:42:23-03","MBM","MBM","274776","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Santana, D.L.; et al.; et al.","524","2001","09","06","Southern America","Brazil",NA,NA,NA,"MBM274776",NA,NA,"(Fée) Yesilyurt","Bahia","Orico","-39.3736000061035","-14.1641998291016",NA,"Ibirapitanga","MBM274776",NA,NA,NA,"Guedes, M.L.","33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:42:23-03","MBM","MBM","240585","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Motta, J.T.","1345","1988","08","23","Southern America","Brazil",NA,NA,NA,"MBM240585",NA,NA,"(Fée) Yesilyurt","Minas Gerais","Retiro","-46.5614013671875","-21.7877998352051",NA,"Poços de Caldas","MBM240585",NA,NA,NA,"Smith, A.R.","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:42:23-03","MBM","MBM","393619","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Canestraro, B.K.","216","2011","09","18","Southern America","Brazil",NA,NA,"Rupícola.; Floresta Ombrófila Densa.","MBM393619",NA,NA,"(Fée) Yesilyurt","Paraná","Parque Estadual do Pico Marumbi, Morro do Canal","-49.0633010864258","-25.4416999816895",NA,"Piraquara","MBM393619",NA,NA,NA,"Canestraro, B.K.","12577","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:42:23-03","MBM","MBM","234129","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Silva, J.M.; Ribas, O.S.; Barboza, E.; Ribas, O.S.; Barboza, E.","2786","1998","12","29","Southern America","Brazil",NA,NA,NA,"MBM234129",NA,NA,"(Fée) Yesilyurt","Santa Catarina","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,"Campo Alegre","MBM234129",NA,NA,NA,"Salino, A.","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:42:23-03","MBM","MBM","388394","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Labiak, P.H.; Pereira, J.B.S.; Marinero, F.; Pereira, J.B.S.; Marinero, F.","4791","2008","07","09","Southern America","Brazil",NA,NA,NA,"MBM388394",NA,NA,"(Fée) Yesilyurt","Paraná","Parque Estadual Pico do Paraná","-48.833333","-25.25","1500","Campina Grande do Sul","MBM388394","1876",NA,NA,"Pereira, J.B.S.",NA,NA,NA,NA,"-48.833333","-25.25",NA,NA,NA,NA,NA
"140","2020-12-21 16:42:23-03","MBM","MBM","389618","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Canestraro, B.K.; Michelon, C.; Mazziero, F.F.F.; Engels, M.E.; Michelon, C.; Mazziero, F.F.F.; Engels, M.E.","574","2013","03","18","Southern America","Brazil",NA,NA,"Terrícola em barranco.; Beira de estrada, floresta ripária. Floresta Ombrófila Mista.","MBM389618",NA,NA,"(Fée) Yesilyurt","Paraná","Rio Jotuva","-49.976206","-24.943983","934","Carambeí","MBM389618","934",NA,NA,"Michelon, C.",NA,NA,"2013","03","-49.976206","-24.943983",NA,"18",NA,NA,NA
