"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"1367","2015-08-20 11:24:11-03","CPQBA","CPMA","1517","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","NARCISO",NA,"1982","10","10",NA,"Brasil",NA,NA,"somente no herbário",NA,"Magnoliophyta","Fabales","(G. Don) H.S. Irwin & Barneby",NA,"São Paulo","SANTA CRUZ DAS PALMEIRAS","cachoeira das emas","-47.248611","-21.826944",NA,NA,NA,NA,NA,NA,"47º 14' 55 W","21º 49' 37 S",NA,NA,"Equisetopsida",NA,NA,"CPQBA 1131",NA,NA,NA
"1368","2015-08-20 11:24:11-03","CPQBA","CPMA","1521","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","NARCISO",NA,"1981","01","13",NA,"Brasil",NA,NA,"somente no herbário",NA,"Magnoliophyta","Fabales","(G. Don) H.S. Irwin & Barneby",NA,"São Paulo","SANTA CRUZ DAS PALMEIRAS","cachoeira das emas","-47.248611","-21.826944",NA,NA,NA,NA,NA,NA,"47º 14' 55 W","21º 49' 37 S",NA,NA,"Equisetopsida",NA,NA,"CPQBA 1135",NA,NA,NA
"1369","2015-08-20 11:24:11-03","CPQBA","CPMA","2027","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","BENICIO/MARCOS/MANOELA/PATRICI",NA,"2006","03","30",NA,"Brasil","Projeto Biota. (Flor Amarela T",NA,NA,NA,"Magnoliophyta","Fabales","(G. Don) H.S. Irwin & Barneby",NA,"São Paulo","Mogi Guaçu","Campininha","-47.179517","-22.25745",NA,NA,NA,NA,NA,NA,"47º 10' 771'' WO","22º 15' 447'' S",NA,NA,"Equisetopsida",NA,NA,"CPQBA 1314",NA,NA,NA
"1370","2019-07-31 14:32:49-03","CPATSA","HTSA","1319","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Miranda, E.E. de","15","1983","06","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S. Irwin & Barneby",NA,"Bahia","Morro do Chapéu","Chapada Diamantina, Cerrado.","-41.285278","-11.975833",NA,NA,NA,NA,NA,NA,"-41.285278","-11.975833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2020-09-12 05:00:02-03","US","US","USw15252","PreservedSpecimen","Plantae","Fabaceae","Cassia","rugosa","Cassia rugosa","H. S. Irwin","2362",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Rosales",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1372","2020-09-12 05:00:02-03","US","US","2569740A","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","14913","1966","4","15","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Rosales",NA,NA,"Bahia",NA,"Rio roda velha, ca 150 km sw of barreiras; drainage of the rio corrente, western bahia",NA,NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1373","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin & T. R. Soderstrom","5083","1964","8","13","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Rosales",NA,NA,"Distrito Federal",NA,"Chapada da contagem, ca 20 km e of brasilia",NA,NA,NA,"700","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1374","2020-09-12 05:00:02-03","US","US","703123","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","L. Riedel","1947","1834","1",NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,"St. Carlos et Ypanema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1375","2020-09-12 05:00:02-03","US","US","2833699","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. H. Kirkbride & E. Lleras","2956","1977","2","21","South America - Neotropics","Brazil",NA,NA,NA,"US00341654",NA,"Rosales",NA,NA,"Pará",NA,"Estado do Pará. Serra do Cachimbo. Along BR 163, Cuiaba-Santarem road, Km 823.5",NA,NA,"US00341654_01","570","570",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1376","2020-09-12 05:00:02-03","US","US","2885657","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","14417","1966","4","6","South America - Neotropics","Brazil",NA,NA,NA,"US00341637",NA,"Rosales",NA,NA,"Goiás",NA,"Rio da prata, ca 6 km s of posse",NA,NA,"US00341637_01","800","800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1377","2020-09-12 05:00:02-03","US","US","2523175","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. R. de Mattos & N. F. Mattos","8546","1960","11","18","South America - Neotropics","Brazil",NA,NA,NA,"US00341615",NA,"Rosales",NA,NA,"São Paulo","Mogi-Guaçu","Fazenda camininha, 10 km nnw of padua sales",NA,NA,"US00341615_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1378","2020-09-12 05:00:02-03","US","US","2885655","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","14168a","1966","3","28","South America - Neotropics","Brazil",NA,NA,NA,"US00341638",NA,"Rosales",NA,NA,"Goiás",NA,"Rio parana, ca 35 km n of formosa on road to sao gabriel",NA,NA,"US00341638_01","950","950",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1379","2020-09-12 05:00:02-03","US","US","2903826","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","E. P. Heringer, F. Chagas e Silva & A. Salles","17035","1978","3","26","South America - Neotropics","Brazil",NA,NA,NA,"US00341633",NA,"Rosales",NA,NA,"Goiás",NA,"Corumba de Goias",NA,NA,"US00341633_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1380","2020-09-12 05:00:02-03","US","US","1340350","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","L. Riedel","1947","1834","1",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00341671",NA,"Rosales",NA,NA,NA,NA,"St. Carlos et Ypanema",NA,NA,"US00341671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1381","2020-09-12 05:00:02-03","US","US","941942","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","A. F. Regnell","Ii75","1854","4",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00341612",NA,"Rosales",NA,NA,"Minas Gerais",NA,NA,NA,NA,"US00341612_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1382","2020-09-12 05:00:02-03","US","US","2770226","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. Davidse, T. P. Ramamoorthy & D. Vital","12207","1976","4","8","South America - Neotropics","Brazil",NA,NA,NA,"US00341624",NA,"Rosales",NA,NA,"Bahia",NA,"30 km ne of the goias-bahia border along highway br-020",NA,NA,"US00341624_01","930","930",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1383","2020-09-12 05:00:02-03","US","US","2281585","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","2529","1959","2","1","South America - Neotropics","Brazil",NA,NA,NA,"US00342373",NA,"Rosales",NA,NA,"Minas Gerais",NA,"23 km w of uberlandia on road to tupaciguara",NA,NA,"US00342373_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1384","2020-09-12 05:00:02-03","US","US","2687149","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. Eiten, L. T. Eiten & I. Mimura","5937","1965","2","8","South America - Neotropics","Brazil",NA,NA,NA,"US00341663",NA,"Rosales",NA,NA,"São Paulo","Paraguaçu Paulista","Along road 4 km sw of center of city of paraguacu paulista","-50.5699996948242","-22.4099998474121","US00341663_01","500","500","36102","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1385","2020-09-12 05:00:02-03","US","US","3103840","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. H. Kirkbride","5235","1983","4","22","South America - Neotropics","Brazil",NA,NA,NA,"US00341632",NA,"Rosales",NA,NA,"Goiás",NA,"1 km s de fonte de agua mineral indaia",NA,NA,"US00341632_01","1110","1110",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1386","2020-09-12 05:00:02-03","US","US","2885271","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","12463","1966","2","10","South America - Neotropics","Brazil",NA,NA,NA,"US00341639",NA,"Rosales",NA,NA,"Goiás",NA,"Chapada dos veadeiros, ca 15 km w of veadeiros",NA,NA,"US00341639_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1387","2020-09-12 05:00:02-03","US","US","2324513","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","2544","1959","2","2","South America - Neotropics","Brazil",NA,NA,NA,"US00341640",NA,"Rosales",NA,NA,"Goiás",NA,"62 km nw of itumbiara on road to rio verde",NA,NA,"US00341640_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1388","2020-09-12 05:00:02-03","US","US","2678728","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. Eiten & L. T. Eiten","9898","1969","12","12","South America - Neotropics","Brazil",NA,NA,NA,"US00341642",NA,"Rosales",NA,NA,"Mato Grosso","Barra Do Garças","7 km n of crossing of corrego tanguru; crest of serra do roncador, at gallery forest called matinha, on n side of brook","-52.2566986083984","-15.8900003433228","US00341642_01",NA,NA,"123012","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1389","2020-09-12 05:00:02-03","US","US","2321476","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. Hatschbach","6638","1959","11","27","South America","Brazil",NA,NA,NA,"US00341614",NA,"Rosales",NA,NA,"Paraná","Arapoti","Barra rio das perdizes","-49.8266983032227","-24.1578006744385","US00341614_01",NA,NA,"41852","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1390","2020-09-12 05:00:02-03","US","US","2369798","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. Eiten & L. T. Eiten","2040","1960","6","22","South America - Neotropics","Brazil",NA,NA,NA,"US00341616",NA,"Rosales",NA,NA,"São Paulo","Atibaia","2.6 km e of atibaia","-46.5499992370605","-23.1100006103516","US00341616_01","775","775","21675","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1391","2020-09-12 05:00:02-03","US","US","3097592","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","C. A. Cid Ferreira, J. Lima, J. Guedes & J. Coelho","4322","1984","6","7","South America - Neotropics","Brazil",NA,NA,NA,"US00342379",NA,"Rosales",NA,NA,"Rondônia",NA,"Colorado do oeste mun. (?), br 364, porto velho-cuiaba, estrada para colorado do oeste, km 25",NA,NA,"US00342379_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1392","2020-09-12 05:00:02-03","US","US","2570882A","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. M. Pires","58033","1964","6","20","South America - Neotropics","Brazil",NA,NA,NA,"US00341646",NA,"Rosales",NA,NA,"Minas Gerais",NA,"300 km de brasilia para belo horizonte",NA,NA,"US00341646_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1393","2020-09-12 05:00:02-03","US","US","2752453","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","W. R. Anderson","7851","1973","3","24","South America - Neotropics","Brazil",NA,NA,NA,"US00341635",NA,"Rosales",NA,NA,"Goiás",NA,"4 km by road e of sao joao da alianca",NA,NA,"US00341635_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1394","2020-09-12 05:00:02-03","US","US","3112132","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. H. Kirkbride","3988","1981","3","12","South America - Neotropics","Brazil",NA,NA,NA,"US00341628",NA,"Rosales",NA,NA,"Distrito Federal",NA,"Regiao buracao, perto de br 020",NA,NA,"US00341628_01","1120","1120",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1395","2020-09-12 05:00:02-03","US","US","2965625","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. L. Hage & H. S. Brito","21744","1980","4","25","South America - Neotropics","Brazil",NA,NA,NA,"US00341621",NA,"Rosales",NA,NA,"Bahia",NA,"Ca 15 km sw of correntina on the road to goias",NA,NA,"US00341621_01","600","600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1396","2020-09-12 05:00:02-03","US","US","2404887","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","I. Mimura","27","1961","8","10","South America - Neotropics","Brazil",NA,NA,NA,"US00341667",NA,"Rosales",NA,NA,"São Paulo","São José dos Campos","Ca 7.8 km sse em linha reta da praca principal de sao jose dos campos","-45.8800010681152","-23.1700000762939","US00341667_01",NA,NA,"39297","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1397","2020-09-12 05:00:02-03","US","US","2324504","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","2525","1959","1","31","South America - Neotropics","Brazil",NA,NA,NA,"US00341608",NA,"Rosales",NA,NA,"Minas Gerais",NA,"50 km se of uberlandia on road to altos campos",NA,NA,"US00341608_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1398","2020-09-12 05:00:02-03","US","US","2124570","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","L. B. Smith","7081","1952","4","29","South America - Neotropics","Brazil",NA,NA,NA,"US00341650",NA,"Rosales",NA,NA,"Minas Gerais","Jaboticatubas","Serra do cipo; chapeu de sol","-43.7449989318848","-19.513599395752","US00341650_01","1000","1000","31264","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1399","2020-09-12 05:00:02-03","US","US","703101","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","L. Riedel","1333","1824","12",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00341672",NA,"Rosales",NA,NA,NA,NA,"Mont. tijuca",NA,NA,"US00341672_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1400","2020-09-12 05:00:02-03","US","US","2457304","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. T. Prance & N. T. Silva","58170","1964","7","15","South America - Neotropics","Brazil",NA,NA,NA,"US00341607",NA,"Rosales",NA,NA,"Distrito Federal",NA,"Brasilia, Eliseu, divisa do Distrito com Goias.",NA,NA,"US00341607_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1401","2020-09-12 05:00:02-03","US","US","2124532","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","L. B. Smith","6929","1952","4","28","South America - Neotropics","Brazil",NA,NA,NA,"US00341651",NA,"Rosales",NA,NA,"Minas Gerais","Jaboticatubas","10 km n of lagoa santa, km 56 da estrada belo horizone-conceicao","-43.7449989318848","-19.513599395752","US00341651_01","900","900","31264","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1402","2020-09-12 05:00:02-03","US","US","2642962","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin, S. F. Fonsêca, R. Souza, R. G. P. Santos & J. F. Ramos","28074","1970","3","22","South America - Neotropics","Brazil",NA,NA,NA,"US00341644",NA,"Rosales",NA,NA,"Minas Gerais",NA,"Ca 10 km n of sao joao da chapada, road to inhai",NA,NA,"US00341644_01","1050","1050",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1403","2020-09-12 05:00:02-03","US","US","2324485","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","2459a","1959","1","17","South America - Neotropics","Brazil",NA,NA,NA,"US00341609",NA,"Rosales",NA,NA,"Minas Gerais",NA,"Diamantina",NA,NA,"US00341609_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1404","2020-09-12 05:00:02-03","US","US","2628315","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. M. Pires","57920a","1964","6","19","South America - Neotropics","Brazil",NA,NA,NA,"US00341662",NA,"Rosales",NA,NA,"São Paulo",NA,"Votuporanga",NA,NA,"US00341662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1405","2020-09-12 05:00:02-03","US","US","2775399","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","E. P. Heringer","13251","1974","4","24","South America - Neotropics","Brazil",NA,NA,NA,"US00341629",NA,"Rosales",NA,NA,"Distrito Federal",NA,"Brasilia, horto do guara",NA,NA,"US00341629_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1406","2020-09-12 05:00:02-03","US","US","2989877","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","B. W. Nelson","381","1979","11","7","South America - Neotropics","Brazil",NA,NA,NA,"US00341658",NA,"Rosales",NA,NA,"Rondônia",NA,"40 km n of vilhena on br-364",NA,NA,"US00341658_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1407","2020-09-12 05:00:02-03","US","US","2373419","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","B. Maguire, G. Mendes Magalhaes & C. K. Maguire","49007","1960","8","6","South America - Neotropics","Brazil",NA,NA,NA,"US00341647",NA,"Rosales",NA,NA,"Minas Gerais",NA,"Summit of serra do cipo, km 111-120, road from hotel chapeu do sol",NA,NA,"US00341647_01","1200","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1408","2020-09-12 05:00:02-03","US","US","2055408","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","E. Hassler","10504a","1907",NA,NA,"South America","Paraguay",NA,NA,NA,"US00341670",NA,"Rosales",NA,NA,"Amambay",NA,"Sierra de Amambay,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1409","2020-09-12 05:00:02-03","US","US","2885247","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","14606","1966","4","12","South America - Neotropics","Brazil",NA,NA,NA,"US00341627",NA,"Rosales",NA,NA,"Bahia",NA,"Rio piau, ca 225 km sw of barreiras on road to posse, goias; drainage of the rio corrente, western bahia",NA,NA,"US00341627_01","850","850",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1410","2020-09-12 05:00:02-03","US","US","3007149","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. L. Hage & H. S. Brito","21242","1980","4","11","South America - Neotropics","Brazil",NA,NA,NA,"US00341622",NA,"Rosales",NA,NA,"Bahia",NA,"1.5 km s of brejinhos das ametistas",NA,NA,"US00341622_01","900","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1411","2020-09-12 05:00:02-03","US","US","2369381","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","M. S. Labouriau","15","1960","12","10","South America - Neotropics","Brazil",NA,NA,NA,"US00341668",NA,"Rosales",NA,NA,"São Paulo","Piraçununga","Emas","-47.4199981689453","-21.9899997711182","US00341668_01","575","575","24621","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1412","2020-09-12 05:00:02-03","US","US","3088195","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","W. Hahn","1590","1983","8","12","South America","Paraguay",NA,NA,NA,"US00341606",NA,"Rosales",NA,NA,"Alto Paraguay",NA,"Chovoreca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1413","2020-09-12 05:00:02-03","US","US","2833697","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. H. Kirkbride & E. Lleras","2983","1977","2","22","South America - Neotropics","Brazil",NA,NA,NA,"US00341653",NA,"Rosales",NA,NA,"Pará",NA,"Along branch road to cachimbo airstrip, km 11; serra do cachimbo",NA,NA,"US00341653_01","430","430",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1414","2020-09-12 05:00:02-03","US","US","1618162","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Y. Mexia","5603","1931","4","13","South America - Neotropics","Brazil",NA,NA,NA,"US00341611",NA,"Rosales",NA,NA,"Minas Gerais",NA,"Fazenda do diamante; base of serra do angico",NA,NA,"US00341611_01","600","600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1415","2020-09-12 05:00:02-03","US","US","2929985","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. L. Zarucchi, M. G. Vieira, R. H. Petersen, B. W. Nelson, C. D. A. Mota & J. F. Ramos","2805","1979","10","26","South America - Neotropics","Brazil",NA,NA,NA,"US00341659",NA,"Rosales",NA,NA,"Rondônia",NA,"Road vilhena to colorado, 20 km from vilhena",NA,NA,"US00341659_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1416","2020-09-12 05:00:02-03","US","US","2935129","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","M. G. Silva & A. Pinheiro","4159","1979","1","5","South America - Neotropics","Brazil",NA,NA,NA,"US00341660",NA,"Rosales",NA,NA,"Rondônia",NA,"Vilhena arredores do aeroporto",NA,NA,"US00341660_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1417","2020-09-12 05:00:02-03","US","US","2124523","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","L. B. Smith","6900","1952","5","2","South America - Neotropics","Brazil",NA,NA,NA,"US00341649",NA,"Rosales",NA,NA,"Minas Gerais","Jaboticatubas","Tres barras, 50 km n of lagoa santa","-43.7449989318848","-19.513599395752","US00341649_01","900","900","31264","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1418","2020-09-12 05:00:02-03","US","US","2642961","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin, R. Souza & R. G. P. Santos","9160","1965","10","13","South America - Neotropics","Brazil",NA,NA,NA,"US00341630",NA,"Rosales",NA,NA,"Distrito Federal",NA,"Between brasilia and sobradinho",NA,NA,"US00341630_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1419","2020-09-12 05:00:02-03","US","US","1110472","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","E. Warming","s.n.","1864",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00341619",NA,"Rosales",NA,NA,NA,NA,"Lagoa tauda",NA,NA,"US00341619_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1420","2020-09-12 05:00:02-03","US","US","2752454","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","W. R. Anderson","8612","1973","4","11","South America - Neotropics","Brazil",NA,NA,NA,"US00341643",NA,"Rosales",NA,NA,"Minas Gerais",NA,"30 km by road sw of gouveia, at km 60 on road to curvelo",NA,NA,"US00341643_01","1150","1150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1421","2020-09-12 05:00:02-03","US","US","2564607","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. Hatschbach","15913","1967","1","25","South America","Brazil",NA,NA,NA,"US00341655",NA,"Rosales",NA,NA,"Paraná",NA,"Campo mourao",NA,NA,"US00341655_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"1422","2020-09-12 05:00:02-03","US","US","2641109","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. C. Lindeman & J. H. Haas","4540","1967","1","26","South America","Brazil",NA,NA,NA,"US00341613",NA,"Rosales",NA,NA,"Paraná",NA,"3 km n of campo mourao",NA,NA,"US00341613_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
