"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","relatedCatalogItem"
"46","2020-06-29 09:30:41-03","UFRRJ","RBR","8232","S","Plantae",NA,NA,"Leguminosae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","L.F.G. Silva","H.C. Rodrigues",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Estrada do Ouro, linha 9",NA,NA,"RBR00008232","RBR00008232","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"25743","auto","2006","10","09",NA,NA,NA,NA,NA
"47","2020-07-25 11:32:25-03","UFRRJ","RBR","14276","S","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","L.F.G. Silva","L. Tatt","s.n.","1941",NA,NA,NA,"Brasil","Rio de Janeiro","Matas do Horto Florestal D. Federal.",NA,NA,"RBR00014276",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","2006","10","09",NA,NA,NA,NA,NA
"48","2020-06-29 09:30:41-03","UFRRJ","RBR","26271","S","Plantae",NA,NA,"Leguminosae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","L.F.G. Silva","P.R.C. Farag","188","1995","12","06",NA,"Brasil","Rio de Janeiro","Represa de Serra Velha, trilha para o Sertãozinho.",NA,NA,"RBR00026271","RBR00026271","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"25743","auto","2006","10","09",NA,NA,NA,NA,NA
"49","2020-06-29 09:30:31-03","UFRRJ","RBR","13996","S","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","L.F.G. Silva","A. Peixoto","4121","1987","01","20",NA,"Brasil","Rio de Janeiro","Represa do Camorim, Jacarépagua.",NA,NA,"RBR00013996",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","2006","10","09",NA,NA,NA,NA,NA
"50","2020-06-29 09:30:31-03","UFRRJ","RBR","14758","S","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","L.F.G. Silva","D.A. Folli","072/79","1979","01","29",NA,"Brasil","Espírito Santo","Reserva Florestal da CVRD, Est. contra-mão próximo ao refeitório.",NA,NA,"RBR00014758",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2006","10","09",NA,NA,NA,NA,NA
"51","2013-04-01 09:20:05-03","IPT","BCTW","18517","S","Plantae","Magnoliophyta",NA,NA,"Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Reserva Florestal da Cia Vale do Rio Doce (CVRD)",NA,NA,NA,NA,"Linhares","-40.0722","-19.3911",NA,NA,"48094","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"52","2020-12-21 16:28:20-03","MBM","MBM","282740","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","Silva, L.F.G.","França, G.S.; et al.; et al.","296","2003","04","08","Southern America","Brazil","Minas Gerais","Estância dos Jequitibas",NA,NA,"MBM282740","MBM282740","Mariléria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:28:20-03","MBM","MBM","343128","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima",NA,"Lima, H.C. de","6869","2008","02","17","Southern America","Brazil","Rio de Janeiro","Macaé de Cima, Estrada Rio-Friburgo (Rod. 116), Rodoviária Teodorp de Oliveira, ca. 2,5 km do Posto da Polícia. Mata de encosta montana.",NA,"Árvore com 19-20 metros de altura. Tronco com casca lisa e pardacenta. DAP com aproximadamente 50 cm. Inflorescência eréctas e excertas na copa, botões verde-flurescentes, flores com cálice verde fulvescentes e corola alvo-amarelada.","MBM343128","MBM343128","Nova Friburgo","-42.5311012268066","-22.2819004058838","930","930","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:28:20-03","MBM","MBM","416905","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","Ariati, V.","Ariati, V.; Roher, D.; Dutra, M.M.; Serejo, S.; Roher, D.; Dutra, M.M.; Serejo, S.","1571","2018","08","01","Southern America","Brazil","São Paulo","Estrada Férrea da Serra do Mar",NA,"Árvore, 15 m. Frutos verdes.; Floresta Ombrófila Densa Submontana.","MBM416905","MBM416905","São Vicente","-46.3899993896484","-23.9599990844727","200","200","25482","auto","2018","08","01",NA,NA,NA,NA,NA
"55","2020-12-11 11:36:34-03","UFMG","BHCB","80121","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"França, GS; Stehmann, JR","296","2003","04","08","Southern America","Brasil","Minas Gerais","Estância dos Jequitibás",NA,"Arbóreo - 20m, cálice bege, pétalas amarelas.","BHCB001221","BHCB001221","Marliéria","-42.741667","-19.651667",NA,NA,NA,NA,NA,NA,NA,"-42.741667","-19.651667",NA,NA,NA
"56","2020-12-11 11:36:34-03","UFMG","BHCB","136815","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Vieira, CM","196","1992","02","24","Southern America","Brasil","Rio de Janeiro","Estação Ecológica Estadual de Paraíso., Margens do rio Paraíso. Área FP20.",NA,"Indivíduo F1032. Arvore. Folhas discolores verdes. Pedunculo e botões esverdeados. Flores com cálice amarelo-ferrugíneo, corola amarela, ovário e estames amarelados. Altura: 22m.",NA,NA,"Guapimirim","-42.883333","-22.533333",NA,NA,NA,NA,NA,NA,NA,"-42.883333","-22.533333",NA,NA,NA
"57","2020-12-11 11:36:34-03","UFMG","BHCB","91075","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Stehmann, JR; Lombardi, JA; Mota, RC da","3984","2005","02","21","Southern America","Brasil","Minas Gerais","Fazenda Duas Barras, Próximo ao córrego",NA,"Árvore, cerca de 18m de altura; Remanescente de floresta ombrófila densa","BHCB023130",NA,"Santa Maria do Salto","-40.047139","-16.412417","782","782",NA,NA,"2014","09",NA,"-40.047139","-16.412417",NA,NA,NA
"58","2020-12-11 11:36:34-03","UFMG","BHCB","7639","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Andrade, PM de; Lopes, MA","747","1986","03","24","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga",NA,"Mata Atlântica; arbóreo 30 m. flores amarelas.",NA,NA,"Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2009-03-23 11:15:00-03","MO","MOBOT","100175731","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","Henk van der Werff (MO)","Aragaki, Minoru|I. Cordeiro|Lucia Rossi|Nicolau, Stefan","Aragaki s.n.","1992","3","12","South America","Brazil","São Paulo","Sâo Paulo, Iguape, Estacão Ecologica Jureia-Itatins, mata proxima ao aloja. mento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2012-07-28 05:08:00-03","MO","MOBOT","3274899","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","H. van der Werff (MO)","* SILVA","SILVA 105214","1941","3","13","South America","Brazil","Rio de Janeiro","Cacheta freta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2014-07-13 20:42:00-03","MO","MOBOT","3275063","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","H. van der Werff (MO)","C.W.H. Mosen","Mosén 3370",NA,NA,NA,"South America","Brazil","São Paulo","Santos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2012-07-28 05:08:00-03","MO","MOBOT","3276181","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","H. van der Werff (MO)","* SILVA","SILVA 113","1941","3","13","South America","Brazil","Rio de Janeiro","Brasil, de fronte da pedra granse, Obras Públicae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","3425881","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima",NA,"C. Luchiari","Luchiari 770","1997","9","29","South America","Brazil","Rio de Janeiro","Silva Jardim, Reserva Biológica de Poço das Antas, Trilha da Pedreira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","15090",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","Luciana F.G. da Silva/2006","L. Kollmann; et al","4485","2001","09","04",NA,"Brasil","Espírito Santo","Rio Saltinho",NA,"Árvore 24m. DAP 52cm. Fuste 8m. Vagens verdes.","MBML015090","MBML015090","Santa Teresa","-40.506944","-19.936111",NA,NA,NA,NA,NA,NA,NA,"40W30'25","19S56'10",NA,NA,NA
"65","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","26974",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","R. C. Britto/28-08-2006","R. C. Britto; 105","105","2006","04","16",NA,"Brasil","Espírito Santo","Nova Lombardia",NA,"Arvore com 20 metros de altura. Frutos jovens dourados.","MBML026974","MBML026974","Santa Teresa","-40.510556","-19.823611",NA,NA,NA,NA,NA,NA,NA,"40W30'38","19S49'25",NA,NA,NA
"66","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","39356",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","H.C. de Lima/31-VII-2009","C. M. Vieira; et al.","196","1992","02","24",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual de Paraíso. Margens do Rio Paraíso. Área FP20.",NA,"Indivíduo F1032. arvore. Folhas discolores verdes. Pedunculo e botões esverdeados. Flores com cálice amarelo-ferrugíneo, corola amarela, ovário e estames amarelados. Altura 2m.","MBML039356","MBML039356","Guapimirim","-42.85","-22.433333",NA,NA,NA,NA,NA,NA,NA,"42W50'60","22S26'0",NA,NA,NA
"67","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","47739",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","Haroldo C. de Lima/28-01-2014","H. C. de Lima; Ricardo Mateus","7749","2014","01","28",NA,"Brasil","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Canteiro 32 E",NA,"Árvore ca 18m alt., tronco com casca lisa e pardo-acinzentada, CAP 25,4cm. Infl., erectas com botões e cálice verde-canescentes, corola amarelo vivo na pré-antese e amarelo creme na antese, estames com filetes amarelo-creme e creme esv","MBML047739","MBML047739_1 MBML047739_2","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-01-26 13:55:10-03","IMA","MAC","58421","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell) H.C. Lima","H.C.Lima","L.Nusbaumer","4777","2015","11","10",NA,"Brasil","Alagoas","Reserva Biológica Federal da Pedra Talhada.",NA,"Árvore ca. 37m. Semente bege, cotilédones verdes.; Mata Atlântica.","MAC0058421",NA,"Quebrangulo","-36.705483","-9.425017",NA,NA,NA,NA,"2015","12","07","-36.705483","-9.425017",NA,NA,NA
"69","2021-01-26 13:55:10-03","IMA","MAC","46838","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell) H.C. Lima",NA,"N.T.Mendonça","s.n.","2008","04","28",NA,"Brasil","Alagoas","ESEC Murici, Águas Belas.",NA,"Árvore ca. 20 m. Flores cremes.; Mata Atântica.","MAC0046838",NA,"Flexeiras","-36.302222","-9.3375",NA,NA,NA,NA,NA,NA,NA,"-36.302222","-9.3375",NA,NA,NA
"70","2021-01-26 13:55:10-03","IMA","MAC","61656","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell) H.C. Lima","H.C.Lima","L.Nusbaumer","4717","2015","10","30",NA,"Brasil","Pernambuco","Serra do Urubu.",NA,"Árvore ca. 30 m. Fruto verde.; Mata Atlântica.","MAC0061656",NA,"Jaqueira","-36.42765","-9.194397","690","690",NA,NA,"2015","12","07","-36.42765","-9.194397",NA,NA,NA
"71","2021-01-26 13:55:10-03","IMA","MAC","33540","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell) H.C. Lima","E.C.O.Chagas","Chagas-Mota","1087","2008","08","28",NA,"Brasil","Alagoas","Águas Belas.",NA,"Árvore ca. 15 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0033540",NA,"Murici","-35.9432983398438","-9.30667018890381",NA,NA,"22851","auto","2008","08","28",NA,NA,NA,NA,NA
"72","2020-11-18 11:40:13-03","UERJ","HRJ","11147","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"?","s.n.","2009","04","28",NA,"Brasil","Rio de Janeiro","Ilha Grande.",NA,NA,"HRJ00011147",NA,"Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-09 10:13:22-03","UENF","HUENF","1842","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Moreno, M.R.; Nascimento, M.T.","865","1997","10","22",NA,"Brasil","Rio de Janeiro","Imbé",NA,NA,"HUENF00001844",NA,"Campos dos Goytacazes","-41.796944","-21.846944","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA
"74","2021-02-09 10:13:22-03","UENF","HUENF","11157","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Haroldo C. de Lima; G.A. de Queiroz","8624","2018","03","02",NA,"Brasil","Rio de Janeiro","Reserva Biológica da União, Rodovia BR - 101, cerca de 3km antes do portão principal. Mata de baixada.",NA,"Árvore ca. 15 m alt. Tronco com casca escura, rugosa, DAP ca. 40 cm. Inflorescência eréta; flores levemente perfumadas, cálice fulvo com nuances rosados, corola amarela, estames com filetes alvo-esverdeados, anteras alvo-amareladas","HUENF00011979",NA,"Casimiro de Abreu","-42.050556","-22.446667","29","29",NA,NA,NA,NA,NA,"42º3'2''W","22º26'48''S",NA,NA,NA
"75","2021-02-09 10:13:22-03","UENF","HUENF","11139","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Haroldo C. de Lima; G.A. de Queiroz","8624","2018","03","02",NA,"Brasil","Rio de Janeiro","Rodovia BR-101, cerca 3 km antes do portão principal. Mata de baixada. Reserva Biológica União.",NA,"Árvore ca. 15 m alt. Tronco com casca escura, rugosa, DAP ca. 40 cm. Inflorescência eréta; flores levemente perfumadas, cálice fulvo com nuances rosados, corola amarela, estames com filetes alvo-esverdeados, anteras alvo-amareladas","HUENF00011967",NA,"Casimiro de Abreu","-42.050556","-22.446667","29","29",NA,NA,NA,NA,NA,"42º3'2''W","22º26'48''S",NA,NA,NA
"76","2021-02-25 10:12:14-03","CVRD","CVRD","3265","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","Haroldo C. de Lima","Souza, V.D.","103","1991","05","31","América do Sul","BRASIL","ES","Próximo ao asfalto, sentido Taquaraçú à Santa Luzia, na propriedade de Antônio Sergio Monte, 30m do asfalto, lado direito.",NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Ziquita","CVRD003265",NA,"Conceição do Castelo","-41.2439002990723","-20.3682994842529",NA,NA,"17824","auto","2003","03","08",NA,NA,"Magnoliopsida",NA,NA
"77","2021-02-25 10:12:14-03","CVRD","CVRD","7355","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","Haroldo C. de Lima","Folli, D.A.","4258","2002","05","07","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Ziquita","CVRD007355","CVRD007355","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2003","03","08",NA,NA,"Magnoliopsida",NA,NA
"78","2021-02-25 10:12:14-03","CVRD","CVRD","188","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","Haroldo C. de Lima","Spada, J.","71","1978","03","21","América do Sul","BRASIL","ES","Depois da Est. Jacarandá.",NA,"<ll>dwc_commonname:</ll> Ziquita","CVRD000188",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2003","03","08",NA,NA,"Magnoliopsida",NA,NA
"79","2021-02-25 10:12:14-03","CVRD","CVRD","217","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","Haroldo C. de Lima","Folli, D.A.","72","1979","01","29","América do Sul","BRASIL","ES","Próxima ao Refeitório",NA,"<ll>dwc_commonname:</ll> Ziquita","CVRD000217",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2003","03","08",NA,NA,"Magnoliopsida",NA,NA
"80","2021-02-25 10:12:14-03","CVRD","CVRD","3815","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","Haroldo C. de Lima","Folli, D.A.","1593","1992","03","07","América do Sul","BRASIL","ES","Próximo do depósito de água.",NA,"<ll>dwc_commonname:</ll> Ziquita","CVRD003815",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2003","03","08",NA,NA,"Magnoliopsida",NA,NA
"81","2020-09-12 05:00:02-03","US","US","2801120","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima",NA,"F. da Silva","113","1941","3","13","South America - Neotropics","Brazil",NA,"De Fronte da Pedra Grande, Obras Publicas",NA,NA,"US00961360","US00961360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"82","2020-09-12 05:00:02-03","US","US","2776737","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima",NA,"H. Velloso","313","1943","3","16","South America - Neotropics","Brazil","Rio de Janeiro","Teresopolis, Fazenda Boa Fe",NA,NA,"US00961024","US00961024_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"83","2020-09-12 05:00:02-03","US","US","2801105","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima",NA,"J. G. Kuhlmann","s.n.","1882",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Represa Camorim",NA,NA,"US00960963","US00960963_01","Jacarepaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"84","2020-09-12 05:00:02-03","US","US","1484191","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima",NA,"L. Riedel & B. Luschnatt","1253","1833","3",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Ad rivulos Tijuca",NA,NA,"US00961319","US00961319_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"85","2020-09-12 05:00:02-03","US","US","2801121","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima",NA,"F. da Silva","113","1941","3","13","South America - Neotropics","Brazil",NA,"De Fronte da Pedra Grande, Obras Publicas",NA,NA,"US00961361","US00961361_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"86","2020-09-12 05:00:02-03","US","US","2801090","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima",NA,"Pessoal do Horto Florestal","s.n.","1927","2","25","South America - Neotropics","Brazil","Rio de Janeiro","Horto Florestal o Obras Publicas",NA,NA,"US00960964","US00960964_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"87","2020-09-12 05:00:02-03","US","US","1484400","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima",NA,"L. Riedel & B. Luschnatt","s.n.","1831",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,"US00961414","US00961414_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"88","2020-09-02 16:26:34-03","Cenargen","CEN","105516","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C. Lima","H. C. Lima","Haroldo Cavalcante de Lima","8624","2018","03","02",NA,"Brasil","RJ","Reserva Biologica União Rodovia BR-101 cerca de 3 km antes do portão principal","Exsicatas","Tonco com casca escura, rugosa, inflorescência ereta, flores levemente perfumadas, calice fulvo com nuances rosadas, corola amarela. estames com filetes alvo-esverdeados, anteras alvo-amareladose conectivo acastanhado, gineceu fulvo-tomentoso,nas áreas em estado avançado de regeneração, amostra em ácool 70 e silica-gel, Doação Jardim Botânico do Rio de Janeiro - RB 760306.","CEN00105516","CEN00105516","CASIMIRO DE ABREU","-42.050555","-22.446666","29","29",NA,NA,"2018","03",NA,"-42.050555","-22.446666",NA,"1",NA
"89","2019-11-13 11:23:21-03","USP","SPF","160143","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","Lima, HC","França, GS","296","2003","04","08",NA,"Brasil","Minas Gerais","Estância dos Jequitibás",NA,NA,"SPF00160143",NA,"Marliéria","-42.741667","-19.651667","298","298",NA,NA,"2007","09",NA,"-42.741667","-19.651667",NA,NA,NA
"90","2019-11-13 11:23:21-03","USP","SPF","198026","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","Santos, MF; Lima, HC","Santos, MF","268","2008","03","13",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00198026",NA,"Santana do Riacho","-43.432778","-19.431861",NA,NA,NA,NA,"2008",NA,NA,"-43.432778","-19.431861",NA,NA,NA
"91","2019-11-13 11:23:21-03","USP","SPF","204468","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","Anônimo","Lima, HC","6869","2008","02","17",NA,"Brasil","Rio de Janeiro","Macaé de Cima",NA,NA,"SPF00204468",NA,"Nova Friburgo","-42.952778","-22.637778","930","930",NA,NA,NA,NA,NA,"-42.952778","-22.637778",NA,NA,NA
"92","2019-11-13 11:23:21-03","USP","SPF","200410","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","Freitas, HS; Lima, HC","Freitas, HS","39","2008","12","28",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00200410",NA,"São José do Barreiro","-44.656667","-22.642778","504","504",NA,NA,"2009",NA,NA,"-44.656667","-22.642778",NA,NA,NA
"93","2019-11-13 11:23:21-03","USP","SPF","192710","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","Anônimo","Correia, CMB","302","1992","03","17",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual do Paraíso, Coord. entre 22°26'00''S, 42°50'00''W/ 22°32'00''S, 42°56'00''W.",NA,NA,"SPF00192710",NA,"Guapimirim","-42.9818992614746","-22.5372009277344",NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-13 11:23:21-03","USP","SPF","217146","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","Lima, HC","Lima, HC","7749","2014","01","28",NA,"Brasil","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Canteiro 32 E.",NA,NA,"SPF00217146",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","2014","01",NA,NA,NA,NA,NA,NA
"95","2020-05-08 11:10:00-03","UEFS","HUEFS","203011","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima",NA,"Vieira, C.M.","196","1992","02","24",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual de Paraíso. Margens do rio Paraíso. Área FP 20.",NA,NA,"HUEFS0203011","HUEFS0203011","Guapimirim","-42.833333","-22.433333",NA,NA,NA,NA,NA,NA,NA,"42W50'0''","22S26'0''","Rosanae",NA,NA
"96","2020-05-08 11:10:00-03","UEFS","HUEFS","75213","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Tachigali","paratyensis","Tachigali paratyensis","(Vell.) H.C.Lima","H.C.Lima","França, G.S.","296","2003","04","08",NA,"Brasil","Minas Gerais","Estancias dos Jequitibás.",NA,NA,"HUEFS0075213","HUEFS0075213","Marliéria","-42.741667","-19.651667","298","298",NA,NA,"2012","08",NA,"42W44'30''","19S39'6''","Rosanae",NA,NA
