"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"627","2012-05-24 05:04:00-03","MO","MOBOT","151952","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Juan Revilla","South America","Peru",NA,NA,NA,NA,"Revilla Cardenas 2201","1977","1","22",NA,"Loreto","Foente a caserio Paumari.",NA,NA,"Aubl.","H. -J. Esser (HAM)","Maynas","-70.18333","-4.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","3",NA
"628","2016-10-13 05:56:00-03","MO","MOBOT","152756","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","David A. Neill|Carlos E. Cerón|Walter A. Palacios","South America","Ecuador",NA,NA,NA,NA,"Neill 8145","1988","1","9",NA,"Napo","Parque Nacional Yasuní. Pozo Petrolero Conoco - Amo 2. Bosque húmedo tropical. Bosque primario, lomas, oxisol.",NA,NA,"Aubl.","M.J. Essen, Feb",NA,"-76.21666","-0.95",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-1","1",NA
"629","2011-06-09 17:51:00-03","MO","MOBOT","153483","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Carlos E. Cerón","South America","Ecuador",NA,NA,NA,NA,"Cerón Martínez 3382","1988","1","14",NA,"Napo","Parque Nacional Yasuní. Pozo Amo 2. Bosque húmedo tropical. Trocha hacia el Río Daymi.",NA,NA,"Aubl.","M.J. Essen, Feb",NA,"-76.08333","-0.86666",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-3","2",NA
"630","2011-06-14 17:12:00-03","MO","MOBOT","153966","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Carlos E. Cerón|Mery Montesdeoca","South America","Ecuador",NA,NA,NA,NA,"Cerón Martínez 8039","1989","12","21",NA,"Napo","Cantón Tena. Estación Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy húmedo Tropical. Bosque maduro, suelo aluvial cerca al Río Napo. Parcela Permanente 05.",NA,NA,"Aubl.","G.L. Webster (DAV)","Tena","-77.6","-1.0666667",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-57","7",NA
"631","2008-05-27 22:02:00-03","MO","MOBOT","154603","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Thomas B. Croat","South America","Peru",NA,NA,NA,NA,"Croat 17660","1972","7","5",NA,"Loreto","Quebrada Nawampa, near mouth of Río Tigre; in forest.",NA,NA,"Aubl.","H. -J. Esser (HAM)",NA,"-74.15","-5.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"234","1",NA
"632","2011-06-08 12:01:00-03","MO","MOBOT","154724","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","José Schunke V.","South America","Peru",NA,NA,NA,NA,"Schunke Vigo 9552","1977","5","29",NA,"San Martín","Dtto. Alonso de Alva; San Juán de Pacoizapa, km 72 carretera Tarapoto Mayobamba.",NA,NA,"Aubl.","Hajo Esser (M)","Lamas","-76.7726","-6.2741",NA,"1000.00000000","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","8",NA
"633","2015-02-18 11:07:00-02","MO","MOBOT","154979","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Thomas B. Croat","South America","Peru",NA,NA,NA,NA,"Croat 19940","1972","9","1",NA,"Loreto","Río Mamón near Río Nanay.",NA,NA,"Aubl.","H. -J. Esser (HAM)",NA,"-73.2655556","-3.6908333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"302","12",NA
"634","2015-06-18 06:28:00-03","MO","MOBOT","155426","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Flavio Coello","South America","Ecuador",NA,NA,NA,NA,"Coello H. 63","1988","1","11",NA,"Napo","Parque Nacional Yasuní. Pozo Petrolero Amo II de Conoco. Bosque húmedo Tropical. Bosque primario.",NA,NA,"Aubl.","H. Esser (M)",NA,"-76.08333","-0.86666",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-1","9",NA
"635","2008-05-27 22:02:00-03","MO","MOBOT","1556205","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","H. van der Werff|et al.","South America","Peru",NA,NA,NA,NA,"van der Werff 16282","2001","3","21",NA,"Amazonas","Along road from Chiriaco towards Bagua, in relatively intact forest.",NA,NA,"Aubl.","R.Vasquez (MO)","Bagua","-78.38611","-5.2825",NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"270","4",NA
"636","2015-05-13 12:13:00-03","MO","MOBOT","157208","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Camilo Díaz S.|James Aronson|Hulda Osores|Nestor Jaramillo","South America","Peru",NA,NA,NA,NA,"Díaz Santibáñez 750","1978","12","10",NA,"Ucayali","Trocha entre el Caserio de J.C. Mariategui y Mejico. A una hora en peque peque desde el Caserio de Abujao en el Río Abujao (tributario del Ucayali).",NA,NA,"Aubl.","H. -J. Esser (HAM)","Coronel Portillo","-73.75","-8.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115","3",NA
"637","2008-05-27 22:02:00-03","MO","MOBOT","1695697","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","John S. Brandbyge|Eduardo Asanza C.","South America","Ecuador",NA,NA,NA,NA,"Brandbyge 30359","1980","3","27",NA,"Napo","Upstream Río Napo about 10-11 from Coca. Upland primary forest with many lianas and sparse undergrowth vegetation.",NA,NA,"Aubl.","M.J. Essen, Feb",NA,"-77.03333","-0.53333",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2008-05-27 22:02:00-03","MO","MOBOT","1695702","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Jaime L. Jaramillo|et al.","South America","Ecuador",NA,NA,NA,NA,"Jaramillo Asanza 30756","1980","5","23",NA,"Pastaza","Lorocachi. 2 km del Río Curaray. Zona sur oeste del campamento militar. Bosque primario.",NA,NA,"Aubl.","M.J. Essen, Feb",NA,"-75.96666","-1.63333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2008-05-27 22:02:00-03","MO","MOBOT","1695703","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","John S. Brandbyge|Eduardo Asanza C.","South America","Ecuador",NA,NA,NA,NA,"Brandbyge 31420","1980","5","31",NA,"Pastaza","Río Curaray. Flood plain forest and riverside forest about 10 km upstream from the miliary camp.",NA,NA,"Aubl.","M.J. Essen, Feb",NA,"-75.98333","-1.6",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2016-10-13 05:59:00-03","MO","MOBOT","1761567","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","David A. Neill|et al.","South America","Ecuador",NA,NA,NA,NA,"Neill 14024","2002","8","18",NA,"Morona-Santiago","Centro Shuar Cusumas, on south bank of Río Santiago, near Ecuador-Peru border. Alluvial terrace of river.",NA,NA,"Aubl.","H.-J. Esser (M)","San Juan Bosco","-77.9511111","-3.0538889",NA,"340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"641","2013-10-05 06:33:00-03","MO","MOBOT","1836043","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Gerrit Davidse|Ángel C. González","South America","Venezuela",NA,NA,NA,NA,"Davidse 16595","1979","4","4",NA,"Delta Amacuro","Departamento Tucupita, mountain area ca. 13 km by road ESE of the town of Sierra Imata.",NA,NA,"Aubl.","J.A. Steyermark",NA,"-62.3833333","8.3833333",NA,"200.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-40","1",NA
"642","2008-05-27 22:02:00-03","MO","MOBOT","1870842","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Ricardo de Lemos Fróes","South America","Brazil",NA,NA,NA,NA,"Fróes 1983","1932","10","24","Isotype","Maranhão","Maracassumé River Region. Campo de Boa Esperanca.",NA,NA,"Aubl.","H. -J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2011-03-22 13:25:00-03","MO","MOBOT","1950526","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Camilo Díaz S.","South America","Peru",NA,NA,NA,NA,"Díaz Santibáñez 23","1978","3","2",NA,"Loreto","Río Momón, 2 horas arriba, margen izquierda.",NA,NA,"Aubl.","Hajo Esser (M)","Maynas","-73.26555","-3.69055",NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",NA,NA
"644","2008-05-27 22:02:00-03","MO","MOBOT","2955831","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Boris A. Krukoff","South America","Brazil",NA,NA,NA,NA,"Krukoff 8094","1936","9","11",NA,"Amazonas","Terra firme; high land. Municipality São Paulo de Olivença, near Palmares.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2015-08-12 05:58:00-03","MO","MOBOT","2628496","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","H. Balslev|R. Valencia|Guillermo Paz y Miño","South America","Ecuador",NA,NA,NA,NA,"Balslev 84653","1989","3","26",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, north of Laguna Grande. Terra firme, tropical rain forest.",NA,NA,"Aubl.","Esser, H. J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2009-07-17 16:45:00-03","MO","MOBOT","2629457","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Henning Christensen","South America","Ecuador",NA,NA,NA,NA,"Christensen 71932","1989","1","20",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.",NA,NA,"Aubl.","Esser, H. J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2009-07-17 16:45:00-03","MO","MOBOT","2629569","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Henning Christensen","South America","Ecuador",NA,NA,NA,NA,"Christensen 72000","1989","1","20",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.",NA,NA,"Aubl.","Esser, H. J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2009-07-17 16:45:00-03","MO","MOBOT","2630046","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Henning Christensen","South America","Ecuador",NA,NA,NA,NA,"Christensen 72250","1989","1","20",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.",NA,NA,"Aubl.","Esser, H. J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2009-07-17 16:45:00-03","MO","MOBOT","2630125","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Henning Christensen","South America","Ecuador",NA,NA,NA,NA,"Christensen 72289","1989","1","20",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.",NA,NA,"Aubl.","Esser, H. J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2009-07-17 16:45:00-03","MO","MOBOT","2630164","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Henning Christensen","South America","Ecuador",NA,NA,NA,NA,"Christensen 72314","1989","1","20",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.",NA,NA,"Aubl.","Esser, H. J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2009-07-17 16:45:00-03","MO","MOBOT","2630308","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Henning Christensen","South America","Ecuador",NA,NA,NA,NA,"Christensen 72393","1989","1","20",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.",NA,NA,"Aubl.","Esser, H. J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2009-07-17 16:45:00-03","MO","MOBOT","2630448","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Henning Christensen","South America","Ecuador",NA,NA,NA,NA,"Christensen 72467","1989","1","20",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.",NA,NA,"Aubl.","Esser, H. J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2009-07-17 16:45:00-03","MO","MOBOT","2631207","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Henning Christensen","South America","Ecuador",NA,NA,NA,NA,"Christensen 72892","1989","1","20",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.",NA,NA,"Aubl.","Esser, H. J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2009-07-17 16:45:00-03","MO","MOBOT","2631489","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Henning Christensen","South America","Ecuador",NA,NA,NA,NA,"Christensen 73036","1989","1","20",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.",NA,NA,"Aubl.","Esser, H.J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2009-07-17 16:45:00-03","MO","MOBOT","2631518","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Henning Christensen","South America","Ecuador",NA,NA,NA,NA,"Christensen 73052","1989","1","20",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.",NA,NA,"Aubl.","Esser, H.J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2009-07-17 16:45:00-03","MO","MOBOT","2631531","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Henning Christensen","South America","Ecuador",NA,NA,NA,NA,"Christensen 73056","1989","1","20",NA,"Sucumbíos","Reserva Faunistica Cuyabeno, 1 km north of Laguna Grande. One-hectare study plot for quantitative inventory. Tropical rainforest on terra firme.",NA,NA,"Aubl.","Esser, H.J. (HBG)",NA,"-76.18333","0.01666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2009-05-01 08:16:00-03","MO","MOBOT","2682778","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Benjamin Øllgaard|J. Korning|Karsten Thomsen","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 57120","1985","1","23",NA,"Napo","Añangu, NW corner of the Parque Nacional Yasuní. Sample plot on ridge top at point 81 on the SEF terra firme line. Rain forest dominated by Phenakospermum.",NA,NA,"Aubl.","Esser, H.-J. (HBG)",NA,"-76.3666667","-0.55",NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"658","2008-05-27 22:02:00-03","MO","MOBOT","2952933","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Boris A. Krukoff","South America","Brazil",NA,NA,NA,NA,"Krukoff 1335","1931","11",NA,NA,NA,"State oF Mato Grosso; near Tabajazra, upper Machado River region.",NA,NA,"Aubl.","J.H. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2009-10-18 08:13:00-02","MO","MOBOT","2953135","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J.J. de Granville","South America","French Guiana",NA,NA,NA,NA,"Granville 8225","1985","10","22",NA,"Cayenne","Jardin Botanique de 1'Orstom:",NA,NA,"Aubl.","H.J. Esser, 1-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2010-11-24 05:29:00-02","MO","MOBOT","2953149","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","A.L. Stoffers|A.R.A. Görts-van Rijn|Ben J.H. ter Welle|K.J. Bonsen","South America","Guyana",NA,NA,NA,NA,"Stoffers 259",NA,NA,NA,NA,NA,"Marudi Mts., on top of Mazoa HIll near drilling area.",NA,NA,"Aubl.","H.J. Esser, 02-",NA,"-59.16666","2.25",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-01-25 04:33:00-03","MO","MOBOT","2953307","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Julian A. Steyermark|Gerrit Davidse|Francico Guánchez M.","South America","Venezuela",NA,NA,NA,NA,"Steyermark 122332","1980","5","12",NA,"Amazonas","Dpto. Atures: primary rainforest, along road between Paso el Diablo and Caño de Culebra, 25-30 km southeast of puerto Ayacucho.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2008-05-27 22:02:00-03","MO","MOBOT","2953395","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Julian A. Steyermark","South America","Venezuela",NA,NA,NA,NA,"Steyermark 107419","1973","4","18",NA,"Amazonas","Sierra Parima: Vecindades de Simarawochi, Río Matacuni, a unos 6-7 Km. al Oeste de la frontera Venezolana-Brasilera.",NA,NA,"Aubl.","H.J. Esser",NA,"-64.6","3.81666",NA,"795.00000000","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2010-05-15 05:57:00-03","MO","MOBOT","2953512","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Timothy C. Plowman","South America","Venezuela",NA,NA,NA,NA,"Plowman 13727","1984","4","25",NA,"Amazonas","Dept. Átures. Road from Puerto Ayacucho to Gavilán, 18.4 km. southeast of Puente del Cataniapo.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2011-06-08 11:53:00-03","MO","MOBOT","2953527","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","José Schunke V.","South America","Peru",NA,NA,NA,NA,"Schunke Vigo 4901","1971","5","16",NA,"San Martín","Dtto. Tocache Nuevo. En bosque alto. Camino al Caserio de Santa Rosa de Mishollo. 4 km. de Puerto Pizana.",NA,NA,"Aubl.","H.J. Esser","Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2009-07-31 09:01:00-03","MO","MOBOT","2953601","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Franciso Delascio C.|Ronald L. Liesner","South America","Venezuela",NA,NA,NA,NA,"Delascio Chitty 7377","1978","7",NA,NA,"Bolívar","Distrito Piar. Vía San Pedro de las Bocas. Nor-Oeste de El Manteco. Bosque semihúmedo.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,"260.00000000","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-01-25 04:33:00-03","MO","MOBOT","2953726","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Julian A. Steyermark|Gerrit Davidse|Francico Guánchez M.","South America","Venezuela",NA,NA,NA,NA,"Steyermark 122338","1980","5","12",NA,"Amazonas","Along Caño de Culebra. Depto. Atures: primary rainforest, along road between Paso el Diablo and Caño de Culebra, 25-30 km southeast of Puerto Ayacucho.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2009-08-26 15:04:00-03","MO","MOBOT","2953802","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J.S. de la Cruz","South America","Guyana",NA,NA,NA,NA,"de la Cruz 4391","1923","10","23",NA,NA,"Kaieteur Falls, Potaro River.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2009-08-26 15:04:00-03","MO","MOBOT","2953861","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J.S. de la Cruz","South America","Guyana",NA,NA,NA,NA,"de la Cruz 1651","1922","7","15",NA,NA,"Between the Demerara and Berbice Rivers.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2008-05-27 22:02:00-03","MO","MOBOT","2953935","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Julian A. Steyermark","South America","Venezuela",NA,NA,NA,NA,"Steyermark 93074","1964","2","7",NA,"Delta Amacuro","Bosque pluvial Este de Río Grande, 33 km. Este Noreste de El Palmar, cerca de los límites del Estado Bolívar.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2009-11-03 18:11:00-02","MO","MOBOT","2954046","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Luis Marcano-Berti","South America","Venezuela",NA,NA,NA,NA,"Marcano-Berti 663","1965","6","1",NA,"Bolívar","Campamento El Paraíso, más o menos a 53 km. al N.E. del caserío Los Rosos, San Félix.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2008-05-27 22:02:00-03","MO","MOBOT","2954205","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Ghillean T. Prance","South America","Brazil",NA,NA,NA,NA,"Prance 25572","1977","11","19",NA,"Amazonas","Vicinity of Igarapé Kazuo; km 1234. Forest on terra firme.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2015-07-26 05:59:00-03","MO","MOBOT","2954305","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","F.J. Breteler","South America","Venezuela",NA,NA,NA,NA,"Breteler 3796","1964",NA,NA,NA,NA,"Near the border (=Rio Grande o Toro) between Estado Bolívar and Territorio Delta Amacuro. Low primary forest. Fertile soil.",NA,NA,"Aubl.","H.J. Esser",NA,"-61.73333","8.06666",NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2008-05-27 22:02:00-03","MO","MOBOT","2954363","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Benedito V. Rabelo","South America","Brazil",NA,NA,NA,NA,"Rabelo 3553","1987","10","13",NA,"Pará","Reserva Ecológica da Sema, estrada entre a sede e o campo rupestre. Mata de terra firme.",NA,NA,"Aubl.","H.J. Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2012-05-30 09:38:00-03","MO","MOBOT","2954457","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Sidney T. McDaniel|Manuel Rimachi Y.","South America","Peru",NA,NA,NA,NA,"McDaniel 17894","1973","8","20",NA,"Loreto","Fernando Lores. Quebrada Tamishaco, ca. 1-2 km above mouth, tahuampa,",NA,NA,"Aubl.","H.J Esser","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"675","2012-02-05 05:07:00-02","MO","MOBOT","2955897","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|A.R.A. Görts-van Rijn|Renske C. Ek","South America","Guyana",NA,NA,NA,NA,"Jansen-Jacobs 969","1987","11","17",NA,NA,"Kanuku Mts., Maipaima, Camp 3 on Tsikoma Creek. Forest.",NA,NA,"Aubl.","Esser",NA,"-59.5","3.36666",NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2008-05-27 22:02:00-03","MO","MOBOT","2954551","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Basil Stergios","South America","Venezuela",NA,NA,NA,NA,"Stergios 12107","1988","4","13",NA,"Bolívar","Selvas riberenas del Rio Caura, aprox. 2 km abajo del Cano Guacamaya ( Guaya).",NA,NA,"Aubl.",NA,NA,"-64.01666","4.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
