"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","typeStatus","individualCount"
"53","2008-05-27 22:02:00-03","MO","MOBOT","3097864","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E. Melo","Moysés Kuhlmann","1946","12",NA,"Brazil","São Paulo",NA,"Capital, nativa no Jardim Bot6nico.",NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2012-05-08 09:29:00-03","MO","MOBOT","3241965","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E. Melo","João Geraldo Kuhlmann","1946","12",NA,"Brazil","São Paulo",NA,"Capital, nativa no Jardim Botãnico",NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2011-06-08 11:54:00-03","MO","MOBOT","3241967","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Richard A. Howard","José Schunke V.","1971","5","16","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. En bosque alto. Camino al Caserío de Santa Rosa de Mishollo",NA,NA,NA,NA,NA,NA,NA,NA,"Schunke Vigo 4906",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2011-03-25 09:11:00-03","MO","MOBOT","3241968","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 20438",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"57","2008-05-27 22:02:00-03","MO","MOBOT","3241975","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","G. Hatschbach","Gert G. Hatschbach","1979","1","4","Brazil","Paraná",NA,"Manduira (Mun. Antonina)",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 41823",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","3241977","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Ronald Liesner (MO)","Per Dusén","1915","9","30","Brazil","Paraná",NA,"Tacareh|4, in silva nova",NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 17225",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-08-31 09:18:02-03","INPA","INPA","141270","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Melo, E de","Hatschbach, GG","1983","11","29","Brasil","Paraná","Antonina","Pinheirinho. Mata pluvial da encosta de pequeno morro.","-48.7118988037109","-25.4286003112793",NA,NA,"INPA0141270","INPA0141270 INPA0141270_e INPA0141270_e1 INPA0141270_nd1",NA,NA,"47142","Dicotyledon Superasterids","Caryophyllales","Southern America",NA,NA,"2000","10",NA,NA,"38300","auto",NA,NA
"60","2020-08-31 09:18:02-03","INPA","INPA","96819","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Hatschbach, G","Hatschbach, GG","1979","01","04","Brasil","Sul",NA,NA,NA,NA,NA,NA,"INPA0096819","INPA0096819 INPA0096819_e",NA,NA,"41823","Dicotyledon Superasterids","Caryophyllales","Southern America",NA,NA,"1979","02",NA,NA,NA,NA,NA,NA
"61","2021-03-04 11:06:12-03","UFRB","HURB","16554","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Silva, T.T.; Martins, M.L.L.; Fonseca, W.O.; Santiago, M.L.G.","2017","08","28","Brasil","Bahia","Laje","Fazenda Sete Voltas;","-39.337222","-13.150278","39º20'14W","13º09'01S","HURB000016554","HURB000016554",NA,NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-04 11:06:12-03","UFRB","HURB","15908","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Costa, G.; Silva, T.T.; Pereira, R.","2017","09","27","Brasil","Bahia","Laje","Fazenda Sete Voltas;","-39.4249992370605","-13.1822004318237",NA,NA,"HURB000015908","HURB000015908",NA,NA,"2804",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32928","auto",NA,NA
"63","2018-10-09 16:32:09-03","UFLA","ESAL","12941","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Almeida, RJ",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"árvore; 5,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA
"64","2018-10-09 16:32:09-03","UFLA","ESAL","19142","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Ary T. Oliveira Filho","Dalanesi, PE",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"1","1","s.n.",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA
"65","2018-10-09 16:32:09-03","UFLA","ESAL","19286","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Souza, JS",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"84",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA
"66","2018-10-09 16:32:09-03","UFLA","ESAL","19527","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Ary Teixeira de Oliveira-Filho","Machado, ELM",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA
"67","2017-11-24 14:12:12-02","UFLA","ESAL","12534","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Pereira, SC; et al.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Mata Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"árvore; 10,0; ;; floresta",NA,NA,NA,NA,"22016","auto",NA,NA
"68","2021-01-13 11:21:12-03","UFG","UFG","62303","S","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Garcia, R.J.F.","Garcia, R.J.F.; et al.","2012","02","29","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"UFG0062303",NA,NA,NA,"3666",NA,NA,NA,NA,"Árvore, 10 metros de altura; frutos verdes a vináceos. Sementes enviadas ao DEPAVE-2 para cultivo.","2012","03",NA,NA,"53584","auto",NA,NA
"69","2021-02-04 10:29:53-03","UFRPE","HST","4123","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","inaequilatera","Coccoloba inaequilatera","Rizzini","C.T.Rizzini","F.B.Ramalho","1973","05","15","Brasil","Bahia","Morro do Chapéu","Fazenda Cachoeira","-41.1561012268066","-11.5500001907349",NA,NA,"HST004123",NA,NA,NA,"207",NA,NA,NA,NA,"Árvore ca. 5 m alt., sem látex; flores verdes, pequeninas, com cheiro de mel.","1974","01","16",NA,"98143","auto","ISOTYPUS",NA
"70","2021-02-04 10:29:55-03","UFRPE","HST","19590","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","E.Melo; F.França & B.M.Silva","2010","06","24","Brasil","Bahia","Seabra","31,4 Km da cidade, próximo ao povoado Água de Rega","-41.778611","-12.180556","41W46'43''","12S10'50''","HST019590",NA,"817","817","8323",NA,NA,NA,NA,"Árvore multicaule, 2-3,5 m alt.; folhas cartáceas, discolores; flores verde-amareladas.","2010","06",NA,NA,NA,NA,NA,NA
"71","2021-02-09 10:13:48-03","UENF","HUENF","4989","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","13","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","41º7'11''W","21º19'18''S","HUENF00004992",NA,"81","81","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-09 10:13:48-03","UENF","HUENF","4987","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","09","15","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556","41º6'0''W","21º19'32''S","HUENF00004990",NA,"41","41","1138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-09 10:13:48-03","UENF","HUENF","4992","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","09","09","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556","41º6'0''W","21º19'32''S","HUENF00004995",NA,"41","41","1858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-09 10:13:48-03","UENF","HUENF","4993","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2009","07","29","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00004996",NA,"39","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-09 10:13:48-03","UENF","HUENF","4990","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","21","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833","41º8'18''W","21º20'9''S","HUENF00004993",NA,"53","53","2523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-09 10:13:48-03","UENF","HUENF","4991","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2008","10","21","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833","41º8'18''W","21º20'9''S","HUENF00004994",NA,"53","53","2513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-25 10:11:45-03","CVRD","CVRD","1700","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Efigênia Melo","Farias, G.L.","1987","12","18","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"CVRD001700",NA,NA,NA,"152","Magnoliophyta","Caryophyllales","América do Sul",NA,"<ll>dwc_commonname:</ll> Pau ponte","2001","11","13","Magnoliopsida","48094","auto",NA,NA
"78","2021-02-25 10:11:45-03","CVRD","CVRD","15561","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Domingos A. Folli","Folli, D.A.","2008","02","08","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"CVRD015561",NA,NA,NA,"7452","Magnoliophyta","Caryophyllales","América do Sul",NA,"<ll>dwc_commonname:</ll> pau ponte","2016","01","20","Magnoliopsida","48094","auto",NA,NA
"79","2021-02-25 10:11:45-03","CVRD","CVRD","7902","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Domingos A. Folli","Folli, D.A.","2002","10","09","BRASIL","ES","Linhares","RFL 133","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD007902",NA,NA,NA,"4370","Magnoliophyta","Caryophyllales","América do Sul",NA,"<ll>dwc_commonname:</ll> Pau ponte","2002","10","09","Magnoliopsida","48094","auto",NA,NA
"80","2021-02-25 10:11:45-03","CVRD","CVRD","15829","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Geovane S. Siqueira","Siqueira, G.S.","2017","12","06","BRASIL","ES","Sooretama",NA,"-40.0978012084961","-19.1968994140625","-40.087.329","-19.144.485","CVRD015829",NA,NA,NA,"1216","Magnoliophyta","Caryophyllales","América do Sul",NA,"árvore de médio porte, com muitos cerambycideos e vespas e borboletas fazendo polinização. <ll>dwc_commonname:</ll> Pau ponte","2017","12","06","Magnoliopsida","33715","auto",NA,NA
"81","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"P. Nuñez V. & S. Baldeon","1998","4","18","Peru","Cusco",NA,"Shivankoreni, ca. La Peruanita, Lower Urubamba River. Treeplot 8","-73","-11.6833",NA,NA,NA,NA,"350","350","21062",NA,"Polygonales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","2341001","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"G. F. J. Pabst","1959","1","18","Brazil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador","-43.2075004577637","-22.9027996063232",NA,NA,"US01339226","US01339226_01",NA,NA,"4656",NA,"Polygonales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae","57442","auto",NA,"1"
"83","2020-09-12 05:00:02-03","US","US","2829707","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"R. M. Klein","1957","11","27","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"US01339229","US01339229_01",NA,NA,"2286",NA,"Polygonales","South America",NA,NA,NA,NA,NA,"Dicotyledonae","21797","auto",NA,"1"
"84","2020-09-12 05:00:02-03","US","US","2323519","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"R. Reitz & R. M. Klein","1958","11","23","Brazil","Santa Catarina","Rio do Sul","Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"US01339227","US01339227_01",NA,NA,"7583",NA,"Polygonales","South America",NA,NA,NA,NA,NA,"Dicotyledonae","15163","auto",NA,"1"
"85","2020-09-12 05:00:02-03","US","US","3236707","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Collector unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US01339228","US01339228_01",NA,NA,"6958",NA,"Polygonales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","2559510","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"G. Hatschbach","1967","12","21","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"US01339225","US01339225_01",NA,NA,"18167",NA,"Polygonales","South America",NA,NA,NA,NA,NA,"Dicotyledonae","41937","auto",NA,"1"
"87","2020-09-02 16:38:23-03","Cenargen","CEN","17719","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E. Melo","André Maurício Vieira de Carvalho","1992","02","19","Brasil","BA","VITORIA DA CONQUISTA","Ramal à 15 Km na estrada de Vitória da Conquista à Ilhéus.","-40.8394012451172","-14.8661003112793",NA,NA,"CEN00017719","CEN00017719",NA,NA,"3796",NA,NA,NA,"Exsicatas","Ramos escandentes. Doação do Herbário CEPEC.","2003","11",NA,NA,"70493","auto",NA,"1"
"88","2020-09-02 16:38:23-03","Cenargen","CEN","16460","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E. Melo","Wilson Hoehne","1944","11","28","Brasil","SP","SAO PAULO","Parque do Estado de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,"CEN00016460","CEN00016460 CEN00016460_1",NA,NA,NA,NA,NA,NA,"Exsicatas","Doação do Herbário SPF","1999","04",NA,NA,"53584","auto",NA,NA
"89","2019-11-13 11:29:22-03","USP","SPF","118063","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Garcia, RJF","Garcia, RJF","1993","03","25","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056","SPF00118063",NA,NA,NA,"374",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"90","2019-11-13 11:29:22-03","USP","SPF","152229","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Melo, E","França, F","1999","06","26","Brasil","Bahia","Jacobina","Arredores de Itaitu.","-40.475","-11.264722","-40.475","-11.264722","SPF00152229",NA,"580","580","3178",NA,NA,NA,NA,NA,"1999","06",NA,NA,NA,NA,NA,NA
"91","2019-11-13 11:29:22-03","USP","SPF","19399","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Hatschbach, G","Hatschbach, G","1979","01","04","Brasil","Paraná","Antonina","Manduira.","-48.7118988037109","-25.4286003112793",NA,NA,"SPF00019399",NA,NA,NA,"41823",NA,NA,NA,NA,NA,"1979","02",NA,NA,"38300","auto",NA,NA
"92","2021-03-25 13:53:19-03","UNIVILLE","JOI","2514","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","Jotham Ziffer Berger","Jotham Ziffer Berger","2006","12","02","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002514",NA,NA,NA,"583",NA,NA,NA,NA,"unicata; HABITAT: restinga; HABITO: arvoreta","2007","01","01",NA,"23627","auto",NA,NA
"93","2019-10-07 09:19:03-03","UEFS","HUEFS","33577","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","inaequilatera","Coccoloba inaequilatera","Rizzini","E.Melo","Kuhlmann, J.G.","1934","04","23","Brasil","Espírito Santo","Barra do Juparaná-mirim","Rio Doce.",NA,NA,NA,NA,"HUEFS0033577","HUEFS0033577",NA,NA,"266","Angiospermae","Caryophyllales",NA,NA,"Mata.","1999","08",NA,"Caryophyllanae",NA,NA,NA,NA
"94","2019-10-07 09:19:10-03","UEFS","HUEFS","235871","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","Silva, T.T.","2017","08","28","Brasil","Bahia","Laje","Fazenda Sete Voltas.","-39.337222","-13.150278","39W20'14''","13S9'1''","HUEFS0235871","HUEFS0235871 HUEFS0235871_e1",NA,NA,"140","Angiospermae","Caryophyllales",NA,NA,NA,"2018","11",NA,"Caryophyllanae",NA,NA,NA,NA
"95","2019-10-07 09:19:10-03","UEFS","HUEFS","34492","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Melo, E.","1998","06","23","Brasil","São Paulo","São Paulo","Instituto de Botânica.","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0034492","HUEFS0034492",NA,NA,"2444","Angiospermae","Caryophyllales",NA,NA,"Área de mata atlântica degradada.",NA,NA,NA,"Caryophyllanae","53584","auto",NA,NA
"96","2019-10-07 09:19:10-03","UEFS","HUEFS","233901","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","Azevêdo-Gonçalves, C.F.de","2007","06","06","Brasil","Bahia","Iraquara","Local de CC Mara do Clemente. Iraporanga.","-41.6194000244141","-12.2486000061035",NA,NA,"HUEFS0233901","HUEFS0233901 HUEFS0233901_e1",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"2018","11",NA,"Caryophyllanae","29224","auto",NA,NA
"97","2019-10-07 09:19:10-03","UEFS","HUEFS","114801","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Melo, E.","2006","10","12","Brasil","Bahia","Morro do Chapéu",NA,"-40.773056","-11.705","40W46'23''","11S42'18''","HUEFS0114801","HUEFS0114801","770","770","4467","Angiospermae","Caryophyllales",NA,NA,"Mata estacional decidual.",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"98","2019-10-07 09:19:10-03","UEFS","HUEFS","149784","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","Albuquerque, N.C.B.","2009","02","04","Brasil","Bahia","Medeiros Neto","Propriedade do Sr. Geraldo Flores, margens da rodovia Medeiros Neto-Vereda.","-40.075556","-17.467778","40W4'32''","17S28'4''","HUEFS0149784","HUEFS0149784",NA,NA,"15","Angiospermae","Caryophyllales",NA,NA,NA,"2016","08",NA,"Caryophyllanae",NA,NA,NA,NA
"99","2019-10-07 09:19:10-03","UEFS","HUEFS","164834","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Melo, E.","2010","06","24","Brasil","Bahia","Seabra","31,4 Km da cidade, próximo ao povoado Água de Rega.","-41.778611","-12.180556","41W46'43''","12S10'50''","HUEFS0164834","HUEFS0164834","817","817","8323","Angiospermae","Caryophyllales",NA,NA,"Transição cerrado/caatinga.",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"100","2019-10-07 09:19:10-03","UEFS","HUEFS","179523","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","Harley, R.M.","2012","02","19","Brasil","Bahia","Rio de Contas","Arapiranga, caminho para Serra do Porco Gordo.","-41.757778","-13.456111","41W45'28''","13S27'22''","HUEFS0179523","HUEFS0179523","921","921","56744","Angiospermae","Caryophyllales",NA,NA,"Floresta estacional.","2016","08",NA,"Caryophyllanae",NA,NA,NA,NA
"101","2019-10-07 09:19:10-03","UEFS","HUEFS","186564","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Melo, E.","2012","07","19","Brasil","Bahia","Maracás","Estrada para o Cruzeiro, ca. 1,5 Km após Cruzeiro.","-40.4075","-13.413056","40W24'27''","13S24'47''","HUEFS0186564","HUEFS0186564","982","982","11296","Angiospermae","Caryophyllales",NA,NA,"Mata na base do rochedo.",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"102","2019-10-07 09:19:10-03","UEFS","HUEFS","33556","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","Damazio, L.",NA,NA,NA,"Brasil","Minas Gerais","Santa Luzia do Rio da Velha",NA,NA,NA,NA,NA,"HUEFS0033556","HUEFS0033556",NA,NA,"RB269222","Angiospermae","Caryophyllales",NA,NA,NA,"1999","08",NA,"Caryophyllanae",NA,NA,NA,NA
"103","2019-10-07 09:19:10-03","UEFS","HUEFS","113356","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"Rodrigues, R.R.","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Estação do IAC.","-24.608333","-47.885","24W36'30''","47S53'6''","HUEFS0113356","HUEFS0113356",NA,NA,"33360","Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"104","2019-10-07 09:19:10-03","UEFS","HUEFS","37122","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","Queiroz, L.P.de","1999","04","14","Brasil","Bahia","Caém","Serra de Jacobina (serra das Figuras), encosta oriental: Fazenda Inácio João a ca. 4 km da BR-324 na estrada para Saúde.","-40.4","-11.15","40W24'","11S9'","HUEFS0037122","HUEFS0037122","600","600","5553","Angiospermae","Caryophyllales",NA,NA,"Floresta estacional semi-decidual na encosta da serra de Saúde.","1999","09",NA,"Caryophyllanae",NA,NA,NA,NA
"105","2019-10-07 09:19:10-03","UEFS","HUEFS","38595","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.",NA,"França, F.","1999","06","26","Brasil","Bahia","Jacobina","Arredores de Itaitu. Entorno do lago de uma represa.","-40.475","-11.264722","40W28'30''","11S15'53''","HUEFS0038595","HUEFS0038595","580","580","3178","Angiospermae","Caryophyllales",NA,NA,"Vegetação arbórea aberta antropizada.",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"106","2019-10-07 09:19:10-03","UEFS","HUEFS","59650","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","Souza, E.R.de","2002","04","23","Brasil","Bahia","Maracás","2km a leste de Maracás, depois do Cruzeiro da cidade na Fazenda Juliana","-40.410278","-13.414167","40W24'37''","13S24'51''","HUEFS0059650","HUEFS0059650","1016","1016","192","Angiospermae","Caryophyllales",NA,NA,"Mata de Cipó.","2002","12",NA,"Caryophyllanae",NA,NA,NA,NA
"107","2019-10-07 09:19:10-03","UEFS","HUEFS","74986","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","França, F.","2003","07","13","Brasil","Bahia","Itaeté","Estrada para Itaetê, c. 8,7km do entroncamento com a estrada Mucugê-Andaraí.","-41.164444","-12.927778","41W9'52''","12S55'40''","HUEFS0074986",NA,"440","460","4781","Angiospermae","Caryophyllales",NA,NA,"Capoeira. Solo vermelho argiloso.","2017","02",NA,"Caryophyllanae",NA,NA,NA,NA
"108","2021-03-04 11:15:45-03","UEFS","HUEFS","80066","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","warmingii","Coccoloba warmingii","Meisn.","E.Melo","Harley, R.M.","2002","02","16","Brasil","Bahia","Mucugê","6 km de Igatu na estrada nova para BA 142","-41.305","-12.858611","41W18'18''","12S51'31''","HUEFS0080066",NA,"471","471","54510","Angiospermae","Caryophyllales",NA,NA,"Caatinga.","2018","06",NA,"Caryophyllanae",NA,NA,NA,NA
