"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","infraspecificEpithet","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"189","2020-12-21 16:19:35-03","MBM","MBM","5196","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Smith, L.B.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","3407","1966","12","24","Brazil","Paraná","Matelândia","Matelândia","-53.9963989257812","-25.2408008575439",NA,NA,"Epífita.","MBM005196","MBM005196",NA,NA,NA,NA,NA,"40323","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:19:34-03","MBM","MBM","180622","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Ribas, O.S.",NA,NA,NA,"Motta, J.T.; et al.; et al.","596","1987","01","18","Brazil","Paraná","Morretes","Cascata Dourada","-48.834400177002","-25.476900100708",NA,NA,"Epífita.","MBM180622",NA,NA,NA,NA,NA,NA,"30514","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:19:35-03","MBM","MBM","4217","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","17668","1967","10","30","Brazil","Paraná","Piraquara","Nova Tirol","-49.0633010864258","-25.4416999816895",NA,NA,"Epífita.","MBM004217","MBM004217",NA,NA,NA,NA,NA,"12577","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:19:35-03","MBM","MBM","3134","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.; Haas, H.; Haas, H.","15697","1967","01","12","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,"Epífita.","MBM003134","MBM003134",NA,NA,NA,NA,NA,"17116","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:19:35-03","MBM","MBM","33656","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","8435","1961","10","15","Brazil","Paraná","Tijucas do Sul","Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,"Epífita.","MBM033656","MBM033656",NA,NA,NA,NA,NA,"25228","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:19:35-03","MBM","MBM","33651","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Smith, L.B.",NA,NA,NA,"Reitz, R.","778","1944","01","18","Brazil","Santa Catarina","Araranguá","Garuva, Sombrio","-49.4858016967773","-28.934700012207",NA,NA,"Epífita.","MBM033651","MBM033651",NA,NA,NA,NA,NA,"19353","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:19:35-03","MBM","MBM","156973","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema platynema","Gaud.","Leme, E.M.C.",NA,NA,NA,"Silva, J.M.; Sobral, M.; Sobral, M.","1204","1993","01","14","Brazil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,"Epífita.","MBM156973","MBM156973",NA,NA,NA,NA,NA,"17116","auto","platynema","Southern America",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:19:35-03","MBM","MBM","154902","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema platynema","Gaud.",NA,NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","58156","1992","10","25","Brazil","Santa Catarina","Imaruí","Imaruí, arredores","-48.8199996948242","-28.3414001464844",NA,NA,"Epífita.","MBM154902","MBM154902",NA,NA,NA,NA,NA,"29971","auto","platynema","Southern America",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:19:35-03","MBM","MBM","171056","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema variegata","(Guillon) Reitz","Leme, E.M.C.",NA,NA,NA,"Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.","238","1994","11","09","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"Epífita.","MBM171056","MBM171056",NA,NA,NA,NA,NA,"41937","auto","variegata","Southern America",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:19:35-03","MBM","MBM","395024","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.",NA,NA,NA,NA,"Ariati, V.; Lozano, E.D.; Lozano, E.D.","402","2009","07","08","Brazil","Paraná","Campina Grande do Sul","Crista ente morros Caratuva e Taipa-buçu","-48.829031","-25.236503","-48.829031","-25.236503","Terrícola, flor creme.; Refúgio Vegetacional Altomontano.","MBM395024","MBM395024",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:19:35-03","MBM","MBM","395060","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Ariati, V.","2009",NA,NA,"Ariati, V.; Lozano, E.D.; Kersten, R.; Lozano, E.D.; Kersten, R.","1050","2009",NA,NA,"Brazil","Paraná","Campina Grande do Sul","Morro Caratuva","-48.832306","-25.239225","-48.832306","-25.239225","Epífita, flor creme.; Floresta Ombrófila Densa Altomontana.","MBM395060",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:19:35-03","MBM","MBM","430135","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Völtz, R.R.","2019","10","04","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2160","2019","10","04","Brazil","Paraná","Curitiba","Reserva da Vida Selvagem do Bugio, Caximba","-49.341944","-25.625556","-49.341944","-25.625556","Erva epífita; inflorescência com bracteas vermelhas, botões florais amarelos; interior de floresta em estágio avançado.; Floresta Ombrófila Mista.","MBM430135",NA,"905","905",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:19:34-03","MBM","MBM","208194","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Leme, E.M.C.",NA,NA,NA,"Hatschbach, G.","65339","1996","11","03","Brazil","Espírito Santo","Alfredo Chaves","São Bento de Urânia","-40.749698638916","-20.6350002288818",NA,NA,NA,"MBM208194","MBM208194",NA,NA,NA,NA,NA,"32447","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:19:35-03","MBM","MBM","33652","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","5221","1958","11","24","Brazil","Paraná","Campina Grande do Sul","Praia Grande","-49.0553016662598","-25.3055992126465",NA,NA,"Epífita.","MBM033652","MBM033652",NA,NA,NA,NA,NA,"55154","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:19:35-03","MBM","MBM","396120","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Engels, M.E.","2014","01","22","Engels, M.E.; Lozano, E.D.; Reginato, M.; Lozano, E.D.; Reginato, M.","2359","2014","01","22","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha da base para morro Getúlio até pico Itapiroca","-49.0553016662598","-25.3055992126465",NA,NA,"Terrícola. Folhas verdes claras com mácula no ápice, as vezes mácula ausente. Inflorescência verde clara, pétalas amarelas.; Ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista, em campo de altitude.","MBM396120","MBM396120",NA,NA,NA,NA,NA,"55154","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:19:34-03","MBM","MBM","180621","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Ribas, O.S.",NA,NA,NA,"Dombrowski, L.T.","6726","1976","12","09","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"Epífita.","MBM180621","MBM180621",NA,NA,NA,NA,NA,"25180","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:19:34-03","MBM","MBM","232382","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.","2645","1998","12","01","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM232382","MBM232382",NA,NA,NA,NA,NA,"41937","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:19:35-03","MBM","MBM","5216","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","2930","1966","11","07","Brazil","Paraná","Laranjeiras do Sul","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"Epífita.","MBM005216","MBM005216 MBM005216_1",NA,NA,NA,NA,NA,"28404","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:19:35-03","MBM","MBM","396253","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Engels, M.E.","2012","11","01","Engels, M.E.; Acra, L.A.; Acra, L.A.","2519","2012","11","01","Brazil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"Epífita. Folhas verdes estriadas de vináceo. Flores castanhas.; Floresta Ombrófila Densa.","MBM396253","MBM396253",NA,NA,NA,NA,NA,"30514","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:19:35-03","MBM","MBM","24006","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","29795","1972","07","11","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,"Epífita.","MBM024006",NA,NA,NA,NA,NA,NA,"17116","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:19:35-03","MBM","MBM","33654","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","15697","1967","01","12","Brazil","Paraná","Quatro Barras","Encosta Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,"Epífita.","MBM033654","MBM033654",NA,NA,NA,NA,NA,"17116","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:19:35-03","MBM","MBM","402104","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Völtz, R.R.","2016","05","04","Silva, J.M.; Brito, A.T.; Brito, A.T.","8695","2014","11","28","Brazil","Paraná","Quatro Barras","Estrada da Graciosa, Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,"Epífita. Flor amarelo-creme.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM402104","MBM402104",NA,NA,NA,NA,NA,"17116","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:19:35-03","MBM","MBM","253071","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema platynema","Gaud.","Ribas, O.S.",NA,NA,NA,"Dusén, P.","2237",NA,NA,NA,"Brazil",NA,NA,"s",NA,NA,NA,NA,NA,"MBM253071",NA,NA,NA,NA,NA,NA,NA,NA,"platynema","Southern America",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:19:35-03","MBM","MBM","240306","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema variegata","(Guillon) Reitz","Martinelli, G.",NA,NA,NA,"Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","6216","1998","11","30","Brazil","Paraná","Campina Grande do Sul","Serra do Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM240306","MBM240306",NA,NA,NA,NA,NA,"55154","auto","variegata","Southern America",NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:19:35-03","MBM","MBM","180620","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema platynema","Gaud.","Ribas, O.S.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","2237","1967","01",NA,"Brazil","Paraná","Mandirituba","Fazenda Rio Grande","-49.326099395752","-25.7789001464844",NA,NA,"Epífita.","MBM180620","MBM180620",NA,NA,NA,NA,NA,"20385","auto","platynema","Southern America",NA,NA,NA,NA,NA,NA,NA
"214","2019-08-15 09:04:27-03","UESC","UESC","2598","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gandichand",NA,NA,NA,NA,"Fontoura, T.","432","1998","10","25","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"Mata Higrófila Sul Baiana.; Erva epífita em árvore caída provavelmente a 7 m de altura.; Frequente em área queimada a 5 anos atrás.","UESC0002598",NA,NA,NA,"Angiospermae","Florideophycidae",NA,"36070","auto",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"215","2019-08-15 09:04:27-03","UESC","UESC","2048","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gandichand",NA,NA,NA,NA,"Fontoura, T.","414","1998","05","05","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"Mata Higrófila Sul Baiana.; Sobre tronco caído, provavelmente estava mais ou menos a 15 m de altura.","UESC0002048",NA,NA,NA,"Angiospermae","Florideophycidae",NA,"36070","auto",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"216","2019-08-15 09:04:27-03","UESC","UESC","1998","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gandichand",NA,NA,NA,NA,"L.A.Mattos Silva","3750","1998","05","13","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"Vegetação de Mata Higrófila Sul Baiana (Mata Atlântica). Solo argilo-silicoso.; Epífita.","UESC0001998",NA,NA,NA,"Angiospermae","Florideophycidae",NA,"36070","auto",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"217","2019-08-15 09:04:27-03","UESC","UESC","3597","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gandichand",NA,NA,NA,NA,"Fontoura, T.","418","1998","06","03","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"Mata Higrófila Sul Baiana com solo arenoso.; Erva epífita a 7 m de altura sobre tronco de árvore.","UESC0003597",NA,NA,NA,"Angiospermae","Florideophycidae",NA,"36070","auto",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"218","2019-08-15 09:04:27-03","UESC","UESC","5187","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,NA,NA,NA,NA,"Fontoura, T.","447","1999","05","30","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"Mata Higrófila Sul Baiana, borda de mata.; Planta epífita.","UESC0005187",NA,NA,NA,"Angiospermae","Florideophycidae",NA,"36070","auto",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"219","2015-09-03 19:49:00-03","MNHN","RECOLNAT_MNHN_P","P00438695","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Mez",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438695' target='other'> <mi>dwc_moreinfo</mi></a>","P00438695","P00438695_01 P00438695_02 P00438695_03 P00438695_04",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"holotype",NA
"220","2015-09-03 21:19:18-03","MNHN","RECOLNAT_MNHN_P","P02176534","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"[Regnell]",NA,"1868","1","12","Brasil",NA,NA,"Brésil (Province de Goyaz). Brasil, América do Sul",NA,NA,NA,NA,". . Anat. 1/6 79. Reçu le 27 mai 1896 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176534' target='other'> <mi>dwc_moreinfo</mi></a>","P02176534","P02176534_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"III 1254",NA,NA
"221","2015-09-03 19:49:00-03","MNHN","RECOLNAT_MNHN_P","P00438694","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Mez",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438694' target='other'> <mi>dwc_moreinfo</mi></a>","P00438694","P00438694_01 P00438694_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"holotype",NA
"222","2015-09-03 21:19:17-03","MNHN","RECOLNAT_MNHN_P","P02176532","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Boisson",NA,"1884","1","16","Brasil","Rio de Janeiro","Petrópolis","Brésil. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176532' target='other'> <mi>dwc_moreinfo</mi></a>","P02176532","P02176532_01",NA,NA,NA,NA,NA,"36524","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA
"223","2015-09-03 21:19:17-03","MNHN","RECOLNAT_MNHN_P","P02176533","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Glaziou, A.",NA,"1885","6","21","Brasil","Rio de Janeiro","Petrópolis","BRÉSIL. R.J. Petrópolis. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176533' target='other'> <mi>dwc_moreinfo</mi></a>","P02176533","P02176533_01",NA,NA,NA,NA,NA,"36524","auto",NA,NA,"hb",NA,NA,NA,NA,NA,NA
"224","2020-10-01 14:26:22-03","JBB","HEPH","18515","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Hatschbach, G","2002",NA,NA,"Barbosa, E","689","2001","10","20","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon","Poales",NA,"55154","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:43:36-03","UFMG","BHCB","76323","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema variegata","(Guillon) Reitz",NA,"2011","07","28","Barbosa, E","689","2001","10","20","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,"Terrícola, flor creme, brácteas avermelhadas. Das encostas turfosas e úmidas.","BHCB016403",NA,NA,NA,"Monocotyledon",NA,NA,"55154","auto","variegata","Southern America",NA,NA,NA,NA,NA,NA,NA
"226","2021-02-11 17:18:25-03","UFPR","UPCB","47151","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Guimarães, O.A.","2003","01","01","Goldenberg, R.","584","2003","04","10","Brasil","Paraná","Prudentópolis","Alto da Serra da Esperança, perto de Morungava, 25°18'11S 51°12'06W","-51.201667","-25.303056","-51.201667","-25.303056","Epífita, frutos maturos verdes. Floresta secundária, beira de rio. Alt.: 930m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-02-11 17:18:25-03","UFPR","UPCB","58846","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Sampaio, L.K.A.","2007","01","01","Morokawa, R.","63","2006","08","27","Brasil","Paraná","Guaratuba","Pico Pirai","-48.978611","-25.95","-48.978611","-25.95","Epífita, ca. 2,5 m de altura, frutos secos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-02-11 17:18:25-03","UFPR","UPCB","65251","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Sampaio, L.K.A.","2007","01","01","Morokawa, R.","97","2006","12","13","Brasil","Paraná","Guaratuba","Pico Pirai","-48.978333","-25.950556","-48.978333","-25.950556","Campo de altitude, ca. 1000m, terrestre, inflorescência ereta, raque verde, bráctea do escapo verde, bráctea floral amarelo esverdeado, sépala amarela esverdeado, pétala amarela..",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-02-11 17:18:25-03","UFPR","UPCB","65252","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Sampaio, L.K.A.","2007","01","01","Morokawa, R.","107","2006","12","13","Brasil","Paraná","Guaratuba","Pico Pirai","-48.978333","-25.950556","-48.978333","-25.950556","Epifita..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-11 17:18:25-03","UFPR","UPCB","86368","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Caglioni, E.","2011","12","03","Caglioni, E. et al.","71","2011","12","03","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.078244","-27.059083","-49.078244","-27.059083","Epífita em floresta secundária, com inflorescência e flores amarelas. Floresta Ombrófila Densa..",NA,NA,"320","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-11 17:18:25-03","UFPR","UPCB","55475","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Kersten, R.",NA,NA,NA,"Kersten, R.","1031",NA,NA,NA,"Brasil","Paraná","Lapa",NA,"-49.7158012390137","-25.7696990966797",NA,NA,"Epífita, brácteas do escapo vermelhas, bainha das folhas externas escura. Floresta ombrófila mista ribeirinha aluvial..",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-11 17:18:25-03","UFPR","UPCB","44667","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Tardivo, R.C.","2001","09","21","Borgo, M.","1025","2001","03","20","Brasil","Paraná","Curitiba","Bosque Municipal Jardim Saturno, Santo Inácio","-49.2731018066406","-25.4277992248535",NA,NA,"Epífita sobre árvore caída, frutos imaturos, em floresta ombrófila mista submontana..",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-02-11 17:18:25-03","UFPR","UPCB","59909","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Kersten, R.","2003","11","06","Kersten, R.","724","2003","11","06","Brasil","Paraná","Piraquara","Haras Santo Antonio","-49.0633010864258","-25.4416999816895",NA,NA,"Epífita na transição floresta ombrófila mista/floresta ombrófila densa..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-11 17:18:25-03","UFPR","UPCB","40545","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Tardivo, R.C.","2000","02",NA,"Gatti, A.L.S.","342","1999","11","26","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha da Figueira","-48.3288993835449","-25.3066997528076",NA,NA,"Epífita, coletada a 2,5m de altura, brácteas róseas. Floresta ombrófila densa submontana, floresta primária alterada, local sombreado..",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-11 17:18:25-03","UFPR","UPCB","64679","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Tardivo, R.C.","2007","12","17","Cervi, A.C.","9348","2007","12","14","Brasil","Paraná","Quatro Barras","Rio das Cascatas.","-49.0769004821777","-25.3656005859375",NA,NA,"Epífita, flor creme..",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-11 17:18:25-03","UFPR","UPCB","35535","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","Tardivo, R.C.","1998","12","03","Santos, E.P.","611","1998","11","13","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Erva, inflorescência vermelha e corola amarela. Campo rupestre, 1280 m de altitude..",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-11 17:18:25-03","UFPR","UPCB","36014","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaud.","R.C. Tardivo,","2001","05","28","Santos, E.P.","703","1998","12","10","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Erva terrestre, ± 1 m, folhas com a face abaxial vinácea, brácteas do escapo vermelhas, corola amarela. Campo rupestre, 1280 m de altitude.",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
