"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"103","2021-03-01 16:35:49-03","UNICAMP","UEC","196665","S","Plantae","Magnoliopsida",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Torres, RB","Silva, SMP; et al.","202","2006","07","19",NA,"Brazil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande. -22.9239 N; -45.4617 L; 557m de altitude.","-45.4599990844727","-22.9200000762939",NA,NA,NA,"Árvore 2m alt. Botões florais verdes.","UEC138803","UEC138803",NA,"24176","auto","2007","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:35:49-03","UNICAMP","UEC","196668","S","Plantae","Magnoliopsida",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Torres, RB","Yamaki, HO; et al.","15","2006","10","11",NA,"Brazil","São Paulo","Pindamonhangaba","Votorantim; ambiente úmido. -22.9239 N; -45.4617 L; 767m de altitude.","-45.4599990844727","-22.9200000762939",NA,NA,NA,"Arbusto 2m alt.","UEC138800","UEC138800",NA,"24176","auto","2007","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:35:49-03","UNICAMP","UEC","85509","S","Plantae","Magnoliopsida",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Rodrigues, RR","Souza, VC; Moraes, PLR","5743","1994","04","15",NA,"Brazil","São Paulo","Pindorama","Estação IAC","-48.9000015258789","-21.1800003051758",NA,NA,NA,"Arbusto, ca 1m alt.; frutos imaturos verdes.",NA,NA,NA,"14884","auto","1994","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:35:49-03","UNICAMP","UEC","25482","S","Plantae","Magnoliopsida",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto","Bertoni, JEA","11474","1980","03","10",NA,"Brazil","São Paulo","Porto Ferreira","Reserva estado de Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,NA,"Árvore 4-6m c/ frutos.",NA,NA,NA,"13859","auto","1982","12",NA,NA,"09",NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:35:49-03","UNICAMP","UEC","11394","S","Plantae","Magnoliopsida",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto","Martins, FR","1020","1978","10","16",NA,"Brazil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga, mata capetinga","-47.4700012207031","-21.7099990844727",NA,NA,NA,"Árvore 10m, flores verdes.",NA,NA,NA,"24893","auto","1982","12",NA,NA,"02",NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:35:49-03","UNICAMP","UEC","23776","S","Plantae","Magnoliopsida",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto","Martins, FR; Leitão Filho, HF; Semir, J","12387","1975","10","07",NA,"Brazil","São Paulo","Santa Rita do Passa Quatro","Pq. Est. de Vassununga","-47.4700012207031","-21.7099990844727",NA,NA,NA,"Arvoreta 7m, flores masculinas, frequente no interior da mata.",NA,NA,NA,"24893","auto","1982","08",NA,NA,"19",NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:35:49-03","UNICAMP","UEC","11393","S","Plantae","Magnoliopsida",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto","Martins, FR","10019","1978","10","26",NA,"Brazil","São Paulo","Santa Rita do Passa Quatro","Pq. Est. de Vassununga, mata capetinga.","-47.4700012207031","-21.7099990844727",NA,NA,NA,"árvore 10m, flores verdes.",NA,NA,NA,"24893","auto","1982","12",NA,NA,"09",NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:35:49-03","UNICAMP","UEC","11401","S","Plantae","Magnoliopsida",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto","Leitão Filho, HF; Martins, FR; Semir, J","1533","1975","10","07",NA,"Brazil","São Paulo","Santa Rita Do Passa Quatro","Reserva Florestal de Vassununga","-47.4700012207031","-21.7099990844727",NA,NA,NA,"árvore; 6 a 7 metros; flores masculinas. Comum no local.",NA,NA,NA,"24893","auto","1982","12",NA,NA,"09",NA,NA,NA,NA,NA,NA
"111","2019-11-06 09:56:36-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, A.L.","Araújo, A.C.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,"Arvore. Flor pallida. Terreno humido. Ex Escola de Pharmacia Ouro Preto No. 1443.",NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-04 13:19:25-03","UDESC","LUSC","862","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Silva, A.C. da","Elias, S.F.",NA,"2006","08","14",NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"LUSC008564","LUSC008564",NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-04-27 16:10:40-03","UFES","VIES","37047","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Luber, J.","Carrijo, T.T.; Luber, J.; Martins, K.G.G.; Hollunder, R.K. & Garbin, M.L.","1960","2014","01","10",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual de Mata das Flores.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"VIES037047","VIES037047",NA,"23588","auto","2014","05",NA,NA,"07",NA,NA,NA,NA,NA,NA
"114","2020-04-27 16:10:40-03","UFES","VIES","11693","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Biral, L.","Biral, L.; Coan, A.I.; Dinato, D.; Fidélis, A.; Sousa, N.L. & Silva, A.L.","685","2012","03","20",NA,"Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha.","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,"VIES011693","VIES011693",NA,"14271","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-08-16 08:40:09-03","UTFPR","HCF","6080","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","J. Cordeiro & E. Barboza","A.R. Silva","506","2007","10","11",NA,"Brasil","MG","Boa Esperança","Fazenda Campo Alegre - Estrada Boa","-45.488972","-21.077972","842","842",NA,"Árvore com frutos imaturos verdes.",NA,NA,NA,NA,NA,"2008",NA,"45°29'20,3'' W","21°04'40,7'' S",NA,NA,NA,NA,NA,NA,NA
"116","2020-06-29 09:31:17-03","UFRRJ","RBR","7923","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L. Peixoto","L. Innarelli","99","1973","11","11",NA,"Brasil","São Paulo","Botucatu","Coletada no interior da mata, nas proximidades da igreja de Sto Antônio,Distrito de Rubião Júnior.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"RBR00007923",NA,NA,"40412","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-06-29 09:31:17-03","UFRRJ","RBR","7922","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L. Peixoto","H.G.P. Santos; C. Soares, S. Cordovil, T.A.B. Dias, D.A. Neto, J.A. Silva","s/ns.n.","1993","07","27",NA,"Brasil","Goiás","Caldas Novas","Corrego Balsamo (proximo a S.O.4).","-48.625","-17.74169921875",NA,NA,NA,NA,"RBR00007922",NA,NA,"36612","auto","1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-06-29 09:31:17-03","UFRRJ","RBR","7927","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"F. Chagas-Silva; L.H. Soares-Silva","1644","1993","11","12",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"RBR00007927",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-29 09:31:17-03","UFRRJ","RBR","7921","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L. Peixoto","M.C.H. Mamede; I. Cordeiro, M.M.R.F. Melo, R. Mello-Silva, F. Barros","584","1994","08","06",NA,"Brasil","São Paulo","Iperó","Fazenda Ipanema, FLONA Ipanema.","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,"RBR00007921",NA,NA,"17831","auto","1997","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-06-29 09:31:17-03","UFRRJ","RBR","7926","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L. Peixoto","H.Q. Boudet-Fernandes","3086","1992","10","15",NA,"Brasil","Minas Gerais","Monte Belo","Fazenda Lagoa, Instituto Sul Mineiro de Estudo e Preservação da Natureza.Mata da Olaria.","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"RBR00007926",NA,NA,"16667","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-29 09:31:17-03","UFRRJ","RBR","8316","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L. Peixoto","P.L.R. Moraes","2124","2000","03","23",NA,"Brasil","São Paulo","Amparo","Fazenda Palmital","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"RBR00008316",NA,NA,"18036","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-06-29 09:31:17-03","UFRRJ","RBR","10293","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L. Peixoto","J.Y. Tamashiro; R.R. Rodrigues, I. Koch, O. Cavassan, J.C. Galvão, R. Belinello","133","1994","05","25",NA,"Brasil","São Paulo","Agudos","Riacho de captação de água da Brahma.","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"RBR00010293",NA,NA,"52219","auto","1997","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-06-29 09:31:17-03","UFRRJ","RBR","11374","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L. Peixoto","E. Tameirão-Neto; M.S. Werneck","755","1991","10","15",NA,"Brasil","Minas Gerais","Bonsucesso","Faz. Porto Velho",NA,NA,NA,NA,NA,NA,"RBR00011374",NA,NA,NA,NA,"2003","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-06-29 09:31:17-03","UFRRJ","RBR","29725","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A. Peixoto","B.A.S. Pereira; D. Alvarenga","2394","1992","09","25",NA,"Brasil","Distrito Federal","Distrito Federal","Fazenda Palestina, APA de Cafuringa",NA,NA,NA,NA,NA,NA,"RBR00029725",NA,NA,NA,NA,"2010","05",NA,NA,"13",NA,NA,NA,NA,NA,NA
"125","2020-06-29 09:31:17-03","UFRRJ","RBR","44535","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","J.A.M.A. Gomes, J. Pena-Filho","J.A.M.A. Gomes; J. Pena-Filho","23","2004","01","23",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás.","-47.042222","-22.801111","681","681",NA,NA,"RBR00044535",NA,NA,NA,NA,"2004","01","47º2'32''W","22º48'4''S","23",NA,NA,NA,NA,NA,NA
"126","2020-06-29 09:31:17-03","UFRRJ","RBR","7928","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","S.N.F. Smith","B.A.S. Pereira","1362","1989","01","10",NA,"Brasil","Goiás","Silvânia","Fazenda do Sr. Isac Monteiro. Mata I 48º 39#?#W , 16º 36#?# S.","-48.6081008911133","-16.658899307251",NA,NA,NA,NA,"RBR00007928",NA,NA,"46044","auto","1989","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-06-29 09:31:17-03","UFRRJ","RBR","7925","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L. Peixoto","H.Q. Boudet-Fernandes","3089","1992","10","15",NA,"Brasil","Minas Gerais","Monte Belo","Fazenda Lagoa. Instituto Sul Mineiro de Estudo e Preservação da Natureza.Mata do Mundo Novo.","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"RBR00007925",NA,NA,"16667","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-06-29 09:31:17-03","UFRRJ","RBR","7924","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L. Peixoto","J.E.A. Mattos","32B","1973","11","11",NA,"Brasil","São Paulo","Botucatu","Serra de Botucatu- estrada para Belveder.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"RBR00007924",NA,NA,"40412","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2013-04-01 09:18:35-03","IPT","BCTW","19960","S","Plantae","Magnoliophyta",NA,NA,"Mollinedia","chrysorrachis","Mollinedia chrysorrachis","Perkins",NA,"Lorenzi, H.","36",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"130","2020-12-21 16:35:46-03","MBM","MBM","291877","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Assis, L.S.","Forzza, R.C.; et al.; et al.","1929","2001","10","20","Southern America","Brazil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"MBM291877","MBM291877",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:35:46-03","MBM","MBM","342486","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Cordeiro, J.; Barboza, E.","Silva, A.R.; et al.; et al.","506","2007","10","11","Southern America","Brazil","Minas Gerais","Boa Esperança","Fazenda Campo Alegre - Estrada Boa Esperança/Coqueiral, km 9","-45.5657997131348","-21.0900001525879","842","842",NA,"Árvore com frutos imaturos verdes.","MBM342486","MBM342486",NA,"37175","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:35:46-03","MBM","MBM","194183","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Trameirão Neto, E.","Trameirão Neto, E.; et al.; et al.","755",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Bom Sucesso","Fazenda Porto Velho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"MBM194183","MBM194183",NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:35:46-03","MBM","MBM","212923","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Peixoto, A.L.","Silva, J.M.; Ziller, S.R.; Ziller, S.R.","1919","1997","04","12","Southern America","Brazil","Paraná","Londrina","Rio Tibagi, Fazenda São José do Remansinho","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"MBM212923","MBM212923",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:35:46-03","MBM","MBM","311427","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Rando, J.G.","Braidotti, J.C.; et al.; et al.","38","2005","03","24","Southern America","Brazil","São Paulo","Barra do Turvo","Parque Estadual Jacupiranga","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"MBM311427","MBM311427",NA,"38172","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:35:46-03","MBM","MBM","247620","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"Pinheiro, M.H.O.","183",NA,NA,NA,"Southern America","Brazil","São Paulo","Bauru","Jardim Botânico de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"MBM247620","MBM247620",NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:35:46-03","MBM","MBM","247619","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Peixoto, A.L.","Pinheiro, M.H.O.","511",NA,NA,NA,"Southern America","Brazil","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"MBM247619","MBM247619",NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-08-15 09:03:05-03","UESC","UESC","23147","S","Plantae",NA,NA,"Siparunaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"Ronison R. dos Santos,","72","2015","10","04",NA,"Brasil","Bahia","Arataca",NA,"-39.418056","-15.25",NA,NA,NA,"Herbácea ca. 70 cm.","UESC0023147",NA,NA,NA,NA,NA,NA,"39W25'5''","15S14'60''",NA,NA,NA,NA,NA,NA,NA
"138","2016-04-05 17:46:52-03","MNHN","RECOLNAT_MNHN_P","P00080164","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Lirio","Mosen, H.",NA,"1873","10","5",NA,"Brésil",NA,NA,"Caldas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080164' target='other'> <mi>dwc_moreinfo</mi></a>","P00080164","P00080164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"723",NA,NA
"139","2016-04-05 17:45:57-03","MNHN","RECOLNAT_MNHN_P","P00080132","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Mosen, H.",NA,"1873","11","30",NA,"Brésil",NA,NA,"Minas Geraes : Caldas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080132' target='other'> <mi>dwc_moreinfo</mi></a>","P00080132","P00080132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1016",NA,NA
"140","2015-09-03 18:56:23-03","MNHN","RECOLNAT_MNHN_P","P00080240","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Regnell, A.F.",NA,"1847",NA,NA,NA,"Brésil",NA,NA,"Prov. Sao Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080240' target='other'> <mi>dwc_moreinfo</mi></a>","P00080240","P00080240_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iii 1098",NA,NA
"141","2015-09-03 18:56:23-03","MNHN","RECOLNAT_MNHN_P","P00080241","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Regnell, A.F.",NA,"1847","9","18",NA,"Brésil",NA,NA,"Prov. Minas Geraes",NA,NA,NA,NA,"hb","Prélèvement de fleur pour Y.Staedler, Vienna, 03/2015, demande Colhelper n° 36193 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080241' target='other'> <mi>dwc_moreinfo</mi></a>","P00080241","P00080241_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iii 1098",NA,NA
"142","2015-09-04 01:59:58-03","MNHN","RECOLNAT_MNHN_P","P00080242","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Regnell, A.F.",NA,"1847",NA,NA,NA,"Brésil",NA,NA,"Caldas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080242' target='other'> <mi>dwc_moreinfo</mi></a>","P00080242","P00080242_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iii 1098",NA,NA
"143","2015-09-16 21:04:19-03","MNHN","RECOLNAT_MNHN_P","P00080243","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Pignal","Regnell, A.F.",NA,"1869","10","4",NA,"Brésil",NA,NA,"Caldas",NA,NA,NA,NA,"hb","avec P00080244 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080243' target='other'> <mi>dwc_moreinfo</mi></a>","P00080243","P00080243_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iii 1098",NA,NA
"144","2015-09-04 01:31:57-03","MNHN","RECOLNAT_MNHN_P","P00080244","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Pignal","Regnell, A.F.",NA,"1874","2","8",NA,"Brésil",NA,NA,"Caldas",NA,NA,NA,NA,"hb","avec P00080243 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080244' target='other'> <mi>dwc_moreinfo</mi></a>","P00080244","P00080244_01 P00080244_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iii 1098",NA,NA
"145","2015-09-04 01:59:58-03","MNHN","RECOLNAT_MNHN_P","P00080245","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Glaziou, A.",NA,"1867","6","18",NA,"Brésil",NA,NA,"(Rio Jan.) Floresta de Tijuca",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080245' target='other'> <mi>dwc_moreinfo</mi></a>","P00080245","P00080245_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1321 a",NA,NA
"146","2015-09-16 21:04:28-03","MNHN","RECOLNAT_MNHN_P","P00080246","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Glaziou, A.",NA,"1867","6","18",NA,"Brésil",NA,NA,"(Rio Jan.) Floresta de Tijuca",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080246' target='other'> <mi>dwc_moreinfo</mi></a>","P00080246","P00080246_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1321 a",NA,NA
"147","2020-12-11 11:38:51-03","UFMG","BHCB","181840","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Giorni, VT","s.n.","2015","01","28","Southern America","Brasil","Minas Gerais","Itabirito",NA,"-43.91775","-20.40925",NA,NA,NA,"Árvore; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,"-43.91775","-20.40925",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:38:51-03","UFMG","BHCB","163871","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Giorni, VT","s.n.","2012","11",NA,"Southern America","Brasil","Minas Gerais","Mariana","Samarco - Córrego das Almas, Coordenadas aproximadas.","-43.854939","-20.2554","1100","1100",NA,"Coordenadas aproximadas.; Arvoreta.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,"-43.854939","-20.2554",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:38:51-03","UFMG","BHCB","163894","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Giorni, VT","s.n.","2012","11",NA,"Southern America","Brasil","Minas Gerais","Mariana","Samarco - Córrego das Almas, Coordenadas aproximadas.","-43.854939","-20.2554","1100","1100",NA,"Coordenadas aproximadas.; Arbóreo.; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,"-43.854939","-20.2554",NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:38:51-03","UFMG","BHCB","115789","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Stehmann, JR; Garcia, S; Giacomin, LL; Machado, G; Martins, C","4962","2007","10","13","Southern America","Brasil","Minas Gerais","Ouro Preto","Floresta Estadual do Uaimii.","-43.578594","-20.255586","1105","1105",NA,"Arbusto de 3m com frutos verdes; na floresta estacional semidecidual.",NA,NA,NA,NA,NA,NA,NA,"-43.578594","-20.255586",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:38:51-03","UFMG","BHCB","181384","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Gontijo, FD; Braga, IF","946","2015","07","28","Southern America","Brasil","Minas Gerais","Caeté","Serra do Gandarela","-43.684908","-20.010689","1106","1106",NA,"Arbóreo; Reflorestamento de Eucalipto",NA,NA,NA,NA,NA,NA,NA,"-43.684908","-20.010689",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:38:51-03","UFMG","BHCB","196972","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Rezende, SG; Justo, AG","6676","2018","01","22","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.696944","-20.096389","1391","1391",NA,"Arbóreo; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB196972",NA,NA,NA,NA,NA,NA,"-43.696944","-20.096389",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:38:51-03","UFMG","BHCB","200114","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Ferreira, MTM","s.n.","2018","11","07","Southern America","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.396111","-19.846944","760","760",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB200114",NA,NA,NA,NA,NA,NA,"-43.396111","-19.846944",NA,NA,NA,NA,NA,NA,NA
