"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1089","2020-08-31 09:08:16-03","INPA","INPA","44421","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Raven, PH","1976",NA,NA,"Kubitzki, K","P20443","1974","02","26","Brasil","Amazonas","Manaus","Ponta Negra, Bay behing Ponta Negra.","-60.1","-3.05","-60.1","-3.05",NA,"INPA0044421","INPA0044421 INPA0044421_e",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","2020-08-31 09:08:16-03","INPA","INPA","44477","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Raven, PH","1976",NA,NA,"Prance, GT","20499","1974","03","13","Brasil","Amazonas",NA,"BR 319, km 245, BR 319, Manaus-Porto Velho road, Km 245, 3 Km south of Igapó Açu","-61.285463","-4.696852","-61.285463","-4.696852",NA,"INPA0044477","INPA0044477 INPA0044477_e",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","2020-08-31 09:08:16-03","INPA","INPA","55184","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Ramamoorthy, TP","1977",NA,NA,"Lisbôa, PLB","838","1976","03","19","Brasil","Amazonas",NA,"Ilha da Marchantaria, Rio Solimões, ilha da Marchantaria","-60","-3.25","-60","-3.25",NA,"INPA0055184","INPA0055184 INPA0055184_e",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","2020-08-31 09:08:16-03","INPA","INPA","59025","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Romaniuc Neto, S","1987","07",NA,"Mota, CDA da","267","1976","04","02","Brasil","Amazonas",NA,"Aeroporto Internacional de Palmeira, Aeroporto Internacional de palmeira, sub-base do Projeto RADAM / BRASIL","-69.933333","-4.183333","-69.933333","-4.183333",NA,"INPA0059025","INPA0059025 INPA0059025_e INPA0059025_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","2020-08-31 09:08:16-03","INPA","INPA","98706","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Zardini, EM",NA,NA,NA,"Nelson, BW","1160","1981","05","23","Brasil","Amazonas","Manacapuru","Lago do Calado, Lago calado","-60.6206","-3.29972","-60.6206","-3.29972",NA,"INPA0098706","INPA0098706 INPA0098706_e INPA0098706_nd",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2020-08-31 09:08:16-03","INPA","INPA","99480","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","et al.; Lowe, J; Berg, E","1981",NA,NA,"Lowe, J","4162","1981","05","13","Brasil","Amazonas",NA,"Ilha Careiro, On Careiro Island, in R. Amazon., c.20 Km SE of Manaus","-59.716667","-3.15","-59.716667","-3.15",NA,"INPA0099480","INPA0099480 INPA0099480_e INPA0099480_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","2020-08-31 09:08:16-03","INPA","INPA","96165","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Ramamoorthy, TP","1977",NA,NA,"Gentry, AH","18222","1977","03","12","Brasil","Amazonas","Tabatinga","Leticia, road to Tabatinga, Rio Solimões, ilha da Marchantaria","-69.9382","-3.477204","-69.9382","-3.477204",NA,"INPA0096165","INPA0096165 INPA0096165_e","200","200","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2020-08-31 09:08:16-03","INPA","INPA","40823","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Raven, PH","1976",NA,NA,"Berg, CC","P17626","1973","11","07","Brasil","Amazonas","Careiro","BR-319, Km 5, Manaus-Porto Velho road","-59.916667","-3.25","-59.916667","-3.25",NA,"INPA0040823","INPA0040823 INPA0040823_e",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2020-08-31 09:08:16-03","INPA","INPA","96828","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Coêlho, DF; Ferreira, CAC","1981",NA,NA,"Ferreira, CAC","2401","1980","09","12","Brasil","Pará","Oriximinã","Rio Trombetas, Rio Trombetas, margem esquerda, lago Iripixi","-56.640344","-2.160203","-56.640344","-2.160203",NA,"INPA0096828","INPA0096828 INPA0096828_e INPA0096828_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2021-01-10 20:47:07-03","INPA","INPA","14385","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Silva, MF da","1964",NA,NA,"Marlier, G","INPA14385","1964","01","03","Brasil","Amazonas","Careiro","Lago Redondo","-60.3692016601562","-3.76805996894836",NA,NA,NA,"INPA0014385","INPA0014385 INPA0014385_e INPA0014385_e1 INPA0014385_e2",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,"91135","auto",NA,NA,NA,NA,NA
"1099","2021-01-10 20:47:07-03","INPA","INPA","14384","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Silva, MF da","1964",NA,NA,"Marlier, G","INPA14384","1964","01","03","Brasil","Amazonas","Careiro","Lago Redondo, Lago Redondo","-60.3692016601562","-3.76805996894836",NA,NA,NA,"INPA0014384","INPA0014384 INPA0014384_e INPA0014384_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,"91135","auto",NA,NA,NA,NA,NA
"1100","2020-08-31 09:08:16-03","INPA","INPA","141274","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Raven, PH",NA,NA,NA,"Gentry, AH","11194","1974","04","04","Brasil","Amazonas","Manaus","Rio Negro and Rio Amazonas, near Manaus, Banks of rio Negro and rio Amazonas, near Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,"INPA0141274","INPA0141274 INPA0141274_e",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,"138090","auto",NA,NA,NA,NA,NA
"1101","2020-08-31 09:08:16-03","INPA","INPA","106727","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Zardini, EM","1987",NA,NA,"Amaral, IL do","344","1982","11","05","Brasil","Amazonas","Maraã","Rio Japurá, Paraná, Rio Japurá, margem direita, Ati Paraná","-66.934922","-2.271169","-66.934922","-2.271169",NA,"INPA0106727","INPA0106727 INPA0106727_e",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","15674",NA,"Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","A.O.S.Vieira/03-10-2016",NA,NA,NA,"L. Kollmann; et al","5011","2001","11","07","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Erva 2m no sol. Flores amarelas.","MBML015674","MBML015674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","16978",NA,"Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","A.O.S.Vieira/03-10-2016",NA,NA,NA,"R.R. Vervloet; et al","314","2002","05","28","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Herbácea, em local brejoso, baixada. Vegetação predominante de gramíneas e pteridófitas, frutos e caule avermelhados, folhas verdes, flores com sépalas verde e pétalas amarela.","MBML016978","MBML016978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","18971",NA,"Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","A.O.S. Vieira/03-10-2016",NA,NA,NA,"R.R. Vervloet; et al","1507","2002","12","11","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Planta com 1 m, flores amarelas, frutos vinho escuro, em brejo.","MBML018971","MBML018971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","21778",NA,"Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","A.O.S. Vieira/03-10-2016",NA,NA,NA,"A. M. Assis; et al","918","2003","07","16","Brasil","Espírito Santo","Santa Teresa","Serra do Gelo, nascente do Rio Sta. Maria do Rio Doce","-40.763742","-19.979825","40W45'49,47","19S58'47,37","Planta lenhosa crescendo prostada. Flores amarelas, frutos vermelhos. Brejo herbáceo. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.","MBML021778","MBML021778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","23753",NA,"Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","A.O.S.Vieira/03-10-2016",NA,NA,NA,"H. Q. Boudet Fernandes; et al","3318","2004","05","15","Brasil","Espírito Santo","Águia Branca","Parque Natural Municipal Recanto do Jacaré","-40.735556","-18.989167","40W44'8","18S59'21","Erva. Flor amarela. Bordo do brejo. JAC 15.","MBML023753","MBML023753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","30402",NA,"Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","A.O.S. Vieira/03-10-2016",NA,NA,NA,"A. M. Assis; K. F. O. Faria","1016","2004","04","23","Brasil","Espírito Santo","Águia Branca","Parque Natural Municipal Recanto do Jacaré","-40.735556","-18.989167","40W44'8","18S59'21","Herbácea 1m, flores e botões amarelos. Bordo da lagoa próxima ao terreno do Sr. Julio Soares","MBML030402","MBML030402","140","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","36982",NA,"Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","A.O.S. Vieira/03-10-2016",NA,NA,NA,"A. P. Fontana; L. Kollmann & C. Esgario","5651","2008","10","24","Brasil","Espírito Santo","Linhares","Povoação, Reserva de Desenvolvimento Sustentável-RDS, Ilha fluvial do Rio Doce e leito seco","-39.837056","-19.555611","39W50'13,4","19S33'20,2","Erva no sol, ca. 20cm. Caule e ovário roxo. Flor amarela.","MBML036982","MBML036982","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","37516",NA,"Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","A.O.S. Vieira/03-10-2016",NA,NA,NA,"P. Labiak; R.C.Forzza, L.Kollmann & C.N.Fraga.","4994","2008","10","20","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas. Localidade de Duas Bocas, Trilha do Pescador. Floresta Ombrófila Densa Baixo Montana.","-40.478333","-20.278889","40W28'42","20S16'44","Herbácea 40 cm, local brejoso. Pétalas amarelas, sépalas verde-avermelhadas.","MBML037516","MBML037516","135","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","39452",NA,"Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","A.O.S. Vieira/03-10-2016",NA,NA,NA,"C. N. de Fraga; R.C.Forzza, A.P.Fontana, R.Goldenberg, L.Kollmann, A.M.Amorim, L.Daneu & J.Meirelles","2445","2009","04","07","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha para as piscinas. Floresta Ombrófila Densa Altomontana com inselbergues.","-41.0875","-20.519444","41W5'15","20S31'10","Arbusto em área brejosa, ca. 1.0m. Caule avermelhado, folhas verdes. Flores com sépalas verde avermelhada, petalas amarelas.","MBML039452","MBML039452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","43285",NA,"Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","A.O.S. Vieira/03-10-2016",NA,NA,NA,"L. Kollmann; A.P. Fontana & K. Brahim","12330","2011","10","06","Brasil","Rio de Janeiro","Macaé","Terminal da Petrobras de Cabiúnas","-41.730556","-22.286389","41W43'50","22S17'11","Arbusto 1 m ao sol no brejo, flores amarelas.","MBML043285","MBML043285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2021-01-04 11:29:57-03","UEMA","SLUI","4599","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"E. C. Vale; K. A. A. Fontes",NA,"2015","06","11","Brasil","Maranhão","Barreirinhas","Povoado Passagem do Canto","-42.863767","-2.846017","042°51.826'W","02°50.761'S",NA,"SLUI004599",NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2021-01-04 11:29:57-03","UEMA","SLUI","284","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"A. Fernandes","131","1988","10","13","Brasil","Maranhão","São Luís","Praia do Calhau","-44.285839","-2.488458","44°17'9.02W","2°29'18.45S",NA,"SLUI000284",NA,"240","240",NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2021-01-04 11:29:57-03","UEMA","SLUI","4624","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"V. S. Alves et al.","16","2016","08","26","Brasil","Maranhão","Palmerândia","Povoado São Roque",NA,NA,NA,NA,NA,"SLUI004624",NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2021-03-04 11:05:59-03","UFRB","HURB","10382","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.; Costa, G.","55","2014","11","26","Brasil","Bahia","Saubara","Lago à beira da estrada;","-38.750278","-12.685","38º45'01W","12º41'06S",NA,"HURB000010382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2021-03-04 11:06:43-03","UFRB","HURB","1467","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Aona, L.Y.S.; Amaral, M.C.E.; Bittrich, V.","1252b","2010","03","24","Brasil","Bahia","Vera Cruz","Ilha de Itaparica, Catu; córrego que atravessa a estrada para Catu,","-38.786889","-13.103861","38°47'12,8 W","13°06'13,9 S","1252B.","HURB000001467","HURB000001467_v01 HURB000001467_v02 HURB000001467_v03",NA,NA,NA,NA,NA,"Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2021-03-04 11:05:59-03","UFRB","HURB","23536","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10","14","Araújo, D.A.","16","2011","10","09","Brasil","Bahia","Sobradinho","BA 210; Beira de estrada, após a Barragem de Sobradinho, ca. 30m do acostamento.","-40.831969","-9.468861","40º49'55,09W","09º28'7,90S","arbusto, ca. 2m alt., folhas simples, opostas, flores pentâmeras amarelas.","HURB000023536","HURB000023536","385","385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","2021-03-04 11:05:59-03","UFRB","HURB","23602","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hata","V.M.Cotarelli","2012","09","28","Cotarelli, V.M.; Marques, C.F.","2183","2012","09","13","Brasil","Pernambuco","Cabrobó","Rio São francisco; Próximo a ponte que leva a Ilha de Assunção","-39.310333","-8.5185","39º18'37,20W","08º31'6,60S","macrófita aquática anfíbia, flores pentâmeras amarelas.","HURB000023602","HURB000023602","315","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","2021-03-04 11:05:59-03","UFRB","HURB","10384","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.; Costa, G.","57","2014","11","26","Brasil","Bahia","Saubara","Lago à beira da estrada;","-38.750278","-12.685","38º45'01W","12º41'06S",NA,"HURB000010384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","2021-03-04 11:05:59-03","UFRB","HURB","10375","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.; Costa, G.","48","2014","11","26","Brasil","Bahia","Saubara","Lago à beira da estrada;","-38.761389","-12.646667","38º45'41W","12º38'48S",NA,"HURB000010375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","2021-03-04 11:05:59-03","UFRB","HURB","10199","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Moura, E.O.; Leroy, J.A.S.; Carvalho-Jr, J. S. & Gomes, D.","235","2014","11","01","Brasil","Rio Grande do Norte","Nísia Floresta","APA Bonfim - Guaraíras, Margens do Rio Boa Cica; próximo ao Balneário Boa Cica","-35.133611","-6.090278","35º08'01W","6º5'25S",NA,"HURB000010199",NA,"9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","2021-03-04 11:05:59-03","UFRB","HURB","10671","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Costa, G.; Ribeiro, P.L.","1262","2015","03","28","Brasil","Bahia","Jiquiriçá","Cachoeira dos Amores;","-39.570278","-13.2825","39º34'13W","13º16'57S",NA,"HURB000010671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","2021-03-04 11:06:43-03","UFRB","HURB","1462","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Aona, L.Y.S.; Amaral, M.C.E.; Bittrich, V.","1247b","2010","03","23","Brasil","Bahia","Santo Amaro","lago em pasto de fazenda, margem da estrada;","-38.758861","-12.636694","38°45'31,9 W","12°38'12,1 S","1247B.","HURB000001462",NA,NA,NA,NA,NA,NA,"Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","2021-03-04 11:06:43-03","UFRB","HURB","1487","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2014","03","18","Aona, L.Y.S.; Amaral, M.C.E.; Bittrich, V.","1221c","2010","03","23","Brasil","Bahia","Cachoeira","brejo atrás do posto Lagoa Encantada;","-38.942306","-12.585944","38°56'32,3 W","12°35'09,4 S","1221C.","HURB000001487","HURB000001487_v01 HURB000001487_v02 HURB000001487_v03 HURB000001487_v04",NA,NA,NA,NA,NA,"Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","2021-03-04 11:05:59-03","UFRB","HURB","17044","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nütt) H.Hara","N.X.M.Sousa","2017","12","19","Moura, E.O.; Leroy, L.A.S.; Carvalho-Jr., J.S.; Gomes, D.","235","2014","11","01","Brasil","Rio Grande do Norte","Nísia Floresta","APA Bonfim-Guaraíras, Margens do Rio Boa Cica;","-35.231944","-6.133333","35º13'55W","6º07'60S","UFRN 18114.","HURB000017044",NA,"11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","2021-03-04 11:05:59-03","UFRB","HURB","17784","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2018","07","23","Oliveira, A.N.",NA,"2017","12","13","Brasil","Bahia","Nazaré das Farinhas",NA,NA,NA,NA,NA,NA,"HURB000017784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","2021-03-04 11:05:59-03","UFRB","HURB","19267","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Souza, N.X.M.; Sousa, J.C.","347","2018","06","16","Brasil","Bahia","Andaraí","BR 242; Nas margens do Rio Santo Antonio, sentido Seabra, lado direito","-41.328889","-12.493611","41º19'44W","12º29'37S",NA,"HURB000019267",NA,"318.5","318.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","2021-03-04 11:06:43-03","UFRB","HURB","1805","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","A.O.S. Vieira","1996","09",NA,"Amaral, M.C.E.; Faria, A.D.;Falvão, J.C.; et al.","95/61A","1995","07","18","Brasil","São Paulo","Itirapina","Margem da Represa do Broa, solo alagado;","-47.75","-22.2","47°45'W","22°12'S","n.º de coleta: 95/61 A.","HURB000001805",NA,NA,NA,NA,NA,NA,"Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2021-03-04 11:05:59-03","UFRB","HURB","18956","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.; Sousa, J.C. de","559","2019","02","23","Brasil","Bahia","Jandaíra","BA-099; Margem do Rio Macanaí","-37.545833","-11.653611","37º32'45W","11º39'13S",NA,"HURB000018956",NA,"8","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2021-03-04 11:05:59-03","UFRB","HURB","18962","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.; Sousa, J.C. de","565","2019","02","23","Brasil","Bahia","Conde","BA-099; Margem do Rio Crumaí","-37.630833","-11.806944","37º37'51W","11º48'25S",NA,"HURB000018962","HURB000018962_v","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","2021-03-04 11:05:59-03","UFRB","HURB","19066","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.","318","2018","06","08","Brasil","Bahia","Wenceslau Guimarães","Assentamento Oziel Alves;","-39.6325","-13.618889","39º37'57W","13º37'08S",NA,"HURB000019066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","2021-03-04 11:05:59-03","UFRB","HURB","19261","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Souza, N.X.M.; Sousa, J.C.","341","2018","06","16","Brasil","Bahia","Andaraí","BR 242; Nas margens do Rio Utinga. Povoado de São José, sentido Seabra, lado esquerdo","-41.208889","-12.505278","41º12'32W","12º30'19S",NA,"HURB000019261",NA,"318.5","318.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","2021-03-04 11:05:59-03","UFRB","HURB","19311","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.; Sousa, J.C.","391","2018","06","20","Brasil","Bahia","Boninal","Povoado Ministro; Cachoeira da Cotia","-41.794722","-12.806944","41º47'41W","12º48'25S",NA,"HURB000019311","HURB000019311_v HURB000019311_v01 HURB000019311_v02 HURB000019311_v03 HURB000019311_v04 HURB000019311_v05","885.5","885.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","2021-03-04 11:05:59-03","UFRB","HURB","21932","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.; Fonseca, G.V. & Sousa, J.C. de","516","2018","10","12","Brasil","Bahia","Boninal","Povoado Ministro; Cachoeira do Cotia","-41.795833","-12.805556","41º47'45W","12º48'20S",NA,"HURB000021932",NA,"973.5","973.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
