"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"94","2014-10-25 05:33:00-02","MO","MOBOT","2292021","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Pozner, R., 07-","Raúl Pozner|Manuel J. Belgrano","2004","1","21","Argentina","Córdoba","Punilla","Ruta Provincial 28, ca. 2 km al W de Tanti rumbo a El Durazno","-64.58333","-31.36166",NA,NA,NA,NA,NA,NA,NA,"Pozner 335","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2011-01-24 05:52:00-02","MO","MOBOT","2292047","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Rosa Subils|Fernando N. Biurrun","1984","12","1","Argentina","La Rioja","General Belgrano","Sierra de Los Llanos: Comeguazco, sobre la falda este de la sierra, frente a Olta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subils 3720","South America","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-01-30 23:27:00-02","MO","MOBOT","2341307","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Fernando N. Biurrun|et al.","1995","2","21","Argentina","La Rioja","Quiroga","Ruta provincial nº 31, entre Malanzan y Loma Larga. Quebrada del Indio. Bosque de quebracho colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biurrun 4179","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2011-10-05 10:14:00-03","MO","MOBOT","2404436","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Kiesling, R.","Renée H. Fortunato|Roberto Kiesling|Alejandro J. Martínez","1998","3","12","Argentina","San Juan","Valle Fértil","600 m de la Ruta Prov. 510, por el costado de la costa del río Tucuma.","-67.31666","-30.85",NA,NA,NA,NA,NA,NA,NA,"Fortunato 5995","South America","905.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2009-08-21 07:12:00-03","MO","MOBOT","2404549","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Santiago Venturi","1926","11","30","Argentina","Jujuy","San Pedro","Cerro San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venturi 5130","South America","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","2404572","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Molina","1997","10","9","Argentina","La Rioja","Chamical","Paraje La Aguadita, unos 4000 m introduciéndonos hacia las sierras, desde el dique en construcción",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Molina 53","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2018-05-17 05:29:00-03","MO","MOBOT","2424772","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Kiesling, R.","María E. Múlgura|C. Antuña|Emilio A. Ulibarri","1987","12","14","Argentina","San Juan","Valle Fértil","Quebrada río Tumanas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Múlgura 728","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2011-01-21 22:47:00-02","MO","MOBOT","2424788","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Teresa Di Fulvio|Rosa Subils","1983","10","9","Argentina","Córdoba","Colón","Sierra Chica, falda este: Quebrada del Río Primero, en El Diquecito, Piedras Blancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Di Fulvio 749","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2010-10-08 20:50:00-03","MO","MOBOT","2427635","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Kiesling, R.","Roberto Kiesling|S. Meglioli","1987","1","29","Argentina","San Juan","Valle Fértil","de Sa, de Rivero a Astica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kiesling 6655","South America","800.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2009-06-25 14:16:00-03","MO","MOBOT","2427651","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker","1946","10","12","Argentina","Córdoba","Colón","Sierra Chica, falda este: Río Ceballos, cascada de Los Angelitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 6876","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-06-25 14:16:00-03","MO","MOBOT","2443614","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker","1951","8","30","Argentina","Córdoba","Punilla","Sierra Chica, falda oeste: Quebrada vecina al Cerro Pan de Azúcar (frente a Cosquín)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 9262","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-01-25 12:34:00-02","MO","MOBOT","2453616","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Lyman B. Smith|et al.","1965","1","14","Brazil","Paraná",NA,"Ponta Grossa.","-50.15","-25.08333",NA,NA,NA,NA,NA,NA,NA,"Smith 14452","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","2492889","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Castellanos, A.","Rojas*","1916",NA,NA,"Paraguay","Concepción",NA,"Colonia Rizzo, orillas del río Paragua-ý",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 2070","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","2678124","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","José M. Manzanares (QCNE)","don't use","1994","1","10","Bolivia","Santa Cruz","Manuel Maria Caballero","Saipina; Montegrande, 4-5 km N del pueblo. Bosque seco caducifolio; con presencia de Capparis spp., Schinopsis spp., Aspidosperma quebracho-blanco.","-64.58333","-18.05",NA,NA,NA,NA,NA,NA,NA,"Balcázar 30","South America","1500.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2014-06-18 05:53:00-03","MO","MOBOT","2793205","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Luther","Pierre Ibisch","1993","5","8","Bolivia","Santa Cruz","Manuel Maria Caballero","camino Cochabamba-Santa Cruz, cerca Comarapa, Neoraimondiales","-64.5","-17.91666",NA,NA,NA,NA,NA,NA,NA,"Ibisch 93.0208","South America","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","3012224","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Fátima Mereles|Rosa Degen","1993","12","11","Paraguay","Boquerón",NA,"Picada Sirascuas. Sobre vegetación xerófita",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mereles H. 5485","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","3013337","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Aurelio Schinini","1980","8","27","Paraguay","Paraguarí",NA,"Paraguari. Co santo Tomás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 20960","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2013-03-09 05:41:00-03","MO","MOBOT","3013849","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","G. Navarro","G. Navarro","1993","1","6","Bolivia","Santa Cruz","Cordillera","Bañados del Izozog. Estancia Cachari. Bosque ripario de los brazos del río Parapetí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Navarro Sánchez 1660","South America","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","3013971","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Walter Till","1993","2","9","Argentina","Jujuy",NA,"Dept. Perico, Dique La Ciénaga SW of Perico del Carmen along the road to La Caldera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Till 10119","South America","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2016-11-15 05:15:00-02","MO","MOBOT","3014215","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Rev. R.C. Tardivo, 05/09/","Antonio C. Krapovickas|Carmen L. Cristóbal|Maria M. Arbo|Victor Maruñak|R.I. Maruñak|J. Irigoyen","1970","8","5","Argentina","Corrientes","Santo Tomé","Estancia San Francisco (23 Km. NW de Gobernador Virasoro).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 17176","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2010-10-16 10:48:00-03","MO","MOBOT","3014572","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Lázaro J. Novara|J. Samaniego","1980","10","16","Argentina","Salta",NA,"Dpto, Capitol; Caleze de bueey camino que une rute 34 con La Péne (Rute 7) Lomadas préximas al camine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Novara 1354","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-07-31 04:35:00-03","MO","MOBOT","3015051","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","A. Schinini","Nélida Soria|Aníbal Aguayao","1988","11","30","Paraguay","Paraguarí",NA,"Paraguari, Cerro Mbatovi","-57.1","-25.5666667",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 002762","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2009-11-24 10:32:00-02","MO","MOBOT","3015453","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","F. Billet 11/","Frieda Billiet|B. Jadin","1993","11","13","Bolivia","Santa Cruz",NA,"Laguna Kaucaya á l' est de Gutierrez. Forêt sèche caducifoliée","-63.3833333","-19.4",NA,NA,NA,NA,NA,NA,NA,"Billiet 6162","South America","1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"117","2011-06-21 11:39:00-03","MO","MOBOT","3240326","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Foster's catalog note file","Martín Cárdenas",NA,NA,NA,"Bolivia","Cochabamba","Chapare","Arba de Sacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cárdenas Hermosa 2211","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2011-06-21 11:39:00-03","MO","MOBOT","3240419","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Foster's catalog note file","Martín Cárdenas",NA,NA,NA,"Bolivia","Cochabamba","Quillacollo","Between Quillacollo and Cerro del Calvario",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cárdenas Hermosa 3577","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2016-03-08 11:15:00-03","MO","MOBOT","436263","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Bruce Holst (SEL)","Elsa M. Zardini|Leongino Guerrero","1993","12","22","Paraguay","Paraguarí",NA,"Estancia Lago Ypoá: Cerro Lima.","-57.4","-26.0333333",NA,NA,NA,NA,NA,NA,NA,"Zardini 37649","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","860",NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","606121","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","A. Schinini (CTES)","Elsa M. Zardini","1988","12","14","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Campo cerrado 5 kms N of administration building on road to César Barrientos.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,"Zardini 8701","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","88-130",NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","886817","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Bruce Holst (SEL)","Elsa M. Zardini|Leongino Guerrero","1994","5","24","Paraguay","Boquerón",NA,"Boquerón (ex Nueva Asunción). Parque Nacional Teniente Agripino Enciso Eastern Area, Km 680. Dry forest.","-61.65","-21.2",NA,NA,NA,NA,NA,NA,NA,"Zardini 39220","South America","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","942",NA
"122","2018-05-17 05:29:00-03","MO","MOBOT","2424808","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentzii","Tillandsia lorentzii","André",NA,"María E. Múlgura|C. Antuña|Emilio A. Ulibarri","1987","12","16","Argentina","San Juan","Valle Fértil","Quebrada Astica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Múlgura 769","South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2016-08-26 09:16:14-03","UFSM","HDCF","6581","S","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb","Büneker, H. M.","Büneker, H. M.; Witeck, L.; Soares, K.; Pontes, R.","2012","09","12","Brasil","Rio Grande do Sul","Lavras do Sul","Rincão do Inferno","-53.8950004577637","-30.8131008148193",NA,NA,"Saxícola em escarpa rochosa no lado norte, brácteas florais castanhas, pétalas brancas",NA,NA,NA,NA,"92","América",NA,NA,NA,NA,"76406","auto","2014",NA,NA,"05","16",NA,NA,NA,NA,NA
"124","2019-03-29 10:41:16-03","UFSM","HDCF","6506","S","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb","Büneker, H. M.","Büneker, H. M.; Witeck, L.; Pontes, R.","2012","07","05","Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas","-53.4914016723633","-30.5121994018555",NA,NA,"Brácteas florais vermelhas, pétalas brancas, saxícola",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","52308",NA,"Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","A.P. Fontana/30-10-2016","A. P. Fontana; L.B. Pimentel","2016","10","30","Brasil","Alagoas","Delmiro Gouveia","Barragem do Xingó. San Francisco river","-37.928611","-9.540278","37W55'43","9S32'25","Nativa, luvissolo crômico órtico. Caatinga; 1 - Extremamente alta. Rupícola vertical sobre rocha quartiziticas. Folhas com tricomas esbranquiçados. Inflorescências pêndulas com brácteas florais avermelhadas.","MBML052308","MBML052308",NA,NA,"9834",NA,"146","146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","52313",NA,"Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","A.P. Fontana/28-05-2015","A. P. Fontana","2015","05","28","Brasil","Sergipe","Canindé de São Francisco","Vale dos Mestres","-37.95","-9.541286","37W57'0","9S32'28,63","Nativa. Luvissolo crômico órtico, caatinga, 1 - Extremamente alta. Rupícola, inflorescência simplex pêndula. Brácteas florais avermelhadas. Flores brancas","MBML052313","MBML052313",NA,NA,"9428",NA,"167","167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-06-15 15:29:40-03","UNESP-RC","HRCB","27831","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb","Jardivo, R. C.","Segecin, S.","1997","10","22","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"Rupícola, corola branca, brácteas avermelhadas. <ll>dwc_commonname:</ll> brómelia",NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,"46557","auto","2011",NA,NA,"05",NA,NA,NA,NA,NA,NA
"128","2019-11-07 11:44:02-03","FUVATES","HVAT","2243","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","H. M. Buneker","E. Freitas","2007","12","15","Brasil","Rio Grande do Sul","São Francisco de Assis","Fazenda Joaquim Paz.","-55.131111","-29.550278","-55º7'52''W","-29º33'1''S","rupícola.; Coletada na encosta do cerro.","HVAT00002243",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"11","14",NA,NA,NA,NA,NA
"129","2019-11-07 11:44:02-03","FUVATES","HVAT","530","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","E. Musskopf","E. Musskopf","2000","11","18","Brasil","Rio Grande do Sul","Forquetinha","Morro Eckardt.",NA,NA,NA,NA,"Rupícola, flores brancas, bráctea bordô-avermelhado.","HVAT00000530",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"11","18",NA,NA,NA,NA,NA
"130","2020-06-25 16:06:11-03","FUVATES","HVAT","2229","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","E. Musskopf","E. Freitas","2007","11","26","Brasil","Rio Grande do Sul","São Francisco de Assis","Fazenda Joaquim Paz.","-55.131111","-29.550278","-55º7'52''W","-29º33'1''S","Flores brancas","HVAT00002229",NA,NA,NA,"433",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"12","02",NA,NA,NA,NA,NA
"131","2020-06-25 16:06:11-03","FUVATES","HVAT","229","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","E. Musskopf","E. Freitas","2007","11","26","Brasil","Rio Grande do Sul","São Francisco de Assis","Fazenda Joaquim Paz.","-55.131111","-29.550278","-55º7'52''W","-29º33'1''S","flores brancas; encontrado como epífita de Sapium .","HVAT00000229",NA,NA,NA,"433",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"12","02",NA,NA,NA,NA,NA
"132","2019-12-19 11:17:53-03","UFG","UFG","6730","S","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Brown, G.K.","Rizzo, J.A.","1971","09","04","Brasil","Goiás","Pirenópolis","Serra de Pireneus","-48.9592018127441","-15.852499961853",NA,NA,"40 cm. Sobre pedras.","UFG0006730","UFG0006730",NA,NA,"6730",NA,NA,NA,NA,NA,"40887","auto","1992",NA,NA,"08",NA,NA,NA,NA,NA,NA
"133","2019-08-02 10:21:12-03","CPATSA","HTSA","6948","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Fontana, A.P.","Fontana, A.P.; Coelho, L.; Souza, D.; Silva, A.N.","2014","06","17","Brasil","Pernambuco","Parnamirim","Serra da Inveja","-40.309167","-8.25","-40.309167","-8.25","Epífita e rupícola em paredão rochoso vertical. Inflorescência pendula avermelhada. Frutos imaturos verdes.; &nf;Caatinga",NA,NA,NA,NA,"562",NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,"11","20",NA,NA,NA,NA,NA
"134","2019-08-02 10:21:12-03","CPATSA","HTSA","6862","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Fontana, A.P.","Fontana, A.P.; Silva, J.R.","2015","03","20","Brasil","Pernambuco","Orocó","Serra do Cruzeiro","-40","-9","-40","-9","Rupícola. Inflorescência pêndula. Brácteas vermelhas. Frutos verdes.; Caatinga",NA,NA,NA,NA,"2403",NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,"03","20",NA,NA,NA,NA,NA
"135","2019-08-02 10:21:12-03","CPATSA","HTSA","6852","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Fontana, A.P.","Fontana, A.P.; Pimentel, L.B.; Rodrigues, R.G.","2015","01","23","Brasil","Bahia","Casa Nova","Serra da Pimenta","-41.5","-9.3925","-41.5","-9.3925","Rupícola em parede vertical. Inflorescência simples com brácteas vermelhas. Flores com corola branca e futos imaturos verdes.; Caatinga",NA,NA,NA,NA,"2603",NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,"01","23",NA,NA,NA,NA,NA
"136","2020-09-12 05:00:02-03","US","US","2565210","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"L. Smith, R. M. Klein & G. Hatschbach","1965","1","15","Brazil","Paraná","Castro","Sandstone ledge, Carambei by Rio São João","-50.03","-24.5",NA,NA,NA,"US01917467","US01917467_01",NA,"Bromeliales",NA,"South America - Neotropics","950",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","3580498","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. L. Hage & H. S. Brito","1980","4","15","Brazil","Bahia","Bom Jesus da Lapa","Basin of the Upper São Francisco River","-43.43","-13.25",NA,NA,NA,"US01917462","US01917462_01",NA,"Bromeliales",NA,"South America - Neotropics","450","600",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","2544379","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"A. Seidel",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Assis","On rocks","-55.1310997009277","-29.5503005981445",NA,NA,NA,"US01917460","US01917460_01",NA,"Bromeliales",NA,"South America - Neotropics",NA,NA,NA,NA,"48310","auto",NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"139","2020-09-12 05:00:02-03","US","US","2519273","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"D. Sucre","1965","7","20","Brazil","Distrito Federal","Brasília","Pântanos do Zoo-Botânico","-47.9296989440918","-15.7797002792358",NA,NA,NA,"US01917465","US01917465_01",NA,"Bromeliales",NA,"South America - Neotropics",NA,NA,NA,NA,"70570","auto",NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"140","2020-09-12 05:00:02-03","US","US","2565203","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"R. Reitz & D. Klein","1965","12","13","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"US01917464","US01917464_01",NA,"Bromeliales",NA,"South America - Neotropics","900",NA,NA,NA,"46557","auto",NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"141","2020-09-12 05:00:02-03","US","US","2565209","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"L. Smith, R. M. Klein & G. Hatschbach","1965","1","14","Brazil","Paraná","Ponta Grossa","Base of sandstone cliffs, Vila Velha","-50.03","-25.22",NA,NA,NA,"US01917463","US01917463_01",NA,"Bromeliales",NA,"South America - Neotropics","890","920",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"142","2020-09-12 05:00:02-03","US","US","2645325","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"H. S. Irwin, W. R. Anderson, M. Stieber & E. Lee","1972","1","17","Brazil","Goiás",NA,"Serra dos Pireneus, ca. 23 Km E of Pirenópolis",NA,NA,NA,NA,NA,"US01917459","US01917459_01",NA,"Bromeliales",NA,"South America - Neotropics","1000",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"143","2020-09-12 05:00:02-03","US","US","2565202","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"R. Reitz & D. Klein","1965","12","17","Brazil","Paraná","Castro","Carambeí, Rio S. João","-50.0119018554688","-24.7910995483398",NA,NA,NA,"US01917461","US01917461_01",NA,"Bromeliales",NA,"South America - Neotropics","950",NA,NA,NA,"50779","auto",NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","2857247","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"R. Burle-Marx","1905","5","31","Brazil","Mato Grosso do Sul",NA,"Perto de Corumba, em paredão de pedra",NA,NA,NA,NA,NA,"US01917466","US01917466_01",NA,"Bromeliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
