"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"627","2020-11-04 12:15:58-03","ESALQ","ESA","136970","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","R.M. Salas","2013",NA,NA,"L.M. Miguel","33.0","2013","02","26","Argentina","Corrientes","San Martin",NA,NA,NA,NA,NA,NA,NA,NA,"ESA136970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2020-11-04 12:15:58-03","ESALQ","ESA","134964","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Salas, R.M.","2012",NA,NA,"Sato, H.A.","252.0","2012","01","18","Argentina","Jujuy","Ledesma",NA,NA,NA,NA,NA,NA,NA,NA,"ESA134964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2020-11-04 11:18:35-03","ESALQ","ESA","121328","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,"Pereira, Z.V.",NA,NA,NA,"Garcia, L.C.","155.0","2008","11","01","Brasil","São Paulo","Cosmópolis","Usina Ester.","-47.205591","-22.671759","-47.205591","-22.671759","652","652",NA,"ESA121328",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-11-04 11:18:35-03","ESALQ","ESA","7314","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Zappi, D.C.",NA,NA,NA,"Roinald, A.Z.Z.",NA,"1991","05","05","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA007314","ESA007314",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-11-04 11:18:35-03","ESALQ","ESA","5443","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Zappi, D.C.","1993","12","03","Essoe, B. ; Macedo, J.C.R.",NA,NA,NA,NA,"Brasil",NA,"Barão de Antonina",NA,"-49.560001373291","-23.6200008392334",NA,NA,NA,NA,NA,"ESA005443","ESA005443",NA,NA,NA,NA,"Magnoliophyta",NA,"18354","auto",NA,NA,NA,NA,NA,NA,NA
"632","2020-11-04 11:18:35-03","ESALQ","ESA","113953","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,"Souza, V.C.","2006","07","12","Souza, V.C.","32243.0","2006","07","12","Brasil","Mato Grosso","Poconé",NA,"-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,"ESA113953","ESA113953",NA,NA,NA,NA,"Magnoliophyta",NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"633","2020-11-04 11:18:35-03","ESALQ","ESA","131591","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36796.0","2013","02","27","Brasil","Rio de Janeiro","Barra Mansa","Fragmento 53 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5732","-44.0993","-22.5732","-44.0993","501","501","Árvore","ESA131591",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2020-11-04 12:15:58-03","ESALQ","ESA","133449","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Souza, V.C","2015","06","29","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","43.0","2015","06","29","Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradada","-47.28892","-22.76017","-47.28892","-22.76017","553","553","Arbusto, 1m, frutos maduros vermelhos e imaturos verdes","ESA133449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2020-11-04 11:18:35-03","ESALQ","ESA","85039","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Jung-Mendaçolli, S.L.",NA,NA,NA,"Urbanetz, C.; Déstro, G.F.G.; Moreira-Coneglian, I.R.; Harder, I.C.F.; Muniz, M.R.A.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","68.0","2003","04","18","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha do Rio do Carmo acima, com saída no núcleo do Carmo em direção aos Três Córregos.Floresta Ombrófila Densa Montana. Vegetação muito degradada por extrativismo seletivo de madeira e palmito com poucos indivíduos das espéci","-48.4","-24.3","-48.4","-24.3","530","530","Arbusto de 2,5m, frutos imaturos verde-olivas com ranhuras verde-claras","ESA085039","ESA085039",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2020-11-04 11:18:35-03","ESALQ","ESA","60667","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Hatschbach, G.","1998","01","01","Ribas, O.S. ; Pereira L.B.S.","2616.0","1998","02","08","Brasil","Mato Grosso do Sul","Bodoquena",NA,"-56.7150001525879","-20.5386009216309",NA,NA,NA,NA,NA,"ESA060667","ESA060667",NA,NA,NA,NA,"Magnoliophyta",NA,"47684","auto",NA,NA,NA,NA,NA,NA,NA
"637","2020-11-04 11:18:35-03","ESALQ","ESA","52712","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Ferreira, M.A.P.",NA,NA,NA,"Romão, G.O. ; Ferreira, M.A.P.","1092.0","2004","04","09","Brasil","Mato Grosso do Sul","Miranda",NA,"-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,"ESA052712",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
"638","2020-11-04 11:18:35-03","ESALQ","ESA","27235","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Zappi, D.C.","2007",NA,NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Astorino, A.","10692.0","1996","01","27","Brasil","São Paulo","Angatuba",NA,"-48.4099998474121","-23.4899997711182",NA,NA,NA,NA,NA,"ESA027235","ESA027235",NA,NA,NA,NA,"Magnoliophyta",NA,"29114","auto",NA,NA,NA,NA,NA,NA,NA
"639","2020-11-04 11:18:35-03","ESALQ","ESA","114333","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,NA,NA,NA,NA,"Ribeiro, M.F.",NA,"2009","10","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA114333","ESA114333",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"640","2020-11-04 11:18:35-03","ESALQ","ESA","1004","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Zappi, D.C.","1993","12","02",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA001004","ESA001004",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-11-04 11:18:35-03","ESALQ","ESA","27973","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Taylor, C.M.","1997","01","01","Souza, V.C. ; Souza, J.P.","11397.0","1996","06","08","Brasil","São Paulo","Rubiácea","Cerca de 2 Km da cidade em direção à Rodovia Marechal Rondon. Estrada para Bento de Abreu. Mata mesófila semidecídua bastante perturbada.","-507.289",NA,"-507,289","-21,273,611","410","410","Arbusto, ca. 1,5 m alt.; frutos maduros vermelhos.","ESA027973","ESA027973",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-11-04 11:18:35-03","ESALQ","ESA","51874","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,"Maria, V.R.B.",NA,NA,NA,"Maria, V.R.B.",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,"ESA051874",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA
"643","2020-11-04 11:18:35-03","ESALQ","ESA","52697","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Ferreira, M.A.P.",NA,NA,NA,"Romão, G.O. ; Ferreira, M.A.P.","1091.0","2004","04","09","Brasil","Mato Grosso do Sul","Miranda",NA,"-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,"ESA052697","ESA052697",NA,NA,NA,NA,"Magnoliophyta",NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
"644","2020-11-04 11:18:35-03","ESALQ","ESA","99523","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,NA,NA,NA,NA,"Santos, A.P.M.","308.0","2004","10","29","Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"ESA099523","ESA099523",NA,NA,NA,NA,"Magnoliophyta",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"645","2020-11-04 11:18:35-03","ESALQ","ESA","35589","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Bernacci, L.C.","1995","09","05","Bernacci, L.C. et al.","1981.0","1995","09","05","Brasil","São Paulo","Adamantina",NA,"-51.0699996948242","-21.6800003051758",NA,NA,NA,NA,NA,"ESA035589","ESA035589",NA,NA,NA,NA,"Magnoliophyta",NA,"31214","auto",NA,NA,NA,NA,NA,NA,NA
"646","2020-11-04 11:18:35-03","ESALQ","ESA","100013","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,"Ferreira, M.A.P.","2005","12","12","Carboni, M.","242.0","2005","07","01","Brasil","São Paulo","Bauru",NA,"-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,"ESA100013","ESA100013",NA,NA,NA,NA,"Magnoliophyta",NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA
"647","2020-11-04 11:18:35-03","ESALQ","ESA","8535","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Zappi, D.C.",NA,NA,NA,"Souza, V.C. ; Sakuragui, C.M.","2546.0","1991","06","01","Brasil","São Paulo","Ilhabela",NA,"-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,"ESA008535","ESA008535",NA,NA,NA,NA,"Magnoliophyta",NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA
"648","2020-11-04 11:18:35-03","ESALQ","ESA","61646","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,NA,NA,NA,NA,"Rozza, A.F.","249.0","1996","01","01","Brasil","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,NA,"ESA061646",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA
"649","2020-11-04 11:18:35-03","ESALQ","ESA","77447","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.",NA,NA,NA,NA,"Gorenstein, M.R. et al.","4.0","1999","01","05","Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA077447","ESA077447",NA,NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"650","2020-11-04 12:15:58-03","ESALQ","ESA","134988","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,"Ribeiro, R.R.","2014","09","08","Oliveira, M.R.B.S.","1.0","2014","09","18","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA134988",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"651","2020-11-04 11:18:35-03","ESALQ","ESA","68611","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Romão, G.O.","2000","05","20","Romão, G.O. ; Mazine, F.F.","2.0","1999","03","28","Brasil","Mato Grosso do Sul","Miranda","Pantanal.","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,"ESA068611","ESA068611",NA,NA,NA,NA,"Magnoliophyta",NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
"652","2020-11-04 11:18:35-03","ESALQ","ESA","99527","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,NA,NA,NA,NA,"Santos, A.P.M.",NA,"2003","11","07","Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"ESA099527","ESA099527",NA,NA,NA,NA,"Magnoliophyta",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"653","2020-11-04 11:18:35-03","ESALQ","ESA","14002","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Hatschbach, G.","1990","01","01","Kummrow, R. ; Ribas, O.S.","3225.0","1990","02","13","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"ESA014002","ESA014002",NA,NA,NA,NA,"Magnoliophyta",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"654","2020-11-04 11:18:35-03","ESALQ","ESA","132011","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,"Gomes, M.","2013","10","23","Uller, H.F. ; Terra, G.","357.0","2013","09","01","Brasil","Rio de Janeiro","São Pedro da Aldeia",NA,"-42.1027984619141","-22.8391990661621",NA,NA,NA,NA,NA,"ESA132011",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"20879","auto",NA,NA,NA,NA,NA,NA,NA
"655","2020-11-04 11:18:35-03","ESALQ","ESA","33400","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","1561.0","1989","12","27","Brasil","Rio Grande do Sul","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"ESA033400","ESA033400",NA,NA,NA,NA,"Magnoliophyta",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA
"656","2020-11-04 11:18:35-03","ESALQ","ESA","60420","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","3711.0","1997","12","27","Brasil","Santa Catarina","Concórdia",NA,"-52.0278015136719","-27.2341995239258",NA,NA,NA,NA,NA,"ESA060420","ESA060420",NA,NA,NA,NA,"Magnoliophyta",NA,"24608","auto",NA,NA,NA,NA,NA,NA,NA
"657","2020-11-04 11:18:35-03","ESALQ","ESA","36116","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,NA,NA,NA,NA,"Cezare, C.H.",NA,"1995","09","10","Brasil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,"ESA036116","ESA036116",NA,NA,NA,NA,"Magnoliophyta",NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA
"658","2020-11-04 11:18:35-03","ESALQ","ESA","17873","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Taylor, C.M.","1997","01","01","Cordeiro, I. ; Barros, M.A.B.","1429.0","1994","05","18","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA017873","ESA017873",NA,NA,NA,NA,"Magnoliophyta",NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"659","2020-11-04 11:18:35-03","ESALQ","ESA","5578","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Zappi, D.C.","1994","01","01","Gandolfi, S. et al.",NA,"1989","07","19","Brasil","São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,"ESA005578","ESA005578",NA,NA,NA,NA,"Magnoliophyta",NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA
"660","2020-11-04 11:18:35-03","ESALQ","ESA","3575","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Zappi, D.",NA,NA,NA,"Catharino, E.L.M. ; Mantovani, W.","470.0","1985","10","11","Brasil","São Paulo","Ipeúna",NA,"-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,NA,"ESA003575","ESA003575",NA,NA,NA,NA,"Magnoliophyta",NA,"12906","auto",NA,NA,NA,NA,NA,NA,NA
"661","2020-11-04 11:18:35-03","ESALQ","ESA","32687","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Taylor, C.M.","1997","01","01","Nave, A.G.",NA,"1991","11","03","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"ESA032687","ESA032687",NA,NA,NA,NA,"Magnoliophyta",NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"662","2020-11-04 11:18:35-03","ESALQ","ESA","30600","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Rozza, A.F.",NA,NA,NA,"Rozza, A.F.","59.0","1995","06","26","Brasil","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,NA,"ESA030600","ESA030600",NA,NA,NA,NA,"Magnoliophyta",NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA
"663","2020-11-04 11:18:35-03","ESALQ","ESA","40199","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.",NA,NA,NA,NA,"Rozza, A.F.","205.0","1996","02","02","Brasil","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,NA,"ESA040199","ESA040199",NA,NA,NA,NA,"Magnoliophyta",NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA
"664","2020-11-04 11:18:35-03","ESALQ","ESA","30599","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,NA,NA,NA,NA,"Rozza, A.F.","215.0","1995","11","10","Brasil","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,NA,"ESA030599",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA
"665","2020-11-04 11:18:35-03","ESALQ","ESA","20720","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Delprete, P.",NA,NA,NA,"Souza, J.P. et al.","12.0","1994","10","14","Brasil","São Paulo","Paulo de Faria",NA,"-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,NA,"ESA020720","ESA020720",NA,NA,NA,NA,"Magnoliophyta",NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA
"666","2020-11-04 11:18:35-03","ESALQ","ESA","51404","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,NA,NA,NA,NA,"Garcia, C.C.",NA,"2005","11","20","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA051404","ESA051404",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"667","2020-11-04 12:15:58-03","ESALQ","ESA","134987","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,"Ribeiro, R.R.","2014","09","18","Hess, Y.","1.0","2014","11","08","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA134987",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"668","2020-11-04 11:18:35-03","ESALQ","ESA","8019","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Campos, M.T.","1993","03","04","Souza, V.C.","2115.0","1992","12","07","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA008019","ESA008019",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"669","2020-11-04 11:18:35-03","ESALQ","ESA","17054","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Taylor, C.M.","1997","01","01","Castro, D.S.","7.0","1994","11","20","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA017054","ESA017054",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"670","2020-11-04 11:18:35-03","ESALQ","ESA","10396","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Rodrigues, R.R.","1993","04","23","Barreto, K.D. et al.","281.0","1993","04","15","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA010396","ESA010396",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"671","2020-11-04 11:18:35-03","ESALQ","ESA","17559","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.",NA,NA,NA,NA,"Campos, L.M.","1.0","1994","10","18","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA017559","ESA017559",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"672","2020-11-04 11:18:35-03","ESALQ","ESA","63986","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Rodrigues, R.R.","1997","01","01","Bufo, L.V.B. ; Sabadim, P.C.","124.0",NA,NA,NA,"Brasil","São Paulo","Porto Feliz",NA,"-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,NA,"ESA063986","ESA063986",NA,NA,NA,NA,"Magnoliophyta",NA,"19715","auto",NA,NA,NA,NA,NA,NA,NA
"673","2020-11-04 11:18:35-03","ESALQ","ESA","119368","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,"Farah, F.T.","2004",NA,NA,"Farah, F.T. ; Vieira, D.M.","2422.0","2004","06","29","Brasil","São Paulo","São Joaquim da Barra",NA,"-47.8499984741211","-20.5799999237061",NA,NA,NA,NA,"Árvore","ESA119368",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"29681","auto",NA,NA,NA,NA,NA,NA,NA
"674","2020-11-04 11:18:35-03","ESALQ","ESA","89142","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Jung-Mendaçolli, S.L.",NA,NA,NA,"Arzolla, F.A.R.D.P.","532.0",NA,NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA089142","ESA089142",NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"675","2020-11-04 11:18:35-03","ESALQ","ESA","119404","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,"Farah, F.T.","2005",NA,NA,"Farah, F.T. ; Vieira, D.M.","2458.0","2005","05","02","Brasil","São Paulo","Cajuru","Fazenda Ytaoca","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"Arbusto","ESA119404",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"21243","auto",NA,NA,NA,NA,NA,NA,NA
"676","2020-11-04 11:18:35-03","ESALQ","ESA","119405","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis",NA,"Farah, F.T.","2005",NA,NA,"Farah, F.T. ; Vieira, D.M.","2459.0","2005","05","02","Brasil","São Paulo","Cajuru","Fazenda Ytaoca","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"Arbusto","ESA119405",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"21243","auto",NA,NA,NA,NA,NA,NA,NA
"677","2020-11-04 12:15:58-03","ESALQ","ESA","133578","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Gios, B.","2015","06","30","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","68.0","2015","06","30","Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia; Fragmento de Floresta Estacional Semidecidual degradada, próximo a uma vossoroca","-47.2900009155273","-22.7700004577637","-47,.28557º","-22,75613º","598","598","frutos do tipo baga de cor vermelha","ESA133578",NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA,NA
"678","2020-11-04 11:18:35-03","ESALQ","ESA","68612","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","carthagenensis","Psychotria carthagenensis","Jacq.","Romão, G.O.","2000","05","20","Romão, G.O. ; Mazine, F.F.","3.0","1999","03","28","Brasil","Mato Grosso do Sul","Miranda","Pantanal.","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,"ESA068612","ESA068612",NA,NA,NA,NA,"Magnoliophyta",NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
