"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"626","2020-01-28 15:53:33-03","UNICAMP","UEC","129351","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Gomes, BZ","91","2002","08","13",NA,"Brazil",NA,NA,"Planta de 4,5 m de altura. Transição cerradão-mata ciliar.","UEC173548","Magnoliopsida",NA,"Kunth","Tamashiro, JY","São Paulo","Horto Santa Fé 1",NA,"Brotas","-48.388889","-22.265",NA,NA,NA,NA,"-48.388889","-22.265",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-01-28 15:53:33-03","UNICAMP","UEC","117648","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Batalha, MA","3348","1999","05","02",NA,"Brazil",NA,NA,"flor, Arb. 3,8 m alt. Flores rosadas. Em cerrado sensu stricto.","UEC173520","Magnoliopsida",NA,"Kunth","Batalha, MA","Goiás","Parque Nacional das Emas. Próxima ao pon",NA,"Chapadão do Céu","-52.883333","-17.816667",NA,NA,NA,NA,"-52.883333","-17.816667","2000","02",NA,NA,NA,NA,NA,NA,NA
"628","2020-01-28 15:53:33-03","UNICAMP","UEC","122406","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Semir, J; Dutilh, JHA; Feres, FR","17","2001","11","14",NA,"Brazil",NA,NA,"flor, Cerrado. Arvoreta de 2 m de altura. Flores róseas.","UEC173519","Magnoliopsida",NA,"Kunth","Feres, FR","Minas Gerais","Aeroporto",NA,"Brasília de Minas","-44.35","-16.216667","900","900",NA,NA,"-44.35","-16.216667","2002","01",NA,NA,NA,NA,NA,NA,NA
"629","2021-03-01 16:33:22-03","UNICAMP","UEC","129511","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Kinoshita, LS; Yamamoto, K; Costa, IR; Verola, CF; et al.","C017a","2002","09","24",NA,"Brazil",NA,NA,"arbusto ca. 1m., frutos imaturos verdes; glândulas no cálice brancas.","UEC173552","Magnoliopsida",NA,"Kunth",NA,"Minas Gerais","Serra do cipó - estrada e, fremte à Pousada Fazenda Monjolo,Trilha do Paredão, próximo à cachoeira.",NA,"Cardeal Mota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-01-28 15:53:33-03","UNICAMP","UEC","129585","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Kinoshita, LS; Yamamoto, K; Verola, CF; Rio, MCS; Nakakura, HCC; Costa, IR","C017","2002","09","24",NA,"Brazil",NA,NA,"fruto, Arbusto de cerca de 1 m, frutos imaturos verdes, glândulas no cálice brancas.","UEC173557","Magnoliopsida",NA,"Kunth",NA,"Minas Gerais","Serra do Cipó, Estrada em frente à Pousada Fazenda Monjolo. Trilha do Paredão, próximo à cachoeira.",NA,"Cardeal Mota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-01-28 15:53:33-03","UNICAMP","UEC","134066","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Kinoshita, LS; Rosseto, V; Gomes, SM","0395","2003","04","09",NA,"Brazil",NA,NA,"Arvoreta, flores amarelas, frutos jovens.","UEC173513","Magnoliopsida",NA,"Kunth","Kinoshita, LS","São Paulo","Barão de Geraldo, Próximo ao Laboratório Sincrontron.",NA,"Campinas","-47.0525","-22.801944",NA,NA,NA,NA,"-47.0525","-22.801944","2003","04",NA,NA,NA,NA,NA,NA,NA
"632","2021-03-01 16:33:22-03","UNICAMP","UEC","193814","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Silva, BG; Pires, TP","391","2017","11","09",NA,"Brazil",NA,NA,"Local: Pleno sol, braquiária ao redor. Solo: _. Hábito: Arbóreo. Altura: 3m. Látex: _. Cor: flor branca, potencial apícola. Odor: _. Outros: _; Stricto sensu","UEC156713","Magnoliopsida",NA,"Kunth","Silva, BG","São Paulo","Unidade de Desenvolvimento Ambiental - UNIDAM","UEC156713 UEC156713_v01 UEC156713_v02 UEC156713_v03 UEC156713_v04","Jundiaí","-47.497547","-23.269322","753","753",NA,NA,"-47.497547","-23.269322","2017","12","04",NA,NA,NA,NA,NA,NA
"633","2019-08-20 10:17:28-03","UNICAMP","UEC","130235","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Kinoshita, LS; Simões, AO; Farias, R; Yamamoto, K; Silva, RR; Silva, LF; Scarpa, F","02159","2002","09","24",NA,"Brazil",NA,NA,"flor, árvore 2m altura; folhas com nervuras avermelhadas a rosadas; glândulas brancas no cálice; corola brano-rosadas","UEC037522","Magnoliopsida",NA,"Kunth","Francener, A","Minas Gerais","proximidades da cidade, ambiente de cerr",NA,"Lagoa Santa","-43.895","-19.493333",NA,NA,NA,NA,"-43.895","-19.493333","2013","09","24",NA,NA,NA,NA,NA,NA
"634","2020-01-28 15:53:33-03","UNICAMP","UEC","145259","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Damasceno Junior, GA; Bortolotto, IM; Ishii, IH; Sciamarelli, A; Nakajima, JN; Assis, ELM","2593","2002","10","20",NA,"Brazil",NA,NA,NA,"UEC173507","Magnoliopsida",NA,"Kunth",NA,"Mato Grosso do Sul","Trilha da Lagartixa., Morro Atrás do Porto do Amolar. Cerrado rupestre - transição para campo limpo rupestre; Solo - litólico com afloramento de rochas quartozozas; Relevo - Morro.",NA,"Corumbá","-57.515028","-18.038556","150","150",NA,NA,"-57.515028","-18.038556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-08-20 10:17:28-03","UNICAMP","UEC","130236","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Kinoshita, LS; Simões, AO; Farias, R; Yamamoto, K; Silva, RR; Silva, LF; Scarpa, F","02159","2002","09","24",NA,"Brazil",NA,NA,"flor, árvore 2m altura; folhas com nervuras avermelhadas a rosadas; glândulas brancas no cálice; corola brano-rosadas",NA,"Magnoliopsida",NA,"Kunth","Francener, A","Minas Gerais","proximidades da cidade, ambiente de cerr",NA,"Lagoa Santa","-43.895","-19.493333",NA,NA,NA,NA,"-43.895","-19.493333","2013","09","24",NA,NA,NA,NA,NA,NA
"636","2020-01-28 15:53:33-03","UNICAMP","UEC","149857","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Kinoshita, LS; Martins, AB; Galvão, JC; Fanton, JCM; Shimizu, GH","08-135","2008","11","03",NA,"Brazil",NA,NA,NA,"UEC173553","Magnoliopsida",NA,"Kunth",NA,"Minas Gerais","Pousada do Rio Turvo.",NA,"Capitólio","-46.293333","-20.636389",NA,NA,NA,NA,"-46.293333","-20.636389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-01-28 15:53:33-03","UNICAMP","UEC","44233","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1417","1986","09","11",NA,"Brazil",NA,NA,"30cm de altura. Botões avermelhados.","UEC173506","Magnoliopsida",NA,"Kunth","Bicudo, LRH; Campos, CJ","São Paulo","Rodovia João Melão, À margem da Rodovia João Melão, que liga São Manuel à Avaré, no Km 296. Campo Cerrado.",NA,"Botucatu","-48.733333","-22.566667",NA,NA,NA,NA,"-48.733333","-22.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2021-03-01 16:33:22-03","UNICAMP","UEC","32252","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ramos, AE","128","1982","11","10",NA,"Brazil",NA,NA,"Entre 15.32s - 15.38s e 47.33w - 47.37w.; Arvoreta de ca. de 3m com inflorescência de flores róseas com uma pétala maior e frutos jovens.; Cerrado no centro da Reserva.","UEC173529","Magnoliopsida",NA,"Kunth",NA,"Distrito Federal","Reserva Biológica de águas Emendadas, Ca. de 40 Km a NE de Brasília.",NA,"Brasília","-47.55","-15.533333","1000","1150",NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2020-01-28 15:53:33-03","UNICAMP","UEC","42718","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Carvalho, DA","02720","1983","09","14",NA,"Brazil",NA,NA,"Arbusto de 2 m.","UEC173515","Magnoliopsida",NA,"Kunth","Carvalho, DA","Minas Gerais","Cerrado.",NA,"Campo do Meio","-45.833333","-21.116667",NA,NA,NA,NA,"-45.833333","-21.116667","1984","08",NA,NA,NA,NA,NA,NA,NA
"640","2020-01-28 15:53:33-03","UNICAMP","UEC","43115","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ratter, JA; Leitão Filho, HF; Semir, J; Macias, L; Argent, GCG; Gibbs, PE","s.n.","1983","11","16",NA,"Brazil",NA,NA,NA,"UEC173539","Magnoliopsida",NA,"Kunth",NA,"São Paulo","Instituto Florestal de SP, In fairly sparse cerrado.",NA,"Angatuba","-48.416667","-23.45",NA,NA,NA,NA,"-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-08-20 10:17:28-03","UNICAMP","UEC","44807","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A; DC, A","1029","1986","04","29",NA,"Brazil",NA,NA,"Frutos verde, 1 metro de altura",NA,"Magnoliopsida",NA,"Kunth","Mamede, MCH","São Paulo","Rodovia que liga Victoriana ao rio Bonit",NA,"Botucatu","-48.283333","-22.8",NA,NA,NA,NA,"-48.283333","-22.8","2005",NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-01-28 15:53:33-03","UNICAMP","UEC","44808","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Bicudo, LRH; Campos, CJ; Amaral Jr, A","198a","1985","12","12",NA,"Brazil",NA,NA,"40 cm de altura; flores brancas rosadas.","UEC173534","Magnoliopsida",NA,"Kunth","Bicudo, LRH; Campos, CJ","São Paulo","Margem da Rod. João Melão, liga S. Manuel a Avaré, Campo cerrado.",NA,"Botucatu","-48.738611","-22.9",NA,NA,NA,NA,"-48.738611","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-01-28 15:53:33-03","UNICAMP","UEC","44824","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Amaral Jr, A; DC, A; Hernandes-Bicudo, LR; Campos, CJ","147","1985","11","21",NA,"Brazil",NA,NA,"Flores amarelas, sem odor. Arbusto com 1,5 m de altura.","UEC173516","Magnoliopsida",NA,"Kunth","Elias, SI",NA,"Cerradão à margem da rodovia sem pavimentação, que liga Vitoriana ao Rio Bonito - Estrada do Roberto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"644","2021-03-01 16:33:22-03","UNICAMP","UEC","50726","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Castro, AAIF","19704","1985","10",NA,NA,"Brazil",NA,NA,"Arbusto; Cerrado","UEC173504","Magnoliopsida",NA,"Kunth",NA,"São Paulo","Parque Estadual de Vaçununga, gleba Pé de gigante, Rod. Anhanguera, km 255-7.",NA,"Santa Rita do Passa Quatro","-47.6","-21.633333","690","710",NA,NA,"-47.6","-21.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2021-03-01 16:33:22-03","UNICAMP","UEC","73869","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Marimon, BS; et al.","137A","1994","09","19",NA,"Brazil",NA,NA,"Arbusto (3,5 x 30 cm). Corola Rosada. Casca externa cinza com fissuras longitudinais e transversais formando placas rígidas. Casca interna rosada. Indivíduo 1132.; Cerrado. Substrato Geral: Arenoso com laterita.","UEC173524","Magnoliopsida",NA,"Kunth","Tamashiro, JY","Mato Grosso","Reserva do Campus Universitário, Reserva do Campus, transecto, parcela 75.",NA,"Nova Xavantina","-52.348611","-14.690417","300","300",NA,NA,"-52.348611","-14.690417","1995","09","12",NA,NA,NA,NA,NA,NA
"646","2021-03-01 16:33:22-03","UNICAMP","UEC","77046","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Souza, VC; Souza, JP; Miyagi, PH; Nakagomi, MY","7268","1994","11","14",NA,"Brazil",NA,NA,"Subarbusto; flores róseas.; área de cerrado adjancente a banhado.","UEC037519","Magnoliopsida",NA,"Kunth","Francener, A","São Paulo","Estrada Itararé-Itapeva, Próximo à ponte do Rio Verde.",NA,"Itararé","-49.201667","-24.085",NA,NA,NA,NA,"-49.201667","-24.085","2013","09","24",NA,NA,NA,NA,NA,NA
"647","2021-03-01 16:33:22-03","UNICAMP","UEC","9689","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ratter, JA; Castro, RA; Souza, R; Santos, RR; Andrelinho, RA","1973","1968","06","25",NA,"Brazil",NA,NA,"Small tree, 3m tall. Trumk 25cm in girth 1m above ground level. Petals pale pink.; Growing in low bushy cerrado.","UEC173496","Magnoliopsida",NA,"Kunth",NA,"Mato Grosso","Ca. 270Km N. of Xavantina, 8 Km. NE of the Base Camp of the Expedition.",NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2021-03-01 16:33:22-03","UNICAMP","UEC","84715","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Souza, VC; Vitti, FX; Moraes, PLR","5818","1994","04","17",NA,"Brazil",NA,NA,"Arbusto; ca. sw 1,5m de altura. Caule alaranjado; cálice castanho com elaióforos róseo-claros; pétalas róseas com ápice mais escuro.; Cerrado.","UEC173526","Magnoliopsida",NA,"Kunth","Rodrigues, RR","São Paulo","Estrada entre Itirapina e São Carlos, A cerca de 9 Km de Itirapina.",NA,"Itirapina","-47.883056","-22.180278",NA,NA,NA,NA,"-47.883056","-22.180278","1994","05",NA,NA,NA,NA,NA,NA,NA
"649","2021-03-01 16:33:22-03","UNICAMP","UEC","9693","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ratter, JA; Fonseca, SG; Castro, RA","2448","1972","09","21",NA,"Brazil",NA,NA,"Tree, 5m tall; trumk 16 cm in diameter at breast height. Petals tinted with pink.; In Cerrado.","UEC173495","Magnoliopsida",NA,"Kunth","Mantovani, W","Goiás","Region of Fazenda Lagoa Santa, Nr. Padre Bernado. About 140 Km N of Brasilia.",NA,NA,"-48.75","-15.5",NA,NA,NA,NA,"-48.75","-15.5","1973","01","09",NA,NA,NA,NA,NA,NA
"650","2021-03-01 16:33:22-03","UNICAMP","UEC","9762","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Silvano","s.n.","1979","08","21",NA,"Brazil",NA,NA,"Árvore 4m, sépalas brancas e pétalas roseas. Folha verde claro.; Topografia plana. Arenoso. Terreno seco.&nf;Campo Sujo.","UEC173554","Magnoliopsida",NA,"Kunth","Mamede, MCH","Mato Grosso do Sul","Fazenda Fundão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982","05","28",NA,NA,NA,NA,NA,NA
"651","2021-03-01 16:33:22-03","UNICAMP","UEC","9763","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Semir, J; Taroda, N","2811","1976","09","08",NA,"Brazil",NA,NA,"Herbáceo com xilopódio, flores roseas.","UEC173551","Magnoliopsida",NA,"Kunth",NA,"Goiás","Serra Dourada, Em cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982","05","28",NA,NA,NA,NA,NA,NA
"652","2021-03-01 16:33:22-03","UNICAMP","UEC","153111","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Silveira, ALP","229","2007","09","30",NA,"Brazil",NA,NA,"Árvore com 3,5m.","UEC173527","Magnoliopsida",NA,"Kunth","Sebastiani, R","Amazonas","Cerrado",NA,"Manicoré","-61.3003005981445","-5.80916976928711",NA,NA,"344308","auto",NA,NA,"2008","06",NA,NA,NA,NA,NA,NA,NA
"653","2021-03-01 16:33:22-03","UNICAMP","UEC","33535","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Pereira, BAS","124","1981","11","26",NA,"Brazil",NA,NA,"Arvoreta mirrada; folhas glabras; flores alvas.; Morro pedregoso.","UEC173528","Magnoliopsida",NA,"Kunth","Mamede, MCH","Distrito Federal","Campo rupestre distante 1 a 2 Km da margem esquerda do Rio Paranoá.",NA,"Brasília","-47.9296989440918","-15.7797002792358","1100","1100","70570","auto",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA
"654","2021-03-01 16:33:22-03","UNICAMP","UEC","23509","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer-Salles, AE; Chagas e Silva","2521","1979","10","17",NA,"Brazil",NA,NA,"Árvore com aproximadamente 2m. de altura, flore com pétalas rosas ou lavas, estames amarelos e folhas membranaceas.","UEC173545","Magnoliopsida",NA,"Kunth",NA,"Distrito Federal","Cerrado próximo ao setor residencial do lago sul.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2021-03-01 16:33:22-03","UNICAMP","UEC","51729","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Equipe do Jardim Botânico de Brasília","622","1985","11","14",NA,"Brazil",NA,NA,"Arvoreta de ca. 3m com flores rosadas e frutos. Campo sujo queimado há 3 meses.","UEC173547","Magnoliopsida",NA,"Kunth",NA,"Distrito Federal","Jardim Botânico de Brasília, Ca. de 20km a SE de Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358","1025","1150","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-03-01 16:33:22-03","UNICAMP","UEC","51801","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Salles, AEH","269","1985","10","22",NA,"Brazil",NA,NA,"Árvore com 2m. Folhas glabras membranaceas. Botão floral rosa, glândulas rosa claro. Pétalas róseas","UEC173546","Magnoliopsida",NA,"Kunth",NA,"Distrito Federal","Reserva Ecológica de Águas Emendadas",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-03-01 16:33:22-03","UNICAMP","UEC","9764","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Shepherd, GJ; Kinoshita, LS; Tamashiro, JY; Andrade, JB","3781","1976","11","28",NA,"Brazil",NA,NA,"Árvore com 30m. Flores rosa.","UEC173536","Magnoliopsida",NA,"Kunth","Mamede, MCH","Goiás","Km 35",NA,"Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"44724","auto",NA,NA,"2004","05","28",NA,NA,NA,NA,NA,NA
"658","2021-03-01 16:33:22-03","UNICAMP","UEC","23482","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Heringer, EP; Mendonça, RC; Paula, JE; Heringer-Salles, AE","2251","1979","10","09",NA,"Brazil",NA,NA,"Árvore de 3m x 6cm., folha subcoriacea glabra, flores com pétalas brancas.; Campos rupestres, queimado.","UEC037525","Magnoliopsida",NA,"Kunth","Elias, SI","Goiás","Alto Paraíso",NA,"Colinas do Sul","-48.0783004760742","-14.1513996124268",NA,NA,"58154","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-01-28 15:53:33-03","UNICAMP","UEC","48682","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Martins, FR; Silva, AF; Santin, DA; Silva, SM","20175","1987","12","07",NA,"Brazil",NA,NA,"Arvoreta de 1,7m de altura. Folhas com nervura rósea. Flores rosadas.","UEC173514","Magnoliopsida",NA,"Kunth",NA,"Goiás","Serra dos Pirineus, Cerrado Mata Campo Rupestre.",NA,"Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-01-28 15:53:33-03","UNICAMP","UEC","48592","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Martins, FR; Silva, AF; Santin, DA; Silva, SM","20167","1987","12","07",NA,"Brazil",NA,NA,"Arvoreta de 2,5m de altura. Folhas com nervura avermelhada. Frutos.","UEC173537","Magnoliopsida",NA,"Kunth",NA,"Goiás","Serra dos Pirineus, Cerrado Mata Campo Rupestre.",NA,"Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-03-01 16:33:22-03","UNICAMP","UEC","20970","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Setz, EZF","10519","1979","09","21",NA,"Brazil",NA,NA,"1,5m - 2m alt. arbóreo, em flor cor rosa.; Cerrado.","UEC173533","Magnoliopsida",NA,"Kunth",NA,"Mato Grosso","Reserva Nambiquara - Aldeia Juina",NA,"Aripuanã","-59.459400177002","-10.1667003631592",NA,NA,"273871","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-03-01 16:33:22-03","UNICAMP","UEC","23938","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Guarim Neto, G; Amorim Neto, L","4832","1982","08","31",NA,"Brazil",NA,NA,"Arbusto de 2 metros de altura.&nf;Botões florais ligeiramente róseos.",NA,"Magnoliopsida",NA,"Kunth",NA,"Mato Grosso","Guia Mata de levantamento - 6Z",NA,"Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-01-28 15:53:33-03","UNICAMP","UEC","44409","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Oliveira Filho, AT","169","1984","08","28",NA,"Brazil",NA,NA,"Árvore com cerca de 2,5 m de altura. Flores róseas e frutos verdes.","UEC173542","Magnoliopsida",NA,"Kunth",NA,"Mato Grosso","km 14 rodovia MT 305, Cerrado.",NA,"Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-08-20 10:17:28-03","UNICAMP","UEC","143097","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Silva, RR; Ramires, E","84","2003","10","06",NA,"Brazil",NA,NA,"Árvore de 2,0 m de altura. Frutos imaturos verdes. Solo minério de ferro.","UEC037523","Magnoliopsida",NA,"Kunth","Francener, A","Mato Grosso do Sul","Serra Santa Cruz, Planalto residual do Urucum. Acesso pela mineração Corumbaense. Campo cerrado.",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,"2013","09","24",NA,NA,NA,NA,NA,NA
"665","2021-03-01 16:33:22-03","UNICAMP","UEC","29203","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Guarim Neto, G; Amorim Neto, L","654","1982","08","31",NA,"Brazil",NA,NA,"Arbusto de 2 m de altura. Botões florais ligeiramente róseo.; Cerrado","UEC173550","Magnoliopsida",NA,"Kunth",NA,"Mato Grosso do Sul",NA,NA,"Guia Lopes da Laguna","-56.114200592041","-21.457799911499",NA,NA,"44012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-01-28 15:53:33-03","UNICAMP","UEC","48452","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Martins, F","29","1985","11","05",NA,"Brazil",NA,NA,"Árvore de 3 m. Flores róseas.","UEC173543","Magnoliopsida",NA,"Kunth",NA,"Mato Grosso do Sul","Fazenda do Cacildo",NA,"Selvíria","-51.4188995361328","-20.3672008514404",NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-01-28 15:53:33-03","UNICAMP","UEC","43301","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Pereira, SC","03728","1982","04","05",NA,"Brazil",NA,NA,"Arbusto 3 m de altura.","UEC173541","Magnoliopsida",NA,"Kunth","Carvalho, DA","Minas Gerais","Cerrado.",NA,"Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,"22010","auto",NA,NA,"1984","09",NA,NA,NA,NA,NA,NA,NA
"668","2020-01-28 15:53:33-03","UNICAMP","UEC","149810","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC","08/412","2008","11","05",NA,"Brazil",NA,NA,"Arvore, 2,5m, flores com estames amarelos, pétalas novas alvas pétals velhas","UEC173540","Magnoliopsida",NA,"Kunth",NA,"Minas Gerais","Estrada para as pedreiras",NA,"Capitólio","-46.0499992370605","-20.6152992248535","985","985","29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-08-20 10:17:28-03","UNICAMP","UEC","176578","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Monge, M; Aranha, JLM; Shimizu, GH; Caseli, CC; Firens, M; Morokawa, R","648","2008","11",NA,NA,"Brazil",NA,NA,NA,"UEC072112","Magnoliopsida",NA,"Kunth",NA,"Minas Gerais","Serra da Canastra.","UEC072112","Capitólio","-46.0499992370605","-20.6152992248535",NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2021-03-01 16:33:22-03","UNICAMP","UEC","206452","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Lombello, RA","L33","1997","11","10",NA,"Brazil",NA,NA,"Arbórea, ca. de 4m, frutos redondos e flores rosadas.","UEC173657","Magnoliopsida",NA,"Kunth",NA,"Minas Gerais","Cachoeira da Toca","UEC173657","Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
