"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"1122","2015-10-21 23:40:20-02","MNHN","RECOLNAT_MNHN_P","P00710438","PreservedSpecimen",NA,"Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","(L.) Gaudich. ex Benth.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corcovado, à Sta. Thereza, 18 février 1862 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00710438' target='other'> <mi>dwc_moreinfo</mi></a>","P00710438","P00710438_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"766",NA
"1123","1996-03-06 15:33:53-03","MNHN","RECOLNAT_MNHN_P","P00552429","PreservedSpecimen",NA,"Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria tinctoria","(L.) Gaudich. ex Benth.","Kaastra","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552429' target='other'> <mi>dwc_moreinfo</mi></a>","P00552429","P00552429_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"tinctoria",NA,NA,NA,NA,"B2 2130",NA
"1124","1996-03-06 15:33:53-03","MNHN","RECOLNAT_MNHN_P","P00552430","PreservedSpecimen",NA,"Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria tinctoria","(L.) Gaudich. ex Benth.","Kaastra","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552430' target='other'> <mi>dwc_moreinfo</mi></a>","P00552430","P00552430_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"tinctoria",NA,NA,NA,NA,"B2 2130",NA
"1125","2015-09-05 11:36:48-03","MNHN","RECOLNAT_MNHN_P","P06758111","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Hassler, E.",NA,"1900","1","1","Paraguai",NA,NA,"In regione cursus superioris fluminis Y-acá. Paraguai",NA,NA,NA,NA,NA,NA,"Plantae Paraguarienses - 1900. Florula Cordillerae Centralis. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06758111' target='other'> <mi>dwc_moreinfo</mi></a>","P06758111","P06758111_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"6917",NA
"1126","2015-09-05 11:36:48-03","MNHN","RECOLNAT_MNHN_P","P06758112","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"MacKee, H.S.",NA,"1963","7","9","Colombie",NA,NA,"Dept. Atlantico, Juan de Acosta (region de Barranquilla). Colômbia, América do Sul",NA,NA,NA,NA,"15",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06758112' target='other'> <mi>dwc_moreinfo</mi></a>","P06758112","P06758112_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"10458",NA
"1127","2015-09-05 11:36:48-03","MNHN","RECOLNAT_MNHN_P","P06758113","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Hassler, E.",NA,NA,NA,NA,"Paraguai",NA,NA,"Cordillera de Altos. Paraguai",NA,NA,NA,NA,NA,NA,"Plantae Paraguarienses. Oct. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06758113' target='other'> <mi>dwc_moreinfo</mi></a>","P06758113","P06758113_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3368",NA
"1128","2015-09-05 11:36:48-03","MNHN","RECOLNAT_MNHN_P","P06758114","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Schunke, J.",NA,"1967","9","14","Peru",NA,NA,"Peru. Dpto. Huánuco, Prov. Pachitea, Dtto. Honoria. Bosque Nacional de Iparia. Peru",NA,NA,NA,NA,"300","400",". . Collections of a cooperative project sponsored by the Servicio Forestal y de Caza (Lima, Peru) and the Field Museum of Natural History (Chicago). Funded by the National Science Foundation grant no. GB-5588 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06758114' target='other'> <mi>dwc_moreinfo</mi></a>","P06758114","P06758114_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"V 2147",NA
"1129","2015-09-05 11:39:13-03","MNHN","RECOLNAT_MNHN_P","P06828562","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Hassler",NA,NA,NA,NA,"Paraguai",NA,NA,"Paraguay. Paraguai",NA,NA,NA,NA,NA,NA,"Plantae Hasslerianae. Oct. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828562' target='other'> <mi>dwc_moreinfo</mi></a>","P06828562","P06828562_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1366",NA
"1130","2020-06-30 11:17:26-03","MNHN","RECOLNAT_MNHN_P","P06828584","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Mello-Barreto",NA,"1936","1","8","Brasil",NA,NA,"Brésil. Fazendo das Antilhas. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Reçu le 16-2-1938 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828584' target='other'> <mi>dwc_moreinfo</mi></a>","P06828584","P06828584_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"7270",NA
"1131","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828588","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Renvoize, S.A.|Wilmot-Dear, M.|Saenz, A.",NA,"1978","10","24","Argentina",NA,NA,"Argentina. Missiones, Eldorado, 48 Km from Eldorado on Ruta Provincial 17. Argentina, América do Sul",NA,NA,NA,NA,"600",NA,"Royal Botanic Gardens, Kew/ Darwinion, Buenos Aires Joint Expedition 1978. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828588' target='other'> <mi>dwc_moreinfo</mi></a>","P06828588","P06828588_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3252",NA
"1132","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828591","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Geoy, F.",NA,NA,NA,NA,"Venezuela",NA,NA,"Vénézuela. Venezuela",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828591' target='other'> <mi>dwc_moreinfo</mi></a>","P06828591","P06828591_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","2015-09-05 11:39:55-03","MNHN","RECOLNAT_MNHN_P","P06828592","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Rodríguez",NA,"1910","9","13","Argentina",NA,NA,"Argentina, Gob. de Misiones, Salto Iguazú. Argentina, América do Sul",NA,NA,NA,NA,NA,NA,". . duplum <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828592' target='other'> <mi>dwc_moreinfo</mi></a>","P06828592","P06828592_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"460",NA
"1134","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828632","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Prance, G.T.|Maas, P.J.M.|Atchley, A.A.|Steward, W.C.|Woolcott, D.B.|Coelho, D.F.|Monteiro, O.P.|Pinheiro, W.S.|Ramos, J.F.",NA,"1971","6","19","Brasil","Amazonas",NA,"Brésil. Amazonas, Rio Purus, between Campina and Tambaqui. Amazonas, Norte, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"Plants of Brazilian Amazonia. . Field work supported in greater part by the National Science Foundation and carried out in collaboration with the Instituto Agronomico do Norte (IPEAN), Belém <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828632' target='other'> <mi>dwc_moreinfo</mi></a>","P06828632","P06828632_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13386",NA
"1135","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828633","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Rambo, B.",NA,"1948","12","7","Brasil","Rio Grande do Sul",NA,"Jacaré. Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"Genera et Species Plantarum Argentinarum. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828633' target='other'> <mi>dwc_moreinfo</mi></a>","P06828633","P06828633_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"38586",NA
"1136","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828635","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Nadeaud, J.",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828635' target='other'> <mi>dwc_moreinfo</mi></a>","P06828635","P06828635_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","2015-09-05 11:39:56-03","MNHN","RECOLNAT_MNHN_P","P06828636","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Nadeaud",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828636' target='other'> <mi>dwc_moreinfo</mi></a>","P06828636","P06828636_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","2015-09-05 11:40:39-03","MNHN","RECOLNAT_MNHN_P","P06828641","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Miers",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828641' target='other'> <mi>dwc_moreinfo</mi></a>","P06828641","P06828641_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3854",NA
"1139","2015-09-05 11:40:39-03","MNHN","RECOLNAT_MNHN_P","P06828642","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Glaziou, A.",NA,NA,NA,NA,"Brasil","Bahia",NA,"Brésil. Bahia, Nordeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828642' target='other'> <mi>dwc_moreinfo</mi></a>","P06828642","P06828642_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2015-09-05 12:28:33-03","MNHN","RECOLNAT_MNHN_P","P00047407","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Pignal, M.|Lechat, F.",NA,"1993","5","26","Brésil","bahia","salvador","Parque da Cidade","-38.53333","-13",NA,NA,NA,"50","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047407' target='other'> <mi>dwc_moreinfo</mi></a>","P00047407","P00047407_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"H 23",NA
"1141","2015-09-20 16:44:37-03","MNHN","RECOLNAT_MNHN_P","P00552424","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552424' target='other'> <mi>dwc_moreinfo</mi></a>","P00552424","P00552424_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"B1 1035",NA
"1142","2015-09-20 16:44:43-03","MNHN","RECOLNAT_MNHN_P","P00552425","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552425' target='other'> <mi>dwc_moreinfo</mi></a>","P00552425","P00552425_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"B1 1035",NA
"1143","2015-09-04 12:50:19-03","MNHN","RECOLNAT_MNHN_P","P00552428","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552428' target='other'> <mi>dwc_moreinfo</mi></a>","P00552428","P00552428_01 P00552428_02",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2015-09-04 12:51:12-03","MNHN","RECOLNAT_MNHN_P","P00568002","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","Santos & Romaniuc Neto","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00568002' target='other'> <mi>dwc_moreinfo</mi></a>","P00568002","P00568002_01 P00568002_02",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"B1 1887",NA
"1145","2015-09-05 12:11:44-03","MNHN","RECOLNAT_MNHN_P","P06783094","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"s.c.",NA,"1978","11","9","Paraguai",NA,NA,"Paraguay. Curupayty, Humaitá, Neembucu. Paraguai",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06783094' target='other'> <mi>dwc_moreinfo</mi></a>","P06783094","P06783094_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"18419",NA
"1146","2015-09-05 12:11:44-03","MNHN","RECOLNAT_MNHN_P","P06783095","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Rojas, T.",NA,"1946","10","22","Paraguai",NA,NA,"Fuerte Olimpo Chaco Paraguayo. Paraguai",NA,NA,NA,NA,NA,NA,"Genera et Species Plantarum Argentinarum. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06783095' target='other'> <mi>dwc_moreinfo</mi></a>","P06783095","P06783095_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13652",NA
"1147","2015-09-05 11:44:48-03","MNHN","RECOLNAT_MNHN_P","P06823032","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Quevedo, R.|Gutiérrez, J.|Menacho",NA,"1993","11","5","Bolívia",NA,NA,"Santa Cruz, Velasco, Parque Nacional Noel kempff M. Campamento Los Fierros, camino a la Catarata El Encanto. Bolívia","-60.82","-14.55833",NA,NA,"155",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06823032' target='other'> <mi>dwc_moreinfo</mi></a>","P06823032","P06823032_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2449",NA
"1148","2015-09-05 11:44:14-03","MNHN","RECOLNAT_MNHN_P","P06823624","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Lamotte, S.",NA,"1988","5","4","Peru",NA,NA,"Peruvian Amazonia, Jenaro Herrera. Peru","-73.66667","-4.91667",NA,NA,"120",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06823624' target='other'> <mi>dwc_moreinfo</mi></a>","P06823624","P06823624_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"450",NA
"1149","2015-09-05 11:44:14-03","MNHN","RECOLNAT_MNHN_P","P06823625","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Lamotte, S.",NA,"1988","5","5","Peru",NA,NA,"Jenaro Herrera, Peruvian Amazonia. Peru","-73.66667","-4.91667",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06823625' target='other'> <mi>dwc_moreinfo</mi></a>","P06823625","P06823625_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"470",NA
"1150","2015-09-05 11:43:12-03","MNHN","RECOLNAT_MNHN_P","P06828214","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Vásquez, R.|Catherine, J.D.|Catherine, C.T.",NA,"1993","1","9","Peru",NA,NA,"Loreto, Maynas, distrito indiana, explorama reserve Yanamono. Peru","-72.86667","-3.46667",NA,NA,"106",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828214' target='other'> <mi>dwc_moreinfo</mi></a>","P06828214","P06828214_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"18297",NA
"1151","2015-09-05 11:43:12-03","MNHN","RECOLNAT_MNHN_P","P06828215","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Zardini, E.M.|Guerrero, L.",NA,"1993","11","9","Paraguai",NA,NA,"Between Coronel Oviedo and Caaguazu; Route 2, km 148. Paraguai","-56.25","-25.48333",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828215' target='other'> <mi>dwc_moreinfo</mi></a>","P06828215","P06828215_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"37173",NA
"1152","2015-09-05 11:39:13-03","MNHN","RECOLNAT_MNHN_P","P06828563","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Hassler, E.",NA,NA,NA,NA,"Paraguai",NA,NA,"Paraguay. Cordillera de Altos. Paraguai",NA,NA,NA,NA,NA,NA,"Plantae Paraguarienses. Oct. Reçu le 2 octobre 1900 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828563' target='other'> <mi>dwc_moreinfo</mi></a>","P06828563","P06828563_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3368",NA
"1153","2015-09-05 11:39:13-03","MNHN","RECOLNAT_MNHN_P","P06828565","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Hassler, E.",NA,"1900","1","1","Paraguai",NA,NA,"Paraguay. Cordillera Centralis. In regione cursus superiores fluminis Y-acá. Paraguai",NA,NA,NA,NA,NA,NA,"Plantae Paraguarienses. Florula Cordillerae Centralis. Jan. 1900. Reçu le 8 Janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828565' target='other'> <mi>dwc_moreinfo</mi></a>","P06828565","P06828565_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"6917",NA
"1154","2015-09-05 11:39:54-03","MNHN","RECOLNAT_MNHN_P","P06828566","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Hassler",NA,NA,NA,NA,"Paraguai",NA,NA,". Paraguai",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828566' target='other'> <mi>dwc_moreinfo</mi></a>","P06828566","P06828566_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"6917",NA
"1155","2015-09-05 11:39:54-03","MNHN","RECOLNAT_MNHN_P","P06828567","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Hassler, E.",NA,NA,NA,NA,"Paraguai",NA,NA,"Paraguay. Curs. sup. Y-acá. Paraguai",NA,NA,NA,NA,NA,NA,". s.d. Reçu le 3 janvier 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828567' target='other'> <mi>dwc_moreinfo</mi></a>","P06828567","P06828567_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"6917",NA
"1156","2015-09-05 11:39:54-03","MNHN","RECOLNAT_MNHN_P","P06828568","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Hassler",NA,"1901","9","1","Paraguai",NA,NA,"Prope Concepcion. Paraguai",NA,NA,NA,NA,NA,NA,"Plantae Paraguariensis - 1901/02. . Reçu le 8 janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828568' target='other'> <mi>dwc_moreinfo</mi></a>","P06828568","P06828568_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"7239",NA
"1157","2015-09-05 11:39:54-03","MNHN","RECOLNAT_MNHN_P","P06828569","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Rojas, T.",NA,"1947","2","21","Paraguai",NA,NA,"Paraguay. Colonia Pedro P. Caballero. Paraguai",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828569' target='other'> <mi>dwc_moreinfo</mi></a>","P06828569","P06828569_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13954",NA
"1158","2015-09-05 11:39:54-03","MNHN","RECOLNAT_MNHN_P","P06828570","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Smith, H.H.",NA,"1898","9","1","Colômbia",NA,NA,"Santa Marta. Colômbia, América do Sul",NA,NA,NA,NA,NA,NA,"Plants of Santa Marta, United States of Colombia. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828570' target='other'> <mi>dwc_moreinfo</mi></a>","P06828570","P06828570_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"425",NA
"1159","2015-09-05 11:39:54-03","MNHN","RECOLNAT_MNHN_P","P06828571","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Smith, H.H.",NA,"1898","1","1","Colômbia",NA,NA,"United States of Colombia. Santa Marta. Colômbia, América do Sul",NA,NA,NA,NA,NA,NA,"Plants of Santa Marta. Sept. 1989-1901. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828571' target='other'> <mi>dwc_moreinfo</mi></a>","P06828571","P06828571_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"425",NA
"1160","2015-09-05 11:39:54-03","MNHN","RECOLNAT_MNHN_P","P06828572","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Smith, H.H.",NA,"1898","9","1","Colômbia",NA,NA,"Santa Marta. Colômbia, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828572' target='other'> <mi>dwc_moreinfo</mi></a>","P06828572","P06828572_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"425",NA
"1161","2015-09-05 11:39:54-03","MNHN","RECOLNAT_MNHN_P","P06828573","PreservedSpecimen",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"Triana, J.",NA,"1851","1","1","Colômbia",NA,NA,"Nouvelle-Grenade. Magdalena, Prov de Mariquita. Colômbia, América do Sul",NA,NA,NA,NA,NA,NA,"Voyage de J. Triana. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828573' target='other'> <mi>dwc_moreinfo</mi></a>","P06828573","P06828573_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"836",NA
