"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"101","2015-07-02 14:03:40-03","JBP","HPL","6977","S","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera",NA,NA,"R. Tsuji, H. Lorenzi et al.","1556","2007","01","30",NA,"Brasil","MG","Santana do Paraiso","Coletado em direção ao bairro Achados, em borda de estrada lado esquerdo.","-42.5686","-19.3636",NA,NA,NA,NA,"R. Tsuji",NA,NA,NA,NA,"17033","auto","2007","01","30",NA,NA,NA,NA,NA
"102","2015-07-02 14:01:47-03","JBP","HPL","9330","S","Plantae",NA,NA,"Euphorbiaceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"R. Tsuji","2039","2007","08","22",NA,"Brasil","ES","São Gabriel da Palha","Coletado na propriedade de Ademar Lorenzoni; nas proximidades do Córrego Castelã.","-40.5356","-19.0175",NA,NA,NA,NA,"I. Cordeiro",NA,NA,NA,NA,"24907","auto","2009","07","10",NA,NA,NA,NA,NA
"103","2019-02-15 11:39:58-02","IPA","IPA","32552","S","Plantae","Plantae",NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Harley, R.M.","21192","1980","04","10","Southern America","Brasil","Bahia",NA,"Serra Geral de Caitité, CA. 3 km from Caitité S along the road to Brejinhos das Ametistas.","-42.483333","-14.083333",NA,"Small tree to ca. 3m. Leaves scabrid, dark green above, pale beneath. Flowers greenish in bud, pale yellow green when open. Fruit pale.; Campos gerais. Tall scrub with shrubs & some trees.","IPA0032552",NA,NA,"1000","1000","-42.483333","-14.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-02-15 11:39:58-02","IPA","IPA","41495","S","Plantae","Plantae",NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Hoehne, W.","6087","1965","08","26","Southern America","Brasil","Rio de Janeiro",NA,"Marambaia, Km 22 da rodovia Niterói-Friburgo.",NA,NA,NA,"Arbusto ramificado de 1,8 - 2m de altura; flores caulinares amarelo-esverdeadas, ao sol.; Cerrado.","IPA0041495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-02-15 11:39:58-02","IPA","IPA","60422","S","Plantae","Plantae",NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Ribeiro, T.; Jost, T.; Tourinho, R.; Jost, T.; Tourinho, R.","296","2002","04","07","Southern America","Brasil","Minas Gerais","Salinas","Estrada Salinas -Aeroporto a 2km do entroncamento.","-42.338333","-16.196111",NA,"Arbusto ca. 4m de altura. Folhas levemente discolores; pubescentes, papiráceas. Frutos imaturos verdes.; Caatinga.","IPA0060422",NA,"Costa; Silva, M.B.","704","704","-42.338333","-16.196111",NA,NA,"2003","01","06",NA,NA,NA,NA,NA
"106","2019-02-15 11:39:58-02","IPA","IPA","61329","S","Plantae","Plantae",NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Ribeiro, T.; Jost, T.; Tourinho, R.; Jost, T.; Tourinho, R.","373","2002","04","07","Southern America","Brasil","Minas Gerais","Salinas","Estrada Salinas -Aeroporto a 2km do entroncamento.","-42.338333","-16.196111",NA,"Arbusto de 5m de altura com galhos escandentes. Folhas levemente discolores, pubescentes, papiráceas. Flores axilares, amarelo-esverdeadas; botões verde-claros. Material coletado para fitoquímica.","IPA0061329",NA,"Bautista, H.P.; Iris, V.","704","704","-42.338333","-16.196111",NA,NA,"2002","05",NA,NA,NA,NA,NA,NA
"107","2020-12-20 21:17:01-03","UFV","VIC","17962","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Luiza, A.","s.n.","1995","09","01",NA,"Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,"Altura de 10 metros, P17 nº 166. (Virote).","VIC017962","VIC017962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-20 21:17:01-03","UFV","VIC","30931","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Teixeira, R.N.C.; et al.","91","2004","12","15",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Propriedade do Senhor Paulo Sick, Fragmento Florestal à 5,0 Km do Município de Santa Maria de Jetibá.","-40.696111","-20.045417",NA,"Árvore, c.a. de 15 metros de altura, coletada no interior da mata.","VIC030931","VIC030931",NA,NA,NA,"-40.696111","-20.045417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-20 21:17:01-03","UFV","VIC","18555","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Simonelli, M.; Weiler Júnior, I.","643","1997","04","21",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares, Mussununga. Estrada do Flamengo Km 4,5.","-40.0722007751465","-19.3910999298096",NA,"Planta com 6,0 metros de altura; invólucros amarelados.","VIC018555","VIC018555","Simonelli, M.",NA,NA,NA,NA,"48094","auto","1997","04",NA,NA,NA,NA,NA,NA
"110","2020-12-20 21:17:01-03","UFV","VIC","830","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Mexia, Y.","4953","1930","08","15",NA,"Brasil","Minas Gerais","Viçosa","Distrito de Ilheu - Fazenda da Tabunha, Oeste da construção.","-42.8819007873535","-20.7539005279541",NA,"Árvore delgada de sub-bosque, c.a. de 6,0 metros de altura; frutos nas porções terminais das folhas ramificadas. (Espeto Vermelho).","VIC000830","VIC000830","Standley",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-24 17:09:45-03","UFES","SAMES","7071","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Saporetti,A.M.J.","87","2017","05","30",NA,"Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,"Frutos imaturos verdes. Habito: Árvore","SAMES07071",NA,NA,NA,NA,"-394636111.0","-183844444.0","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-24 17:09:45-03","UFES","SAMES","8590","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Gurtler,J.; Costa-Lima,J.L; Hollunder,R.K.; Frade, M.S. & Scheidegger,A.F.A.","186","2017","03","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Distrito de Itaúnas. Trilha da Almésca. Parque Estadual de Itaúnas","-39.7322006225586","-18.5932998657227",NA,"Botões esverdeados.Tricomas ferrugíneos.","SAMES08590",NA,NA,NA,NA,"-397091667.0","-184211111.0","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-24 17:09:45-03","UFES","SAMES","7608","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Saporetti,A.M.J.","2","2016","04","27",NA,"Brasil","Espírito Santo","São Mateus","Localidade denominada paulista. Propriedade de Thompson Ferrari.","-39.8588981628418","-18.716100692749",NA,"CAP 58 cm. Frutos imaturos verdes.","SAMES07608",NA,NA,NA,NA,"-399205556.0","-188502778.0","56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-24 17:09:45-03","UFES","SAMES","7132","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Curso de Campo UFES, UFRRJ, IBRJ, 2017.","46","2017","10",NA,NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama, estrada do Quirino. Coleta avulsa.","-40.0978012084961","-19.1968994140625",NA,"Com botões e flores Habitat: Floresta de Tabuleiro","SAMES07132",NA,"Ribeiro,M.",NA,NA,"-401247223.0","-189977777.0","33715","auto","2019","02","04",NA,NA,NA,NA,NA
"115","2021-03-24 17:09:45-03","UFES","SAMES","4605","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Rocha,T.L.; Giaretta,A.O.;Menezes,L.F.T.;Broggio,I.S.;Rossini,J.","38","2010","08","04",NA,"Brasil","Espírito Santo","Conceição da Barra","Floresta Nacional do Rio Preto. Floresta de tabuleiro, em regeneração (25 anos).","-39.7322006225586","-18.5932998657227",NA,"Habito: Árvore","SAMES04605",NA,"Giaretta,A.",NA,NA,"-398461111.0","-183858333.0","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-24 17:09:45-03","UFES","SAMES","4606","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Monteiro,M.M.; Giaretta,A.O.","197","2010","03","13",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da Fazenda Jequitaia.","-39.7322006225586","-18.5932998657227",NA,"Flores amarelas. Habito: Árvore","SAMES04606",NA,"Giaretta,A.",NA,NA,"-397191667.0","-184205556.0","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-24 17:09:45-03","UFES","SAMES","4609","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Giaretta,A.O.; Monteiro,M.M.;Lopes,L.C.M.","550","2009","08","02",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da Fazenda Jequitaia.","-39.7322006225586","-18.5932998657227",NA,"Frutos verdes. Habito: Árvore","SAMES04609",NA,"Giaretta,A.",NA,NA,"-397191667.0","-184205556.0","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-24 17:09:45-03","UFES","SAMES","4599","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Araújo,D.S.D.","11014","2007","07","05",NA,"Brasil","Espírito Santo","Conceição da Barra","Lajinha. Área de restinga pleistocênica. Rancho Tropical 2, mata de restinga degradada.","-39.7322006225586","-18.5932998657227",NA,"Heliófilo, crescendo na orla da mata. Frutos verdes. Habito: Arbusto","SAMES04599",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-24 17:09:45-03","UFES","SAMES","4603","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Lopes,L.C.M.; Lobão,A.Q.","81","2009","12","07",NA,"Brasil","Espírito Santo","Conceição da Barra","Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227",NA,"Botão floral branco. Habito: Árvore","SAMES04603",NA,NA,NA,NA,"-397191667.0","-184205556.0","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-24 17:09:45-03","UFES","SAMES","4598","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Giaretta,A.O.; Monteiro,M.M.","772","2010","04","10",NA,"Brasil","Espírito Santo","Conceição da Barra","Mata de restinga sobre influência de lençol freático. Trilha das borboletas.","-39.7322006225586","-18.5932998657227",NA,"Invólucro verde. Habito: Árvore","SAMES04598",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-24 17:09:45-03","UFES","SAMES","4591","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Ribeiro,M.; Nascimento,A.A.;Hatum,A.C.C.;Broggio,I.S.;Rocha,T.L.;Menezes,L.F.T.","162","2010","05","14",NA,"Brasil","Espírito Santo","Linhares","Degredo. Floresta de Restinga sobre cordão arenoso.","-40.0722007751465","-19.3910999298096",NA,"Inflorescência (jovem) verde. Habito: Árvore","SAMES04591",NA,NA,NA,NA,"-397291667.0","-193475000.0","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-24 17:09:45-03","UFES","SAMES","4607","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Menezes,L.F.T.; Ribeiro,M.;Broggio,I.S.","1927","2010","06","01",NA,"Brasil","Espírito Santo","Pinheiros",NA,"-40.2132987976074","-18.3703002929688",NA,"Frutos verdes e asperos. Habito: Árvore","SAMES04607",NA,"Rossini,J.",NA,NA,NA,NA,"28525","auto","2011","01","21",NA,NA,NA,NA,NA
"123","2021-03-24 17:09:45-03","UFES","SAMES","4595","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Ribeiro,M.; Oliveira,I.R.;Broggio,I.S.","276","2010","09","19",NA,"Brasil","Espírito Santo","Pinheiros","Estrada a esquerda da sede da Reserva, próxima a mata do córrego de água limpa. Floresta Atlântica de Tabuleiro.","-40.2132987976074","-18.3703002929688",NA,"Frutos verdes. Habito: Árvore","SAMES04595",NA,"Rossini,J.",NA,NA,NA,NA,"28525","auto","2010","01","19",NA,NA,NA,NA,NA
"124","2021-03-24 17:09:45-03","UFES","SAMES","8528","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Menezes,L.F.T.; Pereira,O.J.;Souza,M.","2552","2018","05","24",NA,"Brasil","Espírito Santo","São Mateus",NA,"-39.8588981628418","-18.716100692749",NA,"Com frutos verdes. Habitat: Área de Mussununga Habito: Árvore","SAMES08528",NA,NA,NA,NA,"-398622222.0","-187875000.0","56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-24 17:09:45-03","UFES","SAMES","4602","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Martins,R.F.A.; Giaretta,A.O.","51","2007","07","25",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga pleistocênica.","-39.8588981628418","-18.716100692749",NA,"Frutos verdes e passados, semente preta encoberta parcialmente por uma membrana vermelho alaranjada.","SAMES04602",NA,"Giaretta,A.",NA,NA,NA,NA,"56510","auto","2010","11","10",NA,NA,NA,NA,NA
"126","2021-03-24 17:09:45-03","UFES","SAMES","4597","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Faria,M.B.; Teotônio,F.C.","97","2007","10","06",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga pleistocênica. Estrada de terra adjacente à uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus - Guriri.","-39.8588981628418","-18.716100692749",NA,"Inflorescências pequenas.","SAMES04597",NA,NA,NA,NA,"-397597222.0","-187438889.0","56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-24 17:09:45-03","UFES","SAMES","4601","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Giaretta,A.O.","1081","2011","11","30",NA,"Brasil","Espírito Santo","São Mateus","Bairro Quadrado. Floresta de restinga sobre cordão arenoso. fundos do campus do CEUNES, próximo ao rio São Mateus.","-39.8588981628418","-18.716100692749",NA,"Habito: Árvore","SAMES04601",NA,"Giaretta,A.",NA,NA,"-397922222.0","-186877777.0","56510","auto","2011","11","30",NA,NA,NA,NA,NA
"128","2021-03-24 17:09:45-03","UFES","SAMES","7240","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Menezes,L.F.T.","2207","2015","08","19",NA,"Brasil","Espírito Santo","São Mateus","Br 101. Próximo ao presidio. Propriedade do Sr. Luiz","-39.8588981628418","-18.716100692749",NA,"Com frutos Habitat: Floresta de Tabuleiro Habito: Árvore","SAMES07240",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-24 17:09:45-03","UFES","SAMES","4596","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Menezes,L.F.T.","1913","2001","01","22",NA,"Brasil","Espírito Santo","São Mateus","Restinga de Guriri. Próximo ao projeto Tamar.","-39.8588981628418","-18.716100692749",NA,"Habito: Árvore","SAMES04596",NA,NA,NA,NA,"-397597222.0","-187438889.0","56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-24 17:09:45-03","UFES","SAMES","4593","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Gusson,M.F.; Lobão,A.Q.;Giaretta,A.O.;Ribeiro,M.;Lopes,L.C.M..;Cruz,F.M.;Borges,K.F.","6","2010","01","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Porção Oeste, trilha do barro roxo. Floresta de Tabuleiro.","-40.0978012084961","-19.1968994140625",NA,"Habito: Árvore","SAMES04593",NA,"Menezes,L.F.T.",NA,NA,"-400066667.0","-190038889.0","33715","auto","2012","05","08",NA,NA,NA,NA,NA
"131","2021-03-24 17:09:45-03","UFES","SAMES","7037","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Menezes,L.F.T.; Pereira,O.J.;Covre,C.","2296","2016","06","30",NA,"Brasil","Espírito Santo","Conceição da Barra","Fazenda São Joaquim.","-39.7322006225586","-18.5932998657227",NA,"Habitat: Muçununga. Habito: Árvore","SAMES07037",NA,NA,NA,NA,"-395058333.0","-181427777.0","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-24 17:09:45-03","UFES","SAMES","4590","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Monteiro,M.M.; Giaretta,A.O.;Oliveira,M.G.","139","2009","02","03",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227",NA,"Flores creme.","SAMES04590",NA,"Giaretta,A.",NA,NA,NA,NA,"41644","auto","2011","02","03",NA,NA,NA,NA,NA
"133","2021-03-24 17:09:45-03","UFES","SAMES","4594","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Giaretta,A.O.; Figueiredo,D.D.;Lobão,A.Q.;Menezes,L.F.T.","455","2009","02","12",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Mata alta de Tabuleiro.","-39.7322006225586","-18.5932998657227",NA,"Invólucro verde.","SAMES04594",NA,"Rossini,J.",NA,NA,"-398050000.0","-182625000.0","41644","auto","2010","08","18",NA,NA,NA,NA,NA
"134","2021-03-24 17:09:45-03","UFES","SAMES","4600","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Pereira,O.J.; Giaretta,A.O.;Menezes,L.F.T.;Fantin,R.","7588","2008","03","06",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Restinga, floresta seca .","-39.8588981628418","-18.716100692749",NA,"Invólucro verde.","SAMES04600",NA,"Pereira,O.J.",NA,NA,NA,NA,"56510","auto","2008","03","06",NA,NA,NA,NA,NA
"135","2021-03-24 17:09:45-03","UFES","SAMES","4604","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Menezes,L.F.T.; Pereira,O.J.;Martins,R.F.A.;Giaretta,A.O.","1664","2007","03","29",NA,"Brasil","Espírito Santo","São Mateus","Cedro. Vegetação de restinga. Estrada ligando BR 101 à Urussuquara. Fragmento florestal sobre cordão arenoso, próximo à estrada.","-39.8588981628418","-18.716100692749",NA,"Invólucro amarelo. Habito: Árvore","SAMES04604",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-24 17:09:45-03","UFES","SAMES","4589","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","(Mart.) Baill.",NA,"Menezes,L.F.T.; Giaretta,A.O.;Souza,M.C.;Monteiro,R.F.;Saavedra,M.M.","1802","2008","01","10",NA,"Brasil","Espírito Santo","São Mateus","Floresta Alta de Tabuleiro. Comunidade Divino Espírito Santo, próximo ao km78 da BR101.","-39.8588981628418","-18.716100692749",NA,"Botões florais, sem látex. Habito: Árvore","SAMES04589",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:37:40-03","UNICAMP","UEC","173461","S","Plantae","Magnoliopsida",NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Carneiro Torres, DS; França, F; Melo, E","665","2006","04","21",NA,"Brazil","Minas Gerais","Novorizonte","8 km sentido cidade. Estradade chão.&nf;16° 6'' 18'' S , 42° 19'' 16'' W.","-42.321111","-16.105",NA,"Arbusto ca. 3,0m alt. Folhas cactáceas, discolores. Flores verde amareladas. Fruto verde esbranquiçado.; Solo argiloso, cerrado.","UEC084144","UEC084144","Cordeiro, I","454","454","-42.321111","-16.105",NA,NA,"2012","11",NA,NA,NA,NA,NA,NA
"138","2019-08-20 10:22:37-03","UNICAMP","UEC","37458","S","Plantae","Magnoliopsida",NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Harley, RM; Bromley, GL; Carvalho, AM; Hage, JL; Brito, HS","21192","1980","04","10",NA,"Brazil","Bahia","Caitité","Serra Geral de Caitité ca. 3 from Caitit, Campos Gerais. Tall scrub with shrub & some trees.","-42.483333","-14.833333",NA,"ori, Small tree to ca. 3 m. Leaves scabrid dark green above, pale beneath. Flowers greenish in bud, pale yellow green when open.Fruit pale.","UEC159262","UEC159262","Bigio, NC","1000","1000","-42.483333","-14.833333",NA,NA,"2017","11",NA,NA,NA,NA,NA,NA
"139","2019-08-20 10:22:37-03","UNICAMP","UEC","89199","S","Plantae","Magnoliopsida",NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Leite, EC","29418","1993","11","17",NA,"Brazil","Rio de Janeiro","Angra dos Reis","Próximo a cachoeira do Manduri","-44.647222","-23.408333",NA,"ori, Árvore + ou - 8 m folhas verdes claras, flores com pétalas verdes e nectários florais.","UEC159263","UEC159263","Bigio, NC",NA,NA,"-44.647222","-23.408333",NA,NA,"2017","11",NA,NA,NA,NA,NA,NA
"140","2019-08-20 10:22:37-03","UNICAMP","UEC","22133","S","Plantae","Magnoliopsida",NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Silva, AF","10530","1979","08","07",NA,"Brazil","São Paulo","Ubatuba","Estação Experimental de Ubatuba","-45.0699996948242","-23.4300003051758",NA,"ori, Árvore com cerca de 30 m de alt., casca aromática castanho-claro e lenho branco com botões florais joveníssimos.","UEC159264","UEC159264","Bigio, NC",NA,NA,NA,NA,"34265","auto","2017","11",NA,NA,NA,NA,NA,NA
"141","2019-08-20 10:22:37-03","UNICAMP","UEC","82282","S","Plantae","Magnoliopsida",NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Leitão Filho, HF; Rodrigues, RR; Sanchez, M; Santin, DA; Nave, AG; Mansano, VF; Seoane, CE","34800","1996","02","03",NA,"Brazil","São Paulo","Ubatuba","Início da encosta-Rodovia Osvaldo Cruz.","-45.0699996948242","-23.4300003051758",NA,"ori, Transição entre planície e encosta atlântica. árvore com 30 metros de altura, com botões florais","UEC159265","UEC159265","Bigio, NC",NA,NA,NA,NA,"34265","auto","2017","11",NA,NA,NA,NA,NA,NA
"142","2019-11-19 14:07:01-03","UFRPE","PEUFR","587","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"A. Lima","1910","1954","10","23",NA,"Brasil","Pernambuco","Garanhuns","Fazenda Santa Rosa","-36.4928016662598","-8.89027976989746",NA,"Árvore","PEUFR000587",NA,"G.L. Webster",NA,NA,NA,NA,"21839","auto","1995","02","09",NA,NA,NA,NA,NA
"143","2020-07-12 17:21:21-03","UFPB","JPB","27199","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) Johnst.",NA,"Guedes, ML; et al.","6730","1996","04","03","Southern America","Brasil","Bahia","Santa Cruz de Cabrália",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-16 17:53:25-03","UCS","HUCS","23731","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Peraceae","Pera","leandri","Pera leandri","Baill.",NA,"Hatschbach, G.","68658","1998","10","20",NA,"Brasil","Minas Gerais","Leopoldina","Rod. BR 116","-42.6431007385254","-21.5319004058838",NA,"Herbário MBM; Flroesta Atlântica remanescente",NA,NA,"Punt, W.",NA,NA,NA,NA,"26325","auto","2003",NA,NA,NA,NA,NA,NA,NA
"145","2019-02-25 16:27:54-03","UNEMAT","HERBAM","17056","S","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Melo, J.A.M.","212","2017","04","24",NA,"Brasil","Mato Grosso","Paranaíta","UHE São Manoel - Aleatório UTM(0502653/8977550)","-56.4766998291016","-9.664719581604",NA,NA,"HERBAM017056",NA,"Koch, AK","176","176",NA,NA,"84156","auto","2017","05","23",NA,NA,NA,NA,NA
"146","2021-02-12 18:12:25-03","UFES","VIES","21857","S","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Zorzanelli, J.P.F.","119b","2011","09","16",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.369722","-20.379722",NA,NA,"VIES021857","VIES021857","Zorzanelli, J.P.F.",NA,NA,"41º22'11''W","20º22'47''S",NA,NA,"2012","03","06",NA,NA,NA,NA,NA
"147","2019-12-06 19:30:07-03","UFES","VIES","41701","S","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Pereira, O.J.; Oliveira Filho, N.E.; Wandekoken, D.T.","8026","2015","07","21",NA,"Brasil","Espírito Santo","Serra","Nova Zelândia. Vegetação em encosta e fundo de vale - secundária.","-40.215","-20.181111",NA,NA,"VIES041701","VIES041701",NA,NA,NA,"40º12'54''W","20º10'52''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
