"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"101","2019-10-07 09:31:34-03","UEFS","HUEFS","191231","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","L.C.Marinho","Rapini, A.","2003","2013","02","08",NA,"Brasil","Bahia","Mucugê","Guiné, Vale do Pati, caminho da Dona Raquel para a Cachoeira do Calixto.","-41.3708000183105","-13.0052995681763",NA,NA,"HUEFS0191231",NA,NA,NA,"52493","auto","2014","07",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"102","2019-10-07 09:31:34-03","UEFS","HUEFS","179643","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Faria, H.H.","91","1990","10","22",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo.","-52.1599998474121","-22.5300006866455",NA,NA,"HUEFS0179643","HUEFS0179643",NA,NA,"54606","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"103","2019-10-07 09:31:34-03","UEFS","HUEFS","67730","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.",NA,"Hatschbach, G.","73839","2002","09","25",NA,"Brasil","Paraná","Guaraqueçaba","Tagaçaba, arredores.","-48.3288993835449","-25.3066997528076",NA,"Floresta encosta do morro.","HUEFS0067730","HUEFS0067730","100","150","37295","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"104","2016-11-15 14:04:31-02","F","FMNH-SEEDPLANTS","V0245126F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"E. Forero","7668","1990","8","31","South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,"V0245126F","V0245126F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"105","2015-03-07 09:28:14-03","F","FMNH-SEEDPLANTS","V0245127F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0245127F","V0245127F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"106","2019-01-25 15:41:34-02","IAC","IAC","22102","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E. Ramos & R.B. Torres","H.M. Souza","s/nº","1971","10","27",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-45.0711","-23.4339",NA,NA,"27",NA,NA,NA
"107","2019-01-25 15:41:34-02","IAC","IAC","35227","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E. Ramos & R.B. Torres","M.D. Moraes et al.","29317","1993","11","09",NA,"Brasil","São Paulo","Ubatuba","Trilha do corisco picinguaba","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-45.0711","-23.4339",NA,NA,"09",NA,NA,NA
"108","2019-06-24 08:12:59-03","IAC","IAC","35228","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres & E. Ramos","V.F. Ferreira et al.","71","1994","09","06",NA,"Brasil","São Paulo","Cananéia","Estrada para Periquera-Açu, cerca de 19Km de Cananeia","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-47.9267","-25.0147",NA,NA,"06",NA,NA,NA
"109","2019-01-25 15:41:34-02","IAC","IAC","35229","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E. Ramos & R.B. Torres","M.A. Assis et al.","305","1994","08","27",NA,"Brasil","São Paulo","Ubatuba","Trilha e estrada da almada","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-45.0711","-23.4339",NA,NA,"27",NA,NA,NA
"110","2019-01-25 15:41:34-02","IAC","IAC","35235","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","P.H. Miyagi et al.","145","1994","09","07",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,"1998","05","-47.882500","-24.608333",NA,NA,"07",NA,NA,NA
"111","2019-01-25 15:41:34-02","IAC","IAC","35238","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E. Ramos & R.B. Torres","V.C. Souza et al.","9165","1995","09","05",NA,"Brasil","São Paulo","Eldorado","Cachoeira do Sapatu","-48.1081","-24.52",NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-48.1081","-24.5200",NA,NA,"05",NA,NA,NA
"112","2019-06-24 08:12:59-03","IAC","IAC","35395","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E. Ramos & R.B. Torres","N.M. Ivanauskas & A. Gomes","870","1996","07","02",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.876944","-24.608333",NA,"Coordenadas do material: 24°36#?#30S 47°52#?#37W",NA,NA,NA,NA,NA,NA,"2004","04","-47.876944","-24.608333",NA,NA,"02",NA,NA,NA
"113","2019-01-25 15:41:34-02","IAC","IAC","35983","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E. Ramos & R.B. Torres","H. Lorenzi","s/nº","1991","09","10",NA,"Brasil","São Paulo","Registro",NA,"-47.8436","-24.4875",NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-47.8436","-24.4875",NA,NA,"10",NA,NA,NA
"114","2019-01-25 15:41:34-02","IAC","IAC","38139","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","V.C. Souza et al.","9165","1995","09","05",NA,"Brasil","São Paulo","Eldorado","Cachoeira do Sapatu","-48.1081","-24.52",NA,NA,NA,NA,NA,NA,NA,NA,"2018","01","-48.1081","-24.5200",NA,NA,"29",NA,NA,NA
"115","2019-06-24 08:12:59-03","IAC","IAC","38157","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","K.D. Barretto; G.D. Fernandes & F.X. Vitti","1688","1993","12","01",NA,"Brasil","São Paulo","Ubatuba","Puruba","-45.0711","-23.4339",NA,"coordenadas originais: 23°21#?#05,3S, 44°56#?#05,2W",NA,NA,NA,NA,NA,NA,"2018","01","-45.0711","-23.4339",NA,NA,"29",NA,NA,NA
"116","2019-01-25 15:41:34-02","IAC","IAC","38298","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E. Ramos & R.B. Torres","P.F. Assis et al.","300","1996","10","08",NA,"Brasil","São Paulo","Peruíbe","Loteamento Peruibe","-46.9983","-24.32",NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-46.9983","-24.3200",NA,NA,"08",NA,NA,NA
"117","2019-01-25 15:41:34-02","IAC","IAC","42283","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","L.Rossi et al.","724","1990","10","18",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador","-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,NA,NA,"1997","12","-47.5553","-24.7081",NA,NA,"18",NA,NA,NA
"118","2019-01-25 15:41:34-02","IAC","IAC","42284","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","M.R.F.Melo et al.","1097","1994","06","24",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Guarauzinho, Trilha dos Caçadores","-46.9983","-24.32",NA,NA,NA,NA,NA,NA,NA,NA,"1997","12","-46.9983","-24.3200",NA,NA,"24",NA,NA,NA
"119","2019-01-25 15:41:34-02","IAC","IAC","42285","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E.A. Anunciação","I. Cordeiro et al.","721","1990","10","16",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira","-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,NA,NA,"1991","11","-47.5553","-24.7081",NA,NA,"16",NA,NA,NA
"120","2019-01-25 15:41:34-02","IAC","IAC","42286","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","S.L. Proença et al.","111","1997","10","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia","-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,NA,NA,"1997","12","-47.5553","-24.7081",NA,NA,"14",NA,NA,NA
"121","2019-01-25 15:41:34-02","IAC","IAC","42287","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","S.J.G. Silva et al.","207","1991","08","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador","-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,NA,NA,"1997","12","-47.5553","-24.7081",NA,NA,"13",NA,NA,NA
"122","2019-01-25 15:41:34-02","IAC","IAC","42288","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E.A. Anunciação","S.J.G. Silva et al.","238","1991","10","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para campo do alojamento IBAMA","-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,NA,NA,"1991","11","-47.5553","-24.7081",NA,NA,"12",NA,NA,NA
"123","2019-01-25 15:41:34-02","IAC","IAC","42289","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.J. Oliveira & A. Rodrigues","R.J. Oliveira & A. Rodrigues","14","1997","01","20",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Núcleo Arpoador, Guarauzinho","-46.9983","-24.32",NA,"floresta atlântica de encosta",NA,NA,NA,NA,NA,NA,"1997","01","-46.9983","-24.3200",NA,NA,"20",NA,NA,NA
"124","2019-01-25 15:41:34-02","IAC","IAC","42290","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E.A. Anunciação","I. Cordeiro et al.","691","1990","09","19",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para campo do alojamento IBAMA","-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,NA,NA,"1991","09","-47.5553","-24.7081",NA,NA,"19",NA,NA,NA
"125","2019-01-25 15:41:34-02","IAC","IAC","42291","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E.A. Anunciação et al.","E.A. Anunciação et al.","127","1991","12","15",NA,"Brasil","São Paulo","Iguape","Estação Ecológica de Juréia-Itatins, Serra da Juréia","-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,NA,NA,"1991","12","-47.5553","-24.7081",NA,NA,"15",NA,NA,NA
"126","2019-01-25 15:41:34-02","IAC","IAC","42292","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E.A. Anunciação","M.C.M.Mamede et al.","380","1990","12","18",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,NA,NA,"1991","11","-47.5553","-24.7081",NA,NA,"18",NA,NA,NA
"127","2019-01-25 15:41:34-02","IAC","IAC","42293","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E. Ramos & R.B. Torres","I. Cordeiro & R.J.Oliveira","2258","2000","06","28",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Núcleo Arpoador","-46.9983","-24.32",NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-46.9983","-24.3200",NA,NA,"28",NA,NA,NA
"128","2019-01-25 15:41:34-02","IAC","IAC","42294","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","M.C.H. Mamede et al.","467","1991","11","27",NA,"Brasil","São Paulo","Iguape","Estação Ecoleção Juréia-Itatins, caminho Imperador cerca 5 km do Rio Una","-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,NA,NA,"1997","12","-47.5553","-24.7081",NA,NA,"27",NA,NA,NA
"129","2019-01-25 15:41:34-02","IAC","IAC","43621","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres & E. Ramos","E. Melo; F. França & R. Hiari","2551","1998","11","14",NA,"Brasil","São Paulo","Ubatuba","SP-55 Povoado Lagoinha, Ruína dos escravos","-45.1994444","-23.5083333",NA,"Coordenadas do material: 23°30#?#30S 45°11#?#58W",NA,NA,NA,NA,NA,NA,"2004","03","-45.1994444","-23.5083333",NA,NA,"14",NA,NA,NA
"130","2019-01-25 15:41:34-02","IAC","IAC","45163","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","C. Urbanetz","C. Urbanetz","114","2003","08","21",NA,"Brasil","São Paulo","Cananéia","Fazenda Folha Larga, trilha Kaá-pozanga","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,"2004","05","-47.9267","-25.0147",NA,NA,"21",NA,NA,NA
"131","2019-01-25 15:41:34-02","IAC","IAC","46210","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","R.D. Marassi et al.","45","1982","11","23",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Ilha de Pedro Luís","-47.9267","-25.0147",NA,"CNPq - BRASIL - PROGRAMA FLORA",NA,NA,NA,NA,NA,NA,"1996","11","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"132","2019-01-25 15:41:34-02","IAC","IAC","46211","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","L.S.R. Duarte","6","1981","10","21",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Cachoeirinha do Engenho","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,"1996","11","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"133","2019-01-25 15:41:34-02","IAC","IAC","46212","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","S. Romaniuc Neto","76","1983","09","13",NA,"Brasil","São Paulo","Cananéia","Reserva Biológica, Ilha do Cardoso, margem do rio Cachoeira Grande","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,"1996","12","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"134","2019-01-25 15:41:34-02","IAC","IAC","46213","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","E. Forero; E.A. Lopes; S.A.C. Chiea; C.F.S. Muniz & J. Silva","8701","1980","10","09",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, rio Jacareu, morro Jacareu","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,"1996","12","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"135","2019-01-25 15:41:34-02","IAC","IAC","46214","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","E. Forero; E.A. Lopes; S.A.C. Chiea; C.F.S. Muniz & J. Silva","8706","1980","10","09",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, rio Jacareu, morro Jacareu","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,"1996","11","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"136","2019-01-25 15:41:34-02","IAC","IAC","46215","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","F. Barros","1229","1985","12","05",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, praia de Ipanema, morro das Pedras","-47.9267","-25.0147",NA,"Nome vulgar: guacazinho ou guacazito",NA,NA,NA,NA,NA,NA,"1996","12","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"137","2019-01-25 15:41:34-02","IAC","IAC","46216","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","M. Kirizawa","1778","1986","10","14",NA,"Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso, morro do Cardoso","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,"1996","12","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"138","2019-06-24 08:12:59-03","IAC","IAC","46217","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","M. Kirizawa; I. Cordeiro & G.L. Webster","1779","1986","10","14",NA,"Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso, morro do Cardoso","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,"1996","12","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"139","2019-01-25 15:41:34-02","IAC","IAC","46218","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","M.M.R.F. Melo; C. Muniz & E.A. Lopes","499","1983","08","16",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, morro Pedro Luiz","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,"1996","12","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"140","2019-01-25 15:41:34-02","IAC","IAC","46219","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","M. Kirizawa","1981","1987","12","08",NA,"Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso, morro do Jacareu","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,"1996","11","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"141","2019-01-25 15:41:34-02","IAC","IAC","46220","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","M.M.R.F. Melo & A. Atanasio","879","1987","12","08",NA,"Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso, mata de encosta do morro de captação de água","-47.9267","-25.0147",NA,"Nome vulgar: Guacazinho",NA,NA,NA,NA,NA,NA,"1996","11","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"142","2019-01-25 15:41:34-02","IAC","IAC","46221","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","F. Barros","2345","1991","10","30",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Ipanema","-47.9267","-25.0147",NA,"Nome vulgar: Guacazinho",NA,NA,NA,NA,NA,NA,"1996","11","-47.9267","-25.0147",NA,NA,"28",NA,NA,NA
"143","2019-01-25 15:41:34-02","IAC","IAC","48978","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E. Ramos","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","334","2006","12","03",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,"subparcela 49, indivíduo G 809",NA,NA,NA,NA,NA,NA,"2006","12","-45.080223","-23.373498",NA,NA,"03",NA,NA,NA
"144","2019-01-25 15:41:34-02","IAC","IAC","49476","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","R.B. Torres","M. Kirizawa","1981","1987","11","08",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro do Jacaréu","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,"2004","12","-47.9267","-25.0147",NA,NA,"08",NA,NA,NA
"145","2019-01-25 15:41:34-02","IAC","IAC","5691","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","E. Ramos & R.B. Torres","A.C. Smith","s/nº","1940","08","01",NA,"Brasil","São Paulo","Ubatuba","Beira da estrada que vai da Estação Experimental a Ubatuba","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,"2004","03","-45.0711","-23.4339",NA,NA,"15",NA,NA,NA
"146","2019-11-13 16:04:44-03","UNISANTA","HUSC","8713","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Martins, S.E.","Scolari, G.O.; Nakasato, M.V.","83","2007","04","22",NA,"Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,"Árvore com 6,06m de altura.; Trecho de Floresta Alta de Restinga.",NA,NA,NA,NA,"21922","auto","2007","08",NA,NA,NA,NA,"30",NA,NA,NA
"147","2020-11-04 17:29:09-03","UEM","HUEM","11145","S","Plantae",NA,NA,"Lacistemaceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Hatschbach, G","S.R.Ziller; Maschio, W","960","1995","09","19",NA,"Brasil","Paraná","Guaraqueçaba","Serra Negra, Fazenda GUAM; coletada no atalho da estrada do correntão; floresta ombrófila densa submontana","-48.3288993835449","-25.3066997528076",NA,"Inflorescências em espiga; casca escura com manchas cinzas, meio lisa, com fissuras verticais finas, parte interna da casca rosada com manchas marrom (parece morta); madeira rosada","HUEM000004529","HUEM000004529","200","200","37295","auto","1995","11",NA,NA,NA,NA,"17",NA,NA,NA
"148","2020-11-12 17:01:07-03","UEL","FUEL","39763","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizlein","Pastore, JA","Pastore, JA; Moura, C","1113","2003","08","15",NA,"Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Região de Paranapuã, trilha atrás do CECOF, mata","-46.371944","-23.976944",NA,NA,NA,NA,NA,NA,NA,NA,"2003","08","-46.371944","-23.976944",NA,NA,"26",NA,NA,NA
"149","2020-11-12 17:01:07-03","UEL","FUEL","40931","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizlein","Hatschbach, G","Barbosa, E; Silva, JM","1646","2006","09","27",NA,"Brasil","Paraná","Guaraqueçaba","Morro Cunhaporanga","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-12 17:01:07-03","UEL","FUEL","39146","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizlein","Hatschbach, G","Ziller, SR; Maschio, W","960","1995","09","19",NA,"Brasil","Paraná","Guaraqueçaba","Serra Negra, Fazenda Guam, Fazenda Guam","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"200","200","37295","auto","1985","11",NA,NA,NA,NA,"17",NA,NA,NA
"151","2020-11-12 17:01:07-03","UEL","FUEL","34397","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizlein","Hatschbach, G","Hatschbach, G; Silva, JM; Goldenberg, R","73839","2002","09","25",NA,"Brasil","Paraná","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"37295","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-12 17:01:07-03","UEL","FUEL","10392","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizlein","Torres, RB; Ramos, E","Bento Pickel","s.n.","1949","09","29",NA,"Brasil","São Paulo","Santos","Morro Santa Terezinha, mata","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"26836","auto","2004","03",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-12 17:01:07-03","UEL","FUEL","31415","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizlein","Torres, RB; Ramos, E","Robim, MJ","895","1996","09","05",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta, trilha da Praia do Sul","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto","2004","03",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:01:30-03","UnB","UB","132732","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Hatschbach, G","Hatschbach, G","73839","2002","09","25","Southern America","Brasil","Paraná ","Guaraqueçaba","Tagaçaba, arredores","-48.3288993835449","-25.3066997528076",NA,"Flor creme.; Arvoreta 5m.; Floresta encosta do morro",NA,NA,NA,NA,"37295","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-05-06 11:58:12-03","UFU","HUFU","48710","S","Plantae",NA,NA,"Lacistemataceae","Lacistema","lucidum","Lacistema lucidum","Schnizl.","Hatschbach, G.","Barbosa, E.; Silva, J.M.","1646","2006","09","27",NA,"Brasil","Paraná","Guaraqueçaba","Morro Cunhaporanga","-48.3288993835449","-25.3066997528076",NA,"Árvore, ca. 6 m. Fruto vermelho.; Floresta atlântica.","HUFU00012152","HUFU00012152",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-04 15:44:41-03","IF","SPSF","28886","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Lacistemataceae","Lacistema","lucidum","Lacistema lucidum",NA,NA,"L.Rossi","2124","2000","09","18","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
