"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"1072","2018-10-09 16:31:49-03","UFLA","ESAL","7369","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Gavilanes, ML","1913",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1 m; ;; floresta",NA,NA,NA,"DC.",NA,"Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"1073","2018-10-09 16:31:49-03","UFLA","ESAL","8629","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0,80; creme;; campo rupestre",NA,NA,NA,"DC.","J. Semir; A. B. Martins","Minas Gerais","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278","12","12",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"1074","2018-10-09 16:31:49-03","UFLA","ESAL","8665","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0,60; branca;; campo rupestre",NA,NA,NA,"DC.","D. A. C.","Minas Gerais","Lavras","Serra da Bocaina/Poço Bonito, Poço Bonito","-44.999444","-21.245278","11","11",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"1075","2018-08-31 12:41:49-03","UFLA","ESAL","9585","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Van den Berg, E","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 0,70; branca com estames amarelos ou vermelhos;; floresta",NA,NA,NA,"DC.","José Fernando A. B.","Minas Gerais","Carrancas","Represa de Camargos","-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,"-44.642778","-21.488056",NA,NA,NA,NA,NA,NA
"1076","2018-08-31 12:41:49-03","UFLA","ESAL","9800","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Van den Berg, E","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 0,80; ; verde; floresta",NA,NA,NA,"DC.","José Fernando A. B.","Minas Gerais","Carrancas","Represa de Camargos","-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,"-44.642778","-21.488056",NA,NA,NA,NA,NA,NA
"1077","2017-11-24 14:11:32-02","UFLA","ESAL","3546","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Gavilanes, ML; et al.","1940",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 0,60; ;; cerrado",NA,NA,NA,"DC.","DAC","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","2017-11-24 14:11:32-02","UFLA","ESAL","2749","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,20 m; ;; cerrado",NA,NA,NA,"DC.","DAC","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","2017-11-24 14:11:32-02","UFLA","ESAL","21160","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Alessandra O. Ribeiro","55",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; ; terminais amarelas;",NA,NA,NA,"DC.",NA,"Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","2017-11-24 14:11:32-02","UFLA","ESAL","21161","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Alessandra O. Ribeiro","9",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; ; terminais amarelas;",NA,NA,NA,"DC.",NA,"Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","2017-11-24 14:11:32-02","UFLA","ESAL","8619","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,20; branca;; campo rupestre",NA,NA,NA,"DC.","D. A. C.","Minas Gerais","Itumirim","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959","11","11",NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","2017-11-24 14:11:32-02","UFLA","ESAL","2618","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,20; ;; cerrado",NA,NA,NA,"DC.","Iria B. Baldassari","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","2017-11-24 14:11:32-02","UFLA","ESAL","3197","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Brites, VLC; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,00; ;; cerrado",NA,NA,NA,"DC.","D. A. C.","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2017-11-24 14:11:32-02","UFLA","ESAL","4193","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Leitão Filho, HF; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,0; ; preto; campo rupestre",NA,NA,NA,"DC.",NA,"Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869",NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2019-12-19 11:19:40-03","UFG","UFG","653","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Rizzo, J.A.; Barbosa, A.","2199","1968","09","06",NA,"Brasil",NA,NA,"Arbusto, corola branca.",NA,NA,NA,"DC.","Cardoso, C.F.R.","Goiás","Goiânia","Estrada GOM-9, para Escola de Agronomia e Veterinária, à esquerda 2km. Mata alterada.","-49.2538986206055","-16.6786003112793",NA,NA,NA,"25250","auto","1998","05",NA,NA,"12",NA,NA,NA,NA,NA
"1086","2019-12-19 11:19:40-03","UFG","UFG","11199","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Rizzo, J.A.; Heloísa","10179","1981","09","01",NA,"Brasil",NA,NA,"Subarbusto ca. 70cm, corola branca, estames amarelos.",NA,NA,NA,"DC.","Cardoso, C.F.R.","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, 1km da margem direita do córrego Rego Fundo. Campo rupestre. Solo pedregoso.","-50.2150001525879","-16.1266994476318",NA,NA,NA,"30139","auto","1998","05",NA,NA,"12",NA,NA,NA,NA,NA
"1087","2019-12-19 11:19:40-03","UFG","UFG","10087","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Gibbs, P.","2901","1998","05","12",NA,"Brasil",NA,NA,"Arbusto até 2m, flores brancas, frutos avermelhados.",NA,NA,NA,"DC.","Cardoso, C.F.R.","São Paulo","Mogi-Guaçú","Reserva Florestal da Fazenda Campininha.",NA,NA,NA,NA,NA,NA,NA,"1998","05",NA,NA,"12",NA,NA,NA,NA,NA
"1088","2019-12-19 11:19:40-03","UFG","UFG","11257","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Heringer, E.P.","3460","1954","06","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, S.C.","Minas Gerais",NA,"Horto Florestal de Paraopeba. Ex Herbário da Universidade de Brasília.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","2019-12-19 11:19:40-03","UFG","UFG","42735","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Hashimoto, M.Y.; et al.","2891","2009","09","04",NA,"Brasil",NA,NA,NA,"UFG0042735",NA,NA,"DC.","Hashimoto, M.Y.","Mato Grosso","Alto Taquari",NA,"-53.327222","-22.828611",NA,NA,NA,NA,NA,"2009","09","-53.327222","-22.828611","30",NA,NA,NA,NA,NA
"1090","2019-12-19 11:19:40-03","UFG","UFG","23726","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Ratter, J.A.; Bridgewater, S. & Fonseca-filho, J.","7924","1997","11","06",NA,"Brasil",NA,NA,"Slender shrub, 2,5m tall. Ripe fruits cobalt green edible.",NA,NA,NA,"DC.",NA,"Tocantins","Paraíso do Tocantins","11km from Paraíso do Tocantins on the road to Monte Santo. In dense cerrado sensu stricto with taller trees to 13m.","-48.933333","-10.083333","270","270",NA,NA,NA,NA,NA,"-48.933333","-10.083333",NA,NA,NA,NA,NA,NA
"1091","2019-12-19 11:19:40-03","UFG","UFG","26585","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Farias, R.; Sampaio, A.B.; Milhomens, L.C. & Simpson, P.L.","357","2001","05","03",NA,"Brasil",NA,NA,"Arbusto de 1,40m, folha brilhante, inflorescência ferrugínea.",NA,NA,NA,"DC.","Cardoso, C.F.R.","Tocantins","Mateiros","Cerrado aberto.","-49.495","-10.583056","470","470",NA,NA,NA,"2001","08","-49.495","-10.583056",NA,NA,NA,NA,NA,NA
"1092","2019-12-19 11:19:40-03","UFG","UFG","23370","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Ratter, J.A.; Bridgewater, S.; Fonseca-filho, J. & Lima, J.M.C.","7851","1997","10","30",NA,"Brasil",NA,NA,"Shrub, 3m tall.",NA,NA,NA,"DC.",NA,"Tocantins","Palmas","Lajeado, 55km from Palmas on the road to Tocantínia, near mouth of the ribeirão Lajeado. At the edge of cerradão ciliar (gallery cerradão) along a dried-up stream.","-48.35","-9.75","290","290",NA,NA,NA,NA,NA,"-48.35","-9.75",NA,NA,NA,NA,NA,NA
"1093","2019-12-19 11:19:40-03","UFG","UFG","27813","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Rizzo, J.A.; Ferreira, H.D.; Hashimoto, M.Y. & Cunha, N.R.","12604","2004","12","18",NA,"Brasil",NA,NA,"Subarbusto de 1,80m de altura, caule cinza, face superior branco-tomentosa.",NA,NA,NA,"DC.","Ferreira, H.D.","Goiás","Catalão","Copebrás. Cerrado.","-47.916667","-18.163056",NA,NA,NA,NA,NA,"2005","01","-47.916667","-18.163056","11",NA,NA,NA,NA,NA
"1094","2019-12-19 11:19:40-03","UFG","UFG","42662","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Hashimoto, M.Y.; et al.","2818","2009","09","03",NA,"Brasil",NA,NA,NA,"UFG0042662",NA,NA,"DC.","Hashimoto, M.Y.","Mato Grosso","Alto Araguaia",NA,"-53.2175","-17.301944",NA,NA,NA,NA,NA,"2009","09","-53.2175","-17.301944","30",NA,NA,NA,NA,NA
"1095","2020-04-28 12:33:29-03","UFG","UFG","42674","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Hashimoto, M.Y.; et al.","2830","2009","09","03",NA,"Brasil",NA,NA,NA,"UFG0042674",NA,NA,"DC.","Hashimoto, M.Y.","Goiás","Santa Rita do Araguaia",NA,"-53.2175","-17.301944",NA,NA,NA,NA,NA,"2009","09","-53.2175","-17.301944","03",NA,NA,NA,NA,NA
"1096","2019-12-19 11:19:40-03","UFG","UFG","42710","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Hashimoto, M.Y.; et al.","2866","2009","09","04",NA,"Brasil",NA,NA,NA,"UFG0042710",NA,NA,"DC.","Hashimoto, M.Y.","Mato Grosso","Alto Taquari",NA,"-53.261389","-17.610833",NA,NA,NA,NA,NA,"2009","09","-53.261389","-17.610833","30",NA,NA,NA,NA,NA
"1097","2019-12-19 11:19:40-03","UFG","UFG","45979","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Cezare, C.H.G.; Souza-Silva, S. & Raimundo, R.","108","2007","09","26",NA,"Brasil",NA,NA,NA,"UFG0045979",NA,NA,"DC.","Chaves, B.E.","Goiás","Luziânia",NA,"-48.021667","-16.680278","770","770","UFG0045979",NA,NA,"2010","06","-48.021667","-16.680278",NA,NA,NA,NA,NA,NA
"1098","2019-12-19 11:19:40-03","UFG","UFG","5623","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Rizzo, J.A.; Barbosa, A.","5494","1970","09","19",NA,"Brasil",NA,NA,"Arbusto, corola branca, estames amarelos.",NA,NA,NA,"DC.","Cardoso, C.F.R.","Goiás","Goiânia","À 2km da margem do rio Meia Ponte, na fazenda Louzandira. Mata.","-49.2538986206055","-16.6786003112793",NA,NA,NA,"25250","auto","1998","05",NA,NA,"12",NA,NA,NA,NA,NA
"1099","2019-12-19 11:19:40-03","UFG","UFG","3516A","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Rizzo, J.A.; Barbosa, A.","2782","1968","11","07",NA,"Brasil",NA,NA,"Herbáceo, fruto.",NA,NA,NA,"DC.","Cardoso, C.F.R.","Goiás","Goiânia","Km 14 da rodovia Goiânia para inhumas. Cerradão, com transição para cerrado.","-49.2538986206055","-16.6786003112793",NA,NA,NA,"25250","auto","1998","05",NA,NA,"12",NA,NA,NA,NA,NA
"1100","2019-12-19 11:19:40-03","UFG","UFG","206","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Rizzo, J.A.; Barbosa, A.","2868","1968","12","02",NA,"Brasil",NA,NA,"Árvore de 8m, corola branca.",NA,NA,NA,"DC.","Cardoso, C.F.R.","Goiás","Goiânia","Km 14 da rodovia Goiânia para inhumas. Cerradão, com transição para cerrado.","-49.2538986206055","-16.6786003112793",NA,NA,NA,"25250","auto","1998","05",NA,NA,"12",NA,NA,NA,NA,NA
"1101","2019-12-19 11:19:40-03","UFG","UFG","17799","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","FEEP","272","1992","09","04",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,5m, flores brancas, anteras amarelas e vermelhas.",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Uberlândia","Reserva Ecológica do Panga, Cerrado.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto","1993","03",NA,NA,"26",NA,NA,NA,NA,NA
"1102","2019-12-19 11:19:40-03","UFG","UFG","19026","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Alcantara, M.B.","225","1996","10","08",NA,"Brasil",NA,NA,"Subarbusto ca. 1,0m, frutos roxos.",NA,NA,NA,"DC.","Alcantara, M.B.","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus em afloramento rochoso.","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto","1996","05",NA,NA,"08",NA,NA,NA,NA,NA
"1103","2019-12-19 11:19:40-03","UFG","UFG","18855","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Gomes-Klein, V.L.; César, R.","3167","1996","09","10",NA,"Brasil",NA,NA,"Arbusto ca. 3,0m de altura, frutos pardos quando jovens e negros quando maduros.",NA,NA,NA,"DC.","Alcantara, M.B.","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus, em afloramento rochoso.","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto","1996","09",NA,NA,"10",NA,NA,NA,NA,NA
"1104","2019-12-19 11:19:40-03","UFG","UFG","18825","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Alcantara, M.B.","205","1996","08","25",NA,"Brasil",NA,NA,"Arvoreta ca. 2,5m, flores com corola e estames alvos.",NA,NA,NA,"DC.","Alcantara, M.B.","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus, em afloramento rochoso.","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto","1996","08",NA,NA,"25",NA,NA,NA,NA,NA
"1105","2019-12-19 11:19:40-03","UFG","UFG","18844","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Gomes-Klein, V.L.; César, R.","3156","1996","09","10",NA,"Brasil",NA,NA,"Arbusto ca. 1,50m de altura, flores alvas.",NA,NA,NA,"DC.","Alcantara, M.B.","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus, em afloramento rochoso, próximo à vereda.","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto","1996","09",NA,NA,"10",NA,NA,NA,NA,NA
"1106","2019-12-19 11:19:40-03","UFG","UFG","18846","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Gomes-Klein, V.L.; César, R.","3158","1996","09","01",NA,"Brasil",NA,NA,"Arbusto ca. 2,0m de altura, rupícula, frutos pardos com manchas vermelhas no ápice.",NA,NA,NA,"DC.","Alcantara, M.B.","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus, em afloramento rochoso. Próximo à vereda.","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto","1996","09",NA,NA,"10",NA,NA,NA,NA,NA
"1107","2019-12-19 11:19:40-03","UFG","UFG","15873","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Gomes-Klein, V.L.; Nakajima, J.N.","2617","1994","11","24",NA,"Brasil",NA,NA,"Arbusto ca. 1,5m de altura, folhas verdes discolores, frutos passados marrons.",NA,NA,NA,"DC.","Cardoso, C.F.R.","Goiás","Pirenópolis","Serra dos Pireneus, Estrada para o topo da Serra. Formação rupestre.","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto","1998","05",NA,NA,"12",NA,NA,NA,NA,NA
"1108","2019-06-10 10:11:10-03","FZB-BH","BHZB","1558","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Alexandre",NA,"1996","09","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R, Goldemberg","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","2001","06",NA,NA,NA,NA,NA,NA,NA,NA
"1109","2019-06-10 10:11:10-03","FZB-BH","BHZB","7292","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Couto, P.A.",NA,"2008","09","19",NA,"Brasil",NA,NA,"Nº 36. Outros coletores: Marques, A.R.G; Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W. Com duplicata.",NA,NA,NA,NA,"R.C. Mota","MG","Contagem","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","-44.04725","-19.85725",NA,NA,NA,NA,NA,"2009","02","44W 02' 50.1","19S 51' 26.1","13",NA,NA,NA,NA,NA
"1110","2019-06-10 10:11:10-03","FZB-BH","BHZB","4331","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mendes, M.S. et al.",NA,"2005","08","30",NA,"Brasil",NA,NA,"Coord. UTM 7.739016N e 618.535E, altitude média de 1100m. Outros coletores: Werneck, M.S.",NA,NA,NA,NA,NA,"MG","Congonhas","Entre Congonhas e Ouro Preto","-43.863611","-20.443611","1100","1100",NA,NA,NA,NA,NA,"43W 51' 49","20S 26' 37",NA,NA,NA,NA,NA,NA
"1111","2019-06-10 10:11:10-03","FZB-BH","BHZB","689","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Coelho, A.T.",NA,"1994","01","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R, Goldemberg confirmada por A.R. Rezende","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","2001","06",NA,NA,NA,NA,NA,NA,NA,NA
"1112","2019-06-10 10:11:10-03","FZB-BH","BHZB","326","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Ordones, J. et al.","466","2000","10","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. Goldemberg.","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto","2001","06",NA,NA,NA,NA,NA,NA,NA,NA
"1113","2019-06-10 10:11:10-03","FZB-BH","BHZB","5853","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mendes, M.S. & Werneck, M.S.","48","2005","08","30",NA,"Brasil",NA,NA,"Coord. UTM Lat. 7.739.016 e Long. 618.535. Altitude média de 1.100m.",NA,NA,NA,NA,NA,"MG","Ouro Preto","Área da CVRD, região de Gambá","-43.863611","-20.443611","1100","1100",NA,NA,NA,NA,NA,"43W 51' 49","20S 26' 37",NA,NA,NA,NA,NA,NA
"1114","2019-06-10 10:11:10-03","FZB-BH","BHZB","9354","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Rezende, S.G et al.",NA,"2003","11","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"MG","Nova Lima","Vale dos Cristais","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2019-06-10 10:11:10-03","FZB-BH","BHZB","11566","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Silva,L.V.C.","1472","2016","06","15",NA,"Brasil",NA,NA,"unicata",NA,NA,NA,NA,NA,"MG","Confins","Sítio Aeroportuário de Confins","-43.9827995300293","-19.6324996948242",NA,NA,NA,"6260","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2019-06-10 10:11:10-03","FZB-BH","BHZB","7001","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Ordones, J. et al.","1581","2008","08","29",NA,"Brasil",NA,NA,"Nº 534. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata.",NA,NA,NA,NA,"Alllisson R. Rezende","MG","Belo Horizonte","FZBBH/ Camelo","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2021-01-26 13:56:26-03","IMA","MAC","49227","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota","8266","2010","09","04",NA,"Brasil",NA,NA,"Arbusto ca. 1 m de altura. Fruto verde.; Mata Atlântica.","MAC0049227",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Maceió","Parque Municipal de Maceió.","-35.7352981567383","-9.6658296585083",NA,NA,"MAC0049227","34538","auto","2010","09",NA,NA,"04",NA,NA,NA,NA,NA
"1118","2021-01-26 13:56:26-03","IMA","MAC","50167","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota","9206","2010","11","04",NA,"Brasil",NA,NA,"Arbusto ca. 1,5 m de altura. Flores brancas; estames amarelos.; Mata Atlântica.","MAC0050167",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Maceió","Parque Municipal de Maceió.","-35.7352981567383","-9.6658296585083",NA,NA,"MAC0050167","34538","auto","2010","11",NA,NA,"04",NA,NA,NA,NA,NA
"1119","2021-01-26 13:56:26-03","IMA","MAC","45540","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota","7044","2010","01","27",NA,"Brasil",NA,NA,"Arbusto ca. 2 m de altura. Frutos verdes.; Mata Atlântica.","MAC0045540",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Satuba","APA do Catolé e Fernão Velho.","-35.8244018554688","-9.56332969665527",NA,NA,"MAC0045540 MAC0045540_1","8347","auto","2010","01",NA,NA,"27",NA,NA,NA,NA,NA
"1120","2021-01-26 13:56:26-03","IMA","MAC","43392","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota","4896","2009","08","15",NA,"Brasil",NA,NA,"Arbusto ca. 3 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0043392",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Tanque D'Arca","Morro do Cruzeiro.","-36.4328002929688","-9.53194046020508",NA,NA,"MAC0043392","13503","auto","2009","08",NA,NA,"15",NA,NA,NA,NA,NA
"1121","2021-01-26 13:56:26-03","IMA","MAC","20932","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","E.Barbosa","14","2004","05","07",NA,"Brasil",NA,NA,"Arbusto ca. de 1,5m de altura. Inflorescência creme.; Mata Atlântica.","MAC0020932",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Satuba",NA,"-36.378889","-9.9425",NA,NA,"MAC0020932 MAC0020932_1",NA,NA,"2010","02","-36.378889","-9.9425","17",NA,NA,NA,NA,NA
"1122","2021-01-26 13:56:26-03","IMA","MAC","21143","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","M.Bonfim; et al.","16","2004","09","10",NA,"Brasil",NA,NA,"Arbusto com ca. de 80cm de altura. Inflorescência verde; Mata ciliar","MAC0021143",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Satuba","APA do Catolé, Área degradada no interior da mata.","-36.378889","-9.9425",NA,NA,"MAC0021143",NA,NA,"2010","02","-36.378889","-9.9425","17",NA,NA,NA,NA,NA
"1123","2021-01-26 13:56:26-03","IMA","MAC","20950","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","E.Barbosa","35","2004","05","07",NA,"Brasil",NA,NA,"Arbusto ca. de 1m de altura. Inflorescência creme.; Mata Atlântica.","MAC0020950",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Satuba","Mata do Catolé","-36.378889","-9.9425",NA,NA,"MAC0020950",NA,NA,"2010","02","-36.378889","-9.9425","17",NA,NA,NA,NA,NA
"1124","2021-01-26 13:56:26-03","IMA","MAC","10092","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","R.P.Lyra-Lemos","4099","1999","01","27",NA,"Brasil",NA,NA,"Árvore planta frequente no local. Frutos imaturos.; Mata Atlântica.","MAC0010092",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Maceió","APA do Catolé - Fernão Velho, Conjunto Novo Horizonte, Tabuleiro dos Martins.","-35.795458","-9.55775",NA,NA,"MAC0010092",NA,NA,NA,NA,"-35.795458","-9.55775",NA,NA,NA,NA,NA,NA
