"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"365","2020-12-11 11:38:26-03","UFMG","BHCB","36656","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","Matozinhos","APA Carste de Lagoa Santa","-44.0814018249512","-19.5578002929688",NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-12-11 11:38:26-03","UFMG","BHCB","137581","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Hattori, EKO; Batista, JAN; Proite, K","1082","2009","11","25","Southern America","Brasil",NA,NA,"Arbusto, ca. 2 m de altura, cálice creme, corola alva, odor desagradável.","BHCB008001","Dicotyledon",NA,"DC.",NA,"Minas Gerais","Nova Lima","Condomínio Retiro das Pedras","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,"2014","03",NA,NA,NA,"07",NA,NA,NA
"367","2020-12-11 11:38:26-03","UFMG","BHCB","94242","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ferreira, RM; França, GS; Stehmann, JR","35","2004","12","08","Southern America","Brasil",NA,NA,"Arbóreo, 2,5m, flores brancas, Reservatório",NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti.","-43.3622016906738","-19.826099395752",NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-12-11 11:38:26-03","UFMG","BHCB","23183","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Tameirão Neto, E","s.n.","1990","10","17","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-12-11 11:38:26-03","UFMG","BHCB","23183","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Tameirão Neto, E","s.n.","1990","10","17","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-12-11 11:38:26-03","UFMG","BHCB","23184","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Tameirão Neto, E","s.n.","1991","02","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-12-11 11:38:26-03","UFMG","BHCB","23184","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Tameirão Neto, E","s.n.","1991","02","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-12-11 11:38:26-03","UFMG","BHCB","28243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-12-11 11:38:26-03","UFMG","BHCB","28243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-12-11 11:38:26-03","UFMG","BHCB","26164","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-12-11 11:38:26-03","UFMG","BHCB","26164","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-12-11 11:38:26-03","UFMG","BHCB","63047","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Mota, RC da","457","2001","06","14","Southern America","Brasil",NA,NA,"Planta coletada em cerrado; arbusto.",NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","Ibituruna","Rio das Mortes.","-44.7477989196777","-21.1525001525879",NA,NA,NA,"13047","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-12-11 11:38:26-03","UFMG","BHCB","46311","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Pompeu, M","323","1998","12","08","Southern America","Brasil",NA,NA,"Arbustiva 2,0 m. Flores brancas.",NA,"Dicotyledon",NA,"DC.",NA,"Minas Gerais","Nova Lima","Serra do Cachimbo., Campo Rupestre.","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-02-11 17:20:05-03","UFPR","UPCB","45854","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Souza, V.C.","22080","1999","03","13",NA,"Brasil",NA,NA,"Arvoreta ca. 4m, frutos vinho. Campo rupestre..","UPCB0016862",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Joaquim Felício","Serra do Cabral, 17°43'48,1S 44°10'25,0W","-44.173611","-17.73",NA,"UPCB0016862",NA,NA,NA,"-44.173611","-17.73","2002","01",NA,NA,NA,"01",NA,NA,NA
"379","2021-02-11 17:20:05-03","UFPR","UPCB","63317","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Labiak, P.H.","5050","2009","01","11",NA,"Brasil",NA,NA,"Arbusto ca. 1m, frutos imaturos verdes. Cerrado, solo de areia quartzosa..","UPCB0016475",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Francisco de Sá","Localidade de Barracão, estrada vicinal saindo de Barracão.","-43.3","-16.416667","1000","UPCB0016475","1000",NA,NA,"-43.3","-16.416667","2009","01",NA,NA,NA,"01",NA,NA,NA
"380","2021-02-11 17:20:05-03","UFPR","UPCB","53533","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Santos, A.K.A.","763","2006","02","08",NA,"Brasil",NA,NA,"Arbusto ca. 1,5m, ramo acinzentado, folha discolor, face abaxial creme-cinzenta, adaxial verde na folha mais velha, na jovem com tricoma creme, hipanto e cálice verde. Mata seca..","UPCB0016468",NA,NA,"DC.","Goldenberg, R.","Bahia","Catolés","Abaíra, trilha para o Guarda-Mor, 13°18'11S 41°51'29W",NA,NA,"1245","UPCB0016468","1245",NA,NA,NA,NA,"2006","01",NA,NA,NA,"01",NA,NA,NA
"381","2021-02-11 17:20:05-03","UFPR","UPCB","63536","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Paula-Souza, J.","4197","2005","01","19",NA,"Brasil",NA,NA,"Arbusto 2m, frutos jovens creme-esverdeados. Campo rupestre com cerrado adjacente..","UPCB0016464",NA,NA,"DC.","Goldenberg, R.","Goiás","Pirenópolis","Serra dos Pireneus, 14km do trevo de Anápolis e Goiânia em direção ao Parque.","-48.856111","-15.801667","1175","UPCB0016464","1175",NA,NA,"-48.856111","-15.801667","2008","01",NA,NA,NA,"01",NA,NA,NA
"382","2021-02-11 17:20:05-03","UFPR","UPCB","67737","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Almeda, F.","8979","2004","11","27",NA,"Brasil",NA,NA,"Shrub 2m tall in young bud. One plant seen..","UPCB0016495",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Diamantina","12Km west of Presidente Kubitschek on the road from Costa Sena to Presidente Kubitschek. Cerrado vegetation.","-43.633333","-18.633333","1141","UPCB0016495","1141",NA,NA,"-43.633333","-18.633333","2009","01",NA,NA,NA,"01",NA,NA,NA
"383","2021-02-11 17:20:05-03","UFPR","UPCB","80401","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Delfini, C.","196","2012","05","08",NA,"Brasil",NA,NA,"Subarbusto, ca. 50cm alt.; frutos avermelhados.","UPCB0016496",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Santa do Riacho","Parque Nacional da Serra do Cipó, rodovia MG 10, km 107, proximidades da pousada Chapéu do Sol. Campo rupestre, com afloramento rochoso e predomínio de arbustos. 1047msm","-43.601","-19.301",NA,"UPCB0016496",NA,NA,NA,"-43.601","-19.301","2014",NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-11 17:20:05-03","UFPR","UPCB","63919","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Paixão, J.L.","740","2006","02","26",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5m alt. Folhas discolores. Frutos maduros amarrozados. Foto e material para DNA. Campo rupestre..","UPCB0016461",NA,NA,"DC.","Goldenberg, R.","Bahia","Rio de Contas","Pico das almas. 25 km do centro da cidade em direção ao campo do Queiroz.","-41.952778","-13.558611","1205","UPCB0016461","1600",NA,NA,"-41.952778","-13.558611","2008","01",NA,NA,NA,"01",NA,NA,NA
"385","2021-02-11 17:20:05-03","UFPR","UPCB","81396","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Nakajima, J.N.","5063","2012","04","24",NA,"Brasil",NA,NA,"Afloramento rochoso. Arvoreta, ca. 3,0m. Frutos maduros vináceos..","UPCB0016462",NA,NA,"DC.",NA,"Goiás","Cocalzinho de Goiás","Serra dos Pireneus. Estrada do P.E. dos Pireneus, ca. 5km da entrada principal","-48.888","-15.807",NA,"UPCB0016462",NA,NA,NA,"-48.888","-15.807",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-11 17:20:05-03","UFPR","UPCB","68357","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Caddah, M.K.","785","2010","05","25",NA,"Brasil",NA,NA,"Arvoreta ca. 4m. Frutos imaturos vermelhos, maduros roxos..","UPCB0016507",NA,NA,"DC.","Caddah, M.K.","São Paulo","Itirapina","Cerrado. Pedregulho.","-47.8","-22.266667","790","UPCB0016507","790",NA,NA,"-47.8","-22.266667","2010","05",NA,NA,NA,"25",NA,NA,NA
"387","2021-02-11 17:20:05-03","UFPR","UPCB","80480","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Pirani, J.R.","5774","2009","02","04",NA,"Brasil",NA,NA,"Arbusto 80 cm alt., na orla de capão. Frutos cinéreos a enegrecidos..","UPCB0016497",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Congonhas do Norte","Serra Talhada (setor nordeste da Serra do Cipó), ca. 6 km SW da estrada Congonhas do Norte - Gouveia, entrada a 3,7km NW de Congonhas do Norte, estrada pelo alto da serra em local denominado localmente Retiro dos Pereiras. Elev. Ca. 1260m. Capão de mata m","-43.739","-18.813",NA,"UPCB0016497",NA,NA,NA,"-43.739","-18.813","2013",NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-02-11 17:20:05-03","UFPR","UPCB","81135","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Zorzanelli, J.P.F.","1149","2015","01","04",NA,"Brasil",NA,NA,"Arbusto com frutos amarronzados.","UPCB0016502",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Sabará","Região do Poço Amarelo, a 5 km da sede municipal.","-43.778","-19.877",NA,"UPCB0016502",NA,NA,NA,"-43.778","-19.877","2015",NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-11 17:20:05-03","UFPR","UPCB","83502","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Marcondes-Ferreira, W.","1266","1996","01","18",NA,"Brasil",NA,NA,"Arbusto ca. 3m c/ frutos esverdeados, crescendo em beira de riacho..","UPCB0016469",NA,NA,"DC.","Goldenberg, R.","São Paulo","Estreito","Faz. 3 irmãos. Campo rupestre, solo arenoso e afloramento de quartzito.",NA,NA,NA,"UPCB0016469",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-02-11 17:20:05-03","UFPR","UPCB","83503","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Tozzi, A.M.G.A.","115","1994","11","09",NA,"Brasil",NA,NA,"Subarbusto, 1m, pétalas brancas, estames, púrpuras.","UPCB0016506",NA,NA,"DC.","Rezende, A. R. R.","São Paulo","Cássia dos Coqueiros","Sítio N. S. do Carmo, Biarro Delícia","-47.168","-21.281",NA,"UPCB0016506",NA,NA,NA,"-47.168","-21.281","2010","12",NA,NA,NA,"09",NA,NA,NA
"391","2021-02-11 17:20:05-03","UFPR","UPCB","84201","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Pirani, J.R.","s/n","1992","04","25",NA,"Brasil",NA,NA,"Arbusto 2m alt., com folhas discolores. Infrutescências pêndulas com frutos vináceos a róseos. No interior de mata ciliar..","UPCB0016493",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Santa do Riacho","Serra do Cipó, Rodovia Belo Horizonte-Conceição do Mato Dentro, APA do Morro da Pedreira (Morro de Calcário) perto de Cardeal Mota.",NA,NA,NA,"UPCB0016493",NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-02-11 17:20:05-03","UFPR","UPCB","84203","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Pirani, J.R.","4206","1998","03","04",NA,"Brasil",NA,NA,"Arvoreta 2m de alt., na orla da mata ciliar. Folhas discolores, opacas. Inflorescência pêndula com frutos imaturos rosados..","UPCB0016494",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia MG-010, Vale da Mãe D'Água","-43.601","-19.303","1113","UPCB0016494","1113",NA,NA,"-43.601","-19.303","2015",NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-02-11 17:20:05-03","UFPR","UPCB","90569","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Meyer, F.S.","1186","2012","03","21",NA,"Brasil",NA,NA,"Arbusto 1,7m alt., coletado ás margens de riacho, frutos roxos..","UPCB0030299",NA,NA,"DC.","Meyer, F.S.","Goiás","Alto Paraíso de Goiás","Trilho para a Cachoeira na Pedra da Baleia - Arredores do Parque Nacional da Chapada dos Veadeiros","-47.391086","-14.071511",NA,"UPCB0030299",NA,NA,NA,"-47.391086","-14.071511","2017","07",NA,NA,NA,NA,NA,NA,NA
"394","2021-02-11 17:20:05-03","UFPR","UPCB","86563","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Fernandez, P. et al.","166","2014","11","26",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,5m; folhas verdes discolores, face abaxial esbranquiçada; inflorescência castanha com diminutas flores passadas alvacentas. Habitat: Mosaico de formações vegetacionais, predominantemente campestres, como Campos","UPCB0016501",NA,NA,"DC.","Goldenberg, R.","Goiás","Alto Praíso de Goiás","Parque Nacional da Chapada dos Veadeiros. Pouso Alto, BR-010, sentido Teresina de Goiás e Cavalcante, lado esquerdo da estrada. Estrada de terra para as Cabeceira do Rio Preto, guarita abandonada; área antangível do PARNA.","-47.498611","-13.973889","1500","UPCB0016501","1600",NA,NA,"-47.498611","-13.973889","2016",NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-02-11 17:20:05-03","UFPR","UPCB","95081","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Bijos, N.R.","537","2017","02","22",NA,"Brasil",NA,NA,"Cerrado rupestre. Árvore com 3 m de altura","UPCB0045409",NA,NA,"DC.","Goldenberg, R.","Tocantins","Dianopolis","Conglomerado: TO-513","-46.8","-11.52",NA,NA,NA,NA,NA,"-46.800000","-11.520000","2019",NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-02-11 17:20:05-03","UFPR","UPCB","43671","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Tameirão Neto, E.","3157","2000","04","08",NA,"Brasil",NA,NA,"Planta arbustiva no cerrado..","UPCB0016503",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,"UPCB0016503",NA,"57661","auto",NA,NA,"2001","01",NA,NA,NA,"01",NA,NA,NA
"397","2021-02-11 17:20:05-03","UFPR","UPCB","43670","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Tameirão Neto, E.","3053","1999","06","03",NA,"Brasil",NA,NA,"Planta arbustiva no cerrado..","UPCB0016866",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,"UPCB0016866",NA,"57661","auto",NA,NA,"2001","01",NA,NA,NA,"01",NA,NA,NA
"398","2021-02-11 17:20:05-03","UFPR","UPCB","90594","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Rizzo, J.A. | Barbosa, A.","5779","1970","11","28",NA,"Brasil",NA,NA,"1,5m. Dentro da grota. Corola amarelada..","UPCB0030258",NA,NA,"DC.","Goldenberg, R.","Goiás","Caldas Novas","Alto da Serra de Caldas Novas. Cerrado e Campo rupestre","-48.625","-17.74169921875",NA,"UPCB0030258",NA,"36612","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-02-11 17:20:05-03","UFPR","UPCB","90588","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Rizzo, J.A. | Barbosa, A.","5778","1970","11","28",NA,"Brasil",NA,NA,"Dentro da gruta. Corola amarelada..","UPCB0030253",NA,NA,"DC.","Goldenberg, R.","Goiás","Caldas Novas","Alto da Serra de Caldas Novas. Cerrado e Campo rupestre","-48.625","-17.74169921875",NA,"UPCB0030253",NA,"36612","auto",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-11 17:20:05-03","UFPR","UPCB","90587","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Klein, V.L.G. et al","2961","1995","12","07",NA,"Brasil",NA,NA,"Arvoreta de ca. 3,0m de altura. Flores com corola e estames alvos. Flor odor desagrável..","UPCB0030248",NA,NA,"DC.","Goldenberg, R.","Goiás","Pirenópolis","Alto da Serra dos Pirineus em afloramento rochosa","-48.9592018127441","-15.852499961853",NA,"UPCB0030248",NA,"40887","auto",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-11 17:20:05-03","UFPR","UPCB","90592","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Alcantara, M.B. et al.","144","1996","03","20",NA,"Brasil",NA,NA,"Arbusto de ca. 2,0m. Frutos imaturos vermelhos e maduros roxos..","UPCB0030257",NA,NA,"DC.","Goldenberg, R.","Goiás","Pirenópolis","Alto da Serra dos Pirineus , em afloramento rochoso","-48.9592018127441","-15.852499961853",NA,"UPCB0030257",NA,"40887","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-02-11 17:20:05-03","UFPR","UPCB","90591","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Alcantara, M.B. et al.","127","1996","02","11",NA,"Brasil",NA,NA,"Arvoreta de ca. 2,5. Frutos pardos..","UPCB0030256",NA,NA,"DC.","Goldenberg, R.","Goiás","Pirenópolis","Alto da Serra dos Pirineus, em afloramento rochoso","-48.9592018127441","-15.852499961853",NA,"UPCB0030256",NA,"40887","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-02-11 17:20:05-03","UFPR","UPCB","90590","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Rizzo, J.A. | Barbosa, A.","5697","1970","11","08",NA,"Brasil",NA,NA,"Corola branca..","UPCB0030255",NA,NA,"DC.","Goldenberg, R.","Goiás","Pirenópolis","Alto da Serra dos Pirineus, na base dos Três Picos. Campo rupestre. Ocorre mata ciliar","-48.9592018127441","-15.852499961853",NA,"UPCB0030255",NA,"40887","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-11 17:20:05-03","UFPR","UPCB","90589","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Klein, V.L.G. et al","3008","1995","12","07",NA,"Brasil",NA,NA,"Arvoreta de ca. 3,0m. Flores com corola e estames alvos odor desagradável..","UPCB0030254",NA,NA,"DC.","Goldenberg, R.","Goiás","Pirenópolis","Alto da Serra dos Pirineus, na base dos Três Picos. Na Trilha da Mata","-48.9592018127441","-15.852499961853",NA,"UPCB0030254",NA,"40887","auto",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-02-11 17:20:05-03","UFPR","UPCB","63672","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Valente, G.E.","1689","2005","04","05",NA,"Brasil",NA,NA,"Planta com cerca de 2 m de altura. Com frutos. Campo rupestre..","UPCB0016466",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Ouro Branco","APA da Andorinhas, Cachoeira das Andorinhas, campo de canga, Morro da Brígida, Coord. UTM: 656.002/7747419. Campo rupestre.","-43.6918983459473","-20.5207996368408",NA,"UPCB0016466",NA,"13809","auto",NA,NA,"2008","01",NA,NA,NA,"01",NA,NA,NA
"406","2021-02-11 17:20:05-03","UFPR","UPCB","81395","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Pacheco, R.A.","926","2012","12","12",NA,"Brasil",NA,NA,"Arvoreta ca. 3,5m Hipanto creme, corola alvo translúcida, estames alvos frutos castanhos..","UPCB0016474",NA,NA,"DC.",NA,"Goiás","Cocalzinho de Goiás","BR 070, Parque Estadual dos Pirineus. Base dos Três Picos.","-48.7757987976074","-15.7944002151489",NA,"UPCB0016474",NA,"56114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-02-11 17:20:05-03","UFPR","UPCB","47770","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Carvalho, A.M.de","6377","1997","12","27",NA,"Brasil",NA,NA,"Arbusto ca. 1m, folhas discolores com face inferior alvescente, flores creme-acastanhadas..","UPCB0016873",NA,NA,"DC.","Goldenberg, R.","Bahia","Rio de Contas","Ca. 19km na estrada para Pico das Almas","-41.8114013671875","-13.5789003372192",NA,"UPCB0016873",NA,"49773","auto",NA,NA,"2003","01",NA,NA,NA,"01",NA,NA,NA
"408","2021-02-11 17:20:05-03","UFPR","UPCB","90593","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Rizzo, J.A.","8557","1972","11","03",NA,"Brasil",NA,NA,"Arbusto 1,20m..","UPCB0030259",NA,NA,"DC.","Goldenberg, R.","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, campos rupestre","-47.5099983215332","-14.1324996948242",NA,"UPCB0030259",NA,"44724","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-11 17:20:05-03","UFPR","UPCB","52363","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ferreira, R.M.","35","2004","12","08",NA,"Brasil",NA,NA,"Arbóreo, 2,5m, flores brancas..","UPCB0016467",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.3622016906738","-19.826099395752",NA,"UPCB0016467",NA,"17525","auto",NA,NA,"2005","01",NA,NA,NA,"01",NA,NA,NA
"410","2021-02-11 17:20:05-03","UFPR","UPCB","40249","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Goldenberg, R.","458","1998","02","12",NA,"Brasil",NA,NA,"Arvoreta 4m, frutos imaturos ocráceos. Floresta..","UPCB0016872",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Alpinópolis","Estrada Bom Jesus da Penha-Alpinópolis","-46.3880996704102","-20.8635997772217",NA,"UPCB0016872",NA,"22010","auto",NA,NA,"1999","01",NA,NA,NA,"01",NA,NA,NA
"411","2021-02-11 17:20:05-03","UFPR","UPCB","51473","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Pirani, J.R.","4083","1998","03","01",NA,"Brasil",NA,NA,"Arvoreta 5m, frutos cinéreos, orla da mata..","UPCB0016504",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Congonhas do Norte","Estrada para Costa Senna","-43.6814002990723","-18.8071994781494",NA,"UPCB0016504",NA,"30386","auto",NA,NA,"2005","01",NA,NA,NA,"01",NA,NA,NA
"412","2021-02-11 17:20:05-03","UFPR","UPCB","51841","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ferreira, F.M.","381","2002","11","16",NA,"Brasil",NA,NA,"Arvoreta 4m, folha discolor, glauca na face abaxial com nervuras salmão, flor alva, campo, mata ciliar..","UPCB0016473",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","São Tomé das Letras","Fazenda dos Correia, Paredão","-44.9852981567383","-21.7222003936768",NA,"UPCB0016473",NA,"16076","auto",NA,NA,"2005","01",NA,NA,NA,"01",NA,NA,NA
