"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"45","2019-06-27 10:25:49-03","UFES","VIES","28849","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","J. Luber","Vinha, P.C.","815","1990","05","04",NA,"Brasil","Espírito Santo","Linhares","Reserva Ecológica Camburi. Restinga.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES028849","VIES028849","48094","auto",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"46","2019-06-27 10:25:49-03","UFES","VIES","36451","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Luber, J.; Ferreira, R.; Oliveira, W.","190","2015","12","16",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES036451","VIES036451","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-06-27 10:25:49-03","UFES","VIES","36452","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Luber, J.; Ferreira, R.; Oliveira, W.","191","2015","12","16",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES036452","VIES036452","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-06-27 10:25:49-03","UFES","VIES","36453","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Luber, J.; Ferreira, R.; Oliveira, W.","192","2015","12","16",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES036453","VIES036453","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-06-27 10:25:49-03","UFES","VIES","28839","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","J. Luber","Folli, D.A.","4126","2001","11","23",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Aceiro do Viveiro. Mata Ciliar.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES028839","VIES028839","48094","auto",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"50","2019-06-27 10:25:49-03","UFES","VIES","28847","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","J. Luber","Siqueira, G.S.","55","2003","10","29",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Flamengo. Área plantada.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES028847","VIES028847","48094","auto",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"51","2019-06-27 10:25:49-03","UFES","VIES","28844","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","J. Luber","Folli, D.A.","824","1988","12","07",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Flamengo, próximo ao cruzamento Gávea com Flamengo. Musssununga.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES028844","VIES028844","48094","auto",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"52","2019-06-27 10:25:49-03","UFES","VIES","28840","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","J. Luber","Folli, D.A.","2295","1994","04","26",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Flamengo, próximo ao cruzamento Gávea com Flamengo. Musssununga.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES028840","VIES028840","48094","auto",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"53","2019-06-27 10:25:49-03","UFES","VIES","28848","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","J. Luber","Folli, D.A.","4760","2004","03","01",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Mantegueira. Mata de Tabuleiro.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES028848","VIES028848","48094","auto",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"54","2019-06-27 10:25:49-03","UFES","VIES","28819","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","J. Luber","Luz, A.A. da","360","2006","12","01",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Municipal Canto Grande. Mussununga.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES028819","VIES028819","48094","auto",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"55","2019-06-27 10:25:49-03","UFES","VIES","28841","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","J. Luber","Folli, D.A.","7053","2013","04","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Pontal do Ipiranga. Restinga.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES028841","VIES028841","48094","auto",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"56","2020-04-27 16:10:43-03","UFES","VIES","25180","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","M. Ibrahim","R.C.C.; I.R.C.","409","1984","06","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Cultivada no Jardim Botânico do Rio de Janeiro. Seção XXX, canteiro F.","-43.2075004577637","-22.9027996063232",NA,NA,"VIES025180","VIES025180","57442","auto",NA,NA,NA,NA,"2010","05","25",NA,NA,NA,NA,NA
"57","2019-12-06 19:29:58-03","UFES","VIES","25179","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa","(Berg.) Landrum",NA,"H.C. de Lima; et al.","4736","1993","06","25",NA,"Brasil","Rio de Janeiro","Cabo Frio","Mata do Centrinho, Baia Formosa, estrada para a lixeira.","-41.966667","-22.81",NA,NA,"VIES025179","VIES025179",NA,NA,NA,NA,"41º57'60''W","22º48'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-04-27 16:10:43-03","UFES","VIES","25183","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa","(Berg.) Landrum","B.C. Kurtz","C. Farney; M. Pereira","2255","1989","03","18",NA,"Brasil","Rio de Janeiro","Cabo Frio","Área da C.I.A. Salinas Perynas, próximo a praia do Sudoeste.","-42.0186004638672","-22.8794002532959",NA,NA,"VIES025183","VIES025183","40069","auto",NA,NA,NA,NA,"1999","08","10",NA,NA,NA,NA,NA
"59","2019-06-27 10:25:49-03","UFES","VIES","25176","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa","(Berg.) Landrum",NA,"C. Farney; D. Araujo & H.C. de Lima","3481","1995","06","28",NA,"Brasil","Rio de Janeiro","Cabo Frio","Estrada Velha para Buzios. Campo dos Cavelas-ramal para a lixeira.","-42.0186004638672","-22.8794002532959",NA,NA,"VIES025176","VIES025176","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 09:31:25-03","UFRRJ","RBR","4696","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,NA,"s.n.","1952","01","12",NA,"Brasil","Rio de Janeiro","Cabo Frio","Na praia.","-42.0186004638672","-22.8794002532959",NA,NA,"RBR00004696",NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 09:31:25-03","UFRRJ","RBR","22598","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","B.L. Tiellet","H.R.P. Lima","400","2002","02","21",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Barrelão, Trilha do Deserto. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00022598","RBR00022598","25743","auto",NA,NA,NA,NA,"2016","06","02",NA,NA,NA,NA,NA
"62","2020-06-29 09:31:26-03","UFRRJ","RBR","37394","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa","(Berg.) Landrum",NA,"A.T.L. Brandão; M.A. Santos, M.C. Souza, P.O.M. Samor, H.L. Vieira, J. Costa","28","2014","04","07",NA,"Brasil","Rio de Janeiro","Cabo Frio","Centro de Diversidade Vegetal de Cabo Frio - CDVCF - Fazenda Itabepa","-42.007222","-22.814167",NA,NA,"RBR00037394","RBR00037394",NA,NA,"13","13","42º0'26''W","22º48'51''S",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:36:13-03","MBM","MBM","19246","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Britoa","glazioviana",NA,"Britoa glazioviana","Kiaersk.","Legrand, D.","Pabst, G.","9402","1971","11","07","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Guanabara, Ilha do Governador","-43.2075004577637","-22.9027996063232",NA,NA,"MBM019246","MBM019246","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:36:20-03","MBM","MBM","429870","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","Brotto, M.L.","Brotto, M.L.; Antoniuk-Bonato, R.G.; Antoniuk-Bonato, R.G.","3843","2020","03","01","Southern America","Brazil","Paraná","Morretes","Serra da Farinha-seca, próximo ao Recanto Mãe Catira","-48.880958","-25.366889",NA,"Árvore com 15 m de altura; frutos imaturos verdes e maduros amarelos. Foi constatado a frugivoria por macacos.; Floresta Ombrófila Densa Submontana.","MBM429870",NA,NA,NA,"281","281","-48.880958","-25.366889","2020","08","20",NA,NA,NA,NA,NA
"65","2019-11-01 15:28:28-03","PUC-RIO","FCAB","6383","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O. Berg) Landrum","M.C. Souza","J.C. Siqueira","s.n.","2003","11","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Cabo Frio. Pousada do Leandro, perto da praia do F","-43.2075004577637","-22.9027996063232",NA,"Exemplar não consta o numero de registro.&nf;Árvore c.a. 5m. Flores alvas.","006383",NA,"57442","auto",NA,NA,NA,NA,"2016","05","25",NA,NA,NA,NA,NA
"66","2015-09-04 20:55:48-03","MNHN","RECOLNAT_MNHN_P","P05204264","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Campomanesia","kiaerskoviana",NA,"Campomanesia kiaerskoviana","Mattos",NA,"Glaziou",NA,"1881","9","18",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204264' target='other'> <mi>dwc_moreinfo</mi></a>","P05204264","P05204264_01","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12784",NA,NA
"67","2015-09-04 20:52:39-03","MNHN","RECOLNAT_MNHN_P","P05204738","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Abrantes, Duse",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204738' target='other'> <mi>dwc_moreinfo</mi></a>","P05204738","P05204738_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-09-04 20:52:39-03","MNHN","RECOLNAT_MNHN_P","P05204735","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"[Gorcein]",NA,"1877","11","9",NA,"Brasil","Minas Gerais",NA,"Sete Pontes.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204735' target='other'> <mi>dwc_moreinfo</mi></a>","P05204735","P05204735_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-04 20:52:39-03","MNHN","RECOLNAT_MNHN_P","P05204737","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,NA,NA,"1876","11","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Macahé.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204737' target='other'> <mi>dwc_moreinfo</mi></a>","P05204737","P05204737_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:39:03-03","UFMG","BHCB","75954","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Zipparro, V","1849",NA,NA,NA,"Southern America","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:39:03-03","UFMG","BHCB","102542","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Farney, C; et al.","3833","1998","10","07","Southern America","Brasil","Rio de Janeiro","Armação de Búzios","saco da ferradurinha","-41.8816986083984","-22.7469005584717",NA,"Arbusto. 2m. Folhas discolores verdes, flores com cálice verde e corola alva.","BHCB000794","BHCB000794","12927","auto",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:20:39-03","UFPR","UPCB","80714","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana",NA,NA,"Dal Prá, B.V.","8","2014","09","12",NA,"Brasil","Paraná","Piraquara","Condomínio Morada do Sol. 920m","-49.063604","-25.438904",NA,"Terrestre, arbórea, 3 metros.",NA,NA,NA,NA,NA,NA,"-49.063604","-25.438904","2014","11","27",NA,NA,NA,NA,NA
"73","2020-08-31 09:07:30-03","INPA","INPA","124650","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Campomanesia","schlechtendaliana","schlechtendaliana","Campomanesia schlechtendaliana schlechtendaliana","(O.Berg) Nied.","Landrum, LR","Hatschbach, GG","44467","1981","12","10","Southern America","Brasil","Paraná","Antonina","Morro do Bicho.","-48.7118988037109","-25.4286003112793",NA,NA,"INPA0124650","INPA0124650 INPA0124650_e","38300","auto",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"74","2020-09-03 19:37:20-03","MBML","MBML-HERBARIO","21557",NA,"Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","M. Ibrahim/XII-2013","G. Hatschbach; et al","71566","2000","10","23",NA,"Brasil","Espírito Santo","Itapemirim","Região do Gomes","-40.825833","-20.928889",NA,"Pequena árvore, 5m, flor alva. Restinga arbórea. Alt.: 3-5m.","MBML021557","MBML021557",NA,NA,NA,NA,"40W49'33","20S55'44",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-09 10:13:36-03","UENF","HUENF","2749","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","Souza, M.C.","Gaglianone, M.C.; et al.",NA,"2005","01","12",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil","-41.2","-21.55",NA,"Sp 45 / arbóreo / Mata de tabuleiro","HUENF00002751",NA,NA,NA,NA,NA,"41º12'W","21º33'S","2017","11","29",NA,NA,NA,NA,NA
"76","2021-02-09 10:13:36-03","UENF","HUENF","1226","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Gaglianone, M.C.; Bernardino, A.S.; Cesário, L.F.","98","2003","05","22",NA,"Brasil","Rio de Janeiro","São João da Barra","Restinga de Iquipari Reserva Particular do Patrimônio Natural Fazenda Caruara","-41.031111","-21.74",NA,NA,"HUENF00001228",NA,NA,NA,"4","4","41º1'52''W","21º44'24''S",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-09 10:13:36-03","UENF","HUENF","3540","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","Souza, M.C.","Gaglianone, M.C.; et al.",NA,"2005","01","12",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil","-41.2","-21.55",NA,"Mata de Tabuleiro; Arbóreo; sp.35","HUENF00003543",NA,NA,NA,NA,NA,"41º12'W","21º33'S","2017","11","29",NA,NA,NA,NA,NA
"78","2021-02-09 10:13:36-03","UENF","HUENF","5965","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Evaristo, V.T.","96","2003","05","02",NA,"Brasil","Rio de Janeiro","São João da Barra","Restinga de Iquipari Reserva Particular do Patrimônio Natural Fazenda Caruara","-41.031111","-21.74",NA,"(sp.065-1227)","HUENF00005968",NA,NA,NA,"4","4","41º1'52''w","21º44'24''s",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-09 10:13:36-03","UENF","HUENF","9334","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Vinícius","98","2003","05","22",NA,"Brasil","Rio de Janeiro","São João da Barra","Restinga de Iquipari Reserva Particular do Patrimônio Natural Fazenda Caruara","-41.031111","-21.74",NA,NA,"HUENF00009338",NA,NA,NA,"4","4","41º1'52''w","21º44'24''s",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-09 10:13:36-03","UENF","HUENF","1227","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Gaglianone, M.C.; Bernardino, A.S.; Cesário, L.F.","96","2003","05","02",NA,"Brasil","Rio de Janeiro","São João da Barra","Restinga de Iquipari Reserva Particular do Patrimônio Natural Fazenda Caruara","-41.031111","-21.74",NA,NA,"HUENF00001229",NA,NA,NA,"4","4","41º1'52''W","21º44'24''S",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-09 10:13:36-03","UENF","HUENF","8076","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","M.C. Souza","Carvalho, F.A.; Souza, J.S.","424","2002","06","04",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Bom Jesus","-41.263889","-21.713889",NA,NA,"HUENF00008080",NA,NA,NA,"13","13","41º15'50''W","21º42'50''S","2019","03","26",NA,NA,NA,NA,NA
"82","2021-02-25 10:13:02-03","CVRD","CVRD","15840","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","Jaquelini Luber","Folli, D.A.","7597","2017","12","12","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Mata de cabruca de aluvial do Baixo Rio Doce <ll>dwc_commonname:</ll> Gabiroba anã","CVRD015840",NA,"48094","auto","19","19",NA,NA,"2019","01","22","Magnoliopsida",NA,NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US","1194904","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Britoa","glazioviana",NA,"Britoa glazioviana","Kiaersk.",NA,"A. F. M. Glaziou","9429","1879","4","28","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US00117714","US00117714_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"Isosyntype","1"
"84","2020-09-02 16:33:45-03","Cenargen","CEN","90688","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","M. Ibrahim","Jair Eustáquio Quintino de Faria Jr.","2998","2012","11","05",NA,"Brasil",NA,NA,"Armação dos Búzios - Na borda da cidade.","-41.945833","-22.8075","Exsicatas","Caule soltando placas, botões florais verdes. flor com odor adocicado. Doação Universidade de Brasília - Herbário UB, Brasil - Rio de Janeiro.","CEN00090688","CEN00090688",NA,NA,"23","23","-41.945833","-22.8075","2012",NA,NA,NA,NA,NA,NA,"1"
"85","2019-11-13 11:26:38-03","USP","SPF","200011","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa","(O.Berg) Landrum","Anônimo","Lima, HC","4736","1993","06","25",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-41.95","-22.833333",NA,NA,"SPF00200011",NA,NA,NA,NA,NA,"-41.95","-22.833333",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-13 11:26:38-03","USP","SPF","206459","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa","(O.Berg) Landrum",NA,"Farney, C","4335","2000","12","05",NA,"Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,"SPF00206459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-13 11:26:38-03","USP","SPF","112839","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","Sobral, M","Mello-Silva, R","1190","1996","06","21",NA,"Brasil","Espírito Santo","Itapemirim",NA,"-40.8339004516602","-21.011100769043",NA,NA,"SPF00112839",NA,"28626","auto",NA,NA,NA,NA,"2018","04",NA,NA,NA,NA,NA,NA
"88","2019-11-13 11:26:38-03","USP","SPF","200010","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa","(O.Berg) Landrum","Anônimo","Lobão, AQ","238","1997","01","28",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00200010",NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-13 11:26:38-03","USP","SPF","206456","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa","(O.Berg) Landrum","Souza, M","Farág, PRC","288","1996","12","15",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00206456",NA,"40069","auto",NA,NA,NA,NA,"2010","10","20",NA,NA,NA,NA,NA
"90","2019-10-07 09:35:08-03","UEFS","HUEFS","222740","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Faria, J.E.Q.","2998","2012","11","05",NA,"Brasil","Rio de Janeiro","Búzios","Na borda da cidade.","-41.945833","-22.8075",NA,"Mata de encosta.","HUEFS0222740",NA,NA,NA,"23","23","41W56'45''","22S48'27''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"91","2019-10-07 09:35:08-03","UEFS","HUEFS","99976","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Campomanesia","schlechtendaliana","var. schlechtendaliana","Campomanesia schlechtendaliana var. schlechtendaliana","(O.Berg) Nied.",NA,"Braga, J.M.A.","7367","2004","01","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Prainha, Área de Proteção Ambiental da Prainha, subida para o topo do morro da Boa Vista.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0099976","HUEFS0099976","57442","auto","200","200",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"92","2019-10-07 09:35:08-03","UEFS","HUEFS","116016","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Campomanesia","schlechtendaliana","var. schlechtendaliana","Campomanesia schlechtendaliana var. schlechtendaliana","(O.Berg) Nied.","L.R.Landrum & M.Ibrahim","Hatschbach, G.","71569","2000","10","23",NA,"Brasil","Espírito Santo","Itapemirim","Região do Gemes.","-40.8339004516602","-21.011100769043",NA,NA,"HUEFS0116016","HUEFS0116016","28626","auto",NA,NA,NA,NA,"2008","08",NA,"Rosanae",NA,NA,NA,NA
"93","2019-09-04 18:20:28-03","F","FMNH-SEEDPLANTS","V0064791F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Britoa","glazioviana",NA,"Britoa glazioviana",NA,NA,"A. Glaziou","9429","1877","12","9","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0064791F","V0064791F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isosyntype",NA
"94","2019-09-04 19:49:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana",NA,NA,"Abrandes",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
