"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","stateProvince","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","typeStatus","fieldNumber"
"98","2019-08-20 10:02:38-03","UNICAMP","UEC","80516","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Cardoso-Leite, E","Cardoso-Leite, E; Oliveira, A","Brazil","São Roque","-48.080556","-23.523889","-48.080556","-23.523889",NA,NA,"UEC026883","UEC026883",NA,NA,NA,"310","1994","01","17","São Paulo","Mata da Câmara.","Mata mesófila semidecídua. 12m de altura.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-08-20 10:02:38-03","UNICAMP","UEC","82789","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Stranghetti, V","Brazil","Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"UEC026866","UEC026866",NA,NA,NA,"419","1994","11","14","São Paulo","Estação Ecológica de Paulo de Faria","NV.: Ariticum-cagão. Árvore, ca. 10m, flor e fruto iamturo. Beira da mata ao lado da guarita. (Estação de coleta 1).","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-08-20 10:02:38-03","UNICAMP","UEC","82790","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Stranghetti, V","Brazil","Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"UEC026871","UEC026871",NA,NA,NA,"204","1993","10","21","São Paulo","Estação Ecológica de Paulo de Faria","flor, NV.: Ariticum-cagão. Árvore, ca. 15m, botão e flor. Beira da mata, ao lado da guarita. (Estação de coleta 1)","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-08-20 10:02:38-03","UNICAMP","UEC","89198","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Hernandez, MIM","Brazil","Parati","-44.65","-23.316667","-44.65","-23.316667",NA,NA,"UEC026888","UEC026888",NA,NA,NA,"30117","1993","11","15","Rio de Janeiro","Condomínio das Laranjeiras e Praia do So","Árvore 6m flores avermelhadas.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-08-20 10:02:38-03","UNICAMP","UEC","95547","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Tamashiro, JY","Siqueira, CAT","Brazil","Campinas","-47.071056","-22.8225","-47.071056","-22.8225","604","604","UEC026862","UEC026862","2010","12",NA,"1","2010","10","20","São Paulo","Barão de Geraldo, Instituto de Biologia-Unicamp","Árvore de 7m de altura,folhas glabras, cartáceas, estreitamente elípticas a oboval-elípticas, flores amarelo esverdeadas, dialipétalas, axilares, solitárias","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-08-20 10:02:38-03","UNICAMP","UEC","47797","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Zachia, RA","I.A.S","Brazil","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"UEC026877","UEC026877","1993","07",NA,"090/79","1979","10","15","Espírito Santo","Reserva Florestal da CVRD, Ao lado do campo de bola do pau.","Árvore em floresta alta, +/-18m de altura e fuste de +/- 12m, DAP 26cm diametro da copa +/- 2m. Com flor amarela clara e botão verde claro. Fuste cilíndrico e casca sulcada. Graviola do mato.","Magnoliopsida",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"104","2019-08-20 10:02:38-03","UNICAMP","UEC","26171","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Maas, PJM","Martins, FR; Tamashiro, JY; Peixoto","Brazil","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UEC026867","UEC026867","1992",NA,NA,"1612","1981","12","03","Minas Gerais","Fazenda Chiqueirão","flor, Árvore ca. de 18m. Flores c/sépalas castanho-rosadas e pétalas vináceas.","Magnoliopsida",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"105","2019-08-20 10:02:38-03","UNICAMP","UEC","59051","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Araújo, GM","Brazil","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"UEC026873","UEC026873",NA,NA,NA,"746","1989","10","14","Minas Gerais","Fazenda Experimental do Glória","Árvore, 6m. Ariticum cagão. Mata mesófila semidecídua.","Magnoliopsida",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"106","2019-08-20 10:02:38-03","UNICAMP","UEC","53579","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Pereira, RR","Yamamoto, CE","Brazil","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"UEC026865","UEC026865",NA,NA,NA,"20","1985","06","02","Paraná","Mata do Godoy","flor, Árvore 8m, flores esverdeadas.","Magnoliopsida",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"107","2019-08-20 10:02:38-03","UNICAMP","UEC","77282","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Toledo, DV; Bertoni, JEA","Brazil","Águas da Prata","-46.7099990844727","-21.9300003051758",NA,NA,NA,NA,"UEC026882","UEC026882",NA,NA,NA,"25985","1990","12","17","São Paulo","Reserva Estadual de Águas da Prata, Mata mesófila semidecídua.","Árvore 20-25m, emergente, ramo c/ folhas.","Magnoliopsida",NA,NA,NA,"13435","auto",NA,NA,NA,NA,NA,NA
"108","2019-08-20 10:02:38-03","UNICAMP","UEC","66967","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Leitão Filho, HF","Brazil","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,"UEC026868","UEC026868",NA,NA,NA,"262","1967","12","30","São Paulo","Rod. Araraquara-Jaboticabal, Nativa a beira da estrada.","Árvore 17m, frutifica dez/jan.","Magnoliopsida",NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA
"109","2019-08-20 10:02:38-03","UNICAMP","UEC","73837","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Toniato, MTZ","Brazil","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC026876","UEC026876",NA,NA,NA,"33660","1994","11","24","São Paulo","Altura km 139 da rodovia D. Pedro 1.","Mata de brejo.","Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"110","2019-08-20 10:02:38-03","UNICAMP","UEC","80046","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Santin, DA","Santin, DA","Brazil","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC026875","UEC026875",NA,NA,NA,"33689","1994","10","06","São Paulo","Fazenda Estiva, divisa com Indaiatuba.",NA,"Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"111","2019-08-20 10:02:38-03","UNICAMP","UEC","82025","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Toniato, MTZ","Brazil","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC098659","UEC098659",NA,NA,NA,"33669A","1995","03","28","São Paulo","Mata de brejo. Altura do Km 139 da Rodovia D. Pero I.",NA,"Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"112","2019-08-20 10:02:38-03","UNICAMP","UEC","82850","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Bernacci, LC; Metezger, JP; Goldenberg, R","Brazil","Dourado","-48.310001373291","-22.1000003814697",NA,NA,NA,NA,"UEC026869","UEC026869",NA,NA,NA,"34900","1993","06","14","São Paulo","Morro Chato, Floresta ripária à do Rio Jacaré-Pepira.","Árvore, material estéril.","Magnoliopsida",NA,NA,NA,"13775","auto",NA,NA,NA,NA,NA,NA
"113","2019-08-20 10:02:38-03","UNICAMP","UEC","40177","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Morellato-Fonzar, LPC; Rodrigues, RR","Brazil","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"920","920","UEC026879","UEC026879",NA,NA,NA,"17791","1984","11","06","São Paulo","Serra do Japi, MIrante","fruto, Árvore - 8m de altura, com flores.","Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"114","2019-08-20 10:02:38-03","UNICAMP","UEC","50942","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"KS; Brown Jr, KS","Brazil","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"1100","1100","UEC026874","UEC026874",NA,NA,NA,"20949","1988","11","11","São Paulo","Serra do Japi- Paraíso, Logo acima da represa do DAE.","flor, Árvore de 20m, muito ramificado. Planta alimento de Eurytides lysithoys & Eprotodamas, além de diversas mariposas.","Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"115","2019-08-20 10:02:38-03","UNICAMP","UEC","071449","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Durigan, G","Brazil","Marília","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,"UEC026886","UEC026886",NA,NA,NA,"30556","1993","01","14","São Paulo","Estação Experimental de Marília, mata ci","Árvore frutos amarelos.","Magnoliopsida",NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:21:25-03","UNICAMP","UEC","136992","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Yamamoto, LF","Brazil","Pedreira","-46.9000015258789","-22.7399997711182",NA,NA,NA,NA,"UEC026881","UEC026881",NA,NA,NA,"147","1998","10","24","São Paulo","Fazenda Bela Vista","Fruto verde, árvore 12m.","Magnoliopsida",NA,NA,NA,"12927","auto",NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:21:25-03","UNICAMP","UEC","53267","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Zachia, RA","Silva, AF; Capellari Jr, L","Brazil","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"UEC093960","UEC093960","1993","07","19","1503","1986","11","20","São Paulo","reserva Florestal da Boa vista&nf;23º 04' 30''S - 45º 56' 15''W.","Árvore de até 18m, botões florais de cor verde, casca rajada de cor manteiga e branco, lenho amarelo-canário, súber aspero com fissura profundas, seiva aquosa escassa.; Flora da Reserva Florestal da Boa Vista.","Magnoliopsida",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"118","2019-08-20 10:02:38-03","UNICAMP","UEC","85998","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Pedroni, F","Brazil","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC026870","UEC026870",NA,NA,NA,"30446","1992","11","21","São Paulo","Núcleo Picinguaba, Margens do rio da Fazenda.","Árvore de 6m de alt., material vegetativo.","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"119","2020-04-22 16:17:13-03","UFPB","JPB","59802","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Nusbaumer, L; Célérier, ML; Spichiger, R","Brasil","Quebrangulo","-36.430837","-9.258186","-36.430837","-9.258186","630","630","JPB0059802",NA,NA,NA,NA,"4298","2014","11","06","Alagoas","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","; HABITAT: Forêt ombrophile submontagnarde de pente, zone reforestée (20 ans); DESC: arbre, 16 m, 40 cm DBH. 3 pétales ext. charnus, apiculés jaunesverts lavés de rouge, 3 pét. interne membran. violets et roses, ét. nb., beiges, carpe","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-03-12 10:28:54-03","UFOP","OUPR","34672","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Pedrosa, L.G.","Pedrosa, L.G.","Brasil","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2019","11",NA,"2127","2019","11","02","Minas Gerais","Bauxita","Árvore, ca. 15m. Cultivada a partir de smentes coletadas no P.E.I.T. há 18 anos",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"121","2019-01-17 11:26:11-02","PUCRS","MPUC","7009","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","R.A. Záchia",NA,"Brasil","Gravataí","-51.0233333","-29.9122222","-51.0233333000","-29.9122222000",NA,NA,NA,NA,NA,NA,NA,NA,"1982","01","08","RS",".",NA,NA,"Magnoliales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"122","2020-10-14 09:58:08-03","FURB","FURB","13318","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Lobão, A","Verdi, M.; Hasckel, R.P. & Klemz, G.","Brasil","Zortéa","-51.6138889","-27.4941666","-51.6138889","-27.4941666","661","661","FURB14374","FURB14374","2012","11",NA,"1810","2009","03","18","Santa Catarina","Passo Raso.","Florística IFFSC 1388(Arbórea) Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Estágio Avançado Habito: árvore; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-10-14 09:58:08-03","FURB","FURB","15710","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Korte, A","Korte, A.; Kniess, A.","Brasil","Ituporanga","-49.5030556","-27.3608333","-49.5030556","-27.3608333","708","708","FURB14373","FURB14373","2009","10","19","540","2009","10","19","Santa Catarina","Rio do Norte.","Florística IFFSC 421 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira da estrada Habito: arbórea; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-14 09:58:08-03","FURB","FURB","16912","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Cadorin, TJ","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","Brasil","Blumenau","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","FURB00468","FURB00468","2009","11","23","739","2009","11","23","Santa Catarina","Área Virgem do Parque Nacional da Serra do Itajaí.","Florística IFFSC e578a (Arbórea), forófio 2. Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: árvore;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-08 08:48:52-03","FURB","FURB","37788","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Sobral, M","Caetano, J.O.","Brasil","Benedito Novo","-49.4113889","-26.7844444","-49.4113889","-26.7844444","308","308","FURB14372","FURB14372","2015","07","10",NA,"2012","02","15","Santa Catarina","Terreno de Ivo Werlich.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 09:58:08-03","FURB","FURB","49127","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Oliveira, AA de","Oliveira, A.A. de","Brasil","Nova Veneza","-49.5886111","-28.7080556","-49.5886111","-28.7080556","124","124","FURB49127","FURB49127","2015","11","19","2771","2015","11","19","Santa Catarina","São Bonifácio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 09:58:08-03","FURB","FURB","51733","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Oliveira, A. A.","Funez, L.A.","Brasil","Blumenau","-49.0691667","-26.9127778","-49.0691667","-26.9127778","20","20","FURB51733","FURB51733","2017","08","31","5678","2016","11","23","Santa Catarina","Próximo à Ponte de Ferro.","Flores roxas Habitat: Floresta Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 09:58:08-03","FURB","FURB","52376","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Funez, L.A.","Funez, L.A.","Brasil","Araranguá","-49.3636111","-28.9344444","-49.3636111","-28.9344444","50","50","FURB52376","FURB52376","2016","12","26","5877","2016","12","26","Santa Catarina","Morro dos Conventos.","Flores vináceas Habitat: Borda da floresta Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 09:58:08-03","FURB","FURB","52631","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Farias, D.M.","Uller, H.F.; Klitzke, A.R; Silva, D.A.","Brasil","São Lourenço Do Oeste","-52.92","-26.46","-52.9200000","-26.4600000","761","761","FURB52631","FURB52631","2017","02","17","960","2017","01","31","Santa Catarina","Lajeado Antunes.","muito frequente, fruto imaturo verde Habitat: área de pastagem Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 09:58:08-03","FURB","FURB","56584","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","Brasil","Presidente Getúlio","-49.77","-27.09","-49.7700000","-27.0900000",NA,NA,"FURB56584","FURB56584","2018","02",NA,"1781","2018","02","20","Santa Catarina",NA,"fruto imaturo Habitat: interior da unidade amostral Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-10-14 09:58:08-03","FURB","FURB","58797","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Uller, H.F.","Uller, H.F.","Brasil","Guaramirim","-49.0416666","-26.5336111","-49.0416666","-26.5336111",NA,NA,"FURB58797","FURB58797","2017","12","19","1039","2017","12","19","Santa Catarina",NA,"Árvore com fuste tortuoso, ramificada desde a base. Pétalas vináceas. DAP: 30cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-14 09:58:08-03","FURB","FURB","62020","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Marinero, F.","Bona, L.P.","Brasil","Telêmaco Borba","-50.3997222","-24.12","-50.3997222","-24.1200000",NA,NA,"FURB62020","FURB62020","2017","06","27","839","2016","11","10","Paraná",NA,"Árvore 16m; flores amarelas por fora e brancas por dentro; frutos verdes imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-16 17:53:12-03","UCS","HUCS","39457","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Cadorin, T.J.","Cadorin, T.J.","Brasil","Blumenau","-49.139353","-27.097017","-49.139353","-27.097017",NA,NA,NA,NA,"2009","11","23","739","2009","11","23","Santa Catarina","área virgem do Parque Nacional da Serra do Itajaí","Herbário FURB 16912; Floresta Ombrófila Densa","Angiospermae","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-16 17:53:12-03","UCS","HUCS","48278","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Uller, H.F.","Uller, H.F.","Brasil","Guaramirim","-49.041667","-26.533611","-49.041667","-26.533611","1560","1560",NA,NA,"2017","12","19","1039","2017","12","19","Santa Catarina",NA,"FURB 58797; Árvore com fuste tortuoso, ramificada desde a base. Pétalas vináceas. DAP: 30cm","Angiospermae","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-04-27 16:08:32-03","UFES","VIES","32688","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Assis, A.M.","Assis, A.M.; Cipriano, R. & Siqueira, G.","Brasil","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES032688","VIES032688","2012","04","28","3046","2012","04","28","Espírito Santo","APA de Conceição da Barra.",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"136","2019-06-27 10:23:52-03","UFES","VIES","31141","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Curto, R.A.; Martins, L.T.; David, H.C. & Silva, A.E.","Brasil","Guaçuí","-41.6794013977051","-20.7756004333496",NA,NA,"650","650","VIES031141","VIES031141",NA,NA,NA,"7","2010","09","06","Espírito Santo","Floresta do Rosal.",NA,NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA,NA
"137","2020-04-27 16:08:32-03","UFES","VIES","14431","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Lobão, A.Q.","Saiter, F.Z.","Brasil","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"VIES014431","VIES014431","2005","10",NA,"241","2004","04","21","Espírito Santo","Estação Biológica de Santa Lúcia.",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"138","2021-04-05 11:05:53-03","UNESP-IBB","BOTUW","50","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,NA,"Brasil","Santa Teresa","-40.533333","-19.866667","40°32'W","19°52'S",NA,NA,"BOTUW000050",NA,NA,NA,NA,NA,NA,NA,NA,"Espirito Santo","Comp. Vale do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-08-16 08:38:14-03","UTFPR","HCF","20046","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","G. Felitto","G. Felitto","Brasil","Nova Cantu","-52.466944","-24.745","52°28'01 W","24°44'42 S",NA,NA,NA,NA,"2015",NA,NA,"880","2014","11","26","PR","PCH Cantu 2, Área futura de reservatório","árvore, 9 m, frutos imaturos verdes. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-08-16 08:38:14-03","UTFPR","HCF","11217","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","M.G. Caxambu","M.G. Caxambu","Brasil","Luiziana","-52.44525","-24.517389","52°26'42,9 W","24°31'02,6 S","698","698",NA,NA,"2012","10","18","4255","2012","10","03","PR","Estação Ecológica Luiziana","árvore ca. 10 m, heliófita. Botões florais arroxeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-08-16 08:38:14-03","UTFPR","HCF","16035","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","M.G. Caxambu","M.G. Caxambu","Brasil","Fênix","-51.978889","-23.890889","51°58'44 W","23°53'27,2 S","374","374",NA,NA,"2015","01","08","5900","2014","12","05","PR","RPPN Hilva Jandrey Marques","árvore ca. 13 m, heliófita. Frutos imaturos verdes. Botões florais verde-arroxeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-08-16 08:38:14-03","UTFPR","HCF","17969","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","M.G. Caxambu","M.G. Caxambu","Brasil","Céu Azul","-53.845667","-25.15425","53°50'44,4 W","25°09'15,3 S","650","650",NA,NA,"2015","10","23","6888","2015","10","01","PR","Parque Nacional do Iguaçu - Posto de","árvore ca. 10 m, heliófita. Flores alaranjadas. Botões florais verdes. Orla da floresta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-08-16 08:38:14-03","UTFPR","HCF","300","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","G. Hatschbach","V. Pizzato","Brasil","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"630","630",NA,NA,"2004","05","27",NA,"2003","06","09","PR",NA,"árvore da arborização urbana, com flores amarelas.",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"144","2019-08-16 08:38:14-03","UTFPR","HCF","21394","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","J. Cordeiro & E. Barboza","A.M.D. Amancio","Brasil","Querência do Norte","-53.4844017028809","-23.0835990905762",NA,NA,NA,NA,NA,NA,"2009",NA,NA,"146","2008","09","16","PR","RPPN Fazenda da Mata","arvoreta, 2,5 m, inerme, glabra, botões de coloração verde-creme, frutos amarelados e frutos secos marrom-escuros. Flora do Corredor Caiuá-Ilha Grande. Projeto COMAFEN/PRBIO",NA,NA,NA,NA,"31834","auto",NA,NA,NA,NA,NA,NA
"145","2019-08-16 08:38:14-03","UTFPR","HCF","9999","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","M.G. Caxambu","S.S. Borges Júnior","Brasil","Sabaudia","-51.5525016784668","-23.3174991607666",NA,NA,NA,NA,NA,NA,"2012","02","14",NA,"2011","11","13","PR","PR 218, Km 237","árvore ca. 20 m, heliófita. Flores esverdeadas.",NA,NA,NA,NA,"14870","auto",NA,NA,NA,NA,NA,NA
"146","2019-08-16 08:38:14-03","UTFPR","HCF","12239","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","M. Selusniaki","E. Adenesky-Filho","Brasil","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","11","18","PR","margem direita, Rio Tibagi","(Resgate de Flora UHE Mauá).",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"147","2019-08-16 08:38:14-03","UTFPR","HCF","9230","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","M.G. Caxambu","Romangnolo, M.B.","Brasil","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,NA,NA,"2010","11","24","3084","2010","10","16","PR","Reserva Biológica das Perobas - Área em","árvore ca. 8 m, heliófita. Botões florais verdes.",NA,NA,NA,NA,"24014","auto",NA,NA,NA,NA,NA,NA
"148","2020-06-29 09:29:06-03","UFRRJ","RBR","43136","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","L.H. Soares","L.H. Soares","Brasil","Rio de Janeiro","-43.450278","-22.901111","43º27'1''W","22º54'4''S",NA,NA,"RBR00043136","RBR00043136","2020","04","17",NA,"2015","06","12","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F83/43.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-06-29 09:29:06-03","UFRRJ","RBR","43148","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","T.P.P. Alverga","T.P.P. Alverga","Brasil","Rio de Janeiro","-43.439167","-22.968889","43º26'21''W","22º58'8''S",NA,NA,"RBR00043148","RBR00043148",NA,NA,NA,NA,"2015","06","10","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F92/69.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-06-29 09:29:06-03","UFRRJ","RBR","44049","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","G.P.R. Gonçalves","T.P.P. Alverga","Brasil","Rio de Janeiro","-43.538611","-23.029167","43º32'19''W","23º1'45''S",NA,NA,"RBR00044049","RBR00044049",NA,NA,NA,NA,"2014","02","21","Rio de Janeiro","PEPB (Grumari). F25/115.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
