"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"124","2021-03-24 17:09:40-03","UFES","SAMES","9062","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Pereira, O.J.; Penha, J.S.; Lemes, B.X.","2018","10","18",NA,"Brasil","Espírito Santo",NA,NA,"Planta com 1,5 metros altura, flor amarela","SAMES09062",NA,NA,"(A.St.-Hil.) Engl.",NA,"8274","Praia de Cacimbas. Restinga holocênica.","-40.0722007751465","-19.3910999298096",NA,"Linhares",NA,NA,"48094","auto","-397372222.0","-194816667.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-24 17:09:40-03","UFES","SAMES","4349","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Teotônio,F.C.","2006","09","21",NA,"Brasil","Espírito Santo",NA,NA,"Planta com flores amarelas.","SAMES04349",NA,NA,"(A.St.-Hil.) Engl.",NA,"9","Bairro Liberdade. Vegatação de restinga, próximo ao hospital Roberto Silvares.","-39.8588981628418","-18.716100692749",NA,"São Mateus",NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-24 17:09:40-03","UFES","SAMES","4344","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Martins,R.F.A.; Giaretta,A.O.","2007","11","11",NA,"Brasil","Espírito Santo",NA,NA,"Frutos vermelhos e semente externas verdes. Borda de mata inundada.","SAMES04344",NA,NA,"(A.St.-Hil.) Engl.",NA,"117","Bairro Liberdade. Vegetação de restinga pleistocênica. Estrada de terra adjacente à uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus - Guriri.","-39.8588981628418","-18.716100692749",NA,"São Mateus",NA,NA,"56510","auto","-398102778.0","-187438889.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-24 17:09:40-03","UFES","SAMES","4355","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Martins,R.F.A.; Faria,M.B.","2007","11","24",NA,"Brasil","Espírito Santo",NA,NA,"Frutos vermelhos e verdes.","SAMES04355",NA,NA,"(A.St.-Hil.) Engl.",NA,"121","Guriri. Vegetação de restinga próximo à praia do bosque. A 200m da praia.","-39.8588981628418","-18.716100692749",NA,"São Mateus",NA,NA,"56510","auto","-397597222.0","-187438889.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-24 17:09:40-03","UFES","SAMES","4338","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Lobão,A.Q.; Lopes,L.C.M.;Oliveira,A.;Ribeiro,M,Gusson,M,Cruz,F.M.;Borges,K.F.","2010","01","18",NA,"Brasil","Espírito Santo",NA,NA,"Folhas lisas, frutos passados marrons. Habito: Árvore","SAMES04338",NA,NA,"(A.St.-Hil.) Engl.","Rossini,J.","1554","Reserva Biológica de Sooretama. Porção Oeste, trilha do Rio do Sul. Floresta de Tabuleiro.","-40.0978012084961","-19.1968994140625",NA,"Sooretama",NA,NA,"33715","auto","-400066667.0","-190038889.0","2011","02","01",NA,NA,NA,NA,NA,NA
"129","2021-03-24 17:09:40-03","UFES","SAMES","7799","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Wandekoken,D.T.","2015","10","13",NA,"Brasil","Espírito Santo",NA,NA,"Planta escandente.","SAMES07799",NA,NA,"(A.St.-Hil.) Engl.","Wandekoken,D.T.","28",NA,"-40.2924995422363","-20.3297004699707",NA,"Vila Velha",NA,NA,"27156","auto","-406005555.0","-206441667.0","2015","10","13",NA,NA,NA,NA,NA,NA
"130","2020-06-30 18:32:37-03","UFJF","CESJ","36536","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","C. G. Rodela","1996","03",NA,"América do Sul","Brasil","Minas Gerais",NA,NA,"Campo rupestre.","CESJ036536","Angiosperma",NA,"(A. St.-Hil.) Engl.","J.R. Pirani","Q15 - 120","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Lima Duarte",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 14:40:31-03","UFJF","CESJ","20474","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","L. Krieger","1980","09","10","América do Sul","Brasil","Minas Gerais",NA,NA,"Árvore pequena na beira do rio. Flores amarelas.","CESJ020474","Angiosperma",NA,"(A. St.-Hil.) Engl.","K.Yamamoto","CESJ20474","Rio do Peixe","-43.3502998352051","-21.7642002105713",NA,"Juiz de Fora",NA,NA,"36144","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 14:40:31-03","UFJF","CESJ","14772","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","L. Krieger","1977","04","08","América do Sul","Brasil","Rio de Janeiro",NA,NA,"Arbusto na restinga. Flores Amarelas.","CESJ014772","Angiosperma",NA,"(A. St.-Hil.) Engl.","K.Yamamoto","CESJ14772","Itaipuaçu","-42.8185997009277","-22.9193992614746",NA,"Maricá",NA,NA,"20726","auto",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 14:40:35-03","UFJF","CESJ","8700","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","U.C. Câmara","1970","06","20","América do Sul","Brasil","Rio de Janeiro",NA,NA,"Arbusto, placenta dos frutos em maturação, vermelho vivo.","CESJ008700","Angiosperma",NA,"(A. St.-Hil.) Engl.","K.Yamamoto","s.n.",NA,"-41.9449996948242","-22.5268993377686",NA,"Rio das Ostras",NA,NA,"17620","auto",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 14:40:31-03","UFJF","CESJ","10387","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","L. Krieger","1971","05","05","América do Sul","Brasil","Rio de Janeiro",NA,NA,"Arbusto com +/- 50cm de altura, flores amarelas.&nf;Frutos sobre placenta vermelha.","CESJ010387","Angiosperma",NA,"(A. St.-Hil.) Engl.","K.Yamamoto","CESJ10387",NA,"-41.9449996948242","-22.5268993377686",NA,"Rio das Ostras",NA,NA,"17620","auto",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-27 13:51:05-03","UFS","ASE","10683","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Sales, AB; Santos, E","2007","12","18","Southern America","Brasil","Sergipe",NA,NA,"Árvore. Cerca de 2m. Flores amarelas.; Árvore. Cerca de 2m. Flores amarelas.; Mata.","ASE0021633","Magnoliophyta",NA,"(A.St.-Hil.) Engl.",NA,"139","Fazenda Trapsa","-37.310278","-10.998333","ASE0021633","Itaporanga d'Ajuda",NA,NA,NA,NA,"-37.310278","-10.998333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-27 13:51:05-03","UFS","ASE","10458","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Araujo; Santos, B; Almeida, E","2007","03","30","Southern America","Brasil","Sergipe",NA,NA,"Folhas simples, alternas dísticas. Material com fruto.; Folhas simples, alternas dísticas. Material com fruto.","ASE0021636","Magnoliophyta",NA,"(A.St.-Hil.) Engl.",NA,"ASE10458","Povoado Boa Vista, Rio Piauitinga, nascentes 03 e 04.","-37.65","-10.918056","ASE0021636","Lagarto",NA,NA,NA,NA,"-37.65","-10.918056","2018","09","12",NA,NA,NA,NA,NA,NA
"137","2019-11-27 13:51:05-03","UFS","ASE","10840","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Marcos Aurélio; Mônica; Aliete","1993","01","15","Southern America","Brasil","Sergipe",NA,NA,"Mata de galeria ou cilicar.","ASE0019271","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Marcos Aurélio A. Ferreira","ASE10840","Serra de Itabaiana","-37.315","-10.758056","ASE0019271","Areia Branca",NA,NA,NA,NA,"-37.315","-10.758056","1993","01","22",NA,NA,NA,NA,NA,NA
"138","2019-11-27 13:51:05-03","UFS","ASE","10949","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Santos, CS","2008","02","21","Southern America","Brasil","Sergipe",NA,NA,"Arbusto. Inflorescência com flores amarelas.; Arbusto. Inflorescência com flores amarelas.","ASE0019507","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Nascimento - Júnior, JE","88","Povoado Porto do Mato","-37.438056","-11.268611","ASE0019507","Estância",NA,NA,NA,NA,"-37.438056","-11.268611","2008","07","09",NA,NA,NA,NA,NA,NA
"139","2019-11-27 13:51:05-03","UFS","ASE","11128","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Matos, IS","2008","05","19","Southern America","Brasil","Sergipe",NA,NA,"Borda da Mata","ASE0028192","Magnoliophyta",NA,"(A.St.-Hil.) Engl.",NA,"21","Fazenda Trapsa","-37.310278","-10.998333","ASE0028192 ASE0028192_1","Itaporanga d'Ajuda",NA,NA,NA,NA,"-37.310278","-10.998333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-27 13:51:05-03","UFS","ASE","11128A","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Matos, IS; Landim, M; Santos, E","2008","05","19","Southern America","Brasil","Sergipe",NA,NA,"Árvore com Ca. de 02 m; flores amarelas e frutos verdes claros.; Árvore com Ca. de 02 m; flores amarelas e frutos verdes claros.; Mata Atlântica.","ASE0023931","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Matos, IS","21","Fazenda Trapsa, Borda da mata.","-37.310278","-10.998333",NA,"Itaporanga d'Ajuda",NA,NA,NA,NA,"-37.310278","-10.998333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-27 13:51:05-03","UFS","ASE","11128B","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Matos, IS; Landim, M; Santos, E","2008","05","19","Southern America","Brasil","Sergipe",NA,NA,"Árvore com Ca. de 02 m; flores amarelas e frutos verdes claros.; Árvore com Ca. de 02 m; flores amarelas e frutos verdes claros.; Mata Atlântica.","ASE0023932","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Matos, IS","21","Fazenda Trapsa, Borda da mata.","-37.310278","-10.998333","ASE0023932","Itaporanga d'Ajuda",NA,NA,NA,NA,"-37.310278","-10.998333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-27 13:51:05-03","UFS","ASE","11181","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Santos, CS","2008","04","17","Southern America","Brasil","Sergipe",NA,NA,"Arbusto. Fruto vermelho; flor amarela.; Arbusto. Fruto vermelho; flor amarela.","ASE0021642","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Nascimento - Júnior, JE","141","Porto do Mato","-37.438056","-11.268611","ASE0021642","Estância",NA,NA,NA,NA,"-37.438056","-11.268611","2008","05","02",NA,NA,NA,NA,NA,NA
"143","2019-11-27 13:51:05-03","UFS","ASE","11182","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Santos, CS","2008","04","17","Southern America","Brasil","Sergipe",NA,NA,"Arbusto. Fruto vermelho; flor amarela.; Arbusto. Fruto vermelho; flor amarela.","ASE0021641","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Nascimento - Júnior, JE","127","Porto do Mato","-37.438056","-11.268611","ASE0021641","Estância",NA,NA,NA,NA,"-37.438056","-11.268611","2008","05","02",NA,NA,NA,NA,NA,NA
"144","2019-11-27 13:51:05-03","UFS","ASE","11270","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Nascimento - Júnior, JE; Matos, ECA; Amaral, L; Costa, SM","2008","02","03","Southern America","Brasil","Sergipe",NA,NA,"Árvore. Pétalas e sépalas amarelas; folhas coriáceas.; Árvore. Pétalas e sépalas amarelas; folhas coriáceas.; Campo em encosta e topo da serra.","ASE0021634","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Nascimento - Júnior, JE","224","Parque Nacional da Serra de Itabaiana, Serra Comprida.","-37.315","-10.758056","ASE0021634","Areia Branca",NA,NA,NA,NA,"-37.315","-10.758056","2008","06","28",NA,NA,NA,NA,NA,NA
"145","2019-11-27 13:51:05-03","UFS","ASE","11297","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Melo, JF; Santos, E; Ribeiro, LV","2007","03","23","Southern America","Brasil","Sergipe",NA,NA,"Frutos verdes. Porte arbustivo ~ 0,4 m.; Frutos verdes. Porte arbustivo ~ 0,4 m.; Mata Atlântica (borda da mata).","ASE0021469","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Matos, IS","30","Fazenda Trapsa","-37.310278","-10.998333","ASE0021469","Itaporanga d'Ajuda",NA,NA,NA,NA,"-37.310278","-10.998333","2011","05","03",NA,NA,NA,NA,NA,NA
"146","2019-11-27 13:51:05-03","UFS","ASE","12345","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Viana, M; Gomes, S","1993","01","15","Southern America","Brasil","Sergipe",NA,NA,"Arbusto, com flores amarelas.; Arbusto, com flores amarelas.; Restinga.","ASE0020578","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Viana, MF","17","Parque Nacional da Serra de Itabaiana","-37.315","-10.758056","ASE0020578","Areia Branca",NA,NA,NA,NA,"-37.315","-10.758056","1993","01","22",NA,NA,NA,NA,NA,NA
"147","2019-11-27 13:51:05-03","UFS","ASE","13124","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Matos, IS; Santos, E; Landim, M","2009","01","12","Southern America","Brasil","Sergipe",NA,NA,"Arbusto com cerca de meio metro. Frutos com cálice vermelho. Sementes verde claro.; Arbusto com cerca de meio metro. Frutos com cálice vermelho. Sementes verde claro.; Borda da Mata.","ASE0020885","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Matos, IS","128","Fazenda Trapsa","-37.310278","-10.998333","ASE0020885","Itaporanga d'Ajuda",NA,NA,NA,NA,"-37.310278","-10.998333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-27 13:51:05-03","UFS","ASE","14929","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Oliveira, DG; Thiago; Rodrigo; Iuri","2009","12","19","Southern America","Brasil","Sergipe",NA,NA,"Ca. de 7,90m; 7,20 de espessura;folhas simples alternas, glaba, ondulada,inflorescência cimosa alaranjada. Coordenadas: 6621.97000000 S; 8780.03400000 W.; Ca. de 7,90m; 7,20 de espessura;folhas simples alternas, glaba, ondulada,inflor","ASE0023943","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Freire, GS","22","Rio Piauítinga, Povoado Grilo.","-37.474722","-11.031944","ASE0023943","Salgado",NA,NA,NA,NA,"-37.474722","-11.031944","2018","09","12",NA,NA,NA,NA,NA,NA
"149","2019-11-27 13:51:05-03","UFS","ASE","20780","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Gomes, LA; Barbosa, MR; Thomas, WW; Farinaccio, MA; Menezes, IRN; Santos, E","2011","03","03","Southern America","Brasil","Sergipe",NA,NA,"Árvore, ca. de 6m de altura. Flores alvas.; Árvore, ca. de 6m de altura. Flores alvas.; Mata Atlântica.","ASE0027199","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Gomes, LA","61","RPPN Mata do Crasto, Interior da mata. Borda da Clareira. Solo arenoso","-37.418611","-11.389444","ASE0027199","Santa Luzia do Itanhy",NA,NA,NA,NA,"-37.418611","-11.389444","2011","04","12",NA,NA,NA,NA,NA,NA
"150","2019-11-27 13:51:05-03","UFS","ASE","22727","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Gomes, LA; Déda, RM; Santos, E","2011","12","20","Southern America","Brasil","Sergipe",NA,NA,"Árvore com cerca de 5m. Com brácteas e flores amarelas.; Árvore com cerca de 5m. Com brácteas e flores amarelas.; Mata Atlântica.","ASE0028466","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Gomes, LA","282","RPPN Mata do Crasto, Borda de mata. Solo arenoso","-37.421389","-11.375556","ASE0028466","Santa Luzia do Itanhy",NA,NA,NA,NA,"-37.421389","-11.375556","2012","01",NA,NA,NA,NA,NA,NA,NA
"151","2019-11-27 13:51:05-03","UFS","ASE","22790","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Prata, AP; Gomes, LA; Farias, MCV; Oliveira, DG; Matos, GMA; Conceição, GG; Barbosa, P; Dé","2012","05","25","Southern America","Brasil","Sergipe",NA,NA,"Arbustiva. Inflorescência vermelha; cálice amarelo, fruto vermelho.&nf;; Arbustiva. Inflorescência vermelha; cálice amarelo, fruto vermelho.&nf;; Restinga","ASE0029168","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Silva, ACC","3081","Margem Lagoa do Sangradouro, Solo arenoso.","-36.800778","-10.681667","ASE0029168","Pirambu",NA,NA,NA,NA,"-36.800778","-10.681667","2012","05",NA,NA,NA,NA,NA,NA,NA
"152","2019-11-27 13:51:05-03","UFS","ASE","27122","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Gomes, LA; Santos, E; Conceição, GG","2013","01","25","Southern America","Brasil","Sergipe",NA,NA,"Árvore com cerca de 7m. Com ramos e cálice avermelhados quando frutificados. Frutos imaturos verdes.; Mata Atlântica.","ASE0031620","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Silva, ACC","977","RPPN Mata do Crasto, Borda de mata","-37.424278","-11.378056","ASE0031620 ASE0031620_1","Santa Luzia do Itanhy",NA,NA,NA,NA,"-37.424278","-11.378056","2013","02",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-27 13:51:05-03","UFS","ASE","27145","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Gomes, LA; Farias, MCV; Santos, E","2013","02","22","Southern America","Brasil","Sergipe",NA,NA,"Arvore com cerca de 8 m. Flores com brácteas verdes e corola amarela.; Mata Atlântica.","ASE0031527","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Gomes, LA","1003","RPPN Mata do Crasto","-37.425417","-11.398694","ASE0031527","Santa Luzia do Itanhy",NA,NA,NA,NA,"-37.425417","-11.398694","2013","03",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-27 13:51:05-03","UFS","ASE","28936","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Campos, DA; Matos, GMA; Freire, GS; Santos, E","2013","06","21","Southern America","Brasil","Sergipe",NA,NA,"Arbusto. Ca. de 3m. Inflorescência amarela; estames unidos na base do receptáculo. Botões amarelos.; Restinga","ASE0000615","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Silva, ACC","370","Povoado Abaís, APA Sul.","-37.29625","-11.313889","ASE0000615","Estância",NA,NA,NA,NA,"-37.29625","-11.313889","2013","11","28",NA,NA,NA,NA,NA,NA
"155","2019-11-27 13:51:05-03","UFS","ASE","30213","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Santos, LAS","2013","10","18","Southern America","Brasil","Sergipe",NA,NA,"Árvore , cerca de 3m.de altura, flores amarelo-ouro .; Restinga.","ASE0001602","Magnoliophyta",NA,"(A.St.-Hil.) Engl.",NA,"877","Povoado Paulo Freire","-37.350139","-11.100917","ASE0001602","Itaporanga d'Ajuda",NA,NA,NA,NA,"-37.350139","-11.100917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-27 13:51:05-03","UFS","ASE","32283","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Almeida, ES","2014","04","29","Southern America","Brasil","Sergipe",NA,NA,"Árvore, com ca. de 5,5 m de altura. Casca externa cinza, fina, áspera, com placas lenhosas, e casca interna avermelhada. Coordenadas UTM: E (0690153m) N (8790659m); Nº de conglomerado: 133, Nº da subunidade: 4, Nº da subparcela: 10, N","ASE0003446","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Gemano, MFS","261",NA,"-37.206389","-11.014722","ASE0003446","São Cristóvão","47","47",NA,NA,"-37.206389","-11.014722","2014","09","15",NA,NA,NA,NA,NA,NA
"157","2019-11-27 13:51:05-03","UFS","ASE","33225","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Santos, LAS","2014","06","09","Southern America","Brasil","Sergipe",NA,NA,"Árvore com aprox. 5,5 m de altura, casca externa cinza e interna vermelha e fina. N° do conglomerado: 125, Coordenadas UTM do Ponto Central: E(0685261 m) e N(8795664 m), Número da Subunidade: 04, N° da Subparcela: 05, Número da árvore","ASE0005124","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Vale, CO","1063",NA,"-37.206389","-11.014722","ASE0005124","São Cristóvão","47","47",NA,NA,"-37.206389","-11.014722","2015","02","10",NA,NA,NA,NA,NA,NA
"158","2019-11-27 13:51:05-03","UFS","ASE","33226","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Gonçalves, FB","2014","04","25","Southern America","Brasil","Sergipe",NA,NA,"Arbusto, casca externa cinza e interna amarelada, fina e áspera. N° do conglomerado: 134, Coordenadas UTM do Ponto Central: E(0695072 m) e N(8790631 m), Número da Subunidade: 03, N° da Subunidade: 10, Coleta: 06R - F8.","ASE0005125","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Vale, CO","79",NA,"-37.206389","-11.014722","ASE0005125","São Cristóvão","47","47",NA,NA,"-37.206389","-11.014722","2015","02","11",NA,NA,NA,NA,NA,NA
"159","2019-11-27 13:51:05-03","UFS","ASE","6604","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Landim, M; Moura, D; V.M.Schettino","1996","01","29","Southern America","Brasil","Sergipe",NA,NA,"árvore. 9. m. Pétalas amarelas, cálice amarelo-esverdeado, botões amarelo-esverdeados.; árvore. 9. m. Pétalas amarelas, cálice amarelo-esverdeado, botões amarelo-esverdeados.; Mata (beira de trilha, área alterada)","ASE0016989","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","L.Rodrigues","852","Àrea da reserva do P.A. (INCRA)","-36.94","-10.593333","ASE0016989","Japaratuba",NA,NA,NA,NA,"-36.94","-10.593333","2006","07",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-27 13:51:05-03","UFS","ASE","7705","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Farney, C; Araújo, D; Gomes, JC; Oliveira, JT","1992","01","28","Southern America","Brasil","Sergipe",NA,NA,"Arbusto; Folhas coriáceas discolores, verdes; inflorescência com escapo amarelo; pedicelo amarelo, cálice vinículo.; Restinga.","ASE0032650","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Lima, JF","2943","Reserva Biológica de Santa Isabel, Dunas no Km 11 da praia, na direção de Ponta dos Mangues.","-36.855833","-10.737778","ASE0032650","Pirambu",NA,NA,NA,NA,"-36.855833","-10.737778","2012","02","07",NA,NA,NA,NA,NA,NA
"161","2019-11-27 13:51:05-03","UFS","ASE","9495","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Melo, JF; Santos, E","2007","02","27","Southern America","Brasil","Sergipe",NA,NA,"arvoreta. 2. m. frutos e flores amarelos.; arvoreta. 2. m. frutos e flores amarelos.; Mata Atlântica (borda da mata)","ASE0018718","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Matos, IS","27","Fazenda Trapsa","-37.310278","-10.998333","ASE0018718 ASE0018718_1","Itaporanga d'Ajuda",NA,NA,NA,NA,"-37.310278","-10.998333","2011","05","03",NA,NA,NA,NA,NA,NA
"162","2019-11-27 13:51:05-03","UFS","ASE","9578","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Sales, AB; V.A.S.Guimarãe; Santos, E","2007","11","05","Southern America","Brasil","Sergipe",NA,NA,"Árvore. 2.5. m. flores amarelas.; Árvore. 2.5. m. flores amarelas.","ASE0018754","Magnoliophyta",NA,"(A.St.-Hil.) Engl.",NA,"105","Fazenda Trapsa","-37.310278","-10.998333","ASE0018754","Itaporanga d'Ajuda",NA,NA,NA,NA,"-37.310278","-10.998333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-27 13:51:05-03","UFS","ASE","39261","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Machado, WJ; Moura, KM","2016","03","28","Southern America","Brasil","Sergipe",NA,NA,"Arvoreta 3m, com frutos maduros (de cor escura) e imaturos (de cor verde).; Areias brancas","ASE0040768","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Machado, WJ","1235","Parque Nacional Serra de Itabaiana","-37.20327","-10.45144",NA,"Itabaiana",NA,NA,NA,NA,"-37.20327","-10.45144","2016","04","05",NA,NA,NA,NA,NA,NA
"164","2019-11-27 13:51:05-03","UFS","ASE","41817","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Silva, FO; Pereira, LA","2012","07","13","Southern America","Brasil","Paraíba",NA,NA,"Árvore ca. 2m de altura. Em plena floração. &nf;; Mata Atlântica.","ASE0043331","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Silva, FO","127","Reserva Biológica Guaribas: Área II, Coletada próxima a casa de apoio dos brigasdistas.","-35.0831","-6.4431",NA,"Mamanguapé",NA,NA,NA,NA,"-35.0831","-6.4431","2014","06","12",NA,NA,NA,NA,NA,NA
"165","2019-11-27 13:51:05-03","UFS","ASE","39827","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","cuspidata","Ouratea cuspidata","Silva, FO; Fabricante, JR","2017","12","20","Southern America","Brasil","Sergipe",NA,NA,"Árvore - aprox. 5 m de altura. Inflorescencia com flores amarela, estames numerosos. Folhas opostas de coloração verde nas duas faces e forma eliptica caule lenosos de coloração marrom e etextura lisa.; Mata Atlântica","ASE0041343","Magnoliophyta",NA,"(A.St.-Hil.) Engl.","Silva, FO","221","PARNA Serra de Itabaiana, ambiente em fase inermdiária SE, com solos orgânicos e luminosidade média.","-37.2047","-10.4605",NA,"Areia Branca",NA,NA,NA,NA,"-37.2047","-10.4605","2018","02","25",NA,NA,NA,NA,NA,NA
