"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","phylum","order","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"101","2021-04-07 11:47:05-03","UFMS","CGMS","49890","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","A.V. Scatigna","A. Pott; I.S. Dutra","14024","2006","02","22","Brasil","Mato Grosso do Sul","Bela Vista","-56.5210990905762","-22.1089000701904",NA,NA,"CGMS1079822",NA,"2017",NA,NA,NA,"Fazenda Novo Recanto.",NA,"Flor esbranquiçada, com pintas arroxeadas claras. Fruto cor-de-palha. Fruto cor-de-palha. Habitat: Campo cerrado herbáceo-arbustivo, sub-úmido. Solo argiloso sobre rocha de calcário dolomítico. Relevo encosta inferior de ondulado. Es",NA,NA,NA,NA,"06","03","66197","auto",NA,NA,NA,NA
"102","2021-03-01 16:38:02-03","UNICAMP","UEC","123447","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Prado, AL","Prado, AL; et al.","2615","1993","04","23","Brazil","Mato Grosso","Poconé","-56.616667","-16.416667","-56.616667","-16.416667",NA,NA,"2005","Magnoliopsida",NA,NA,"Fazenda Ipiranga, Transpantaneira km10",NA,"erva eretas ca de 60 cm de alt.; floras crassas, verde azuladas. flores lilazes",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:38:02-03","UNICAMP","UEC","123445","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Prado, AL","Prado, AL; et al.","2615","1993","04","23","Brazil","Mato Grosso","Poconé","-56.616667","-16.416667","-56.616667","-16.416667",NA,NA,"2005","Magnoliopsida",NA,NA,"Fazenda Ipiranga, Transpantaneira km10",NA,"erva eretas ca de 60 cm de alt.; floras crassas, verde azuladas. flores lilazes",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:38:02-03","UNICAMP","UEC","123446","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Prado, AL","Prado, AL; Ferreira, MA","2610","1993","04","23","Brazil","Mato Grosso","Poconé","-56.616667","-16.416667","-56.616667","-16.416667",NA,NA,"2005","Magnoliopsida",NA,NA,"Fazenda Ipiranga",NA,"Erva ca 70 cm de alt.; Flores crassas,, frutos presentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:38:02-03","UNICAMP","UEC","202918","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Scatigna, AV; Carmo, JAM","688","2015","03","07","Brazil","Rio Grande do Sul","Uruguaiana","-57.297778","-30.0825","-57.297778","-30.0825","UEC190872","UEC190872",NA,"Magnoliopsida",NA,NA,"BR 472, KM 620 em direção a Barra do Quaraí. Barranco de estrada próximo a curso d'água com solo arenoso.",NA,"Erva, 0,5-1m. Corola lilás claro com lobos um pouco mais escuros. Calo da fauce quilhado e branco. Gibas esverdeadas. Material disponível em sílica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:38:02-03","UNICAMP","UEC","27943","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Cunha, CN","533","1982","04","12","Brazil","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,"UEC081918","UEC081918",NA,"Magnoliopsida",NA,NA,NA,NA,"C.a. 15cm alt., herbácea, flores lilases.; Campo alagado.",NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"107","2021-03-01 16:38:02-03","UNICAMP","UEC","195625","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Valdemarin, KS; Flores, TB","525","2017","01","07","Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"UEC138244","UEC138244",NA,"Magnoliopsida",NA,NA,"Parque estadual Vila Velha. Estrada sentido Fortaleza. (-25.243001; -49.989999).",NA,"Erva inteira. Cálice verde, corola com face externa roxa, face interna alva rajada em roxo e frutos verdes com ápice roxo.; Área de campo","950","950",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"108","2021-03-01 16:38:02-03","UNICAMP","UEC","66007","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Stehmann, JR; Dutilh, JHA; Sciamarelli, A","1193","1993","12","05","Brazil","Rio Grande do Sul","Júlio de Castilhos","-53.6817016601562","-29.226900100708",NA,NA,"UEC081915","UEC081915",NA,"Magnoliopsida",NA,NA,"Estrada Cruz Alta - Júlio de Castilhos, km 230; próx ao rio Avaí.",NA,"Erva ereta, corola creme e violeta-claro, salpicao com violeta escuro.",NA,NA,NA,NA,NA,NA,"41205","auto",NA,NA,NA,NA
"109","2020-06-06 18:30:42-03","UFPB","JPB","6606","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Sehnem, A","JPB6606","1950","12","12","Brasil","Rio Grande do Sul","Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA
"110","2020-04-22 16:23:07-03","UFPB","JPB","6598","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Sehnem, A","JPB6598","1900","01","01","Brasil","Rio Grande do Sul","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America","Morro das Cabra",NA,NA,NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA
"111","2019-01-17 11:25:58-02","PUCRS","MPUC","13997","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","N.I. Matzenbacher",NA,NA,"1989","12","03","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,"Lamiales","South America","BR 116, km 307, Fazenda São Maximiano.",NA,"Mato ciliar, capoeiras, pastagens, vegetação rochosa (F: 16)",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"50","200","1",NA
"112","2019-01-17 11:25:58-02","PUCRS","MPUC","14044","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","L. Eggers",NA,NA,"2002","10","26","Brasil","RS","Gravataí","-51.0233333","-29.9122222","-51.0233333000","-29.9122222000",NA,NA,"2003",NA,"Lamiales","South America","Morungava",NA,NA,NA,NA,NA,"Magnoliopsida","01","01",NA,NA,NA,NA,"1",NA
"113","2019-01-17 11:25:58-02","PUCRS","MPUC","6075","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","N.I. Matzenbacher","P. Brack",NA,"1989","02","20","Argentina","Misiones","Apóstoles",NA,NA,NA,NA,NA,NA,"1989",NA,"Lamiales","South America","Porto Azara, arroio Chimiray I",NA,NA,NA,NA,NA,"Magnoliopsida","01","01",NA,NA,NA,NA,"1",NA
"114","2020-01-24 17:51:13-03","PUCRS","MPUC","21928","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","C. Vogel Ely",NA,NA,"2016","10","20","Brasil","RS","Porto Alegre","-51.1105555556","-30.1777777778","-51.1105555556","-30.1777777778",NA,NA,"2017",NA,"Lamiales","South America","Morro São Pedro, Lami",NA,"SP2P10",NA,NA,NA,"Magnoliopsida","01","01",NA,NA,"12","12","1",NA
"115","2019-01-17 11:25:58-02","PUCRS","MPUC","13996","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","C. Schlindwein",NA,NA,"1993","11","27","Brasil","RS","Sant Ana do Livramento","-55.5327778","-30.8894444","-55.5327778000","-30.8894444000",NA,NA,"1999",NA,"Lamiales","South America","BR 158 (310m), Cerro Palomas, margem da estrada.",NA,"(F:62)",NA,NA,NA,"Magnoliopsida","01","01",NA,NA,NA,NA,"1",NA
"116","2019-01-17 11:25:58-02","PUCRS","MPUC","340","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Ir. Augusto",NA,NA,"1943","09","07","Brasil","RS","Caxias do Sul","-51.1791667","-29.1683333","-51.1791667000","-29.1683333000",NA,NA,"1943",NA,"Lamiales","South America",".",NA,NA,NA,NA,NA,"Magnoliopsida","01","01",NA,NA,NA,NA,"1",NA
"117","2019-01-17 11:25:58-02","PUCRS","MPUC","17117","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","P.J.S. Silva Filho",NA,NA,"2011","10","01","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,"2012",NA,"Lamiales","South America","Morro Santana",NA,NA,NA,NA,NA,"Magnoliopsida","01","01",NA,NA,NA,NA,"1","1681"
"118","2019-01-17 11:25:58-02","PUCRS","MPUC","21829","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","C. Vogel-Ely",NA,NA,"2017","01","02","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"2017",NA,"Lamiales","South America","Parque Natural Municipal Saint Hilaire",NA,"SH1P26",NA,NA,NA,"Magnoliopsida","01","01","41667","auto",NA,NA,"1",NA
"119","2019-01-17 11:25:58-02","PUCRS","MPUC","21823","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","C. Vogel-Ely",NA,NA,"2016","12","14","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"2017",NA,"Lamiales","South America","Parque Natural Municipal Saint Hilaire",NA,"SH2P27",NA,NA,NA,"Magnoliopsida","01","01","41667","auto",NA,NA,"1",NA
"120","2020-10-14 10:04:50-03","FURB","FURB","41849","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Verdi, M","Verdi, M.; Jarenkow, J.A.","6306","2012","12","01","Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.9111111","-30.7697223","-52.9111111","-30.7697223","FURB38640","FURB38640","2012",NA,NA,NA,"Serra dos Pedrosos.",NA,"coletas realizadas em floresta e campos Habitat: Estepe estacional; campo Habito: arbustivo; flor lilás e branca","324","324",NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"121","2020-10-14 10:04:50-03","FURB","FURB","6993","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Hatschbach, G","Barbosa, E.; Silva, J.M.","2114","2007","02","27","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"FURB03508","FURB03508","2007",NA,NA,NA,"Rio das Mortes.",NA,NA,NA,NA,NA,NA,"02","27","44368","auto",NA,NA,NA,NA
"122","2021-03-16 17:52:55-03","UCS","HUCS","1729","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Sehnem, A.","Sehnem, A.","s.n.","1965","11","15","Brasil","São Leopoldo","Morro Sapucaia",NA,NA,NA,NA,NA,NA,"1965","Angiospermae","Lamiales",NA,NA,NA,"Coleção Sehnem 8532; herba in cacumine montis",NA,NA,NA,NA,"11","15",NA,NA,NA,NA,NA,NA
"123","2021-03-16 17:52:55-03","UCS","HUCS","4015","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Grofs, R.","Jürgens, C.","92","1924","12",NA,"Brasil","Rio Grande do Sul","Santo Amaro",NA,NA,NA,NA,"N/A000004015",NA,"1925","Angiospermae","Lamiales",NA,"Campo da Cria",NA,"Flora Brasiliae: Rio Grande do Sul.","70","70",NA,NA,"10","10",NA,NA,NA,NA,NA,NA
"124","2021-03-16 17:52:55-03","UCS","HUCS","41970","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Valduga, E.","Gonzatti, F.","1454","2014","11","29","Brasil","Rio Grande do Sul","Osório","-50.224042","-29.889522","-50.224042","-29.889522",NA,NA,"2014","Angiospermae","Lamiales",NA,NA,NA,"Erva","21","21",NA,NA,"11","19",NA,NA,NA,NA,NA,NA
"125","2021-03-16 17:52:55-03","UCS","HUCS","2434","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Sehnem, A.","Sehnem, A.","s.n.","1980","01","10","Brasil","Rio Grande do Sul","Herval","-53.3955993652344","-32.0236015319824",NA,NA,NA,NA,"1980","Angiospermae","Lamiales",NA,NA,NA,"herba in campo",NA,NA,NA,NA,"01","10","51680","auto",NA,NA,NA,NA
"126","2021-03-16 17:52:55-03","UCS","HUCS","11446","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Smith, S.F.","Wasum, R.A.","s.n.","1995","12","27","Brasil","Rio Grande do Sul","Erebango","-52.3018989562988","-27.8553009033203",NA,NA,NA,NA,"1996","Angiospermae","Lamiales",NA,"Junto a estrada.",NA,NA,NA,NA,NA,NA,"06",NA,"12173","auto",NA,NA,NA,NA
"127","2021-03-16 17:52:55-03","UCS","HUCS","1649","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Rambo, B.","Sehnem, A.","s.n.","1951","01","28","Brasil","São Leopoldo","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Passo do Socorro",NA,"Coleção ASSL - 5787; in campo",NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA
"128","2021-03-16 17:52:55-03","UCS","HUCS","15071","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Smith, S.F.","Kegler, A.","697","2000","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"2000","Angiospermae","Lamiales",NA,"São Gotardo - Vila Seca",NA,"Em orla da capoeira",NA,NA,NA,NA,"09",NA,"49662","auto",NA,NA,NA,NA
"129","2021-03-16 17:52:55-03","UCS","HUCS","35136","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Setubal, R.","Setubal, R.","567","2006","04","02","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"2006","Angiospermae","Lamiales",NA,"São Pedro - Espaço de Conservação",NA,"Flores branco-liláses; Em campo rupestre de topo de morro.",NA,NA,NA,NA,"04","02","29946","auto",NA,NA,NA,NA
"130","2021-03-16 17:52:55-03","UCS","HUCS","16021","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Smith, S.F.","Scur, L.","520","2000","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"2001","Angiospermae","Lamiales",NA,"Vila Seca",NA,"No campo",NA,NA,NA,NA,"08",NA,"49662","auto",NA,NA,NA,NA
"131","2014-10-14 15:56:40-03","BS","M","M-0175552","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Sellow, F.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0175552",NA,NA,"Magnoliophyta","Lamiales",NA,"Brasilia",NA,NA,NA,NA,"TYPE","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"132","2014-10-14 15:56:40-03","BS","M","M-0175553","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Sellow, F.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0175553",NA,NA,"Magnoliophyta","Lamiales",NA,"Bras. merid.",NA,NA,NA,NA,"ISOTYPE","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-08-16 08:40:33-03","UTFPR","HCF","7228","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","J. Cordeiro & E. Barboza","M.G. Caxambu","2337","2008","10","24","Brasil","MS","Corumbá","-57.019778","-19.570611","57°01'11,2 W","19°34'14,2 S",NA,NA,"2009",NA,NA,NA,"Passo do Lontra - caminho para a torre",NA,"erva ereta, heliófita. Flores azuis, alvas na fauce. Em Paratudal.","113","113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-08-16 08:40:33-03","UTFPR","HCF","19249","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","G. Hatschbach","J.M. Silva","5522","2007","02","14","Brasil","PR","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"2007",NA,NA,NA,"Recanto dos Papagaios",NA,"ereta, 80 cm, flor lilás. Campo limpo.",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"135","2020-08-24 16:18:07-03","UFSM","SMDB","18916","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Christ, A","Christ, A","291","2016","11","03","Brasil","Rio Grande do Sul","Porto Alegre","-51.145747","-30.042886","-51.145747","-30.042886","SMDB018916",NA,"2016",NA,NA,NA,"Morro Santana",NA,"Subarbusto com flores brancas com máculas arroxeadas. Campo seco no topo do morro, na beira de uma das trilhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-11 16:53:29-03","UFSM","SMDB","11792","S","Plantae","Scrophulariaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Zachia, R","Záchia, R.A; Larocca, J","2221","1995","12","13","Brasil","Rio Grande do Sul","Barros Cassal","-52.5828018188477","-29.0932998657227",NA,NA,"SMDB011792",NA,NA,NA,NA,NA,"Estrada para Soledade.",NA,"Erva de corola branca e roxa, em campo.",NA,NA,NA,NA,NA,NA,"20054","auto",NA,NA,NA,NA
"137","2020-08-24 16:18:07-03","UFSM","SMDB","822","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Rambo, B","Rau, G","s.n.","1956","06",NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB000822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"138","2020-08-24 16:18:07-03","UFSM","SMDB","15903","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Sprengel","Schaefer, J","Schaefer, J","447","2015","03","25","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB015903",NA,NA,NA,NA,NA,"distrito de Santo Antão, Morro Pedra do Lagarto",NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"139","2020-08-24 16:18:07-03","UFSM","SMDB","2783","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Alvarez, A.F.","Alvarez, A.F.","s.n.","1987","11","21","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB002783",NA,"1987",NA,NA,NA,"Fitotecnia UFSM",NA,NA,NA,NA,NA,NA,"11","21","37819","auto",NA,NA,NA,NA
"140","2020-11-20 16:47:44-03","UFSM","SMDB","16960","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Essi, L","Essi, L; Schaefer, J; Menezes, HF; Scherer, HJ; Martins, MS","856","2014","12","09","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB016960",NA,"2014",NA,NA,NA,"Morro Pedra do Lagarto",NA,"Flores brancas com manchas azul-liláses",NA,NA,NA,NA,"12","09","37819","auto",NA,NA,NA,NA
"141","2020-08-24 16:18:07-03","UFSM","SMDB","10538","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Santos, V","Santos, V","249","2006","12","18","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB010538",NA,"2007",NA,NA,NA,"UFSM, Campus Camobi, Jardim Botânico",NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow.",NA,NA,NA,NA,"03","19","37819","auto",NA,NA,NA,NA
"142","2021-01-28 12:00:50-03","UFSM","SMDB","14554","S","Plantae","Angeloniaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Essi, L","Essi, L","583","2013","10","18","Brasil","Rio Grande do Sul","São Pedro do Sul","-54.1789016723633","-29.6205997467041",NA,NA,"SMDB014554",NA,"2013",NA,NA,NA,"Morro Itaquatiá",NA,"Flores azul-lilases, herbácea, no platô do morro arenítico, junto a Dychias",NA,NA,NA,NA,"10","18","32227","auto",NA,NA,NA,NA
"143","2020-08-24 16:18:07-03","UFSM","SMDB","9751","S","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Pereira, LIV","Gomes, T","s.n.","2000","10","29","Brasil","Rio Grande do Sul","São Sepé","-53.565299987793","-30.1606006622314",NA,NA,"SMDB009751",NA,"2018",NA,NA,NA,"BR 290, Margem da BR 290, junto ao viaduto",NA,"hábitat terrestre; hábito herbáceo; flores roxas com manchas brancas",NA,NA,NA,NA,"09","25","46510","auto",NA,NA,NA,NA
"144","2020-12-21 16:44:59-03","MBM","MBM","120849","PreservedSpecimen","Plantae","Scrophulariaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Xifreda, C.C.; Maldonado, S.; Maldonado, S.","514",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM120849","MBM120849",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:44:59-03","MBM","MBM","16695","PreservedSpecimen","Plantae","Scrophulariaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Krapovickas, A.; et al.; et al.","14968",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM016695","MBM016695",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:44:59-03","MBM","MBM","19556","PreservedSpecimen","Plantae","Scrophulariaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Krapovickas, A.; et al.; et al.","16678",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM019556","MBM019556",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:44:59-03","MBM","MBM","19563","PreservedSpecimen","Plantae","Scrophulariaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Krapovickas, A.; et al.; et al.","18099",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM019563","MBM019563",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:44:59-03","MBM","MBM","196658","PreservedSpecimen","Plantae","Scrophulariaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Souza, V.C.","J. Correa Jr.","1517",NA,NA,NA,"Brazil","Mato Grosso","Ponta Porã",NA,NA,NA,NA,"MBM196658","MBM196658",NA,NA,NA,"Southern America","Estrada para Campo Grande, km 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:39:50-03","MBM","MBM","391574","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Barboza, E.","Cordeiro, J.; Silva, R.C.; Roloff, J.R.; Silva, R.C.; Roloff, J.R.","4711","2012","12","12","Brazil","Paraná","Ponta Grossa","-49.956667","-25.146944","-49.956667","-25.146944","MBM391574","MBM391574","2014",NA,NA,"Southern America","Furnas de Itaiacoca",NA,"Subarbusto de 95cm; flor lilás.; Campo limpo, seco.","1030","1030",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:39:50-03","MBM","MBM","402390","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Barboza, E.","Motta, J.T.; Hassemer, G.; Hassemer, G.","4549","2015","01","12","Brazil","Paraná","Ponta Grossa","-49.986944","-25.239722","-49.986944","-25.239722","MBM402390","MBM402390","2015",NA,NA,"Southern America","Parque Estadual de Vila Velha",NA,"Subarbusto de 0,4m. Flores roxas com o interior do tubo alvo.; Campo sujo.","972","972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:44:59-03","MBM","MBM","4325","PreservedSpecimen","Plantae","Scrophulariaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Souza, V.C.","Lindeman, J.; Haas, H.; Haas, H.","3654",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"MBM004325","MBM004325",NA,NA,NA,"Southern America","s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:44:59-03","MBM","MBM","159691","PreservedSpecimen","Plantae","Scrophulariaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Schinini, A.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58865",NA,NA,NA,"Brazil","Mato Grosso do Sul","Bela Vista","-56.5210990905762","-22.1089000701904",NA,NA,"MBM159691","MBM159691",NA,NA,NA,"Southern America","Caracol, 16km L na rodovia para Bela Vista",NA,NA,NA,NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA
"153","2020-12-21 16:44:59-03","MBM","MBM","79478","PreservedSpecimen","Plantae","Scrophulariaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Souza, V.C.","Hatschbach, G.","45927",NA,NA,NA,"Brazil","Mato Grosso do Sul","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,"MBM079478","MBM079478",NA,NA,NA,"Southern America","Pacari",NA,NA,NA,NA,NA,NA,NA,NA,"102608","auto",NA,NA,NA,NA
"154","2020-12-21 16:44:59-03","MBM","MBM","135476","PreservedSpecimen","Plantae","Scrophulariaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Hatschbach, G.","Budziak, C.; Nicolack, V.; Nicolack, V.","45",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM135476","MBM135476",NA,NA,NA,"Southern America","Alto Tarumã",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
