"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"128","2020-11-04 11:11:56-03","ESALQ","ESA","68885","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2376.0","2001","01","23",NA,"Brasil",NA,NA,NA,"ESA068885",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Santo Antônio de Posse",NA,"-46.9099998474121","-22.6000003814697",NA,"2006",NA,NA,"14002","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-11-04 11:11:56-03","ESALQ","ESA","68886","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2379.0","2001","01","23",NA,"Brasil",NA,NA,NA,"ESA068886",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Santo Antônio de Posse",NA,"-46.9099998474121","-22.6000003814697","ESA068886","2004","01","16","14002","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-11-04 11:11:56-03","ESALQ","ESA","68814","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2355.0","2001","01","23",NA,"Brasil",NA,NA,NA,"ESA068814",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Santo Antônio de Posse",NA,"-46.9099998474121","-22.6000003814697","ESA068814","2004","01","15","14002","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-04 11:11:56-03","ESALQ","ESA","67404","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","1243.0","1996","01","13",NA,"Brasil",NA,NA,NA,"ESA067404",NA,"Magnoliophyta",NA,NA,NA,"São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-11-04 11:11:56-03","ESALQ","ESA","67408","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","1252.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA067408",NA,"Magnoliophyta",NA,NA,NA,"São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334","ESA067408",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-11-04 11:11:56-03","ESALQ","ESA","97389","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Hodgson, A.","3.0","1960","09","27",NA,"Brasil",NA,NA,NA,"ESA097389",NA,"Magnoliophyta",NA,NA,"B.C.T.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273","ESA097389",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-11-04 11:11:56-03","ESALQ","ESA","65050","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2101.0","2000","01","16",NA,"Brasil",NA,NA,NA,"ESA065050",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","São Pedro",NA,"-47.9099998474121","-22.5400009155273","ESA065050","2004","01","15","19379","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-11-04 11:11:56-03","ESALQ","ESA","51975","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Lima, R.A.F.","395.0",NA,NA,NA,NA,"Brasil",NA,NA,"no sub-bosque","ESA051975",NA,"Magnoliophyta",NA,"Ness","Baitello, J.B.","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666","ESA051975",NA,NA,NA,"34059","auto",NA,NA,"400","400",NA,NA,NA,NA,NA
"136","2020-11-04 11:11:56-03","ESALQ","ESA","87199","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","1290.0","1996","10","04",NA,"Brasil",NA,NA,"Canela, árvore com aprox. 20m, botões florais.","ESA087199",NA,"Magnoliophyta",NA,"Nees et Martius ex Nees",NA,"São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-475.535","-241.101","ESA087199",NA,NA,NA,NA,NA,"-475,535","-241,101",NA,NA,NA,NA,NA,NA,NA
"137","2020-11-04 11:11:56-03","ESALQ","ESA","65858","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Pickel, B.","5625.0","1941","12","08",NA,"Brasil",NA,NA,NA,"ESA065858",NA,"Magnoliophyta",NA,"Nees","Moraes, P.L.R.",NA,NA,NA,NA,NA,"ESA065858","2004","01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-11-04 11:11:56-03","ESALQ","ESA","97390","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Torres, R.B.; et. al.","465.0","1998","03","24",NA,"Brasil",NA,NA,NA,"ESA097390",NA,"Magnoliophyta",NA,"Nees",NA,"São Paulo","Paquirera",NA,NA,NA,"ESA097390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-11-04 11:11:56-03","ESALQ","ESA","13066","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Paulino Filho, H.F.","10.0","1986","09","03",NA,"Brasil",NA,NA,NA,"ESA013066",NA,"Magnoliophyta",NA,"Nees","Moraes, P.L.R.","Minas Gerais","Monte Santo de Minas",NA,"-46.9803009033203","-21.1896991729736",NA,"2004","01","21","21004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-04 11:11:56-03","ESALQ","ESA","76141","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2498.0","2001","10","13",NA,"Brasil",NA,NA,NA,"ESA076141",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","Santa Rita de Caldas",NA,"-46.3367004394531","-22.028600692749","ESA076141","2004","01","16","29392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-04 11:11:56-03","ESALQ","ESA","67516","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2274.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067516",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067516","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-04 11:11:56-03","ESALQ","ESA","67421","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2269.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067421",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067421","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-11-04 11:11:56-03","ESALQ","ESA","67524","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2267.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067524",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067524","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-04 11:11:56-03","ESALQ","ESA","67420","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2281.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067420",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067420","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-04 11:11:56-03","ESALQ","ESA","67519","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2271.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067519",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067519","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-11-04 11:11:56-03","ESALQ","ESA","67422","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2280.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067422",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067422","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-04 11:11:56-03","ESALQ","ESA","65043","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2116.0","2000","02","16",NA,"Brasil",NA,NA,NA,"ESA065043",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA065043","2004","01","15","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-04 11:11:56-03","ESALQ","ESA","67517","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2273.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067517",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067517","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-04 11:11:56-03","ESALQ","ESA","67507","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2290.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067507",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067507","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-04 11:11:56-03","ESALQ","ESA","67514","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2276.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067514",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067514","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-11-04 11:11:56-03","ESALQ","ESA","65042","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2121.0","2000","02","16",NA,"Brasil",NA,NA,NA,"ESA065042",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA065042","2004","01","15","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-04 11:11:56-03","ESALQ","ESA","65045","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2119.0","2000","02","15",NA,"Brasil",NA,NA,NA,"ESA065045",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA065045","2004","01","15","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-04 11:11:56-03","ESALQ","ESA","67425","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2277.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067425",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656",NA,"2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-04 11:11:56-03","ESALQ","ESA","67515","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2275.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067515",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067515","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-11-04 11:11:56-03","ESALQ","ESA","67513","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2284.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067513",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067513","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-04 11:11:56-03","ESALQ","ESA","67511","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2286.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067511",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067511","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-11-04 11:11:56-03","ESALQ","ESA","65044","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2117.0","2000","02","16",NA,"Brasil",NA,NA,NA,"ESA065044",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA065044","2004","01","15","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-04 11:11:56-03","ESALQ","ESA","67512","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2285.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067512",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067512","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-11-04 11:11:56-03","ESALQ","ESA","67520","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2270.0","2000","10","02",NA,"Brasil",NA,NA,NA,"ESA067520",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656","ESA067520","2004","01","21","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-11-04 11:11:56-03","ESALQ","ESA","76602","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2520.0","2001","11","21",NA,"Brasil",NA,NA,NA,"ESA076602",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","Minas Gerais","São Tomás de Aquino",NA,"-47.0980987548828","-20.7844009399414","ESA076602","2004","01","16","14931","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-04 11:11:56-03","ESALQ","ESA","97384","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Ziller, S.R. ; et. al.","576.0","1994","11","08",NA,"Brasil",NA,NA,NA,"ESA097384",NA,"Magnoliophyta",NA,"Ness et Mart. ex Ness","Hatschbach, G.","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076","ESA097384",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-11-04 11:11:56-03","ESALQ","ESA","73096","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Cavalheiro, A.J.",NA,"2001","01","20",NA,"Brasil",NA,NA,NA,"ESA073096",NA,"Magnoliophyta",NA,NA,"Moraes, P.L.R.","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,"2006",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-11-04 11:11:56-03","ESALQ","ESA","73097","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Cavalheiro, A.J.",NA,"2001","01","20",NA,"Brasil",NA,NA,NA,"ESA073097",NA,"Magnoliophyta",NA,NA,"Moraes, P.L.R.","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,"2006",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-11-04 11:11:56-03","ESALQ","ESA","73091","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Cavalheiro, A.J.",NA,"2001","01","20",NA,"Brasil",NA,NA,NA,"ESA073091",NA,"Magnoliophyta",NA,NA,"Moraes, P.L.R.","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,"2006",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-11-04 11:11:56-03","ESALQ","ESA","73093","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Cavalheiro, A.J.",NA,"2001","01","20",NA,"Brasil",NA,NA,NA,"ESA073093",NA,"Magnoliophyta",NA,NA,"Moraes, P.L.R.","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,"2006",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-11-04 11:11:56-03","ESALQ","ESA","73095","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Cavalheiro, A.J.",NA,"2001","01","20",NA,"Brasil",NA,NA,NA,"ESA073095",NA,"Magnoliophyta",NA,NA,"Moraes, P.L.R.","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,"2006",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-04 11:11:56-03","ESALQ","ESA","36978","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Chagas e Silva, F. et al.",NA,"1995","09","08",NA,"Brasil",NA,NA,NA,"ESA036978",NA,"Magnoliophyta",NA,NA,"Moraes, P.L.R.","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,"2006",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-04 11:11:56-03","ESALQ","ESA","67799","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2192.0","2000","08","19",NA,"Brasil",NA,NA,NA,"ESA067799",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Amparo",NA,"-46.7599983215332","-22.7000007629395","ESA067799","2004","01","15","18036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-04 11:11:56-03","ESALQ","ESA","73111","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.",NA,"1998","08","25",NA,"Brasil",NA,NA,NA,"ESA073111",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","ESA073111","2004","01","16","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-04 11:11:56-03","ESALQ","ESA","73108","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.",NA,"1998","08","25",NA,"Brasil",NA,NA,NA,"ESA073108",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","ESA073108","2004","01","16","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-04 11:11:56-03","ESALQ","ESA","117033","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2205.0","2000","08","01",NA,"Brasil",NA,NA,"número ESA antigo (duplicado) 67358","ESA117033",NA,"Magnoliophyta",NA,NA,NA,"São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","ESA117033",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-11-04 11:11:56-03","ESALQ","ESA","117032","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2206.0","2000","08","01",NA,"Brasil",NA,NA,"número ESA antigo (duplicado) 67357","ESA117032",NA,"Magnoliophyta",NA,NA,NA,"São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","ESA117032",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-11-04 11:11:56-03","ESALQ","ESA","65051","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2114.0","2000","02","04",NA,"Brasil",NA,NA,NA,"ESA065051",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","ESA065051","2004","01","15","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-11-04 11:11:56-03","ESALQ","ESA","67416","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Cesar, O.",NA,"1982","12","28",NA,"Brasil",NA,NA,NA,"ESA067416",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","ESA067416","2004","01","16","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-04 11:11:56-03","ESALQ","ESA","117031","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2207.0","2000","08","01",NA,"Brasil",NA,NA,"número ESA antigo (duplicado) 67356","ESA117031",NA,"Magnoliophyta",NA,NA,NA,"São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","ESA117031",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-11-04 11:11:56-03","ESALQ","ESA","65052","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2113.0","2000","02","04",NA,"Brasil",NA,NA,NA,"ESA065052",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","ESA065052","2004","01","15","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-04 11:11:56-03","ESALQ","ESA","67797","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2203.0","2000","08","21",NA,"Brasil",NA,NA,NA,"ESA067797",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","ESA067797","2004","01","15","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-11-04 11:11:56-03","ESALQ","ESA","73114","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.",NA,"1998","08","25",NA,"Brasil",NA,NA,NA,"ESA073114",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","ESA073114","2004","01","16","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-11-04 11:11:56-03","ESALQ","ESA","73115","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.",NA,"1998","08","25",NA,"Brasil",NA,NA,NA,"ESA073115",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455","ESA073115","2004","01","16","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-11-04 11:11:56-03","ESALQ","ESA","67800","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Moraes, P.L.R.","2193.0","2000","08","19",NA,"Brasil",NA,NA,NA,"ESA067800",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,"2004","01","15","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-04 11:11:56-03","ESALQ","ESA","76643","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","Cielo Filho, R. ; Chiste, F.S.","25.0","1998","09","18",NA,"Brasil",NA,NA,NA,"ESA076643",NA,"Magnoliophyta",NA,"Nees & Mart.ex Nees","Moraes, P.L.R.","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303","ESA076643","2004","01","16","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
