"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","county","locality","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","eventTime","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","previousCatalogNumber"
"50","2021-02-09 10:13:08-03","UENF","HUENF","10472","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers",NA,"Souza, T.P.","1107",NA,"Brasil","Rio de Janeiro",NA,"Parcela 11","HUENF00011128",NA,"2012","09","13","Campos dos Goytacazes","Maciço do Itaoca.","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-25 10:11:50-03","CVRD","CVRD","15231","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers",NA,"Siqueira, G.S. & Pretti, M.E.","1055","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Sapucaípe","CVRD015231",NA,"2015","01","24","Guarapari","No sitio do Sr. Marcio Espindula Pretti","-40.536361","-20.729361","Mori, Scott & Nathan Smith","2015","01","26",NA,NA,"10","10","Magnoliopsida",NA,NA,"40°32'10,9W","20°43'45,7S",NA,NA,NA
"52","2021-02-25 10:11:50-03","CVRD","CVRD","15206","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers",NA,"Siqueira, G.S. & Pretti, M.E.","1048","América do Sul","BRASIL","ES",NA,"frutos com aproximadamente com 9 sementes <ll>dwc_commonname:</ll> Sapucaípe","CVRD015206","CVRD015206","2014","12","27","Guarapari","No sitio do Sr. Marcio Espindula Pretti","-40.536361","-20.729361","Mori, Scott & Nathan Smith","2015","01","26",NA,NA,"10","10","Magnoliopsida",NA,NA,"40°32'10,9W","20°43'45,7S",NA,NA,NA
"53","2020-09-12 05:00:02-03","US","US","3701476","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers",NA,"M. Ribeiro & F. Bravim","1159","South America - Neotropics","Brazil","Espírito Santo",NA,NA,"US03043626","US03043626_01",NA,NA,NA,NA,"Guarapari. Nova Guarapari.","-40.5361","-20.7267",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"54","2020-09-12 05:00:02-03","US","US","1573996","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers",NA,"G. H. von Langsdorff","s.n.","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US01883837","US01883837_01 US01883837_02",NA,NA,NA,"Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"55","2019-11-13 11:21:20-03","USP","SPF","200093","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers",NA,"Farág, PRC","44",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00200093",NA,"1995","05","26","Armação dos Búzios",NA,NA,NA,"Mori, SA","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-13 11:21:20-03","USP","SPF","81652","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers",NA,"Pirani, JR","2858",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00081652",NA,"1993","05","15","Macaé",NA,"-41.7868995666504","-22.3708000183105","Mori, SA","2013",NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-07 09:12:44-03","UEFS","HUEFS","214540","PreservedSpecimen","Plantae","Angiospermae","Ericales","Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers",NA,"Siqueira, G.S.","1048",NA,"Brasil","Espírito Santo",NA,"Mata de Tabuleiro.","HUEFS0214540","HUEFS0214540","2014","12","27","Guarapari","Meaípe. No sítio do Sr. Marcio espindula Pretti.","-40.536389","-20.728889",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,"40W32'11''","20S43'44''",NA,NA,NA
"58","2019-09-04 19:46:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Couratari","glabra","Couratari glabra",NA,"Holotype","A. Saint-Hilaire",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"59","2019-01-01 19:34:00-02","F","FMNH-SEEDPLANTS","V0172657F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0172657F","V0172657F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"60","2019-01-01 19:35:27-02","F","FMNH-SEEDPLANTS","V0172658F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0172658F","V0172658F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"61","2019-01-01 19:39:19-02","F","FMNH-SEEDPLANTS","V0172659F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0172659F","V0172659F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"62","2020-07-23 12:09:46-03","CEPLAC","CEPEC","149323","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa",NA,NA,"G. S. Siqueira","1055",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,"2015","01","24","guarapari","Meaípe. No Sítio do Sr. Márcio E. Pretti. Sentido a Mar Azul.","-40.536389","-20.729444","S. A. Mori",NA,NA,NA,NA,NA,NA,NA,NA,"26/01/2015",NA,"40W32'11","20S43'46",NA,NA,NA
"63","2020-07-23 12:09:46-03","CEPLAC","CEPEC","149487","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa",NA,NA,"G. S. Siqueira","1048",NA,"Brasil","Espírito Santo",NA,"<ll>dwc_commonname:</ll> Sapucaípe",NA,NA,"2014","12","27","guarapari","Meaípe. No Sítio do Sr. Márcio E. Pretti. Estrada sentido a Mar Azul.","-40.536389","-20.729444","S. A. Mori",NA,NA,NA,NA,NA,NA,NA,NA,"26/01/2015",NA,"40W32'11","20S43'46",NA,NA,NA
"64","2020-07-23 12:09:46-03","CEPLAC","CEPEC","154163","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa",NA,NA,"M. Ribeiro","1159",NA,"Brasil","Espírito Santo",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"guarapari",NA,"-40.5110015869141","-20.6580009460449","M. Ribeiro",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-08-23 10:59:38-03","NHMLondon","NHM-LONDON-BOT","BM000953874","S","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers","Type","Anon.","S.N.",NA,"Brasil","Rio de Janeiro",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/3ffbeccc028b179b5932fc962fb2902f4234cad1/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489","Scott A. Mori; b.1941; S.A.Mori","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489",NA,NA,"NHMUK:ecatalogue:472468"
"66","2016-08-23 10:59:38-03","NHMLondon","NHM-LONDON-BOT","BM000953875","S","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers","Holotype","Mattos; Mattos","s.n.",NA,"Brasil","Rio de Janeiro",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/aeae1bca85d0b36628d1cf91da6ff9676784a062/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489","Scott A. Mori; b.1941; S.A.Mori","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489",NA,NA,"NHMUK:ecatalogue:472472"
"67","2020-02-20 10:39:51-03","IBt","SP","17240","S","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers",NA,"Hoehne, FC","s.n.",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"1926","04",NA,"Japuíba",NA,NA,NA,"Mori, SA","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-02-20 10:39:51-03","IBt","SP","340843","S","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers",NA,"Oliveira, PP","668A",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"1998","12","09","Rio das Ostras","Reserva Biológica da União, Trilha 15","-41.9449996948242","-22.5268993377686","Mori, SA","2013",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-20 17:36:14-03","UM","RECOLNAT_UM_MPU","MPU009932","PreservedSpecimen",NA,NA,NA,"Lecythidaceae","Couratari","glabra","Couratari glabra","Cambess.","holotype","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu009932' target='other'> <mi>dwc_moreinfo</mi></a>","MPU009932","MPU009932_01 MPU009932_02",NA,NA,NA,NA,"In sylvis primaevis prope Rio de Janeiro",NA,NA,"Cambessèdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2014-09-23 10:58:11-03","G","G","G00369093","S","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers","LECTOTYPUS of Lecythis compressa Vell.","Vellozo, J. M.",NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00369093",NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA
"71","2014-09-23 10:58:11-03","G","G","G00369094","S","Plantae",NA,NA,"Lecythidaceae","Eschweilera","compressa","Eschweilera compressa","(Vell.) Miers","ISOTYPUS of Eschweilera angustifolia Mart.","Martius, C. F. P.","61","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00369094",NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556","Prance, G. T.","1978","01","01",NA,NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA
