"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"147","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346581","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Lindeman JC","1953","07","14","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346581",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346581",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100791",NA,NA,NA
"148","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346582","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Florschütz J; Florschütz PA","1950","12","22","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346582",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,"Suriname, Zanderij","NL-U1346582",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100790",NA,NA,NA
"149","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346584","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hatschbach GG; Koczicki C","1973","11","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346584",NA,"Gentianales","(Aubl.) Griseb.",NA,"Goiás",NA,"NL-U1346584",NA,NA,"Maas PJM; Maas-van de Kamer H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100788",NA,NA,NA
"150","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346585","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens",NA,"1914","09","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346585 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346585",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346585",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100866",NA,NA,NA
"151","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346586","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Maas PJM; Tawjoeran JA","1965","05","28","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346586 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346586",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346586",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100865",NA,NA,NA
"152","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346587","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Maas PJM; Tawjoeran JA","1965","05","08","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346587 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346587",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346587",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100864",NA,NA,NA
"153","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346588","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Henkel TW; James R","1993","12","23","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346588 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346588",NA,"Gentianales","(Aubl.) Griseb.",NA,"Upper Takutu-Upper Essequibo","Region U. Takutu-U. Essequibo, South Rupununi savanne; Ikirap creek along Marudi road.","NL-U1346588","-59.25","2.416667",NA,NA,NA,NA,"-59.25","2.416667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100863",NA,NA,NA
"154","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346589","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens",NA,"1909","08","10","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346589 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346589",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346589",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100862",NA,NA,NA
"155","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346590","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens",NA,"1914","08","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346590 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346590",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346590",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100861",NA,NA,NA
"156","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346591","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin HS; Grear JW; Souza R; Reis dos Santos R","1966","04","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346591 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346591",NA,"Gentianales","(Aubl.) Griseb.",NA,"Bahía",NA,"NL-U1346591",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100860",NA,NA,NA
"157","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346592","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Stoffers AL; Görts-van Rijn ARA; Welle BJH ter; Bonsen KJ","1982","11","19","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346592 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346592",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346592","-59.25","2.5","Maas PJM",NA,NA,NA,"-59.25","2.5",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100787",NA,NA,NA
"158","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346594","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Lanjouw J; Lindeman JC","1948","10","07","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346594 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346594",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346594",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100785",NA,NA,NA
"159","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346600","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin HS; Grear JW; Souza R; Reis dos Santos R","1966","03","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346600 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346600",NA,"Gentianales","(Aubl.) Griseb.",NA,"Distrito Federal",NA,"NL-U1346600",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100858",NA,NA,NA
"160","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346601","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Wildschut JT; Teunissen PA","1967","09","02","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346601 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346601",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346601",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100857",NA,NA,NA
"161","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346602","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Silva MN; et al.","1983","04","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346602 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346602",NA,"Gentianales","(Aubl.) Griseb.",NA,"Pará",NA,"NL-U1346602",NA,NA,"Maas PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100856",NA,NA,NA
"162","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346603","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hatschbach GG","1976","10","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346603 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346603",NA,"Gentianales","(Aubl.) Griseb.",NA,"Goiás",NA,"NL-U1346603",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100855",NA,NA,NA
"163","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346604","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hatschbach GG","1979","03","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346604 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346604",NA,"Gentianales","(Aubl.) Griseb.",NA,"Bahía",NA,"NL-U1346604",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100854",NA,NA,NA
"164","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346605","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Gillespie LJ; Smart DR","1989","12","19","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346605 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346605",NA,"Gentianales","(Aubl.) Griseb.",NA,"Cuyuni-Mazaruni",NA,"NL-U1346605","-60.283333","5.7","Maas PJM; Maas-van de Kamer H",NA,NA,NA,"-60.283333","5.7",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100853",NA,NA,NA
"165","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346606","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Gillespie LJ; Smart DR","1989","12","19","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346606 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346606",NA,"Gentianales","(Aubl.) Griseb.",NA,"Cuyuni-Mazaruni",NA,"NL-U1346606","-60.283333","5.7","Maas PJM; Maas-van de Kamer H",NA,NA,NA,"-60.283333","5.7",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100852",NA,NA,NA
"166","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346608","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Aparecida da Silva M; et al.","1997","12","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346608 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346608",NA,"Gentianales","(Aubl.) Griseb.",NA,"Minas Gerais",NA,"NL-U1346608","-45.766667","-15.166667","Maas PJM",NA,NA,NA,"-45.766667","-15.166667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100779",NA,NA,NA
"167","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346609","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Jansen-Jacobs MJ; Lilwah R; Raghoenandan UPD; Scheplitz F; Vermeer J","1997","09","07","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346609 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346609",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346609","-59.566667","2","Jansen-Jacobs MJ",NA,NA,NA,"-59.566667","2.0",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100778",NA,NA,NA
"168","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346610","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Rezende JM de","1995","12","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346610 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346610",NA,"Gentianales","(Aubl.) Griseb.",NA,"Distrito Federal",NA,"NL-U1346610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100777",NA,NA,NA
"169","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346598","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Janssen A; Gemtchujnicov I","1980","04","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346598 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346598",NA,"Gentianales","(Aubl.) Griseb.",NA,"Amazonas",NA,"NL-U1346598","-63.166667","-7.516667","Maas PJM",NA,NA,NA,"-63.166667","-7.516667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100781",NA,NA,NA
"170","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346613","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Cid Ferreira CA","1987","08","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346613 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346613",NA,"Gentianales","(Aubl.) Griseb.",NA,"Roraima",NA,"NL-U1346613",NA,NA,"Maas PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0039261",NA,NA,NA
"171","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346614","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Granville J-J de; Hollenberg L; Boyer A; Acevedo-Rodríguez P","1993","08","10","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346614 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346614",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346614","-54.75","2.483333","Cremers GA",NA,NA,NA,"-54.75","2.483333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100710",NA,NA,NA
"172","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346615","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Raynal-Roques AM","1977","12","22","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346615 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346615",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346615",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100709",NA,NA,NA
"173","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346616","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Cremers GA","1986","03","28","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346616 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346616",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346616",NA,NA,"Maas PJM; Maas-van de Kamer H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100708",NA,NA,NA
"174","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346617","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hoock JML","1962","06","22","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346617",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346617",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100707",NA,NA,NA
"175","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346618","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Prévost M-F","1984","09","23","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346618 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346618",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346618",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100706",NA,NA,NA
"176","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346619","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Toriola-Marbot D","1992","06","25","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346619 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346619",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346619","-53.033333","5.4","Toriola-Marbot D",NA,NA,NA,"-53.033333","5.4",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100705",NA,NA,NA
"177","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346620","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Toriola-Marbot D","1992","05","14","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346620 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346620",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346620","-53.1","5.416667","Toriola-Marbot D",NA,NA,NA,"-53.1","5.416667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100704",NA,NA,NA
"178","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346621","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Feuillet CPGA","1983","06","30","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346621 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346621",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,"Savane inondable. Sinnamary: piste de St-Elie, PK 2.5.","NL-U1346621",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100703",NA,NA,NA
"179","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346622","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Riéra B","1986","02","18","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346622 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346622",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346622","-53","5.333333","Maas PJM",NA,NA,NA,"-53.0","5.333333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100702",NA,NA,NA
"180","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346623","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Pipoly JJ; Alfred K","1986","06","22","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346623 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346623",NA,"Gentianales","(Aubl.) Griseb.",NA,"Cuyuni-Mazaruni",NA,"NL-U1346623","-60.3","5.7","Maas PJM",NA,NA,NA,"-60.3","5.7",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100701",NA,NA,NA
"181","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346624","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Maguire B; Stahel G","1944","06","03","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346624 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346624",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346624",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100700",NA,NA,NA
"182","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346625","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Florschütz J; Florschütz PA","1951","04","08","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346625",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,"Eerste Kleisavanne aan de Oostoever van Marataka","NL-U1346625",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100699",NA,NA,NA
"183","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346626","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin HS; Prance GT; Soderstrom TR; Holmgren NH","1963","08","26","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346626 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346626",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346626",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100698",NA,NA,NA
"184","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346628","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Lanjouw J","1933","07","29","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346628 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346628",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346628",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100696",NA,NA,NA
"185","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346629","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Oldenburger FHF; Norde R; Schulz JP","1968","09","02","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346629 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346629",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346629",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100695",NA,NA,NA
"186","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346630","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hallé F","1962","07","17","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346630",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,"Route Cayenne Rochambeau.","NL-U1346630",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100694",NA,NA,NA
"187","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346631","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Sastre CHL","1972","07","07","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346631",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346631",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100693",NA,NA,NA
"188","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346632","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Sastre CHL","1978","10","01","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346632 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346632",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346632",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100692",NA,NA,NA
"189","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346633","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hoock JML","1962","06","22","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346633 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346633",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346633",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100691",NA,NA,NA
