"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount"
"94","2020-12-08 16:41:18-03","UTFPR","HCF","15669","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","F.S. Meyer","2013",NA,NA,"E.D. Lozano","2013","11","26","Brasil","PR","Piraí do Sul","Chácara Santa Rita da Serra","-50.025","-24.472222","50°01'30 W","24°28'20 S",NA,NA,NA,NA,"arbusto, 1m, flores roxas, anteras roxas, campo sujo.","1897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-08 16:41:18-03","UTFPR","HCF","15671","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","F.S. Meyer","2014",NA,NA,"E.D. Lozano","2013","12","18","Brasil","PR","Ponta Grossa","Parque Estadual de Vila Velha","-49.991944","-25.2475","49°59'31 W","25°14'51 S",NA,NA,NA,NA,"arbusto, rupícola, 1,5 m, flores lilases, afloramento rochoso.","2412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-08 16:41:18-03","UTFPR","HCF","15765","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","F.S. Meyer","2013",NA,NA,"E.D. Lozano","2013","11","27","Brasil","PR","Piraí do Sul","Pousada Pirahy da Serra","-50.020278","-24.466944","50°01'13 W","24°28'01 S",NA,NA,NA,NA,"arbusto, 1,5 m, flores roxas, estames roxos, campo sujo, sobre afloramento rochoso.","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-08 16:41:18-03","UTFPR","HCF","11989","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","F.S. Meyer","2013",NA,NA,"E.D. Lozano","2012","02","18","Brasil","PR","Campo Largo","São Luís do Purunã, paredão próximo ao","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,NA,"arbusto, 2 m, flores lilases. Paredão da Escarpa Devoniana.","891",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA
"98","2020-12-08 16:41:18-03","UTFPR","HCF","23486","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.",NA,NA,NA,NA,"J.M. Silva","2004","01","12","Brasil","PR","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"arbusto, 50 cm, flor violeta. Campo de altitude, solo turfoso e úmido.","3943",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"99","2020-12-08 16:41:18-03","UTFPR","HCF","19783","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","F.S. Meyer","2013","12","15","M.E. Engels","2013","12","14","Brasil","PR","Lapa","subida para o Parque Estadual do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"arbusto, ca. 1 m. Caule castanho. Folhas verdes discolores. Flores roxas. Brácteas vermelhas protegem os botões florais. Floresta Ombrófila Mista. Em campo.","2175",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"100","2020-12-08 16:41:18-03","UTFPR","HCF","18256","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","P. Guimarães","2001",NA,NA,"G. Hatschbach","1977","11","16","Brasil","PR","Palmeira","Rod. do Café, rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"arbusto, 1,50 m, flor violeta. Margens do rio.","40244",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"101","2020-12-08 16:41:18-03","UTFPR","HCF","17015","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","R. Goldenberg; F.S. Meyer; P.J.F. Guimar","2008",NA,NA,"E. Takahashi","1993","11","28","Brasil","PR","Palmeira","Rodovia do Café, margem esquerda do","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"arbusto 1,5 m; flor roxa.","12",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"102","2020-12-21 16:35:00-03","MBM","MBM","429894","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham.) P.J.F.Guim. & Michelang.","Brotto, M.L.","2020","06","09","Brotto, M.L.; Lubow, S.; Lubow, S.","2020","05","28","Brazil","Paraná","Itaperuçu","morro próximo à cidade","-49.400556","-25.220556","-49.400556","-25.220556","1060","1060","MBM429894",NA,"Arbusto com 1 m de altura; pétalas e estames roxos.; Borda da Floresta Ombrófila Mista com campo rupestre.","3869","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:35:08-03","MBM","MBM","226131","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná",NA,"São Luís do Purunã",NA,NA,NA,NA,NA,NA,"MBM226131",NA,NA,"10457","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:35:08-03","MBM","MBM","387686","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.","2013",NA,NA,"Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","2013","11","26","Brazil","Paraná","Piraí do Sul","Chácara Santa Rita da Serra","-50.025","-24.472194","-50.025","-24.472194",NA,NA,"MBM387686","MBM387686","Arbusto, 1m , flores roxas, anteras roxas, campo sujo.; Campos Gerais","1897","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:35:08-03","MBM","MBM","387705","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.","2013",NA,NA,"Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","2013","11","27","Brazil","Paraná","Piraí do Sul","Pousada Pirahy da Serra","-50.020306","-24.466972","-50.020306","-24.466972",NA,NA,"MBM387705","MBM387705","Arbusto, 1,5 m, flores roxas, estames roxos, campo sujo, sobre afloramento rochoso.; Campos Gerais","1958","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:35:08-03","MBM","MBM","387797","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.","2014",NA,NA,"Lozano, E.D.","2013","12","18","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.991917","-25.247556","-49.991917","-25.247556",NA,NA,"MBM387797","MBM387797","Arbusto, rupícola, 1,5 m, flores lilases, afloramento rochoso.; Campos Gerais","2412","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:35:08-03","MBM","MBM","387844","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Brotto, M.L.","2014",NA,NA,"Brotto, M.L.; Motta, J.T.; Silva, J.M.; Vaz, J.; Motta, J.T.; Silva, J.M.; Vaz, J.","2013","12","11","Brazil","Paraná","Cerro Azul","Rodovia PR-092","-49.328528","-24.995583","-49.328528","-24.995583","674","674","MBM387844","MBM387844","Arbusto de 2,5m; flor de pétalas completamente roxas.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","1479","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:35:08-03","MBM","MBM","388311","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Brotto, M.L.","2014","04","15","Brotto, M.L.","2014","03","02","Brazil","Paraná","Piraquara","pico Alvorada 3","-48.958142","-25.485881","-48.958142","-25.485881","1416","1416","MBM388311","MBM388311","Subarbusto de 60cm; frutos esverdeados.; Refúgio Vegetacional Altomontano (campo de altitude).","1549","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:35:08-03","MBM","MBM","388351","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Brotto, M.L.","2014","04","15","Brotto, M.L.; Kuniyoshi, Y.S.; Roderjan, C.V.; Kuniyoshi, Y.S.; Roderjan, C.V.","2014","04","02","Brazil","Santa Catarina","Grão Pará","Estrada do Corvo Branco","-49.366556","-28.056389","-49.366556","-28.056389","1225","1225","MBM388351","MBM388351","Arbusto de 1,8m; corola roxa.; Refúgio Vegetacional Altomontano (vegetação das encostas).","1590","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:35:08-03","MBM","MBM","391577","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Bonin Junior, P.","2014","05",NA,"Cordeiro, J.; Silva, R.C.; Roloff, J.R.; Silva, R.C.; Roloff, J.R.","2013","12","12","Brazil","Paraná","Ponta Grossa","Furnas de Itaiacoca","-49.956667","-25.146944","-49.956667","-25.146944","1030","1030","MBM391577","MBM391577","Arbusto de 1,6m; flores de cor lilás.; Afloramentos rochosos.","4709","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:35:08-03","MBM","MBM","400025","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.","2014",NA,NA,"Lozano, E.D.; May, D.; Saridakis, D.P.; May, D.; Saridakis, D.P.","2014","12","17","Brazil","Paraná","Lapa","Parque Estadual do Monge","-49.700444","-25.775","-49.700444","-25.775",NA,NA,"MBM400025","MBM400025","Arbusto, 1 m, flores lilases, estames róseos.; Campos Gerais, campo sujo.","2895","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:35:08-03","MBM","MBM","400337","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Brotto, M.L.","2015","09","23","Brotto, M.L.","2015","07","06","Brazil","Paraná","Morretes","Serra do Marumbi, Pico Pelado","-48.941475","-25.472464","-48.941475","-25.472464","1470","1470","MBM400337","MBM400337","Arbusto de 1m de altura; frutos secos (passados).; Refúgio Vegetacional Altomontano (campo de altitude).","1940","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:35:08-03","MBM","MBM","400457","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Ferreira, P.C.","2015","10","08","Ferreira, P.C.; Kersten, R.A.; Santos, T.F.; Larocca, P.; Sageth, Y.; Kersten, R.A.; Santos, T.F.; Larocca, P.; Sageth, Y.","2015","04","02","Brazil","Paraná","Quatro Barras","Morro Mão Catira","-48.903611","-25.351111","-48.903611","-25.351111","1420","1420","MBM400457","MBM400457","Arbusto, 1,70m; frutos maduros.; Refúgio Vegetacional Altomontano (Campo de Altitude).","10","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:35:08-03","MBM","MBM","418501","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.","2019","01",NA,"Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","2019","01",NA,"Brazil","Santa Catarina","Timbó Grande","FDT - Fazenda do Timbó","-50.459214","-26.630753","-50.459214","-26.630753",NA,NA,"MBM418501",NA,"Arbusto ca. 2 metros. Inflorescências em dicásios com 3-7 flores; bractéolas ovais, côncavas, avermelhadas. Flores com pétalas, estames e estilete roxos.; Floresta Ombrófila Mista Aluvial, estágio inicial de regeneração.","2551","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:35:08-03","MBM","MBM","226129","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM226129",NA,NA,"6919","Southern America",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"116","2020-12-21 16:35:08-03","MBM","MBM","68898","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","1981","03","18","Brazil","Paraná","Balsa Nova","Serra do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM068898","MBM068898",NA,"1503","Southern America",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"117","2020-12-21 16:35:08-03","MBM","MBM","320410","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.",NA,NA,NA,"Bornschein, M.R.","1988","04","17","Brazil","Paraná","Campina Grande do Sul","Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM320410","MBM320410",NA,"46","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"118","2020-12-21 16:35:08-03","MBM","MBM","385765","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.","2013",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Torres, M.; Canestraro, B.K.; Torres, M.","2012","02","18","Brazil","Paraná","Campo Largo","São Luiz do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM385765","MBM385765","Arbusto, 2m, flores lilases.; Paredão da Escarpa Devoniana.","891","Southern America",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA
"119","2020-12-21 16:35:08-03","MBM","MBM","49777","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, J.",NA,NA,NA,"Hatschbach, G.; Smith, L.B.; Klein, R.M.; Smith, L.B.; Klein, R.M.","1965","01","14","Brazil","Paraná","Campo Largo","Serra São Luís","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM049777","MBM049777",NA,"12094","Southern America",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA
"120","2020-12-21 16:35:08-03","MBM","MBM","309141","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Guimarães, P.",NA,NA,NA,"Marinero, F.","2005","08","27","Brazil","Paraná","Campo Magro","Morro da Palha","-49.4514007568359","-25.3686008453369",NA,NA,NA,NA,"MBM309141","MBM309141",NA,"s.n.","Southern America",NA,NA,NA,NA,"24260","auto",NA,NA,NA,NA
"121","2020-12-21 16:35:08-03","MBM","MBM","169809","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Hatschbach, G.",NA,NA,NA,"Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.","1994","11","09","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM169809","MBM169809",NA,"214","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"122","2020-12-21 16:35:08-03","MBM","MBM","77056","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","1982","09","15","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM077056","MBM077056",NA,"2022","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"123","2020-12-21 16:35:08-03","MBM","MBM","49781","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1959","03","10","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM049781","MBM049781",NA,"5555","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"124","2020-12-21 16:35:08-03","MBM","MBM","44294","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Guimarães, P.",NA,NA,NA,"Hatschbach, G.","1959","11","22","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM044294","MBM044294",NA,"6590","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"125","2020-12-21 16:35:08-03","MBM","MBM","20408","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1971","11","19","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM020408","MBM020408",NA,"28102","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"126","2020-12-21 16:35:08-03","MBM","MBM","169808","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Hatschbach, G.",NA,NA,NA,"Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.","1994","11","09","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM169808","MBM169808",NA,"225","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"127","2020-12-21 16:35:08-03","MBM","MBM","313239","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Guimarães, P.",NA,NA,NA,"Silva, J.M.; Ribas, O.S.; Ribas, O.S.","2006","01","16","Brazil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM313239","MBM313239",NA,"4592","Southern America",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"128","2020-12-21 16:35:08-03","MBM","MBM","335827","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Goldenberg, R.","2007","08","22","Wasum, R.; Scur, L.; Ribas, O.S.; Scur, L.; Ribas, O.S.","2006","01","18","Brazil","Paraná","Lapa","Pedra da Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,"850","850","MBM335827","MBM335827","Em orla da mata","3426","Southern America",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"129","2020-12-21 16:35:08-03","MBM","MBM","5533","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, J.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM005533","MBM005533",NA,"18217","Southern America",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"130","2020-12-21 16:35:08-03","MBM","MBM","396003","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.","2013","12","15","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2013","12","14","Brazil","Paraná","Lapa","subida para o Parque Estadual do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM396003","MBM396003","Arbusto, ca. 1m. Caule castanho. Folhas verdes discolores. Flores roxas. Brácteas vermelhas protegem os botões florais.; Floresta Ombrófila Mista. Em campo.","2175","Southern America",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"131","2020-12-21 16:35:08-03","MBM","MBM","301261","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Goldenberg, R.",NA,NA,NA,"Scheer, M.B.","2001","02","08","Brazil","Paraná","Morretes","Serra da Igreja","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM301261","MBM301261",NA,"204","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"132","2020-12-21 16:35:08-03","MBM","MBM","16896","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, J.",NA,NA,NA,"Hatschbach, G.","1970","11","13","Brazil","Paraná","Morretes","Serra Marumbi, Pico Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM016896","MBM016896",NA,"25382","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"133","2020-12-21 16:35:08-03","MBM","MBM","226134","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Martins, W.",NA,NA,NA,"Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM226134",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"134","2020-12-21 16:35:08-03","MBM","MBM","73102","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Hatschbach, G.",NA,NA,NA,"Oliveira, P.I.","1982","01","21","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM073102","MBM073102",NA,"298","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"135","2020-12-21 16:35:08-03","MBM","MBM","226128","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Martins, W.",NA,NA,NA,"Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM226128",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"136","2020-12-21 16:35:08-03","MBM","MBM","226130","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM226130",NA,"=226130","12468","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"137","2020-12-21 16:35:08-03","MBM","MBM","56267","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Guimarães, P.",NA,NA,NA,"Hatschbach, G.","1977","11","16","Brazil","Paraná","Palmeira","Rodovia do Café, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM056267","MBM056267",NA,"40244","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"138","2020-12-21 16:35:08-03","MBM","MBM","44268","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Guimarães, P.",NA,NA,NA,"Hatschbach, G.","1974","11","22","Brazil","Paraná","Palmeira","Rodovia do Café, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM044268","MBM044268",NA,"11879","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"139","2020-12-21 16:35:08-03","MBM","MBM","226132","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Santa Rita","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM226132",NA,NA,"12371","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"140","2020-12-21 16:35:08-03","MBM","MBM","226133","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Martins, W.",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Santa Rita","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM226133",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"141","2020-12-21 16:35:08-03","MBM","MBM","304936","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Guimarães, P.",NA,NA,NA,"Varoto, R.","2003","01","01","Brazil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM304936","MBM304936",NA,"20","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"142","2020-12-21 16:35:08-03","MBM","MBM","18258","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Guimarães, P.",NA,NA,NA,"Hatschbach, G.","1970","12","03","Brazil","Paraná","Piraquara","Serra do Emboque","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM018258","MBM018258",NA,"25746","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"143","2020-12-21 16:35:08-03","MBM","MBM","326630","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.",NA,NA,NA,"Silva, J.M.; Marinero, F.; Marinero, F.","2006","12","12","Brazil","Paraná","Ponta Grossa","Cachoeira Tia Mariquinha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM326630","MBM326630",NA,"5436","Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"144","2020-12-21 16:35:08-03","MBM","MBM","49778","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, J.",NA,NA,NA,"Hatschbach, G.","1962","12","21","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM049778","MBM049778",NA,"9594","Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"145","2020-12-21 16:35:08-03","MBM","MBM","105281","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Hatschbach, G.",NA,NA,NA,"Paciornik, E.F.; et al.; et al.","1985","12","12","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM105281","MBM105281",NA,"204","Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA
