"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","infraspecificEpithet","individualCount"
"48","2020-11-04 11:06:42-03","ESALQ","ESA","107276","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens",NA,"Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2167.0","1905","06","29",NA,"Brasil","Minas Gerais","Serra de Ouro Branco, na estrada para Ouro Preto; próximo às torres de antenas.","-43.6918983459473","-20.5207996368408",NA,"Subarbusto até 40cm alt.; ramificado na base, ramos eretos; com inflorescências velhas. Encontrado somente em campo graminoso sobre solo arenoso seco. Populações pequenas e esparsas.","ESA107276","ESA107276","Ouro Branco",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2015-07-02 14:01:40-03","JBP","HPL","895","S","Plantae",NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","G.O. Romão","R. Tsuji, G.O. Romão & C.D. Feliciano","466","2004","08","18",NA,"Brasil","MG","Coletado no Parque Nacional de Ibitipoca; R. Tsuji 466-b.",NA,NA,NA,NA,NA,NA,"Ibitipoca",NA,NA,NA,NA,NA,NA,"2009","02","10",NA,NA,NA,NA,NA,NA
"50","2019-11-21 14:35:07-03","UFJF","CESJ","56805","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","R.O. Romão","L. Menini Neto; F.R.G. Salimena; P.H. Nobre","892","2010","09","24","América do Sul","Brasil","Minas Gerais","Parque Estadual da Serra do Papagaio, Trilha para o Retiro dos Pedros. UTM (23K), 0531780, 7562188. 2044 m.s.m.","-44.603099822998","-21.9755992889404",NA,"Arbusto ca. 30 cm alt., frequente no campo. Flores alvas matizadas de róseo.","CESJ056805",NA,"Aiuruoca",NA,NA,NA,"27460","auto",NA,"2013","08","16",NA,NA,NA,NA,NA,NA
"51","2019-11-21 14:35:07-03","UFJF","CESJ","61034","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","R.O. Romão","D.S. Santiago; K. Antunes; R.J.V. Alves","287","2012","11","24","América do Sul","Brasil","Minas Gerais","Parque Estadual da Serra do Papagaio, Pico do Santo Agostinho (Garrafão). Campo de altitude (topo).","-44.6418991088867","-22.1706008911133",NA,"Subarbusto, ca. 20 cm, flores com corola branca, sépalas rosa, frutos imaturos verdes.","CESJ061034",NA,"Alagoa",NA,NA,NA,"13155","auto",NA,"2013","08","16",NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:35:09-03","UFJF","CESJ","9464","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","U.C. Câmara","s.n.","1970","10","01","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"Subarbusto, flores brancas.","CESJ009464",NA,NA,NA,NA,NA,NA,NA,NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:35:07-03","UFJF","CESJ","21983","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","G.O.Romão","L. Krieger; M.C. Brügger","CESJ21983","1988","03","21","América do Sul","Brasil","Minas Gerais","Torre da Embratel","-44.1911010742188","-21.9472007751465",NA,"Na mata rala de pico, arbusto, frutos de sabir adocicado.","CESJ021983",NA,"Bom Jardim de Minas",NA,"1500","1500","20996","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-30 18:32:14-03","UFJF","CESJ","65656","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","A. Cabral; L. Menini Neto; S.G. Furtado; C. Nardy","92","2014","10","31","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Próximo à Gruta dos Coelhos.","-43.793098449707","-21.8425006866455",NA,"Arbusto, ca. 50 cm atl. Na beira da trilha. Folhas levemente discolores, frutos passando do verde ao vermelho. Ca. 1350 m.s.m. Em campo rupestre.","CESJ065656",NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"55","2020-06-30 18:32:14-03","UFJF","CESJ","65652","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","G.O. Romão; A. Cabral","A. Cabral; L. Menini Neto; S.G. Furtado; C. Nardy","88","2014","08","06","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Próximo à Lombada","-43.793098449707","-21.8425006866455",NA,"Arbusto, ca. 30 cm atl. Em afloramento rochoso. Folhas levemente discolores., com algumas passando do verde ao vermelho. Corola alva matizada de vináceo, cálice e brácteas florais passando do verde ao vináceo. Ca. 1700 m.s.m.","CESJ065652",NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,"2014","11","13",NA,NA,NA,NA,NA,NA
"56","2020-06-30 18:32:14-03","UFJF","CESJ","65657","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","A. Cabral; L. Menini Neto; S.G. Furtado; C. Nardy","93","2014","11","01","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Próximo ao Lago das Miragens.","-43.793098449707","-21.8425006866455",NA,"Arbusto, ca. 30 cm atl. Próximo ao curso d'água. Folhas levemente discolores, frutos passando do verde ao vermelho. Ca. 1300 m.s.m.","CESJ065657",NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"57","2020-06-30 18:32:14-03","UFJF","CESJ","65659","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","A. Cabral; L. Menini Neto; S.G. Furtado; C. Nardy","95","2014","11","01","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Próximo ao Lago das Miragens.","-43.793098449707","-21.8425006866455",NA,"Arbusto, ca. 30 cm alt. Folhas levemente discolores, flores alvas matizadas de vináceo, frutos passando do verde ao vermelho. Ca. 1300 m.s.m.","CESJ065659",NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"58","2020-06-30 18:32:14-03","UFJF","CESJ","65663","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","A. Cabral; L. Menini Neto; S.G. Furtado; C. Nardy","99","2014","11","01","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Próximo à portaria.","-43.793098449707","-21.8425006866455",NA,"Arbusto, ca. 25 cm alt. Em campo rupestre. Folhas levemente discolores; pecíolo, pedicelo e raque vináceos; fruto imaturo verde. Ca. 1350 m.s.m.","CESJ065663",NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:35:09-03","UFJF","CESJ","65771","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","L.D. Santana; J.H.C. Ribeiro; J.F.S. Pessoa; N.M. Almeida; E. Landroz","46","2014","09","28","América do Sul","Brasil","MInas Gerais","Parque Estadual da Serra do Papagaio, Área do chapadão.","-44.8899993896484","-21.9589004516602",NA,"Sub-arbusto 30cm. Flores brancas, cálice verde com ápice róseo, algumas pétalas com máculas róseas e estames marrom claro. Em campo de altitude, terreno rochoso, acima de 1800m de altitude.","CESJ065771",NA,"Baependi",NA,NA,NA,"29865","auto",NA,"2014","11","27",NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:35:07-03","UFJF","CESJ","62669","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","A. Cabral; L. Menini Neto; S.G. Furtado; M.Lima","21","2013","02","08","América do Sul","Brasil","MInas Gerais","Parque Estadual da Serra do Papagaio, Borda da mata de Araucária (Serra do Cambuí), na transição entre a floresta ombrófila mista e o campo de altitude.","-44.8899993896484","-21.9589004516602",NA,"Arbusto ca.50cm. Fruto imaturo verde e maduro negro.","CESJ062669",NA,"Baependi",NA,NA,NA,"29865","auto",NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:35:07-03","UFJF","CESJ","60430","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"D.S. Santiago; J.H.C. Ribeiro; L. Menini Neto; S.G. Furtado","149","2012","09","21","América do Sul","Brasil","MInas Gerais","Parque Estadual da Serra do Papagaio, No interior da Mata de Araucária.","-44.8899993896484","-21.9589004516602",NA,"Arbusto, ca 1,5 m, flores brancas com rosa.","CESJ060430",NA,"Baependi",NA,NA,NA,"29865","auto",NA,"2013","08","16",NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:35:07-03","UFJF","CESJ","57898","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","R.O. Romão","L.C.Pereira; R.M. Mello","13","2010","09","18","América do Sul","Brasil","MInas Gerais","Parque Estadual da Serra do Papagaio, Pq. Est. da Serra do Papagaio, Baependi, Minas Gerais - Brasil. Planta coletada em área de campo de altitude.","-44.8899993896484","-21.9589004516602",NA,"Arbusto, com folhas opostas, pequenas com flores pequenas de coloração branca e cálice verde.","CESJ057898",NA,"Baependi",NA,NA,NA,"29865","auto",NA,"2013","08","16",NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:35:09-03","UFJF","CESJ","65767","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","L.D. Santana; J.H.C. Ribeiro; J.F.S. Pessoa; N.M. Almeida","42","2014","09","27","América do Sul","Brasil","MInas Gerais","Parque Estadual da Serra do Papagaio, Vale do Rio Santo Agostinho. Floresta Ombrófila Mista.","-44.8899993896484","-21.9589004516602",NA,"Arbusto 1,5m. Flores amarelo-esverdeadas. Botões verde. Na beira da estrada. 1700m de altitude.","CESJ065767",NA,"Baependi",NA,NA,NA,"29865","auto",NA,"2014","11","27",NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:35:07-03","UFJF","CESJ","13166","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","G.O.Romão","L. Krieger","CESJ13166","1973","11","01","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"No campo arenítico, subarbustinho(30cm). Folhas coriáceas, margem reflexa, face dorsal mais clara.","CESJ013166",NA,NA,NA,"1750","1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:35:07-03","UFJF","CESJ","13235","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","G.O.Romão","L. Krieger","CESJ13235","1973","11","03","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"Subarbusto, no campo arenítico, flores levemente róseas.","CESJ013235",NA,NA,NA,"1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-30 18:32:14-03","UFJF","CESJ","26778","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","G.O. Romão","F.R.G. Salimena; et alli","s.n.","1993","08","28","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,NA,NA,"Arbusto, ca. 1,5m alt., flores alvas, entre o Monjolinho e Lagoa Seca.","CESJ026778",NA,NA,NA,NA,NA,NA,NA,NA,"2011","10","30",NA,NA,NA,NA,NA,NA
"67","2020-06-30 18:32:14-03","UFJF","CESJ","41654","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","L. Krieger","CESJ41654","1970","05","15","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,NA,NA,"No campo arenoso, flor creme, quase branca","CESJ041654",NA,NA,NA,NA,NA,NA,NA,NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:35:09-03","UFJF","CESJ","66592","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","J.G.F. Mendonça; T.O. Orsi; L.D. Santana; J.H.C. Ribeiro","60","2015","06","19","América do Sul","Brasil","MInas Gerais","Parque Estadual da Serra do Papagaio, Subida para o Chapadão, próximo ao Vale das Araucárias","-44.723672","-22.147667",NA,"Erva, 60cm. Campo de Altitude Limpo. Cálice verde com ápice vermelho, corola alva, androceu avermelhado e gineceu alvo.","CESJ066592",NA,"Baependi",NA,"1730","1730",NA,NA,NA,"2015","11","05",NA,"-44.723672","-22.147667",NA,NA,NA
"69","2019-11-21 14:35:09-03","UFJF","CESJ","9253","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","L. Krieger","CESJ9253","1970","07","27","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"Arbusto, frutos verdes, beira da mata.","CESJ009253",NA,NA,NA,NA,NA,NA,NA,NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:35:09-03","UFJF","CESJ","9311","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","L. Krieger; U.C. Câmara","CESJ9311","1970","09","28","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"Suarbusto (30cm) entre outras plantas, flores brancas, com uma nervura rósea nas pétalas, pedúnculo róseo.","CESJ009311",NA,NA,NA,NA,NA,NA,NA,NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:35:09-03","UFJF","CESJ","9378","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","L. Krieger","CESJ9378","1970","09","30","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"Subarbusto, 60cm, folhas duras, fl. róseas.","CESJ009378",NA,NA,NA,NA,NA,NA,NA,NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"72","2020-06-30 18:32:14-03","UFJF","CESJ","35630","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","F.R.G. Salimena; P.H. Nobre; B.C.Campos; V.R. Scalon","s.n.","2001","12","16","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Subida para o Monjolinho. Campo rupestre com elementos de cerrado. Arbusto ca 50cm, flores alvas com bordos da corola róseo, estames amarelos. Fruto imaturos verdes.","CESJ035630",NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"73","2020-06-30 18:32:14-03","UFJF","CESJ","25520","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","G.O. Romão","R.C. Oliveira","s.n.","1991","11","02","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Próximo ao atalho para o Pião, solo argiloso, frequente, herbácea, corola branca.","CESJ025520",NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,"2011","10","30",NA,NA,NA,NA,NA,NA
"74","2020-11-09 19:01:09-03","UFJF","CESJ","25381","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","S.M.S. Verardo; et al.","s.n.","1991","09","12","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Flores brancas, na veira do caminho para o monjolinho, subarbusto;","CESJ025381",NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"75","2020-06-30 18:32:14-03","UFJF","CESJ","25309","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","G.O. Romão","M.C. Brügger","s.n.","1991","06","19","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Arbusto, 20-50cm, saxícola. Flores brancas com cálice róseo, folhas coreáceas. Ocorrendo em locais muito ensolarados.","CESJ025309",NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,"2009","12","19",NA,NA,NA,NA,NA,NA
"76","2020-06-30 18:32:14-03","UFJF","CESJ","65661","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","A. Cabral; L. Menini Neto; S.G. Furtado; C. Nardy","97","2014","11","01","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Próximo à portaria.","-43.793098449707","-21.8425006866455",NA,"Arbusto, ca. 25 cm alt. Em campo rupestre. Folhas levemente discolores; pecíolo, pedicelo e raque vináceos; flores alvas matizadas de vináceo; fruto imaturo verde. Ca. 1350 m.s.m.","CESJ065661",NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:35:07-03","UFJF","CESJ","63846","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","A. Cabral; L. Menini Neto; S.G. Furtado; C. Nardy","62","2013","09","14","América do Sul","Brasil","MInas Gerais","Parque Estadual da Serra do Papagaio","-44.8899993896484","-21.9589004516602",NA,"Arbusto, ca. 30cm, em campo de altitude (ca. 1700 m.s.m.). Folhas levemente discolores, as mais jovens com cor avermelhada. Corola branca, cálice verde, ambos passando para coloração rósea. Brácteas róseas.","CESJ063846",NA,"Baependi",NA,NA,NA,"29865","auto",NA,"2017","01","30",NA,NA,NA,NA,NA,NA
"78","2020-07-02 18:52:45-03","UFJF","CESJ","63060","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","A. Cabral","A. Cabral; L. Menini Neto; D.S. Santiago; S.G. Furtado","9","2012","12","08","América do Sul","Brasil","MInas Gerais","Parque Estadual da Serra do Papagaio","-44.8899993896484","-21.9589004516602",NA,"Arbusto ca. 20 cm. Folhas levemente discolores. Pétalas e sépalas róseas. Fruto maduro negro e fruto imaturo verde. Frutos, pedicelo e ápice de algumas folhas apresentando a coloração rosada. Borda da mata de Araucária (Serra do Cambui). Em campo de alt","CESJ063060",NA,"Baependi",NA,NA,NA,"29865","auto",NA,"2016","01","30",NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:43:02-03","UFMS","CGMS","13358","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"A. Pott; V.J. Pott; S. Aragaki; A.C.M. Cristaldo; D.R. Espírito Santo","11722","2004","04","07",NA,"Brasil","Mato Grosso do Sul","Fazenda Pedra Branca.","-52.7611111","-19.2622222",NA,"Flor vermelho-vivo. Fruto imaturo.Flor visitada por beija-flor. Habitat: Pequenos capões entre cerradão e campo úmido. Solo hidromórfico. Relevo planície. Habito: Arbusto. Esparso. 1,50 m de altura.","CGMS1042772",NA,"Chapadão do Sul",NA,"410","410",NA,NA,NA,NA,NA,NA,NA,"-52,7611111","-19,2622222",NA,NA,NA
"80","2021-03-01 16:29:13-03","UNICAMP","UEC","144124","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Almeda, F; Fritsch, PW; Aranha, JLM; Belinello, R","8866","2004","11","18",NA,"Brazil","Minas Gerais","Serra do Caraça, Parque do Caraça along the trail to Pico Inficionado.","-43.467378","-20.118922",NA,"Shrub 3m tall. Corolla white; stamens yellow-orange.","UEC075322","UEC075322",NA,NA,"1300","1500",NA,NA,NA,"2009","03",NA,NA,"-43.467378","-20.118922",NA,NA,NA
"81","2021-03-01 16:29:13-03","UNICAMP","UEC","144126","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Almeda, F; Fritsch, PW; Aranha, JLM; Belinello, R","8874","2004","11","18",NA,"Brazil","Minas Gerais","Serra do Caraça, Parque do Caraça along the trail to Pico Inficionado.","-43.467378","-20.118922",NA,"shrub 1.5m tall. Young fruits green.","UEC075319","UEC075319",NA,NA,"1300","1500",NA,NA,NA,"2009",NA,NA,NA,"-43.467378","-20.118922",NA,NA,NA
"82","2021-03-01 16:29:13-03","UNICAMP","UEC","4183","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Sucre, D; Braga, PIS; Krieger, PL","7216","1970","09","30",NA,"Brazil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"Arbustinho de até 20cm de altura, crescendo entre gramíneas na formação campestre, cálice verde, crola alba, anteras amarelas, folhas novas avermelhadas.","UEC075328","UEC075328",NA,NA,"1550","1630",NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:29:13-03","UNICAMP","UEC","4368","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Cruz, ND; Shepherd, GJ; et al.","6301","1977","11","17",NA,"Brazil","Minas Gerais","Serra do Caraça, Ca. 70km sulests de Belo Horizonte, mata ciliar, próximo ao mosteiro do Caraça.",NA,NA,NA,"Arbusto de 1,5m. Beira de mata. Flores brancas.","UEC075309","UEC075309",NA,NA,NA,NA,NA,NA,NA,"2005","12",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:29:13-03","UNICAMP","UEC","4369","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Cruz, ND; Shepherd, GJ; et al.","6334","1977","11","18",NA,"Brazil","Minas Gerais","Serra do Caraça, ca. 70km Suleste de Belo horizonte.Beira de mata e campo aberto, caminho para a cascatinha.",NA,NA,NA,"Arbusto té 50cm. Flores brancas longas.","UEC075327","UEC075327",NA,NA,NA,NA,NA,NA,NA,"2005","12",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:29:13-03","UNICAMP","UEC","48518","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Kinoshita, LS","Horta, MB","264","1987","09","28",NA,"Brazil","Minas Gerais","Serra do Caraça",NA,NA,NA,"Arbustivo. Corola branca estilete ultrapassando tamanho dos estames. Anteras grandes amarelas, filetes curtos, cheiro adocicado.; Campo rupestre.","UEC075313","UEC075313",NA,NA,NA,NA,NA,NA,NA,"1990","11",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:29:13-03","UNICAMP","UEC","59016","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Krieger, PL","8628","1970","05","15",NA,"Brazil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"no campo arenoso, flor creme, quase branca.","UEC075326","UEC075326",NA,NA,NA,NA,NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:29:13-03","UNICAMP","UEC","59017","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Krieger, PL","13166","1973","11","01",NA,"Brazil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"No campo arenítico, subarbustinho 30cm). Folhas coriáceas, margem reflexa, face dorsal mais clara.","UEC075323","UEC075323",NA,NA,"1750","1750",NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:29:13-03","UNICAMP","UEC","59019","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Brugger, M","25309B","1991","06","19",NA,"Brazil","Minas Gerais","Parque Florestal Estadual de Ibitipoca.",NA,NA,NA,"Arbusto 20-50cm, saxícola. flores brancas com cálice róseo, folhas coriáceas. Ocorrendo em locais muito ensolarados.","UEC075317","UEC075317","Conceição de Ibitipoca",NA,NA,NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:29:13-03","UNICAMP","UEC","59025","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Kinoshita, LS","Krieger, PL","13235","1973","11","03",NA,"Brazil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"Subarbusto no campo arenítico. Flores levemente róseas.","UEC075321","UEC075321",NA,NA,NA,NA,NA,NA,NA,"1995","08",NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:29:13-03","UNICAMP","UEC","74955","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Verardo, SMS; et al.","25381","1991","09","12",NA,"Brazil","Minas Gerais","Parque Florestal Estadual de Ibitipoca.",NA,NA,NA,"Flores brancas, na beira do caminho para Monjolinho, subarbusto.","UEC075320",NA,"Conceição de Ibitipoca",NA,NA,NA,NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:29:13-03","UNICAMP","UEC","74960","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Kinoshita, LS","Márcio","16390","1977","07","16",NA,"Brazil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"Nos campos altos, arbusto até 50cm. flores urceoladas.","UEC075315","UEC075315",NA,NA,NA,NA,NA,NA,NA,"1995","08",NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:29:13-03","UNICAMP","UEC","74747","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Kinoshita, LS","Teixeira, WA","24252","1993","10","16",NA,"Brazil","Minas Gerais","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,"Arbusto.Coletada em solo arenoso próximo aos afloramentos de quartzito, MBR. Flores brancas.; Campo rupestre","UEC075311","UEC075311","Itabirito",NA,NA,NA,"20553","auto",NA,"1995","08",NA,NA,NA,NA,NA,NA,NA
