"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","recordNumber","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","previousCatalogNumber"
"49","2016-02-02 14:38:37-02","BGBM","B","B 10 0157360","S","Plantae","Musaceae","Heliconia","angusta","Heliconia angusta",NA,NA,"Keller",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100157360","B100157360",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100157360 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA
"50","2019-02-15 11:40:19-02","IPA","IPA","89025","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Lima, P.B.","Lima, L.F.; Lima, P.B.; Lima, P.B.","2010","11","26","Brasil","Alagoas","Ibateguara","-35.919444","-8.998889","-35.919444","-8.998889",NA,NA,"IPA0089025",NA,"Plantae",NA,"2011","05","145","Usina Serra Grande, Coimbra.",NA,NA,"Fragmento de Floresta Atlântica.",NA,"Southern America",NA,"16",NA,NA,NA,NA,NA
"51","2019-11-21 14:37:29-03","UFJF","CESJ","31554","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","R.C. Forzza","R.C. Forzza; L.D. Meireles","2000","11","26","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ031554",NA,"Angiosperma",NA,"2002",NA,"1719","Reserva Biológica da Represa do Grama","11991",NA,"Erva. Folhas levemente discolores, brácteas vermelhas, frutos amarelos, flores amarelas com ápice verde.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:37:29-03","UFJF","CESJ","32912","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.M.A. Braga","R.M. Castro; P.H. Nobre; F.R.G. Salimena; V.R. Almeida; B.C.Campos","2001","04","21","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ032912",NA,"Angiosperma",NA,"2002","10","285","Reserva Biológica da Represa do Grama","11991",NA,"Erva terrestre na borda da mata, próximo ao curso d'água. Folhas discolores. Brácteas vermelhas. Botões florais amarelos.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:37:29-03","UFJF","CESJ","38425","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","R.C. Forzza","L. Menini Neto; V.R. Almeida; V.R. Scalon; R.C. Forzza; L.C.S. Assis; L.D. Meireles","2002","09","21","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ038425",NA,"Angiosperma",NA,"2002",NA,"6","Reserva Biológica da Represa do Grama","11991",NA,"Erva terrester, ca. 1,80 m de altura, interior da mata, brácteas vermelhas, botões amarelos-claros, frutos amarelos.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:37:29-03","UFJF","CESJ","32498","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","R.C. Forzza","R.G. Silveira; M.L.G. Lisboa","1993",NA,NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ032498",NA,"Angiosperma",NA,"2004","02","s.n.","Morro do Imperador","36144",NA,NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:37:29-03","UFJF","CESJ","31482","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","R.C. Forzza","L.D. Meireles; P.Siranka; L.F.Fazza; L. Fernandes","2000","11","18","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ031482",NA,"Angiosperma",NA,"2002",NA,"s.n.","Reserva Biológica da Represa do Grama","11991",NA,"Erva, 1 m de altura, inflorescência com brácteas vermelho-vivo e infrutescência amarela.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:37:29-03","UFJF","CESJ","34820","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.M.A. Braga","R.M. Castro; V.R. Almeida; P.C.L. Faria; B.K.S. Franco; L.S. Fernandes","2001","10","31","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"CESJ034820",NA,"Angiosperma",NA,"2002","09","654","Reserva Biológica da Represa do Grama","11991",NA,"Erva terrestre no interior de mata, frequente, ca. 70 cm. Brácteas vermelhas, flores e frutos amarelos.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:37:29-03","UFJF","CESJ","58718","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","C.N. Silva","C.N. Silva; J.H.C. Ribeiro","2011","09","14","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ058718",NA,"Angiosperma",NA,"2012","03","081","Jardim Botânico da UFJF - Mata do Krambeck, Interior de mata.","36144",NA,"Interior de mata. Herbácea, ca. de 1,5m de alt., flores vermelhas.","auto","América do Sul",NA,"06",NA,NA,NA,NA,NA
"58","2019-11-21 14:37:29-03","UFJF","CESJ","40211","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.","H.L. Mello Barreto","s.col.","1934","08","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"CESJ040211",NA,"Angiosperma",NA,NA,NA,"s.n.",NA,"57442",NA,"Herbácea 0,80 m. Cultivada. Jardim Botanico do Rio nº320.","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"59","2021-04-07 11:44:59-03","UFMS","CGMS","6072","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"E. Scremin-Dias; et al.","1995","04","25","Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"CGMS1019221",NA,NA,NA,NA,NA,"193","Margem da Nascente do Rio Sucuri.","71352",NA,"Inflorescência vermelha. Fruto amarelo/ alaranjado. Habitat: Palustre. Habito: Arbusto.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-12 12:52:36-03","UNICAMP","UEC","209326","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Campos-Rocha, A","Campos-Rocha, A; Lorenzi, H; Saka, MN; Shimizu, GH","2013","12","12","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"UEC181537",NA,"Liliopsida",NA,"2013","12","1353","Estação Biológica de Santa Lúcia, Trilha Indaiaçu","23813",NA,"Herbácea rizomatosa, ca. 1,2 m de altura (até 1,6 m), brácteas avermelhadas (alaranjada na quilha), raque alaranjada, frutos alaranjados (pedicelos alaranjados a amarelados)","auto",NA,NA,"12",NA,NA,NA,NA,NA
"61","2021-03-12 12:52:36-03","UNICAMP","UEC","209355","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Campos-Rocha, A","Campos-Rocha, A; Bellozi, G","2013","08","24","Brazil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"UEC181511","UEC181511_v01 UEC181511_v01_","Liliopsida",NA,"2013","08","1244","em cultivo no Jardim Botânico Plantarum, à sombra de Tapirira guianensis, trazido do hábitat natural em Petrópolis-RJ (Fazenda Sanson)","36524",NA,"Herbácea ca. 50 cm de altura, musoide, bráctea basal avermelhada com quilha esverdeada, brácteas róseo-alaranjadas com faixa central interna amarelada, raque alaranjada, pedicelo amarelo, ovário amarelo, tepalas brancas","auto",NA,NA,"24",NA,NA,NA,NA,NA
"62","2019-11-19 14:07:17-03","UFRPE","PEUFR","23156","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.R.R. Cantarelli","S.S. Lira","1996","05","21","Brasil","Pernambuco","Bonito","-35.695833","-8.494444","35°41'45''W","8°29'40''S","444","444","PEUFR023156",NA,NA,NA,"1998","03","183","Reserva Municipal de Bonito",NA,NA,"Erva com ca. 0,4-0,5m de alt.; caule verde; brácteas vermelho-alaranjadas; fruto alaranjado com manchas pretas no ápice",NA,NA,NA,"09",NA,NA,NA,NA,NA
"63","2019-11-19 14:07:17-03","UFRPE","PEUFR","23160","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.R.R. Cantarelli","E. Rodrigues; E. Freire; E. Carneiro; V. Monteiro","1995","09","12","Brasil","Pernambuco","Bonito","-35.695833","-8.494444","35°41'45''W","8°29'40''S","444","444","PEUFR023160",NA,NA,NA,"1998","03","60","Reserva Municipal de Bonito",NA,NA,"Caule verde; folhas amarela-avermelhada",NA,NA,NA,"09",NA,NA,NA,NA,NA
"64","2019-11-19 14:07:17-03","UFRPE","PEUFR","23159","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.R.R. Cantarelli","E. Inácio; M.F.A. Lucena; M.P. Silva","1996","03","06","Brasil","Pernambuco","Bonito","-35.695833","-8.494444","35°41'45''W","8°29'40''S","444","444","PEUFR023159",NA,NA,NA,"1998","03","177","Reserva Municipal de Bonito",NA,NA,"Erva com brácteas amareladas; fruto imaturo amarelo e maduro roxo.",NA,NA,NA,"09",NA,NA,NA,NA,NA
"65","2019-11-19 14:07:17-03","UFRPE","PEUFR","23158","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.R.R. Cantarelli","M.J. Hora; M.J. Campelo","1996","03","06","Brasil","Pernambuco","Bonito","-35.695833","-8.494444","35°41'45''W","8°29'40''S","444","444","PEUFR023158",NA,NA,NA,"1998","03","74","Reserva Municipal de Bonito",NA,NA,"Subarbusto com brácteas vermelho-alaranjado; botão laranja e frutos imaturos cor de laranja",NA,NA,NA,"09",NA,NA,NA,NA,NA
"66","2019-11-19 14:07:17-03","UFRPE","PEUFR","23157","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.R.R. Cantarelli","E. Inácio; M. Oliveira; L.F. Silva; R. Cysneiros","1996","02","09","Brasil","Pernambuco","Bonito","-35.695833","-8.494444","35°41'45''W","8°29'40''S","444","444","PEUFR023157",NA,NA,NA,"1998","03","150","Reserva Municipal de Bonito",NA,NA,"Erva com brácteas vermelhas; pétalas alaranjadas com manchas no ápice; estames alvos com anteras creme; estigma unífido alaranjado; estrutura alva na base dos estames",NA,NA,NA,"09",NA,NA,NA,NA,NA
"67","2019-11-19 14:07:17-03","UFRPE","PEUFR","23155","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.R.R. Cantarelli","L.F. Silva; F.F. Melo; M. Oliveira; A.C. Souza","1996","05","21","Brasil","Pernambuco","Bonito","-36","-8.31","36°00'00''W","8°18'36''S","444","444","PEUFR023155",NA,NA,NA,"1998","03","234","Reserva Municipal de Bonito",NA,NA,"Erva com ca. de 1,5m de alt.; brácteas vermelhas; fruto imaturo vermelho alaranjado",NA,NA,NA,"09",NA,NA,NA,NA,NA
"68","2019-11-19 14:07:17-03","UFRPE","PEUFR","24268","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.R.R. Cantarelli","S.S. Lira; A.B. Marcon; D.C. Pimentel; M. Oliveira; E.Freire","1996","03","06","Brasil","Pernambuco","Bonito","-35.695833","-8.494444","35°41'45''W","8°29'40''S","444","444","PEUFR024268",NA,NA,NA,"1998","03","127","Reserva Municipal de Bonito",NA,NA,"Erva com ca. de 1m de alt; caule esverdeado com manchas vináceas; inflorescência alaranjado",NA,NA,NA,"09",NA,NA,NA,NA,NA
"69","2019-11-19 14:07:17-03","UFRPE","PEUFR","23162","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.R.R. Cantarelli","F.M.O. Villarouco; L.F. Silva; M. Oliveira; S.S. Lira; E. Inácio","1996","05","21","Brasil","Pernambuco","Bonito","-35.695833","-8.494444","35°41'45''W","8°29'40''S","444","444","PEUFR023162",NA,NA,NA,"1998","03","179","Reserva Municipal de Bonito",NA,NA,"Substrato com cerca de 1m de altura; caule verde com manchas vinho; brácteas vermelho-alaranjadas; frutos maduros laranja-claro e imaturos laranja-escuro.",NA,NA,NA,"09",NA,NA,NA,NA,NA
"70","2019-11-19 14:07:17-03","UFRPE","PEUFR","23161","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.R.R. Cantarelli","A.B. Marcon; S.S. Lira; L.F. Silva; F.M.O. Villarouco; E. Rodrigues","1995","09","18","Brasil","Pernambuco","Bonito","-35.695833","-8.494444","35°41'45''W","8°29'40''S","444","444","PEUFR023161",NA,NA,NA,"1998","03","70","Reserva Municipal de Bonito",NA,NA,"Subarbusto com ca. 0,6m de alt.; infl. com brácteas vermelho-alaranjado; frutos laranja escuro",NA,NA,NA,"09",NA,NA,NA,NA,NA
"71","2019-11-19 14:07:17-03","UFRPE","PEUFR","19040","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","M.R.C. Sales de Melo","E. Menezes; S.S. Lira; F. Villarouco; V.V. Henrique; M.B. Costa e Silva; E. Rodrigues","1995","03","15","Brasil","Pernambuco","Bonito","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"PEUFR019040",NA,NA,NA,"1995","06","56","Reserva Ecológica Municipal da Prefeitura de Bonito","20932",NA,"Subarbusto com ca. 1m de alt.; caule verde-claro; infl. laranja-avermelhada; base da flor laranja com centro escuro","auto",NA,NA,"21",NA,NA,NA,NA,NA
"72","2019-11-19 14:07:17-03","UFRPE","PEUFR","19032","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","M.R.C. Sales de Melo","M. Tschá; M.F.A. Lucena; A.B. Marcon; M. Oliveira","1995","03","15","Brasil","Pernambuco","Bonito","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"PEUFR019032",NA,NA,NA,"1995","06","42","Reserva Ecológica Municipal da Prefeitura de Bonito","20932",NA,"Erva com flores alaranjadas com brácteas avermelhas","auto",NA,NA,"21",NA,NA,NA,NA,NA
"73","2019-11-19 14:07:17-03","UFRPE","PEUFR","19011","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","J.R.R. Cantarelli","E. Rodrigues; S. Lira; F. Villarouco; Costa e Silva; E. Menezes","1995","03","15","Brasil","Pernambuco","Bonito","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"PEUFR019011",NA,NA,NA,"1998","03","18","Reserva Ecológica Municipal da Prefeitura de Bonito","20932",NA,"Subarbusto com ca d1m; inflorescência laranja-avermelhada; caule verde-claro","auto",NA,NA,"09",NA,NA,NA,NA,NA
"74","2019-11-19 14:07:17-03","UFRPE","PEUFR","18867","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.","M.R.C. Sales de Melo","E. Inácio da Silva; M.R.C. Sales de Melo; M. Tschá; A.B. Marcon","1995","04","04","Brasil","Pernambuco","Caruaru","-36","-8.31","36°00'00''W","8°18'36''S","1100","1100","PEUFR018867",NA,NA,NA,"1995","05","22","Reserva Municipal",NA,NA,"Herbácea com ca. de 2m de alt.; fruto imaturo amarelado.",NA,NA,NA,"16",NA,NA,NA,NA,NA
"75","2019-11-19 14:07:17-03","UFRPE","PEUFR","18868","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.","M.R.C. Sales de Melo","M. Tschá; A.B. Marcon; E. Inácio; E.B. Almeida; M.R.C. Sales de Melo","1995","04","04","Brasil","Pernambuco","Caruaru","-36","-8.31","36°00'00''W","8°18'36''S","1100","1100","PEUFR018868",NA,NA,NA,"1995","05","54","Reserva Municipal",NA,NA,"Herbácea com flores alaranjadas",NA,NA,NA,"16",NA,NA,NA,NA,NA
"76","2019-11-19 14:07:17-03","UFRPE","PEUFR","19367","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.","L.C. Gomes","M. Tschá; J.F. Nascimento; B. Sanuinetti","1995","05","25","Brasil","Pernambuco","Caruaru","-36","-8.31","36°00'00''W","8°18'36''S","1100","1100","PEUFR019367",NA,NA,NA,"1995","06","96","Parque Ecológico Municipal",NA,NA,"Subarbusto com ca. de 1m de alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-09 16:54:26-03","UFRPE","PEUFR","27066","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.",NA,"M.C. Tschá; L.M. Nascimento","1996","05","16","Brasil","Pernambuco","Caruaru","-36","-8.31","36°00'00''W","8°18'36''S","1100","1100","PEUFR027066",NA,NA,NA,NA,NA,"801","Brejo dos Cavalos",NA,NA,"Arbusto com ca 1m de alt.; infl vermelha-alaranjada",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-19 14:07:17-03","UFRPE","PEUFR","42341","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.","M.F.A. Lucena","I.M.M. Sá e Silva; A.G. Silva; A.D.C. Cavalcanti & A.B. Lima","2002","10","21","Brasil","Pernambuco","Igarassu","-35.002778","-7.838889","35°00'10''W","7°50'20''S","30","30","PEUFR042341",NA,NA,NA,"2005","02","69","Mata dos Macacos",NA,NA,"Arvoreta com 1.35m de altura; indivíduo n°45; folhas discolores; ocasional",NA,NA,NA,"02",NA,NA,NA,NA,NA
"79","2019-11-19 14:07:17-03","UFRPE","PEUFR","11220","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.","S. Tavares","G. Teixeira","1965","07","03","Brasil","Pernambuco","Maraial","-35.8088989257812","-8.78250026702881",NA,NA,NA,NA,"PEUFR011220",NA,NA,NA,"1966","05","2729","Engenho Perseverança","17320",NA,"Planta com brácteas vermelho-alaranjadas; fls. alaranjadas","auto",NA,NA,"09",NA,NA,NA,NA,NA
"80","2019-11-06 09:55:48-03","UFOP","OUPR","14078","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"s.col.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,"1986","01","s.n.","Corcovado","57442",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-09-27 18:05:02-03","UFES","VIES","31846","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Zorzanelli, J.P.F.","Couto, D.R.; Favoreto, F.C. & Souza, F.B.","2010","10","04","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"VIES031846","VIES031846",NA,NA,"2013","10","1679","Burarama.","35694",NA,NA,"auto",NA,NA,"23",NA,NA,NA,NA,NA
"82","2020-04-27 16:10:09-03","UFES","VIES","16609","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Mascarenhas, A.A.S.","Pereira, O.J.; Espindula, E.","2000","08","17","Brasil","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"VIES016609","VIES016609",NA,NA,"2016","09","6344","Rio Jucu.","48150",NA,NA,"auto",NA,NA,"27",NA,NA,NA,NA,NA
"83","2020-04-27 16:10:09-03","UFES","VIES","15880","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Mascarenhas, A.A.S.","Calatrone, J.W.; et al.","2008","03","14","Brasil","Espírito Santo","Marechal Floriano","-40.6831016540527","-20.4127998352051",NA,NA,NA,NA,"VIES015880","VIES015880",NA,NA,"2016","09","61",NA,"23038",NA,NA,"auto",NA,NA,"27",NA,NA,NA,NA,NA
"84","2020-04-27 16:10:09-03","UFES","VIES","16822","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Mascarenhas, A.A.S.","Gomes, J.M.L.","2006","08","06","Brasil","Espírito Santo","Montanha","-40.3633003234863","-18.1268997192383",NA,NA,NA,NA,"VIES016822","VIES016822",NA,NA,"2016","09","2875",NA,"28642",NA,NA,"auto",NA,NA,"27",NA,NA,NA,NA,NA
"85","2020-04-27 16:10:09-03","UFES","VIES","19733","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Mascarenhas, A.A.S.","Gomes, J.M.L.","2009","11","22","Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES019733","VIES019733",NA,NA,"2016","09","3663","APA Mestre Álvaro.","16451",NA,NA,"auto",NA,NA,"27",NA,NA,NA,NA,NA
"86","2020-04-27 16:10:09-03","UFES","VIES","33627","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Moraes, A.M.","Moraes, A.M.","2011","09","22","Brasil","Minas Gerais","Espera Feliz","-41.859444","-20.659722","41º51'34''W","20º39'35''S",NA,NA,"VIES033627","VIES033627",NA,NA,"2013","03","195","Reserva Particular do Patrimônio Natural Meu Reino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-04-27 16:10:09-03","UFES","VIES","9217","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Mascarenhas, A.A.S.","Gomes, J.M.L.; Sarnaglia Júnior, V.B. & Zani, L.B.","2009","03","19","Brasil","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"VIES009217","VIES009217",NA,NA,"2016","09","3251","Área 139 da Aracruz Celulose S.A.","37987",NA,NA,"auto",NA,NA,"27",NA,NA,NA,NA,NA
"88","2020-04-27 16:10:09-03","UFES","VIES","2793","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Mascarenhas, A.A.S.","Pereira, O.J.; Gomes, J.M.L. & Fabris, L.C.","1988","06","24","Brasil","Espírito Santo","Cariacica","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"VIES002793","VIES002793",NA,NA,"2016","09","1556","Alegre.","18507",NA,NA,"auto",NA,NA,"27",NA,NA,NA,NA,NA
"89","2020-04-27 16:10:09-03","UFES","VIES","30207","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Zorzanelli, J.P.F.","Zorzanelli, J.P.F.; Lage, C. & Silveira, P.","2011","10","08","Brasil","Espírito Santo","Iúna","-41.5358009338379","-20.3458003997803",NA,NA,"1225","1225","VIES030207","VIES030207",NA,NA,"2012","03","139","Serra do Valentim.","32198",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-04-27 16:10:09-03","UFES","VIES","30206","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Zorzanelli, J.P.F.","Zorzanelli, J.P.F.","2011","12","12","Brasil","Espírito Santo","Iúna","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"VIES030206","VIES030206",NA,NA,"2012","03","228","Serra do Valentim.","32198",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-04-27 16:10:09-03","UFES","VIES","21891","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Zorzanelli, J.P.F.","Zorzanelli, J.P.F.; Lage, C.","2011","09",NA,"Brasil","Espírito Santo","Iúna","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"VIES021891","VIES021891",NA,NA,"2012","03","437","Serra do Valentim.","32198",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-04-27 16:10:09-03","UFES","VIES","16142","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Mascarenhas, A.A.S.","Pereira, O.J.","1997","04","14","Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES016142","VIES016142",NA,NA,"2016","09","7690","Bacia Rio Jacaraípe.","16451",NA,NA,"auto",NA,NA,"27",NA,NA,NA,NA,NA
"93","2020-12-21 16:29:22-03","MBM","MBM","155289","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Andersson, L.","Hatschbach, G.; et al.; et al.",NA,NA,NA,"Brazil","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"MBM155289","MBM155289",NA,NA,NA,NA,"57960","Alto do Galo","48150",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:29:22-03","MBM","MBM","63755","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","L. Emygdeo de Mello Filho","Martinelli, G.; Carauta, J.P.; Carauta, J.P.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM063755","MBM063755",NA,NA,NA,NA,"6184","Estrada Vista Chineza","57442",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:29:22-03","MBM","MBM","170600","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Schinini, A.","Krapovickas, A.; et al.; et al.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM170600","MBM170600",NA,NA,NA,NA,"44992",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:29:22-03","MBM","MBM","420965","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Mazziero, F.F.F.","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","2018","11","18","Brazil","Minas Gerais","Mariana","-43.305833","-20.275833","-43.305833","-20.275833","637","637","MBM420965",NA,NA,NA,"2018","12","3977",NA,NA,NA,"Erva terrícola, 1,5 m, bracteas alaranjadas e flores inteiramente amar; Vegetação secundária média/avançada",NA,"Southern America",NA,"01",NA,NA,NA,NA,NA
"97","2020-12-21 16:29:22-03","MBM","MBM","422511","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Barboza, E.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","2019","03","29","Brazil","Espírito Santo","Castelo","-41.168056","-20.614167","-41.168056","-20.614167","127","127","MBM422511",NA,NA,NA,"2019","06","6032","Parque Estadual Mata das Flores",NA,NA,"Erva com 2 m de altura; inflorescência avermelhada, flores amareladas.; Floresta Ombrófila Densa Submontana.",NA,"Southern America",NA,"26",NA,NA,NA,NA,NA
