"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"364","2020-12-21 16:28:45-03","MBM","MBM","56981","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Hatschbach, G.","38888","1976","09","21","Southern America","Brazil","Paraná","Lapa","Colônia Mariental","-49.7158012390137","-25.7696990966797",NA,NA,"MBM056981","MBM056981",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"365","2020-12-21 16:28:44-03","MBM","MBM","135204","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Hatschbach, G.; Souza, A.; Souza, A.","50337","1986","01","23","Southern America","Brazil","Paraná","Lapa","Lapa, rodovia para Porto Amazonas","-49.7158012390137","-25.7696990966797",NA,NA,"MBM135204","MBM135204",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"366","2020-12-21 16:28:44-03","MBM","MBM","189330","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, R.S.","Vieira, A.O.S.; et al.; et al.","165","1996","10","15","Southern America","Brazil","Paraná","Londrina","Sítio Casa das Pedras, Tamarana","-51.1627998352051","-23.3103008270264",NA,NA,"MBM189330","MBM189330",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"367","2020-12-21 16:28:44-03","MBM","MBM","169773","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Imaguire, N.","5323","1977","11","18","Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM169773","MBM169773",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"368","2020-12-21 16:28:45-03","MBM","MBM","38013","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Hatschbach, G.; Smith, L.B.; Klein, R.; Smith, L.B.; Klein, R.","12114","1965","01","14","Southern America","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM038013","MBM038013",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"369","2020-12-21 16:28:45-03","MBM","MBM","3972","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Sleumer, H.","Hatschbach, G.","17119","1967","09","07","Southern America","Brazil","Paraná","Ponta Grossa","Piriquitos","-50.1618995666504","-25.0949993133545",NA,NA,"MBM003972","MBM003972",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"370","2020-12-21 16:28:45-03","MBM","MBM","6330","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Frenzel, A.","s.n.","1951","09",NA,"Southern America","Brazil","Paraná","Prudentópolis","Linha Esperança","-50.9777984619141","-25.2131004333496",NA,NA,"MBM006330","MBM006330",NA,NA,NA,NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA
"371","2020-12-21 16:28:45-03","MBM","MBM","22644","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Hatschbach, G.","28616","1972","01","09","Southern America","Brazil","Paraná","Quatro Barras","Campininha","-49.0769004821777","-25.3656005859375",NA,NA,"MBM022644","MBM022644",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"372","2020-12-21 16:28:44-03","MBM","MBM","135203","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","762","1989","12","29","Southern America","Brazil","Paraná","Rio Branco do Sul","Alto do Açungui","-49.3142013549805","-25.1900005340576",NA,NA,"MBM135203","MBM135203",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"373","2020-12-21 16:28:44-03","MBM","MBM","136786","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Lindeman, J.; Haas, H.; Haas, H.","2486","1966","08","28","Southern America","Brazil","Paraná","Rio Branco do Sul","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"MBM136786","MBM136786",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"374","2020-12-21 16:28:45-03","MBM","MBM","283060","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, M.C.","Cavalheiro, A.L.; et al.; et al.","168","1999","12","07","Southern America","Brazil","Paraná","São Jerônimo da Serra","Sítio Três Minas","-50.7411003112793","-23.7275009155273",NA,NA,"MBM283060","MBM283060",NA,NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"375","2020-12-21 16:44:17-03","MBM","MBM","386674","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Cordeiro, J.","Engels, M.E.","1705","2013","09","25","Southern America","Brazil","Paraná","São José dos Pinhais","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville","-49.2064018249512","-25.5347003936768",NA,"Arbórea. Folhas verdes. Flores verdes alvacentas. Espinhos no caule.; Floresta Ombrófila Mista.","MBM386674","MBM386674",NA,NA,"2013",NA,NA,"12","10","45291","auto",NA,NA,NA,NA,NA,NA
"376","2020-12-21 16:28:45-03","MBM","MBM","304895","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Ribas, O.S.; Wasum, R.; Scur, L.; Wasum, R.; Scur, L.","6801","2005","04","19","Southern America","Brazil","Paraná","São Mateus do Sul","Usina do Xisto","-50.3828010559082","-25.8742008209229",NA,NA,"MBM304895","MBM304895",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"377","2020-12-21 16:28:45-03","MBM","MBM","241671","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Medri, C.; et al.; et al.","554","1997","12","06","Southern America","Brazil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,"MBM241671","MBM241671",NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"378","2020-12-21 16:28:45-03","MBM","MBM","270843","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Medri, C.","Medri, C.; et al.; et al.","488","1997","10","11","Southern America","Brazil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,"MBM270843","MBM270843",NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"379","2020-12-21 16:28:45-03","MBM","MBM","76705","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Hatschbach, G.","45507","1982","09","30","Southern America","Brazil","Paraná","Teixeira Soares","Rio da Areia","-50.4606018066406","-25.3682994842529",NA,NA,"MBM076705","MBM076705",NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
"380","2020-12-21 16:28:44-03","MBM","MBM","118674","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","51725","1987","12","26","Southern America","Brazil","Paraná","Tomazina","Estrada para Salto Cavalcanti","-49.9496994018555","-23.778299331665",NA,NA,"MBM118674","MBM118674",NA,NA,NA,NA,NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA
"381","2020-12-21 16:28:44-03","MBM","MBM","167126","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","59388","1993","09","18","Southern America","Brazil","Paraná","Tomazina","Rodovia para Salto Cavalcante","-49.9496994018555","-23.778299331665",NA,NA,"MBM167126","MBM167126",NA,NA,NA,NA,NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA
"382","2020-12-21 16:44:17-03","MBM","MBM","426682","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Estevan, D.A.","Zimbro, E.","s.n.","2015","11","03","Southern America","Brazil","Paraná","Virmond","Sítio Santa Iracema","-52.1994018554688","-25.3810997009277",NA,"Árvore, 2m. Frutos.","MBM426682",NA,NA,NA,"2016",NA,NA,NA,NA,"22917","auto",NA,NA,NA,NA,NA,NA
"383","2020-12-21 16:28:45-03","MBM","MBM","291863","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Tomasetto, F.; et al.; et al.","241","2001","07","19","Southern America","Brazil","São Paulo","Paulo de Faria","Estação Ecológica","-49.3800010681152","-20.0300006866455",NA,NA,"MBM291863","MBM291863",NA,NA,NA,NA,NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA
"384","2019-11-01 15:28:39-03","PUC-RIO","FCAB","1309","PreservedSpecimen","Plantae",NA,"Angiospermae","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Ronaldo Marque","P. Capell S.J.","s.n.","1953","04",NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"001309",NA,NA,NA,"2006",NA,NA,"08","11","33190","auto",NA,NA,NA,NA,NA,NA
"385","2015-09-04 02:27:20-03","MNHN","RECOLNAT_MNHN_P","P00371632","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Sleumer","Regnell, A.F.",NA,"1847","11","12",NA,"Brésil",NA,NA,"Caldas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00371632' target='other'> <mi>dwc_moreinfo</mi></a>","P00371632","P00371632_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,"III 393",NA,NA
"386","2015-09-05 06:34:19-03","MNHN","RECOLNAT_MNHN_P","P04821708","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Claussen",NA,"1841","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821708' target='other'> <mi>dwc_moreinfo</mi></a>","P04821708","P04821708_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",NA,NA
"387","2015-09-05 06:34:19-03","MNHN","RECOLNAT_MNHN_P","P04821709","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Claussen",NA,"1843","1","1",NA,"Brasil","Minas Gerais",NA,"Cachoeira do campo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821709' target='other'> <mi>dwc_moreinfo</mi></a>","P04821709","P04821709_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39",NA,NA
"388","2015-09-05 06:34:19-03","MNHN","RECOLNAT_MNHN_P","P04821710","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Smith, L.B.|Hatschbach, G.|Klein, R.",NA,"1965","1","14",NA,"Brasil","Paraná","Ponta Grossa","Base of sandstone cliffs, Vila Velha","-50.03333","-25.21667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821710' target='other'> <mi>dwc_moreinfo</mi></a>","P04821710","P04821710_01","890","920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14454",NA,NA
"389","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821711","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Miers",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821711' target='other'> <mi>dwc_moreinfo</mi></a>","P04821711","P04821711_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4416",NA,NA
"390","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821716","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Claussen|Delessert, B.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821716' target='other'> <mi>dwc_moreinfo</mi></a>","P04821716","P04821716_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2015-09-03 19:46:28-03","MNHN","RECOLNAT_MNHN_P","P00371628","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Sleumer","Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00371628' target='other'> <mi>dwc_moreinfo</mi></a>","P00371628","P00371628_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA
"392","2015-09-03 19:46:28-03","MNHN","RECOLNAT_MNHN_P","P00371629","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Sleumer","Sellow",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00371629' target='other'> <mi>dwc_moreinfo</mi></a>","P00371629","P00371629_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isolectotype",NA,NA,NA,NA
"393","2015-09-03 19:46:27-03","MNHN","RECOLNAT_MNHN_P","P00371630","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Sleumer","Sello",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00371630' target='other'> <mi>dwc_moreinfo</mi></a>","P00371630","P00371630_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isolectotype",NA,NA,NA,NA
"394","2015-09-03 19:46:27-03","MNHN","RECOLNAT_MNHN_P","P00371631","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Sleumer","Regnell, A.F.",NA,"1864","12",NA,NA,"Brésil",NA,NA,"Caldas, Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00371631' target='other'> <mi>dwc_moreinfo</mi></a>","P00371631","P00371631_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,"III 393",NA,NA
"395","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821718","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","Donné par M. Claussen <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821718' target='other'> <mi>dwc_moreinfo</mi></a>","P04821718","P04821718_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44",NA,NA
"396","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821720","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Claussen",NA,"1841","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821720' target='other'> <mi>dwc_moreinfo</mi></a>","P04821720","P04821720_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA
"397","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821721","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Claussen",NA,"1843","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821721' target='other'> <mi>dwc_moreinfo</mi></a>","P04821721","P04821721_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821722","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821722' target='other'> <mi>dwc_moreinfo</mi></a>","P04821722","P04821722_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"399","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821724","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Saint-Hilaire, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821724' target='other'> <mi>dwc_moreinfo</mi></a>","P04821724","P04821724_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"456",NA,NA
"400","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821725","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821725' target='other'> <mi>dwc_moreinfo</mi></a>","P04821725","P04821725_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"401","2015-09-05 06:34:19-03","MNHN","RECOLNAT_MNHN_P","P04821707","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Mosén",NA,"1873","11","25",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821707' target='other'> <mi>dwc_moreinfo</mi></a>","P04821707","P04821707_01",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,"806",NA,NA
"402","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821717","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Dusén, P.",NA,"1911","9","24",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821717' target='other'> <mi>dwc_moreinfo</mi></a>","P04821717","P04821717_01",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,"13050",NA,NA
"403","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821719","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Dusén, P.",NA,"1908","12","15",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821719' target='other'> <mi>dwc_moreinfo</mi></a>","P04821719","P04821719_01",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,"7366",NA,NA
"404","2015-09-05 08:26:27-03","MNHN","RECOLNAT_MNHN_P","P05497499","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Reitz|Klein",NA,"1965","12","13",NA,"Brasil","Paraná","Ponta Grossa","Arenitos, Vila Velha","-50.1618995666504","-25.0949993133545","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05497499' target='other'> <mi>dwc_moreinfo</mi></a>","P05497499","P05497499_01","900",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,"17551",NA,NA
"405","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821715","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Puiggari",NA,"1883","11","1",NA,"Brasil","São Paulo","Apiaí","Camins de Iporanga","-48.8400001525879","-24.5","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821715' target='other'> <mi>dwc_moreinfo</mi></a>","P04821715","P04821715_01",NA,NA,NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,"2331",NA,NA
"406","2015-09-05 06:35:18-03","MNHN","RECOLNAT_MNHN_P","P04821713","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Glaziou, A.",NA,"1868","2","4",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232","hb","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04821713' target='other'> <mi>dwc_moreinfo</mi></a>","P04821713","P04821713_01",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"2896",NA,NA
"407","2020-10-01 14:23:05-03","JBB","HEPH","23024","S","Plantae","Dicotyledon","Malpighiales","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Caxambu, MG","Bianek, AE","248","2005","12","02","Southern America","Brasil","Paraná","Pitanga",NA,"-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,"37178","auto",NA,NA,NA,NA,NA,NA
"408","2020-12-11 11:41:15-03","UFMG","BHCB","32451","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-12-11 11:41:15-03","UFMG","BHCB","32451","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-11 11:41:15-03","UFMG","BHCB","163932","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Mendes, MS","s.n.","2011","12",NA,"Southern America","Brasil","Minas Gerais","São Brás do Suaçuí","Área da CSN - Zona rural. Coordenadas aproximadas.","-44.643442","-21.021028",NA,"Coordenadas aproximadas.; Arbóreo.; Floresta secundária.",NA,NA,"960","960",NA,"-44.643442","-21.021028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-11 11:41:15-03","UFMG","BHCB","166741","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,NA,NA,"2013","10","18","Southern America","Brasil","Minas Gerais","Belo Horizonte","Parque das Mangabeiras, Viveiro do parque","-43.906667","-19.951944",NA,"Árvore com frutos imaturos pequenos, verdes e de superfície lisa. Grande quantidade de folhas novas; Viveiro",NA,NA,"1162","1162",NA,"-43.906667","-19.951944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-12-11 11:41:15-03","UFMG","BHCB","173523","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Torres, RB; Frenceschinelli, EV; et al.","743","1999","10","11","Southern America","Brasil","Minas Gerais","Camanducaia","Mata dos Mota, Mata de altitude, local aberto.","-46.133333","-22.733333",NA,"Árvore ca. 7m alt, frutos imaturos verdes","BHCB018542",NA,"1000","1000","1999","-46.133333","-22.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-12-11 11:41:15-03","UFMG","BHCB","174280","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Rosa, JD; Lemes, EOA","34","2014","08","25","Southern America","Brasil","Minas Gerais","Belo Horizonte","Parque das Mangabeiras, Viveiro","-43.903897","-19.950858",NA,"As folhas são alternas, simples, de base assimétrica e bordos serrilhados. Flores pequenas, esbranquiçadas, reunidas na base das folhas em glomérulos; Transição entre mata e cerrado","BHCB022714",NA,"1164","1164","2014","-43.903897","-19.950858","08","26",NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-11 11:41:15-03","UFMG","BHCB","50570","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-11 11:41:15-03","UFMG","BHCB","40993","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Costa, LVC","s.n.","1997","12","07","Southern America","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,"floresta Ombrófila","BHCB004278",NA,NA,NA,"2012",NA,NA,"07",NA,"25710","auto",NA,NA,NA,NA,NA,NA
